Date,equity,position,buy_buffer_pct,sell_buffer_pct,upper_band,lower_band
2005-06-22,10000000.0,0,0.03,0.05,32.632415,30.097858
2005-06-23,10000000.0,0,0.03,0.05,32.63573,30.100916
2005-06-24,10000000.0,0,0.03,0.05,32.634108,30.09942
2005-06-27,10000000.0,0,0.03,0.05,32.630528,30.096118
2005-06-28,10000000.0,0,0.03,0.05,32.631072,30.09662
2005-06-29,10000000.0,0,0.03,0.05,32.630677,30.096256
2005-06-30,10000000.0,0,0.03,0.05,32.626909,30.092781
2005-07-01,10000000.0,0,0.03,0.05,32.622609,30.088814
2005-07-05,10000000.0,0,0.03,0.05,32.622792,30.088983
2005-07-06,10000000.0,0,0.03,0.05,32.620876,30.087215
2005-07-07,10000000.0,0,0.03,0.05,32.620499,30.086868
2005-07-08,10000000.0,0,0.03,0.05,32.628398,30.094154
2005-07-11,10000000.0,0,0.03,0.05,32.64027,30.105103
2005-07-12,10000000.0,0,0.03,0.05,32.65408,30.117841
2005-07-13,10000000.0,0,0.03,0.05,32.668757,30.131378
2005-07-14,10000000.0,0,0.03,0.05,32.687665,30.148817
2005-07-15,10000000.0,0,0.03,0.05,32.707721,30.167315
2005-07-18,10000000.0,0,0.03,0.05,32.725647,30.183849
2005-07-19,10000000.0,0,0.03,0.05,32.748577,30.204999
2005-07-20,10370889.0,19846464,0.03,0.05,32.774466,30.228876
2005-07-21,10375077.0,19846464,0.03,0.05,32.800127,30.252545
2005-07-22,10331970.0,19846464,0.03,0.05,32.824867,30.275363
2005-07-25,10210351.0,19846464,0.03,0.05,32.847532,30.296267
2005-07-26,10323734.0,19846464,0.03,0.05,32.871643,30.318506
2005-07-27,10555759.0,19846464,0.03,0.05,32.89893,30.343674
2005-07-28,10703496.0,19846464,0.03,0.05,32.928069,30.370549
2005-07-29,10434160.0,19846464,0.03,0.05,32.952978,30.393523
2005-08-01,10485562.0,19846464,0.03,0.05,32.978372,30.416945
2005-08-02,10822734.0,19846464,0.03,0.05,33.008439,30.444677
2005-08-03,10802411.0,19846464,0.03,0.05,33.037875,30.471826
2005-08-04,10482783.0,19846464,0.03,0.05,33.062377,30.494426
2005-08-05,10328179.0,19846464,0.03,0.05,33.084342,30.514685
2005-08-08,10096670.0,19846464,0.03,0.05,33.102638,30.53156
2005-08-09,10293766.0,19846464,0.03,0.05,33.123721,30.551005
2005-08-10,10023695.0,19846464,0.03,0.05,33.140563,30.566539
2005-08-11,10265961.0,19846464,0.03,0.05,33.16091,30.585306
2005-08-12,10090181.0,19846464,0.03,0.05,33.178425,30.60146
2005-08-15,10271637.0,19846464,0.03,0.05,33.198503,30.619979
2005-08-16,9767815.0,19846464,0.03,0.05,33.210861,30.631377
2005-08-17,9937780.0,19846464,0.03,0.05,33.225734,30.645094
2005-08-18,9781251.0,19846464,0.03,0.05,33.23808,30.656482
2005-08-19,9762436.0,19846464,0.03,0.05,33.25003,30.667503
2005-08-22,9773808.0,19846464,0.03,0.05,33.262054,30.678594
2005-08-23,9687059.0,19846464,0.03,0.05,33.272639,30.688356
2005-08-24,9510803.0,19846464,0.03,0.05,33.280403,30.695518
2005-08-25,9573855.0,19846464,0.03,0.05,33.289113,30.703551
2005-08-26,9473472.0,19846464,0.03,0.05,33.296194,30.710082
2005-08-29,9691564.0,19846464,0.03,0.05,33.306675,30.719749
2005-08-30,9582865.0,19846464,0.03,0.05,33.315387,30.727784
2005-08-31,9847200.0,19846464,0.03,0.05,33.328176,30.73958
2005-09-01,9797862.0,19846464,0.03,0.05,33.340098,30.750575
2005-09-02,9680728.0,19846464,0.03,0.05,33.350114,30.759814
2005-09-06,10103934.0,19846464,0.03,0.05,33.366637,30.775054
2005-09-07,10153868.0,19846464,0.03,0.05,33.383757,30.790844
2005-09-08,10142159.0,19846464,0.03,0.05,33.400533,30.806317
2005-09-09,10308095.0,19846464,0.03,0.05,33.41965,30.823949
2005-09-12,10389882.0,19846464,0.03,0.05,33.439795,30.842529
2005-09-13,10307361.0,19846464,0.03,0.05,33.458508,30.859789
2005-09-14,9952168.0,19846464,0.03,0.05,33.471732,30.871986
2005-09-15,9933036.0,19846464,0.03,0.05,33.484548,30.883806
2005-09-16,10111774.0,19846464,0.03,0.05,33.499989,30.898048
2005-09-19,9869111.0,19846464,0.03,0.05,33.511615,30.908771
2005-09-20,9744058.0,19846464,0.03,0.05,33.521223,30.917633
2005-09-21,9417346.0,19846464,0.03,0.05,33.525696,30.921758
2005-09-22,9516380.0,19846464,0.03,0.05,33.531739,30.927332
2005-09-23,9593920.0,19846464,0.03,0.05,33.538984,30.934014
2005-09-26,9597591.0,19846464,0.03,0.05,33.54625,30.940716
2005-09-27,9526958.0,19846464,0.03,0.05,33.552371,30.946361
2005-09-28,9530610.0,19846464,0.03,0.05,33.558527,30.952039
2005-09-29,9911245.0,19846464,0.03,0.05,33.570659,30.963229
2005-09-30,10104569.0,19846464,0.03,0.05,33.585659,30.977064
2005-10-03,10177247.0,19846464,0.03,0.05,33.601625,30.99179
2005-10-04,9972392.0,19846464,0.03,0.05,33.614351,31.003527
2005-10-05,9557263.0,19846464,0.03,0.05,33.620618,31.009308
2005-10-06,9176072.0,19846464,0.03,0.05,33.620862,31.009533
2005-10-07,9237100.0,19846464,0.03,0.05,33.62215,31.010721
2005-10-10,9081524.0,19846464,0.03,0.05,33.620976,31.009638
2005-10-11,8942063.0,19846464,0.03,0.05,33.617604,31.006528
2005-10-12,8620213.0,19846464,0.03,0.05,33.609034,30.998624
2005-10-13,8816712.0,19846464,0.03,0.05,33.603956,30.99394
2005-10-14,9009144.0,19846464,0.03,0.05,33.602208,30.992327
2005-10-17,9090673.0,19846464,0.03,0.05,33.60188,30.992025
2005-10-18,8894094.0,19846464,0.03,0.05,33.598411,30.988826
2005-10-19,9425364.0,19846464,0.03,0.05,33.603841,30.993834
2005-10-20,9158270.0,19846464,0.03,0.05,33.605006,30.994908
2005-10-21,9326628.0,19846464,0.03,0.05,33.608951,30.998547
2005-10-24,9765552.0,19846464,0.03,0.05,33.619949,31.008691
2005-10-25,9649351.0,19846464,0.03,0.05,33.629054,31.017089
2005-10-26,9496970.0,19846464,0.03,0.05,33.635709,31.023227
2005-10-27,8920470.0,19846464,0.03,0.05,33.63319,31.020903
2005-10-28,9120899.0,19846464,0.03,0.05,33.634082,31.021726
2005-10-31,9509890.0,19846464,0.03,0.05,33.641369,31.028447
2005-11-01,9483752.0,19846464,0.03,0.05,33.648211,31.034757
2005-11-02,9853234.0,19846464,0.03,0.05,33.660902,31.046463
2005-11-03,10292158.0,19846464,0.03,0.05,33.680297,31.064352
2005-11-04,10395975.0,19846464,0.03,0.05,33.701067,31.083509
2005-11-07,10430369.0,19846464,0.03,0.05,33.722144,31.102948
2005-11-08,10433644.0,19846464,0.03,0.05,33.743058,31.122238
2005-11-09,10444718.0,19846464,0.03,0.05,33.763928,31.141487
2005-11-10,10783497.0,19846464,0.03,0.05,33.789647,31.165209
2005-11-11,10866495.0,19846464,0.03,0.05,33.816307,31.189798
2005-11-14,10861791.0,19846464,0.03,0.05,33.842614,31.214061
2005-11-15,10704984.0,19846464,0.03,0.05,33.866359,31.235962
2005-11-16,10898507.0,19846464,0.03,0.05,33.892701,31.260259
2005-11-17,11326854.0,19846464,0.03,0.05,33.924985,31.290035
2005-11-18,11437081.0,19846464,0.03,0.05,33.958472,31.320921
2005-11-21,11514919.0,19846464,0.03,0.05,33.992681,31.352472
2005-11-22,11634652.0,19846464,0.03,0.05,34.028183,31.385217
2005-11-23,11713284.0,19846464,0.03,0.05,34.06438,31.418603
2005-11-25,11783898.0,19846464,0.03,0.05,34.101146,31.452513
2005-11-28,11483422.0,19846464,0.03,0.05,34.133348,31.482214
2005-11-29,11312584.0,19846464,0.03,0.05,34.162794,31.509373
2005-11-30,11225597.0,19846464,0.03,0.05,34.190685,31.535098
2005-12-01,11849312.0,19846464,0.03,0.05,34.227175,31.568754
2005-12-02,11928598.0,19846464,0.03,0.05,34.264348,31.603039
2005-12-05,11659758.0,19846464,0.03,0.05,34.297417,31.63354
2005-12-06,11771672.0,19846464,0.03,0.05,34.331678,31.66514
2005-12-07,11699014.0,19846464,0.03,0.05,34.364554,31.695463
2005-12-08,11442221.0,19846464,0.03,0.05,34.393501,31.722161
2005-12-09,11569219.0,19846464,0.03,0.05,34.423927,31.750224
2005-12-12,11688794.0,19846464,0.03,0.05,34.455698,31.779527
2005-12-13,11825893.0,19846464,0.03,0.05,34.489028,31.810268
2005-12-14,11702428.0,19846464,0.03,0.05,34.520286,31.839098
2005-12-15,11755815.0,19846464,0.03,0.05,34.551945,31.868299
2005-12-16,11507079.0,19846464,0.03,0.05,34.57981,31.894
2005-12-19,10953958.0,19846464,0.03,0.05,34.5996,31.912253
2005-12-20,10973110.0,19846464,0.03,0.05,34.619478,31.930587
2005-12-21,11112869.0,19846464,0.03,0.05,34.641195,31.950617
2005-12-22,11326734.0,19846464,0.03,0.05,34.665777,31.973289
2005-12-23,11321614.0,19846464,0.03,0.05,34.690033,31.995662
2005-12-27,11021178.0,19846464,0.03,0.05,34.709764,32.01386
2005-12-28,10975928.0,19846464,0.03,0.05,34.72865,32.03128
2005-12-29,10754104.0,19846464,0.03,0.05,34.744134,32.04556
2005-12-30,10503622.0,19846464,0.03,0.05,34.755792,32.056313
2006-01-03,11200570.0,19846464,0.03,0.05,34.777806,32.076617
2006-01-04,11545105.0,19846464,0.03,0.05,34.804548,32.101282
2006-01-05,11689091.0,19846464,0.03,0.05,34.833037,32.127559
2006-01-06,12319435.0,19846464,0.03,0.05,34.870024,32.161673
2006-01-09,12460920.0,19846464,0.03,0.05,34.908506,32.197165
2006-01-10,12481303.0,19846464,0.03,0.05,34.946828,32.232511
2006-01-11,12763658.0,19846464,0.03,0.05,34.988496,32.270943
2006-01-12,12571644.0,19846464,0.03,0.05,35.02716,32.306604
2006-01-13,12548264.0,19846464,0.03,0.05,35.065078,32.341577
2006-01-17,12297167.0,19846464,0.03,0.05,35.099225,32.373072
2006-01-18,11868106.0,19846464,0.03,0.05,35.127198,32.398872
2006-01-19,12124106.0,19846464,0.03,0.05,35.15842,32.427669
2006-01-20,11032074.0,19846464,0.03,0.05,35.1744,32.442407
2006-01-23,11034972.0,19846464,0.03,0.05,35.190284,32.457058
2006-01-24,11174254.0,19846464,0.03,0.05,35.20806,32.473454
2006-01-25,11023461.0,19846464,0.03,0.05,35.223499,32.487693
2006-01-26,11250782.0,19846464,0.03,0.05,35.24212,32.504868
2006-01-27,11700463.0,19846464,0.03,0.05,35.267032,32.527845
2006-01-30,11761690.0,19846464,0.03,0.05,35.292549,32.55138
2006-01-31,11597321.0,19846464,0.03,0.05,35.315509,32.572557
2006-02-01,11715924.0,19846464,0.03,0.05,35.339917,32.595069
2006-02-02,11109832.0,19846464,0.03,0.05,35.355594,32.609529
2006-02-03,10694148.0,19846464,0.03,0.05,35.365109,32.618304
2006-02-06,10602676.0,19846464,0.03,0.05,35.373213,32.625779
2006-02-07,10457201.0,19846464,0.03,0.05,35.379108,32.631216
2006-02-08,10815033.0,19846464,0.03,0.05,35.390413,32.641643
2006-02-09,10501896.0,19846464,0.03,0.05,35.397014,32.647732
2006-02-10,10690258.0,19846464,0.03,0.05,35.406448,32.656432
2006-02-13,10317026.0,19846464,0.03,0.05,35.410268,32.659956
2006-02-14,10625420.0,19846464,0.03,0.05,35.418825,32.667848
2006-02-15,10822872.0,19846464,0.03,0.05,35.430304,32.678436
2006-02-16,11117374.0,19846464,0.03,0.05,35.446069,32.692976
2006-02-17,10847006.0,19846464,0.03,0.05,35.457771,32.70377
2006-02-21,10478477.0,19846464,0.03,0.05,35.463948,32.709466
2006-02-22,10866813.0,19846464,0.03,0.05,35.475997,32.72058
2006-02-23,10774606.0,19846464,0.03,0.05,35.486603,32.730362
2006-02-24,10855758.0,19846464,0.03,0.05,35.498352,32.741199
2006-02-27,11213530.0,19846464,0.03,0.05,35.515317,32.756846
2006-02-28,10708140.0,19846464,0.03,0.05,35.524818,32.765609
2006-03-01,11140535.0,19846464,0.03,0.05,35.540732,32.780287
2006-03-02,11159012.0,19846464,0.03,0.05,35.556785,32.795093
2006-03-03,10960726.0,19846464,0.03,0.05,35.569824,32.807119
2006-03-06,10669697.0,19846464,0.03,0.05,35.578486,32.815109
2006-03-07,10477405.0,19846464,0.03,0.05,35.584231,32.820407
2006-03-08,10487566.0,19846464,0.03,0.05,35.590134,32.825851
2006-03-09,10212891.0,19846464,0.03,0.05,35.591871,32.827454
2006-03-10,10238057.0,19846464,0.03,0.05,35.594053,32.829466
2006-03-13,10323833.0,19846464,0.03,0.05,35.597607,32.832744
2006-03-14,10844009.0,19846464,0.03,0.05,35.609171,32.84341
2006-03-15,11113822.0,19846464,0.03,0.05,35.624668,32.857703
2006-03-16,10828588.0,19846464,0.03,0.05,35.635873,32.868039
2006-03-17,10908827.0,19846464,0.03,0.05,35.648204,32.879411
2006-03-20,10982339.0,19846464,0.03,0.05,35.661539,32.891711
2006-03-21,10627960.0,19846464,0.03,0.05,35.669557,32.899106
2006-03-22,10700221.0,19846464,0.03,0.05,35.678637,32.907481
2006-03-23,10601426.0,19846464,0.03,0.05,35.686195,32.914451
2006-03-24,10758669.0,19846464,0.03,0.05,35.696106,32.923593
2006-03-27,10761110.0,19846464,0.03,0.05,35.706003,32.932721
2006-03-28,10622899.0,19846464,0.03,0.05,35.713782,32.939896
2006-03-29,11221826.0,19846464,0.03,0.05,35.730573,32.955382
2006-03-30,11320602.0,19846464,0.03,0.05,35.748659,32.972064
2006-03-31,11218055.0,19846464,0.03,0.05,35.765104,32.987232
2006-04-03,11252350.0,19846464,0.03,0.05,35.781916,33.002738
2006-04-04,11431405.0,19846464,0.03,0.05,35.801192,33.020517
2006-04-05,11750437.0,19846464,0.03,0.05,35.824888,33.042372
2006-04-06,11843576.0,19846464,0.03,0.05,35.849671,33.06523
2006-04-07,11496461.0,19846464,0.03,0.05,35.869335,33.083367
2006-04-10,11441566.0,19846464,0.03,0.05,35.888038,33.100618
2006-04-11,11159449.0,19846464,0.03,0.05,35.90252,33.113975
2006-04-12,11161592.0,19846464,0.03,0.05,35.916927,33.127263
2006-04-13,11291547.0,19846464,0.03,0.05,35.933131,33.142208
2006-04-17,10931631.0,19846464,0.03,0.05,35.943978,33.152213
2006-04-18,11555663.0,19846464,0.03,0.05,35.964029,33.170706
2006-04-19,11704770.0,19846464,0.03,0.05,35.986034,33.191003
2006-04-20,11575173.0,19846464,0.03,0.05,36.005996,33.209414
2006-04-21,11160580.0,19846464,0.03,0.05,36.01985,33.222192
2006-04-24,11122872.0,19846464,0.03,0.05,36.033054,33.23437
2006-04-25,11045490.0,19846464,0.03,0.05,36.045031,33.245417
2006-04-26,11031816.0,19846464,0.03,0.05,36.056733,33.25621
2006-04-27,11342314.0,19846464,0.03,0.05,36.072954,33.271171
2006-04-28,11006254.0,19846464,0.03,0.05,36.084169,33.281515
2006-05-01,10676842.0,19846464,0.03,0.05,36.090445,33.287304
2006-05-02,10756109.0,19846464,0.03,0.05,36.097923,33.294201
2006-05-03,10703714.0,19846464,0.03,0.05,36.104601,33.30036
2006-05-04,10961083.0,19846464,0.03,0.05,36.115164,33.310102
2006-05-05,11214562.0,19846464,0.03,0.05,36.129442,33.323272
2006-05-08,11240442.0,19846464,0.03,0.05,36.143999,33.336698
2006-05-09,11106498.0,19846464,0.03,0.05,36.156493,33.348221
2006-05-10,10807273.0,19846464,0.03,0.05,36.164498,33.355605
2006-05-11,10077856.0,19846464,0.03,0.05,36.161531,33.352868
2006-05-12,9664236.0,19846464,0.03,0.05,36.152176,33.34424
2006-05-15,9637384.0,19846464,0.03,0.05,36.142595,33.335403
2006-05-16,9416195.0,19846464,0.03,0.05,36.129635,33.32345
2006-05-17,9028435.0,19846464,0.03,0.05,36.110537,33.305835
2006-05-18,8837551.0,19846464,0.03,0.05,36.088537,33.285544
2006-05-19,9036492.0,19846464,0.03,0.05,36.070334,33.268755
2006-05-22,8769815.0,19846464,0.03,0.05,36.047933,33.248093
2006-05-23,8508537.0,19846464,0.03,0.05,36.021387,33.223609
2006-05-24,8443437.0,0,0.03,0.05,35.998231,33.202252
2006-05-25,8443437.0,0,0.03,0.05,35.981341,33.186674
2006-05-26,8443437.0,0,0.03,0.05,35.966194,33.172703
2006-05-30,8443437.0,0,0.03,0.05,35.941315,33.149757
2006-05-31,8443437.0,0,0.03,0.05,35.91887,33.129054
2006-06-01,8443437.0,0,0.03,0.05,35.907471,33.118541
2006-06-02,8443437.0,0,0.03,0.05,35.895055,33.10709
2006-06-05,8443437.0,0,0.03,0.05,35.872754,33.086521
2006-06-06,8443437.0,0,0.03,0.05,35.850399,33.065902
2006-06-07,8443437.0,0,0.03,0.05,35.824951,33.04243
2006-06-08,8443437.0,0,0.03,0.05,35.799138,33.018623
2006-06-09,8443437.0,0,0.03,0.05,35.770747,32.992436
2006-06-12,8443437.0,0,0.03,0.05,35.733968,32.958514
2006-06-13,8443437.0,0,0.03,0.05,35.695924,32.923425
2006-06-14,8443437.0,0,0.03,0.05,35.662824,32.892896
2006-06-15,8443437.0,0,0.03,0.05,35.64208,32.873763
2006-06-16,8443437.0,0,0.03,0.05,35.618291,32.851821
2006-06-19,8443437.0,0,0.03,0.05,35.591192,32.826827
2006-06-20,8443437.0,0,0.03,0.05,35.565036,32.802703
2006-06-21,8443437.0,0,0.03,0.05,35.546242,32.785369
2006-06-22,8443437.0,0,0.03,0.05,35.521968,32.762981
2006-06-23,8443437.0,0,0.03,0.05,35.497548,32.740457
2006-06-26,8443437.0,0,0.03,0.05,35.474621,32.71931
2006-06-27,8443437.0,0,0.03,0.05,35.443578,32.690679
2006-06-28,8443437.0,0,0.03,0.05,35.416221,32.665447
2006-06-29,8443437.0,0,0.03,0.05,35.402673,32.652951
2006-06-30,8443437.0,0,0.03,0.05,35.387082,32.638571
2006-07-03,8443437.0,0,0.03,0.05,35.374387,32.626862
2006-07-05,8443437.0,0,0.03,0.05,35.351922,32.606142
2006-07-06,8443437.0,0,0.03,0.05,35.329286,32.585264
2006-07-07,8443437.0,0,0.03,0.05,35.30204,32.560134
2006-07-10,8443437.0,0,0.03,0.05,35.271295,32.531777
2006-07-11,8443437.0,0,0.03,0.05,35.244232,32.506816
2006-07-12,8443437.0,0,0.03,0.05,35.209225,32.474528
2006-07-13,8443437.0,0,0.03,0.05,35.167433,32.435982
2006-07-14,8443437.0,0,0.03,0.05,35.121868,32.393956
2006-07-17,8443437.0,0,0.03,0.05,35.077959,32.353458
2006-07-18,8443437.0,0,0.03,0.05,35.036035,32.31479
2006-07-19,8443437.0,0,0.03,0.05,35.000162,32.281703
2006-07-20,8443437.0,0,0.03,0.05,34.95845,32.24323
2006-07-21,8443437.0,0,0.03,0.05,34.912847,32.201169
2006-07-24,8443437.0,0,0.03,0.05,34.876149,32.167322
2006-07-25,8443437.0,0,0.03,0.05,34.842393,32.136188
2006-07-26,8443437.0,0,0.03,0.05,34.808734,32.105143
2006-07-27,8443437.0,0,0.03,0.05,34.772714,32.071921
2006-07-28,8443437.0,0,0.03,0.05,34.746058,32.047335
2006-07-31,8443437.0,0,0.03,0.05,34.719637,32.022966
2006-08-01,8443437.0,0,0.03,0.05,34.686317,31.992234
2006-08-02,8443437.0,0,0.03,0.05,34.658233,31.966331
2006-08-03,8443437.0,0,0.03,0.05,34.633209,31.943251
2006-08-04,8443437.0,0,0.03,0.05,34.60653,31.918644
2006-08-07,8443437.0,0,0.03,0.05,34.577397,31.891774
2006-08-08,8443437.0,0,0.03,0.05,34.545962,31.86278
2006-08-09,8443437.0,0,0.03,0.05,34.515527,31.834709
2006-08-10,8443437.0,0,0.03,0.05,34.488535,31.809814
2006-08-11,8443437.0,0,0.03,0.05,34.458861,31.782445
2006-08-14,8443437.0,0,0.03,0.05,34.432386,31.758026
2006-08-15,8443437.0,0,0.03,0.05,34.417136,31.74396
2006-08-16,8443437.0,0,0.03,0.05,34.412494,31.739679
2006-08-17,8443437.0,0,0.03,0.05,34.40955,31.736964
2006-08-18,8443437.0,0,0.03,0.05,34.407347,31.734932
2006-08-21,8443437.0,0,0.03,0.05,34.400847,31.728937
2006-08-22,8443437.0,0,0.03,0.05,34.39455,31.723129
2006-08-23,8443437.0,0,0.03,0.05,34.384946,31.71427
2006-08-24,8443437.0,0,0.03,0.05,34.376754,31.706715
2006-08-25,8443437.0,0,0.03,0.05,34.36949,31.700015
2006-08-28,8443437.0,0,0.03,0.05,34.365713,31.696532
2006-08-29,8443437.0,0,0.03,0.05,34.363389,31.694388
2006-08-30,8443437.0,0,0.03,0.05,34.363201,31.694214
2006-08-31,8443437.0,0,0.03,0.05,34.362547,31.693611
2006-09-01,8443437.0,0,0.03,0.05,34.364357,31.695281
2006-09-05,8443437.0,0,0.03,0.05,34.370587,31.701027
2006-09-06,8443437.0,0,0.03,0.05,34.367497,31.698177
2006-09-07,8443437.0,0,0.03,0.05,34.362343,31.693423
2006-09-08,8443437.0,0,0.03,0.05,34.359947,31.691213
2006-09-11,8443437.0,0,0.03,0.05,34.360389,31.691621
2006-09-12,8443437.0,0,0.03,0.05,34.369243,31.699787
2006-09-13,8443437.0,0,0.03,0.05,34.381138,31.710758
2006-09-14,8443437.0,0,0.03,0.05,34.393342,31.722014
2006-09-15,8443437.0,0,0.03,0.05,34.407058,31.734665
2006-09-18,8443437.0,0,0.03,0.05,34.420709,31.747256
2006-09-19,8443437.0,0,0.03,0.05,34.43102,31.756766
2006-09-20,8443437.0,0,0.03,0.05,34.447981,31.77241
2006-09-21,8443437.0,0,0.03,0.05,34.461792,31.785148
2006-09-22,8443437.0,0,0.03,0.05,34.471793,31.794372
2006-09-25,8443437.0,0,0.03,0.05,34.489851,31.811028
2006-09-26,8443437.0,0,0.03,0.05,34.51001,31.829621
2006-09-27,8443437.0,0,0.03,0.05,34.529317,31.847428
2006-09-28,8443437.0,0,0.03,0.05,34.549655,31.866187
2006-09-29,8443437.0,0,0.03,0.05,34.567618,31.882754
2006-10-02,8443437.0,0,0.03,0.05,34.579376,31.893599
2006-10-03,8443437.0,0,0.03,0.05,34.592968,31.906135
2006-10-04,8443437.0,0,0.03,0.05,34.617961,31.929188
2006-10-05,8443437.0,0,0.03,0.05,34.644964,31.954093
2006-10-06,8443437.0,0,0.03,0.05,34.670556,31.977697
2006-10-09,8443437.0,0,0.03,0.05,34.697447,32.002499
2006-10-10,8443437.0,0,0.03,0.05,34.7248,32.027729
2006-10-11,8443437.0,0,0.03,0.05,34.750856,32.05176
