Date,Open,High,Low,Close,Volume,ma_200,open_pct,high_pct,low_pct,close_pct
2014-10-30,90.9337,91.7574,90.7324,91.5377,35935800,84.2873,-0.45,0.45,-0.67,0.21
2014-10-31,93.057,93.121,92.4987,92.8007,54254100,84.3515,1.66,1.73,1.05,1.38
2014-11-03,92.9655,93.3224,92.8282,93.0753,33481000,84.4193,0.18,0.56,0.03,0.3
2014-11-04,92.7824,93.0021,92.1326,92.7641,22773300,84.4825,-0.31,-0.08,-1.01,-0.33
2014-11-05,93.3773,93.3773,92.4529,92.7733,25818600,84.5448,0.66,0.66,-0.34,0.01
2014-11-06,92.7641,93.0936,92.3615,93.0662,24671900,84.6099,-0.01,0.35,-0.44,0.32
2014-11-07,93.2309,93.2675,92.4987,92.9838,20931700,84.6824,0.18,0.22,-0.61,-0.09
2014-11-10,93.0295,93.4322,92.7824,93.3132,20360000,84.7604,0.05,0.48,-0.22,0.35
2014-11-11,93.3315,93.6061,93.0753,93.6061,15454000,84.84,0.02,0.31,-0.26,0.31
2014-11-12,93.2309,93.8715,93.2309,93.7708,22050300,84.9247,-0.4,0.28,-0.4,0.18
2014-11-13,93.9447,94.5213,93.7342,94.1735,28027800,85.0043,0.19,0.8,-0.04,0.43
2014-11-14,94.1461,94.4664,93.8349,94.4664,19251300,85.0863,-0.03,0.31,-0.36,0.31
2014-11-17,94.2467,94.4572,93.7342,94.1826,23361600,85.1759,-0.23,-0.01,-0.78,-0.3
2014-11-18,94.265,95.0155,94.2559,94.8874,26336800,85.2663,0.09,0.88,0.08,0.75
2014-11-19,94.7867,94.7867,94.0179,94.4572,23760200,85.3554,-0.11,-0.11,-0.92,-0.45
2014-11-20,94.0545,94.9606,93.9813,94.8782,22874000,85.4418,-0.43,0.53,-0.5,0.45
2014-11-21,95.7202,95.8117,94.7592,95.0612,34049100,85.5222,0.89,0.98,-0.13,0.19
2014-11-24,95.3175,95.8483,95.2351,95.8025,17928300,85.6041,0.27,0.83,0.18,0.78
2014-11-25,95.949,96.2327,95.7019,95.949,17526000,85.6821,0.15,0.45,-0.11,0.15
2014-11-26,96.0405,96.6262,95.9398,96.5713,18973800,85.7625,0.1,0.71,-0.01,0.65
2014-11-28,96.8276,97.2394,96.7635,97.0198,17360400,85.8421,0.27,0.69,0.2,0.46
2014-12-01,96.7544,96.9374,95.5646,95.9215,35969500,85.9155,-0.27,-0.08,-1.5,-1.13
2014-12-02,96.0222,96.4798,95.8209,96.3059,26031300,85.9887,0.1,0.58,-0.1,0.4
2014-12-03,96.4523,96.6171,95.8758,96.4798,32974300,86.0657,0.15,0.32,-0.45,0.18
2014-12-04,96.3883,96.8093,96.0313,96.434,31008800,86.1405,-0.09,0.34,-0.46,-0.05
2014-12-05,96.5896,96.736,96.2327,96.4432,25622200,86.2159,0.16,0.31,-0.21,0.01
2014-12-08,96.1961,96.6171,95.2534,95.7568,32685800,86.2857,-0.26,0.18,-1.23,-0.71
2014-12-09,94.6403,96.132,94.3017,96.0588,46035100,86.3574,-1.17,0.39,-1.52,0.32
2014-12-10,95.8849,96.1228,94.3748,94.5487,39330100,86.422,-0.18,0.07,-1.75,-1.57
2014-12-11,94.8233,96.132,94.805,94.9972,47576000,86.4861,0.29,1.67,0.27,0.47
2014-12-12,94.0911,95.1711,93.9539,93.963,46889400,86.5456,-0.95,0.18,-1.1,-1.09
2014-12-15,94.448,94.7958,92.7275,92.9929,52968400,86.6032,0.52,0.89,-1.31,-1.03
2014-12-16,92.4072,93.78,91.4828,91.5011,65348600,86.6482,-0.63,0.85,-1.62,-1.6
2014-12-17,91.5652,93.4322,91.4462,93.1668,79715300,86.7004,0.07,2.11,-0.06,1.82
2014-12-18,94.503,95.4182,94.2467,95.409,49840900,86.7642,1.43,2.42,1.16,2.41
2014-12-19,95.5073,96.2146,95.2685,95.8288,51419900,86.8321,0.1,0.84,-0.15,0.44
2014-12-22,95.6726,96.0952,95.6267,96.0676,33869200,86.9009,-0.16,0.28,-0.21,0.25
2014-12-23,96.4167,96.4259,95.6176,95.7278,30156900,86.9697,0.36,0.37,-0.47,-0.35
2014-12-24,95.8472,96.1779,95.7829,95.8105,14291300,87.0374,0.12,0.47,0.06,0.09
2014-12-26,96.086,96.6923,96.0585,96.4902,13924300,87.1143,0.29,0.92,0.26,0.71
2014-12-29,96.3984,96.6831,96.3432,96.4718,17073800,87.1938,-0.1,0.2,-0.15,-0.02
2014-12-30,96.1963,96.4167,95.7002,95.8288,18604000,87.2666,-0.29,-0.06,-0.8,-0.67
2014-12-31,95.9942,96.3708,94.7081,94.8459,24367100,87.3296,0.17,0.57,-1.17,-1.03
2015-01-02,95.3144,95.7186,94.1018,94.5611,31314600,87.3934,0.49,0.92,-0.78,-0.3
2015-01-05,94.1478,94.258,92.9077,93.1741,36521300,87.4492,-0.44,-0.32,-1.75,-1.47
2015-01-06,93.3119,93.468,91.5114,91.9248,66205500,87.5036,0.15,0.32,-1.78,-1.34
2015-01-07,92.531,93.3302,92.3106,93.1098,37577400,87.5675,0.66,1.53,0.42,1.29
2015-01-08,93.8997,95.0756,93.7987,94.8918,40212600,87.639,0.85,2.11,0.74,1.91
2015-01-09,95.1858,95.2133,93.716,94.2672,41410100,87.7125,0.31,0.34,-1.24,-0.66
2015-01-12,94.4509,94.552,93.0454,93.2843,34129800,87.7834,0.19,0.3,-1.3,-1.04
2015-01-13,94.1937,95.1858,92.5035,93.2567,56162300,87.8533,0.97,2.04,-0.84,-0.03
2015-01-14,92.3198,93.22,91.9248,92.7423,51354200,87.9179,-1.0,-0.04,-1.43,-0.55
