Date,Open,High,Low,Close,Volume,ma_200,open_pct,high_pct,low_pct,close_pct,upper_band,lower_band
2006-06-21,86.084554,87.264744,86.056785,86.785728,75008200,86.785728,,,,,89.3893,82.446442
2006-06-22,86.744087,86.820453,86.11234,86.403915,74566100,86.781929,-0.05,0.04,-0.78,-0.44,89.385387,82.442832
2006-06-23,86.313657,86.987061,86.105385,86.390022,54107000,86.778029,-0.1,0.67,-0.35,-0.02,89.38137,82.439128
2006-06-26,86.459449,86.820446,86.258122,86.771851,37899600,86.777968,0.08,0.5,-0.15,0.44,89.381307,82.439069
2006-06-27,86.785747,86.980131,85.924898,86.022095,69780200,86.770447,0.02,0.24,-0.98,-0.86,89.37356,82.431924
2006-06-28,86.216488,86.619137,85.841603,86.605255,62368100,86.768803,0.23,0.69,-0.21,0.68,89.371867,82.430363
2006-06-29,86.917649,88.410246,86.896823,88.354706,110634800,86.784583,0.36,2.08,0.34,2.02,89.388121,82.445354
2006-06-30,88.542135,88.625444,88.13948,88.361633,54227800,86.800275,0.21,0.31,-0.24,0.01,89.404283,82.460261
2006-07-03,88.465766,88.868416,88.382457,88.722633,23914000,86.819403,0.12,0.57,0.02,0.41,89.423985,82.478433
2006-07-05,88.368559,88.479634,87.833999,88.215828,69653400,86.833298,-0.4,-0.27,-1.0,-0.57,89.438297,82.491633
2006-07-06,88.306129,88.75738,88.222824,88.472748,50100300,86.849611,0.1,0.61,0.01,0.29,89.455099,82.50713
2006-07-07,88.299154,88.556016,87.674346,87.8965,81626500,86.860028,-0.2,0.09,-0.9,-0.65,89.465828,82.517026
2006-07-10,88.125594,88.465765,87.757653,88.06311,60964100,86.871999,0.26,0.65,-0.16,0.19,89.478159,82.528399
2006-07-11,87.896518,88.451904,87.431385,88.451904,73640800,86.887719,-0.19,0.44,-0.72,0.44,89.494351,82.543333
2006-07-12,88.271373,88.444931,87.278624,87.507721,82561300,86.893888,-0.2,-0.01,-1.33,-1.07,89.500705,82.549194
