date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2011-08-09,qld,3357630,0,29.9,0.0,3543088,0,-3357630,-3543088,daily
2011-08-09,gld,13375,10674,18.86,15.06,2235229,1799743,-2701,-435486,daily
2011-08-09,tlt,30338,25183,18.04,14.9,2137821,1779945,-5155,-357876,daily
2011-08-09,cash,0,0,33.2,70.04,3933655,8369445,0,4435790,daily
2011-10-04,sso,0,0,0.0,0.0,0,0,0,0,monthly
2011-10-04,qld,0,0,0.0,0.0,0,0,0,0,monthly
2011-10-04,gld,10674,11349,14.11,14.76,1718087,1789056,675,70969,monthly
2011-10-04,tlt,25183,21988,17.18,14.89,2093145,1804409,-3195,-288736,monthly
2011-10-04,cash,0,0,68.71,70.35,8369445,8526438,0,156993,monthly
2011-10-17,sso,0,0,0.0,0.0,0,0,0,0,daily
2011-10-17,qld,0,3118548,0.0,34.4,0,4123627,3118548,4123627,daily
2011-10-17,gld,11349,11074,15.37,15.02,1854426,1800853,-275,-53573,daily
2011-10-17,tlt,21988,23643,13.94,15.35,1682040,1839912,1655,157872,daily
2011-10-17,cash,0,0,70.68,35.22,8526438,4222013,0,-4304425,daily
2012-01-09,sso,0,1495727,0.0,35.04,0,4192911,1495727,4192911,daily
2012-01-09,qld,3118548,3157851,34.56,34.94,4152689,4180906,39303,28217,daily
2012-01-09,gld,11074,11463,14.49,14.99,1740832,1793959,389,53127,daily
2012-01-09,tlt,23643,22420,15.81,15.03,1900153,1798676,-1223,-101477,daily
2012-01-09,cash,0,0,35.14,0.0,4222013,106,0,-4221907,daily
2012-03-02,sso,1495727,1492257,35.08,34.85,4846749,4805971,-3470,-40778,monthly
2012-03-02,qld,3157851,2885418,38.29,35.0,5289570,4827941,-272433,-461629,monthly
2012-03-02,gld,11463,12437,13.82,15.0,1909850,2068770,974,158920,monthly
2012-03-02,tlt,22420,26227,12.81,15.15,1769587,2089511,3807,319924,monthly
2012-03-02,cash,0,0,0.0,0.0,106,137,0,31,monthly
2012-06-04,sso,1492257,1577594,33.09,34.88,4185206,4424543,85337,239337,monthly
2012-06-04,qld,2885418,3067922,32.9,35.39,4160533,4489305,182504,328772,monthly
2012-06-04,gld,12437,12043,15.49,14.94,1958827,1894604,-394,-64223,monthly
2012-06-04,tlt,26227,21191,18.52,14.8,2341617,1877039,-5036,-464578,monthly
2012-06-04,cash,0,0,0.0,0.0,137,2,0,-135,monthly
2012-07-03,sso,1577594,1505293,36.68,35.08,5053988,4888305,-72301,-165683,monthly
2012-07-03,qld,3067922,2945707,36.45,35.17,5022697,4901815,-122215,-120882,monthly
2012-07-03,gld,12043,13308,13.55,15.04,1867748,2095477,1265,227729,monthly
2012-07-03,tlt,21191,23857,13.32,14.72,1835848,2050928,2666,215080,monthly
2012-07-03,cash,0,0,0.0,0.0,2,162,0,160,monthly
2012-10-02,sso,1505293,1478502,35.64,34.96,5422498,5334643,-26791,-87855,monthly
2012-10-02,qld,2945707,2878867,35.82,35.15,5449964,5363245,-66840,-86719,monthly
2012-10-02,gld,13308,13248,15.07,14.94,2292835,2279980,-60,-12855,monthly
2012-10-02,tlt,23857,26558,13.47,14.94,2050283,2279291,2701,229008,monthly
2012-10-02,cash,0,0,0.0,0.0,162,50,0,-112,monthly
