Date,equity,cash,rebalanced,rebalance_reason,sso_value,sso_weight,sso_signal,sso_shares,sso_avg_price,sso_realized_pnl,sso_unrealized_pnl,qld_value,qld_weight,qld_signal,qld_shares,qld_avg_price,qld_realized_pnl,qld_unrealized_pnl,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,gld_realized_pnl,gld_unrealized_pnl,tlt_value,tlt_weight,tlt_signal,tlt_shares,tlt_avg_price,tlt_realized_pnl,tlt_unrealized_pnl,drawdown_pct,sso_current_price,sso_return_pct,sso_contribution,qld_current_price,qld_return_pct,qld_contribution,gld_current_price,gld_return_pct,gld_contribution,tlt_current_price,tlt_return_pct,tlt_contribution,total_pnl,total_return_pct
2014-12-04,25862517,80,False,,9147454,0.3537,buy,1193993,2.914101,935660,5668038,9403850,0.3636,buy,2156653,1.375984,1839536,6436329,3475009,0.1344,buy,29988,126.381532,240145,-314920,3836124,0.1483,buy,42881,72.350941,324087,733643,-0.08,7.661228999999999,162.90196927773283,6603697,4.360391,216.89247572555414,8275865,115.879997,-8.309390241632265,-74775,89.459755,23.646981198852266,1057730,15862516.991849624,158.62516991849625
2014-12-05,25837179,80,False,,9183319,0.3554,buy,1193993,2.914101,935660,5703903,9408491,0.3641,buy,2156653,1.375984,1839536,6440971,3431527,0.1328,buy,29988,126.381532,240145,-358403,3813762,0.1476,buy,42881,72.350941,324087,711281,-0.18,7.691267000000001,163.9327502859973,6639563,4.362543,217.04887284860143,8280507,114.43,-9.456707401795839,-118258,88.938263,22.926199976956994,1035368,15837178.662351623,158.37178662351624
2014-12-08,25660023,80,False,,9058849,0.353,buy,1193993,2.914101,935660,5579433,9268708,0.3612,buy,2156653,1.375984,1839536,6301187,3472011,0.1353,buy,29988,126.381532,240145,-317919,3860376,0.1504,buy,42881,72.350941,324087,757895,-0.87,7.58702,160.35542064459173,6515092,4.297728,212.3384269702039,8140723,115.779999,-8.388514144221059,-77774,90.025322,24.42868077108664,1081982,15660022.956876624,156.60022956876625
2014-12-09,25804195,80,False,,9042674,0.3504,buy,1193993,2.914101,935660,5563258,9336942,0.3618,buy,2156653,1.375984,1839536,6369421,3544282,0.1374,buy,29988,126.381532,240145,-245648,3880218,0.1504,buy,42881,72.350941,324087,777737,-0.31,7.573473,159.8905431454587,6498917,4.329367,214.63779898511746,8208957,118.190002,-6.481587579582849,-5503,90.488045,25.06823430084173,1101824,15804195.472899627,158.04195472899627
2014-12-10,25240617,80,False,,8755764,0.3469,buy,1193993,2.914101,935660,5276348,9038826,0.3581,buy,2156653,1.375984,1839536,6071305,3537384,0.1401,buy,29988,126.381532,240145,-252545,3908563,0.1549,buy,42881,72.350941,324087,806082,-2.49,7.333179,151.64463823834478,6212008,4.191136,204.59182746283443,7910841,117.959999,-6.663578569073936,-12400,91.149055,25.98185060844569,1130169,15240617.257960625,152.40617257960625
2014-12-11,25414832,80,False,,8835227,0.3476,buy,1193993,2.914101,935660,5355811,9125612,0.3591,buy,2156653,1.375984,1839536,6158091,3529288,0.1389,buy,29988,126.381532,240145,-260642,3924626,0.1544,buy,42881,72.350941,324087,822145,-1.81,7.399731,153.92843002414986,6291471,4.231377,207.51635191847888,7997627,117.690002,-6.8772150050753105,-20497,91.523651,26.499599227019075,1146232,15414832.134509627,154.14832134509626
2014-12-12,24983151,80,False,,8557455,0.3425,buy,1193993,2.914101,935660,5078039,8926872,0.3573,buy,2156653,1.375984,1839536,5959351,3520891,0.1409,buy,29988,126.381532,240145,-269038,3977853,0.1592,buy,42881,72.350941,324087,875372,-3.48,7.167090000000001,145.9451447007715,6013699,4.139225,200.81918292077629,7798887,117.410004,-7.098764780841382,-28894,92.764923,28.215225830810486,1199459,14983150.926348627,149.83150926348628
2014-12-15,24574929,80,False,,8430172,0.343,buy,1193993,2.914101,935660,4950756,8744687,0.3558,buy,2156653,1.375984,1839536,5777166,3430327,0.1396,buy,29988,126.381532,240145,-359602,3969663,0.1615,buy,42881,72.350941,324087,867183,-5.06,7.060487,142.2869667986471,5886416,4.054749,194.6798690887388,7616702,114.389999,-9.48835838709009,-119458,92.573944,27.95126381993336,1191269,14574928.991302624,145.74928991302625
2014-12-16,24219771,80,False,,8297264,0.3426,buy,1193993,2.914101,935660,4817848,8456510,0.3492,buy,2156653,1.375984,1839536,5488989,3447121,0.1423,buy,29988,126.381532,240145,-342809,4018797,0.1659,buy,42881,72.350941,324087,916316,-6.43,6.949173,138.46712669098534,5753508,3.9211270000000003,184.96885776168122,7328525,114.949997,-9.045257253048245,-102664,93.719757,29.534951573922854,1240403,14219771.394611627,142.19771394611627
2014-12-17,24799360,80,False,,8632701,0.3481,buy,1193993,2.914101,935660,5153284,8757273,0.3531,buy,2156653,1.375984,1839536,5789752,3426729,0.1382,buy,29988,126.381532,240145,-363201,3982578,0.1606,buy,42881,72.350941,324087,880098,-4.19,7.23011,148.1077327272986,6088944,4.060585,195.10400180718867,7629288,114.269997,-9.583310551717982,-123056,92.87513,28.36754865862263,1204184,14799360.429739624,147.99360429739625
2014-12-18,25611519,80,False,,9056739,0.3536,buy,1193993,2.914101,935660,5577323,9189869,0.3588,buy,2156653,1.375984,1839536,6222349,3453118,0.1348,buy,29988,126.381532,240145,-336811,3911712,0.1527,buy,42881,72.350941,324087,809232,-1.05,7.585253000000001,160.29478444905268,6512983,4.261172,209.68171078520504,8061884,115.150002,-8.88700232657701,-96667,91.222511,26.083377967322786,1133318,15611518.875650626,156.11518875650626
2014-12-19,25788169,80,False,,9130577,0.3541,buy,1193993,2.914101,935660,5651160,9251481,0.3587,buy,2156653,1.375984,1839536,6283960,3441723,0.1335,buy,29988,126.381532,240145,-348207,3964309,0.1537,buy,42881,72.350941,324087,861829,-0.37,7.647094,162.4169140293203,6586820,4.28974,211.75789712870673,8123496,114.769997,-9.18768312622552,-108062,92.449089,27.77869522931311,1185915,15788169.160945624,157.88169160945625
2014-12-22,25871186,80,False,,9211178,0.356,buy,1193993,2.914101,935660,5731762,9315115,0.3601,buy,2156653,1.375984,1839536,6347594,3375149,0.1305,buy,29988,126.381532,240145,-414780,3969663,0.1534,buy,42881,72.350941,324087,867183,-0.05,7.7146,164.73344318385443,6667422,4.319246,213.90225285019088,8187130,112.550003,-10.944264147882931,-174635,92.573944,27.95126381993336,1191269,15871185.783004627,158.71185783004626
2014-12-23,25767455,80,False,,9241470,0.3586,buy,1193993,2.914101,935660,5762054,9254133,0.3591,buy,2156653,1.375984,1839536,6286612,3380847,0.1312,buy,29988,126.381532,240145,-409082,3890925,0.151,buy,42881,72.350941,324087,788444,-0.45,7.7399700000000005,165.6040375702873,6697714,4.29097,211.8472876776603,8126148,112.73999799999999,-10.793929682470072,-168938,90.73774,25.41335074980191,1112531,15767455.171522625,157.67455171522624
2014-12-24,25799435,80,False,,9240766,0.3582,buy,1193993,2.914101,935660,5761349,9264740,0.3591,buy,2156653,1.375984,1839536,6297219,3381747,0.1311,buy,29988,126.381532,240145,-408183,3912103,0.1516,buy,42881,72.350941,324087,809623,-0.33,7.73938,165.58379118920737,6697009,4.295888,212.20470452298866,8136755,112.769997,-10.770192828195357,-168038,91.231628,26.095979047301032,1133709,15799435.156446625,157.99435156446623
2014-12-26,26069683,80,False,,9303474,0.3569,buy,1193993,2.914101,935660,5824058,9395985,0.3604,buy,2156653,1.375984,1839536,6428464,3443522,0.1321,buy,29988,126.381532,240145,-346407,3926622,0.1506,buy,42881,72.350941,324087,824141,0.0,7.7919,167.38606226431384,6759718,4.356744,216.6274291141445,8268000,114.830002,-9.140203878892184,-106263,91.570198,26.563934257154862,1148228,16069682.593884625,160.69682593884625
2014-12-29,26077179,80,False,,9320381,0.3574,buy,1193993,2.914101,935660,5840965,9392008,0.3602,buy,2156653,1.375984,1839536,6424487,3408736,0.1307,buy,29988,126.381532,240145,-381193,3955974,0.1517,buy,42881,72.350941,324087,853494,0.0,7.806060000000001,167.87197541022985,6776625,4.3549,216.4934159659571,8264023,113.669998,-10.05806267105408,-141049,92.254715,27.510040812323645,1177580,16077179.240157627,160.77179240157625
2014-12-30,25905440,80,False,,9225266,0.3561,buy,1193993,2.914101,935660,5745850,9258770,0.3574,buy,2156653,1.375984,1839536,6291249,3454618,0.1334,buy,29988,126.381532,240145,-335312,3966707,0.1531,buy,42881,72.350941,324087,864226,-0.66,7.726399,165.13833648955094,6681510,4.29312,212.00353945022155,8130785,115.199997,-8.847443540302013,-95167,92.504997,27.85596858452033,1188313,15905440.493898626,159.05440493898627
2014-12-31,25484264,80,False,,9039973,0.3547,buy,1193993,2.914101,935660,5560557,9063895,0.3557,buy,2156653,1.375984,1839536,6096374,3406037,0.1337,buy,29988,126.381532,240145,-383892,3974279,0.156,buy,42881,72.350941,324087,871798,-2.27,7.571211,159.81292057935264,6496217,4.20276,205.43660448806764,7935910,113.580002,-10.129272442623327,-143748,92.681587,28.10004280996288,1195885,15484263.888864625,154.84263888864623
2015-01-02,25493683,80,False,,9027995,0.3541,buy,1193993,2.914101,935660,5548579,9026110,0.3541,buy,2156653,1.375984,1839536,6058590,3421031,0.1342,buy,29988,126.381532,240145,-368898,4018467,0.1576,buy,42881,72.350941,324087,915986,-2.24,7.561178999999999,159.4686634691952,6484238,4.18524,204.16333422980148,7898125,114.080002,-9.733645017130875,-128754,93.712067,29.52432282487902,1240073,15493683.203408625,154.93683203408625
2015-01-05,25008192,25,True,monthly,8596030,0.3437,buy,1179863,2.914101,999689,5157790,8649571,0.3459,buy,2131650,1.375984,1908450,5716453,3877911,0.1551,buy,33488,125.204986,240145,-314954,3884656,0.1553,buy,40812,72.350941,368749,931870,-4.1,7.285617000000001,150.01250539610928,6157479,4.057688,194.8934616280678,7624904,115.800003,-7.511667812417844,-74810,95.184166,31.558987433292597,1300618,15008191.889238343,150.0819188923834
2015-01-06,24739827,25,False,,8441471,0.3412,buy,1179863,2.914101,999689,5003231,8421569,0.3404,buy,2131650,1.375984,1908450,5488452,3922115,0.1585,buy,33488,125.204986,240145,-270750,3954647,0.1598,buy,40812,72.350941,368749,1001860,-5.13,7.15462,145.51722542608414,6002921,3.950728,187.1201176312553,7396903,117.120003,-6.457396695623419,-30605,96.899117,33.92931042438454,1370609,14739826.832039345,147.39826832039344
2015-01-07,25129478,25,False,,8651725,0.3443,buy,1179863,2.914101,999689,5213485,8631882,0.3435,buy,2131650,1.375984,1908450,5698765,3899008,0.1552,buy,33488,125.204986,240145,-293857,3946838,0.1571,buy,40812,72.350941,368749,994051,-3.63,7.332821999999999,151.63238746199644,6213175,4.04939,194.2904024612246,7607216,116.43,-7.008495357291212,-53712,96.707771,33.66484116371558,1362800,15129477.597249344,151.29477597249343
2015-01-08,25695245,25,False,,8955966,0.3485,buy,1179863,2.914101,999689,5517726,8962088,0.3488,buy,2131650,1.375984,1908450,6028970,3882599,0.1511,buy,33488,125.204986,240145,-310266,3894568,0.1516,buy,40812,72.350941,368749,941781,-1.46,7.590682999999999,160.48111978678733,6517415,4.204296,205.54823366139513,7937421,115.940002,-7.399851977508664,-70121,95.427032,31.894665166099244,1310530,15695245.052100345,156.95245052100347
2015-01-09,25512236,25,False,,8801408,0.345,buy,1179863,2.914101,999689,5363168,8846776,0.3468,buy,2131650,1.375984,1908450,5913659,3926803,0.1539,buy,33488,125.204986,240145,-266062,3937225,0.1543,buy,40812,72.350941,368749,984438,-2.17,7.459686,155.9858398167623,6362857,4.150201,201.61686638851205,7822109,117.260002,-6.345580860714239,-25917,96.472237,33.33929736952914,1353187,15512235.998399343,155.12235998399345
2015-01-12,25260401,25,False,,8665650,0.3431,buy,1179863,2.914101,999689,5227410,8664637,0.343,buy,2131650,1.375984,1908450,5731520,3970337,0.1572,buy,33488,125.204986,240145,-222527,3959752,0.1568,buy,40812,72.350941,368749,1006965,-3.13,7.344623999999999,152.03738371539336,6227099,4.064756,195.4071302459574,7639970,118.559998,-5.307286743480688,17617,97.024208,34.102205202881805,1375714,15260401.074143343,152.60401074143343
2015-01-13,25189347,25,False,,8621093,0.3423,buy,1179863,2.914101,999689,5182853,8651536,0.3435,buy,2131650,1.375984,1908450,5718419,3956942,0.1571,buy,33488,125.204986,240145,-235922,3959752,0.1572,buy,40812,72.350941,368749,1006965,-3.4,7.306859,150.74144374678346,6182542,4.05861,194.9604682021615,7626869,118.160004,-5.626758047337555,4222,97.024208,34.102205202881805,1375714,15189347.427976344,151.89347427976344
2015-01-14,25019980,25,False,,8513878,0.3403,buy,1179863,2.914101,999689,5075638,8565707,0.3424,buy,2131650,1.375984,1908450,5632590,3950579,0.1579,buy,33488,125.204986,240145,-242285,3989791,0.1595,buy,40812,72.350941,368749,1037004,-4.05,7.215989,147.62315790148796,6075328,4.018346,192.03427221592685,7541041,117.970001,-5.7785115890074845,-2141,97.760231,35.11950088006004,1405753,15019980.271778345,150.19980271778346
2015-01-15,24801634,25,False,,8359321,0.337,buy,1179863,2.914101,999689,4921081,8339676,0.3363,buy,2131650,1.375984,1908450,5406558,4050039,0.1633,buy,33488,125.204986,240145,-142826,4052574,0.1634,buy,40812,72.350941,368749,1099788,-4.89,7.084993,143.12791224736299,5920770,3.91231,184.32808014369417,7315009,120.940002,-3.406400777529761,97319,99.298592,37.24574964570944,1468536,14801634.281450346,148.01634281450347
2015-01-16,25213162,25,False,,8573054,0.34,buy,1179863,2.914101,999689,5134814,8536227,0.3386,buy,2131650,1.375984,1908450,5603109,4102950,0.1627,buy,33488,125.204986,240145,-89915,4000907,0.1587,buy,40812,72.350941,368749,1048120,-3.31,7.266143999999999,149.3442718727743,6134504,4.004516,191.0291736045215,7511560,122.519997,-2.1444741917876264,150230,98.032608,35.49596730116748,1416869,15213162.09721534,152.1316209721534
2015-01-20,25493966,25,False,,8612738,0.3378,buy,1179863,2.914101,999689,5174498,8667918,0.34,buy,2131650,1.375984,1908450,5734801,4159209,0.1631,buy,33488,125.204986,240145,-33655,4054076,0.159,buy,40812,72.350941,368749,1101289,-2.24,7.299778,150.49845285792532,6174187,4.066295,195.51897744501403,7643251,124.199997,-0.8026745885947206,206489,99.335388,37.29660731148543,1470038,15493965.712067343,154.93965712067344
2015-01-21,25620838,25,False,,8697676,0.3395,buy,1179863,2.914101,999689,5259436,8755708,0.3417,buy,2131650,1.375984,1908450,5822590,4160214,0.1624,buy,33488,125.204986,240145,-32650,4007215,0.1564,buy,40812,72.350941,368749,1054428,-1.75,7.371768,152.96885450866623,6259125,4.107479,198.51203465485625,7731041,124.230003,-0.7787090892534154,207494,98.187172,35.70959824618873,1423177,15620837.772573344,156.20837772573344
2015-01-22,26222551,25,False,,8956663,0.3416,buy,1179863,2.914101,999689,5518423,9079365,0.3462,buy,2131650,1.375984,1908450,6146247,4193702,0.1599,buy,33488,125.204986,240145,838,3992796,0.1523,buy,40812,72.350941,368749,1040009,0.0,7.591274,160.50140048376736,6518112,4.259313,209.54660750837184,8054698,125.230003,0.019981150742376386,240982,97.83387,35.221281172757045,1408758,16222550.765127346,162.22550765127346
2015-01-23,26182994,25,False,,8855713,0.3382,buy,1179863,2.914101,999689,5417473,9118674,0.3483,buy,2131650,1.375984,1908450,6185557,4160214,0.1589,buy,33488,125.204986,240145,-32650,4048367,0.1546,buy,40812,72.350941,368749,1095581,-0.15,7.505713,157.56529775229015,6417162,4.277754,210.88681166548872,8094008,124.230003,-0.7787090892534154,207494,99.195511,37.10327603320111,1464329,16182993.557126343,161.82993557126343
2015-01-26,26153970,25,False,,8898878,0.3402,buy,1179863,2.914101,999689,5460638,9100325,0.348,buy,2131650,1.375984,1908450,6167208,4118689,0.1575,buy,33488,125.204986,240145,-74176,4036053,0.1543,buy,40812,72.350941,368749,1083266,-0.26,7.542298,158.82074495874042,6460328,4.269146,210.26122317329953,8075658,122.989998,-1.7690889802993826,165969,98.893776,36.68623239305213,1452015,16153969.905521344,161.53969905521345
2015-01-27,25507093,25,False,,8664954,0.3397,buy,1179863,2.914101,999689,5226714,8633848,0.3385,buy,2131650,1.375984,1908450,5700730,4165907,0.1633,buy,33488,125.204986,240145,-26957,4042360,0.1585,buy,40812,72.350941,368749,1089573,-2.73,7.344034,152.01713733431353,6226403,4.050312,194.3574090353183,7609181,124.400002,-0.6429325471443703,213187,99.048309,36.899820491360735,1458322,15507093.066337343,155.07093066337342
2015-01-28,25220445,25,False,,8439384,0.3346,buy,1179863,2.914101,999689,5001144,8539501,0.3386,buy,2131650,1.375984,1908450,5606384,4133089,0.1639,buy,33488,125.204986,240145,-59776,4108446,0.1629,buy,40812,72.350941,368749,1155660,-3.82,7.152851000000001,145.45652059874482,6000833,4.006052,191.140802777849,7514834,123.419998,-1.4256521771011887,180369,100.667603,39.13793096655054,1524408,15220444.742184345,152.20444742184344
2015-01-29,25422440,25,False,,8600902,0.3383,buy,1179863,2.914101,999689,5162662,8696090,0.3421,buy,2131650,1.375984,1908450,5762972,4044011,0.1591,buy,33488,125.204986,240145,-148854,4081414,0.1605,buy,40812,72.350941,368749,1128627,-3.05,7.289746000000001,150.15419574776794,6162351,4.079511,196.47945345718566,7671423,120.760002,-3.5501650207290125,91291,100.005234,38.22243631434965,1497376,15422440.415243343,154.2244041524334
2015-01-30,25240596,25,False,,8383686,0.3322,buy,1179863,2.914101,999689,4945446,8568986,0.3395,buy,2131650,1.375984,1908450,5635869,4134093,0.1638,buy,33488,125.204986,240145,-58771,4153806,0.1646,buy,40812,72.350941,368749,1201019,-3.74,7.105644,143.83656990105726,5945136,4.019884,192.14604673974046,7544319,123.449997,-1.401692268591559,181373,101.77903,40.67409204113539,1569768,15240596.097579345,152.40596097579345
2015-02-02,25534980,25,False,,8582801,0.3361,buy,1179863,2.914101,999689,5144561,8714430,0.3413,buy,2131650,1.375984,1908450,5781313,4099601,0.1605,buy,33488,125.204986,240145,-93264,4138122,0.1621,buy,40812,72.350941,368749,1185336,-2.62,7.274404999999999,149.6277555237921,6144250,4.088115,197.10475124840266,7689764,122.419998,-2.2243424170969694,146881,101.394745,40.14295175162754,1554084,15534979.522540346,155.34979522540345
2015-02-03,25818520,25,False,,8832738,0.3421,buy,1179863,2.914101,999689,5394498,8881501,0.344,buy,2131650,1.375984,1908450,5948383,4053723,0.157,buy,33488,125.204986,240145,-139142,4050535,0.1569,buy,40812,72.350941,368749,1097748,-1.54,7.48624,156.8970642289553,6394187,4.166491,202.80074609782463,7856834,121.050003,-3.3185440524399867,101002,99.248619,37.176679362748686,1466497,15818519.914673343,158.18519914673342
2015-02-04,25756046,25,False,,8765903,0.3403,buy,1179863,2.914101,999689,5327663,8861190,0.344,buy,2131650,1.375984,1908450,5928073,4071471,0.1581,buy,33488,125.204986,240145,-121393,4057457,0.1575,buy,40812,72.350941,368749,1104670,-1.78,7.429594,154.95320574989057,6327352,4.156963,202.10829638202785,7836524,121.580002,-2.895239023932472,118751,99.418236,37.41111584214665,1473419,15756046.049491342,157.5604604949134
2015-02-05,26058996,25,False,,8951092,0.3435,buy,1179863,2.914101,999689,5512852,9016466,0.346,buy,2131650,1.375984,1908450,6083349,4078504,0.1565,buy,33488,125.204986,240145,-114361,4012910,0.154,buy,40812,72.350941,368749,1060123,-0.62,7.586551999999999,160.3393608033284,6512541,4.229806,207.4021791116446,7991799,121.790001,-2.727514872223591,125784,98.326714,35.90246650354592,1428872,16058996.017843343,160.58996017843344
2015-02-06,25716670,25,False,,8894700,0.3459,buy,1179863,2.914101,999689,5456460,8907055,0.3464,buy,2131650,1.375984,1908450,5973938,3973016,0.1545,buy,33488,125.204986,240145,-219848,3941873,0.1533,buy,40812,72.350941,368749,989087,-1.93,7.538757,158.6992323563613,6456150,4.178479,203.67197691152876,7882388,118.639999,-5.24339072559078,20296,96.586136,33.496723102603944,1357836,15716669.529896345,157.16669529896345
2015-02-09,25589684,25,False,,8813940,0.3444,buy,1179863,2.914101,999689,5375700,8849402,0.3458,buy,2131650,1.375984,1908450,5916285,3990765,0.156,buy,33488,125.204986,240145,-202100,3935553,0.1538,buy,40812,72.350941,368749,982766,-2.41,7.470308000000001,156.35034330799962,6375389,4.151433,201.7064022879518,7824735,119.169998,-4.820085697083254,38045,96.431259,33.282659544000026,1351515,15589684.247897342,155.8968424789734
2015-02-10,25995217,25,False,,8997741,0.3461,buy,1179863,2.914101,999689,5559501,9125881,0.3511,buy,2131650,1.375984,1908450,6192764,3967323,0.1526,buy,33488,125.204986,240145,-225541,3904246,0.1502,buy,40812,72.350941,368749,951460,-0.87,7.62609,161.69614286287825,6559191,4.281135,211.13252666224662,8101215,118.470001,-5.379166469009588,14603,95.664177,32.222435607192025,1320209,15995217.283943344,159.95217283943344
2015-02-11,26038312,25,False,,9012359,0.3461,buy,1179863,2.914101,999689,5574119,9194017,0.3531,buy,2131650,1.375984,1908450,6260900,3920440,0.1506,buy,33488,125.204986,240145,-272424,3911471,0.1502,buy,40812,72.350941,368749,958684,-0.7,7.638479000000001,162.12128254965467,6573808,4.313099,213.455518131152,8169351,117.07,-6.497333603693923,-32280,95.841187,32.46709033648354,1327433,16038311.565882348,160.38311565882347
2015-02-12,26415334,25,False,,9183626,0.3477,buy,1179863,2.914101,999689,5745386,9403672,0.356,buy,2131650,1.375984,1908450,6470555,3929482,0.1488,buy,33488,125.204986,240145,-263383,3898530,0.1476,buy,40812,72.350941,368749,945743,0.0,7.783638,167.1025442973959,6745076,4.411452,220.60334631101824,8379005,117.339996,-6.281690433656017,-23238,95.524101,32.02882928065549,1314492,16415334.183765344,164.15334183765344
2015-02-13,26632442,25,False,,9258816,0.3477,buy,1179863,2.914101,999689,5820576,9564191,0.3591,buy,2131650,1.375984,1908450,6631074,3950914,0.1483,buy,33488,125.204986,240145,-241950,3858496,0.1449,buy,40812,72.350941,368749,905709,0.0,7.847365,169.28939366531876,6820265,4.486755,226.07601013854227,8539525,117.980003,-5.7705230892270425,-1806,94.543167,30.673029369786995,1274458,16632441.629124343,166.32441629124344
2015-02-17,26562884,25,False,,9294322,0.3499,buy,1179863,2.914101,999689,5856082,9583191,0.3608,buy,2131650,1.375984,1908450,6650074,3884943,0.1463,buy,33488,125.204986,240145,-307922,3800404,0.1431,buy,40812,72.350941,368749,847617,-0.26,7.877459,170.32209636399074,6855772,4.495668,226.72376457986238,8558524,116.010002,-7.343943660708973,-67777,93.119759,28.705663125442893,1216366,16562884.301912345,165.62884301912345
2015-02-18,26622589,25,False,,9292233,0.349,buy,1179863,2.914101,999689,5853993,9611360,0.361,buy,2131650,1.375984,1908450,6678243,3895994,0.1463,buy,33488,125.204986,240145,-296871,3822977,0.1436,buy,40812,72.350941,368749,870191,-0.04,7.875688000000001,170.26132290485117,6853682,4.508883,227.68416791679087,8586694,116.339996,-7.080380673651798,-56726,93.672874,29.47015214070794,1238939,16622589.087741345,166.22589087741346
2015-02-19,26667162,25,False,,9281791,0.3481,buy,1179863,2.914101,999689,5843551,9705053,0.3639,buy,2131650,1.375984,1908450,6771936,3882599,0.1456,buy,33488,125.204986,240145,-310266,3797694,0.1424,buy,40812,72.350941,368749,844908,0.0,7.866838,169.95762718865365,6843240,4.552836,230.8784628746434,8680386,115.940002,-7.399851977508664,-70121,93.053375,28.613910345660454,1213656,16667161.720381346,166.67161720381344
2015-02-20,26891782,25,False,,9388310,0.3491,buy,1179863,2.914101,999689,5950070,9834120,0.3657,buy,2131650,1.375984,1908450,6901003,3860497,0.1436,buy,33488,125.204986,240145,-332368,3808831,0.1416,buy,40812,72.350941,368749,856044,0.0,7.957119,173.05570096876943,6949759,4.613384,235.27880349093917,8809453,115.279999,-7.926989931976602,-92223,93.326241,28.99105263910633,1224793,16891782.102812342,168.91782102812343
2015-02-23,26960598,25,False,,9385525,0.3481,buy,1179863,2.914101,999689,5947285,9857052,0.3656,buy,2131650,1.375984,1908450,6923935,3865520,0.1434,buy,33488,125.204986,240145,-327345,3852477,0.1429,buy,40812,72.350941,368749,899690,0.0,7.954758,172.97468112854997,6946974,4.624142,236.06064375568963,8832386,115.43,-7.807185597286992,-87200,94.395683,30.469184061076614,1268439,16960598.037361342,169.60598037361342
2015-02-24,27072923,25,False,,9440527,0.3487,buy,1179863,2.914101,999689,6002288,9869499,0.3646,buy,2131650,1.375984,1908450,6936382,3859827,0.1426,buy,33488,125.204986,240145,-333038,3903045,0.1442,buy,40812,72.350941,368749,950259,0.0,8.001376,174.57441976105784,7001977,4.629981,236.4849944998687,8844832,115.260002,-7.942961340705801,-92893,95.634743,32.1817533445969,1319007,17072923.218741342,170.72923218741343
2015-02-25,27031128,25,False,,9418245,0.3484,buy,1179863,2.914101,999689,5980005,9818397,0.3632,buy,2131650,1.375984,1908450,6885280,3874561,0.1433,buy,33488,125.204986,240145,-318303,3919901,0.145,buy,40812,72.350941,368749,967114,-0.15,7.98249,173.9263296711024,6979694,4.606008,234.74275089818968,8793730,115.699997,-7.591541628558862,-78159,96.047745,32.75258489370061,1335863,17031128.27085734,170.3112827085734
2015-02-26,27069333,25,False,,9398052,0.3472,buy,1179863,2.914101,999689,5959812,9917981,0.3664,buy,2131650,1.375984,1908450,6984864,3886952,0.1436,buy,33488,125.204986,240145,-305912,3866322,0.1428,buy,40812,72.350941,368749,913536,-0.01,7.965376,173.3390473561867,6959502,4.652725,238.13792022783713,8893315,116.07,-7.296023843689703,-65768,94.73494,30.938088809369056,1282285,17069332.85132934,170.6933285132934
2015-02-27,26959898,25,False,,9339576,0.3464,buy,1179863,2.914101,999689,5901336,9831500,0.3647,buy,2131650,1.375984,1908450,6898383,3889966,0.1443,buy,33488,125.204986,240145,-302898,3898831,0.1446,buy,40812,72.350941,368749,946044,-0.42,7.915814,171.63828271368052,6901025,4.612155,235.18948561722857,8806834,116.160004,-7.224138527329115,-62754,95.531479,32.03902679826869,1314793,16959897.844443344,169.59897844443344
2015-03-02,27160882,25,False,,9452360,0.348,buy,1179863,2.914101,999689,6014120,10008397,0.3685,buy,2131650,1.375984,1908450,7075280,3873892,0.1426,buy,33488,125.204986,240145,-318973,3826208,0.1409,buy,40812,72.350941,368749,873421,0.0,8.011405,174.91857392351483,7013810,4.695141,241.22051333711903,8983731,115.68,-7.607513037288049,-78828,93.752022,29.579546708890312,1242170,17160881.662340343,171.60881662340344
2015-03-03,26961638,25,False,,9372297,0.3476,buy,1179863,2.914101,999689,5934057,9910122,0.3676,buy,2131650,1.375984,1908450,6977005,3866859,0.1434,buy,33488,125.204986,240145,-326005,3812335,0.1414,buy,40812,72.350941,368749,859548,-0.73,7.943547,172.58996557213302,6933746,4.649038,237.86996660670542,8885455,115.470001,-7.775237188996931,-85861,93.412102,29.109725593807756,1228297,16961637.797384344,169.61637797384344
2015-03-04,26804183,25,False,,9297105,0.3469,buy,1179863,2.914101,999689,5858865,9838709,0.3671,buy,2131650,1.375984,1908450,6905592,3854804,0.1438,buy,33488,125.204986,240145,-338061,3813541,0.1423,buy,40812,72.350941,368749,860754,-1.31,7.879817000000001,170.40301325650984,6858554,4.615537,235.43527328922954,8814043,115.110001,-8.062765675395411,-97916,93.44165,29.15056542173331,1229503,16804182.954720344,168.04182954720343
2015-03-05,26842519,25,False,,9313813,0.347,buy,1179863,2.914101,999689,5875573,9868845,0.3677,buy,2131650,1.375984,1908450,6935727,3851120,0.1435,buy,33488,125.204986,240145,-341745,3808717,0.1419,buy,40812,72.350941,368749,855930,-1.17,7.893977999999999,170.88896071832585,6875262,4.629674,236.46268320025175,8844178,115.0,-8.150622400485187,-101600,93.323456,28.987203345726975,1224679,16842518.68369734,168.42518683697338
