Date,equity,position,drawdown_pct
2014-12-16,19374228,448189,-12.74
2014-12-17,19605819,448189,-11.7
2014-12-18,19955634,448189,-10.12
2014-12-19,19984782,448189,-9.99
2014-12-22,20081953,448189,-9.55
2014-12-23,20017173,448189,-9.85
2014-12-24,20107867,448189,-9.44
2014-12-26,20159694,448189,-9.2
2014-12-29,20013941,448189,-9.86
2014-12-30,19829315,448189,-10.69
2014-12-31,19706230,448189,-11.25
2015-01-02,19622013,448189,-11.63
2015-01-05,19158834,448189,-13.71
2015-01-06,18941818,448189,-14.69
2015-01-07,19152354,448189,-13.74
2015-01-08,19411479,448189,-12.57
2015-01-09,19317546,448189,-13.0
2015-01-12,19272196,448189,-13.2
2015-01-13,19369370,448189,-12.76
2015-01-14,19314304,448189,-13.01
2015-01-15,19437387,448189,-12.46
2015-01-16,19690034,448189,-11.32
2015-01-20,19758056,448189,-11.01
2015-01-21,19913524,448189,-10.31
2015-01-22,19988024,448189,-9.98
2015-01-23,19874657,448189,-10.49
2015-01-26,20146736,448189,-9.26
2015-01-27,20175886,448189,-9.13
2015-01-28,19874657,448189,-10.49
2015-01-29,20146736,448189,-9.26
2015-01-30,19829315,448189,-10.69
2015-02-02,20068999,448189,-9.61
2015-02-03,20389661,448189,-8.17
2015-02-04,20221233,448189,-8.93
2015-02-05,20499788,448189,-7.67
2015-02-06,20243905,448189,-8.83
2015-02-09,20146736,448189,-9.26
2015-02-10,20331362,448189,-8.43
2015-02-11,20221233,448189,-8.93
2015-02-12,20535420,448189,-7.51
2015-02-13,20671453,448189,-6.9
2015-02-17,20720043,448189,-6.68
2015-02-18,20843124,448189,-6.13
2015-02-19,20869038,448189,-6.01
2015-02-20,21063375,448189,-5.13
2015-02-23,20988884,448189,-5.47
2015-02-24,21118443,448189,-4.89
2015-02-25,21134638,448189,-4.81
2015-02-26,21076332,448189,-5.08
2015-02-27,21086056,448189,-5.03
2015-03-02,21118443,448189,-4.89
2015-03-03,20988884,448189,-5.47
2015-03-04,20904668,448189,-5.85
2015-03-05,20953252,448189,-5.63
2015-03-06,20668218,448189,-6.91
2015-03-09,20700607,448189,-6.77
2015-03-10,20250385,448189,-8.8
2015-03-11,20302213,448189,-8.56
2015-03-12,20554849,448189,-7.42
2015-03-13,20435011,448189,-7.96
2015-03-16,20664978,448189,-6.93
2015-03-17,20613154,448189,-7.16
2015-03-18,21053666,448189,-5.18
2015-03-19,20807501,448189,-6.29
2015-03-20,21267439,448189,-4.22
2015-03-23,21374325,448189,-3.73
2015-03-24,21328978,448189,-3.94
2015-03-25,21228571,448189,-4.39
2015-03-26,21043948,448189,-5.22
2015-03-27,21099007,448189,-4.97
2015-03-30,21111965,448189,-4.92
2015-03-31,20784822,448189,-6.39
2015-04-01,20933817,448189,-5.72
2015-04-02,21115203,448189,-4.9
2015-04-06,21328978,448189,-3.94
2015-04-07,21299829,448189,-4.07
2015-04-08,21390522,448189,-3.66
2015-04-09,21419669,448189,-3.53
2015-04-10,21461783,448189,-3.34
2015-04-13,21325735,448189,-3.95
2015-04-14,21484452,448189,-3.24
2015-04-15,21581625,448189,-2.8
2015-04-16,21639924,448189,-2.54
2015-04-17,21367848,448189,-3.76
2015-04-20,21390522,448189,-3.66
2015-04-21,21581625,448189,-2.8
2015-04-22,21623728,448189,-2.61
2015-04-23,21704706,448189,-2.25
2015-04-24,21831026,448189,-1.68
2015-04-27,21937915,448189,-1.2
2015-04-28,21963824,448189,-1.08
2015-04-29,21772720,448189,-1.94
2015-04-30,21542755,448189,-2.98
2015-05-01,21782438,448189,-1.9
2015-05-04,21759767,448189,-2.0
2015-05-05,21435862,448189,-3.46
2015-05-06,21490928,448189,-3.21
2015-05-07,21419669,448189,-3.53
2015-05-08,21915240,448189,-1.3
2015-05-11,21724146,448189,-2.16
2015-05-12,21711186,448189,-2.22
2015-05-13,21873136,448189,-1.49
2015-05-14,22135492,448189,-0.31
2015-05-15,22161405,448189,-0.19
2015-05-18,22086909,448189,-0.52
2015-05-19,22002691,448189,-0.9
2015-05-20,22044804,448189,-0.71
2015-05-21,22161405,448189,-0.19
2015-05-22,22018890,448189,-0.83
2015-05-26,21623728,448189,-2.61
2015-05-27,21834268,448189,-1.66
2015-05-28,21795398,448189,-1.84
2015-05-29,21584863,448189,-2.79
2015-06-01,21526558,448189,-3.05
2015-06-02,21626971,448189,-2.6
2015-06-03,21746813,448189,-2.06
2015-06-04,21513604,448189,-3.11
2015-06-05,21257714,448189,-4.26
2015-06-08,21228571,448189,-4.39
2015-06-09,21111965,448189,-4.92
2015-06-10,21555712,448189,-2.92
2015-06-11,21614017,448189,-2.65
2015-06-12,21442347,448189,-3.43
2015-06-15,21312780,448189,-4.01
2015-06-16,21306304,448189,-4.04
2015-06-17,21257714,448189,-4.26
2015-06-18,21448823,448189,-3.4
2015-06-19,21396999,448189,-3.63
2015-06-22,21801876,448189,-1.81
2015-06-23,21860177,448189,-1.55
2015-06-24,21672316,448189,-2.39
2015-06-25,21662764,448189,-2.43
2015-06-26,21652882,448189,-2.48
2015-06-29,20987552,448189,-5.48
2015-06-30,20911798,448189,-5.82
2015-07-01,21046839,448189,-5.21
2015-07-02,21073189,448189,-5.09
2015-07-06,20648297,448189,-7.0
2015-07-07,20654884,448189,-6.97
2015-07-08,20174000,448189,-9.14
2015-07-09,20506670,448189,-7.64
2015-07-10,21178587,448189,-4.62
2015-07-13,21257637,448189,-4.26
2015-07-14,21435496,448189,-3.46
2015-07-15,21356446,448189,-3.81
2015-07-16,21540900,448189,-2.98
2015-07-17,21504666,448189,-3.15
2015-07-20,21560654,448189,-2.89
2015-07-21,21498075,448189,-3.18
2015-07-22,21333388,448189,-3.92
2015-07-23,21277398,448189,-4.17
2015-07-24,21043546,448189,-5.22
2015-07-27,20888736,448189,-5.92
2015-07-28,21152237,448189,-4.73
2015-07-29,21227991,448189,-4.39
2015-07-30,21211526,448189,-4.47
2015-07-31,21336685,448189,-3.9
2015-08-03,21280696,448189,-4.16
2015-08-04,21297162,448189,-4.08
2015-08-05,21409150,448189,-3.58
2015-08-06,21320218,448189,-3.98
2015-08-07,21280696,448189,-4.16
2015-08-10,21540900,448189,-2.98
2015-08-11,21211526,448189,-4.47
2015-08-12,21060016,448189,-5.15
2015-08-13,21046839,448189,-5.21
2015-08-14,21079771,448189,-5.06
2015-08-17,21040253,448189,-5.24
2015-08-18,20882154,448189,-5.95
2015-08-19,20697707,448189,-6.78
2015-08-20,20197061,448189,-9.04
2015-08-21,19735943,448189,-11.11
2015-08-24,19054140,448189,-14.18
2015-08-25,19235293,448189,-13.37
2015-08-26,19689829,448189,-11.32
2015-08-27,19930275,448189,-10.24
2015-08-28,19900625,448189,-10.37
2015-08-31,19752409,448189,-11.04
2015-09-01,19090377,448189,-14.02
2015-09-02,19373634,448189,-12.74
2015-09-03,19419745,448189,-12.54
2015-09-04,18975090,448189,-14.54
2015-09-08,19531731,448189,-12.03
2015-09-09,19452679,448189,-12.39
2015-09-10,19581136,448189,-11.81
2015-09-11,19577845,448189,-11.82
2015-09-14,19429627,448189,-12.49
2015-09-15,19561375,448189,-11.9
2015-09-16,19861100,448189,-10.55
2015-09-17,19870981,448189,-10.5
2015-09-18,19373634,448189,-12.74
2015-09-21,19363754,448189,-12.79
2015-09-22,18902631,448189,-14.87
2015-09-23,18813702,448189,-15.27
2015-09-24,18761002,448189,-15.5
2015-09-25,18925686,448189,-14.76
2015-09-28,18553499,448189,-16.44
2015-09-29,18527147,448189,-16.56
2015-09-30,18879578,448189,-14.97
2015-10-01,18938861,448189,-14.7
2015-10-02,19261643,448189,-13.25
2015-10-05,19643718,448189,-11.53
2015-10-06,19666775,448189,-11.42
2015-10-07,19913799,448189,-10.31
2015-10-08,20071898,448189,-9.6
2015-10-09,20108130,448189,-9.44
2015-10-12,20068605,448189,-9.61
2015-10-13,19814993,448189,-10.76
2015-10-14,19854516,448189,-10.58
2015-10-15,20193770,448189,-9.05
2015-10-16,20177298,448189,-9.13
2015-10-19,20108130,448189,-9.44
2015-10-20,20025790,448189,-9.81
2015-10-21,20015907,448189,-9.85
2015-10-22,20239877,448189,-8.84
2015-10-23,20440795,448189,-7.94
2015-10-26,20365041,448189,-8.28
2015-10-27,20187181,448189,-9.08
2015-10-28,20318929,448189,-8.49
2015-10-29,20170714,448189,-9.15
2015-10-30,20127893,448189,-9.35
2015-11-02,20318929,448189,-8.49
2015-11-03,20312340,448189,-8.52
2015-11-04,20200354,448189,-9.02
2015-11-05,20164127,448189,-9.18
2015-11-06,20071898,448189,-9.6
2015-11-09,19864400,448189,-10.53
2015-11-10,19851222,448189,-10.59
2015-11-11,19953327,448189,-10.13
2015-11-12,19693123,448189,-11.31
2015-11-13,19528438,448189,-12.05
2015-11-16,19775468,448189,-10.93
2015-11-17,19828161,448189,-10.7
2015-11-18,20009320,448189,-9.88
2015-11-19,20111422,448189,-9.42
2015-11-20,20065311,448189,-9.63
2015-11-23,19940154,448189,-10.19
2015-11-24,19943442,448189,-10.18
2015-11-25,19989554,448189,-9.97
2015-11-27,19992849,448189,-9.96
2015-11-30,19976382,448189,-10.03
2015-12-01,20187181,448189,-9.08
2015-12-02,19973093,448189,-10.04
2015-12-03,19877572,448189,-10.47
2015-12-04,20038963,448189,-9.75
2015-12-07,19910511,448189,-10.33
2015-12-08,19617370,448189,-11.65
2015-12-09,19528438,448189,-12.05
2015-12-10,19531731,448189,-12.03
2015-12-11,19159540,448189,-13.71
2015-12-14,19189184,448189,-13.58
2015-12-15,19284702,448189,-13.15
2015-12-16,19673359,448189,-11.39
2015-12-17,19423038,448189,-12.52
2015-12-18,19218826,448189,-13.44
2015-12-21,19307877,448189,-13.04
2015-12-22,19454071,448189,-12.38
2015-12-23,19779691,448189,-10.92
2015-12-24,19746461,448189,-11.07
2015-12-28,19699947,448189,-11.27
2015-12-29,19895982,448189,-10.39
2015-12-30,19776369,448189,-10.93
2015-12-31,19510554,448189,-12.13
2016-01-04,19211520,448189,-13.47
2016-01-05,19181616,448189,-13.61
2016-01-06,18865963,448189,-15.03
2016-01-07,18473892,448189,-16.8
2016-01-08,18251276,448189,-17.8
2016-01-11,18327698,448189,-17.46
2016-01-12,18414086,448189,-17.07
2016-01-13,18128340,448189,-18.35
2016-01-14,18360923,448189,-17.31
2016-01-15,17696394,448189,-20.3
2016-01-19,17859208,448189,-19.57
2016-01-20,17453839,448189,-21.39
2016-01-21,17583429,448189,-20.81
2016-01-22,18101754,448189,-18.47
2016-01-25,17859208,448189,-19.57
2016-01-26,18178176,448189,-18.13
