entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,pre_shares,post_shares,order_amount,holding_days
2010-01-22,2014-11-04,67.915742,87.250806,1772,34262,0.2847,0.0,0,tlt,rebalance,31001,29229,154608.42816466402,1747
2010-01-22,2015-02-03,121.579737,121.374778,1020,-209,-0.0017,0.0,0,gld,rebalance,22709,21689,123802.27356612,1838
2010-01-22,2015-02-03,67.915742,99.744946,3082,98098,0.4687,0.0,0,tlt,rebalance,29229,26147,307413.922823074,1838
2012-01-09,2015-05-04,102.799192,175.181918,1123,81286,0.7041,0.0,3,spy,rebalance,37053,35930,196729.293762395,1211
2011-10-17,2015-05-04,52.870515,100.534647,3412,162630,0.9015,0.0,3,qqq,rebalance,66072,62660,343024.213946712,1295
2012-01-09,2015-08-25,102.799192,162.866681,35930,2158225,0.5843,0.0,3,spy,signal,35930,0,5851799.83923971,1324
2011-10-17,2015-08-25,52.870515,94.014352,62660,2578073,0.7782,0.0,3,qqq,signal,62660,0,5890939.313112881,1408
2010-01-22,2015-10-28,70.575167,92.931367,1754,39213,0.3168,0.0,0,tlt,rebalance,29317,27563,163001.617718,2105
2010-01-22,2015-10-28,120.942722,112.34196,815,-7010,-0.0711,0.0,0,gld,rebalance,23841,23026,91558.6974,2105
2015-10-28,2015-11-03,105.195071,105.60915,711,294,0.0039,0.0,3,qqq,rebalance,57025,56314,75088.105797177,6
2015-11-03,2016-01-11,176.95224,162.64847,33779,-483167,-0.0808,0.0,3,spy,signal,33779,0,5494102.679885092,69
2015-10-28,2016-01-14,105.195071,94.743944,56314,-588545,-0.0993,0.0,3,qqq,signal,56314,0,5335410.4571787985,78
2010-01-22,2016-02-02,120.6344,107.596238,1308,-17054,-0.1081,0.0,0,gld,rebalance,23593,22285,140735.879311848,2202
2010-01-22,2016-02-02,70.864197,96.592437,2782,71576,0.3631,0.0,0,tlt,rebalance,27945,25163,268720.159016244,2202
2010-01-22,2016-04-04,120.6344,116.319988,1328,-5730,-0.0358,0.0,0,gld,rebalance,22285,20957,154472.944071968,2264
2010-01-22,2016-04-04,70.864197,99.012567,460,12948,0.3972,0.0,0,tlt,rebalance,25163,24703,45545.78059276,2264
2010-01-22,2016-04-05,70.864197,99.936188,87,2529,0.4102,0.0,0,tlt,rebalance,24703,24616,8694.448382360999,2265
2016-04-04,2016-12-02,176.242607,187.98184,1379,16188,0.0666,0.0,3,spy,rebalance,32543,31164,259226.956744966,242
2016-04-05,2016-12-02,101.941946,107.878915,1623,9636,0.0582,0.0,3,qqq,rebalance,55938,54315,175087.479729906,241
2016-04-05,2017-11-02,101.941946,143.272749,5000,206654,0.4054,0.0,3,qqq,rebalance,54315,49315,716363.747085,576
2016-04-04,2018-08-02,176.736685,247.259165,607,42807,0.399,0.0,3,spy,rebalance,31476,30869,150086.313443325,850
2016-04-05,2018-08-02,101.941946,166.821341,3675,238432,0.6364,0.0,3,qqq,rebalance,49315,45640,613068.4284212249,849
2016-04-05,2018-11-21,101.941946,153.323783,45640,2345067,0.504,0.0,3,qqq,signal,45640,0,6997697.43722504,960
2016-04-04,2018-12-18,176.736685,228.651398,30869,1602555,0.2937,0.0,3,spy,signal,30869,0,7058239.997206489,988
2010-01-22,2019-01-03,119.639935,121.414659,2710,4810,0.0148,0.0,0,gld,rebalance,28637,25927,329033.72589813,3268
2010-01-22,2019-01-03,78.054108,99.261339,2960,62773,0.2717,0.0,0,tlt,rebalance,34585,31625,293813.56327127997,3268
2010-01-22,2019-02-22,119.639935,125.153409,688,3793,0.0461,0.0,0,gld,rebalance,25927,25239,86105.545394064,3318
2019-02-22,2019-02-28,250.180865,249.444238,45,-33,-0.0029,0.0,3,spy,rebalance,29434,29389,11224.990689029999,6
2010-01-22,2019-06-04,78.364077,107.796593,3007,88504,0.3756,0.0,0,tlt,rebalance,32094,29087,324144.35554792406,3420
2019-02-22,2020-01-03,250.18462,292.617248,76,3225,0.1696,0.0,3,spy,rebalance,29931,29855,22238.910831052002,315
2019-02-28,2020-01-03,165.888539,204.944616,2939,114786,0.2354,0.0,3,qqq,rebalance,45441,42502,602332.2267179,309
2010-01-22,2020-03-03,120.679312,150.387476,722,21449,0.2462,0.0,0,gld,rebalance,26372,25650,108579.757680664,3693
2010-01-22,2020-03-03,82.991991,128.182322,3499,158121,0.5445,0.0,0,tlt,rebalance,33220,29721,448509.944405078,3693
2019-02-22,2020-03-10,252.031862,259.343,31597,231010,0.029,0.0,3,spy,signal,31597,0,8194460.767524332,382
2019-02-28,2020-03-13,166.195721,179.742131,42801,579800,0.0815,0.0,3,qqq,signal,42801,0,7693142.951499061,379
