date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2011-08-22,gld,58396,48559,48.18,40.65,10508360,8963505,-9837,-1544855,daily
2011-08-22,cash,0,0,51.82,59.35,11301021,13085494,0,1784473,daily
2012-01-09,qqq,123252,121440,30.45,30.01,6300297,6187270,-1812,-113027,daily
2012-01-09,spy,0,62076,0.0,30.02,0,6190046,62076,6190046,daily
2012-01-09,gld,51437,52647,39.08,39.96,8085896,8239255,1210,153359,daily
2012-01-09,cash,0,0,30.48,0.0,6306089,52,0,-6306037,daily
2012-05-15,qqq,121440,121440,32.08,32.11,6838849,6816261,0,-22588,
2012-05-15,spy,62076,62076,30.55,30.51,6512929,6475537,0,-37392,
2012-05-15,gld,52647,0,37.37,0.0,7967070,0,-52647,-7967070,
2012-05-15,cash,0,0,0.0,37.38,52,7934298,0,7934246,
2012-09-05,qqq,121440,109938,33.13,29.98,7340789,6638689,-11502,-702100,monthly
2012-09-05,spy,62076,59938,31.07,29.99,6884478,6641711,-2138,-242767,monthly
2012-09-05,gld,0,0,0.0,0.0,0,0,0,0,monthly
2012-09-05,cash,0,0,35.81,40.03,7934298,8863681,0,929383,monthly
2012-09-07,qqq,109938,108991,30.26,29.92,6786062,6717936,-947,-68126,daily
2012-09-07,spy,59938,59508,30.22,30.08,6776518,6754108,-430,-22410,daily
2012-09-07,gld,0,53308,0.0,39.99,0,8979199,53308,8979199,daily
2012-09-07,cash,0,0,39.52,0.0,8863681,62,0,-8863619,daily
2013-02-21,qqq,108991,108991,30.07,29.9,6556045,6485793,0,-70252,
2013-02-21,spy,59508,59508,32.89,32.86,7170451,7126862,0,-43589,
2013-02-21,gld,53308,0,37.03,0.0,8072963,0,-53308,-8072963,
2013-02-21,cash,0,0,0.0,37.24,62,8078570,0,8078508,
2013-04-02,qqq,108991,108374,30.17,30.12,6699338,6713926,-617,14588,monthly
2013-04-02,spy,59508,53381,33.45,30.03,7426496,6694728,-6127,-731768,monthly
2013-04-02,gld,0,0,0.0,0.0,0,0,0,0,monthly
2013-04-02,cash,0,0,36.38,39.85,8078570,8881644,0,803074,monthly
2013-12-03,qqq,108374,97259,33.41,30.01,8364001,7500033,-11115,-863968,monthly
2013-12-03,spy,53381,51476,31.1,29.92,7785463,7475190,-1905,-310273,monthly
2013-12-03,gld,0,0,0.0,0.0,0,0,0,0,monthly
2013-12-03,cash,0,0,35.48,40.07,8881644,10012395,0,1130751,monthly
2014-12-02,qqq,97259,87692,33.27,30.02,9339484,8454537,-9567,-884947,monthly
2014-12-02,spy,51476,49697,31.07,30.1,8723275,8476239,-1779,-247036,monthly
2014-12-02,gld,0,0,0.0,0.0,0,0,0,0,monthly
2014-12-02,cash,0,0,35.66,39.88,10012395,11229934,0,1217539,monthly
2015-01-26,qqq,87692,87840,29.95,30.02,8407817,8412315,148,4498,daily
2015-01-26,spy,49697,49616,30.05,30.13,8435771,8441741,-81,5970,daily
2015-01-26,gld,0,90779,0.0,39.85,0,11164909,90779,11164909,daily
2015-01-26,cash,0,0,40.0,0.0,11229934,46,0,-11229888,daily
2015-03-09,qqq,87840,87840,31.72,31.71,8676461,8701503,0,25042,
2015-03-09,spy,49616,49616,31.17,31.2,8525976,8561312,0,35336,
2015-03-09,gld,90779,0,37.12,0.0,10154539,0,-90779,-10154539,
2015-03-09,cash,0,0,0.0,37.08,46,10174805,0,10174759,
2015-08-25,qqq,87840,0,30.7,0.0,7990117,0,-87840,-7990117,
2015-08-25,spy,49616,0,30.2,0.0,7859172,0,-49616,-7859172,
2015-08-25,gld,0,0,0.0,0.0,0,0,0,0,
2015-08-25,cash,0,0,39.1,100.0,10174805,26513825,0,16339020,
2015-11-03,qqq,75613,75140,30.19,30.06,8025560,8003187,-473,-22373,monthly
2015-11-03,spy,0,45071,0.0,30.01,0,7990565,45071,7990565,monthly
2015-11-03,gld,0,0,0.0,0.0,0,0,0,0,monthly
2015-11-03,cash,0,0,69.81,39.94,18559710,10634250,0,-7925460,monthly
2016-01-11,qqq,75140,75140,28.8,28.84,7259839,7282174,0,22335,
2016-01-11,spy,45071,0,29.01,0.0,7311262,0,-45071,-7311262,
2016-01-11,gld,0,0,0.0,0.0,0,0,0,0,
2016-01-11,cash,0,0,42.19,71.16,10634250,17964977,0,7330727,
2016-01-14,qqq,75140,0,28.36,0.0,7112562,0,-75140,-7112562,
2016-01-14,spy,0,0,0.0,0.0,0,0,0,0,
2016-01-14,gld,0,0,0.0,0.0,0,0,0,0,
2016-01-14,cash,0,0,71.64,100.0,17964977,25084038,0,7119061,
2016-11-25,qqq,72995,72995,31.36,31.41,8095192,8121169,0,25977,
2016-11-25,spy,42466,42466,31.16,31.23,8044400,8074289,0,29889,
2016-11-25,gld,85417,0,37.47,0.0,9673475,0,-85417,-9673475,
2016-11-25,cash,0,0,0.0,37.36,204,9659136,0,9658932,
2017-04-04,qqq,72995,66006,33.16,30.02,9089642,8232386,-6989,-857256,monthly
2017-04-04,spy,42466,40294,31.61,30.0,8665751,8227766,-2172,-437985,monthly
2017-04-04,gld,0,0,0.0,0.0,0,0,0,0,monthly
2017-04-04,cash,0,0,35.23,39.98,9659136,10965609,0,1306473,monthly
2018-02-02,qqq,66262,60181,33.01,29.91,10548784,9389613,-6081,-1159171,monthly
2018-02-02,spy,40374,38671,31.31,29.87,10006173,9375462,-1703,-630711,monthly
2018-02-02,gld,89035,99886,35.68,40.22,11402713,12624591,10851,1221878,monthly
2018-02-02,cash,0,0,0.0,0.0,244,46,0,-198,monthly
2018-07-18,qqq,60181,60181,32.7,32.7,10321613,10302143,0,-19470,
2018-07-18,spy,38671,38671,30.5,30.62,9627602,9647856,0,20254,
2018-07-18,gld,99886,0,36.8,0.0,11614743,0,-99886,-11614743,
