Date,equity,position,buy_buffer_pct,sell_buffer_pct,upper_band,lower_band,drawdown_pct
2001-04-17,8348259,0,0.03,0.05,35.326708,32.582886,-21.9
2001-04-18,8348259,0,0.03,0.05,35.32125,32.577851,-21.9
2001-04-19,8348259,0,0.03,0.05,35.319701,32.576423,-21.9
2001-04-20,8348259,0,0.03,0.05,35.314089,32.571247,-21.9
2001-04-23,8348259,0,0.03,0.05,35.302269,32.560345,-21.9
2001-04-24,8348259,0,0.03,0.05,35.293161,32.551945,-21.9
2001-04-25,8348259,0,0.03,0.05,35.291558,32.550466,-21.9
2001-04-26,8348259,0,0.03,0.05,35.294976,32.553618,-21.9
2001-04-27,8348259,0,0.03,0.05,35.302993,32.561013,-21.9
2001-04-30,8348259,0,0.03,0.05,35.311301,32.568675,-21.9
2001-05-01,8348259,0,0.03,0.05,35.323975,32.580365,-21.9
2001-05-02,8348259,0,0.03,0.05,35.335596,32.591083,-21.9
2001-05-03,8348259,0,0.03,0.05,35.342615,32.597558,-21.9
2001-05-04,8348259,0,0.03,0.05,35.354607,32.608618,-21.9
2001-05-07,8348259,0,0.03,0.05,35.364255,32.617516,-21.9
2001-05-08,8348259,0,0.03,0.05,35.37566,32.628036,-21.9
2001-05-09,8348259,0,0.03,0.05,35.384728,32.636399,-21.9
2001-05-10,8348259,0,0.03,0.05,35.394076,32.645022,-21.9
2001-05-11,8348259,0,0.03,0.05,35.401181,32.651575,-21.9
2001-05-14,8348259,0,0.03,0.05,35.408142,32.657995,-21.9
2001-05-15,8348259,0,0.03,0.05,35.418554,32.667599,-21.9
2001-05-16,8348259,0,0.03,0.05,35.435833,32.683535,-21.9
2001-05-17,8348259,0,0.03,0.05,35.456757,32.702835,-21.9
2001-05-18,8348259,0,0.03,0.05,35.47892,32.723276,-21.9
2001-05-21,8492478,228173,0.03,0.05,35.507349,32.749496,-20.56
2001-05-22,8533739,228173,0.03,0.05,35.537348,32.777166,-20.17
2001-05-23,8335669,228173,0.03,0.05,35.558152,32.796354,-22.02
2001-05-24,8422323,228173,0.03,0.05,35.582642,32.818942,-21.21
2001-05-25,8360428,228173,0.03,0.05,35.604108,32.83874,-21.79
2001-05-29,8253136,228173,0.03,0.05,35.62054,32.853897,-22.79
2001-05-30,8145846,228173,0.03,0.05,35.631991,32.864457,-23.8
2001-05-31,8178860,228173,0.03,0.05,35.64481,32.876281,-23.49
2001-06-01,8275422,228173,0.03,0.05,35.661839,32.891987,-22.59
2001-06-04,8383536,228173,0.03,0.05,35.683554,32.912016,-21.57
2001-06-05,8500732,228173,0.03,0.05,35.710318,32.936701,-20.48
2001-06-06,8447087,228173,0.03,0.05,35.734406,32.958918,-20.98
2001-06-07,8482573,228173,0.03,0.05,35.759848,32.982384,-20.65
2001-06-08,8433249,228173,0.03,0.05,35.782821,33.003573,-21.11
2001-06-11,8321521,228173,0.03,0.05,35.800547,33.019922,-22.16
2001-06-12,8342212,228173,0.03,0.05,35.819026,33.036966,-21.96
2001-06-13,8330625,228173,0.03,0.05,35.836801,33.05336,-22.07
2001-06-14,8122898,228173,0.03,0.05,35.845069,33.060986,-24.01
2001-06-15,8172554,228173,0.03,0.05,35.855485,33.070593,-23.55
2001-06-18,8110484,228173,0.03,0.05,35.863009,33.077532,-24.13
2001-06-19,8085658,228173,0.03,0.05,35.869343,33.083375,-24.36
2001-06-20,8180830,228173,0.03,0.05,35.879889,33.093102,-23.47
2001-06-21,8192418,228173,0.03,0.05,35.890851,33.103212,-23.36
2001-06-22,8044276,228173,0.03,0.05,35.895049,33.107084,-24.75
2001-06-25,7988001,228173,0.03,0.05,35.896678,33.108587,-25.28
2001-06-26,8110484,228173,0.03,0.05,35.903792,33.115148,-24.13
2001-06-27,8189110,228173,0.03,0.05,35.914367,33.124902,-23.39
2001-06-28,8292560,228173,0.03,0.05,35.929484,33.138844,-22.43
2001-06-29,8433249,228173,0.03,0.05,35.950769,33.158477,-21.11
2001-07-02,8242899,228173,0.03,0.05,35.963293,33.170028,-22.89
2001-07-03,8193243,228173,0.03,0.05,35.973462,33.179406,-23.36
2001-07-05,8085658,228173,0.03,0.05,35.978697,33.184235,-24.36
2001-07-06,7936688,228173,0.03,0.05,35.977189,33.182844,-25.76
2001-07-09,8011175,228173,0.03,0.05,35.979041,33.184553,-25.06
2001-07-10,7862206,228173,0.03,0.05,35.974184,33.180073,-26.45
2001-07-11,7862206,228173,0.03,0.05,35.969376,33.175638,-26.45
2001-07-12,8055032,228173,0.03,0.05,35.973276,33.179235,-24.65
2001-07-13,8093932,228173,0.03,0.05,35.978884,33.184408,-24.28
2001-07-16,7957379,228173,0.03,0.05,35.978304,33.183872,-25.56
2001-07-17,8114622,228173,0.03,0.05,35.984792,33.189856,-24.09
2001-07-18,7961517,228173,0.03,0.05,35.984338,33.189438,-25.52
2001-07-19,8027721,228173,0.03,0.05,35.986863,33.191767,-24.9
2001-07-20,8027721,228173,0.03,0.05,35.989362,33.194072,-24.9
2001-07-23,7969791,228173,0.03,0.05,35.989235,33.193955,-25.45
2001-07-24,7837378,228173,0.03,0.05,35.983161,33.188353,-26.68
2001-07-25,7882897,228173,0.03,0.05,35.979193,33.184692,-26.26
2001-07-26,7998758,228173,0.03,0.05,35.980467,33.185868,-25.17
2001-07-27,7986344,228173,0.03,0.05,35.981172,33.186518,-25.29
2001-07-30,7973930,228173,0.03,0.05,35.981312,33.186647,-25.41
2001-07-31,7963999,228173,0.03,0.05,35.981005,33.186364,-25.5
2001-08-01,8085658,228173,0.03,0.05,35.986165,33.191123,-24.36
2001-08-02,8060828,228173,0.03,0.05,35.990158,33.194806,-24.59
2001-08-03,8040141,228173,0.03,0.05,35.993183,33.197596,-24.79
2001-08-06,7928416,228173,0.03,0.05,35.991159,33.195729,-25.83
2001-08-07,7936688,228173,0.03,0.05,35.989527,33.194224,-25.76
2001-08-08,7758759,228173,0.03,0.05,35.979919,33.185362,-27.42
2001-08-09,7837378,228173,0.03,0.05,35.973938,33.179846,-26.68
2001-08-10,7829102,228173,0.03,0.05,35.967645,33.174041,-26.76
2001-08-13,7895309,228173,0.03,0.05,35.964388,33.171037,-26.14
2001-08-14,7920138,228173,0.03,0.05,35.962279,33.169092,-25.91
2001-08-15,7910207,228173,0.03,0.05,35.959745,33.166755,-26.0
2001-08-16,7961517,228173,0.03,0.05,35.95954,33.166566,-25.52
2001-08-17,7837378,228173,0.03,0.05,35.953762,33.161237,-26.68
2001-08-20,7924276,228173,0.03,0.05,35.951945,33.159561,-25.87
2001-08-21,7787721,228173,0.03,0.05,35.944012,33.152244,-27.15
2001-08-22,7891167,228173,0.03,0.05,35.940804,33.149285,-26.18
2001-08-23,7787721,228173,0.03,0.05,35.932982,33.14207,-27.15
2001-08-24,7953240,228173,0.03,0.05,35.932672,33.141785,-25.6
2001-08-27,7924276,228173,0.03,0.05,35.931064,33.140302,-25.87
2001-08-28,7837378,228173,0.03,0.05,35.925569,33.135234,-26.68
2001-08-29,7804274,228173,0.03,0.05,35.918642,33.128845,-26.99
2001-08-30,7705790,228173,0.03,0.05,35.90736,33.118439,-27.92
2001-08-31,7770342,228173,0.03,0.05,35.89909,33.110812,-27.31
2001-09-04,7696686,228173,0.03,0.05,35.887594,33.100208,-28.0
2001-09-05,7642890,228173,0.03,0.05,35.873796,33.087482,-28.5
2001-09-06,7464956,228173,0.03,0.05,35.852143,33.067511,-30.17
2001-09-07,7368304,0,0.03,0.05,35.824498,33.042013,-31.07
2001-09-10,7368304,0,0.03,0.05,35.7946,33.014437,-31.07
2001-09-17,7368304,0,0.03,0.05,35.748829,32.972221,-31.07
2001-09-18,7368304,0,0.03,0.05,35.698495,32.925797,-31.07
2001-09-19,7368304,0,0.03,0.05,35.641265,32.873011,-31.07
2001-09-20,7368304,0,0.03,0.05,35.573266,32.810294,-31.07
2001-09-21,7368304,0,0.03,0.05,35.500554,32.74323,-31.07
2001-09-24,7368304,0,0.03,0.05,35.437264,32.684855,-31.07
2001-09-25,7368304,0,0.03,0.05,35.378135,32.630319,-31.07
2001-09-26,7368304,0,0.03,0.05,35.315245,32.572314,-31.07
2001-09-27,7368304,0,0.03,0.05,35.257628,32.519171,-31.07
2001-09-28,7368304,0,0.03,0.05,35.204933,32.470569,-31.07
2001-10-01,7368304,0,0.03,0.05,35.151248,32.421054,-31.07
2001-10-02,7368304,0,0.03,0.05,35.101342,32.375025,-31.07
2001-10-03,7368304,0,0.03,0.05,35.058762,32.335751,-31.07
2001-10-04,7368304,0,0.03,0.05,35.019664,32.29969,-31.07
2001-10-05,7368304,0,0.03,0.05,34.979388,32.262543,-31.07
2001-10-08,7368304,0,0.03,0.05,34.936715,32.223184,-31.07
2001-10-09,7368304,0,0.03,0.05,34.891929,32.181877,-31.07
2001-10-10,7368304,0,0.03,0.05,34.858148,32.150719,-31.07
2001-10-11,7368304,0,0.03,0.05,34.829739,32.124517,-31.07
2001-10-12,7368304,0,0.03,0.05,34.800606,32.097647,-31.07
2001-10-15,7368304,0,0.03,0.05,34.772957,32.072145,-31.07
2001-10-16,7368304,0,0.03,0.05,34.749873,32.050854,-31.07
2001-10-17,7368304,0,0.03,0.05,34.717878,32.021344,-31.07
2001-10-18,7368304,0,0.03,0.05,34.684187,31.99027,-31.07
2001-10-19,7368304,0,0.03,0.05,34.654711,31.963083,-31.07
2001-10-22,7368304,0,0.03,0.05,34.628364,31.938783,-31.07
2001-10-23,7368304,0,0.03,0.05,34.60019,31.912797,-31.07
2001-10-24,7368304,0,0.03,0.05,34.574349,31.888962,-31.07
2001-10-25,7368304,0,0.03,0.05,34.555853,31.871903,-31.07
2001-10-26,7368304,0,0.03,0.05,34.537541,31.855013,-31.07
2001-10-29,7368304,0,0.03,0.05,34.512882,31.83227,-31.07
2001-10-30,7368304,0,0.03,0.05,34.481753,31.803559,-31.07
2001-10-31,7368304,0,0.03,0.05,34.456157,31.779951,-31.07
2001-11-01,7368304,0,0.03,0.05,34.436412,31.761739,-31.07
2001-11-02,7368304,0,0.03,0.05,34.414625,31.741645,-31.07
2001-11-05,7368304,0,0.03,0.05,34.397718,31.726051,-31.07
2001-11-06,7368304,0,0.03,0.05,34.385644,31.714914,-31.07
2001-11-07,7368304,0,0.03,0.05,34.371451,31.701824,-31.07
2001-11-08,7368304,0,0.03,0.05,34.356653,31.688175,-31.07
2001-11-09,7368304,0,0.03,0.05,34.340883,31.67363,-31.07
2001-11-12,7368304,0,0.03,0.05,34.326576,31.660434,-31.07
2001-11-13,7368304,0,0.03,0.05,34.31838,31.652875,-31.07
2001-11-14,7368304,0,0.03,0.05,34.313587,31.648454,-31.07
2001-11-15,7368304,0,0.03,0.05,34.307573,31.642907,-31.07
2001-11-16,7368304,0,0.03,0.05,34.301954,31.637725,-31.07
2001-11-19,7368304,0,0.03,0.05,34.30016,31.63607,-31.07
2001-11-20,7368304,0,0.03,0.05,34.296444,31.632642,-31.07
2001-11-21,7368304,0,0.03,0.05,34.291608,31.628182,-31.07
2001-11-23,7368304,0,0.03,0.05,34.291708,31.628274,-31.07
2001-11-26,7368304,0,0.03,0.05,34.29356,31.629982,-31.07
2001-11-27,7368304,0,0.03,0.05,34.294274,31.630641,-31.07
2001-11-28,7368304,0,0.03,0.05,34.289012,31.625788,-31.07
