Date,Open,High,Low,Close,Volume,ma_200,change_pct
2000-05-26,32.592049,32.726265,32.435464,32.726265,74800,32.726265,
2000-05-30,33.196018,33.934204,33.196018,33.934204,57600,32.738284,3.69
2000-05-31,34.04604,34.493425,34.04604,34.057224,36000,32.751408,0.36
2000-06-01,34.756268,34.828968,34.756268,34.828968,7000,32.77208,2.27
2000-06-02,36.405999,36.640877,36.405999,36.640877,29400,32.810576,5.2
2000-06-05,36.551407,36.909315,36.46193,36.506668,48400,32.847353,-0.37
2000-06-06,37.082667,37.513276,36.75272,36.864567,151800,32.887325,0.98
2000-06-07,36.640893,36.909325,36.305354,36.909325,131000,32.927345,0.12
2000-06-08,37.311952,37.311952,36.819828,36.819828,91400,32.966076,-0.24
2000-06-09,37.177743,37.468544,37.155374,37.468544,41600,33.010877,1.76
2000-06-12,37.580385,37.580385,36.327706,36.355667,85200,33.044158,-2.97
2000-06-13,36.266188,36.819828,35.925057,36.819828,168200,33.081727,1.28
2000-06-14,37.121816,37.121816,36.640877,36.640877,43200,33.117142,-0.49
2000-06-15,36.417188,36.685619,36.064872,36.685619,26800,33.152649,0.12
2000-06-16,36.842188,36.864557,36.48428,36.48428,30200,33.185799,-0.55
2000-06-19,36.685608,37.401424,36.517838,37.401424,59200,33.227746,2.51
2000-06-20,37.457353,37.703415,37.311952,37.647491,47000,33.271724,0.66
2000-06-21,37.333262,37.915195,37.333262,37.848049,66800,33.317259,0.53
2000-06-22,37.959945,37.959945,36.706551,36.706551,139600,33.350983,-3.02
2000-06-23,37.06465,37.06465,36.169368,36.460335,235800,33.381922,-0.67
2000-06-26,36.605817,36.907974,36.437952,36.907974,93600,33.417007,1.23
2000-06-27,36.963938,37.288477,36.32605,36.32605,112800,33.445953,-1.58
2000-06-28,36.482735,37.378017,36.482735,37.243725,170600,33.483742,2.53
2000-06-29,37.064654,37.1318,36.549867,36.661777,212200,33.515364,-1.56
2000-06-30,36.684193,37.014328,36.382035,37.014328,1171800,33.55018,0.96
2000-07-03,36.930346,37.53466,36.885582,37.53466,15800,33.589826,1.41
2000-07-05,37.322065,37.333257,36.980739,37.109436,138800,33.624847,-1.13
2000-07-06,37.120621,37.545879,36.773699,37.545879,154600,33.663862,1.18
2000-07-07,37.551487,37.926386,37.551487,37.780903,71800,33.704828,0.63
2000-07-10,37.758526,38.161403,37.758526,38.027111,44800,33.747836,0.65
2000-07-11,37.959941,38.17257,37.84803,37.982323,253200,33.78997,-0.12
2000-07-12,38.183758,38.743309,38.138994,38.743309,45200,33.839257,2.0
2000-07-13,38.776908,38.866436,38.676189,38.866436,102600,33.889279,0.32
2000-07-14,39.067859,39.067859,38.586645,38.899994,54800,33.939136,0.09
2000-07-17,38.933563,39.101429,38.832844,39.034283,46600,33.989834,0.35
2000-07-18,38.776907,38.776907,38.362839,38.362839,235400,34.033347,-1.72
2000-07-19,38.239713,38.239713,37.691353,37.691353,35400,34.069745,-1.75
2000-07-20,38.049473,38.318058,38.049473,38.318058,150400,34.112017,1.66
2000-07-21,38.094241,38.094241,37.266106,37.266106,150600,34.143401,-2.75
2000-07-24,37.467523,37.467523,36.644983,36.72332,37000,34.169072,-1.46
2000-07-25,37.014291,37.014291,36.572246,36.796066,36800,34.195211,0.2
2000-07-26,36.527485,36.728924,36.146991,36.728924,15800,34.220422,-0.18
2000-07-27,36.656199,36.656199,35.721748,35.721748,275000,34.23536,-2.74
2000-07-28,35.928782,35.928782,35.005523,35.095051,171600,34.243915,-1.75
2000-07-31,35.274097,35.990322,34.87122,35.990322,166400,34.261292,2.55
2000-08-01,35.721729,35.856022,35.553864,35.755302,263400,34.276158,-0.65
2000-08-02,35.542691,36.012714,35.453163,35.811275,388600,34.291432,0.16
2000-08-03,35.117444,35.856052,35.117444,35.788906,1084200,34.306333,-0.06
2000-08-04,36.214155,36.225346,35.755323,35.967953,570400,34.322866,0.5
2000-08-07,36.102231,36.633804,36.102231,36.633804,88200,34.345861,1.85
2000-08-08,36.527481,36.639391,36.460335,36.460335,49600,34.3669,-0.47
2000-08-09,36.72895,36.72895,36.197376,36.197376,23000,34.385114,-0.72
2000-08-10,36.202952,36.236525,35.878412,35.990322,43000,34.401086,-0.57
2000-08-11,35.632217,36.617027,35.632217,36.617027,176000,34.423135,1.74
2000-08-14,36.5051,36.997505,36.482718,36.997505,56800,34.448751,1.04
2000-08-15,36.919166,36.975122,36.460335,36.460335,189200,34.468767,-1.45
2000-08-16,36.617018,36.907985,36.482726,36.6394,219400,34.490365,0.49
2000-08-17,36.773701,37.131814,36.684173,36.97514,358800,34.515089,0.92
2000-08-18,37.109437,37.198965,36.840852,36.919189,52200,34.53901,-0.15
2000-08-21,37.15419,37.187763,36.818459,37.053471,129200,34.56403,0.36
2000-08-22,37.075842,37.310854,36.997505,36.997505,195600,34.588244,-0.15
2000-08-23,36.952757,37.064668,36.796083,36.941566,153000,34.61166,-0.15
2000-08-24,37.143004,37.691364,37.143004,37.489925,276200,34.640299,1.48
2000-08-25,37.512303,37.736123,37.400393,37.646595,208600,34.670213,0.42
2000-08-28,37.825667,38.049487,37.64661,37.713757,156000,34.700497,0.18
2000-08-29,37.803269,38.071854,37.691359,38.071854,140200,34.734042,0.95
2000-08-30,38.038274,38.250904,37.903982,38.116611,619000,34.7677,0.12
2000-08-31,38.250925,38.788094,38.250925,38.497128,151200,34.804809,1.0
2000-09-01,38.676163,38.877601,38.491511,38.810455,186800,34.844666,0.81
2000-09-05,38.760087,38.877593,38.541862,38.541862,110400,34.881454,-0.69
2000-09-06,38.720922,38.720922,38.318045,38.374001,217800,34.916206,-0.44
2000-09-07,38.541883,38.967141,38.541883,38.944759,213800,34.956291,1.49
2000-09-08,38.748919,38.832851,38.2733,38.2733,128600,34.989296,-1.72
2000-09-11,38.469137,38.61462,38.183766,38.318058,314600,35.022418,0.12
2000-09-12,38.541883,38.541883,38.139006,38.194962,93000,35.053985,-0.32
2000-09-13,38.027099,38.452358,38.027099,38.385212,81200,35.087132,0.5
2000-09-14,38.55305,38.754488,38.379589,38.609005,114000,35.122175,0.58
2000-09-15,38.407586,38.45235,37.825653,37.892799,67000,35.149744,-1.86
2000-09-18,38.060652,38.060652,36.891191,36.997505,201400,35.168129,-2.36
2000-09-19,37.232515,37.758492,36.980717,37.601818,54800,35.192345,1.63
2000-09-20,37.594996,37.594996,37.100916,37.30304,40400,35.213347,-0.79
2000-09-21,37.370432,37.370432,36.606853,36.606853,207400,35.227213,-1.87
