Date,Open,High,Low,Close,Volume
1999-03-10,43.237076,43.263505,42.523506,43.184219,5232000
1999-03-11,43.501352,43.752423,42.549925,43.395638,9688600
1999-03-12,43.237075,43.263503,41.994934,42.338505,8743600
1999-03-15,42.655645,43.607072,42.20636,43.554214,6369000
1999-03-16,43.73921,44.109209,43.263496,43.92421,4905800
1999-03-17,43.924225,43.977082,43.47494,43.607082,3965000
1999-03-18,43.554216,44.479214,43.541001,44.452785,4848400
1999-03-19,45.034223,45.034223,43.28994,43.316368,7160400
1999-03-22,43.501355,43.607069,42.708499,42.787785,5024800
1999-03-23,42.549942,42.708513,41.202086,41.281372,10962400
1999-03-24,41.651374,42.708515,41.017089,42.682087,8447000
1999-03-25,43.342782,44.241352,43.058676,44.241352,8133800
1999-03-26,43.87137,44.373512,43.580656,43.765656,8256200
1999-03-29,44.29423,45.3778,44.029945,45.351372,5113800
1999-03-30,45.298511,45.66851,44.849226,45.034225,4940600
1999-03-31,45.774213,45.82707,44.241358,44.373501,8256600
1999-04-01,45.668503,45.72136,44.558505,45.298504,8715800
1999-04-05,46.031907,47.003156,45.7478,46.937084,5697200
1999-04-06,46.884215,47.544928,46.487787,47.029572,7522400
1999-04-07,47.46564,47.571354,45.536358,46.540642,11923600
1999-04-08,46.461356,47.135283,45.509929,46.910641,7952400
1999-04-09,46.831348,47.307061,46.699205,47.201347,4946800
1999-04-12,46.091357,47.201355,46.0385,46.884212,10934000
1999-04-13,47.174926,47.28064,45.879928,46.249928,9962200
1999-04-14,46.831359,46.884216,44.406541,44.664219,21253800
1999-04-15,44.822791,45.344754,43.237079,45.272076,17650600
1999-04-16,45.166358,45.166358,43.712789,43.950645,17274000
1999-04-19,44.24136,44.61136,41.446543,41.889221,19460600
1999-04-20,41.704237,43.184235,41.307809,42.840664,17413600
1999-04-21,43.237068,44.98135,42.65564,44.954922,10940400
1999-04-22,45.377791,46.302789,45.08047,46.170647,13630600
1999-04-23,45.932794,47.122078,45.45708,46.778507,7064400
1999-04-26,47.095648,48.205647,46.943684,47.855469,5421000
1999-04-27,48.205632,48.443489,46.520814,47.122063,16482800
1999-04-28,46.725646,46.884217,45.305112,45.509933,7676800
1999-04-29,45.298498,45.562783,44.1885,45.139927,19148200
1999-04-30,45.774201,46.012057,43.81849,45.43063,15295200
1999-05-03,45.298501,45.483501,44.432967,45.192787,11109800
1999-05-04,45.272073,45.985644,44.214932,44.479218,15428400
1999-05-05,44.505649,45.827076,43.157794,45.827076,12642600
1999-05-06,45.404212,45.80064,43.739215,44.162071,15173400
1999-05-07,44.558484,44.928484,43.607058,44.796341,16430400
1999-05-10,45.087072,45.549572,44.558502,45.245644,10604200
1999-05-11,45.61565,46.197078,45.351365,45.959221,8800800
1999-05-12,46.170642,47.069212,44.822787,46.910641,12507400
1999-05-13,47.280631,47.359917,45.827062,46.03849,9864000
1999-05-14,45.139934,45.668505,44.822792,45.166363,12205400
1999-05-17,44.769929,46.117784,44.327251,45.979034,9906800
1999-05-18,45.932783,46.197068,45.245641,45.774212,9267800
1999-05-19,45.959235,46.434948,45.245664,46.40852,7985600
1999-05-20,46.507619,46.507619,45.060657,45.133335,5997200
1999-05-21,45.272059,45.404202,44.479203,44.71706,10958600
1999-05-24,44.796367,44.875652,43.28994,43.580654,9569800
1999-05-25,43.527807,44.162092,41.968523,42.153522,17771200
1999-05-26,42.708512,43.501368,41.387085,43.329582,26772000
1999-05-27,43.157797,43.917618,42.602798,43.28994,23334800
1999-05-28,43.554209,44.241351,42.99921,44.003494,12969800
1999-06-01,43.924197,44.135625,42.78777,43.025627,6960200
1999-06-02,42.999221,43.977076,41.922258,43.752434,11996600
1999-06-03,44.082786,44.082786,42.867074,43.131359,11147800
1999-06-04,43.448501,44.60475,43.448501,44.452785,12987200
1999-06-07,44.763321,45.661891,44.664214,45.377785,11491800
1999-06-08,45.483493,45.694921,44.010102,44.241352,8134800
1999-06-09,44.399934,45.106897,44.373505,44.981361,8384400
1999-06-10,44.505642,44.769928,43.930822,44.466,9392400
1999-06-11,44.769932,44.816182,43.395648,43.792076,16567600
1999-06-14,43.950642,43.950642,42.867072,42.966179,14136800
1999-06-15,43.071905,43.864761,42.946369,43.607082,9147800
1999-06-16,44.690653,45.846901,44.637795,45.846901,15060200
1999-06-17,45.245653,46.56708,45.245653,46.355652,16278200
1999-06-18,45.932778,46.699205,45.853492,46.567062,5392800
1999-06-21,46.884234,47.987625,46.804948,47.961197,10565200
1999-06-22,47.677077,48.284933,46.514221,46.514221,10862800
1999-06-23,46.520831,47.359937,46.22351,47.247616,9607000
1999-06-24,47.227798,47.254227,46.091371,46.309406,14988800
1999-06-25,46.619927,46.989926,45.827071,46.249928,8635600
1999-06-28,46.646362,47.412789,46.263148,47.346718,7666200
1999-06-29,47.307079,48.17922,47.069222,47.994221,9000400
1999-06-30,48.040466,50.689926,47.472252,48.734215,19467600
1999-07-01,48.89279,49.342075,48.047077,49.064575,6822600
1999-07-02,49.05135,49.738492,49.05135,49.685635,3302000
1999-07-06,49.949931,50.452074,49.104218,49.368504,8794800
1999-07-07,49.342063,49.659205,48.998492,49.447777,10520000
1999-07-08,49.447773,50.313307,49.209916,50.108486,11225000
1999-07-09,50.293495,50.663495,49.923496,50.610638,4206800
1999-07-12,50.795621,51.059906,50.055623,50.346336,7816200
1999-07-13,50.108486,50.293486,49.712058,50.108486,6230000
1999-07-14,50.610622,51.059907,49.897052,50.9608,6909400
1999-07-15,51.139206,51.42992,50.8551,51.42992,6539800
1999-07-16,51.456362,52.196361,51.436541,51.905647,4913800
1999-07-19,52.117063,52.117063,51.172243,51.377064,6833000
1999-07-20,50.749371,50.822049,49.262766,49.394909,14837400
1999-07-21,49.500643,50.062249,49.104215,49.632786,10980400
1999-07-22,49.63277,49.63277,48.232058,48.370808,15148400
1999-07-23,48.734211,48.939032,47.941355,48.443497,12115000
1999-07-26,47.782786,48.311357,47.17493,47.254215,10720000
1999-07-27,48.205647,48.945645,47.796004,48.205647,13732800
1999-07-28,48.787075,49.421359,48.159397,49.150467,10161800
1999-07-29,48.232072,48.6285,47.624216,48.09993,13033800
1999-07-30,48.311353,48.839924,47.78939,47.862068,10947400
1999-08-02,47.941336,48.892763,47.544908,47.729908,9642400
1999-08-03,48.384052,48.39066,46.725661,47.419411,13005000
1999-08-04,47.419394,47.776179,46.520824,46.560467,13227600
1999-08-05,46.567065,47.300457,45.457067,47.300457,18695200
1999-08-06,46.963507,47.835648,46.461365,46.791721,12392200
1999-08-09,46.963506,47.095649,46.097972,46.190472,7983400
1999-08-10,46.064926,46.401889,44.769928,45.774212,16767200
1999-08-11,46.593502,47.359929,45.893146,47.280643,13101400
1999-08-12,47.465634,47.782777,46.619921,46.725636,12715000
1999-08-13,47.70349,48.813489,47.624205,48.760632,14342600
1999-08-16,48.734218,49.315645,48.417075,49.150467,11470600
1999-08-17,49.579909,49.632766,48.496339,49.394909,11408400
1999-08-18,49.157066,49.764922,48.654924,48.839924,7035200
1999-08-19,48.390649,48.73422,47.947971,48.258507,10157800
1999-08-20,48.31137,49.02494,48.047085,49.02494,6920800
1999-08-23,49.474192,50.58419,49.361871,50.58419,9652000
1999-08-24,50.214206,51.482775,50.115099,50.927776,13891400
1999-08-25,51.244914,52.222769,50.689915,52.011341,11352000
1999-08-26,52.011359,52.196359,51.066539,51.145824,9753000
1999-08-27,51.529037,51.535644,50.504931,50.637074,9635400
1999-08-30,50.848495,51.007066,49.791354,49.923496,10141600
1999-08-31,50.267072,50.795643,49.157074,50.4785,14590400
1999-09-01,50.795642,51.271356,50.4785,50.841892,10752000
1999-09-02,49.897085,50.927799,49.791371,50.663513,14583200
1999-09-03,52.11707,53.009033,51.932071,52.989212,14195400
1999-09-07,52.883466,53.412037,52.672038,52.751324,9009000
1999-09-08,52.434205,52.962776,51.61492,52.037777,14303400
1999-09-09,52.064201,52.909914,51.799915,52.777771,12677600
1999-09-10,53.491353,53.907603,52.883497,53.385639,10251000
1999-09-13,53.33279,53.438504,52.460648,52.744755,7240800
1999-09-14,52.539908,53.405442,52.434193,53.035442,10022600
1999-09-15,53.69616,53.69616,51.958484,52.011341,16096000
1999-09-16,51.984917,52.46063,50.907954,51.984917,15371000
1999-09-17,52.46062,53.649904,52.381334,53.544189,14506400
1999-09-20,53.702767,53.914195,53.306339,53.669731,6187200
1999-09-21,53.20064,53.306354,52.229391,52.381355,12265800
1999-09-22,52.460627,53.21384,51.826342,52.93634,12441800
1999-09-23,53.491346,53.59706,50.432244,50.742779,19766000
1999-09-24,50.425639,51.007067,49.579926,50.808853,23570800
1999-09-27,51.535637,51.905637,51.007067,51.165638,12608800
1999-09-28,50.907957,51.588492,49.81778,51.403492,20622000
1999-09-29,51.403496,51.773496,50.372784,50.372784,15557000
1999-09-30,50.848495,51.429923,50.21421,50.901352,17604200
1999-10-01,50.214202,50.921165,49.685632,50.921165,19607400
1999-10-04,51.192056,52.249197,50.901342,52.064198,12434200
1999-10-05,52.249197,53.068481,51.324198,52.434196,19526400
1999-10-06,52.751346,53.564023,51.951883,53.484737,19098200
1999-10-07,53.782056,54.039734,52.962772,53.3592,22013600
1999-10-08,53.147791,54.07279,52.434221,53.920826,22523200
1999-10-11,54.072766,54.707051,53.940623,54.680622,13016000
1999-10-12,54.495625,54.931696,53.279913,53.438484,20182800
1999-10-13,52.830651,53.464936,51.641366,51.852795,22570600
1999-10-14,52.037791,52.539933,51.192077,52.17654,22130400
1999-10-15,50.848502,51.588501,50.326538,50.637074,33703000
1999-10-18,50.689927,50.874926,48.555823,49.996178,24714800
1999-10-19,50.537963,50.795641,49.421358,50.267071,26657200
1999-10-20,51.033484,52.216161,50.531342,51.799911,22486400
1999-10-21,50.954211,52.645638,50.584212,52.645638,22454800
1999-10-22,52.956168,53.491346,52.222776,52.407776,16589400
1999-10-25,52.169911,53.009017,51.958483,52.434196,13855400
