Date,Open,High,Low,Close,change_pct
1993-04-16,24.927555,24.962201,24.875587,24.910233,0.0
1993-04-19,24.910213,24.979505,24.788954,24.806276,-0.42
1993-04-20,24.771627,24.806273,24.529107,24.685013,-0.49
1993-04-21,24.736999,24.736999,24.598416,24.667707,-0.07
1993-04-22,24.563766,24.77164,24.355892,24.355892,-1.26
1993-04-23,24.303935,24.373226,24.217321,24.251966,-0.43
1993-04-26,24.269285,24.355899,23.99212,24.061411,-0.79
1993-04-27,24.026752,24.321239,24.026752,24.321239,1.08
1993-04-28,24.286602,24.338571,24.234634,24.269279,-0.21
1993-04-29,24.321252,24.37322,24.182669,24.37322,0.43
1993-04-30,24.459832,24.546446,24.407864,24.407864,0.14
1993-05-03,24.442505,24.563765,24.338568,24.563765,0.64
1993-05-04,24.615751,24.737011,24.581105,24.650396,0.35
1993-05-05,24.650372,24.806278,24.650372,24.719664,0.28
1993-05-06,24.685029,24.702352,24.615738,24.63306,-0.35
1993-05-07,24.650388,24.650388,24.546451,24.581097,-0.21
1993-05-10,24.615738,24.771643,24.615738,24.63306,0.21
1993-05-11,24.633055,24.736992,24.563764,24.736992,0.42
1993-05-12,24.633061,24.719675,24.633061,24.702353,-0.14
1993-05-13,24.598415,24.598415,24.390541,24.407864,-1.19
1993-05-14,24.407864,24.477155,24.373218,24.390541,-0.07
1993-05-17,24.459833,24.477156,24.355896,24.477156,0.36
1993-05-18,24.494473,24.511796,24.373213,24.459827,-0.07
1993-05-19,24.459825,24.962187,24.30392,24.962187,2.05
1993-05-20,24.962197,25.031488,24.910229,25.031488,0.28
1993-05-21,25.048796,25.083441,24.788954,24.806276,-0.9
1993-05-24,24.858264,24.996847,24.858264,24.910233,0.42
1993-05-25,25.014155,25.014155,24.962187,24.962187,0.21
1993-05-26,25.031484,25.291327,25.014162,25.274004,1.25
1993-05-27,25.308645,25.308645,25.15274,25.187386,-0.34
1993-05-28,25.170057,25.170057,24.94486,25.06612,-0.48
1993-06-01,25.152738,25.395257,25.118092,25.308643,0.97
1993-06-02,25.239358,25.360618,25.135421,25.274004,-0.14
1993-06-03,25.222031,25.222031,25.135417,25.187386,-0.34
1993-06-04,25.118099,25.118099,24.99684,25.100777,-0.34
1993-06-07,25.152745,25.152745,25.014162,25.014162,-0.35
1993-06-08,24.944861,24.944861,24.788956,24.788956,-0.9
1993-06-09,24.87558,24.979517,24.840934,24.87558,0.35
1993-06-10,24.858261,24.910229,24.806292,24.892906,0.07
1993-06-11,24.979522,25.031491,24.892908,24.996845,0.42
1993-06-14,25.031478,25.048801,24.962187,24.962187,-0.14
1993-06-15,24.996847,25.01417,24.910233,24.910233,-0.21
1993-06-16,24.910218,24.962187,24.840927,24.962187,0.21
1993-06-17,25.014148,25.048794,24.96218,25.048794,0.35
1993-06-18,25.034433,25.034433,24.842531,24.842531,-0.82
1993-06-21,24.912309,24.912309,24.859972,24.894863,0.21
1993-06-22,24.929767,24.929767,24.87743,24.912321,0.07
1993-06-23,24.912315,24.912315,24.685522,24.685522,-0.91
1993-06-24,24.755295,25.016979,24.755295,25.016979,1.34
1993-06-25,24.999542,25.069325,24.982097,24.999542,-0.07
1993-06-28,25.12167,25.278681,25.086779,25.278681,1.12
1993-06-29,25.243777,25.243777,25.121658,25.156549,-0.48
1993-06-30,25.191441,25.243777,25.121658,25.156549,0.0
1993-07-01,25.191452,25.191452,25.051887,25.086779,-0.28
1993-07-02,24.999557,25.017002,24.859992,24.94722,-0.56
1993-07-06,24.912315,24.982097,24.650631,24.685522,-1.05
1993-07-07,24.66808,24.790199,24.66808,24.755308,0.28
1993-07-08,24.772761,25.086782,24.73787,25.034445,1.13
1993-07-09,25.034433,25.104216,24.982096,25.104216,0.28
1993-07-12,25.069333,25.104224,25.034442,25.086779,-0.07
1993-07-13,25.104218,25.174,24.929762,25.069326,-0.07
1993-07-14,25.086767,25.226332,25.069321,25.156549,0.35
1993-07-15,25.139108,25.139108,24.999543,25.05188,-0.42
1993-07-16,25.069312,25.086758,24.947193,24.982084,-0.28
1993-07-19,24.982089,24.982089,24.894861,24.964643,-0.07
1993-07-20,24.947217,25.034445,24.825098,25.034445,0.28
1993-07-21,24.999534,25.016979,24.929751,25.016979,-0.07
1993-07-22,24.982096,25.016987,24.842531,24.842531,-0.7
1993-07-23,24.894861,24.964643,24.877416,24.964643,0.49
1993-07-26,25.034433,25.156552,25.034433,25.104216,0.56
1993-07-27,25.12167,25.139115,24.999551,25.086779,-0.07
1993-07-28,25.034445,25.086782,24.999554,25.034445,-0.21
1993-07-29,25.086774,25.243784,25.051882,25.174002,0.56
1993-07-30,25.17401,25.17401,24.999554,25.034445,-0.55
1993-08-02,25.069324,25.191444,25.069324,25.104216,0.28
1993-08-03,25.156548,25.22633,25.034428,25.121656,0.07
1993-08-04,25.121656,25.173993,25.051874,25.121656,0.0
1993-08-05,25.121663,25.121663,25.034435,25.069326,-0.21
1993-08-06,25.139107,25.156552,25.069324,25.104216,0.14
1993-08-09,25.173979,25.313543,25.121642,25.243761,0.56
1993-08-10,25.226326,25.243772,25.191435,25.226326,-0.07
1993-08-11,25.20888,25.296108,25.20888,25.226326,0.0
1993-08-12,25.296114,25.296114,25.069321,25.156549,-0.28
1993-08-13,25.173997,25.208888,25.173997,25.191442,0.14
1993-08-16,25.20889,25.400791,25.20889,25.331009,0.55
1993-08-17,25.313579,25.418253,25.313579,25.418253,0.34
1993-08-18,25.505452,25.610126,25.488006,25.557789,0.55
1993-08-19,25.575234,25.575234,25.522898,25.557789,0.0
1993-08-20,25.505461,25.575243,25.488015,25.575243,0.07
1993-08-23,25.470565,25.540347,25.470565,25.522902,-0.2
1993-08-24,25.522916,25.802046,25.522916,25.802046,1.09
1993-08-25,25.802037,25.924156,25.767146,25.819483,0.07
1993-08-26,25.836927,25.976492,25.732254,25.836927,0.07
1993-08-27,25.767146,25.819483,25.767146,25.819483,-0.07
1993-08-30,25.83694,25.959059,25.83694,25.924168,0.41
1993-08-31,25.906716,25.993944,25.871825,25.993944,0.27
1993-09-01,25.906716,26.01139,25.906716,25.959053,-0.13
1993-09-02,25.976486,26.011378,25.854367,25.871813,-0.34
1993-09-03,25.85438,25.924162,25.819488,25.889271,0.07
1993-09-07,25.889271,25.924162,25.679924,25.714815,-0.67
1993-09-08,25.714809,25.714809,25.453125,25.627581,-0.34
1993-09-09,25.522921,25.697377,25.522921,25.679932,0.2
1993-09-10,25.749705,25.924161,25.714814,25.906715,0.88
1993-09-13,25.99395,25.99395,25.924168,25.924168,0.07
1993-09-14,25.854374,25.854374,25.732255,25.819483,-0.4
1993-09-15,25.714815,25.906716,25.627587,25.889271,0.27
1993-09-16,25.854372,25.871818,25.767144,25.78459,-0.4
1993-09-17,25.769701,25.787255,25.699484,25.734592,-0.19
1993-09-20,25.769707,25.82237,25.523947,25.523947,-0.82
1993-09-21,25.55907,25.594178,25.172875,25.43619,-0.34
1993-09-22,25.523948,25.681936,25.488839,25.646828,0.83
1993-09-23,25.717039,25.804811,25.68193,25.787256,0.55
1993-09-24,25.75215,25.769704,25.681932,25.717041,-0.27
1993-09-27,25.910136,25.997908,25.910136,25.997908,1.09
1993-09-28,26.015469,26.015469,25.927697,25.945251,-0.2
1993-09-29,25.945251,26.015468,25.822371,25.857479,-0.34
1993-09-30,25.857478,25.910141,25.752152,25.804815,-0.2
1993-10-01,25.769719,25.962816,25.73461,25.927708,0.48
1993-10-04,25.962811,25.962811,25.892593,25.962811,0.14
1993-10-05,26.015479,26.015479,25.839936,25.927708,-0.14
1993-10-06,25.945257,26.050583,25.910149,25.910149,-0.07
1993-10-07,25.945257,25.945257,25.822377,25.839931,-0.27
1993-10-08,25.910147,25.927701,25.681941,25.875038,0.14
1993-10-11,25.927708,25.980371,25.927708,25.927708,0.2
1993-10-12,25.962811,25.980365,25.945256,25.962811,0.14
1993-10-13,25.980365,25.980365,25.927702,25.962811,0.0
1993-10-14,26.068129,26.296335,25.997912,26.296335,1.28
1993-10-15,26.419225,26.489442,26.349008,26.436779,0.53
1993-10-18,26.419206,26.419206,26.331434,26.366543,-0.27
1993-10-19,26.331443,26.384106,26.173454,26.173454,-0.73
1993-10-20,26.261243,26.261243,26.155917,26.20858,0.13
1993-10-21,26.226117,26.226117,26.138346,26.173454,-0.13
1993-10-22,26.208566,26.313892,26.050577,26.050577,-0.47
1993-10-25,26.068133,26.155905,25.997916,26.120796,0.27
1993-10-26,26.103237,26.120791,26.015466,26.103237,-0.07
1993-10-27,26.068133,26.138351,26.068133,26.120796,0.07
1993-10-28,26.155889,26.384094,26.155889,26.313877,0.74
1993-10-29,26.296323,26.331431,26.278769,26.313877,0.0
1993-11-01,26.278786,26.401666,26.278786,26.384111,0.27
1993-11-02,26.348989,26.401651,26.208554,26.366543,-0.07
1993-11-03,26.348999,26.348999,25.910142,26.033022,-1.26
1993-11-04,26.03303,26.03303,25.734607,25.752161,-1.08
1993-11-05,25.681941,25.875038,25.576615,25.875038,0.48
1993-11-08,25.892594,25.980366,25.822377,25.910149,0.14
1993-11-09,26.085696,26.103251,25.910153,25.927708,0.07
1993-11-10,25.927699,26.120796,25.857482,26.120796,0.74
1993-11-11,26.120794,26.191012,26.033023,26.050577,-0.27
1993-11-12,26.103237,26.261226,26.085683,26.173454,0.47
1993-11-15,26.22612,26.22612,26.085686,26.155903,-0.07
1993-11-16,26.208572,26.296344,26.103247,26.27879,0.47
1993-11-17,26.296327,26.296327,26.068121,26.138338,-0.53
1993-11-18,26.103247,26.15591,25.997921,26.068138,-0.27
1993-11-19,25.98035,26.050568,25.962796,26.015459,-0.2
1993-11-22,25.945251,25.962805,25.769708,25.857479,-0.61
1993-11-23,25.997908,26.015462,25.857473,25.997908,0.54
1993-11-24,26.068129,26.120791,26.03302,26.103237,0.41
1993-11-26,26.173459,26.173459,26.103242,26.120796,0.07
1993-11-29,26.191002,26.243665,26.015459,26.015459,-0.4
1993-11-30,25.997913,26.155902,25.980359,26.033022,0.07
1993-12-01,26.173464,26.191018,26.068138,26.068138,0.13
1993-12-02,26.120784,26.155892,26.068121,26.138338,0.27
1993-12-03,26.120784,26.243664,26.120784,26.243664,0.4
1993-12-06,26.278781,26.366552,26.278781,26.331444,0.33
1993-12-07,26.331431,26.348986,26.278769,26.313877,-0.07
1993-12-08,26.313877,26.313877,26.278769,26.313877,0.0
1993-12-09,26.313882,26.34899,26.191002,26.22611,-0.33
1993-12-10,26.243671,26.243671,26.120791,26.173454,-0.2
1993-12-13,26.173455,26.331444,26.138347,26.331444,0.6
1993-12-14,26.34899,26.34899,26.138338,26.138338,-0.73
1993-12-15,26.173454,26.191009,26.103237,26.103237,-0.13
1993-12-16,26.20856,26.20856,26.155897,26.191006,0.34
1993-12-17,26.246587,26.352633,26.228912,26.334959,0.55
1993-12-20,26.317269,26.387967,26.299595,26.370293,0.13
1993-12-21,26.334952,26.334952,26.24658,26.281929,-0.34
1993-12-22,26.352636,26.476357,26.299613,26.458683,0.67
1993-12-23,26.441004,26.494027,26.405655,26.441004,-0.07
1993-12-27,26.440998,26.582394,26.440998,26.582394,0.53
1993-12-28,26.564724,26.653096,26.547049,26.635422,0.2
1993-12-29,26.653085,26.670759,26.582387,26.600061,-0.13
1993-12-30,26.582385,26.582385,26.440989,26.494013,-0.4
1993-12-31,26.547046,26.582395,26.334952,26.352627,-0.53
1994-01-03,26.352627,26.387976,26.24658,26.281929,-0.27
1994-01-04,26.317285,26.387983,26.281937,26.387983,0.4
1994-01-05,26.423329,26.458678,26.317283,26.441004,0.2
1994-01-06,26.476353,26.494027,26.405655,26.441004,0.0
1994-01-07,26.494015,26.617736,26.423317,26.600061,0.6
1994-01-10,26.635412,26.918203,26.564714,26.918203,1.2
1994-01-11,26.900538,26.900538,26.776816,26.865189,-0.2
1994-01-12,26.882851,26.882851,26.688432,26.776804,-0.33
1994-01-13,26.706108,26.759131,26.670759,26.706108,-0.26
1994-01-14,26.79449,26.865188,26.79449,26.812164,0.4
1994-01-17,26.812164,26.847513,26.759141,26.812164,0.0
1994-01-18,26.847515,26.882864,26.794492,26.847515,0.13
1994-01-19,26.812153,26.847502,26.723781,26.776804,-0.26
1994-01-20,26.812166,26.86519,26.794492,26.847515,0.26
1994-01-21,26.882873,26.882873,26.776826,26.7945,-0.2
1994-01-24,26.776816,26.900538,26.688444,26.688444,-0.4
1994-01-25,26.706119,26.723793,26.635421,26.688444,0.0
1994-01-26,26.688436,26.776809,26.653088,26.759134,0.26
1994-01-27,26.812144,27.041912,26.776795,27.006563,0.92
1994-01-28,27.112621,27.165645,27.077272,27.077272,0.26
1994-01-31,27.183329,27.324725,27.147981,27.271702,0.72
1994-02-01,27.236359,27.236359,27.094963,27.130312,-0.52
1994-02-02,27.218684,27.307056,27.20101,27.307056,0.65
1994-02-03,27.254025,27.254025,27.094954,27.183327,-0.45
1994-02-04,27.183326,27.218675,26.56472,26.56472,-2.28
1994-02-07,26.494025,26.759142,26.494025,26.688444,0.47
1994-02-08,26.741457,26.741457,26.600061,26.706108,0.07
1994-02-09,26.723792,26.829839,26.688443,26.812164,0.4
1994-02-10,26.794487,26.812162,26.582394,26.582394,-0.86
1994-02-11,26.600075,26.74147,26.476353,26.670773,0.33
1994-02-14,26.617736,26.79448,26.582387,26.706108,0.13
1994-02-15,26.759143,26.86519,26.723794,26.847515,0.53
1994-02-16,26.882867,26.882867,26.77682,26.829844,-0.07
1994-02-17,26.953564,26.971239,26.600075,26.670773,-0.59
1994-02-18,26.688437,26.706111,26.440994,26.511692,-0.6
1994-02-22,26.582385,26.776804,26.582385,26.776804,1.0
1994-02-23,26.812155,26.829829,26.617736,26.706108,-0.26
1994-02-24,26.617744,26.617744,26.334952,26.352627,-1.32
1994-02-25,26.387978,26.476351,26.334955,26.476351,0.47
1994-02-28,26.547049,26.617747,26.476351,26.476351,0.0
1994-03-01,26.476339,26.529363,26.228897,26.370293,-0.4
1994-03-02,26.034476,26.40564,25.963778,26.40564,0.13
1994-03-03,26.370308,26.370308,26.264261,26.334959,-0.27
1994-03-04,26.334942,26.476337,26.24657,26.40564,0.27
1994-03-07,26.494002,26.582375,26.494002,26.547026,0.54
1994-03-08,26.564725,26.564725,26.405655,26.441004,-0.4
1994-03-09,26.476348,26.582395,26.352627,26.56472,0.47
1994-03-10,26.547046,26.547046,26.264254,26.352627,-0.8
1994-03-11,26.387966,26.529362,26.24657,26.494013,0.54
1994-03-14,26.600081,26.600081,26.494034,26.529383,0.13
1994-03-15,26.58239,26.635413,26.494018,26.511692,-0.07
1994-03-16,26.547046,26.723791,26.458674,26.723791,0.8
1994-03-17,26.635419,26.75914,26.635419,26.723791,0.0
1994-03-18,26.593531,26.753519,26.575755,26.717966,-0.02
1994-03-21,26.629067,26.700172,26.575737,26.646843,-0.27
1994-03-22,26.64686,26.771295,26.593531,26.717966,0.27
1994-03-23,26.700174,26.77128,26.682398,26.700174,-0.07
1994-03-24,26.593522,26.646851,26.25577,26.380205,-1.2
1994-03-25,26.39799,26.469096,26.131344,26.131344,-0.94
1994-03-28,26.166895,26.202448,25.935801,26.166895,0.14
1994-03-29,26.166887,26.184664,25.651371,25.651371,-1.97
1994-03-30,25.66916,25.740265,25.295855,25.295855,-1.39
1994-03-31,25.295836,25.420271,24.762543,25.366941,0.28
1994-04-04,24.655902,25.046983,24.655902,24.975878,-1.54
1994-04-05,25.224731,25.491377,25.224731,25.491377,2.06
1994-04-06,25.52693,25.544706,25.313613,25.491377,0.0
1994-04-07,25.473603,25.669143,25.331392,25.615814,0.49
1994-04-08,25.562507,25.562507,25.295861,25.420296,-0.76
1994-04-11,25.491392,25.633604,25.429175,25.526945,0.42
1994-04-12,25.553594,25.598035,25.438048,25.491377,-0.14
1994-04-13,25.482498,25.544715,25.17141,25.358063,-0.52
1994-04-14,25.313612,25.500265,25.260283,25.366941,0.04
1994-04-15,25.358053,25.4736,25.3225,25.366941,0.0
1994-04-18,25.393615,25.464721,25.11808,25.198074,-0.67
1994-04-19,25.171416,25.331403,25.020316,25.233633,0.14
1994-04-20,25.260292,25.322509,25.073639,25.206963,-0.11
1994-04-21,25.313613,25.580259,25.224731,25.544706,1.34
1994-04-22,25.606922,25.624698,25.446934,25.51804,-0.1
1994-04-25,25.509164,25.802475,25.509164,25.784698,1.04
1994-04-26,25.749153,25.793594,25.704712,25.758041,-0.1
1994-04-28,25.704702,25.740255,25.491385,25.571379,-0.72
1994-04-29,25.526936,25.686924,25.491383,25.651371,0.31
1994-05-02,25.651374,26.006902,25.562491,25.811361,0.62
1994-05-03,25.820251,25.82914,25.633599,25.784698,-0.1
1994-05-04,25.838018,25.838018,25.642477,25.740248,-0.17
1994-05-05,25.76692,25.811361,25.704702,25.704702,-0.14
1994-05-06,25.580268,25.580268,25.366951,25.455833,-0.97
1994-05-09,25.384733,25.455838,25.189192,25.233633,-0.87
1994-05-10,25.358054,25.509153,25.340277,25.429159,0.77
1994-05-11,25.402503,25.438056,25.126969,25.198074,-0.91
1994-05-12,25.358051,25.384716,25.260281,25.322498,0.49
1994-05-13,25.393604,25.393604,25.198063,25.322498,0.0
1994-05-16,25.375839,25.455833,25.32251,25.331398,0.04
1994-05-17,25.349174,25.704702,25.313621,25.704702,1.47
1994-05-18,25.722468,25.989114,25.606921,25.891344,0.73
1994-05-19,25.838021,26.086891,25.838021,26.015785,0.48
1994-05-20,25.971353,25.98913,25.882471,25.918024,-0.38
1994-05-23,25.891359,25.900247,25.793589,25.873583,-0.17
1994-05-24,25.944676,26.077999,25.944676,25.980228,0.41
1994-05-25,25.88247,26.069122,25.793588,26.051346,0.27
1994-05-26,26.042444,26.131326,26.01578,26.069109,0.07
1994-05-27,26.024679,26.095785,25.980238,26.095785,0.1
1994-05-31,26.015783,26.113554,25.971342,26.060225,-0.14
1994-06-01,25.997996,26.17576,25.918002,26.17576,0.44
1994-06-02,26.193552,26.193552,26.10467,26.149111,-0.1
1994-06-03,26.166884,26.389089,26.08689,26.300207,0.58
1994-06-06,26.353542,26.433536,26.273548,26.291325,-0.03
1994-06-07,26.246899,26.29134,26.184681,26.255787,-0.14
1994-06-08,26.317992,26.317992,26.042458,26.042458,-0.81
1994-06-09,26.157999,26.184664,26.10467,26.184664,0.55
1994-06-10,26.21133,26.282436,26.21133,26.229107,0.17
1994-06-13,26.193573,26.273567,26.184685,26.264679,0.14
1994-06-14,26.34466,26.477983,26.34466,26.469095,0.78
1994-06-15,26.47797,26.486858,26.344647,26.362423,-0.4
1994-06-16,26.362427,26.433533,26.335762,26.415756,0.2
1994-06-17,26.42936,26.456201,26.232526,26.268314,-0.56
1994-06-20,26.080431,26.125166,26.017802,26.044643,-0.85
1994-06-21,26.026741,26.026741,25.713597,25.820961,-0.86
1994-06-22,25.892547,26.008858,25.865706,25.919388,0.38
1994-06-23,25.964116,25.999904,25.731495,25.767282,-0.59
1994-06-24,25.64202,25.64202,25.194671,25.230459,-2.08
1994-06-27,25.328893,25.668879,25.203636,25.668879,1.74
1994-06-28,25.677826,25.677826,25.337841,25.543621,-0.49
1994-06-29,25.579397,25.776231,25.552556,25.624132,0.32
1994-06-30,25.668875,25.677822,25.373625,25.463095,-0.63
1994-07-01,25.588339,25.588339,25.4094,25.516764,0.21
1994-07-05,25.570446,25.686756,25.489923,25.650969,0.53
1994-07-06,25.552554,25.659918,25.463084,25.615183,-0.14
1994-07-07,25.615174,25.722538,25.588333,25.722538,0.42
1994-07-08,25.561494,25.758327,25.552547,25.713593,-0.03
1994-07-11,25.731496,25.776231,25.498875,25.624132,-0.35
1994-07-12,25.633069,25.668857,25.489918,25.65991,0.14
1994-07-13,25.668874,25.785185,25.668874,25.704662,0.17
1994-07-14,25.829911,26.035692,25.812017,25.98201,1.08
1994-07-15,25.964105,26.044628,25.955158,25.990946,0.03
1994-07-18,25.990942,26.098306,25.990942,26.035677,0.17
1994-07-19,26.080427,26.089374,25.98201,25.98201,-0.21
1994-07-20,25.999899,25.999899,25.803065,25.865694,-0.45
1994-07-21,25.865706,25.937282,25.812024,25.919388,0.21
1994-07-22,25.982003,25.999897,25.910428,25.964109,0.17
1994-07-25,25.97306,26.026742,25.946219,25.999901,0.14
1994-07-26,25.990956,26.00885,25.946222,25.973063,-0.1
1994-07-27,25.973063,25.973063,25.865699,25.973063,0.0
1994-07-28,25.973055,26.098313,25.973055,26.026737,0.21
1994-07-29,26.205673,26.366718,26.196726,26.286196,1.0
1994-08-01,26.304099,26.429357,26.277258,26.411463,0.48
1994-08-02,26.500932,26.554614,26.357781,26.44725,0.14
1994-08-03,26.438308,26.474096,26.393573,26.456202,0.03
1994-08-04,26.438312,26.465153,26.295161,26.304108,-0.57
1994-08-05,26.169899,26.250422,26.143058,26.214634,-0.34
1994-08-08,26.241478,26.304106,26.214637,26.277266,0.24
1994-08-09,26.178841,26.321993,26.178841,26.321993,0.17
1994-08-10,26.339895,26.447259,26.304107,26.420418,0.37
1994-08-11,26.357781,26.474091,26.187788,26.321993,-0.37
1994-08-12,26.366722,26.536714,26.366722,26.527767,0.78
1994-08-15,26.554617,26.617246,26.518829,26.518829,-0.03
1994-08-16,26.536715,26.733548,26.429351,26.706707,0.71
1994-08-17,26.742496,26.76039,26.67092,26.688814,-0.07
1994-08-18,26.599354,26.661983,26.572513,26.599354,-0.34
1994-08-19,26.6083,26.635141,26.51883,26.581459,-0.07
1994-08-22,26.590403,26.590403,26.500933,26.554615,-0.1
1994-08-23,26.670919,26.831965,26.635131,26.706707,0.57
1994-08-24,26.733553,26.993015,26.724606,26.993015,1.07
1994-08-25,26.966183,27.028811,26.849872,26.921448,-0.27
1994-08-26,26.984069,27.359842,26.984069,27.30616,1.43
1994-08-29,27.377727,27.476144,27.279311,27.288258,-0.07
1994-08-30,27.279321,27.404579,27.243534,27.359844,0.26
1994-08-31,27.315099,27.422462,27.25247,27.288258,-0.26
1994-09-01,27.198792,27.216685,27.100375,27.198792,-0.33
1994-09-02,27.324059,27.324059,27.037756,27.082491,-0.43
1994-09-06,27.064586,27.118268,26.984063,27.091427,0.03
1994-09-07,27.154064,27.154064,27.037753,27.064594,-0.1
1994-09-08,27.118269,27.234579,27.109322,27.198792,0.5
1994-09-09,26.930398,26.98408,26.80514,26.912504,-1.05
1994-09-12,26.912493,26.948281,26.787235,26.83197,-0.3
1994-09-13,26.885663,26.98408,26.831981,26.912504,0.3
1994-09-14,26.823028,26.975127,26.823028,26.939339,0.1
1994-09-15,27.010912,27.279322,27.010912,27.279322,1.26
1994-09-16,27.076169,27.157182,26.986155,27.085171,-0.71
1994-09-19,27.148198,27.265216,27.085188,27.112192,0.1
1994-09-20,26.968151,26.995155,26.599094,26.599094,-1.89
1994-09-21,26.680107,26.680107,26.347056,26.599094,0.0
1994-09-22,26.662122,26.662122,26.509098,26.536102,-0.24
1994-09-23,26.545093,26.599101,26.40107,26.446077,-0.34
1994-09-26,26.545093,26.599101,26.491085,26.581099,0.51
1994-09-27,26.581106,26.653117,26.500093,26.563103,-0.07
1994-09-28,26.70713,26.806145,26.689127,26.77014,0.78
1994-09-29,26.770114,26.770114,26.554081,26.635094,-0.5
1994-09-30,26.626099,26.752118,26.599094,26.599094,-0.14
1994-10-03,26.617115,26.644119,26.491095,26.536102,-0.24
1994-10-04,26.671125,26.671125,26.12204,26.140043,-1.49
1994-10-05,26.095032,26.14904,25.924005,26.14904,0.03
1994-10-06,26.167047,26.185049,26.023024,26.068031,-0.31
1994-10-07,26.068023,26.257053,26.041019,26.185041,0.45
1994-10-10,26.302071,26.509103,26.29307,26.464096,1.07
1994-10-11,26.581118,26.932172,26.581118,26.860161,1.5
1994-10-12,26.896143,26.932149,26.833133,26.896143,0.13
1994-10-13,27.202201,27.265211,26.959164,26.986168,0.33
1994-10-14,27.076172,27.112178,26.896144,27.103176,0.43
1994-10-17,27.076191,27.112196,27.022183,27.049187,-0.2
1994-10-18,27.022173,27.022173,26.896154,26.986168,-0.23
1994-10-19,26.887157,27.211207,26.878156,27.112192,0.47
1994-10-20,27.112181,27.112181,26.851141,26.932154,-0.66
1994-10-21,26.860146,26.896152,26.707122,26.824141,-0.4
1994-10-24,26.83313,26.941147,26.590093,26.599094,-0.84
1994-10-25,26.509094,26.68012,26.500093,26.626112,0.1
1994-10-26,26.725117,26.752121,26.599097,26.725117,0.37
1994-10-27,26.824134,26.887144,26.761125,26.887144,0.61
1994-10-28,26.941139,27.481222,26.941139,27.454218,2.11
