Date,equity,position,drawdown_pct
2003-04-14,10039671,1387326,0.0
2003-04-15,10158956,1387326,0.0
2003-04-16,10276252,1387326,0.0
2003-04-17,10349808,1387326,0.0
2003-04-21,10345830,1387326,-0.04
2003-04-22,10380623,1387326,0.0
2003-04-23,10429331,1387326,0.0
2003-04-24,10223565,1387326,-1.97
2003-04-25,10054579,1387326,-3.59
2003-04-28,10220580,1387326,-2.0
2003-04-29,10511835,1387326,0.0
2003-04-30,10482016,1387326,-0.28
2003-05-01,10441256,1387326,-0.67
2003-05-02,10601298,1387326,0.0
2003-05-05,10715612,1387326,0.0
2003-05-06,10770286,1387326,0.0
2003-05-07,10750400,1387326,-0.18
2003-05-08,10655967,1387326,-1.06
2003-05-09,10781219,1387326,0.0
2003-05-12,10931317,1387326,0.0
2003-05-13,10869680,1387326,-0.56
2003-05-14,10815013,1387326,-1.06
2003-05-15,10836880,1387326,-0.86
2003-05-16,10844831,1387326,-0.79
2003-05-19,10586383,1387326,-3.16
2003-05-20,10639067,1387326,-2.67
2003-05-21,10648018,1387326,-2.59
2003-05-22,10744438,1387326,-1.71
2003-05-23,10854775,1387326,-0.7
2003-05-27,11243439,1387326,0.0
2003-05-28,11292148,1387326,0.0
2003-05-29,11307056,1387326,0.0
2003-05-30,11438273,1387326,0.0
2003-06-02,11520771,1387326,0.0
2003-06-03,11433298,1387326,-0.76
2003-06-04,11580413,1387326,0.0
2003-06-05,11592341,1387326,0.0
2003-06-06,11700693,1387326,0.0
2003-06-09,11600294,1387326,-0.86
2003-06-10,11719577,1387326,0.0
2003-06-11,11729515,1387326,0.0
2003-06-12,11817982,1387326,0.0
2003-06-13,11814011,1387326,-0.03
2003-06-16,11941243,1387326,0.0
2003-06-17,12186765,1387326,0.0
2003-06-18,12142036,1387326,-0.37
2003-06-19,12142036,1387326,-0.37
2003-06-20,12142036,1387326,-0.37
2003-06-23,11843830,1387326,-2.81
2003-06-24,11756355,1387326,-3.53
2003-06-25,11853768,1387326,-2.73
2003-06-26,11982001,1387326,-1.68
2003-06-27,11926333,1387326,-2.14
2003-06-30,11918380,1387326,-2.2
2003-07-01,12047601,1387326,-1.14
2003-07-02,12330902,1387326,0.0
2003-07-03,12365692,1387326,0.0
2003-07-07,12671853,1387326,0.0
2003-07-08,12707636,1387326,0.0
2003-07-09,12677814,1387326,-0.23
2003-07-10,12455155,1387326,-1.99
2003-07-11,12559534,1387326,-1.17
2003-07-14,12780205,1387326,0.0
2003-07-15,12619168,1387326,-1.26
2003-07-16,12629112,1387326,-1.18
2003-07-17,12299090,1387326,-3.76
2003-07-18,12463106,1387326,-2.48
2003-07-21,12298098,1387326,-3.77
2003-07-22,12445214,1387326,-2.62
2003-07-23,12365692,1387326,-3.24
2003-07-24,12425331,1387326,-2.78
2003-07-25,12629112,1387326,-1.18
