entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,holding_days
2005-05-26,2005-09-20,0.475039,0.498446,225383,5276,0.0493,0.0,3,tqqq,rebalance,117
2005-09-20,2006-05-02,46.65956,65.403198,11869,222468,0.4017,0.0,3,gld,rebalance,224
2005-05-26,2006-06-12,0.482391,0.40959,13825298,-1006508,-0.1509,0.0,3,tqqq,signal,382
2005-09-20,2006-07-05,46.65956,62.29256,9314,145606,0.335,0.0,3,gld,rebalance,288
2006-09-29,2007-06-04,0.47175,0.635787,987051,161913,0.3477,0.0,3,tqqq,rebalance,248
2005-09-20,2008-01-03,49.354954,84.615393,8826,311209,0.7144,0.0,3,gld,rebalance,835
2006-09-29,2008-01-17,0.488586,0.504621,13157949,210977,0.0328,0.0,3,tqqq,signal,475
2005-09-20,2008-01-25,49.354954,90.65721,11908,491827,0.8368,0.0,3,gld,rebalance,857
2005-09-20,2008-07-01,50.182553,92.252409,9754,410349,0.8383,0.0,3,gld,rebalance,1015
2008-05-07,2008-07-03,0.536211,0.414298,15861206,-1933688,-0.2274,0.0,3,tqqq,signal,57
2005-09-20,2008-08-12,50.182553,80.497778,48785,1478928,0.6041,0.0,3,gld,signal,1057
2009-01-02,2009-06-04,86.18779,94.954278,2531,22188,0.1017,0.0,3,gld,rebalance,153
2009-06-04,2009-08-04,0.128492,0.164306,4879259,174742,0.2787,0.0,3,tqqq,rebalance,61
2009-06-04,2010-01-05,0.128492,0.250652,4125234,503936,0.9507,0.0,3,tqqq,rebalance,215
2009-01-02,2010-02-02,90.802097,108.832524,7223,130234,0.1986,0.0,3,gld,rebalance,396
2009-06-04,2010-04-05,0.13481,0.277086,4654828,662271,1.0554,0.0,3,tqqq,rebalance,305
2009-01-02,2010-05-27,94.214814,117.805524,12414,292855,0.2504,0.0,3,gld,rebalance,510
2009-06-04,2010-10-04,0.14681,0.267274,3111183,374784,0.8205,0.0,3,tqqq,rebalance,487
2009-06-04,2010-12-02,0.14681,0.340937,2919919,566835,1.3223,0.0,3,tqqq,rebalance,546
2009-06-04,2011-02-02,0.14681,0.415519,3620426,972839,1.8303,0.0,3,tqqq,rebalance,608
2009-01-02,2011-06-20,105.898587,149.629762,13792,603140,0.413,0.0,3,gld,rebalance,899
2009-06-04,2011-07-05,0.173578,0.427808,3895873,990445,1.4646,0.0,3,tqqq,rebalance,761
2009-01-02,2011-08-08,111.850573,164.983556,13526,718677,0.475,0.0,3,gld,rebalance,948
2009-06-04,2011-08-09,0.194158,0.288113,47413320,4454726,0.4839,0.0,3,tqqq,signal,796
2009-01-02,2011-09-02,111.850573,182.271547,8265,582029,0.6296,0.0,3,gld,rebalance,973
2011-10-17,2012-03-02,0.390699,0.524193,3711005,495397,0.3417,0.0,3,tqqq,rebalance,137
2011-10-17,2012-04-03,0.390699,0.613639,2133614,475668,0.5706,0.0,3,tqqq,rebalance,169
2009-01-02,2012-05-15,127.009724,150.706524,79593,1886099,0.1866,0.0,3,gld,signal,1229
2011-10-17,2012-09-05,0.394587,0.584649,4216588,801412,0.4817,0.0,3,tqqq,rebalance,324
2011-10-17,2012-09-07,0.394587,0.618643,737264,165189,0.5678,0.0,3,tqqq,rebalance,326
2012-09-07,2012-11-15,168.273314,166.499,13142,-23318,-0.0105,0.0,3,gld,rebalance,69
2011-10-17,2013-01-03,0.401697,0.560862,3314636,527576,0.3962,0.0,3,tqqq,rebalance,444
2012-09-07,2013-02-21,167.473079,151.544,75633,-1204764,-0.0951,0.0,3,gld,signal,167
2011-10-17,2013-06-04,0.401697,0.723502,3613900,1162971,0.8011,0.0,3,tqqq,rebalance,596
2011-10-17,2013-11-04,0.401697,1.034707,3454796,2186919,1.5758,0.0,3,tqqq,rebalance,749
2011-10-17,2014-06-03,0.401697,1.33719,2544649,2380502,2.3289,0.0,3,tqqq,rebalance,960
2011-10-17,2014-09-03,0.401697,1.79161,2218405,3083390,3.4601,0.0,3,tqqq,rebalance,1052
2011-10-17,2015-01-26,0.401697,1.970965,852715,1338139,3.9066,0.0,3,tqqq,rebalance,1197
2011-10-17,2015-03-03,0.401697,2.246584,1504992,2776540,4.5927,0.0,3,tqqq,rebalance,1233
2015-01-26,2015-03-09,122.83287,112.082738,244968,-2633438,-0.0875,0.0,3,gld,signal,42
2011-10-17,2015-08-25,0.401697,1.774839,18694801,25670627,3.4184,0.0,3,tqqq,signal,1408
2015-10-28,2016-01-14,2.384817,1.713563,15255753,-10240488,-0.2815,0.0,3,tqqq,signal,78
2016-02-11,2016-11-25,118.934108,113.079738,171884,-1006273,-0.0492,0.0,3,gld,signal,288
2016-04-05,2017-01-04,2.037089,2.596025,1380066,771369,0.2744,0.0,3,tqqq,rebalance,274
2016-04-05,2017-03-02,2.037089,3.41721,1306369,1802947,0.6775,0.0,3,tqqq,rebalance,331
2016-04-05,2017-06-02,2.038746,4.305621,1015962,2303059,1.1119,0.0,3,tqqq,rebalance,423
2016-04-05,2017-11-02,2.038746,5.131764,755487,2336735,1.5171,0.0,3,tqqq,rebalance,576
2016-04-05,2018-02-02,2.038746,6.773738,855351,4050080,2.3225,0.0,3,tqqq,rebalance,668
2017-04-19,2018-04-03,123.043196,126.160381,48476,151109,0.0253,0.0,3,gld,rebalance,349
2016-04-05,2018-06-04,2.398889,7.008136,1173171,5407435,1.9214,0.0,3,tqqq,rebalance,790
2017-04-19,2018-07-18,123.07612,115.681909,355368,-2627666,-0.0601,0.0,3,gld,signal,455
2016-04-05,2018-09-05,2.398889,8.447838,862441,5216861,2.5216,0.0,3,tqqq,rebalance,883
2016-04-05,2018-11-21,2.852396,5.23885,9576709,22854380,0.8366,0.0,3,tqqq,signal,960
2019-01-17,2019-02-28,122.396089,124.335869,3315,6430,0.0158,0.0,3,gld,rebalance,42
2019-02-28,2019-05-02,6.102145,7.788848,894300,1508419,0.2764,0.0,3,tqqq,rebalance,63
2019-01-17,2019-06-04,122.011672,124.505357,65792,164065,0.0204,0.0,3,gld,rebalance,138
2019-02-28,2019-07-02,6.058198,7.647017,898263,1427177,0.2623,0.0,3,tqqq,rebalance,124
2019-01-17,2019-09-04,123.490014,145.103373,36929,798160,0.175,0.0,3,gld,rebalance,230
2019-02-28,2019-11-04,6.150853,8.654142,710127,1777653,0.407,0.0,3,tqqq,rebalance,249
2019-02-28,2020-01-03,6.150853,10.407566,766691,3263584,0.6921,0.0,3,tqqq,rebalance,309
2019-01-17,2020-03-10,128.636863,155.711453,94287,2552782,0.2105,0.0,3,gld,rebalance,418
2019-02-28,2020-03-13,6.520301,6.228562,9762611,-2848135,-0.0447,0.0,3,tqqq,signal,379
2019-01-17,2020-04-20,128.636863,158.144135,30932,912719,0.2294,0.0,3,gld,rebalance,459
2020-04-20,2020-06-02,7.819365,10.043914,653287,1453269,0.2845,0.0,3,tqqq,rebalance,43
2020-04-20,2020-07-02,7.819365,12.434471,473940,2187284,0.5902,0.0,3,tqqq,rebalance,73
2020-04-20,2020-09-01,7.819365,19.782603,868582,10391053,1.53,0.0,3,tqqq,rebalance,134
2019-01-17,2020-11-03,147.078369,178.413147,63256,1982113,0.213,0.0,3,gld,rebalance,656
2020-04-20,2020-12-01,8.536116,19.290179,848907,9129199,1.2598,0.0,3,tqqq,rebalance,225
2019-01-17,2021-03-01,151.764654,162.540909,475934,5128786,0.071,0.0,3,gld,signal,774
2020-04-20,2021-05-04,8.536116,24.668632,722957,11663115,1.8899,0.0,3,tqqq,rebalance,379
2020-04-20,2021-07-02,9.02329,29.72159,569296,11783460,2.2939,0.0,3,tqqq,rebalance,438
2020-04-20,2021-09-02,9.02329,36.233917,353233,9611692,3.0156,0.0,3,tqqq,rebalance,500
2021-05-21,2022-01-26,174.978515,170.875829,126356,-518399,-0.0234,0.0,3,gld,rebalance,250
2020-04-20,2022-01-26,9.02329,27.179618,4880319,88608674,2.0122,0.0,3,tqqq,signal,646
2021-05-21,2022-07-07,174.978515,161.942703,562373,-7330989,-0.0745,0.0,3,gld,signal,412
2023-01-06,2023-03-22,172.275275,179.858794,15379,116627,0.044,0.0,3,gld,rebalance,75
2023-03-22,2023-06-02,12.471686,17.628833,1285143,6627672,0.4135,0.0,3,tqqq,rebalance,72
2023-03-22,2023-07-05,12.471686,19.696835,685477,4952673,0.5793,0.0,3,tqqq,rebalance,105
2023-01-06,2023-11-02,174.971858,183.577615,83604,719476,0.0492,0.0,3,gld,rebalance,300
2023-03-22,2023-12-04,12.872979,20.829285,823207,6549687,0.6181,0.0,3,tqqq,rebalance,257
2023-03-22,2024-02-02,12.872979,26.90295,782967,10985004,1.0899,0.0,3,tqqq,rebalance,317
2023-01-06,2024-05-02,178.298428,211.264294,81424,2684213,0.1849,0.0,3,gld,rebalance,482
2023-03-22,2024-06-04,13.744364,30.826412,678957,11597976,1.2428,0.0,3,tqqq,rebalance,440
2023-03-22,2024-07-02,13.744364,36.489721,632000,14375066,1.6549,0.0,3,tqqq,rebalance,468
2023-01-06,2024-08-02,186.105005,227.266147,114917,4730115,0.2212,0.0,3,gld,rebalance,574
2023-03-22,2024-12-03,15.202228,40.307876,688072,17274493,1.6514,0.0,3,tqqq,rebalance,622
2023-01-06,2025-03-04,192.897202,268.20298,131097,9872362,0.3904,0.0,3,gld,rebalance,788
2023-01-06,2025-04-02,192.897202,287.415159,114098,10784310,0.49,0.0,3,gld,rebalance,817
2023-03-22,2025-04-04,18.322032,22.80448,11070865,49624579,0.2446,0.0,3,tqqq,signal,744
2023-01-06,2025-04-22,192.897202,316.53752,126718,15667454,0.641,0.0,3,gld,rebalance,837
2025-05-16,2025-10-02,35.472617,53.16154,602141,10651226,0.4987,0.0,3,tqqq,rebalance,139
2023-01-06,2026-02-17,216.275655,448.90923,128913,29989492,1.0756,0.0,3,gld,rebalance,1138
