Date,equity,cash,rebalanced,tqqq_value,tqqq_weight,tqqq_signal,gld_value,gld_weight,gld_signal,drawdown_pct
2008-08-05,10770685,6571272,False,0,0.0,sell,4199413,0.3899,buy,-37.22
2008-08-06,10798004,6571272,False,0,0.0,sell,4226732,0.3914,buy,-37.06
2008-08-07,10771173,6571272,False,0,0.0,sell,4199900,0.3899,buy,-37.21
2008-08-08,10690190,6571272,False,0,0.0,sell,4118918,0.3853,buy,-37.69
2008-08-11,10529199,6571272,False,0,0.0,sell,3957927,0.3759,sell,-38.62
2008-08-12,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-08-13,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-08-14,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-08-15,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-08-18,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-08-19,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-08-20,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-08-21,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-08-22,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-08-25,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-08-26,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-08-27,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-08-28,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-08-29,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-02,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-03,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-04,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-05,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-08,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-09,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-10,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-11,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-12,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-15,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-16,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-17,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-18,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-19,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-22,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-23,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-24,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-25,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-26,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-29,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-09-30,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-01,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-02,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-03,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-06,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-07,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-08,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-09,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-10,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-13,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-14,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-15,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-16,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-17,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-20,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-21,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-22,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-23,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-24,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-27,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-28,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-29,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-30,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-10-31,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-03,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-04,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-05,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-06,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-07,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-10,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-11,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-12,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-13,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-14,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-17,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-18,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-19,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-20,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-21,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-24,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-25,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-26,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-11-28,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-01,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-02,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-03,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-04,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-05,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-08,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-09,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-10,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-11,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-12,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-15,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-16,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-17,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-18,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-19,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-22,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-23,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-24,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-26,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-29,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-30,10498356,10498356,False,0,0.0,sell,0,0.0,sell,-38.8
2008-12-31,10498356,10498356,False,0,0.0,sell,0,0.0,buy,-38.8
2009-01-02,10500413,6299028,False,0,0.0,sell,4201384,0.4001,buy,-38.79
2009-01-05,10415148,6299028,False,0,0.0,sell,4116119,0.3952,buy,-39.29
2009-01-06,10446817,6299028,False,0,0.0,sell,4147789,0.397,buy,-39.1
2009-01-07,10330857,6299028,False,0,0.0,sell,4031828,0.3903,buy,-39.78
2009-01-08,10414173,6299028,False,0,0.0,sell,4115145,0.3951,buy,-39.3
2009-01-09,10387863,6299028,False,0,0.0,sell,4088834,0.3936,buy,-39.45
2009-01-12,10233898,6299028,False,0,0.0,sell,3934870,0.3845,buy,-40.35
2009-01-13,10239745,6299028,False,0,0.0,sell,3940716,0.3848,buy,-40.31
2009-01-14,10186637,6299028,False,0,0.0,sell,3887608,0.3816,buy,-40.62
2009-01-15,10215870,6299028,False,0,0.0,sell,3916842,0.3834,buy,-40.45
2009-01-16,10328908,6299028,False,0,0.0,sell,4029879,0.3902,buy,-39.79
2009-01-20,10417096,6299028,False,0,0.0,sell,4118068,0.3953,buy,-39.28
2009-01-21,10399069,6299028,False,0,0.0,sell,4100041,0.3943,buy,-39.38
2009-01-22,10420020,6299028,False,0,0.0,sell,4120991,0.3955,buy,-39.26
2009-01-23,10612476,6299028,False,0,0.0,sell,4313447,0.4065,buy,-38.14
2009-01-26,10632939,6299028,False,0,0.0,sell,4333911,0.4076,buy,-38.02
2009-01-27,10605167,6299028,False,0,0.0,sell,4306139,0.406,buy,-38.18
2009-01-28,10558393,6299028,False,0,0.0,sell,4259365,0.4034,buy,-38.45
2009-01-29,10659737,6299028,False,0,0.0,sell,4360708,0.4091,buy,-37.86
2009-01-30,10747926,6299028,False,0,0.0,sell,4448897,0.4139,buy,-37.35
2009-02-02,10627580,6299028,False,0,0.0,sell,4328551,0.4073,buy,-38.05
2009-02-03,10609552,6299028,False,0,0.0,sell,4310524,0.4063,buy,-38.16
2009-02-04,10644146,6299028,False,0,0.0,sell,4345117,0.4082,buy,-37.95
2009-02-05,10689945,6299028,False,0,0.0,sell,4390917,0.4108,buy,-37.69
2009-02-06,10664122,6299028,False,0,0.0,sell,4365093,0.4093,buy,-37.84
2009-02-09,10602244,6299028,False,0,0.0,sell,4303215,0.4059,buy,-38.2
2009-02-10,10694330,6299028,False,0,0.0,sell,4395302,0.411,buy,-37.66
2009-02-11,10795674,6299028,False,0,0.0,sell,4496646,0.4165,buy,-37.07
2009-02-12,10838550,6299028,False,0,0.0,sell,4539522,0.4188,buy,-36.82
2009-02-13,10808342,6299028,False,0,0.0,sell,4509314,0.4172,buy,-37.0
2009-02-17,10949639,6299028,False,0,0.0,sell,4650610,0.4247,buy,-36.17
2009-02-18,11020775,6299028,False,0,0.0,sell,4721746,0.4284,buy,-35.76
2009-02-19,10965230,6299028,False,0,0.0,sell,4666202,0.4255,buy,-36.08
2009-02-20,11064138,6299028,False,0,0.0,sell,4765110,0.4307,buy,-35.51
2009-02-23,11060727,6299028,False,0,0.0,sell,4761699,0.4305,buy,-35.53
2009-02-24,10914558,6299028,False,0,0.0,sell,4615530,0.4229,buy,-36.38
2009-02-25,10837576,6299028,False,0,0.0,sell,4538548,0.4188,buy,-36.83
2009-02-26,10833191,6299028,False,0,0.0,sell,4534162,0.4185,buy,-36.85
2009-02-27,10812240,6299028,False,0,0.0,sell,4513211,0.4174,buy,-36.97
2009-03-02,10729411,6299028,False,0,0.0,sell,4430382,0.4129,buy,-37.46
2009-03-03,10686047,6299028,False,0,0.0,sell,4387019,0.4105,buy,-37.71
2009-03-04,10634888,6299028,False,0,0.0,sell,4335860,0.4077,buy,-38.01
2009-03-05,10781057,6299028,False,0,0.0,sell,4482029,0.4157,buy,-37.16
2009-03-06,10795674,6299028,False,0,0.0,sell,4496646,0.4165,buy,-37.07
2009-03-09,10711871,6299028,False,0,0.0,sell,4412842,0.412,buy,-37.56
2009-03-10,10593474,6299028,False,0,0.0,sell,4294445,0.4054,buy,-38.25
2009-03-11,10646095,6299028,False,0,0.0,sell,4347066,0.4083,buy,-37.94
2009-03-12,10737694,6299028,False,0,0.0,sell,4438665,0.4134,buy,-37.41
2009-03-13,10747439,6299028,False,0,0.0,sell,4448410,0.4139,buy,-37.35
2009-03-16,10723077,6299028,False,0,0.0,sell,4424049,0.4126,buy,-37.49
2009-03-17,10686047,6299028,False,0,0.0,sell,4387019,0.4105,buy,-37.71
2009-03-18,10834652,6299028,False,0,0.0,sell,4535624,0.4186,buy,-36.84
2009-03-19,10896043,6299028,False,0,0.0,sell,4597015,0.4219,buy,-36.49
2009-03-20,10859014,6299028,False,0,0.0,sell,4559985,0.4199,buy,-36.7
2009-03-23,10785442,6299028,False,0,0.0,sell,4486414,0.416,buy,-37.13
2009-03-24,10730385,6299028,False,0,0.0,sell,4431357,0.413,buy,-37.45
2009-03-25,10780570,6299028,False,0,0.0,sell,4481542,0.4157,buy,-37.16
2009-03-26,10778134,6299028,False,0,0.0,sell,4479105,0.4156,buy,-37.17
2009-03-27,10717717,6299028,False,0,0.0,sell,4418689,0.4123,buy,-37.53
2009-03-30,10683124,6299028,False,0,0.0,sell,4384096,0.4104,buy,-37.73
2009-03-31,10697741,6299028,False,0,0.0,sell,4398712,0.4112,buy,-37.64
2009-04-01,10734283,6299028,False,0,0.0,sell,4435255,0.4132,buy,-37.43
2009-04-02,10625631,6299028,False,0,0.0,sell,4326603,0.4072,buy,-38.06
2009-04-03,10566676,6299028,False,0,0.0,sell,4267647,0.4039,buy,-38.41
2009-04-06,10453639,6299028,False,0,0.0,sell,4154610,0.3974,buy,-39.07
2009-04-07,10525261,6299028,False,0,0.0,sell,4226233,0.4015,buy,-38.65
2009-04-08,10518928,6299028,False,0,0.0,sell,4219899,0.4012,buy,-38.68
2009-04-09,10504311,6299028,False,0,0.0,sell,4205282,0.4003,buy,-38.77
2009-04-13,10580806,6299028,False,0,0.0,sell,4281777,0.4047,buy,-38.32
2009-04-14,10555957,6299028,False,0,0.0,sell,4256929,0.4033,buy,-38.47
2009-04-15,10562291,6299028,False,0,0.0,sell,4263262,0.4036,buy,-38.43
2009-04-16,10479949,6299028,False,0,0.0,sell,4180921,0.3989,buy,-38.91
2009-04-17,10451203,6299028,False,0,0.0,sell,4152174,0.3973,buy,-39.08
2009-04-20,10535493,6299028,False,0,0.0,sell,4236465,0.4021,buy,-38.59
2009-04-21,10532570,6299028,False,0,0.0,sell,4233541,0.4019,buy,-38.61
2009-04-22,10556444,6299028,False,0,0.0,sell,4257416,0.4033,buy,-38.47
2009-04-23,10625631,6299028,False,0,0.0,sell,4326603,0.4072,buy,-38.06
2009-04-24,10670456,6299028,False,0,0.0,sell,4371428,0.4097,buy,-37.8
2009-04-27,10635863,6299028,False,0,0.0,sell,4336834,0.4078,buy,-38.0
2009-04-28,10574472,6299028,False,0,0.0,sell,4275443,0.4043,buy,-38.36
2009-04-29,10602731,6299028,False,0,0.0,sell,4303703,0.4059,buy,-38.2
2009-04-30,10551085,6299028,False,0,0.0,sell,4252056,0.403,buy,-38.5
2009-05-01,10535493,6299028,False,0,0.0,sell,4236465,0.4021,buy,-38.59
2009-05-04,10617835,6299028,False,0,0.0,sell,4318807,0.4068,buy,-38.11
2009-05-05,10598833,6299028,False,0,0.0,sell,4299805,0.4057,buy,-38.22
2009-05-06,10661686,6299028,False,0,0.0,sell,4362657,0.4092,buy,-37.85
2009-05-07,10656814,6299028,False,0,0.0,sell,4357785,0.4089,buy,-37.88
2009-05-08,10683124,6299028,False,0,0.0,sell,4384096,0.4104,buy,-37.73
2009-05-11,10668994,6299028,False,0,0.0,sell,4369966,0.4096,buy,-37.81
2009-05-12,10718204,6299028,False,0,0.0,sell,4419176,0.4123,buy,-37.52
2009-05-13,10737206,6299028,False,0,0.0,sell,4438178,0.4133,buy,-37.41
2009-05-14,10734283,6299028,False,0,0.0,sell,4435255,0.4132,buy,-37.43
2009-05-15,10759619,6299028,False,0,0.0,sell,4460591,0.4146,buy,-37.28
2009-05-18,10701639,6299028,False,0,0.0,sell,4402610,0.4114,buy,-37.62
2009-05-19,10730873,6299028,False,0,0.0,sell,4431844,0.413,buy,-37.45
2009-05-20,10793725,6299028,False,0,0.0,sell,4494697,0.4164,buy,-37.08
2009-05-21,10871682,6299028,False,0,0.0,sell,4572653,0.4206,buy,-36.63
2009-05-22,10886299,6299028,False,0,0.0,sell,4587271,0.4214,buy,-36.54
2009-05-26,10867297,6299028,False,0,0.0,sell,4568269,0.4204,buy,-36.65
2009-05-27,10852193,6299028,False,0,0.0,sell,4553164,0.4196,buy,-36.74
2009-05-28,10890684,6299028,False,0,0.0,sell,4591655,0.4216,buy,-36.52
2009-05-29,10986181,6299028,False,0,0.0,sell,4687152,0.4266,buy,-35.96
2009-06-01,10963281,6299028,False,0,0.0,sell,4664253,0.4254,buy,-36.09
2009-06-02,10993977,6299028,False,0,0.0,sell,4694948,0.427,buy,-35.92
2009-06-03,10898967,6299028,False,0,0.0,buy,4599939,0.4221,buy,-36.47
2009-06-04,11140843,0,True,6695786,0.601,buy,4445056,0.399,buy,-35.06
2009-06-05,11045865,0,False,6717212,0.6081,buy,4328652,0.3919,buy,-35.61
2009-06-08,10978169,0,False,6656446,0.6063,buy,4321723,0.3937,buy,-36.01
2009-06-09,11142608,0,False,6808412,0.611,buy,4334195,0.389,buy,-35.05
2009-06-10,11071624,0,False,6736043,0.6084,buy,4335581,0.3916,buy,-35.46
2009-06-11,11063724,0,False,6735534,0.6088,buy,4328190,0.3912,buy,-35.51
2009-06-12,10899305,0,False,6641789,0.6094,buy,4257517,0.3906,buy,-36.47
2009-06-15,10441616,0,False,6233525,0.597,buy,4208091,0.403,buy,-39.14
2009-06-16,10297199,0,False,6050769,0.5876,buy,4246431,0.4124,buy,-39.98
2009-06-17,10489738,0,False,6223906,0.5933,buy,4265831,0.4067,buy,-38.85
2009-06-18,10418709,0,False,6187060,0.5938,buy,4231649,0.4062,buy,-39.27
2009-06-19,10630842,0,False,6385797,0.6007,buy,4245045,0.3993,buy,-38.03
2009-06-22,9995373,0,False,5813149,0.5816,buy,4182224,0.4184,buy,-41.74
2009-06-23,9972720,0,False,5772944,0.5789,buy,4199777,0.4211,buy,-41.87
2009-06-24,10288717,0,False,6064459,0.5894,buy,4224258,0.4106,buy,-40.03
2009-06-25,10685864,0,False,6421880,0.601,buy,4263983,0.399,buy,-37.71
2009-06-26,10726927,0,False,6463867,0.6026,buy,4263060,0.3974,buy,-37.47
2009-06-29,10757569,0,False,6506057,0.6048,buy,4251512,0.3952,buy,-37.29
2009-06-30,10679878,0,False,6468091,0.6056,buy,4211787,0.3944,buy,-37.75
2009-07-01,10745999,0,False,6478320,0.6029,buy,4267679,0.3971,buy,-37.36
2009-07-02,10265738,0,False,6050718,0.5894,buy,4215020,0.4106,buy,-40.16
2009-07-06,10145796,0,False,5953410,0.5868,buy,4192386,0.4132,buy,-40.86
2009-07-07,9699242,0,False,5509165,0.568,buy,4190076,0.432,buy,-43.46
2009-07-08,9718480,0,False,5594920,0.5757,buy,4123560,0.4243,buy,-43.35
2009-07-09,9758168,0,False,5623522,0.5763,buy,4134646,0.4237,buy,-43.12
2009-07-10,9833822,0,False,5695943,0.5792,buy,4137879,0.4208,buy,-42.68
2009-07-13,10189445,0,False,6023388,0.5911,buy,4166057,0.4089,buy,-40.61
2009-07-14,10283685,0,False,6088989,0.5921,buy,4194695,0.4079,buy,-40.06
2009-07-15,10963000,0,False,6702250,0.6114,buy,4260750,0.3886,buy,-36.1
2009-07-16,11190136,0,False,6941396,0.6203,buy,4248740,0.3797,buy,-34.77
2009-07-17,11298824,0,False,7052393,0.6242,buy,4246431,0.3758,buy,-34.14
2009-07-20,11563483,0,False,7254693,0.6274,buy,4308790,0.3726,buy,-32.6
2009-07-21,11705263,0,False,7403402,0.6325,buy,4301861,0.3675,buy,-31.77
2009-07-22,11905241,0,False,7589060,0.6375,buy,4316181,0.3625,buy,-30.6
2009-07-23,12399036,0,False,8091170,0.6526,buy,4307866,0.3474,buy,-27.73
2009-07-24,12220358,0,False,7905563,0.6469,buy,4314795,0.3531,buy,-28.77
2009-07-27,12415853,0,False,8087200,0.6514,buy,4328652,0.3486,buy,-27.63
2009-07-28,12174915,0,False,7920170,0.6505,buy,4254745,0.3495,buy,-29.03
2009-07-29,12290445,0,False,8077734,0.6572,buy,4212710,0.3428,buy,-28.36
2009-07-30,12450972,0,False,8218861,0.6601,buy,4232111,0.3399,buy,-27.42
2009-07-31,12455511,0,False,8143488,0.6538,buy,4312023,0.3462,buy,-27.4
2009-08-03,12844332,0,False,8508289,0.6624,buy,4336043,0.3376,buy,-25.13
2009-08-04,12869062,81,True,7692068,0.5977,buy,5176913,0.4023,buy,-24.99
2009-08-05,12695306,81,False,7512845,0.5918,buy,5182381,0.4082,buy,-26.0
2009-08-06,12486409,81,False,7313789,0.5857,buy,5172539,0.4143,buy,-27.22
2009-08-07,12718039,81,False,7591896,0.5969,buy,5126062,0.4031,buy,-25.87
2009-08-10,12512754,81,False,7431446,0.5939,buy,5081227,0.4061,buy,-27.06
2009-08-11,12313175,81,False,7239523,0.5879,buy,5073572,0.412,buy,-28.23
2009-08-12,12658836,81,False,7576436,0.5985,buy,5082320,0.4015,buy,-26.21
2009-08-13,12825866,81,False,7701363,0.6005,buy,5124422,0.3995,buy,-25.24
2009-08-14,12520860,81,False,7435726,0.5939,buy,5085054,0.4061,buy,-27.02
2009-08-17,11797031,81,False,6787899,0.5754,buy,5009052,0.4246,buy,-31.23
2009-08-18,12112212,81,False,7078475,0.5844,buy,5033657,0.4156,buy,-29.4
2009-08-19,12284327,81,False,7224891,0.5881,buy,5059355,0.4119,buy,-28.39
2009-08-20,12523278,81,False,7478058,0.5971,buy,5045139,0.4029,buy,-27.0
2009-08-21,12897271,81,False,7776595,0.603,buy,5120595,0.397,buy,-24.82
2009-08-24,12801945,81,False,7752898,0.6056,buy,5048966,0.3944,buy,-25.38
2009-08-25,12893747,81,False,7821735,0.6066,buy,5071931,0.3934,buy,-24.84
2009-08-26,12854159,81,False,7780507,0.6053,buy,5073572,0.3947,buy,-25.07
2009-08-27,12933409,81,False,7837886,0.606,buy,5095443,0.394,buy,-24.61
2009-08-28,12993321,81,False,7860616,0.605,buy,5132624,0.395,buy,-24.26
2009-08-31,12727983,81,False,7620977,0.5988,buy,5106925,0.4012,buy,-25.81
2009-09-01,12326428,81,False,7192083,0.5835,buy,5134264,0.4165,buy,-28.15
2009-09-02,12434662,81,False,7175104,0.577,buy,5259477,0.423,buy,-27.52
2009-09-03,12646239,81,False,7317240,0.5786,buy,5328918,0.4214,buy,-26.28
2009-09-04,13121799,81,False,7788973,0.5936,buy,5332745,0.4064,buy,-23.51
2009-09-08,13335817,81,False,8008459,0.6005,buy,5327278,0.3995,buy,-22.26
2009-09-09,13522545,81,False,8214324,0.6075,buy,5308140,0.3925,buy,-21.18
2009-09-10,13789781,81,False,8447660,0.6126,buy,5342040,0.3874,buy,-19.62
2009-09-11,13872668,81,False,8471495,0.6107,buy,5401093,0.3893,buy,-19.14
2009-09-14,13925197,81,False,8568860,0.6153,buy,5356257,0.3846,buy,-18.83
2009-09-15,14056198,81,False,8648463,0.6153,buy,5407654,0.3847,buy,-18.07
2009-09-16,14489380,81,False,9026420,0.623,buy,5462879,0.377,buy,-15.54
2009-09-17,14451173,81,False,9019380,0.6241,buy,5431712,0.3759,buy,-15.76
2009-09-18,14459264,81,False,9064105,0.6269,buy,5395078,0.3731,buy,-15.72
2009-09-21,14525001,81,False,9146792,0.6297,buy,5378128,0.3703,buy,-15.33
2009-09-22,14647566,81,False,9197729,0.6279,buy,5449756,0.3721,buy,-14.62
2009-09-23,14471602,81,False,9067695,0.6266,buy,5403827,0.3734,buy,-15.64
2009-09-24,14157511,81,False,8823592,0.6232,buy,5333839,0.3767,buy,-17.48
2009-09-25,13894011,81,False,8590164,0.6183,buy,5303766,0.3817,buy,-19.01
2009-09-28,14334933,81,False,9028353,0.6298,buy,5306500,0.3702,buy,-16.44
2009-09-29,14233775,81,False,8906416,0.6257,buy,5327278,0.3743,buy,-17.03
2009-09-30,14329777,81,False,8924776,0.6228,buy,5404920,0.3772,buy,-16.47
2009-10-01,13484561,81,False,8132051,0.6031,buy,5352429,0.3969,buy,-21.4
2009-10-02,13438842,81,False,8060086,0.5998,buy,5378675,0.4002,buy,-21.66
2009-10-05,13712809,81,False,8254770,0.602,buy,5457958,0.398,buy,-20.07
2009-10-06,14285459,81,False,8692913,0.6085,buy,5592466,0.3915,buy,-16.73
2009-10-07,14363870,81,False,8766949,0.6103,buy,5596840,0.3896,buy,-16.27
2009-10-08,14545855,81,False,8878946,0.6104,buy,5666828,0.3896,buy,-15.21
2009-10-09,14652853,81,False,9029687,0.6162,buy,5623085,0.3838,buy,-14.59
2009-10-12,14749048,81,False,9086514,0.6161,buy,5662454,0.3839,buy,-14.03
2009-10-13,14793121,81,False,9092312,0.6146,buy,5700728,0.3854,buy,-13.77
2009-10-14,15159663,81,False,9463228,0.6242,buy,5696354,0.3758,buy,-11.63
2009-10-15,15021090,81,False,9396831,0.6256,buy,5624179,0.3744,buy,-12.44
2009-10-16,14854670,81,False,9212914,0.6202,buy,5641676,0.3798,buy,-13.41
2009-10-19,15189315,81,False,9490147,0.6248,buy,5699088,0.3752,buy,-11.46
2009-10-20,15150962,81,False,9496082,0.6268,buy,5654799,0.3732,buy,-11.68
2009-10-21,15115675,81,False,9442752,0.6247,buy,5672842,0.3753,buy,-11.89
2009-10-22,15235956,81,False,9553737,0.6271,buy,5682138,0.3729,buy,-11.19
2009-10-23,15092716,81,False,9434010,0.6251,buy,5658626,0.3749,buy,-12.02
2009-10-26,14911104,81,False,9341522,0.6265,buy,5569501,0.3735,buy,-13.08
2009-10-27,14486218,81,False,8917184,0.6156,buy,5568954,0.3844,buy,-15.56
2009-10-28,13824132,81,False,8316336,0.6016,buy,5507715,0.3984,buy,-19.42
2009-10-29,14352741,81,False,8737776,0.6088,buy,5614884,0.3912,buy,-16.34
2009-10-30,13639614,81,False,8033398,0.589,buy,5606135,0.411,buy,-20.49
2009-11-02,13816784,81,False,8132926,0.5886,buy,5683778,0.4114,buy,-19.46
2009-11-03,14030593,81,False,8209493,0.5851,buy,5821020,0.4149,buy,-18.21
2009-11-04,14106815,81,False,8250721,0.5849,buy,5856014,0.4151,buy,-17.77
2009-11-05,14710580,81,False,8861047,0.6024,buy,5849453,0.3976,buy,-14.25
2009-11-06,14891540,81,False,9017402,0.6055,buy,5874058,0.3945,buy,-13.2
2009-11-09,15510383,81,False,9594690,0.6186,buy,5915613,0.3814,buy,-9.59
2009-11-10,15593468,81,False,9666839,0.6199,buy,5926548,0.3801,buy,-9.1
2009-11-11,15845156,81,False,9852367,0.6218,buy,5992709,0.3782,buy,-7.64
2009-11-12,15600145,81,False,9683358,0.6207,buy,5916706,0.3793,buy,-9.07
2009-11-13,15922798,81,False,9922353,0.6232,buy,6000364,0.3768,buy,-7.19
2009-11-16,16329830,81,False,10226044,0.6262,buy,6103705,0.3738,buy,-4.81
2009-11-17,16444359,81,False,10321983,0.6277,buy,6122296,0.3723,buy,-4.14
2009-11-18,16285415,81,False,10147729,0.6231,buy,6137606,0.3769,buy,-5.07
2009-11-19,15813839,81,False,9673419,0.6117,buy,6140340,0.3883,buy,-7.82
2009-11-20,15701957,81,False,9526543,0.6067,buy,6175333,0.3933,buy,-8.47
