Date,Open,High,Low,Close,Volume,ma_200,change_pct
2004-11-18,80.027276,80.209573,79.824729,80.16906,31854300,74.652755,
2004-11-19,80.14205,80.155556,79.088794,79.27784,54276500,74.698775,-1.11
2004-11-22,79.109035,79.750445,79.014512,79.655922,37560200,74.7481,0.48
2004-11-23,79.62216,79.844966,79.24407,79.777451,41968800,74.798144,0.15
2004-11-24,79.851725,80.067778,79.703193,79.966507,29724800,74.84957,0.24
2004-11-26,80.013752,80.331081,79.871968,79.905724,15487700,74.89988,-0.08
2004-11-29,80.202794,80.351331,79.31833,79.54113,61460800,74.946062,-0.46
2004-11-30,79.669438,79.831476,79.426378,79.595169,53685200,74.992321,0.07
2004-12-01,79.77746,80.682178,79.736946,80.499886,49898300,75.047123,1.14
2004-12-02,80.412108,80.931988,80.351346,80.567398,60163500,75.102051,0.08
2004-12-03,80.55389,81.114278,80.405353,80.513382,49067900,75.155895,-0.07
2004-12-06,80.486374,80.776695,80.236561,80.486374,33030500,75.208935,-0.03
2004-12-07,80.675425,80.763199,79.696438,79.736946,52047200,75.25399,-0.93
2004-12-08,79.811215,80.223066,79.676185,80.202812,43895100,75.303232,0.58
2004-12-09,79.763948,80.655165,79.487133,80.486374,60922800,75.354805,0.35
2004-12-10,80.290578,80.722683,80.243317,80.567398,47828600,75.406672,0.1
2004-12-13,80.857757,81.289862,80.580936,81.269608,38541000,75.46501,0.87
2004-12-14,81.141288,81.667915,81.141288,81.553139,41500700,75.525588,0.35
2004-12-15,81.492354,81.769174,81.22904,81.613884,46699200,75.586168,0.07
2004-12-16,81.505865,81.856948,81.046753,81.566628,51641800,75.645675,-0.06
2004-12-17,81.036163,81.382125,80.83266,81.022598,70761900,75.699177,-0.67
2004-12-20,81.232884,81.599196,80.839438,81.042946,47187400,75.752349,0.03
2004-12-21,81.1311,81.728054,81.036131,81.667,33094200,75.811201,0.77
2004-12-22,81.660238,82.135089,81.605974,81.863747,31500700,75.871425,0.24
2004-12-23,81.992659,82.270782,81.850206,81.92482,25646100,75.931658,0.07
2004-12-27,82.216507,82.325046,81.667042,81.755226,29944100,75.989604,-0.21
2004-12-28,81.836645,82.304711,81.80951,82.202957,23422900,76.051428,0.55
2004-12-29,82.135097,82.35217,82.046907,82.325035,22650600,76.113852,0.15
2004-12-30,82.352188,82.467507,82.10798,82.169029,21076900,76.174103,-0.19
2004-12-31,82.284322,82.52853,81.945145,81.99263,28648800,76.231999,-0.21
2005-01-03,82.46071,82.596384,81.334645,81.605988,55748000,76.285471,-0.47
2005-01-04,81.714502,81.768772,80.34423,80.608788,69167600,76.328489,-1.22
2005-01-05,80.54777,80.893732,80.045789,80.052574,65667300,76.365545,-0.69
2005-01-06,80.344253,80.825884,80.222149,80.459572,47814700,76.406281,0.51
2005-01-07,80.70378,80.880154,80.13396,80.344254,55847700,76.445465,-0.14
2005-01-10,80.276435,81.036194,80.276435,80.724152,56563300,76.488039,0.47
2005-01-11,80.479904,80.547738,80.038973,80.167862,63099700,76.524654,-0.69
2005-01-12,80.317108,80.61558,79.720153,80.432426,72720500,76.563538,0.33
2005-01-13,80.47989,80.540945,79.706567,79.787971,55537500,76.595622,-0.8
2005-01-14,80.025419,80.405296,79.882965,80.208572,42032500,76.631571,0.53
2005-01-18,80.079685,81.1447,80.011845,81.042946,57391700,76.675466,1.04
2005-01-19,81.01583,81.07688,80.188238,80.195023,54378900,76.710486,-1.05
2005-01-20,79.971146,80.181434,79.564135,79.706589,72049300,76.740298,-0.61
2005-01-21,79.903332,80.045786,79.130009,79.218193,63160400,76.764954,-0.61
2005-01-24,79.428494,79.598082,78.940083,79.062187,58441900,76.787812,-0.2
2005-01-25,79.306366,79.686242,79.177477,79.286011,68245000,76.812669,0.28
