entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,holding_days
2004-12-10,2005-05-26,44.629977,47.524172,2359,6827,0.0648,0.0,3,tlt,rebalance,167
2005-05-26,2005-09-20,0.475039,0.498446,232828,5450,0.0493,0.0,3,tqqq,rebalance,117
2005-05-26,2005-12-02,0.475039,0.592284,727403,85284,0.2468,0.0,3,tqqq,rebalance,190
2005-09-20,2006-02-02,46.830775,56.868881,4498,45151,0.2143,0.0,3,gld,rebalance,135
2004-12-10,2006-05-02,45.023773,44.266269,50767,-38456,-0.0168,0.0,3,tlt,signal,508
2005-09-20,2006-05-02,46.830775,65.403198,6849,127203,0.3966,0.0,3,gld,rebalance,224
2005-05-26,2006-06-12,0.482337,0.40959,12943020,-941570,-0.1508,0.0,3,tqqq,signal,382
2005-09-20,2006-07-05,46.830775,62.29256,4027,62265,0.3302,0.0,3,gld,rebalance,288
2005-09-20,2006-09-29,47.380563,59.34144,624,7464,0.2524,0.0,3,gld,rebalance,374
2006-09-29,2007-02-02,0.47175,0.55257,526242,42531,0.1713,0.0,3,tqqq,rebalance,126
2006-09-29,2007-07-03,0.47175,0.660124,802227,151118,0.3993,0.0,3,tqqq,rebalance,277
2006-09-29,2007-11-02,0.47175,0.881233,563161,230605,0.868,0.0,3,tqqq,rebalance,399
2006-09-25,2007-11-13,49.097784,52.130568,9992,30304,0.0618,0.0,3,tlt,rebalance,414
2005-09-20,2007-11-13,50.683334,79.161802,6362,181180,0.5619,0.0,3,gld,rebalance,784
2006-09-25,2008-01-16,49.097784,54.998135,5612,33113,0.1202,0.0,3,tlt,rebalance,478
2005-09-20,2008-01-16,50.683334,87.905488,5699,212129,0.7344,0.0,3,gld,rebalance,848
2006-09-29,2008-01-17,0.496556,0.504621,13680150,110322,0.0162,0.0,3,tqqq,signal,475
2005-09-20,2008-05-07,50.683334,85.213591,198,6837,0.6813,0.0,3,gld,rebalance,960
2006-09-25,2008-07-01,49.147848,54.478667,6261,33376,0.1085,0.0,3,tlt,rebalance,645
2005-09-20,2008-07-01,50.683334,92.252409,4594,190968,0.8202,0.0,3,gld,rebalance,1015
2008-05-07,2008-07-03,0.537268,0.414298,14252512,-1752621,-0.2289,0.0,3,tqqq,signal,57
2005-09-20,2008-08-12,50.683334,80.497778,21924,653652,0.5882,0.0,3,gld,signal,1057
2006-09-25,2008-12-02,49.147848,64.944153,6217,98206,0.3214,0.0,3,tlt,rebalance,799
2006-09-25,2009-01-02,49.147848,72.058443,2068,47379,0.4662,0.0,3,tlt,rebalance,830
2009-01-02,2009-03-03,86.18779,90.577448,1587,6966,0.0509,0.0,3,gld,rebalance,60
2006-09-25,2009-05-08,50.662793,57.689356,32413,227752,0.1387,0.0,3,tlt,signal,956
2009-01-02,2009-06-04,86.18779,94.954278,974,8539,0.1017,0.0,3,gld,rebalance,153
2009-06-04,2009-08-04,0.128492,0.164306,4458479,159673,0.2787,0.0,3,tqqq,rebalance,61
2009-06-04,2009-10-02,0.128492,0.172591,565650,24944,0.3432,0.0,3,tqqq,rebalance,120
2009-01-02,2009-10-02,87.478392,97.546476,6,60,0.1151,0.0,3,gld,rebalance,273
2009-06-04,2009-12-02,0.128492,0.216353,1902700,167172,0.6838,0.0,3,tqqq,rebalance,181
2009-01-02,2009-12-02,87.478392,118.443603,826,25577,0.354,0.0,3,gld,rebalance,334
2009-10-02,2009-12-28,61.761739,55.550533,48215,-299473,-0.1006,0.0,3,tlt,signal,87
2009-06-04,2010-01-05,0.128492,0.250652,3251286,397175,0.9507,0.0,3,tqqq,rebalance,215
2009-01-02,2010-02-02,90.471028,108.832524,3089,56719,0.203,0.0,3,gld,rebalance,396
2009-06-04,2010-04-05,0.135022,0.277086,4201439,596872,1.0521,0.0,3,tqqq,rebalance,305
2009-01-02,2010-05-20,93.889205,115.791579,3799,83207,0.2333,0.0,3,gld,rebalance,503
2010-05-20,2010-07-02,62.240266,64.302419,7976,16448,0.0331,0.0,3,tlt,rebalance,43
2009-01-02,2010-07-02,93.889205,117.855369,3344,80143,0.2553,0.0,3,gld,rebalance,546
2009-06-04,2010-08-03,0.146536,0.234445,4305430,378482,0.5999,0.0,3,tqqq,rebalance,425
2010-05-20,2010-09-01,62.478721,68.484277,8415,50537,0.0961,0.0,3,tlt,rebalance,104
2009-01-02,2010-09-01,97.335286,121.783552,3645,89114,0.2512,0.0,3,gld,rebalance,607
2009-06-04,2010-09-17,0.152403,0.256421,4619009,480461,0.6825,0.0,3,tqqq,rebalance,470
2009-06-04,2010-11-02,0.152403,0.332315,3305793,594751,1.1805,0.0,3,tqqq,rebalance,516
2010-05-20,2010-12-16,63.453958,58.858826,62191,-285776,-0.0724,0.0,3,tlt,signal,210
2009-06-04,2011-02-02,0.152403,0.415519,3920130,1031447,1.7264,0.0,3,tqqq,rebalance,608
2009-01-02,2011-06-02,108.296423,149.699544,3969,164329,0.3823,0.0,3,gld,rebalance,881
2009-06-04,2011-08-09,0.161813,0.288113,34374025,4341454,0.7805,0.0,3,tqqq,signal,796
2011-06-02,2011-08-09,64.177955,69.895997,16877,96503,0.0891,0.0,3,tlt,rebalance,68
2009-01-02,2011-08-09,108.296423,169.420203,7427,453966,0.5644,0.0,3,gld,rebalance,949
2011-06-02,2011-10-04,64.177955,83.242841,6268,119499,0.2971,0.0,3,tlt,rebalance,124
2009-01-02,2011-10-17,112.293057,163.508,711,36414,0.4561,0.0,3,gld,rebalance,1018
2011-06-02,2011-11-25,65.034939,81.733562,10412,173866,0.2568,0.0,3,tlt,rebalance,176
2009-01-02,2011-11-25,112.293057,162.840012,3470,175398,0.4501,0.0,3,gld,rebalance,1057
2011-10-17,2011-12-02,0.377882,0.364625,2493677,-33059,-0.0351,0.0,3,tqqq,rebalance,46
2011-10-17,2012-02-02,0.377882,0.442228,2479779,159565,0.1703,0.0,3,tqqq,rebalance,108
2011-10-17,2012-03-02,0.377882,0.524193,2354949,344554,0.3872,0.0,3,tqqq,rebalance,137
2011-10-17,2012-04-03,0.377882,0.613639,1872852,441537,0.6239,0.0,3,tqqq,rebalance,169
2011-06-02,2012-05-15,70.669995,82.51452,13362,158267,0.1676,0.0,3,tlt,rebalance,348
2009-01-02,2012-05-15,132.396928,150.706524,34233,626792,0.1383,0.0,3,gld,signal,1229
2011-06-02,2012-06-04,70.669995,88.297863,8480,149484,0.2494,0.0,3,tlt,rebalance,368
2011-10-17,2012-07-03,0.391412,0.500406,2352471,256407,0.2785,0.0,3,tqqq,rebalance,260
2011-10-17,2012-09-07,0.391412,0.618643,2446534,555930,0.5805,0.0,3,tqqq,rebalance,326
2011-06-02,2012-11-14,74.673378,86.577994,11437,136153,0.1594,0.0,3,tlt,rebalance,531
2012-09-07,2012-11-14,168.273314,166.957627,5128,-6747,-0.0078,0.0,3,gld,rebalance,68
2011-10-17,2013-01-03,0.401048,0.560862,2680845,428437,0.3985,0.0,3,tqqq,rebalance,444
2012-09-07,2013-02-21,167.614158,151.544,33494,-538254,-0.0959,0.0,3,gld,signal,167
2011-10-17,2013-06-04,0.401048,0.723502,3013081,971580,0.804,0.0,3,tqqq,rebalance,596
2011-06-02,2013-06-21,76.596662,77.019403,78058,32998,0.0055,0.0,3,tlt,signal,750
2011-10-17,2013-10-02,0.401048,0.900017,2511421,1253120,1.2442,0.0,3,tqqq,rebalance,716
2011-10-17,2014-01-03,0.401048,1.201112,2201954,1761703,1.9949,0.0,3,tqqq,rebalance,809
2011-10-17,2014-06-03,0.42581,1.33719,1548913,1411648,2.1403,0.0,3,tqqq,rebalance,960
2011-10-17,2014-09-03,0.42581,1.79161,1837278,2509354,3.2075,0.0,3,tqqq,rebalance,1052
2014-04-16,2014-10-17,80.62671,88.328657,22063,169928,0.0955,0.0,3,tlt,rebalance,184
2011-10-17,2014-11-04,0.53837,1.826106,2263412,2914678,2.3919,0.0,3,tqqq,rebalance,1114
2011-10-17,2015-01-26,0.53837,1.970965,3364,4819,2.661,0.0,3,tqqq,rebalance,1197
2014-04-16,2015-01-26,81.950809,98.949298,8011,136175,0.2074,0.0,3,tlt,rebalance,285
2011-10-17,2015-03-03,0.53837,2.246584,1374499,2347938,3.1729,0.0,3,tqqq,rebalance,1233
2015-01-26,2015-03-09,122.819969,112.082738,114594,-1230422,-0.0874,0.0,3,gld,signal,42
2014-04-16,2015-04-02,83.299163,97.402193,14970,211122,0.1693,0.0,3,tlt,rebalance,351
2011-10-17,2015-05-04,0.614809,2.252955,940819,1541199,2.6645,0.0,3,tqqq,rebalance,1295
2014-04-16,2015-06-11,84.303467,86.417285,141958,300073,0.0251,0.0,3,tlt,signal,421
2011-10-17,2015-08-25,0.614809,1.774839,17499160,20299556,1.8868,0.0,3,tqqq,signal,1408
2015-10-28,2016-01-14,2.384817,1.713563,14187226,-9523235,-0.2815,0.0,3,tqqq,signal,78
2015-08-25,2016-01-14,93.314062,93.677596,21945,7978,0.0039,0.0,3,tlt,rebalance,142
2015-08-25,2016-02-11,93.314062,101.373061,4174,33638,0.0864,0.0,3,tlt,rebalance,170
2016-04-05,2016-10-04,2.037089,2.562313,815906,428533,0.2578,0.0,3,tqqq,rebalance,182
2015-08-25,2016-11-10,94.560419,95.101276,106039,57352,0.0057,0.0,3,tlt,signal,443
2016-02-11,2016-11-25,119.328575,113.079738,89026,-556309,-0.0524,0.0,3,gld,signal,288
2016-04-05,2017-03-02,2.037089,3.41721,1721121,2375354,0.6775,0.0,3,tqqq,rebalance,331
2016-04-05,2017-06-02,2.038829,4.305621,934250,2117751,1.1118,0.0,3,tqqq,rebalance,423
2016-04-05,2017-11-02,2.043192,5.131764,774160,2391049,1.5116,0.0,3,tqqq,rebalance,576
2016-04-05,2018-01-29,2.043192,7.17511,1051170,5394518,2.5117,0.0,3,tqqq,rebalance,664
2017-06-26,2018-02-22,99.766116,92.835213,213576,-1480274,-0.0695,0.0,3,tlt,signal,241
2017-04-19,2018-04-03,123.253891,126.160381,28763,83599,0.0236,0.0,3,gld,rebalance,349
2016-04-05,2018-06-04,2.440769,7.008136,1036229,4732839,1.8713,0.0,3,tqqq,rebalance,790
2017-04-19,2018-07-18,123.247066,115.681909,166743,-1261437,-0.0614,0.0,3,gld,signal,455
2016-04-05,2018-11-21,2.440769,5.23885,8792235,24601389,1.1464,0.0,3,tqqq,signal,960
2019-01-17,2019-02-28,122.396089,124.335869,1940,3763,0.0158,0.0,3,gld,rebalance,42
2019-02-28,2019-04-02,6.102145,7.042738,433279,407539,0.1541,0.0,3,tqqq,rebalance,33
2018-12-26,2019-06-04,98.976331,107.796555,29789,262746,0.0891,0.0,3,tlt,rebalance,160
2019-01-17,2019-06-04,122.362153,124.505357,19719,42262,0.0175,0.0,3,gld,rebalance,138
2019-02-28,2019-07-02,6.069736,7.647017,904610,1426824,0.2599,0.0,3,tqqq,rebalance,124
2018-12-26,2019-09-04,100.940849,120.906978,20875,416793,0.1978,0.0,3,tlt,rebalance,252
2019-01-17,2019-09-04,123.733864,145.103373,17145,366380,0.1727,0.0,3,gld,rebalance,230
2019-02-28,2019-11-04,6.16189,8.654142,690283,1720360,0.4045,0.0,3,tqqq,rebalance,249
2019-02-28,2020-01-03,6.16189,10.407566,751909,3192362,0.689,0.0,3,tqqq,rebalance,309
2018-12-26,2020-03-02,105.001701,129.423989,40146,980457,0.2326,0.0,3,tlt,rebalance,432
2019-01-17,2020-03-02,128.679547,149.55,16056,335096,0.1622,0.0,3,gld,rebalance,410
2018-12-26,2020-03-10,105.001701,141.374698,34574,1257560,0.3464,0.0,3,tlt,rebalance,440
2019-01-17,2020-03-10,128.679547,155.711453,24978,675203,0.2101,0.0,3,gld,rebalance,418
2019-02-28,2020-03-13,6.684311,6.228562,9222730,-4203251,-0.0682,0.0,3,tqqq,signal,379
2018-12-26,2020-04-20,105.001701,140.577438,12743,453342,0.3388,0.0,3,tlt,rebalance,481
2019-01-17,2020-04-20,128.679547,158.144135,14802,436135,0.229,0.0,3,gld,rebalance,459
2020-04-20,2020-06-02,7.819365,10.043914,688530,1531668,0.2845,0.0,3,tqqq,rebalance,43
2020-04-20,2020-07-02,7.819365,12.434471,450188,2077666,0.5902,0.0,3,tqqq,rebalance,73
2020-04-20,2020-08-04,7.819365,14.703414,329540,2268570,0.8804,0.0,3,tqqq,rebalance,106
2020-04-20,2020-09-02,7.819365,20.922437,707097,9265143,1.6757,0.0,3,tqqq,rebalance,135
2018-12-26,2020-09-09,120.946813,137.644332,47907,799928,0.1381,0.0,3,tlt,rebalance,623
2019-01-17,2020-09-09,146.715544,181.9525,32293,1137907,0.2402,0.0,3,gld,rebalance,601
2020-04-20,2020-12-01,8.76779,19.290179,671506,7065848,1.2001,0.0,3,tqqq,rebalance,225
2020-04-20,2021-02-02,8.76779,23.819722,433762,6528956,1.7167,0.0,3,tqqq,rebalance,288
2018-12-26,2021-02-08,123.797388,125.178227,324526,448118,0.0112,0.0,3,tlt,signal,775
2019-01-17,2021-03-01,153.258284,162.540909,239634,2224433,0.0606,0.0,3,gld,signal,774
2020-04-20,2021-05-21,8.76779,23.736263,123037,1841676,1.7072,0.0,3,tqqq,rebalance,396
2020-04-20,2021-07-02,8.76779,29.72159,467741,9800951,2.3899,0.0,3,tqqq,rebalance,438
2020-04-20,2021-08-06,8.76779,32.618877,211068,5034201,2.7203,0.0,3,tqqq,rebalance,473
2020-04-20,2022-01-04,8.76779,40.9745,371788,11974068,3.6733,0.0,3,tqqq,rebalance,624
2021-08-06,2022-01-21,126.494972,122.766975,70152,-261526,-0.0295,0.0,3,tlt,rebalance,168
2021-05-21,2022-01-21,174.258309,171.523873,61986,-169497,-0.0157,0.0,3,gld,rebalance,245
2020-04-20,2022-01-26,11.518017,27.179618,4888013,76554107,1.3597,0.0,3,tqqq,signal,646
2021-08-06,2022-02-11,126.494972,117.339638,395279,-3618911,-0.0724,0.0,3,tlt,signal,189
2021-05-21,2022-03-02,174.258309,179.589615,27142,144702,0.0306,0.0,3,gld,rebalance,285
2021-05-21,2022-07-07,174.258309,161.942703,253125,-3117388,-0.0707,0.0,3,gld,signal,412
2023-01-06,2023-03-22,172.275275,179.858794,9408,71346,0.044,0.0,3,gld,rebalance,75
