Date,equity,position,buffer_zone_pct,upper_band,lower_band,drawdown_pct
1999-07-16,11138373,214865,0.06,47.935427,42.508775,0.0
1999-07-19,11024947,214865,0.06,48.020913,42.584584,-1.02
1999-07-20,10599601,214865,0.06,48.077474,42.634741,-4.84
1999-07-21,10650644,214865,0.06,48.136621,42.687192,-4.38
1999-07-22,10379838,214865,0.06,48.177289,42.723257,-6.81
1999-07-23,10395434,214865,0.06,48.218438,42.759747,-6.67
1999-07-26,10140232,214865,0.06,48.242367,42.780967,-8.96
1999-07-27,10344393,214865,0.06,48.279318,42.813735,-7.13
1999-07-28,10547143,214865,0.06,48.329029,42.857818,-5.31
1999-07-29,10321710,214865,0.06,48.363351,42.888254,-7.33
1999-07-30,10270664,214865,0.06,48.393882,42.91533,-7.79
1999-08-02,10242310,214865,0.06,48.422157,42.940403,-8.04
1999-08-03,10175679,214865,0.06,48.445703,42.961284,-8.64
1999-08-04,9991356,214865,0.06,48.456894,42.971208,-10.3
1999-08-05,10150152,214865,0.06,48.478312,42.990201,-8.87
1999-08-06,10040984,214865,0.06,48.492313,43.002617,-9.85
1999-08-09,9911964,214865,0.06,48.497699,43.007393,-11.01
1999-08-10,9822638,214865,0.06,48.497176,43.00693,-11.81
1999-08-11,10145898,214865,0.06,48.517783,43.025204,-8.91
1999-08-12,10026803,214865,0.06,48.530335,43.036334,-9.98
1999-08-13,10463491,214865,0.06,48.571254,43.072622,-6.06
1999-08-16,10547143,214865,0.06,48.617098,43.113276,-5.31
1999-08-17,10599601,214865,0.06,48.665762,43.156431,-4.84
1999-08-18,10480507,214865,0.06,48.706,43.192113,-5.91
1999-08-19,10355738,214865,0.06,48.737552,43.220094,-7.03
1999-08-20,10520203,214865,0.06,48.779433,43.257233,-5.55
1999-08-23,10854808,214865,0.06,48.842623,43.31327,-2.55
1999-08-24,10928534,214865,0.06,48.909794,43.372836,-1.88
1999-08-25,11161053,214865,0.06,48.991268,43.445086,0.0
1999-08-26,10975322,214865,0.06,49.059526,43.505618,-1.66
1999-08-27,10866148,214865,0.06,49.119747,43.559021,-2.64
1999-08-30,10713025,214865,0.06,49.169165,43.602845,-4.01
1999-08-31,10832123,214865,0.06,49.225711,43.652989,-2.95
1999-09-01,10910101,214865,0.06,49.286603,43.706987,-2.25
1999-09-02,10871818,214865,0.06,49.344187,43.758052,-2.59
1999-09-03,11370893,214865,0.06,49.433619,43.83736,0.0
1999-09-07,11319852,214865,0.06,49.518531,43.912659,-0.45
1999-09-08,11166727,214865,0.06,49.592313,43.978089,-1.8
1999-09-09,11325525,214865,0.06,49.675494,44.051853,-0.4
1999-09-10,11455960,214865,0.06,49.766096,44.132198,0.0
1999-09-13,11318429,214865,0.06,49.846511,44.20351,-1.2
1999-09-14,11380821,214865,0.06,49.929939,44.277493,-0.66
1999-09-15,11161053,214865,0.06,49.997901,44.337761,-2.57
1999-09-16,11155389,214865,0.06,50.064593,44.396903,-2.62
1999-09-17,11489988,214865,0.06,50.152265,44.47465,0.0
1999-09-20,11516929,214865,0.06,50.240536,44.552928,0.0
1999-09-21,11240455,214865,0.06,50.309572,44.614149,-2.4
1999-09-22,11359548,214865,0.06,50.385476,44.68146,-1.37
1999-09-23,10888833,214865,0.06,50.429617,44.720604,-5.45
1999-09-24,10903014,214865,0.06,50.4741,44.760051,-5.33
1999-09-27,10979576,214865,0.06,50.522997,44.803412,-4.67
1999-09-28,11030620,214865,0.06,50.574581,44.849157,-4.22
1999-09-29,10809437,214865,0.06,50.61103,44.881479,-6.14
1999-09-30,10922861,214865,0.06,50.654407,44.919946,-5.16
1999-10-01,10927116,214865,0.06,50.697487,44.958149,-5.12
1999-10-04,11172399,214865,0.06,50.756025,45.01006,-2.99
1999-10-05,11251796,214865,0.06,50.818975,45.065883,-2.3
1999-10-06,11477228,214865,0.06,50.895821,45.13403,-0.34
1999-10-07,11450289,214865,0.06,50.969889,45.199713,-0.58
1999-10-08,11570805,214865,0.06,51.050851,45.27151,0.0
1999-10-11,11733853,214865,0.06,51.141395,45.351803,0.0
1999-10-12,11467301,214865,0.06,51.213322,45.415587,-2.27
1999-10-13,11127024,214865,0.06,51.262062,45.45881,-5.17
1999-10-14,11196502,214865,0.06,51.314697,45.505486,-4.58
1999-10-15,10866148,214865,0.06,51.345048,45.532401,-7.39
1999-10-18,10728620,214865,0.06,51.366011,45.550991,-8.57
1999-10-19,10786750,214865,0.06,51.390494,45.572702,-8.07
1999-10-20,11115684,214865,0.06,51.436147,45.613187,-5.27
1999-10-21,11297168,214865,0.06,51.493053,45.663651,-3.72
1999-10-22,11246123,214865,0.06,51.54587,45.710489,-4.16
1999-10-25,11251796,214865,0.06,51.598359,45.757035,-4.11
1999-10-26,11161053,214865,0.06,51.644223,45.797707,-4.88
1999-10-27,11144042,214865,0.06,51.688368,45.836854,-5.03
1999-10-28,11529685,214865,0.06,51.757126,45.897829,-1.74
1999-10-29,11932348,214865,0.06,51.851285,45.981329,0.0
1999-11-01,11869959,214865,0.06,51.940121,46.060107,-0.52
1999-11-02,11877053,214865,0.06,52.028243,46.138253,-0.46
1999-11-03,12113826,214865,0.06,52.130669,46.229084,0.0
1999-11-04,12249935,214865,0.06,52.240632,46.326598,0.0
1999-11-05,12374707,214865,0.06,52.357292,46.430051,0.0
1999-11-08,12624239,214865,0.06,52.488711,46.546593,0.0
1999-11-09,12539176,214865,0.06,52.612832,46.656662,-0.67
1999-11-10,12703638,214865,0.06,52.746055,46.774803,0.0
1999-11-11,12930486,214865,0.06,52.892336,46.904524,0.0
1999-11-12,13100627,214865,0.06,53.047797,47.042386,0.0
1999-11-15,13075105,214865,0.06,53.199531,47.176943,-0.19
1999-11-16,13406871,214865,0.06,53.370934,47.328941,0.0
1999-11-17,13225398,214865,0.06,53.528209,47.468411,-1.35
1999-11-18,13630893,214865,0.06,53.709896,47.62953,0.0
1999-11-19,13752824,214865,0.06,53.897144,47.795581,0.0
1999-11-22,13542985,214865,0.06,54.068201,47.947273,-1.53
1999-11-23,13605370,214865,0.06,54.241069,48.10057,-1.07
1999-11-24,14053393,214865,0.06,54.440921,48.277798,0.0
1999-11-26,14098763,214865,0.06,54.641092,48.455308,0.0
1999-11-29,13866238,214865,0.06,54.823417,48.616992,-1.65
1999-11-30,13338818,214865,0.06,54.968865,48.745974,-5.39
1999-12-01,13628054,214865,0.06,55.131285,48.890007,-3.34
1999-12-02,14060487,214865,0.06,55.31981,49.05719,-0.27
1999-12-03,14359643,214865,0.06,55.525386,49.239493,0.0
1999-12-06,14490088,214865,0.05,55.210944,49.952759,0.0
1999-12-07,14490088,214865,0.05,55.417553,50.139691,0.0
1999-12-08,14314281,214865,0.05,55.610046,50.313851,-1.21
1999-12-09,14382329,214865,0.05,55.804394,50.48969,-0.74
1999-12-10,14501430,214865,0.05,56.003877,50.670175,0.0
1999-12-13,14698497,214865,0.05,56.213473,50.859809,0.0
1999-12-14,14433372,214865,0.05,56.403133,51.031406,-1.8
1999-12-15,14711268,214865,0.05,56.608267,51.217004,0.0
1999-12-16,15074221,214865,0.05,56.834177,51.421399,0.0
1999-12-17,15204666,214865,0.05,57.065538,51.630725,0.0
1999-12-20,15403163,214865,0.05,57.306682,51.848903,0.0
1999-12-21,16231160,214865,0.05,57.598225,52.11268,0.0
1999-12-22,16180119,214865,0.05,57.882603,52.369974,-0.31
1999-12-23,16372948,214865,0.05,58.175696,52.635153,0.0
1999-12-27,16276530,214865,0.05,58.458665,52.891173,-0.59
1999-12-28,16174458,214865,0.05,58.73128,53.137825,-1.21
1999-12-29,16786940,214865,0.05,59.039927,53.417077,0.0
1999-12-30,16605465,214865,0.05,59.332741,53.682003,-1.08
1999-12-31,16582776,214865,0.05,59.620207,53.942092,-1.22
2000-01-03,17195277,214865,0.05,59.94351,54.234605,0.0
2000-01-04,16015650,214865,0.05,60.18618,54.454163,-6.86
2000-01-05,15607323,214865,0.05,60.399205,54.6469,-9.23
2000-01-06,14535457,214865,0.05,60.540032,54.774315,-15.47
2000-01-07,16333243,214865,0.05,60.795357,55.005323,-5.01
2000-01-10,16786940,214865,0.05,61.076665,55.25984,-2.37
2000-01-11,15970285,214865,0.05,61.30139,55.463162,-7.12
2000-01-12,15618665,214865,0.05,61.500378,55.6432,-9.17
2000-01-13,16560093,214865,0.05,61.757666,55.875984,-3.69
2000-01-14,16945744,214865,0.05,62.036508,56.128269,-1.45
2000-01-18,17036479,214865,0.05,62.317529,56.382526,-0.92
2000-01-19,17422125,214865,0.05,62.619789,56.656,0.0
2000-01-20,17251986,214865,0.05,62.907034,56.915887,-0.98
2000-01-21,17467496,214865,0.05,63.204422,57.184954,0.0
2000-01-24,16628148,214865,0.05,63.443545,57.401303,-4.81
2000-01-25,16877678,214865,0.05,63.695651,57.629399,-3.38
2000-01-26,16197130,214865,0.05,63.90037,57.81462,-7.27
2000-01-27,16435328,214865,0.05,64.117794,58.011337,-5.91
2000-01-28,15607323,214865,0.05,64.278745,58.15696,-10.65
2000-01-31,16276530,214865,0.05,64.48088,58.339844,-6.82
2000-02-01,16713216,214865,0.05,64.708602,58.545878,-4.32
2000-02-02,16855006,214865,0.05,64.942485,58.757486,-3.51
2000-02-03,17512866,214865,0.05,65.215851,59.004817,0.0
2000-02-04,17631964,214865,0.05,65.493305,59.255847,0.0
2000-02-07,17875825,214865,0.05,65.782868,59.517833,0.0
2000-02-08,18624431,214865,0.05,66.117049,59.820188,0.0
2000-02-09,17966558,214865,0.05,66.404224,60.080012,-3.53
2000-02-10,18556374,214865,0.05,66.72577,60.370935,-0.37
2000-02-11,18125366,214865,0.05,67.015161,60.632765,-2.68
2000-02-14,18102684,214865,0.05,67.299251,60.889798,-2.8
2000-02-15,18233120,214865,0.05,67.58802,61.151066,-2.1
2000-02-16,18148045,214865,0.05,67.867458,61.403891,-2.56
2000-02-17,18533698,214865,0.05,68.168157,61.675951,-0.49
2000-02-18,17864488,214865,0.05,68.421557,61.905219,-4.08
2000-02-22,17921191,214865,0.05,68.675272,62.13477,-3.78
2000-02-23,18919333,214865,0.05,68.990231,62.419733,0.0
2000-02-24,19327670,214865,0.05,69.327449,62.724835,0.0
2000-02-25,18885313,214865,0.05,69.631569,62.999991,-2.29
2000-02-28,18873967,214865,0.05,69.930926,63.270837,-2.35
2000-02-29,19373037,214865,0.05,70.25862,63.567323,0.0
2000-03-01,19531835,214865,0.05,70.592253,63.869181,0.0
2000-03-02,19079547,214865,0.05,70.892192,64.140555,-2.32
2000-03-03,20155679,214865,0.05,71.257812,64.471353,0.0
2000-03-06,20314472,214865,0.05,71.628867,64.80707,0.0
2000-03-07,20008221,214865,0.05,71.975185,65.120405,-1.51
2000-03-08,20189700,214865,0.05,72.328662,65.440218,-0.61
2000-03-09,20870252,214865,0.05,72.721507,65.795649,0.0
2000-03-10,20779510,214865,0.05,73.103275,66.141058,-0.43
2000-03-13,20235064,214865,0.05,73.444747,66.450009,-3.04
2000-03-14,19486463,214865,0.05,73.733243,66.711029,-6.63
2000-03-15,18669795,214865,0.05,73.965058,66.920767,-10.54
2000-03-16,19736004,214865,0.05,74.262813,67.190165,-5.43
2000-03-17,20110306,214865,0.05,74.580852,67.477914,-3.64
2000-03-20,19543171,214865,0.05,74.857971,67.72864,-6.36
2000-03-21,20280448,214865,0.05,75.179139,68.019221,-2.83
2000-03-22,20688769,214865,0.05,75.522483,68.329865,-0.87
2000-03-23,21051721,214865,0.05,75.884771,68.65765,0.0
2000-03-24,21335300,214865,0.05,76.260616,68.9977,0.0
2000-03-27,21369322,214865,0.05,76.633684,69.335238,0.0
2000-03-28,20824884,214865,0.05,76.966572,69.636423,-2.55
2000-03-29,19962852,214865,0.05,77.239256,69.883136,-6.58
2000-03-30,19463780,214865,0.05,77.476025,70.097356,-8.92
2000-03-31,19872114,214865,0.05,77.736088,70.332651,-7.01
2000-04-03,18681139,214865,0.05,77.915619,70.495084,-12.58
2000-04-04,18499670,214865,0.05,78.081027,70.644739,-13.43
2000-04-05,18170728,214865,0.05,78.222953,70.773148,-14.97
2000-04-06,18601743,214865,0.05,78.390897,70.925097,-12.95
2000-04-07,19350353,214865,0.05,78.605071,71.118873,-9.45
2000-04-10,18170728,214865,0.05,78.740056,71.241003,-14.97
2000-04-11,17739713,214865,0.05,78.845355,71.336274,-16.99
2000-04-12,16696202,214865,0.05,78.881718,71.369173,-21.87
2000-04-13,15970285,214865,0.05,78.870613,71.359126,-25.27
2000-04-14,14586493,214865,0.05,78.770089,71.268176,-31.74
2000-04-17,14115840,0,0.05,78.779551,71.276737,-33.94
2000-04-18,14115840,0,0.05,78.816785,71.310425,-33.94
2000-04-19,14115840,0,0.05,78.82049,71.313776,-33.94
2000-04-20,14115840,0,0.05,78.801386,71.296492,-33.94
2000-04-24,14115840,0,0.05,78.75317,71.252868,-33.94
2000-04-25,14115840,0,0.05,78.772767,71.270598,-33.94
2000-04-26,14115840,0,0.05,78.755764,71.255215,-33.94
2000-04-27,14115840,0,0.05,78.784503,71.281217,-33.94
2000-04-28,14115840,0,0.05,78.853975,71.344073,-33.94
2000-05-01,14115840,0,0.05,78.932804,71.415394,-33.94
2000-05-02,14115840,0,0.05,78.945985,71.42732,-33.94
2000-05-03,14115840,0,0.05,78.947244,71.428459,-33.94
2000-05-04,14115840,0,0.05,78.950689,71.431576,-33.94
2000-05-05,14115840,0,0.05,78.97905,71.457235,-33.94
2000-05-08,14115840,0,0.05,78.965188,71.444694,-33.94
2000-05-09,14115840,0,0.05,78.929485,71.412391,-33.94
2000-05-10,14115840,0,0.05,78.82084,71.314093,-33.94
2000-05-11,14115840,0,0.05,78.770898,71.268908,-33.94
2000-05-12,14115840,0,0.05,78.721618,71.224321,-33.94
2000-05-15,14115840,0,0.05,78.716304,71.219514,-33.94
2000-05-16,14115840,0,0.05,78.740428,71.241339,-33.94
2000-05-17,14115840,0,0.05,78.742207,71.24295,-33.94
2000-05-18,14115840,0,0.05,78.706521,71.210662,-33.94
2000-05-19,14115840,0,0.05,78.623588,71.135627,-33.94
2000-05-22,14115840,0,0.05,78.541019,71.060922,-33.94
2000-05-23,14115840,0,0.05,78.379521,70.914804,-33.94
2000-05-24,14115840,0,0.05,78.275223,70.82044,-33.94
2000-05-25,14115840,0,0.05,78.151751,70.708727,-33.94
2000-05-26,14115840,0,0.05,78.029914,70.598494,-33.94
2000-05-30,14115840,0,0.05,78.00146,70.57275,-33.94
2000-05-31,14115840,0,0.05,77.944751,70.521441,-33.94
2000-06-01,14115840,0,0.05,77.938715,70.51598,-33.94
2000-06-02,14115840,0,0.05,78.006173,70.577014,-33.94
2000-06-05,14115840,0,0.05,78.075492,70.639731,-33.94
2000-06-06,14115840,0,0.05,78.113242,70.673886,-33.94
2000-06-07,14115840,0,0.05,78.179124,70.733493,-33.94
2000-06-08,14115840,0,0.05,78.238995,70.787662,-33.94
2000-06-09,14115840,0,0.05,78.303945,70.846426,-33.94
2000-06-12,13542015,176673,0.05,78.332796,70.87253,-36.63
2000-06-13,14064289,176673,0.06,79.149067,70.188795,-34.18
2000-06-14,13747193,176673,0.06,79.193182,70.227916,-35.67
2000-06-15,13989677,176673,0.06,79.255982,70.283606,-34.53
2000-06-16,14064289,176673,0.06,79.323879,70.343817,-34.18
2000-06-19,14623869,176673,0.06,79.435346,70.442665,-31.57
2000-06-20,14567913,176673,0.06,79.540889,70.53626,-31.83
2000-06-21,14754443,176673,0.06,79.659858,70.641761,-30.96
2000-06-22,14213503,176673,0.06,79.734264,70.707743,-33.49
2000-06-23,13653928,176673,0.06,79.763216,70.733418,-36.11
2000-06-26,14026981,176673,0.06,79.82143,70.785042,-34.36
2000-06-27,13859113,176673,0.06,79.865534,70.824153,-35.14
2000-06-28,14026981,176673,0.06,79.922393,70.874575,-34.36
2000-06-29,13674908,176673,0.06,79.950521,70.899518,-36.01
2000-06-30,13943051,176673,0.06,79.999585,70.943028,-34.75
2000-07-03,14213503,176673,0.06,80.069491,71.00502,-33.49
2000-07-05,13663258,176673,0.06,80.094744,71.027415,-36.06
2000-07-06,14026981,176673,0.06,80.148568,71.075145,-34.36
2000-07-07,14316099,176673,0.06,80.224654,71.142617,-33.01
2000-07-10,14099269,176673,0.06,80.282501,71.193916,-34.02
2000-07-11,14176204,176673,0.06,80.345696,71.249956,-33.66
2000-07-12,14511954,176673,0.06,80.434735,71.328916,-32.09
2000-07-13,14698482,176673,0.06,80.537417,71.419974,-31.22
2000-07-14,15015580,176673,0.06,80.663939,71.532172,-29.73
2000-07-17,15183453,176673,0.06,80.802125,71.654714,-28.95
2000-07-18,14847704,176673,0.06,80.911799,71.751973,-30.52
2000-07-19,14511954,176673,0.06,80.99334,71.824283,-32.09
2000-07-20,14978278,176673,0.06,81.110859,71.928497,-29.91
2000-07-21,14474657,176673,0.06,81.186799,71.995841,-32.26
2000-07-24,14176204,176673,0.06,81.238016,72.04126,-33.66
2000-07-25,14288120,176673,0.06,81.297449,72.093964,-33.14
2000-07-26,14269468,176673,0.06,81.354612,72.144656,-33.22
2000-07-27,13709882,176673,0.06,81.36655,72.155242,-35.84
2000-07-28,12963770,176673,0.06,81.319037,72.113109,-39.33
2000-07-31,13346154,176673,0.06,81.302541,72.09848,-37.55
2000-08-01,13168952,176673,0.06,81.272182,72.071558,-38.37
2000-08-02,12935792,176673,0.06,81.223696,72.028561,-39.47
2000-08-03,13495381,176673,0.06,81.220322,72.025568,-36.85
2000-08-04,13448750,176673,0.06,81.213286,72.019329,-37.07
2000-08-07,13765840,176673,0.06,81.231542,72.035519,-35.58
2000-08-08,14045644,176673,0.06,81.271792,72.071212,-34.27
2000-08-09,13672579,176673,0.06,81.281862,72.080141,-36.02
2000-08-10,13402118,176673,0.06,81.270305,72.069893,-37.28
2000-08-11,13588646,176673,0.06,81.273725,72.072926,-36.41
2000-08-14,13877754,176673,0.06,81.300074,72.096292,-35.06
2000-08-15,13877754,176673,0.06,81.326074,72.119349,-35.06
2000-08-16,14017655,176673,0.06,81.362847,72.151959,-34.4
2000-08-17,14288120,176673,0.06,81.420626,72.203197,-33.14
2000-08-18,14213503,176673,0.06,81.471711,72.248498,-33.49
2000-08-21,14250819,176673,0.06,81.525084,72.295829,-33.31
2000-08-22,14250819,176673,0.06,81.57775,72.342533,-33.31
2000-08-23,14483979,176673,0.06,81.648247,72.40505,-32.22
2000-08-24,14707806,176673,0.06,81.735598,72.482511,-31.17
2000-08-25,14628536,176673,0.06,81.815492,72.553361,-31.54
2000-08-28,14698482,176673,0.06,81.899886,72.628201,-31.22
2000-08-29,14773087,176673,0.06,81.989091,72.707308,-30.87
2000-08-30,14754443,176673,0.06,82.075634,72.784052,-30.96
2000-08-31,15164806,176673,0.06,82.19364,72.8887,-29.03
2000-09-01,15314024,176673,0.06,82.321941,73.002476,-28.34
2000-09-05,14847704,176673,0.06,82.411486,73.081884,-30.52
2000-09-06,14325427,176673,0.06,82.458341,73.123434,-32.96
2000-09-07,14642528,176673,0.06,82.529774,73.186781,-31.48
2000-09-08,14194856,176673,0.06,82.564686,73.21774,-33.57
2000-09-11,13849779,176673,0.06,82.571713,73.223972,-35.19
2000-09-12,13635271,176673,0.06,82.5616,73.215004,-36.19
2000-09-13,13952381,176673,0.06,82.576822,73.228502,-34.71
2000-09-14,13877754,176673,0.06,82.585911,73.236563,-35.06
2000-09-15,13625949,176673,0.06,82.57487,73.226772,-36.24
2000-09-18,13411446,176673,0.06,82.546929,73.201994,-37.24
2000-09-19,13905741,176673,0.06,82.558638,73.212377,-34.93
2000-09-20,14120236,176673,0.06,82.587238,73.237739,-33.92
2000-09-21,13094346,176673,0.06,82.533934,73.19047,-38.72
2000-09-22,13868431,176673,0.06,82.542851,73.198377,-35.1
2000-09-25,13500031,176673,0.06,82.522374,73.180218,-36.83
2000-09-26,13346154,176673,0.06,82.489939,73.151456,-37.55
2000-09-27,13364805,176673,0.06,82.459417,73.124389,-37.46
2000-09-28,13663258,176673,0.06,82.453016,73.118712,-36.06
2000-09-29,13243570,176673,0.06,82.413348,73.083535,-38.03
2000-10-02,12945121,176673,0.06,82.350489,73.027792,-39.42
2000-10-03,12534755,176673,0.06,82.255852,72.943868,-41.34
2000-10-04,12422764,0,0.06,82.181738,72.878145,-41.87
2000-10-05,12422764,0,0.06,82.11157,72.815921,-41.87
2000-10-06,12422764,0,0.06,82.008239,72.724287,-41.87
2000-10-09,12422764,0,0.06,81.90183,72.629925,-41.87
2000-10-10,12422764,0,0.06,81.745691,72.491462,-41.87
2000-10-11,12422764,0,0.06,81.576797,72.341688,-41.87
2000-10-12,12422764,0,0.06,81.387165,72.173524,-41.87
2000-10-13,12422764,0,0.06,81.272677,72.071997,-41.87
2000-10-16,12422764,0,0.06,81.1686,71.979702,-41.87
2000-10-17,12422764,0,0.06,81.021431,71.849194,-41.87
2000-10-18,12422764,0,0.06,80.873248,71.717786,-41.87
2000-10-19,12422764,0,0.06,80.810776,71.662386,-41.87
2000-10-20,12422764,0,0.06,80.763955,71.620866,-41.87
2000-10-23,12422764,0,0.06,80.716272,71.57858,-41.87
2000-10-24,12422764,0,0.06,80.625493,71.498078,-41.87
2000-10-25,12422764,0,0.06,80.481071,71.370006,-41.87
2000-10-26,12422764,0,0.06,80.362279,71.264662,-41.87
2000-10-27,12422764,0,0.06,80.243207,71.15907,-41.87
2000-10-30,12422764,0,0.06,80.090693,71.023822,-41.87
2000-10-31,12422764,0,0.06,79.99875,70.942288,-41.87
2000-11-01,12422764,0,0.06,79.899686,70.854439,-41.87
2000-11-02,12422764,0,0.06,79.813794,70.77827,-41.87
2000-11-03,12422764,0,0.06,79.741638,70.714283,-41.87
2000-11-06,12422764,0,0.06,79.663027,70.644571,-41.87
2000-11-07,12422764,0,0.06,79.581752,70.572497,-41.87
2000-11-08,12422764,0,0.06,79.4254,70.433845,-41.87
2000-11-09,12422764,0,0.06,79.270933,70.296865,-41.87
2000-11-10,12422764,0,0.06,79.07182,70.120293,-41.87
2000-11-13,12422764,0,0.06,78.876642,69.947211,-41.87
