Date,equity,position,upper_band,lower_band,buy_buffer_pct,sell_buffer_pct,drawdown_pct
1999-12-21,10000000,0,52.162218,45.578638,0.03,0.1,0.0
1999-12-22,10000000,0,52.327529,45.723083,0.03,0.1,0.0
1999-12-23,10000000,0,52.496365,45.870611,0.03,0.1,0.0
1999-12-27,10000000,0,52.668321,46.020863,0.03,0.1,0.0
1999-12-28,10000000,0,52.831597,46.163531,0.03,0.1,0.0
1999-12-29,10000000,0,53.007621,46.317339,0.03,0.1,0.0
1999-12-30,10000000,0,53.180932,46.468776,0.03,0.1,0.0
1999-12-31,10000000,0,53.349362,46.615947,0.03,0.1,0.0
2000-01-03,10000000,0,53.538269,46.781011,0.03,0.1,0.0
2000-01-04,10000000,0,53.701681,46.923799,0.03,0.1,0.0
2000-01-05,10000000,0,53.863058,47.064808,0.03,0.1,0.0
2000-01-06,10000000,0,53.991618,47.177142,0.03,0.1,0.0
2000-01-07,10000000,0,54.155166,47.320048,0.03,0.1,0.0
2000-01-10,10000000,0,54.332003,47.474566,0.03,0.1,0.0
2000-01-11,10000000,0,54.481176,47.604911,0.03,0.1,0.0
2000-01-12,10000000,0,54.623568,47.729331,0.03,0.1,0.0
2000-01-13,10000000,0,54.791862,47.876384,0.03,0.1,0.0
2000-01-14,10000000,0,54.964631,48.027348,0.03,0.1,0.0
2000-01-18,10000000,0,55.131162,48.17286,0.03,0.1,0.0
2000-01-19,10000000,0,55.30644,48.326016,0.03,0.1,0.0
2000-01-20,10000000,0,55.480159,48.477809,0.03,0.1,0.0
2000-01-21,10000000,0,55.657132,48.632446,0.03,0.1,0.0
2000-01-24,10000000,0,55.812543,48.768242,0.03,0.1,0.0
2000-01-25,10000000,0,55.975549,48.910673,0.03,0.1,0.0
2000-01-26,10000000,0,56.125535,49.04173,0.03,0.1,0.0
2000-01-27,10000000,0,56.289354,49.184872,0.03,0.1,0.0
2000-01-28,10000000,0,56.430254,49.307989,0.03,0.1,0.0
2000-01-31,10000000,0,56.593938,49.451013,0.03,0.1,0.0
2000-02-01,10000000,0,56.778641,49.612404,0.03,0.1,0.0
2000-02-02,10000000,0,56.961852,49.772492,0.03,0.1,0.0
2000-02-03,10000000,0,57.149945,49.936845,0.03,0.1,0.0
2000-02-04,10000000,0,57.334648,50.098236,0.03,0.1,0.0
2000-02-07,10000000,0,57.522063,50.261997,0.03,0.1,0.0
2000-02-08,10000000,0,57.721853,50.436571,0.03,0.1,0.0
2000-02-09,10000000,0,57.909675,50.600687,0.03,0.1,0.0
2000-02-10,10000000,0,58.119873,50.784355,0.03,0.1,0.0
2000-02-11,10000000,0,58.321663,50.960676,0.03,0.1,0.0
2000-02-14,10000000,0,58.521419,51.13522,0.03,0.1,0.0
2000-02-15,10000000,0,58.725514,51.313556,0.03,0.1,0.0
2000-02-16,10000000,0,58.931237,51.493314,0.03,0.1,0.0
2000-02-17,10000000,0,59.139265,51.675086,0.03,0.1,0.0
2000-02-18,10000000,0,59.339835,51.850341,0.03,0.1,0.0
2000-02-22,10000000,0,59.538506,52.023938,0.03,0.1,0.0
2000-02-23,10000000,0,59.758739,52.216374,0.03,0.1,0.0
2000-02-24,10000000,0,59.985075,52.414143,0.03,0.1,0.0
2000-02-25,10000000,0,60.195951,52.598404,0.03,0.1,0.0
2000-02-28,10000000,0,60.411031,52.786338,0.03,0.1,0.0
2000-02-29,10000000,0,60.64252,52.98861,0.03,0.1,0.0
2000-03-01,10000000,0,60.873636,53.190556,0.03,0.1,0.0
2000-03-02,10000000,0,61.094988,53.38397,0.03,0.1,0.0
2000-03-03,10000000,0,61.338818,53.597025,0.03,0.1,0.0
2000-03-06,10000000,0,61.592988,53.819116,0.03,0.1,0.0
2000-03-07,10000000,0,61.841971,54.036674,0.03,0.1,0.0
2000-03-08,10000000,0,62.101125,54.263119,0.03,0.1,0.0
2000-03-09,10000000,0,62.383875,54.510182,0.03,0.1,0.0
2000-03-10,10000000,0,62.658421,54.750076,0.03,0.1,0.0
2000-03-13,10000000,0,62.920151,54.978773,0.03,0.1,0.0
2000-03-14,10000000,0,63.160319,55.188628,0.03,0.1,0.0
2000-03-15,10000000,0,63.385977,55.385805,0.03,0.1,0.0
