Date,equity,position,buy_buffer_pct,sell_buffer_pct,upper_band,lower_band,drawdown_pct
2020-04-28,23214484,0,0.03,0.05,53.504571,49.348876,-17.73
2020-04-29,23214484,0,0.03,0.05,53.467159,49.31437,-17.73
2020-04-30,23214484,0,0.03,0.05,53.419837,49.270723,-17.73
2020-05-01,23214484,0,0.03,0.05,53.362448,49.217792,-17.73
2020-05-04,23214484,0,0.03,0.05,53.305458,49.165228,-17.73
2020-05-05,23214484,0,0.03,0.05,53.249892,49.113978,-17.73
2020-05-06,23214484,0,0.03,0.05,53.191795,49.060393,-17.73
2020-05-07,23214484,0,0.03,0.05,53.141387,49.0139,-17.73
2020-05-08,23214484,0,0.03,0.05,53.09962,48.975378,-17.73
2020-05-11,23214484,0,0.03,0.05,53.05784,48.936843,-17.73
2020-05-12,23214484,0,0.03,0.05,53.010308,48.893002,-17.73
2020-05-13,23214484,0,0.03,0.05,52.959563,48.846199,-17.73
2020-05-14,23214484,0,0.03,0.05,52.904783,48.795674,-17.73
2020-05-15,23214484,0,0.03,0.05,52.850977,48.746046,-17.73
2020-05-18,23214484,0,0.03,0.05,52.816812,48.714535,-17.73
2020-05-19,23214484,0,0.03,0.05,52.776218,48.677095,-17.73
2020-05-20,23214484,0,0.03,0.05,52.746139,48.649351,-17.73
2020-05-21,23214484,0,0.03,0.05,52.710618,48.61659,-17.73
2020-05-22,23214484,0,0.03,0.05,52.67408,48.582889,-17.73
2020-05-26,23214484,0,0.03,0.05,52.651871,48.562406,-17.73
2020-05-27,23214484,0,0.03,0.05,52.635967,48.547737,-17.73
2020-05-28,23214484,0,0.03,0.05,52.625019,48.537639,-17.73
2020-05-29,23214484,0,0.03,0.05,52.61238,48.525982,-17.73
2020-06-01,23214484,0,0.03,0.05,52.611263,48.524951,-17.73
2020-06-02,23214484,0,0.03,0.05,52.61504,48.528435,-17.73
2020-06-03,23214484,0,0.03,0.05,52.631375,48.543502,-17.73
2020-06-04,23214484,0,0.03,0.05,52.645234,48.556284,-17.73
2020-06-05,23214484,0,0.03,0.05,52.668209,48.577474,-17.73
2020-06-08,23214484,0,0.03,0.05,52.698066,48.605012,-17.73
2020-06-09,23214484,0,0.03,0.05,52.720429,48.625639,-17.73
2020-06-10,23011324,432314,0.03,0.05,52.74137,48.644953,-18.45
2020-06-11,21778900,432314,0.03,0.05,52.732886,48.637128,-22.82
2020-06-12,22154772,432314,0.03,0.05,52.733397,48.637599,-21.49
2020-06-15,22245678,432314,0.03,0.05,52.736058,48.640054,-21.16
2020-06-16,22520584,432314,0.03,0.05,52.74521,48.648495,-20.19
2020-06-17,22604886,432314,0.03,0.05,52.756269,48.658695,-19.89
2020-06-18,22483928,432314,0.03,0.05,52.764351,48.666149,-20.32
2020-06-19,22373970,432314,0.03,0.05,52.769745,48.671124,-20.71
2020-06-22,22641544,432314,0.03,0.05,52.781429,48.681901,-19.76
2020-06-23,22766172,432314,0.03,0.05,52.795951,48.695295,-19.32
2020-06-24,22183365,432314,0.03,0.05,52.796513,48.695813,-21.38
2020-06-25,22498591,432314,0.03,0.05,52.804541,48.703218,-20.27
2020-06-26,22172365,432314,0.03,0.05,52.804756,48.703416,-21.42
2020-06-29,22351975,432314,0.03,0.05,52.809227,48.70754,-20.79
2020-06-30,22311650,432314,0.03,0.05,52.812698,48.710741,-20.93
2020-07-01,22395958,432314,0.03,0.05,52.818132,48.715753,-20.63
2020-07-02,22641544,432314,0.03,0.05,52.829335,48.726086,-19.76
2020-07-06,23011754,432314,0.03,0.05,52.849203,48.74441,-18.45
2020-07-07,22674532,432314,0.03,0.05,52.860878,48.755179,-19.64
2020-07-08,22865135,432314,0.03,0.05,52.876956,48.770008,-18.97
2020-07-09,22604886,432314,0.03,0.05,52.886704,48.778999,-19.89
2020-07-10,22846810,432314,0.03,0.05,52.902091,48.79319,-19.03
2020-07-13,22700189,432314,0.03,0.05,52.913848,48.804035,-19.55
2020-07-14,23033749,432314,0.03,0.05,52.933396,48.822064,-18.37
2020-07-15,23293994,432314,0.03,0.05,52.958919,48.845605,-17.45
2020-07-16,23143709,432314,0.03,0.05,52.980626,48.865626,-17.98
2020-07-17,23279332,432314,0.03,0.05,53.005331,48.888412,-17.5
2020-07-20,23392958,432314,0.03,0.05,53.032485,48.913457,-17.1
2020-07-21,23440613,432314,0.03,0.05,53.060498,48.939294,-16.93
2020-07-22,23502925,432314,0.03,0.05,53.089709,48.966237,-16.71
2020-07-23,23315984,432314,0.03,0.05,53.114198,48.988824,-17.37
2020-07-24,23187695,432314,0.03,0.05,53.135403,49.008381,-17.82
2020-07-27,23491928,432314,0.03,0.05,53.163608,49.034396,-16.75
2020-07-28,23341646,432314,0.03,0.05,53.18797,49.056866,-17.28
2020-07-29,23587228,432314,0.03,0.05,53.217912,49.084482,-16.41
2020-07-30,23239010,432314,0.03,0.05,53.2393,49.104209,-17.64
2020-07-31,22744175,432314,0.03,0.05,53.248745,49.112921,-19.4
2020-08-03,23187695,432314,0.03,0.05,53.268611,49.131243,-17.82
2020-08-04,23315984,432314,0.03,0.05,53.29132,49.152188,-17.37
2020-08-05,23392958,432314,0.03,0.05,53.315628,49.174608,-17.1
2020-08-06,23418619,432314,0.03,0.05,53.340302,49.197366,-17.01
2020-08-07,23323319,432314,0.03,0.05,53.362471,49.217813,-17.34
2020-08-10,23400293,432314,0.03,0.05,53.386245,49.239741,-17.07
2020-08-11,23484599,432314,0.03,0.05,53.411781,49.263293,-16.77
2020-08-12,24005093,432314,0.03,0.05,53.449402,49.297992,-14.93
2020-08-13,23898793,432314,0.03,0.05,53.484128,49.330021,-15.3
2020-08-14,23752177,432314,0.03,0.05,53.515034,49.358526,-15.82
2020-08-17,23931780,432314,0.03,0.05,53.549889,49.390674,-15.19
2020-08-18,23917121,432314,0.03,0.05,53.58405,49.422182,-15.24
2020-08-19,23810822,432314,0.03,0.05,53.615352,49.451052,-15.62
2020-08-20,23733848,432314,0.03,0.05,53.644517,49.477952,-15.89
2020-08-21,23612890,432314,0.03,0.05,53.670524,49.50194,-16.32
2020-08-24,23924450,432314,0.03,0.05,53.703658,49.532501,-15.21
2020-08-25,23939113,432314,0.03,0.05,53.736811,49.563078,-15.16
2020-08-26,24078403,432314,0.03,0.05,53.772936,49.596397,-14.67
