Date,equity,position,buy_buffer_pct,sell_buffer_pct,upper_band,lower_band,drawdown_pct
2004-04-20,16444414,1299848,0.03,0.05,11.454496,10.564826,-3.4
2004-04-21,16322704,1299848,0.03,0.05,11.469218,10.578405,-4.12
2004-04-22,16318024,1299848,0.03,0.05,11.483757,10.591815,-4.15
2004-04-23,16439734,1299848,0.03,0.05,11.499111,10.605976,-3.43
2004-04-26,16205682,1299848,0.03,0.05,11.512467,10.618295,-4.81
2004-04-27,16119551,1299848,0.03,0.05,11.525011,10.629865,-5.31
2004-04-28,15658004,1299848,0.03,0.05,11.533791,10.637963,-8.02
2004-04-29,15142152,1299848,0.03,0.05,11.538417,10.642229,-11.05
2004-04-30,14820098,1299848,0.03,0.05,11.540457,10.644111,-12.95
2004-05-03,14968958,1299848,0.03,0.05,11.54365,10.647056,-12.07
2004-05-04,15261989,1299848,0.03,0.05,11.549122,10.652103,-10.35
2004-05-05,15299438,1299848,0.03,0.05,11.554835,10.657372,-10.13
2004-05-06,14982070,1299848,0.03,0.05,11.557989,10.660281,-11.99
2004-05-07,14645033,1299848,0.03,0.05,11.558454,10.66071,-13.97
2004-05-10,13938196,1299848,0.03,0.05,11.553341,10.655994,-18.13
2004-05-11,14352000,1299848,0.03,0.05,11.551542,10.654335,-15.7
2004-05-12,14356680,1299848,0.03,0.05,11.549798,10.652726,-15.67
2004-05-13,14319233,1299848,0.03,0.05,11.547775,10.650861,-15.89
2004-05-14,13941944,1299848,0.03,0.05,11.542799,10.646271,-18.1
2004-05-17,13383962,1299848,0.03,0.05,11.533472,10.637668,-21.38
2004-05-18,13786245,0,0.03,0.05,11.527375,10.632045,-19.02
2004-05-19,13786245,0,0.03,0.05,11.524343,10.629248,-19.02
2004-05-20,13786245,0,0.03,0.05,11.520655,10.625847,-19.02
2004-05-21,13786245,0,0.03,0.05,11.518827,10.62416,-19.02
2004-05-24,13786245,0,0.03,0.05,11.518773,10.624111,-19.02
2004-05-25,13786245,0,0.03,0.05,11.521245,10.626391,-19.02
2004-05-26,13786245,0,0.03,0.05,11.523235,10.628226,-19.02
2004-05-27,13786245,0,0.03,0.05,11.52705,10.631745,-19.02
2004-05-28,13786245,0,0.03,0.05,11.530568,10.63499,-19.02
2004-06-01,13786245,0,0.03,0.05,11.533233,10.637448,-19.02
2004-06-02,13786245,0,0.03,0.05,11.535871,10.639881,-19.02
2004-06-03,13786245,0,0.03,0.05,11.535877,10.639886,-19.02
2004-06-04,13786245,0,0.03,0.05,11.537573,10.641451,-19.02
2004-06-07,13786245,0,0.03,0.05,11.543275,10.64671,-19.02
2004-06-08,13786245,0,0.03,0.05,11.547245,10.650372,-19.02
2004-06-09,13786245,0,0.03,0.05,11.548489,10.651519,-19.02
2004-06-10,13786245,0,0.03,0.05,11.549853,10.652777,-19.02
2004-06-14,13786245,0,0.03,0.05,11.546723,10.64989,-19.02
2004-06-15,13786245,0,0.03,0.05,11.545787,10.649027,-19.02
2004-06-16,13786245,0,0.03,0.05,11.543332,10.646763,-19.02
2004-06-17,13786245,0,0.03,0.05,11.541463,10.645038,-19.02
2004-06-18,13786245,0,0.03,0.05,11.53897,10.642739,-19.02
2004-06-21,13786245,0,0.03,0.05,11.537018,10.640939,-19.02
2004-06-22,13786245,0,0.03,0.05,11.536282,10.64026,-19.02
2004-06-23,13786245,0,0.03,0.05,11.537583,10.64146,-19.02
2004-06-24,13786245,0,0.03,0.05,11.539336,10.643077,-19.02
2004-06-25,13786245,0,0.03,0.05,11.542253,10.645767,-19.02
2004-06-28,13786245,0,0.03,0.05,11.544137,10.647505,-19.02
2004-06-29,13786245,0,0.03,0.05,11.546895,10.650049,-19.02
2004-06-30,13786245,0,0.03,0.05,11.551309,10.65412,-19.02
2004-07-01,13786245,0,0.03,0.05,11.554188,10.656775,-19.02
2004-07-02,13786245,0,0.03,0.05,11.557031,10.659397,-19.02
2004-07-06,13786245,0,0.03,0.05,11.558583,10.660829,-19.02
2004-07-07,13786245,0,0.03,0.05,11.56164,10.663649,-19.02
2004-07-08,13786245,0,0.03,0.05,11.562984,10.664888,-19.02
2004-07-09,13786245,0,0.03,0.05,11.564935,10.666687,-19.02
2004-07-12,13786245,0,0.03,0.05,11.566563,10.66819,-19.02
2004-07-13,13786245,0,0.03,0.05,11.568707,10.670167,-19.02
2004-07-14,13786245,0,0.03,0.05,11.569708,10.67109,-19.02
2004-07-15,13786245,0,0.03,0.05,11.570093,10.671445,-19.02
2004-07-16,13786245,0,0.03,0.05,11.571744,10.672968,-19.02
2004-07-19,13786245,0,0.03,0.05,11.573202,10.674312,-19.02
2004-07-20,13786245,0,0.03,0.05,11.575139,10.676099,-19.02
2004-07-21,13786245,0,0.03,0.05,11.575707,10.676623,-19.02
2004-07-22,13786245,0,0.03,0.05,11.576269,10.677141,-19.02
2004-07-23,13786245,0,0.03,0.05,11.574832,10.675816,-19.02
2004-07-26,13786245,0,0.03,0.05,11.572354,10.67353,-19.02
2004-07-27,13786245,0,0.03,0.05,11.572048,10.673249,-19.02
2004-07-28,13786245,0,0.03,0.05,11.571709,10.672936,-19.02
2004-07-29,13786245,0,0.03,0.05,11.572089,10.673286,-19.02
2004-07-30,13786245,0,0.03,0.05,11.571912,10.673123,-19.02
2004-08-02,13786245,0,0.03,0.05,11.571161,10.67243,-19.02
2004-08-03,13786245,0,0.03,0.05,11.57055,10.671866,-19.02
2004-08-04,13786245,0,0.03,0.05,11.570056,10.671411,-19.02
2004-08-05,13786245,0,0.03,0.05,11.568829,10.670279,-19.02
2004-08-06,13786245,0,0.03,0.05,11.566787,10.668395,-19.02
2004-08-09,13786245,0,0.03,0.05,11.56571,10.667402,-19.02
2004-08-10,13786245,0,0.03,0.05,11.565928,10.667604,-19.02
2004-08-11,13786245,0,0.03,0.05,11.565074,10.666816,-19.02
2004-08-12,13786245,0,0.03,0.05,11.562952,10.664858,-19.02
2004-08-13,13786245,0,0.03,0.05,11.561027,10.663083,-19.02
2004-08-16,13786245,0,0.03,0.05,11.560665,10.662749,-19.02
2004-08-17,13786245,0,0.03,0.05,11.561074,10.663126,-19.02
2004-08-18,13786245,0,0.03,0.05,11.562844,10.664759,-19.02
2004-08-19,13786245,0,0.03,0.05,11.564722,10.666491,-19.02
2004-08-20,13786245,0,0.03,0.05,11.567165,10.668744,-19.02
2004-08-23,13786245,0,0.03,0.05,11.570218,10.67156,-19.02
2004-08-24,13786245,0,0.03,0.05,11.572901,10.674035,-19.02
2004-08-25,13786245,0,0.03,0.05,11.576961,10.677779,-19.02
2004-08-26,13786245,0,0.03,0.05,11.581142,10.681635,-19.02
2004-08-27,13786245,0,0.03,0.05,11.58506,10.685249,-19.02
2004-08-30,13786245,0,0.03,0.05,11.588297,10.688235,-19.02
2004-08-31,13786245,0,0.03,0.05,11.592018,10.691667,-19.02
2004-09-01,13786245,0,0.03,0.05,11.596684,10.695971,-19.02
2004-09-02,13786245,0,0.03,0.05,11.602795,10.701607,-19.02
2004-09-03,13786245,0,0.03,0.05,11.607553,10.705995,-19.02
2004-09-07,13815731,1168927,0.03,0.05,11.613186,10.711191,-18.85
2004-09-08,13807310,1168927,0.03,0.05,11.61869,10.716267,-18.89
2004-09-09,13849402,1168927,0.03,0.05,11.624508,10.721633,-18.65
2004-09-10,13980740,1168927,0.03,0.05,11.631419,10.728008,-17.88
2004-09-13,14108717,1168927,0.03,0.05,11.639384,10.735354,-17.12
2004-09-14,14103665,1168927,0.03,0.05,11.647225,10.742587,-17.15
2004-09-15,14041356,1168927,0.03,0.05,11.654442,10.749243,-17.52
2004-09-16,14217312,1168927,0.03,0.05,11.66313,10.757256,-16.49
2004-09-17,14312455,1168927,0.03,0.05,11.672566,10.765959,-15.93
2004-09-20,14326766,1168927,0.03,0.05,11.682033,10.774691,-15.84
2004-09-21,14476631,1168927,0.03,0.05,11.69272,10.784548,-14.96
2004-09-22,14257727,1168927,0.03,0.05,11.701381,10.792536,-16.25
2004-09-23,14320872,1168927,0.03,0.05,11.71051,10.800956,-15.88
2004-09-24,14280464,1168927,0.03,0.05,11.719194,10.808965,-16.12
2004-09-27,14195424,1168927,0.03,0.05,11.727046,10.816207,-16.61
2004-09-28,14371388,1168927,0.03,0.05,11.736362,10.8248,-15.58
2004-09-29,14447159,1168927,0.03,0.05,11.74625,10.83392,-15.14
2004-09-30,14522933,1168927,0.03,0.05,11.756704,10.843562,-14.69
2004-10-01,14800760,1168927,0.03,0.05,11.76949,10.855355,-13.06
2004-10-04,15053334,1168927,0.03,0.05,11.784363,10.869073,-11.58
2004-10-05,14942201,1168927,0.03,0.05,11.798114,10.881755,-12.23
2004-10-06,15114794,1168927,0.03,0.05,11.813241,10.895707,-11.21
2004-10-07,14985977,1168927,0.03,0.05,11.827088,10.908479,-11.97
2004-10-08,14876525,1168927,0.03,0.05,11.839838,10.920239,-12.61
2004-10-11,14953991,1168927,0.03,0.05,11.85314,10.932508,-12.16
2004-10-12,14718258,1168927,0.03,0.05,11.864243,10.942748,-13.54
2004-10-13,14518717,1168927,0.03,0.05,11.873486,10.951273,-14.72
