Date,Open,High,Low,Close,Volume,ma_200,change_pct
2004-11-18,79.809301,79.991102,79.607306,79.950699,31854300,74.449432,
2004-11-19,79.923776,79.937246,78.87339,79.06192,54276500,74.495327,-1.11
2004-11-22,78.893583,79.533245,78.799318,79.43898,37560200,74.544518,0.48
2004-11-23,79.405283,79.627482,79.028222,79.56015,41968800,74.594424,0.15
2004-11-24,79.634203,79.849667,79.486076,79.748672,29724800,74.64571,0.24
2004-11-26,79.795837,80.112301,79.65444,79.688103,15487700,74.695884,-0.08
2004-11-29,79.984378,80.13251,79.102323,79.324516,61460800,74.74194,-0.46
2004-11-30,79.452431,79.614028,79.210033,79.378365,53685200,74.788073,0.07
2004-12-01,79.560181,80.462435,79.519778,80.28064,49898300,74.842726,1.14
2004-12-02,80.193094,80.711558,80.132497,80.347961,60163500,74.897504,0.08
2004-12-03,80.334503,80.893365,80.186371,80.294106,49067900,74.951202,-0.07
2004-12-06,80.26712,80.55665,80.017988,80.26712,33030500,75.004096,-0.03
2004-12-07,80.45569,80.543226,79.47937,79.519768,52047200,75.049028,-0.93
2004-12-08,79.593868,80.004597,79.459204,79.984398,43895100,75.098136,0.58
2004-12-09,79.546662,80.435452,79.270602,80.26712,60922800,75.149569,0.35
2004-12-10,80.071895,80.502823,80.024763,80.347961,47828600,75.201294,0.1
2004-12-13,80.637496,81.068424,80.36143,81.048225,38541000,75.259473,0.87
2004-12-14,80.920303,81.445496,80.920303,81.331032,41500700,75.319886,0.35
2004-12-15,81.270395,81.546461,81.007799,81.391594,46699200,75.380301,0.07
2004-12-16,81.28387,81.633997,80.826009,81.344467,51641800,75.439646,-0.06
2004-12-17,80.815454,81.160473,80.612505,80.801926,70761900,75.493002,-0.67
2004-12-20,81.011656,81.37697,80.619281,80.822235,47187400,75.54603,0.03
2004-12-21,80.910162,81.505491,80.815452,81.444603,33094200,75.604722,0.77
2004-12-22,81.437854,81.911412,81.383737,81.640808,31500700,75.664782,0.24
2004-12-23,81.7693,82.046664,81.627234,81.701645,25646100,75.724851,0.07
2004-12-27,81.992587,82.10083,81.444618,81.532562,29944100,75.782639,-0.21
2004-12-28,81.61372,82.080511,81.58666,81.979034,23422900,75.844294,0.55
2004-12-29,81.911386,82.127868,81.823437,82.100807,22650600,75.906548,0.15
2004-12-30,82.127881,82.242885,81.884338,81.945221,21076900,75.966635,-0.19
2004-12-31,82.060246,82.303789,81.721993,81.769348,28648800,76.024373,-0.21
2005-01-03,82.236115,82.371419,81.113117,81.38372,55748000,76.0777,-0.47
2005-01-04,81.491978,81.5461,80.125437,80.389275,69167600,76.120601,-1.22
2005-01-05,80.328358,80.673377,79.827744,79.834511,65667300,76.157555,-0.69
2005-01-06,80.12542,80.605739,80.003649,80.240425,47814700,76.198181,0.51
2005-01-07,80.48396,80.659853,79.915692,80.125412,55847700,76.237258,-0.14
2005-01-10,80.057791,80.81548,80.057791,80.504288,56563300,76.279716,0.47
2005-01-11,80.260724,80.328374,79.820994,79.949532,63099700,76.316232,-0.69
2005-01-12,80.098359,80.396018,79.50303,80.213364,72720500,76.355009,0.33
2005-01-13,80.260728,80.321617,79.489511,79.570694,55537500,76.387006,-0.8
2005-01-14,79.80745,80.186292,79.665385,79.990105,42032500,76.422858,0.53
2005-01-18,79.861597,80.923712,79.793942,80.822235,57391700,76.466633,1.04
2005-01-19,80.795188,80.856071,79.969849,79.976616,54378900,76.501558,-1.05
2005-01-20,79.753339,79.963054,79.347436,79.489502,72049300,76.531289,-0.61
2005-01-21,79.685699,79.827765,78.914482,79.002426,63160400,76.555877,-0.61
2005-01-24,79.212134,79.38126,78.725053,78.846825,58441900,76.578672,-0.2
2005-01-25,79.090353,79.469194,78.961815,79.070053,68245000,76.603462,0.28
2005-01-26,79.36773,79.557151,79.178309,79.306847,57195100,76.630362,0.3
2005-01-27,79.279794,79.658636,79.137728,79.442154,55878800,76.65834,0.17
2005-01-28,79.482743,79.523337,78.887419,79.442154,60738900,76.686039,0.0
2005-01-31,79.793934,79.996888,79.631574,79.936005,52532700,76.718377,0.62
2005-02-01,79.996893,80.558395,79.895416,80.44339,49841200,76.755442,0.63
2005-02-02,80.544832,80.903379,80.436593,80.686897,52468900,76.794561,0.3
2005-02-03,80.544853,80.612508,80.213366,80.477203,48837100,76.831204,-0.26
2005-02-04,80.50429,81.471695,80.490762,81.336395,50024600,76.876032,1.07
2005-02-07,81.349913,81.532568,81.153726,81.228142,45412000,76.919337,-0.13
2005-02-08,81.295792,81.620518,81.228143,81.322853,39263500,76.963153,0.12
2005-02-09,81.464896,81.512252,80.673385,80.713974,55279400,77.000474,-0.75
2005-02-10,80.950766,81.194304,80.680163,81.004883,45858600,77.040319,0.36
2005-02-11,80.977784,81.884304,80.815423,81.701645,53133000,77.0867,0.86
2005-02-14,81.647575,81.762579,81.505509,81.640808,32432100,77.132015,-0.07
2005-02-15,81.721978,82.148175,81.640795,81.945221,43852700,77.179908,0.37
2005-02-16,81.809923,82.16847,81.63403,81.999344,55523000,77.227862,0.07
2005-02-17,82.012902,82.080552,81.329629,81.336395,58124000,77.268743,-0.81
2005-02-18,81.343126,81.505491,81.113116,81.444603,47723300,77.310294,0.13
2005-02-22,81.113118,81.498727,80.22013,80.233658,80697600,77.339382,-1.49
2005-02-23,80.456904,80.889868,80.247189,80.808685,68292600,77.373903,0.72
2005-02-24,80.666633,81.397261,80.490745,81.34314,68563600,77.413397,0.66
2005-02-25,81.363428,82.310538,81.302545,82.148178,60899900,77.46051,0.99
2005-02-28,81.958766,82.060243,81.207843,81.606979,69381300,77.501768,-0.66
2005-03-01,81.735501,82.209053,81.70844,82.012871,47294400,77.546655,0.5
2005-03-02,81.694895,82.486406,81.620479,81.97226,64226500,77.590691,-0.05
2005-03-03,82.303768,82.466128,81.654317,82.006104,61230800,77.634625,0.04
2005-03-04,82.567586,83.09526,82.391693,83.027611,56168500,77.688287,1.25
2005-03-07,82.980286,83.379422,82.804393,83.06823,43442400,77.741818,0.05
2005-03-08,82.987036,83.210285,82.608194,82.757027,44362000,77.791721,-0.37
2005-03-09,82.513481,82.729963,81.830209,81.836975,73263600,77.831972,-1.11
2005-03-10,81.992554,82.195508,81.451352,82.019615,65149000,77.87364,0.22
2005-03-11,82.066988,82.344358,81.289009,81.444603,57976500,77.909172,-0.7
2005-03-14,81.593471,81.965552,81.370223,81.952019,36336400,77.9494,0.62
2005-03-15,82.14141,82.16847,81.234893,81.275482,62438500,77.982495,-0.83
2005-03-16,80.977827,81.289024,80.436625,80.585457,74874200,78.008395,-0.85
2005-03-17,80.714006,81.004904,80.490763,80.747833,62584200,78.035653,0.2
2005-03-18,80.895164,81.180412,80.243168,80.508041,60232000,78.060254,-0.3
2005-03-21,80.623534,80.671075,79.978331,80.209244,61244300,78.081637,-0.37
2005-03-22,80.392597,80.772927,79.394226,79.394226,92472400,78.094698,-1.02
2005-03-23,79.428183,79.951142,79.292352,79.462143,70817300,78.108304,0.09
2005-03-24,79.774576,80.134532,79.502909,79.557243,51932500,78.122721,0.12
2005-03-28,79.747392,80.10056,79.672684,79.672684,46765500,78.138144,0.15
2005-03-29,79.557235,80.0734,78.952779,79.142944,71160300,78.148142,-0.66
2005-03-30,79.312757,80.277169,79.305964,80.263588,62002100,78.169191,1.42
2005-03-31,80.270346,80.453718,80.053014,80.114136,64575400,78.188544,-0.19
2005-04-01,80.569183,80.813682,79.401026,79.754189,95255300,78.204122,-0.45
2005-04-04,79.706658,80.04624,79.285575,79.89003,71581200,78.220898,0.17
2005-04-05,79.991873,80.39937,79.917164,80.270332,46853900,78.24129,0.48
2005-04-06,80.44693,80.786511,80.263558,80.548805,53268200,78.26425,0.35
2005-04-07,80.41978,80.997069,80.358653,80.983482,46734600,78.291307,0.54
2005-04-08,80.935978,80.963145,80.141357,80.141357,63772900,78.309716,-1.04
2005-04-11,80.338282,80.426571,80.025867,80.202446,44945000,78.328549,0.08
2005-04-12,80.066616,80.861237,79.509702,80.616737,86144800,78.351317,0.52
2005-04-13,80.521628,80.684631,79.550424,79.665886,65949000,78.364397,-1.18
2005-04-14,79.733841,79.801756,78.626801,78.626801,96119800,78.367008,-1.3
2005-04-15,78.606411,78.918825,77.492582,77.526543,128677300,78.358645,-1.4
2005-04-18,77.506171,78.076666,77.397503,77.764252,100035200,78.352731,0.31
2005-04-19,78.171734,78.463775,77.988362,78.382278,64930100,78.353025,0.79
2005-04-20,78.361916,78.531707,77.11905,77.288841,107735900,78.342436,-1.4
2005-04-21,77.961199,78.92561,77.68274,78.78978,86952200,78.346887,1.94
2005-04-22,78.606454,79.12262,77.608082,78.490997,88845800,78.348321,-0.38
2005-04-25,78.687926,79.12259,78.592843,79.007133,52284100,78.354877,0.66
2005-04-26,78.755836,79.305957,78.205715,78.23967,72626000,78.35373,-0.97
2005-04-27,78.008741,78.830528,77.723493,78.54528,84131900,78.355636,0.39
2005-04-28,78.287198,78.565658,77.560493,77.560493,72481500,78.347724,-1.25
2005-04-29,78.151389,78.694722,77.404309,78.61322,103993800,78.350366,1.36
2005-05-02,78.830539,79.061458,78.456997,79.054665,56026400,78.357374,0.56
2005-05-03,78.830527,79.360274,78.572447,79.190483,86000300,78.365664,0.17
2005-05-04,79.224454,79.971533,78.973162,79.801743,81055700,78.379953,0.77
2005-05-05,79.917198,80.141323,79.285576,79.774574,96906700,78.39383,-0.03
2005-05-06,80.09377,80.134518,79.502896,79.52327,67415400,78.405068,-0.32
2005-05-09,79.604776,80.19565,79.496112,80.019066,43750500,78.421128,0.62
2005-05-10,79.706649,79.801731,79.047859,79.190483,74613500,78.428783,-1.04
