Date,equity,cash,rebalanced,qqq_value,qqq_weight,qqq_signal,spy_value,spy_weight,spy_signal,gld_value,gld_weight,gld_signal,drawdown_pct
2005-03-10,10086863,6500063,False,0,0.0,sell,3586800,0.3556,buy,0,0.0,sell,-0.45
2005-03-11,10061717,6500063,False,0,0.0,sell,3561654,0.354,buy,0,0.0,sell,-0.7
2005-03-14,10083907,6500063,False,0,0.0,sell,3583844,0.3554,buy,0,0.0,sell,-0.48
2005-03-15,10054321,6500063,False,0,0.0,sell,3554258,0.3535,buy,0,0.0,sell,-0.77
2005-03-16,10024146,6500063,False,0,0.0,sell,3524083,0.3516,buy,0,0.0,sell,-1.07
2005-03-17,10031247,6500063,False,0,0.0,sell,3531183,0.352,buy,0,0.0,sell,-1.0
2005-03-18,10020760,6500063,False,0,0.0,sell,3520697,0.3513,buy,0,0.0,sell,-1.1
2005-03-21,10007694,6500063,False,0,0.0,sell,3507630,0.3505,buy,0,0.0,sell,-1.23
2005-03-22,9972052,6500063,False,0,0.0,sell,3471989,0.3482,buy,0,0.0,sell,-1.59
2005-03-23,9975022,6500063,False,0,0.0,sell,3474959,0.3484,buy,0,0.0,sell,-1.56
2005-03-24,9979181,6500063,False,0,0.0,sell,3479118,0.3486,buy,0,0.0,sell,-1.52
2005-03-28,9984229,6500063,False,0,0.0,sell,3484166,0.349,buy,0,0.0,sell,-1.47
2005-03-29,9961063,6500063,False,0,0.0,sell,3461000,0.3475,buy,0,0.0,sell,-1.69
2005-03-30,10010070,6500063,False,0,0.0,sell,3510007,0.3506,buy,0,0.0,sell,-1.21
2005-03-31,10003534,6500063,False,0,0.0,sell,3503471,0.3502,buy,0,0.0,sell,-1.27
2005-04-01,9987794,6500063,False,0,0.0,sell,3487730,0.3492,buy,0,0.0,sell,-1.43
2005-04-04,9993734,6500063,False,0,0.0,sell,3493671,0.3496,buy,0,0.0,sell,-1.37
2005-04-05,10010365,6500063,False,0,0.0,sell,3510302,0.3507,buy,0,0.0,sell,-1.21
2005-04-06,10022543,6500063,False,0,0.0,sell,3522480,0.3515,buy,0,0.0,sell,-1.09
2005-04-07,10041552,6500063,False,0,0.0,sell,3541489,0.3527,buy,0,0.0,sell,-0.9
2005-04-08,10004725,6500063,False,0,0.0,sell,3504662,0.3503,buy,0,0.0,sell,-1.26
2005-04-11,10007396,6500063,False,0,0.0,sell,3507333,0.3505,buy,0,0.0,sell,-1.24
2005-04-12,10025514,6500063,False,0,0.0,sell,3525451,0.3516,buy,0,0.0,sell,-1.06
2005-04-13,9983932,6500063,False,0,0.0,sell,3483869,0.3489,buy,0,0.0,sell,-1.47
2005-04-14,9938492,6500063,False,0,0.0,sell,3438429,0.346,buy,0,0.0,sell,-1.92
2005-04-15,9890376,6500063,False,0,0.0,sell,3390313,0.3428,buy,0,0.0,sell,-2.39
2005-04-18,9900772,6500063,False,0,0.0,sell,3400709,0.3435,buy,0,0.0,sell,-2.29
2005-04-19,9927798,6500063,False,0,0.0,sell,3427735,0.3453,buy,0,0.0,sell,-2.02
2005-04-20,9879981,6500063,False,0,0.0,sell,3379918,0.3421,buy,0,0.0,sell,-2.49
2005-04-21,9945619,6500063,False,0,0.0,sell,3445556,0.3464,buy,0,0.0,sell,-1.85
2005-04-22,9932553,6500063,False,0,0.0,sell,3432490,0.3456,buy,0,0.0,sell,-1.98
2005-04-25,9955124,6500063,False,0,0.0,sell,3455061,0.3471,buy,0,0.0,sell,-1.75
2005-04-26,9921562,6500063,False,0,0.0,sell,3421499,0.3449,buy,0,0.0,sell,-2.08
2005-04-27,9934927,6500063,False,0,0.0,sell,3434864,0.3457,buy,0,0.0,sell,-1.95
2005-04-28,9891861,6500063,False,0,0.0,sell,3391798,0.3429,buy,0,0.0,sell,-2.38
2005-04-29,9937898,6500063,False,0,0.0,sell,3437835,0.3459,buy,0,0.0,sell,-1.92
2005-05-02,9957203,6500063,False,0,0.0,sell,3457140,0.3472,buy,0,0.0,sell,-1.73
2005-05-03,9963142,6500063,False,0,0.0,sell,3463079,0.3476,buy,0,0.0,sell,-1.67
2005-05-04,9989873,6500063,False,0,0.0,sell,3489810,0.3493,buy,0,0.0,sell,-1.41
2005-05-05,9988685,6500063,False,0,0.0,sell,3488622,0.3493,buy,0,0.0,sell,-1.42
2005-05-06,9977695,6500063,False,0,0.0,sell,3477632,0.3485,buy,0,0.0,sell,-1.53
2005-05-09,9999377,6500063,False,0,0.0,sell,3499314,0.35,buy,0,0.0,sell,-1.32
2005-05-10,9963142,6500063,False,0,0.0,sell,3463079,0.3476,buy,0,0.0,sell,-1.67
2005-05-11,9982151,6500063,False,0,0.0,sell,3482088,0.3488,buy,0,0.0,sell,-1.49
2005-05-12,9943837,6500063,False,0,0.0,sell,3443774,0.3463,buy,0,0.0,sell,-1.86
2005-05-13,9937006,6500063,False,0,0.0,sell,3436943,0.3459,buy,0,0.0,sell,-1.93
2005-05-16,9969082,6500063,False,0,0.0,sell,3469019,0.348,buy,0,0.0,sell,-1.61
2005-05-17,9992248,6500063,False,0,0.0,sell,3492185,0.3495,buy,0,0.0,sell,-1.39
2005-05-18,10028187,6500063,False,0,0.0,sell,3528124,0.3518,buy,0,0.0,sell,-1.03
2005-05-19,10043035,6500063,False,0,0.0,sell,3542972,0.3528,buy,0,0.0,sell,-0.89
2005-05-20,10037987,6500063,False,0,0.0,sell,3537924,0.3525,buy,0,0.0,sell,-0.93
2005-05-23,10057590,6500063,False,0,0.0,sell,3557527,0.3537,buy,0,0.0,sell,-0.74
2005-05-24,10049275,6500063,False,0,0.0,sell,3549211,0.3532,buy,0,0.0,sell,-0.82
2005-05-25,10046602,6500063,False,0,0.0,buy,3546539,0.353,buy,0,0.0,sell,-0.85
2005-05-26,10074319,3013931,True,3525172,0.3499,buy,3535215,0.3509,buy,0,0.0,sell,-0.58
2005-05-27,10082057,3013931,False,3527020,0.3498,buy,3541106,0.3512,buy,0,0.0,sell,-0.5
2005-05-31,10047382,3013931,False,3515020,0.3498,buy,3518431,0.3502,buy,0,0.0,sell,-0.84
2005-06-01,10106033,3013931,False,3543635,0.3506,buy,3548466,0.3511,buy,0,0.0,sell,-0.26
2005-06-02,10138613,3013931,False,3568559,0.352,buy,3556122,0.3508,buy,0,0.0,sell,0.0
2005-06-03,10068957,3013931,False,3516866,0.3493,buy,3538159,0.3514,buy,0,0.0,sell,-0.69
2005-06-06,10066643,3013931,False,3517790,0.3495,buy,3534922,0.3512,buy,0,0.0,sell,-0.71
2005-06-07,10039754,3013931,False,3488252,0.3474,buy,3537571,0.3524,buy,0,0.0,sell,-0.98
2005-06-08,10025891,3013931,False,3480867,0.3472,buy,3531093,0.3522,buy,0,0.0,sell,-1.11
2005-06-09,10064829,3013931,False,3503019,0.348,buy,3547878,0.3525,buy,0,0.0,sell,-0.73
2005-06-10,10019660,3013931,False,3466097,0.3459,buy,3539631,0.3533,buy,0,0.0,sell,-1.17
2005-06-13,10047466,3013931,False,3482711,0.3466,buy,3550823,0.3534,buy,0,0.0,sell,-0.9
2005-06-14,10041866,3013931,False,3468867,0.3454,buy,3559068,0.3544,buy,0,0.0,sell,-0.95
2005-06-15,10059718,3013931,False,3479946,0.3459,buy,3565840,0.3545,buy,0,0.0,sell,-0.78
2005-06-16,10087305,3013931,False,3498403,0.3468,buy,3574970,0.3544,buy,0,0.0,sell,-0.51
2005-06-17,10101015,3013931,False,3498867,0.3464,buy,3588216,0.3552,buy,0,0.0,sell,-0.37
2005-06-20,10102197,3013931,False,3498867,0.3463,buy,3589399,0.3553,buy,0,0.0,sell,-0.36
2005-06-21,10102418,3013931,False,3497018,0.3462,buy,3591468,0.3555,buy,0,0.0,sell,-0.36
2005-06-22,10101679,3013931,False,3493323,0.3458,buy,3594424,0.3558,buy,0,0.0,sell,-0.36
2005-06-23,10012318,3013931,False,3454519,0.345,buy,3543868,0.354,buy,0,0.0,sell,-1.25
2005-06-24,9947493,3013931,False,3415714,0.3434,buy,3517847,0.3536,buy,0,0.0,sell,-1.89
2005-06-27,9936812,3013931,False,3400007,0.3422,buy,3522873,0.3545,buy,0,0.0,sell,-1.99
2005-06-28,9998716,3013931,False,3432345,0.3433,buy,3552440,0.3553,buy,0,0.0,sell,-1.38
2005-06-29,9981864,3013931,False,3424953,0.3431,buy,3542979,0.3549,buy,0,0.0,sell,-1.55
2005-06-30,9935852,3013931,False,3398161,0.342,buy,3523759,0.3547,buy,0,0.0,sell,-2.0
2005-07-01,9941582,3013931,False,3393540,0.3413,buy,3534110,0.3555,buy,0,0.0,sell,-1.94
2005-07-05,10005074,3013931,False,3428650,0.3427,buy,3562493,0.3561,buy,0,0.0,sell,-1.32
2005-07-06,9958582,3013931,False,3412020,0.3426,buy,3532631,0.3547,buy,0,0.0,sell,-1.78
2005-07-07,9984487,3013931,False,3424028,0.3429,buy,3546528,0.3552,buy,0,0.0,sell,-1.52
2005-07-08,10090594,3013931,False,3489629,0.3458,buy,3587033,0.3555,buy,0,0.0,sell,-0.47
2005-07-11,10141260,3013931,False,3521965,0.3473,buy,3605364,0.3555,buy,0,0.0,sell,0.0
2005-07-12,10167351,3013931,False,3538594,0.348,buy,3614825,0.3555,buy,0,0.0,sell,0.0
2005-07-13,10180695,3013931,False,3546910,0.3484,buy,3619853,0.3556,buy,0,0.0,sell,0.0
2005-07-14,10229993,3013931,False,3582019,0.3501,buy,3634043,0.3552,buy,0,0.0,sell,0.0
2005-07-15,10239013,3013931,False,3593106,0.3509,buy,3631976,0.3547,buy,0,0.0,sell,0.0
2005-07-18,10209741,3013931,False,3578323,0.3505,buy,3617486,0.3543,buy,0,0.0,sell,-0.29
2005-07-19,10271127,3013931,False,3619899,0.3524,buy,3637296,0.3541,buy,0,0.0,sell,0.0
2005-07-20,10309417,3013931,False,3645770,0.3536,buy,3649716,0.354,buy,0,0.0,sell,0.0
2005-07-21,10289052,3013931,False,3646693,0.3544,buy,3628427,0.3526,buy,0,0.0,sell,-0.2
2005-07-22,10308676,3013931,False,3642074,0.3533,buy,3652671,0.3543,buy,0,0.0,sell,-0.01
2005-07-25,10284468,3013931,False,3628214,0.3528,buy,3642322,0.3542,buy,0,0.0,sell,-0.24
2005-07-26,10302763,3013931,False,3642074,0.3535,buy,3646758,0.354,buy,0,0.0,sell,-0.06
2005-07-27,10343788,3013931,False,3669793,0.3548,buy,3660064,0.3538,buy,0,0.0,sell,0.0
2005-07-28,10384402,3013931,False,3687345,0.3551,buy,3683125,0.3547,buy,0,0.0,sell,0.0
2005-07-29,10329373,3013931,False,3656857,0.354,buy,3658585,0.3542,buy,0,0.0,sell,-0.53
2005-08-01,10333180,3013931,False,3663325,0.3545,buy,3655924,0.3538,buy,0,0.0,sell,-0.49
2005-08-02,10394789,3013931,False,3703053,0.3562,buy,3677804,0.3538,buy,0,0.0,sell,0.0
2005-08-03,10402695,3013931,False,3701204,0.3558,buy,3687560,0.3545,buy,0,0.0,sell,0.0
2005-08-04,10337095,3013931,False,3665170,0.3546,buy,3657993,0.3539,buy,0,0.0,sell,-0.63
2005-08-05,10294705,3013931,False,3647617,0.3543,buy,3633156,0.3529,buy,0,0.0,sell,-1.04
2005-08-08,10261111,3013931,False,3620822,0.3529,buy,3626357,0.3534,buy,0,0.0,sell,-1.36
2005-08-09,10307014,3013931,False,3644845,0.3536,buy,3648237,0.354,buy,0,0.0,sell,-0.92
2005-08-10,10273826,3013931,False,3613433,0.3517,buy,3646462,0.3549,buy,0,0.0,sell,-1.24
2005-08-11,10317878,3013931,False,3642996,0.3531,buy,3660951,0.3548,buy,0,0.0,sell,-0.82
2005-08-12,10275081,3013931,False,3622669,0.3526,buy,3638480,0.3541,buy,0,0.0,sell,-1.23
2005-08-15,10319728,3013931,False,3644845,0.3532,buy,3660951,0.3548,buy,0,0.0,sell,-0.8
2005-08-16,10212995,3013931,False,3585716,0.3511,buy,3613347,0.3538,buy,0,0.0,sell,-1.82
2005-08-17,10233949,3013931,False,3606966,0.3525,buy,3613051,0.353,buy,0,0.0,sell,-1.62
2005-08-18,10215174,3013931,False,3588487,0.3513,buy,3612756,0.3537,buy,0,0.0,sell,-1.8
2005-08-19,10221607,3013931,False,3586640,0.3509,buy,3621036,0.3543,buy,0,0.0,sell,-1.74
2005-08-22,10223454,3013931,False,3588487,0.351,buy,3621036,0.3542,buy,0,0.0,sell,-1.72
2005-08-23,10206488,3013931,False,3578323,0.3506,buy,3614234,0.3541,buy,0,0.0,sell,-1.89
2005-08-24,10153012,3013931,False,3557074,0.3503,buy,3582006,0.3528,buy,0,0.0,sell,-2.4
2005-08-25,10174337,3013931,False,3565389,0.3504,buy,3595016,0.3533,buy,0,0.0,sell,-2.2
2005-08-26,10137784,3013931,False,3553378,0.3505,buy,3570475,0.3522,buy,0,0.0,sell,-2.55
2005-08-29,10193001,3013931,False,3581096,0.3513,buy,3597974,0.353,buy,0,0.0,sell,-2.02
2005-08-30,10161145,3013931,False,3568162,0.3512,buy,3579051,0.3522,buy,0,0.0,sell,-2.32
2005-08-31,10239639,3013931,False,3601420,0.3517,buy,3624287,0.3539,buy,0,0.0,sell,-1.57
2005-09-01,10231435,3013931,False,3595878,0.3515,buy,3621626,0.354,buy,0,0.0,sell,-1.65
2005-09-02,10211071,3013931,False,3582019,0.3508,buy,3615121,0.354,buy,0,0.0,sell,-1.84
2005-09-06,10306016,3013931,False,3634681,0.3527,buy,3657403,0.3549,buy,0,0.0,sell,-0.93
2005-09-07,10318692,3013931,False,3641149,0.3529,buy,3663612,0.355,buy,0,0.0,sell,-0.81
2005-09-08,10305646,3013931,False,3640227,0.3532,buy,3651488,0.3543,buy,0,0.0,sell,-0.93
2005-09-09,10358495,3013931,False,3660552,0.3534,buy,3684011,0.3557,buy,0,0.0,sell,-0.42
2005-09-12,10361267,3013931,False,3670715,0.3543,buy,3676620,0.3548,buy,0,0.0,sell,-0.4
2005-09-13,10331628,3013931,False,3661477,0.3544,buy,3656219,0.3539,buy,0,0.0,sell,-0.68
2005-09-14,10276745,3013931,False,3619899,0.3522,buy,3642914,0.3545,buy,0,0.0,sell,-1.21
2005-09-15,10273123,3013931,False,3618051,0.3522,buy,3641140,0.3544,buy,0,0.0,sell,-1.25
2005-09-16,10321191,3013931,False,3640227,0.3527,buy,3667032,0.3553,buy,0,0.0,sell,-0.78
2005-09-19,10280374,3013931,False,3611585,0.3513,buy,3654857,0.3555,buy,0,0.0,buy,-1.18
2005-09-20,10206717,19,True,3583389,0.3511,buy,3567645,0.3495,buy,3055664,0.2994,buy,-1.88
2005-09-21,10188674,19,False,3543810,0.3478,buy,3534320,0.3469,buy,3110525,0.3053,buy,-2.06
2005-09-22,10167861,19,False,3556695,0.3498,buy,3546891,0.3488,buy,3064257,0.3014,buy,-2.26
2005-09-23,10175621,19,False,3566820,0.3505,buy,3549813,0.3489,buy,3058969,0.3006,buy,-2.18
2005-09-26,10199805,19,False,3567743,0.3498,buy,3553906,0.3484,buy,3078137,0.3018,buy,-1.95
2005-09-27,10169492,19,False,3559457,0.35,buy,3553030,0.3494,buy,3056986,0.3006,buy,-2.24
2005-09-28,10210273,19,False,3560378,0.3487,buy,3556537,0.3483,buy,3093340,0.303,buy,-1.85
2005-09-29,10306905,19,False,3608242,0.3501,buy,3585475,0.3479,buy,3113169,0.302,buy,-0.92
2005-09-30,10315507,19,False,3632175,0.3521,buy,3596583,0.3487,buy,3086730,0.2992,buy,-0.84
2005-10-03,10293344,19,False,3641381,0.3538,buy,3583722,0.3482,buy,3068223,0.2981,buy,-1.05
2005-10-04,10231053,19,False,3617447,0.3536,buy,3543382,0.3463,buy,3070206,0.3001,buy,-1.65
2005-10-05,10128925,19,False,3567743,0.3522,buy,3496906,0.3452,buy,3064257,0.3025,buy,-2.63
2005-10-06,10125593,19,False,3520799,0.3477,buy,3484336,0.3441,buy,3120439,0.3082,buy,-2.66
2005-10-07,10155777,19,False,3529083,0.3475,buy,3496322,0.3443,buy,3130354,0.3082,buy,-2.37
2005-10-10,10107584,19,False,3509752,0.3472,buy,3466798,0.343,buy,3131015,0.3098,buy,-2.84
2005-10-11,10086448,19,False,3492263,0.3462,buy,3461829,0.3432,buy,3132337,0.3105,buy,-3.04
2005-10-12,9982150,19,False,3450842,0.3457,buy,3434645,0.3441,buy,3096644,0.3102,buy,-4.04
2005-10-13,10018034,19,False,3477537,0.3471,buy,3432598,0.3426,buy,3107881,0.3102,buy,-3.7
2005-10-14,10065512,19,False,3503310,0.3481,buy,3468844,0.3446,buy,3093340,0.3073,buy,-3.24
2005-10-17,10119821,19,False,3514353,0.3473,buy,3481705,0.344,buy,3123744,0.3087,buy,-2.72
2005-10-18,10040079,19,False,3489503,0.3476,buy,3443998,0.343,buy,3106559,0.3094,buy,-3.49
2005-10-19,10123701,19,False,3559457,0.3516,buy,3501290,0.3459,buy,3062935,0.3026,buy,-2.68
2005-10-20,10005094,19,False,3526322,0.3525,buy,3439613,0.3438,buy,3039140,0.3038,buy,-3.82
2005-10-21,10076322,19,False,3548412,0.3522,buy,3453059,0.3427,buy,3074832,0.3052,buy,-3.14
2005-10-24,10177369,19,False,3604560,0.3542,buy,3506551,0.3445,buy,3066240,0.3013,buy,-2.17
2005-10-25,10200834,19,False,3590753,0.352,buy,3499538,0.3431,buy,3110525,0.3049,buy,-1.94
2005-10-26,10163600,19,False,3572345,0.3515,buy,3489304,0.3433,buy,3101932,0.3052,buy,-2.3
2005-10-27,10071206,19,False,3500548,0.3476,buy,3452183,0.3428,buy,3118456,0.3096,buy,-3.19
2005-10-28,10150235,19,False,3527241,0.3475,buy,3501874,0.345,buy,3121100,0.3075,buy,-2.43
2005-10-31,10156307,19,False,3577866,0.3523,buy,3511521,0.3457,buy,3066901,0.302,buy,-2.37
2005-11-01,10119787,19,False,3575106,0.3533,buy,3522046,0.348,buy,3022616,0.2987,buy,-2.72
2005-11-02,10229999,19,False,3622050,0.3541,buy,3558875,0.3479,buy,3049055,0.2981,buy,-1.66
2005-11-03,10288270,19,False,3676357,0.3573,buy,3574075,0.3474,buy,3037818,0.2953,buy,-1.1
2005-11-04,10266737,19,False,3689245,0.3593,buy,3569399,0.3477,buy,3008074,0.293,buy,-1.31
2005-11-07,10292030,19,False,3693845,0.3589,buy,3572907,0.3472,buy,3025260,0.2939,buy,-1.06
2005-11-08,10302205,19,False,3694766,0.3586,buy,3572907,0.3468,buy,3034513,0.2945,buy,-0.97
2005-11-09,10351685,19,False,3696607,0.3571,buy,3577583,0.3456,buy,3077476,0.2973,buy,-0.49
2005-11-10,10414669,19,False,3737110,0.3588,buy,3605352,0.3462,buy,3072189,0.295,buy,0.0
2005-11-11,10458224,19,False,3747235,0.3583,buy,3617631,0.3459,buy,3093340,0.2958,buy,0.0
2005-11-14,10444279,19,False,3747235,0.3588,buy,3615583,0.3462,buy,3081442,0.295,buy,-0.13
2005-11-15,10416280,19,False,3729745,0.3581,buy,3602430,0.3458,buy,3084086,0.2961,buy,-0.4
2005-11-16,10520628,19,False,3752757,0.3567,buy,3609737,0.3431,buy,3158115,0.3002,buy,0.0
2005-11-17,10650216,19,False,3802461,0.357,buy,3643353,0.3421,buy,3204383,0.3009,buy,0.0
2005-11-18,10676104,19,False,3815349,0.3574,buy,3657676,0.3426,buy,3203061,0.3,buy,0.0
2005-11-21,10738755,19,False,3824553,0.3561,buy,3676091,0.3423,buy,3238092,0.3015,buy,0.0
2005-11-22,10790160,19,False,3838359,0.3557,buy,3691878,0.3422,buy,3259904,0.3021,buy,0.0
2005-11-23,10809468,19,False,3847566,0.3559,buy,3713215,0.3435,buy,3248668,0.3005,buy,0.0
2005-11-25,10838521,19,False,3855850,0.3558,buy,3716138,0.3429,buy,3266514,0.3014,buy,0.0
2005-11-28,10801146,19,False,3823632,0.354,buy,3689831,0.3416,buy,3287665,0.3044,buy,-0.34
2005-11-29,10782611,19,False,3805224,0.3529,buy,3685737,0.3418,buy,3291631,0.3053,buy,-0.52
2005-11-30,10707262,19,False,3796018,0.3545,buy,3665862,0.3424,buy,3245363,0.3031,buy,-1.21
2005-12-01,10886277,19,False,3866893,0.3552,buy,3703278,0.3402,buy,3316086,0.3046,buy,0.0
