date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2009-12-02,tlt,26004,30516,12.77,14.94,1519205,1784301,4512,265096,monthly
2009-12-02,cash,0,0,0.0,0.0,95,57,0,-38,monthly
2010-04-05,sso,1926818,1865730,36.15,35.21,4714104,4638635,-61088,-75469,monthly
2010-04-05,qld,4969621,4572430,38.04,35.26,4960640,4645145,-397191,-315495,monthly
2010-04-05,gld,15206,17725,12.86,14.92,1676613,1965525,2519,288912,monthly
2010-04-05,tlt,30516,35392,12.95,14.61,1688313,1925499,4876,237186,monthly
2010-04-05,cash,0,0,0.0,0.0,57,28,0,-29,monthly
2010-05-21,sso,1865730,2055092,31.85,35.45,3765806,4269671,189362,503865,daily
2010-05-21,qld,4572430,4949909,32.41,35.15,3831161,4232840,377479,401679,daily
2010-05-21,gld,17725,15285,17.37,14.62,2053263,1761137,-2440,-292126,daily
2010-05-21,tlt,35392,28959,18.37,14.77,2172108,1779105,-6433,-393003,daily
2010-05-21,cash,0,0,0.0,0.0,28,1,0,-27,daily
2010-11-02,sso,2055092,2078863,34.59,34.99,5031249,5168706,23771,137457,monthly
2010-11-02,qld,4949909,4458979,38.91,35.24,5659661,5205220,-490930,-454441,monthly
2010-11-02,gld,15285,16529,13.86,14.83,2016397,2189927,1244,173530,monthly
2010-11-02,tlt,28959,34332,12.63,14.94,1837065,2206536,5373,369471,monthly
2010-11-02,cash,0,0,0.0,0.0,1,24,0,23,monthly
2011-01-04,sso,2078863,1970952,36.92,35.11,5882068,5568767,-107911,-313301,monthly
2011-01-04,qld,4458979,4352165,35.86,35.1,5713757,5566923,-106814,-146834,monthly
2011-01-04,gld,16529,17325,14.32,14.72,2281002,2334543,796,53541,monthly
2011-01-04,tlt,34332,39904,12.9,15.08,2055213,2391581,5572,336368,monthly
2011-01-04,cash,0,0,0.0,0.0,24,73,0,49,monthly
2011-08-09,sso,1970952,0,29.66,0.0,4324584,0,-1970952,-4324584,daily
2011-08-09,qld,4352165,4825771,31.48,36.6,4589488,5559722,473606,970234,daily
2011-08-09,gld,17325,13143,19.86,14.59,2895353,2216041,-4182,-679312,daily
2011-08-09,tlt,39904,31444,18.99,14.41,2769160,2188690,-8460,-580470,daily
2011-08-09,cash,0,0,0.0,34.41,73,5227324,0,5227251,daily
2011-08-22,sso,0,0,0.0,0.0,0,0,0,0,
2011-08-22,qld,4825771,0,33.19,0.0,4914309,0,-4825771,-4914309,
2011-08-22,gld,13143,13143,15.97,16.09,2365082,2426066,0,60984,
2011-08-22,tlt,31444,31444,15.53,15.21,2298878,2293089,0,-5789,
2011-08-22,cash,0,0,35.31,68.69,5227324,10355335,0,5128011,
2011-10-04,sso,0,0,0.0,0.0,0,0,0,0,monthly
2011-10-04,qld,0,0,0.0,0.0,0,0,0,0,monthly
2011-10-04,gld,13143,14017,14.06,14.76,2115497,2209639,874,94142,monthly
2011-10-04,tlt,31444,27576,17.11,14.89,2573814,2228580,-3868,-345234,monthly
2011-10-04,cash,0,0,68.83,70.35,10355335,10531332,0,175997,monthly
2012-01-17,sso,0,1813048,0.0,34.39,0,5171485,1813048,5171485,daily
2012-01-17,qld,3882560,3890024,34.93,35.49,5240104,5336292,7464,96188,daily
2012-01-17,gld,14116,14128,14.99,15.08,2248114,2267544,12,19430,daily
2012-01-17,tlt,28386,27924,15.25,15.03,2287345,2260541,-462,-26804,daily
2012-01-17,cash,0,0,34.83,0.0,5225540,71,0,-5225469,daily
2012-03-02,sso,1813048,1828907,34.7,34.85,5863477,5878639,15859,15162,monthly
2012-03-02,qld,3890024,3531678,38.53,35.0,6511643,5905325,-358346,-606318,monthly
2012-03-02,gld,14128,15214,13.93,15.0,2353866,2530696,1086,176830,monthly
2012-03-02,tlt,27924,32576,12.84,15.15,2170508,2555886,4652,385378,monthly
2012-03-02,cash,0,0,0.0,0.0,71,60,0,-11,monthly
2012-06-04,sso,1828907,1933476,33.09,34.88,5119322,5412023,104569,292701,monthly
2012-06-04,qld,3531678,3755139,32.9,35.39,5088978,5491241,223461,402263,monthly
2012-06-04,gld,15214,14731,15.49,14.94,2396205,2317481,-483,-78724,monthly
2012-06-04,tlt,32576,26321,18.52,14.8,2864261,2296000,-6255,-568261,monthly
2012-06-04,cash,0,0,0.0,0.0,60,2,0,-58,monthly
2012-07-03,sso,1933476,1844872,36.68,35.08,6181949,5979311,-88604,-202638,monthly
2012-07-03,qld,3755139,3605564,36.45,35.17,6143674,5995843,-149575,-147831,monthly
2012-07-03,gld,14731,16279,13.55,15.04,2284630,2563291,1548,278661,monthly
2012-07-03,tlt,26321,29632,13.32,14.72,2245613,2508667,3311,263054,monthly
2012-07-03,cash,0,0,0.0,0.0,2,72,0,70,monthly
2012-10-02,sso,1844872,1812038,35.64,34.96,6632731,6525268,-32834,-107463,monthly
2012-10-02,qld,3605564,3523753,35.82,35.15,6666330,6560262,-81811,-106068,monthly
2012-10-02,gld,16279,16204,15.07,14.94,2804708,2788708,-75,-16000,monthly
2012-10-02,tlt,29632,32989,13.47,14.94,2507879,2788179,3357,280300,monthly
2012-10-02,cash,0,0,0.0,0.0,72,22,0,-50,monthly
2013-03-04,sso,1812038,1634976,38.76,35.14,7255179,6614166,-177062,-641013,monthly
2013-03-04,qld,3523753,3664212,33.66,35.13,6300685,6612341,140459,311656,monthly
2013-03-04,gld,16204,18410,13.2,14.9,2470137,2803843,2206,333706,monthly
2013-03-04,tlt,32989,34415,14.38,14.84,2690977,2792424,1426,101447,monthly
2013-03-04,cash,0,0,0.0,0.0,22,106,0,84,monthly
2013-05-02,sso,1634976,1591989,35.95,35.09,7123420,7061007,-42987,-62413,monthly
2013-05-02,qld,3664212,3552153,36.1,35.32,7154557,7107762,-112059,-46795,monthly
2013-05-02,gld,18410,21040,13.11,14.84,2597835,2985996,2630,388161,monthly
2013-05-02,tlt,34415,34788,14.84,14.75,2940542,2968577,373,28035,monthly
2013-05-02,cash,0,0,0.0,0.0,106,119,0,13,monthly
2013-06-04,sso,1591989,1539125,36.2,35.02,7463586,7153585,-52864,-310001,monthly
2013-06-04,qld,3552153,3406945,36.49,34.96,7523623,7140888,-145208,-382735,monthly
2013-06-04,gld,21040,22665,13.93,15.01,2872170,3064987,1625,192817,monthly
2013-06-04,tlt,34788,39028,13.38,15.01,2757804,3065354,4240,307550,monthly
2013-06-04,cash,0,0,0.0,0.0,119,112,0,-7,monthly
2013-08-02,sso,1539125,1473416,36.55,34.89,7822205,7515012,-65709,-307193,monthly
2013-08-02,qld,3406945,3248165,36.71,35.18,7856122,7577592,-158780,-278530,monthly
2013-08-02,gld,22665,25344,13.41,14.87,2869615,3202467,2679,332852,monthly
2013-08-02,tlt,39028,43860,13.33,15.05,2853660,3242276,4832,388616,monthly
2013-08-02,cash,0,0,0.0,0.0,112,128,0,16,monthly
2013-09-04,sso,1473416,1555951,33.14,35.19,6928968,7441968,82535,513000,monthly
2013-09-04,qld,3248165,3237216,35.12,35.39,7343659,7483595,-10949,139936,monthly
2013-09-04,gld,25344,22954,16.53,14.62,3457428,3090985,-2390,-366443,monthly
2013-09-04,tlt,43860,43253,15.21,14.8,3180638,3129698,-607,-50940,monthly
2013-09-04,cash,0,0,0.0,0.0,128,0,0,-128,monthly
