Date,Open,High,Low,Close,Volume,ma_200,open_pct,high_pct,low_pct,close_pct,upper_band,lower_band
2007-04-09,101.564634,101.669962,101.213564,101.417191,50967400,95.038392,,,,,97.889544,85.534553
2007-04-10,101.339969,101.705085,101.297842,101.536568,56620000,95.113261,-0.08,0.28,-0.12,0.12,97.966659,85.601935
2007-04-11,101.684045,101.712125,100.785294,101.12233,106365700,95.187963,0.15,0.17,-0.74,-0.41,98.043602,85.669167
2007-04-12,100.925702,101.754223,100.64484,101.571671,115534400,95.264982,-0.19,0.62,-0.47,0.44,98.122931,85.738483
2007-04-13,101.74021,102.035118,101.361058,102.035118,84287000,95.342413,0.17,0.46,-0.21,0.46,98.202685,85.808171
2007-04-16,102.393185,103.116389,102.386167,103.004044,83064600,95.428428,0.35,1.06,0.34,0.95,98.291281,85.885585
2007-04-17,103.193655,103.49557,102.968965,103.277908,108424100,95.512904,0.18,0.48,-0.03,0.27,98.378291,85.961614
2007-04-18,102.933864,103.706212,102.9128,103.404297,88345300,95.589287,-0.33,0.41,-0.35,0.12,98.456966,86.030358
2007-04-19,102.898762,103.495576,102.765354,103.376213,102947700,95.665495,-0.49,0.09,-0.62,-0.03,98.53546,86.098946
2007-04-20,104.071313,104.352165,103.242781,104.352165,124114100,95.744783,0.67,0.94,-0.13,0.94,98.617126,86.170305
2007-04-23,104.176662,104.429433,103.89581,103.959,77270800,95.824632,-0.17,0.07,-0.44,-0.38,98.699371,86.242169
2007-04-24,104.078266,104.197628,103.439326,104.00103,114471000,95.90341,0.11,0.23,-0.5,0.04,98.780513,86.313069
2007-04-25,104.429388,105.082385,103.930874,104.955994,108418800,95.989837,0.41,1.04,-0.07,0.92,98.869532,86.390853
2007-04-26,104.963014,105.180675,104.689179,105.075348,88741600,96.07603,0.01,0.21,-0.25,0.11,98.95831,86.468427
2007-04-27,104.682122,105.13852,104.506587,104.991066,108191100,96.159862,-0.37,0.06,-0.54,-0.08,99.044658,86.543876
2007-04-30,105.068355,105.138573,104.064299,104.120461,100874100,96.24405,0.07,0.14,-0.88,-0.83,99.131371,86.619645
2007-05-01,104.211672,104.948921,103.685067,104.387207,134342700,96.336669,0.09,0.8,-0.42,0.26,99.226769,86.703002
2007-05-02,104.548769,105.286019,104.443452,104.998138,87129800,96.434005,0.15,0.86,0.05,0.59,99.327025,86.790604
2007-05-03,105.300062,105.601978,105.131545,105.566879,86569700,96.534807,0.29,0.58,0.13,0.54,99.430852,86.881327
2007-05-04,105.847671,106.107459,105.475537,105.967033,96409000,96.63543,0.27,0.51,-0.09,0.38,99.534493,86.971887
2007-05-07,105.939023,106.163702,105.889868,105.988167,63461400,96.730202,-0.03,0.19,-0.07,0.02,99.632108,87.057182
2007-05-08,105.728347,105.967072,105.412386,105.84771,80584000,96.827251,-0.25,-0.02,-0.54,-0.13,99.732068,87.144526
