date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2012-01-09,ubt,67329,76005,13.28,15.04,1787847,2015273,8676,227426,daily
2012-01-09,cash,0,0,33.84,0.0,4554562,39,0,-4554523,daily
2012-03-02,sso,1675470,1679665,34.91,34.83,5429187,5409539,4195,-19648,monthly
2012-03-02,qld,3538596,3247848,38.12,34.99,5927342,5434367,-290748,-492975,monthly
2012-03-02,ugl,95757,99312,14.46,14.95,2249331,2321418,3555,72087,monthly
2012-03-02,ubt,76005,90993,12.51,15.23,1944965,2364449,14988,419484,monthly
2012-03-02,cash,0,0,0.0,0.0,39,23,0,-16,monthly
2012-04-03,sso,1679665,1644175,35.75,35.22,5802521,5640588,-35490,-161933,monthly
2012-04-03,qld,3247848,3063140,37.11,35.48,6022861,5681270,-184708,-341591,monthly
2012-04-03,ugl,99312,108987,13.66,14.63,2217140,2342130,9675,124990,monthly
2012-04-03,ubt,90993,101129,13.48,14.67,2187665,2349745,10136,162080,monthly
2012-04-03,cash,0,0,0.0,0.0,23,26,0,3,monthly
2012-05-10,sso,1644175,1677266,34.3,35.18,5184928,5308855,33091,123927,daily
2012-05-10,qld,3063140,3215976,33.32,34.79,5037330,5249363,152836,212033,daily
2012-05-10,ugl,108987,113649,14.38,15.09,2173473,2277526,4662,104053,daily
2012-05-10,ubt,101129,83938,18.01,14.93,2721968,2253240,-17191,-468728,daily
2012-05-10,cash,0,0,0.0,0.0,26,6,0,-20,daily
2012-06-04,sso,1677266,1798009,32.63,34.94,4704085,5042723,120743,338638,monthly
2012-06-04,qld,3215976,3496196,32.17,35.45,4637167,5116001,280220,478834,monthly
2012-06-04,ugl,113649,104624,16.29,14.94,2347420,2155516,-9025,-191904,monthly
2012-06-04,ubt,83938,66251,18.91,14.68,2725689,2117963,-17687,-607726,monthly
2012-06-04,cash,0,0,0.0,0.0,6,2,0,-4,monthly
2012-07-03,sso,1798009,1703431,36.94,35.06,5760110,5531740,-94578,-228370,monthly
2012-07-03,qld,3496196,3333463,36.7,35.15,5723853,5547062,-162733,-176791,monthly
2012-07-03,ugl,104624,117013,13.37,15.23,2085679,2402569,12389,316890,monthly
2012-07-03,ubt,66251,76654,12.98,14.56,2024876,2297926,10403,273050,monthly
2012-07-03,cash,0,0,0.0,0.0,2,13,0,11,monthly
2012-09-17,sso,1703431,1667232,35.75,34.83,6314739,6144518,-36199,-170221,daily
2012-09-17,qld,3333463,3192096,36.55,35.06,6454601,6184772,-141367,-269829,daily
2012-09-17,ugl,117013,109253,16.06,14.76,2836687,2604045,-7760,-232642,daily
2012-09-17,ubt,76654,98527,11.64,15.34,2055196,2706219,21873,651023,daily
2012-09-17,cash,0,0,0.0,0.0,13,9,0,-4,daily
2012-10-02,sso,1667232,1700516,34.31,35.0,6005851,6135699,33284,129848,monthly
2012-10-02,qld,3192096,3310209,33.74,35.18,5905818,6166826,118113,261008,monthly
2012-10-02,ugl,109253,107950,15.18,14.94,2657579,2619406,-1303,-38173,monthly
2012-10-02,ubt,98527,87954,16.78,14.88,2936682,2608573,-10573,-328109,monthly
2012-10-02,cash,0,0,0.0,0.0,9,2,0,-7,monthly
2013-02-04,sso,1700516,1522152,39.04,34.75,6754243,5915518,-178364,-838725,monthly
2013-02-04,qld,3310209,3350478,34.58,34.33,5983590,5844144,40269,-139446,monthly
2013-02-04,ugl,107950,122918,13.18,15.35,2279634,2612007,14968,332373,monthly
2013-02-04,ubt,87954,99701,13.2,15.57,2284663,2649429,11747,364766,monthly
2013-02-04,cash,0,0,0.0,0.0,2,21,0,19,monthly
2013-03-04,sso,1522152,1496030,35.61,35.18,6106484,6063958,-26122,-42526,monthly
2013-03-04,qld,3350478,3354693,34.96,35.14,5994866,6057844,4215,62978,monthly
