Date,equity,cash,is_month_start,rebalanced,rebalance_reason,sso_close,sso_shares,sso_weight,sso_signal_today,sso_pending_intent,sso_pending_reason,sso_pending_delta,sso_executed_intent,sso_exec_side,sso_exec_shares,sso_exec_price,qld_close,qld_shares,qld_weight,qld_signal_today,qld_pending_intent,qld_pending_reason,qld_pending_delta,qld_executed_intent,qld_exec_side,qld_exec_shares,qld_exec_price,ugl_close,ugl_shares,ugl_weight,ugl_signal_today,ugl_pending_intent,ugl_pending_reason,ugl_pending_delta,ugl_executed_intent,ugl_exec_side,ugl_exec_shares,ugl_exec_price,ubt_close,ubt_shares,ubt_weight,ubt_signal_today,ubt_pending_intent,ubt_pending_reason,ubt_pending_delta,ubt_executed_intent,ubt_exec_side,ubt_exec_shares,ubt_exec_price
2012-04-25,15771584,26,False,False,,3.32388,1644175,0.3465,hold,,,0.0,,,0,0.0,1.753736,3063140,0.3406,hold,,,0.0,,,0,0.0,21.344999,108987,0.1475,hold,,,0.0,,,0,0.0,25.791325,101129,0.1654,hold,,,0.0,,,0,0.0
2012-04-26,15970339,26,False,False,,3.367639,1644175,0.3467,hold,,,0.0,,,0,0.0,1.774666,3063140,0.3404,hold,,,0.0,,,0,0.0,21.715,108987,0.1482,hold,,,0.0,,,0,0.0,26.012535,101129,0.1647,hold,,,0.0,,,0,0.0
2012-04-27,16082826,26,False,False,,3.381058,1644175,0.3457,hold,,,0.0,,,0,0.0,1.795749,3063140,0.342,hold,,,0.0,,,0,0.0,21.84,108987,0.148,hold,,,0.0,,,0,0.0,26.133371,101129,0.1643,hold,,,0.0,,,0,0.0
2012-04-30,15958863,26,False,False,,3.350136,1644175,0.3452,hold,,,0.0,,,0,0.0,1.77054,3063140,0.3398,hold,,,0.0,,,0,0.0,21.9175,108987,0.1497,hold,,,0.0,,,0,0.0,26.090368,101129,0.1653,hold,,,0.0,,,0,0.0
2012-05-01,16003204,26,True,False,,3.392143,1644175,0.3485,hold,,,0.0,,,0,0.0,1.775735,3063140,0.3399,hold,,,0.0,,,0,0.0,21.805,108987,0.1485,hold,,,0.0,,,0,0.0,25.809759,101129,0.1631,hold,,,0.0,,,0,0.0
2012-05-02,16008611,26,False,False,,3.373473,1644175,0.3465,hold,,,0.0,,,0,0.0,1.783985,3063140,0.3414,hold,,,0.0,,,0,0.0,21.577499,108987,0.1469,hold,,,0.0,,,0,0.0,26.162056,101129,0.1653,hold,,,0.0,,,0,0.0
2012-05-03,15767250,26,False,False,,3.322712,1644175,0.3465,hold,,,0.0,,,0,0.0,1.74686,3063140,0.3394,hold,,,0.0,,,0,0.0,21.155001,108987,0.1462,hold,,,0.0,,,0,0.0,26.180489,101129,0.1679,hold,,,0.0,,,0,0.0
2012-05-04,15385076,26,False,False,,3.21536,1644175,0.3436,hold,,,0.0,,,0,0.0,1.660236,3063140,0.3305,hold,,,0.0,,,0,0.0,21.282499,108987,0.1508,hold,,,0.0,,,0,0.0,26.633152,101129,0.1751,hold,,,0.0,,,0,0.0
2012-05-07,15385836,26,False,False,,3.217693,1644175,0.3439,hold,,,0.0,,,0,0.0,1.662527,3063140,0.331,hold,,,0.0,,,0,0.0,21.1975,108987,0.1502,hold,,,0.0,,,0,0.0,26.624947,101129,0.175,hold,,,0.0,,,0,0.0
2012-05-08,15239085,26,False,False,,3.193773,1644175,0.3446,hold,,,0.0,,,0,0.0,1.649999,3063140,0.3317,hold,,,0.0,,,0,0.0,20.362499,108987,0.1456,hold,,,0.0,,,0,0.0,26.842064,101129,0.1781,hold,,,0.0,,,0,0.0
2012-05-09,15117727,26,False,False,,3.153514,1644175,0.343,hold,INCREASE_TO_TARGET,rebalance 2012-05-09,106276.0,,,0,0.0,1.644499,3063140,0.3332,hold,INCREASE_TO_TARGET,rebalance 2012-05-09,253874.0,,,0,0.0,19.942499,108987,0.1438,hold,INCREASE_TO_TARGET,rebalance 2012-05-09,94186.0,,,0,0.0,26.915804,101129,0.1801,hold,REDUCE_TO_TARGET,rebalance 2012-05-09,-454309.0,,,0,0.0
2012-05-10,15088992,6,False,True,daily,3.165184,1677266,0.3518,hold,,,0.0,INCREASE_TO_TARGET,buy,33091,3.201941,1.632277,3215976,0.3479,hold,,,0.0,INCREASE_TO_TARGET,buy,152836,1.65611,20.040001,113649,0.1509,hold,,,0.0,INCREASE_TO_TARGET,buy,4662,20.139999,26.84411,83938,0.1493,hold,,,0.0,REDUCE_TO_TARGET,sell,17191,26.426636
2012-05-11,15053446,6,False,False,,3.148264,1677266,0.3508,hold,,,0.0,,,0,0.0,1.633194,3215976,0.3489,hold,,,0.0,,,0,0.0,19.715,113649,0.1488,hold,,,0.0,,,0,0.0,27.163628,83938,0.1515,hold,,,0.0,,,0,0.0
2012-05-14,14836970,6,False,False,,3.078834,1677266,0.3481,hold,,,0.0,,,0,0.0,1.60325,3215976,0.3475,hold,,,0.0,,,0,0.0,19.122499,113649,0.1465,hold,,,0.0,,,0,0.0,27.921486,83938,0.158,hold,,,0.0,,,0,0.0
2012-05-15,14718618,6,False,False,,3.045578,1677266,0.3471,hold,,,0.0,,,0,0.0,1.591639,3215976,0.3478,hold,,,0.0,,,0,0.0,18.725,113649,0.1446,hold,,,0.0,,,0,0.0,28.159079,83938,0.1606,hold,,,0.0,,,0,0.0
2012-05-16,14612527,6,False,False,,3.021073,1677266,0.3468,hold,,,0.0,,,0,0.0,1.569944,3215976,0.3455,hold,,,0.0,,,0,0.0,18.639999,113649,0.145,hold,,,0.0,,,0,0.0,28.331131,83938,0.1627,hold,,,0.0,,,0,0.0
2012-05-17,14436780,6,False,False,,2.929472,1677266,0.3403,hold,,,0.0,,,0,0.0,1.503638,3215976,0.335,hold,,,0.0,,,0,0.0,19.52,113649,0.1537,hold,,,0.0,,,0,0.0,29.416687,83938,0.171,hold,,,0.0,,,0,0.0
2012-05-18,14274586,6,False,False,,2.877546,1677266,0.3381,hold,,,0.0,,,0,0.0,1.46575,3215976,0.3302,hold,,,0.0,,,0,0.0,19.952499,113649,0.1589,hold,,,0.0,,,0,0.0,29.388012,83938,0.1728,hold,,,0.0,,,0,0.0
2012-05-21,14687735,6,False,False,,2.977314,1677266,0.34,hold,,,0.0,,,0,0.0,1.544583,3215976,0.3382,hold,,,0.0,,,0,0.0,19.987499,113649,0.1547,hold,,,0.0,,,0,0.0,29.248735,83938,0.1672,hold,,,0.0,,,0,0.0
2012-05-22,14569708,6,False,False,,2.987817,1677266,0.344,hold,,,0.0,,,0,0.0,1.541832,3215976,0.3403,hold,,,0.0,,,0,0.0,19.307501,113649,0.1506,hold,,,0.0,,,0,0.0,28.658836,83938,0.1651,hold,,,0.0,,,0,0.0
2012-05-23,14617860,6,False,False,,2.993651,1677266,0.3435,hold,,,0.0,,,0,0.0,1.550388,3215976,0.3411,hold,,,0.0,,,0,0.0,19.17,113649,0.149,hold,,,0.0,,,0,0.0,28.974274,83938,0.1664,hold,,,0.0,,,0,0.0
2012-05-24,14556517,6,False,False,,3.00532,1677266,0.3463,hold,,,0.0,,,0,0.0,1.530221,3215976,0.3381,hold,,,0.0,,,0,0.0,19.122499,113649,0.1493,hold,,,0.0,,,0,0.0,28.847281,83938,0.1663,hold,,,0.0,,,0,0.0
2012-05-25,14548080,6,False,False,,2.983149,1677266,0.3439,hold,,,0.0,,,0,0.0,1.52411,3215976,0.3369,hold,,,0.0,,,0,0.0,19.442499,113649,0.1519,hold,,,0.0,,,0,0.0,28.990656,83938,0.1673,hold,,,0.0,,,0,0.0
2012-05-29,14730608,6,False,False,,3.056663,1677266,0.348,hold,,,0.0,,,0,0.0,1.562305,3215976,0.3411,hold,,,0.0,,,0,0.0,19.025,113649,0.1468,hold,,,0.0,,,0,0.0,28.798122,83938,0.1641,hold,,,0.0,,,0,0.0
2012-05-30,14650196,6,False,False,,2.966812,1677266,0.3397,hold,,,0.0,,,0,0.0,1.536944,3215976,0.3374,hold,,,0.0,,,0,0.0,19.217501,113649,0.1491,hold,,,0.0,,,0,0.0,30.346592,83938,0.1739,hold,,,0.0,,,0,0.0
2012-05-31,14653235,6,False,False,,2.969146,1677266,0.3399,hold,,,0.0,,,0,0.0,1.523805,3215976,0.3344,hold,,,0.0,,,0,0.0,19.155001,113649,0.1486,hold,,,0.0,,,0,0.0,30.924185,83938,0.1771,hold,,,0.0,,,0,0.0
2012-06-01,14414368,6,True,False,,2.804615,1677266,0.3263,hold,INCREASE_TO_TARGET,rebalance 2012-06-01,340944.0,,,0,0.0,1.441916,3215976,0.3217,hold,INCREASE_TO_TARGET,rebalance 2012-06-01,407862.0,,,0,0.0,20.655001,113649,0.1629,hold,REDUCE_TO_TARGET,rebalance 2012-06-01,-185265.0,,,0,0.0,32.472649,83938,0.1891,hold,REDUCE_TO_TARGET,rebalance 2012-06-01,-563534.0,,,0,0.0
2012-06-04,14432206,2,False,True,monthly,2.804615,1798009,0.3494,hold,,,0.0,INCREASE_TO_TARGET,buy,120743,2.815117,1.463305,3496196,0.3545,hold,,,0.0,INCREASE_TO_TARGET,buy,280220,1.451083,20.602501,104624,0.1494,hold,,,0.0,REDUCE_TO_TARGET,sell,9025,20.525738,31.968784,66251,0.1468,hold,,,0.0,REDUCE_TO_TARGET,sell,17687,31.860626
2012-06-05,14486100,2,False,False,,2.841373,1798009,0.3527,hold,,,0.0,,,0,0.0,1.476139,3496196,0.3563,hold,,,0.0,,,0,0.0,20.5525,104624,0.1484,hold,,,0.0,,,0,0.0,31.186359,66251,0.1426,hold,,,0.0,,,0,0.0
2012-06-06,14873486,2,False,False,,2.97323,1798009,0.3594,hold,,,0.0,,,0,0.0,1.544888,3496196,0.3631,hold,,,0.0,,,0,0.0,20.540001,104624,0.1445,hold,,,0.0,,,0,0.0,29.846813,66251,0.1329,hold,,,0.0,,,0,0.0
2012-06-07,14755995,2,False,False,,2.97323,1798009,0.3623,hold,,,0.0,,,0,0.0,1.531138,3496196,0.3628,hold,,,0.0,,,0,0.0,19.834999,104624,0.1406,hold,,,0.0,,,0,0.0,29.912352,66251,0.1343,hold,,,0.0,,,0,0.0
2012-06-08,14954119,2,False,False,,3.023406,1798009,0.3635,hold,,,0.0,,,0,0.0,1.562305,3496196,0.3653,hold,,,0.0,,,0,0.0,19.897499,104624,0.1392,hold,,,0.0,,,0,0.0,29.797659,66251,0.132,hold,,,0.0,,,0,0.0
2012-06-11,14681554,2,False,False,,2.948142,1798009,0.3611,hold,,,0.0,,,0,0.0,1.512499,3496196,0.3602,hold,,,0.0,,,0,0.0,20.040001,104624,0.1428,hold,,,0.0,,,0,0.0,30.129469,66251,0.136,hold,,,0.0,,,0,0.0
2012-06-12,14905152,2,False,False,,3.015239,1798009,0.3637,hold,,,0.0,,,0,0.0,1.544583,3496196,0.3623,hold,,,0.0,,,0,0.0,20.3125,104624,0.1426,hold,,,0.0,,,0,0.0,29.560059,66251,0.1314,hold,,,0.0,,,0,0.0
2012-06-13,14816942,2,False,False,,2.974981,1798009,0.361,hold,,,0.0,,,0,0.0,1.523805,3496196,0.3596,hold,,,0.0,,,0,0.0,20.495001,104624,0.1447,hold,,,0.0,,,0,0.0,30.129469,66251,0.1347,hold,,,0.0,,,0,0.0
2012-06-14,14983555,2,False,False,,3.036826,1798009,0.3644,hold,,,0.0,,,0,0.0,1.535416,3496196,0.3583,hold,,,0.0,,,0,0.0,20.66,104624,0.1443,hold,,,0.0,,,0,0.0,30.092611,66251,0.1331,hold,,,0.0,,,0,0.0
2012-06-15,15253017,2,False,False,,3.098088,1798009,0.3652,hold,,,0.0,,,0,0.0,1.572999,3496196,0.3606,hold,,,0.0,,,0,0.0,20.67,104624,0.1418,hold,,,0.0,,,0,0.0,30.498158,66251,0.1325,hold,,,0.0,,,0,0.0
2012-06-18,15402164,2,False,False,,3.110923,1798009,0.3632,hold,,,0.0,,,0,0.0,1.602638,3496196,0.3638,hold,,,0.0,,,0,0.0,20.690001,104624,0.1405,hold,,,0.0,,,0,0.0,30.805384,66251,0.1325,hold,,,0.0,,,0,0.0
2012-06-19,15556945,2,False,False,,3.173935,1798009,0.3668,hold,,,0.0,,,0,0.0,1.635332,3496196,0.3675,hold,,,0.0,,,0,0.0,20.504999,104624,0.1379,hold,,,0.0,,,0,0.0,29.998388,66251,0.1278,hold,,,0.0,,,0,0.0
2012-06-20,15536148,2,False,False,,3.163304,1798009,0.3661,hold,,,0.0,,,0,0.0,1.639916,3496196,0.369,hold,,,0.0,,,0,0.0,20.1775,104624,0.1359,hold,,,0.0,,,0,0.0,30.248268,66251,0.129,hold,,,0.0,,,0,0.0
2012-06-21,14908620,2,False,False,,3.020209,1798009,0.3642,hold,,,0.0,,,0,0.0,1.556499,3496196,0.365,hold,,,0.0,,,0,0.0,19.184999,104624,0.1346,hold,,,0.0,,,0,0.0,30.629244,66251,0.1361,hold,,,0.0,,,0,0.0
2012-06-22,15054315,2,False,False,,3.061677,1798009,0.3657,hold,,,0.0,,,0,0.0,1.588583,3496196,0.3689,hold,,,0.0,,,0,0.0,19.3375,104624,0.1344,hold,,,0.0,,,0,0.0,29.768995,66251,0.131,hold,,,0.0,,,0,0.0
2012-06-25,14751528,2,False,False,,2.967059,1798009,0.3616,hold,,,0.0,,,0,0.0,1.526861,3496196,0.3619,hold,,,0.0,,,0,0.0,19.592501,104624,0.139,hold,,,0.0,,,0,0.0,30.621054,66251,0.1375,hold,,,0.0,,,0,0.0
2012-06-26,14829169,2,False,False,,2.996845,1798009,0.3634,hold,,,0.0,,,0,0.0,1.547638,3496196,0.3649,hold,,,0.0,,,0,0.0,19.309999,104624,0.1362,hold,,,0.0,,,0,0.0,30.334303,66251,0.1355,hold,,,0.0,,,0,0.0
2012-06-27,15005666,2,False,False,,3.05058,1798009,0.3655,hold,,,0.0,,,0,0.0,1.565666,3496196,0.3648,hold,,,0.0,,,0,0.0,19.372499,104624,0.1351,hold,,,0.0,,,0,0.0,30.489962,66251,0.1346,hold,,,0.0,,,0,0.0
2012-06-28,14825051,2,False,False,,3.034227,1798009,0.368,hold,,,0.0,,,0,0.0,1.532055,3496196,0.3613,hold,,,0.0,,,0,0.0,18.9025,104624,0.1334,hold,,,0.0,,,0,0.0,30.723478,66251,0.1373,hold,,,0.0,,,0,0.0
2012-06-29,15477372,2,False,False,,3.184915,1798009,0.37,hold,,,0.0,,,0,0.0,1.626777,3496196,0.3675,hold,,,0.0,,,0,0.0,19.934999,104624,0.1348,hold,,,0.0,,,0,0.0,29.850916,66251,0.1278,hold,,,0.0,,,0,0.0
2012-07-02,15594522,2,True,False,,3.203605,1798009,0.3694,hold,REDUCE_TO_TARGET,rebalance 2012-07-02,-302028.0,,,0,0.0,1.637166,3496196,0.367,hold,REDUCE_TO_TARGET,rebalance 2012-07-02,-265771.0,,,0,0.0,19.934999,104624,0.1337,hold,INCREASE_TO_TARGET,rebalance 2012-07-02,253499.0,,,0,0.0,30.563707,66251,0.1298,hold,INCREASE_TO_TARGET,rebalance 2012-07-02,314302.0,,,0,0.0
2012-07-03,15779312,14,False,True,monthly,3.247411,1703431,0.3506,hold,,,0.0,REDUCE_TO_TARGET,sell,94578,3.193413,1.664054,3333463,0.3515,hold,,,0.0,REDUCE_TO_TARGET,sell,162733,1.633169,20.532499,117013,0.1523,hold,,,0.0,INCREASE_TO_TARGET,buy,12389,20.4,29.977903,76654,0.1456,hold,,,0.0,INCREASE_TO_TARGET,buy,10403,30.121279
2012-07-05,15697004,14,False,False,,3.217624,1703431,0.3492,hold,,,0.0,,,0,0.0,1.665888,3333463,0.3538,hold,,,0.0,,,0,0.0,20.057501,117013,0.1495,hold,,,0.0,,,0,0.0,30.211407,76654,0.1475,hold,,,0.0,,,0,0.0
2012-07-06,15439504,14,False,False,,3.154545,1703431,0.348,hold,,,0.0,,,0,0.0,1.624027,3333463,0.3506,hold,,,0.0,,,0,0.0,19.5625,117013,0.1483,hold,,,0.0,,,0,0.0,30.829966,76654,0.1531,hold,,,0.0,,,0,0.0
2012-07-09,15456979,14,False,False,,3.145198,1703431,0.3466,hold,,,0.0,,,0,0.0,1.619443,3333463,0.3493,hold,,,0.0,,,0,0.0,19.635,117013,0.1486,hold,,,0.0,,,0,0.0,31.354317,76654,0.1555,hold,,,0.0,,,0,0.0
2012-07-10,15222324,14,False,False,,3.095554,1703431,0.3464,hold,,,0.0,,,0,0.0,1.587054,3333463,0.3475,hold,,,0.0,,,0,0.0,19.165001,117013,0.1473,hold,,,0.0,,,0,0.0,31.52227,76654,0.1587,hold,,,0.0,,,0,0.0
2012-07-11,15182534,14,False,False,,3.094969,1703431,0.3472,hold,,,0.0,,,0,0.0,1.568721,3333463,0.3444,hold,,,0.0,,,0,0.0,19.344999,117013,0.1491,hold,,,0.0,,,0,0.0,31.538664,76654,0.1592,hold,,,0.0,,,0,0.0
2012-07-12,15062409,14,False,False,,3.06635,1703431,0.3468,hold,,,0.0,,,0,0.0,1.540916,3333463,0.341,hold,,,0.0,,,0,0.0,19.24,117013,0.1495,hold,,,0.0,,,0,0.0,31.976976,76654,0.1627,hold,,,0.0,,,0,0.0
2012-07-13,15411327,14,False,False,,3.160385,1703431,0.3493,hold,,,0.0,,,0,0.0,1.585527,3333463,0.3429,hold,,,0.0,,,0,0.0,19.625,117013,0.149,hold,,,0.0,,,0,0.0,31.911449,76654,0.1587,hold,,,0.0,,,0,0.0
2012-07-16,15396950,14,False,False,,3.151039,1703431,0.3486,hold,,,0.0,,,0,0.0,1.577583,3333463,0.3415,hold,,,0.0,,,0,0.0,19.6525,117013,0.1494,hold,,,0.0,,,0,0.0,32.235062,76654,0.1605,hold,,,0.0,,,0,0.0
2012-07-17,15456781,14,False,False,,3.193092,1703431,0.3519,hold,,,0.0,,,0,0.0,1.592555,3333463,0.3435,hold,,,0.0,,,0,0.0,19.452499,117013,0.1473,hold,,,0.0,,,0,0.0,31.735287,76654,0.1574,hold,,,0.0,,,0,0.0
2012-07-18,15666039,14,False,False,,3.239233,1703431,0.3522,hold,,,0.0,,,0,0.0,1.636555,3333463,0.3482,hold,,,0.0,,,0,0.0,19.342501,117013,0.1445,hold,,,0.0,,,0,0.0,31.694313,76654,0.1551,hold,,,0.0,,,0,0.0
2012-07-19,15814981,14,False,False,,3.255588,1703431,0.3507,hold,,,0.0,,,0,0.0,1.671999,3333463,0.3524,hold,,,0.0,,,0,0.0,19.440001,117013,0.1438,hold,,,0.0,,,0,0.0,31.583719,76654,0.1531,hold,,,0.0,,,0,0.0
2012-07-20,15637981,14,False,False,,3.197764,1703431,0.3483,hold,,,0.0,,,0,0.0,1.629527,3333463,0.3474,hold,,,0.0,,,0,0.0,19.5175,117013,0.146,hold,,,0.0,,,0,0.0,32.288307,76654,0.1583,hold,,,0.0,,,0,0.0
2012-07-23,15404021,14,False,False,,3.13527,1703431,0.3467,hold,,,0.0,,,0,0.0,1.591027,3333463,0.3443,hold,,,0.0,,,0,0.0,19.3475,117013,0.147,hold,,,0.0,,,0,0.0,32.55867,76654,0.162,hold,,,0.0,,,0,0.0
2012-07-24,15285409,14,False,False,,3.085625,1703431,0.3439,hold,,,0.0,,,0,0.0,1.563833,3333463,0.341,hold,,,0.0,,,0,0.0,19.4475,117013,0.1489,hold,,,0.0,,,0,0.0,33.144466,76654,0.1662,hold,,,0.0,,,0,0.0
2012-07-25,15276130,14,False,False,,3.079201,1703431,0.3434,hold,,,0.0,,,0,0.0,1.542138,3333463,0.3365,hold,,,0.0,,,0,0.0,20.01,117013,0.1533,hold,,,0.0,,,0,0.0,33.250965,76654,0.1668,hold,,,0.0,,,0,0.0
2012-07-26,15566994,14,False,False,,3.176739,1703431,0.3476,hold,,,0.0,,,0,0.0,1.581861,3333463,0.3387,hold,,,0.0,,,0,0.0,20.285,117013,0.1525,hold,,,0.0,,,0,0.0,32.730728,76654,0.1612,hold,,,0.0,,,0,0.0
2012-07-27,15967836,14,False,False,,3.300561,1703431,0.3521,hold,,,0.0,,,0,0.0,1.661305,3333463,0.3468,hold,,,0.0,,,0,0.0,20.487499,117013,0.1501,hold,,,0.0,,,0,0.0,31.444433,76654,0.1509,hold,,,0.0,,,0,0.0
2012-07-30,15976683,14,False,False,,3.297641,1703431,0.3516,hold,,,0.0,,,0,0.0,1.65611,3333463,0.3455,hold,,,0.0,,,0,0.0,20.445,117013,0.1497,hold,,,0.0,,,0,0.0,31.915529,76654,0.1531,hold,,,0.0,,,0,0.0
2012-07-31,15895035,14,False,False,,3.265517,1703431,0.35,hold,,,0.0,,,0,0.0,1.653361,3333463,0.3467,hold,,,0.0,,,0,0.0,20.209999,117013,0.1488,hold,,,0.0,,,0,0.0,32.04253,76654,0.1545,hold,,,0.0,,,0,0.0
2012-08-01,15763455,14,True,False,,3.247995,1703431,0.351,hold,,,0.0,,,0,0.0,1.644805,3333463,0.3478,hold,,,0.0,,,0,0.0,19.85,117013,0.1473,hold,,,0.0,,,0,0.0,31.636978,76654,0.1538,hold,,,0.0,,,0,0.0
2012-08-02,15653967,14,False,False,,3.20419,1703431,0.3487,hold,,,0.0,,,0,0.0,1.633499,3333463,0.3478,hold,,,0.0,,,0,0.0,19.594999,117013,0.1465,hold,,,0.0,,,0,0.0,32.063015,76654,0.157,hold,,,0.0,,,0,0.0
2012-08-03,16027642,14,False,False,,3.328012,1703431,0.3537,hold,,,0.0,,,0,0.0,1.693694,3333463,0.3523,hold,,,0.0,,,0,0.0,19.950001,117013,0.1456,hold,,,0.0,,,0,0.0,31.026608,76654,0.1484,hold,,,0.0,,,0,0.0
2012-08-06,16162532,14,False,False,,3.339692,1703431,0.352,hold,,,0.0,,,0,0.0,1.720888,3333463,0.3549,hold,,,0.0,,,0,0.0,20.15,117013,0.1459,hold,,,0.0,,,0,0.0,31.038887,76654,0.1472,hold,,,0.0,,,0,0.0
2012-08-07,16254714,14,False,False,,3.371817,1703431,0.3534,hold,,,0.0,,,0,0.0,1.749916,3333463,0.3589,hold,,,0.0,,,0,0.0,20.145,117013,0.145,hold,,,0.0,,,0,0.0,30.272858,76654,0.1428,hold,,,0.0,,,0,0.0
2012-08-08,16244743,14,False,False,,3.38233,1703431,0.3547,hold,,,0.0,,,0,0.0,1.746554,3333463,0.3584,hold,,,0.0,,,0,0.0,20.184999,117013,0.1454,hold,,,0.0,,,0,0.0,29.994297,76654,0.1415,hold,,,0.0,,,0,0.0
2012-08-09,16302117,14,False,False,,3.389923,1703431,0.3542,hold,,,0.0,,,0,0.0,1.757249,3333463,0.3593,hold,,,0.0,,,0,0.0,20.295,117013,0.1457,hold,,,0.0,,,0,0.0,29.941036,76654,0.1408,hold,,,0.0,,,0,0.0
2012-08-10,16361697,14,False,False,,3.399852,1703431,0.354,hold,,,0.0,,,0,0.0,1.760916,3333463,0.3588,hold,,,0.0,,,0,0.0,20.370001,117013,0.1457,hold,,,0.0,,,0,0.0,30.223694,76654,0.1416,hold,,,0.0,,,0,0.0
2012-08-13,16348707,14,False,False,,3.399852,1703431,0.3542,hold,,,0.0,,,0,0.0,1.768554,3333463,0.3606,hold,,,0.0,,,0,0.0,20.057501,117013,0.1436,hold,,,0.0,,,0,0.0,30.19911,76654,0.1416,hold,,,0.0,,,0,0.0
2012-08-14,16256442,14,False,False,,3.396932,1703431,0.3559,hold,,,0.0,,,0,0.0,1.770694,3333463,0.3631,hold,,,0.0,,,0,0.0,19.827499,117013,0.1427,hold,,,0.0,,,0,0.0,29.31838,76654,0.1382,hold,,,0.0,,,0,0.0
2012-08-15,16246999,14,False,False,,3.400436,1703431,0.3565,hold,,,0.0,,,0,0.0,1.779555,3333463,0.3651,hold,,,0.0,,,0,0.0,19.942499,117013,0.1436,hold,,,0.0,,,0,0.0,28.556433,76654,0.1347,hold,,,0.0,,,0,0.0
2012-08-16,16466710,14,False,False,,3.453586,1703431,0.3573,hold,,,0.0,,,0,0.0,1.82111,3333463,0.3687,hold,,,0.0,,,0,0.0,20.190001,117013,0.1435,hold,,,0.0,,,0,0.0,28.056665,76654,0.1306,hold,,,0.0,,,0,0.0
2012-08-17,16561994,14,False,False,,3.464684,1703431,0.3563,hold,,,0.0,,,0,0.0,1.836999,3333463,0.3697,hold,,,0.0,,,0,0.0,20.2425,117013,0.143,hold,,,0.0,,,0,0.0,28.281977,76654,0.1309,hold,,,0.0,,,0,0.0
2012-08-20,16604192,14,False,False,,3.464684,1703431,0.3554,hold,,,0.0,,,0,0.0,1.84311,3333463,0.37,hold,,,0.0,,,0,0.0,20.370001,117013,0.1436,hold,,,0.0,,,0,0.0,28.372093,76654,0.131,hold,,,0.0,,,0,0.0
2012-08-21,16586000,14,False,False,,3.441905,1703431,0.3535,hold,,,0.0,,,0,0.0,1.829054,3333463,0.3676,hold,,,0.0,,,0,0.0,20.7775,117013,0.1466,hold,,,0.0,,,0,0.0,28.630167,76654,0.1323,hold,,,0.0,,,0,0.0
2012-08-22,16758845,14,False,False,,3.443657,1703431,0.35,hold,,,0.0,,,0,0.0,1.842805,3333463,0.3665,hold,,,0.0,,,0,0.0,21.217501,117013,0.1481,hold,,,0.0,,,0,0.0,29.57646,76654,0.1353,hold,,,0.0,,,0,0.0
2012-08-23,16629827,14,False,False,,3.389339,1703431,0.3472,hold,,,0.0,,,0,0.0,1.813777,3333463,0.3636,hold,,,0.0,,,0,0.0,21.584999,117013,0.1519,hold,,,0.0,,,0,0.0,29.801762,76654,0.1374,hold,,,0.0,,,0,0.0
2012-08-24,16763305,14,False,False,,3.430223,1703431,0.3486,hold,,,0.0,,,0,0.0,1.834554,3333463,0.3648,hold,,,0.0,,,0,0.0,21.594999,117013,0.1507,hold,,,0.0,,,0,0.0,29.715725,76654,0.1359,hold,,,0.0,,,0,0.0
2012-08-27,16797357,14,False,False,,3.430223,1703431,0.3479,hold,,,0.0,,,0,0.0,1.840972,3333463,0.3653,hold,,,0.0,,,0,0.0,21.4375,117013,0.1493,hold,,,0.0,,,0,0.0,30.121281,76654,0.1375,hold,,,0.0,,,0,0.0
2012-08-28,16808817,14,False,False,,3.426135,1703431,0.3472,hold,,,0.0,,,0,0.0,1.840972,3333463,0.3651,hold,,,0.0,,,0,0.0,21.522499,117013,0.1498,hold,,,0.0,,,0,0.0,30.231884,76654,0.1379,hold,,,0.0,,,0,0.0
2012-08-29,16748999,14,False,False,,3.428472,1703431,0.3487,hold,,,0.0,,,0,0.0,1.840666,3333463,0.3663,hold,,,0.0,,,0,0.0,21.227501,117013,0.1483,hold,,,0.0,,,0,0.0,29.863203,76654,0.1367,hold,,,0.0,,,0,0.0
2012-08-30,16575082,14,False,False,,3.380578,1703431,0.3474,hold,,,0.0,,,0,0.0,1.803999,3333463,0.3628,hold,,,0.0,,,0,0.0,21.219999,117013,0.1498,hold,,,0.0,,,0,0.0,30.264658,76654,0.14,hold,,,0.0,,,0,0.0
2012-08-31,16891015,14,False,False,,3.416206,1703431,0.3445,hold,,,0.0,,,0,0.0,1.82936,3333463,0.361,hold,,,0.0,,,0,0.0,22.147499,117013,0.1534,hold,,,0.0,,,0,0.0,31.075754,76654,0.141,hold,,,0.0,,,0,0.0
2012-09-04,16842379,14,True,False,,3.393428,1703431,0.3432,hold,,,0.0,,,0,0.0,1.824777,3333463,0.3612,hold,,,0.0,,,0,0.0,22.245001,117013,0.1545,hold,,,0.0,,,0,0.0,30.997913,76654,0.1411,hold,,,0.0,,,0,0.0
2012-09-05,16812492,14,False,False,,3.397515,1703431,0.3442,hold,,,0.0,,,0,0.0,1.820194,3333463,0.3609,hold,,,0.0,,,0,0.0,22.1975,117013,0.1545,hold,,,0.0,,,0,0.0,30.789003,76654,0.1404,hold,,,0.0,,,0,0.0
