entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,holding_days
2000-04-24,2000-05-24,70.5183,63.0081,141807,-1065005,-0.1065,0.03,3,30
2000-06-07,2000-09-22,77.3853,73.6144,115461,-435387,-0.0487,0.03,3,107
2003-03-19,2004-07-27,22.6926,28.7345,374553,2262999,0.2662,0.03,3,496
2004-11-03,2006-06-08,31.9258,32.6028,337112,228214,0.0212,0.03,3,582
2006-10-10,2008-01-17,35.6975,39.6074,307887,1203814,0.1095,0.03,3,464
2009-06-01,2010-07-01,30.9773,37.2141,393663,2455167,0.2013,0.03,3,395
2010-09-17,2011-08-09,42.1682,44.9634,347413,971088,0.0663,0.03,3,326
2012-01-11,2015-08-25,51.4092,93.9112,303854,12914401,0.8267,0.03,3,1322
2015-10-29,2016-01-14,105.3116,94.6399,270960,-2891583,-0.1013,0.03,3,77
