Date,equity,position,upper_band,lower_band,buy_buffer_pct,sell_buffer_pct,drawdown_pct
1999-03-10,10000000,0,44.366567,40.92062,0.03,0.05,0.0
1999-03-11,10000000,0,44.368728,40.922614,0.03,0.05,0.0
1999-03-12,10000000,0,44.360062,40.91462,0.03,0.05,0.0
1999-03-15,10000000,0,44.363908,40.918168,0.03,0.05,0.0
1999-03-16,10000000,0,44.3715,40.92517,0.03,0.05,0.0
1999-03-17,10000000,0,44.375773,40.929111,0.03,0.05,0.0
1999-03-18,10000000,0,44.38865,40.940988,0.03,0.05,0.0
1999-03-19,10000000,0,44.389781,40.942031,0.03,0.05,0.0
1999-03-22,10000000,0,44.385498,40.93808,0.03,0.05,0.0
1999-03-23,10000000,0,44.365857,40.919965,0.03,0.05,0.0
1999-03-24,10000000,0,44.360731,40.915237,0.03,0.05,0.0
1999-03-25,10000000,0,44.371596,40.925258,0.03,0.05,0.0
1999-03-26,10000000,0,44.37749,40.930694,0.03,0.05,0.0
1999-03-29,10000000,0,44.399535,40.951027,0.03,0.05,0.0
1999-03-30,10000000,0,44.418119,40.968168,0.03,0.05,0.0
1999-03-31,10000000,0,44.429764,40.978908,0.03,0.05,0.0
1999-04-01,10000000,0,44.450749,40.998263,0.03,0.05,0.0
1999-04-05,10000000,0,44.488275,41.032875,0.03,0.05,0.0
1999-04-06,10000000,0,44.526374,41.068015,0.03,0.05,0.0
1999-04-07,10000000,0,44.559096,41.098195,0.03,0.05,0.0
1999-04-08,10066501,215136,44.595274,41.131563,0.03,0.05,0.0
1999-04-09,10128881,215136,44.634064,41.167341,0.03,0.05,0.0
1999-04-12,10060832,215136,44.669226,41.199772,0.03,0.05,-0.67
1999-04-13,9924715,215136,44.697554,41.2259,0.03,0.05,-2.02
1999-04-14,9584442,215136,44.709391,41.236817,0.03,0.05,-5.38
1999-04-15,9714882,215136,44.727323,41.253356,0.03,0.05,-4.09
1999-04-16,9431318,215136,44.731568,41.257272,0.03,0.05,-6.89
1999-04-19,8988962,215136,44.714698,41.241712,0.03,0.05,-11.25
1999-04-20,9193127,215136,44.707722,41.235277,0.03,0.05,-9.24
1999-04-21,9646824,215136,44.722429,41.248842,0.03,0.05,-4.76
1999-04-22,9907706,215136,44.749417,41.273734,0.03,0.05,-2.18
1999-04-23,10038145,215136,44.782351,41.30411,0.03,0.05,-0.9
1999-04-26,10269249,215136,44.825966,41.344338,0.03,0.05,0.0
1999-04-27,10111870,215136,44.861651,41.37725,0.03,0.05,-1.53
1999-04-28,9765924,215136,44.880499,41.394635,0.03,0.05,-4.9
1999-04-29,9686527,215136,44.895378,41.408359,0.03,0.05,-5.67
1999-04-30,9748912,215136,44.913081,41.424686,0.03,0.05,-5.07
1999-05-03,9697868,215136,44.928176,41.438609,0.03,0.05,-5.56
1999-05-04,9544744,215136,44.935826,41.445665,0.03,0.05,-7.06
1999-05-05,9833976,215136,44.957179,41.465359,0.03,0.05,-4.24
1999-05-06,9476689,215136,44.961298,41.469159,0.03,0.05,-7.72
1999-05-07,9612800,215136,44.971861,41.478901,0.03,0.05,-6.39
1999-05-10,9709213,215136,44.986912,41.492783,0.03,0.05,-5.45
1999-05-11,9862338,215136,45.009107,41.513254,0.03,0.05,-3.96
1999-05-12,10066501,215136,45.040808,41.542493,0.03,0.05,-1.97
1999-05-13,9879349,215136,45.063277,41.563217,0.03,0.05,-3.8
1999-05-14,9692197,215136,45.076608,41.575512,0.03,0.05,-5.62
1999-05-17,9866590,215136,45.098113,41.595347,0.03,0.05,-3.92
1999-05-18,9822639,215136,45.117311,41.613054,0.03,0.05,-4.35
1999-05-19,9958748,215136,45.142802,41.636565,0.03,0.05,-3.02
1999-05-20,9685111,215136,45.155003,41.647819,0.03,0.05,-5.69
1999-05-21,9595785,215136,45.162828,41.655035,0.03,0.05,-6.56
1999-05-24,9351924,215136,45.158958,41.651466,0.03,0.05,-8.93
1999-05-25,9045674,215136,45.140537,41.634475,0.03,0.05,-11.91
1999-05-26,9298046,215136,45.134321,41.628743,0.03,0.05,-9.46
1999-05-27,9289541,215136,45.127763,41.622694,0.03,0.05,-9.54
1999-05-28,9442661,215136,45.128564,41.623433,0.03,0.05,-8.05
1999-06-01,9232822,215136,45.119361,41.614944,0.03,0.05,-10.09
1999-06-02,9388785,215136,45.117679,41.613393,0.03,0.05,-8.57
1999-06-03,9255509,215136,45.109665,41.606002,0.03,0.05,-9.87
1999-06-04,9539075,215136,45.115239,41.611143,0.03,0.05,-7.11
1999-06-07,9737568,215136,45.130214,41.624955,0.03,0.05,-5.18
1999-06-08,9493704,215136,45.133422,41.627914,0.03,0.05,-7.55
1999-06-09,9652497,215136,45.144163,41.637821,0.03,0.05,-6.01
1999-06-10,9541910,215136,45.14953,41.64277,0.03,0.05,-7.08
1999-06-11,9397291,215136,45.147953,41.641316,0.03,0.05,-8.49
1999-06-14,9220063,215136,45.137949,41.632089,0.03,0.05,-10.22
1999-06-15,9357591,215136,45.134596,41.628996,0.03,0.05,-8.88
1999-06-16,9838232,215136,45.154174,41.647053,0.03,0.05,-4.2
1999-06-17,9947404,215136,45.178757,41.669727,0.03,0.05,-3.13
