Date,Open,High,Low,Close,ma_200
1999-03-10,43.079719,43.106051,42.368745,43.027054,43.027054
1999-03-11,43.343027,43.593184,42.395063,43.237698,43.02915
1999-03-12,43.079717,43.10605,41.842097,42.184418,43.020745
1999-03-15,42.500395,43.448359,42.052745,43.395695,43.024476
1999-03-16,43.580032,43.948685,43.10605,43.764359,43.031838
1999-03-17,43.764368,43.817032,43.316718,43.44838,43.035982
1999-03-18,43.395723,44.317356,43.382557,44.291023,43.04847
1999-03-19,44.870313,44.870313,43.132378,43.15871,43.049567
1999-03-22,43.343054,43.448383,42.553083,42.63208,43.045413
1999-03-23,42.395079,42.553073,41.052129,41.131126,43.026365
1999-03-24,41.499783,42.553077,40.867807,42.526745,43.021394
1999-03-25,43.18503,44.08033,42.901958,44.08033,43.031931
1999-03-26,43.711687,44.212001,43.422031,43.606358,43.037646
1999-03-29,44.133023,45.21265,43.8697,45.186317,43.059026
1999-03-30,45.133654,45.502307,44.686004,44.870331,43.077049
1999-03-31,45.607643,45.660308,44.080367,44.212029,43.088342
1999-04-01,45.502312,45.554977,44.396353,45.133659,43.108694
1999-04-05,45.864371,46.832085,45.581299,46.766254,43.145088
1999-04-06,46.713601,47.37191,46.318616,46.858429,43.182036
1999-04-07,47.292898,47.398227,45.370636,46.371265,43.21377
1999-04-08,46.292264,46.963739,45.3443,46.739914,43.248856
1999-04-09,46.660922,47.134905,46.529261,47.029575,43.286475
1999-04-12,45.923592,47.02955,45.870927,46.713562,43.320575
1999-04-13,47.003228,47.108558,45.712944,46.081596,43.348048
1999-04-14,46.66094,46.713604,44.244946,44.501686,43.359527
1999-04-15,44.659658,45.179721,43.079717,45.107307,43.376918
1999-04-16,45.001979,45.001979,43.5537,43.790691,43.381035
1999-04-19,44.080337,44.44899,41.295692,41.736759,43.364674
1999-04-20,41.552432,43.027043,41.157447,42.684723,43.357908
1999-04-21,43.079722,44.817657,42.50041,44.791325,43.372171
1999-04-22,45.212635,46.134267,44.916396,46.002605,43.398345
1999-04-23,45.765626,46.950582,45.291644,46.608261,43.430284
1999-04-26,46.924246,48.030205,46.772835,47.681301,43.472583
1999-04-27,48.030199,48.26719,46.351512,46.950573,43.50719
1999-04-28,46.555591,46.713585,45.140227,45.344303,43.52547
1999-04-29,45.133649,45.396972,44.02769,44.975655,43.539899
1999-04-30,45.607621,45.844612,43.659028,45.265301,43.557067
1999-05-03,45.133638,45.317965,44.271254,45.028309,43.571707
1999-05-04,45.107307,45.818281,44.054014,44.317337,43.579126
1999-05-05,44.343665,45.660282,43.000716,45.660282,43.599834
1999-05-06,45.238982,45.633968,43.580044,44.001362,43.603829
1999-05-07,44.396333,44.764985,43.448368,44.633324,43.614073
1999-05-10,44.922977,45.383793,44.39633,45.080971,43.628669
1999-05-11,45.449645,46.028957,45.186321,45.791965,43.650194
1999-05-12,46.002608,46.897908,44.659659,46.739914,43.680938
1999-05-13,47.108565,47.187562,45.660286,45.870945,43.702729
1999-05-14,44.975659,45.502306,44.659671,45.001991,43.715657
1999-05-17,44.606983,45.949932,44.165916,45.811687,43.736513
1999-05-18,45.76561,46.028934,45.08097,45.607616,43.755131
1999-05-19,45.791955,46.265937,45.080982,46.239605,43.779852
1999-05-20,46.338357,46.338357,44.89666,44.969074,43.791685
1999-05-21,45.107308,45.23897,44.317338,44.554329,43.799273
1999-05-24,44.633347,44.712344,43.132402,43.422058,43.79552
1999-05-25,43.369385,44.001362,41.815777,42.000103,43.777655
1999-05-26,42.553061,43.343031,41.236444,43.171871,43.771628
1999-05-27,43.00072,43.757775,42.44774,43.132381,43.765267
1999-05-28,43.395703,44.080344,42.842724,43.843353,43.766044
1999-06-01,43.76436,43.975019,42.632069,42.869061,43.757119
1999-06-02,42.84274,43.817037,41.769697,43.593212,43.755488
1999-06-03,43.922356,43.922356,42.711068,42.974392,43.747716
1999-06-04,43.290394,44.442434,43.290394,44.291023,43.753122
1999-06-07,44.600442,45.495742,44.501696,45.212669,43.767645
1999-06-08,45.31795,45.528608,43.849922,44.08033,43.770756
1999-06-09,44.238338,44.942728,44.212006,44.81765,43.781173
1999-06-10,44.343679,44.607002,43.77095,44.30418,43.786377
1999-06-11,44.606995,44.653076,43.237713,43.632698,43.784848
1999-06-14,43.790706,43.790706,42.71108,42.809826,43.775146
1999-06-15,42.915149,43.70512,42.790071,43.44838,43.771894
1999-06-16,44.527998,45.680038,44.475334,45.680038,43.790881
1999-06-17,45.080995,46.397613,45.080995,46.186954,43.814723
1999-06-18,45.765622,46.52926,45.686625,46.397598,43.840423
1999-06-21,46.713589,47.812965,46.634592,47.786633,43.879689
1999-06-22,47.503544,48.109188,46.344921,46.344921,43.904218
1999-06-23,46.351514,47.187566,46.055275,47.075653,43.935775
1999-06-24,47.055899,47.082231,45.923608,46.14085,43.957716
1999-06-25,46.450249,46.818902,45.660279,46.081596,43.978849
1999-06-28,46.476601,47.240239,46.094782,47.174408,44.010646
1999-06-29,47.134893,48.003861,46.897902,47.819534,44.048545
1999-06-30,47.865623,50.50544,47.299477,48.556847,44.093404
1999-07-01,48.714857,49.162507,47.872221,48.886017,44.141091
1999-07-02,48.87283,49.557471,48.87283,49.504807,44.194462
1999-07-06,49.768139,50.268454,48.925504,49.188828,44.244157
1999-07-07,49.162474,49.478462,48.820153,49.267803,44.294143
1999-07-08,49.26782,50.130204,49.030829,49.926128,44.350183
1999-07-09,50.110453,50.479106,49.7418,50.426441,44.410643
1999-07-12,50.610774,50.874097,49.873468,50.163124,44.467882
