Date,equity,position,upper_band,lower_band,buy_buffer_pct,sell_buffer_pct,drawdown_pct
1999-03-10,10000000,0,43.50508,40.92062,0.01,0.05,0.0
1999-03-11,10000000,0,43.5072,40.922614,0.01,0.05,0.0
1999-03-12,10000000,0,43.498701,40.91462,0.01,0.05,0.0
1999-03-15,10000000,0,43.502473,40.918168,0.01,0.05,0.0
1999-03-16,10000000,0,43.509917,40.92517,0.01,0.05,0.0
1999-03-17,10000000,0,43.514108,40.929111,0.01,0.05,0.0
1999-03-18,10000000,0,43.526735,40.940988,0.01,0.05,0.0
1999-03-19,10000000,0,43.527844,40.942031,0.01,0.05,0.0
1999-03-22,10000000,0,43.523643,40.93808,0.01,0.05,0.0
1999-03-23,10000000,0,43.504384,40.919965,0.01,0.05,0.0
1999-03-24,10000000,0,43.499358,40.915237,0.01,0.05,0.0
1999-03-25,10000000,0,43.510012,40.925258,0.01,0.05,0.0
1999-03-26,10000000,0,43.515791,40.930694,0.01,0.05,0.0
1999-03-29,10000000,0,43.537408,40.951027,0.01,0.05,0.0
1999-03-30,10000000,0,43.555631,40.968168,0.01,0.05,0.0
1999-03-31,10000000,0,43.56705,40.978908,0.01,0.05,0.0
1999-04-01,10000000,0,43.587627,40.998263,0.01,0.05,0.0
1999-04-05,10166143,217143,43.624425,41.032875,0.01,0.05,0.0
1999-04-06,10186174,217143,43.661784,41.068015,0.01,0.05,0.0
1999-04-07,10080282,217143,43.693871,41.098195,0.01,0.05,-1.04
1999-04-08,10160418,217143,43.729346,41.131563,0.01,0.05,-0.25
1999-04-09,10223380,217143,43.767383,41.167341,0.01,0.05,0.0
1999-04-12,10154696,217143,43.801863,41.199772,0.01,0.05,-0.67
1999-04-13,10017309,217143,43.829641,41.2259,0.01,0.05,-2.02
1999-04-14,9673862,217143,43.841247,41.236817,0.01,0.05,-5.38
1999-04-15,9805519,217143,43.858831,41.253356,0.01,0.05,-4.09
1999-04-16,9519309,217143,43.862994,41.257272,0.01,0.05,-6.89
1999-04-19,9072827,217143,43.846451,41.241712,0.01,0.05,-11.25
1999-04-20,9278896,217143,43.839611,41.235277,0.01,0.05,-9.24
1999-04-21,9736826,217143,43.854032,41.248842,0.01,0.05,-4.76
1999-04-22,10000142,217143,43.880496,41.273734,0.01,0.05,-2.18
1999-04-23,10131797,217143,43.912791,41.30411,0.01,0.05,-0.9
1999-04-26,10365057,217143,43.955559,41.344338,0.01,0.05,0.0
1999-04-27,10206210,217143,43.990551,41.37725,0.01,0.05,-1.53
1999-04-28,9857036,217143,44.009033,41.394635,0.01,0.05,-4.9
1999-04-29,9776899,217143,44.023623,41.408359,0.01,0.05,-5.67
1999-04-30,9839866,217143,44.040982,41.424686,0.01,0.05,-5.07
1999-05-03,9788346,217143,44.055784,41.438609,0.01,0.05,-5.56
1999-05-04,9633793,217143,44.063286,41.445665,0.01,0.05,-7.06
1999-05-05,9925723,217143,44.084224,41.465359,0.01,0.05,-4.24
1999-05-06,9565104,217143,44.088263,41.469159,0.01,0.05,-7.72
1999-05-07,9702484,217143,44.098621,41.478901,0.01,0.05,-6.39
1999-05-10,9799796,217143,44.113379,41.492783,0.01,0.05,-5.45
1999-05-11,9954350,217143,44.135144,41.513254,0.01,0.05,-3.96
1999-05-12,10160418,217143,44.166229,41.542493,0.01,0.05,-1.97
1999-05-13,9971519,217143,44.188262,41.563217,0.01,0.05,-3.8
1999-05-14,9782622,217143,44.201334,41.575512,0.01,0.05,-5.62
1999-05-17,9958642,217143,44.222422,41.595347,0.01,0.05,-3.92
1999-05-18,9914281,217143,44.241247,41.613054,0.01,0.05,-4.35
