Date,Open,High,Low,Close,open_pct,high_pct,low_pct,close_pct
1999-06-18,45.815918,46.580396,45.736835,46.448589,-0.91,0.74,-1.08,0.46
1999-06-21,46.764901,47.865484,46.685817,47.839123,0.68,3.05,0.51,2.99
1999-06-22,47.555767,48.162077,46.39587,46.39587,-0.59,0.68,-3.02,-3.02
1999-06-23,46.402475,47.239446,46.105911,47.127411,0.01,1.82,-0.62,1.58
1999-06-24,47.107606,47.133967,45.974071,46.191551,-0.04,0.01,-2.45,-1.99
1999-06-25,46.501306,46.870364,45.710467,46.132248,0.67,1.47,-1.04,-0.13
1999-06-28,46.527649,47.292126,46.145411,47.226223,0.86,2.51,0.03,2.37
1999-06-29,47.1867,48.056622,46.949448,47.872093,-0.08,1.76,-0.59,1.37
1999-06-30,47.918223,50.560942,47.351455,48.610207,0.1,5.62,-1.09,1.54
1999-07-01,48.768372,49.216514,47.924811,48.93972,0.33,1.25,-1.41,0.68
1999-07-02,48.926552,49.611946,48.926552,49.559223,-0.03,1.37,-0.03,1.27
1999-07-06,49.82283,50.323694,48.979269,49.242882,0.53,1.54,-1.17,-0.64
1999-07-07,49.216508,49.532843,48.873811,49.321953,-0.05,0.59,-0.75,0.16
1999-07-08,49.321971,50.185303,49.084719,49.981003,0.0,1.75,-0.48,1.34
1999-07-09,50.165522,50.53458,49.796464,50.481857,0.37,1.11,-0.37,1.0
1999-07-12,50.666384,50.929997,49.928269,50.218243,0.37,0.89,-1.1,-0.52
1999-07-13,49.981003,50.165532,49.585583,49.981003,-0.47,-0.1,-1.26,-0.47
1999-07-14,50.481848,50.92999,49.770093,50.831135,1.0,1.9,-0.42,1.7
1999-07-15,51.009079,51.299053,50.725695,51.299053,0.35,0.92,-0.21,0.92
1999-07-16,51.325406,52.063522,51.305635,51.773548,0.05,1.49,0.01,0.92
1999-07-19,51.984454,51.984454,51.042038,51.246338,0.41,0.41,-1.41,-1.02
1999-07-20,50.620249,50.692743,49.137427,49.269234,-1.22,-1.08,-4.12,-3.86
1999-07-21,49.374698,49.934875,48.979278,49.506504,0.21,1.35,-0.59,0.48
1999-07-22,49.506477,49.506477,48.10933,48.247726,-0.0,-0.0,-2.82,-2.54
1999-07-23,48.610203,48.814503,47.819364,48.320229,0.75,1.17,-0.89,0.15
1999-07-26,47.661186,48.188412,47.054877,47.133961,-1.36,-0.27,-2.62,-2.46
1999-07-27,48.08297,48.821085,47.67437,48.08297,2.01,3.58,1.15,2.01
1999-07-28,48.662946,49.295617,48.036865,49.025414,1.21,2.52,-0.1,1.96
1999-07-29,48.109349,48.504769,47.50304,47.977543,-1.87,-1.06,-3.11,-2.14
1999-07-30,48.18843,48.715655,47.667794,47.740288,0.44,1.54,-0.65,-0.49
1999-08-02,47.819369,48.768375,47.42395,47.608479,0.17,2.15,-0.66,-0.28
1999-08-03,48.260923,48.267514,46.606753,47.298737,1.37,1.38,-2.1,-0.65
1999-08-04,47.298735,47.654613,46.402452,46.441994,-0.0,0.75,-1.89,-1.81
1999-08-05,46.448589,47.180115,45.341415,47.180115,0.01,1.59,-2.37,1.59
1999-08-06,46.844021,47.713943,46.343156,46.672672,-0.71,1.13,-1.77,-1.08
1999-08-09,46.844001,46.975807,45.980669,46.072933,0.37,0.65,-1.48,-1.28
1999-08-10,45.947716,46.283822,44.656013,45.657742,-0.27,0.46,-3.08,-0.9
1999-08-11,46.474961,47.239438,45.776387,47.160355,1.79,3.46,0.26,3.29
1999-08-12,47.344847,47.661182,46.501286,46.606731,0.39,1.06,-1.4,-1.17
1999-08-13,47.582122,48.689296,47.503038,48.636574,2.09,4.47,1.92,4.36
1999-08-16,48.610223,49.190172,48.293888,49.025414,-0.05,1.14,-0.7,0.8
1999-08-17,49.453763,49.506485,48.37295,49.269234,0.87,0.98,-1.33,0.5
1999-08-18,49.031984,49.638294,48.53112,48.715649,-0.48,0.75,-1.5,-1.12
1999-08-19,48.267533,48.61023,47.825982,48.135727,-0.92,-0.22,-1.83,-1.19
1999-08-20,48.188415,48.900169,47.924802,48.900169,0.11,1.59,-0.44,1.59
1999-08-23,49.348331,50.455505,49.236296,50.455505,0.92,3.18,0.69,3.18
1999-08-24,50.086436,51.351778,49.987582,50.798191,-0.73,1.78,-0.93,0.68
1999-08-25,51.114532,52.0899,50.560945,51.879009,0.62,2.54,-0.47,2.13
1999-08-26,51.879003,52.063532,50.936587,51.015671,-0.0,0.36,-1.82,-1.66
1999-08-27,51.39793,51.40452,50.376429,50.508236,0.75,0.76,-1.25,-0.99
1999-08-30,50.719123,50.877291,49.664672,49.796478,0.42,0.73,-1.67,-1.41
1999-08-31,50.139162,50.666387,49.031988,50.350052,0.69,1.75,-1.54,1.11
1999-09-01,50.666388,51.140891,50.350053,50.712521,0.63,1.57,0.0,0.72
1999-09-02,49.770118,50.798208,49.664673,50.534595,-1.86,0.17,-2.07,-0.35
1999-09-03,51.984459,52.874153,51.79993,52.854382,2.87,4.63,2.5,4.59
1999-09-07,52.748944,53.27617,52.538054,52.617138,-0.2,0.8,-0.6,-0.45
1999-09-08,52.300803,52.828029,51.483603,51.905384,-0.6,0.4,-2.15,-1.35
1999-09-09,51.931739,52.7753,51.668126,52.643494,0.05,1.68,-0.46,1.42
1999-09-10,53.355239,53.770429,52.74893,53.249794,1.35,2.14,0.2,1.15
1999-09-13,53.197069,53.302515,52.327147,52.610531,-0.1,0.1,-1.73,-1.2
1999-09-14,52.406223,53.269555,52.300778,52.900497,-0.39,1.25,-0.59,0.55
1999-09-15,53.559541,53.559541,51.826287,51.879009,1.25,1.25,-2.03,-1.93
1999-09-16,51.852646,52.327149,50.778424,51.852646,-0.05,0.86,-2.12,-0.05
1999-09-17,52.327135,53.513393,52.248051,53.407948,0.92,3.2,0.76,3.0
1999-09-20,53.56612,53.777011,53.170701,53.533169,0.3,0.69,-0.44,0.23
1999-09-21,53.065262,53.170707,52.096485,52.248062,-0.87,-0.68,-2.68,-2.4
1999-09-22,52.32714,53.078437,51.69447,52.801643,0.15,1.59,-1.06,1.06
1999-09-23,53.355248,53.460693,50.303929,50.613674,1.05,1.25,-4.73,-4.14
1999-09-24,50.297327,50.877275,49.453766,50.679565,-0.63,0.52,-2.29,0.13
1999-09-27,51.404508,51.773566,50.877282,51.03545,1.43,2.16,0.39,0.7
1999-09-28,50.778408,51.457211,49.691006,51.272682,-0.5,0.83,-2.63,0.46
1999-09-29,51.272704,51.641762,50.244614,50.244614,0.0,0.72,-2.01,-2.01
1999-09-30,50.719105,51.299053,50.086434,50.771828,0.94,2.1,-0.31,1.05
1999-10-01,50.086443,50.791607,49.559217,50.791607,-1.35,0.04,-2.39,0.04
1999-10-04,51.061802,52.116254,50.771828,51.931725,0.53,2.61,-0.04,2.24
1999-10-05,52.116275,52.933475,51.19363,52.300804,0.36,1.93,-1.42,0.71
1999-10-06,52.617137,53.427747,51.819708,53.348663,0.6,2.15,-0.92,2.0
1999-10-07,53.645215,53.902238,52.828015,53.223434,0.56,1.04,-0.98,-0.23
1999-10-08,53.012555,53.9352,52.3008,53.783623,-0.4,1.34,-1.73,1.05
1999-10-11,53.935194,54.567865,53.803388,54.541504,0.28,1.46,0.04,1.41
1999-10-12,54.356972,54.791933,53.144353,53.302521,-0.34,0.46,-2.56,-2.27
1999-10-13,52.696216,53.328887,51.509958,51.720848,-1.14,0.05,-3.36,-2.97
1999-10-14,51.905384,52.406249,51.061823,52.043781,0.36,1.33,-1.27,0.62
1999-10-15,50.719126,51.457242,50.198491,50.508236,-2.55,-1.13,-3.55,-2.95
1999-10-18,50.560949,50.745478,48.432275,49.868965,0.1,0.47,-4.11,-1.27
1999-10-19,50.409375,50.666397,49.29561,50.139172,1.08,1.6,-1.15,0.54
1999-10-20,50.90364,52.083308,50.402776,51.668118,1.52,3.88,0.53,3.05
1999-10-21,50.824562,52.511684,50.455504,52.511684,-1.63,1.63,-2.35,1.63
1999-10-22,52.821422,53.355238,52.089897,52.274426,0.59,1.61,-0.8,-0.45
1999-10-25,52.037191,52.874162,51.826301,52.300804,-0.45,1.15,-0.86,0.05
1999-10-26,52.933461,53.223435,51.773564,51.879009,1.21,1.76,-1.01,-0.81
1999-10-27,51.747208,51.98446,50.989321,51.799931,-0.25,0.2,-1.71,-0.15
1999-10-28,52.617127,53.777024,52.142624,53.592495,1.58,3.82,0.66,3.46
1999-10-29,54.831475,55.885926,54.646946,55.464146,2.31,4.28,1.97,3.49
1999-11-01,55.464146,56.123178,55.101678,55.174171,0.0,1.19,-0.65,-0.52
1999-11-02,55.464122,56.149515,54.99621,55.2071,0.53,1.77,-0.32,0.06
1999-11-03,55.991385,56.624056,55.833217,56.30772,1.42,2.57,1.13,1.99
1999-11-04,57.09195,57.203985,56.334063,56.940372,1.39,1.59,0.05,1.12
1999-11-05,58.1003,58.390274,57.520351,57.520351,2.04,2.55,1.02,1.02
1999-11-08,57.731215,58.884522,57.546686,58.680222,0.37,2.37,0.05,2.02
1999-11-09,59.154712,59.260157,57.783926,58.28479,0.81,0.99,-1.53,-0.67
1999-11-10,58.311143,59.550123,58.047531,59.049259,0.05,2.17,-0.41,1.31
1999-11-11,59.681956,60.182821,59.154731,60.103737,1.07,1.92,0.18,1.79
1999-11-12,60.420081,60.947307,58.522068,60.894585,0.53,1.4,-2.63,1.32
1999-11-15,60.9473,61.15819,60.472797,60.775951,0.09,0.43,-0.69,-0.19
1999-11-16,60.999987,62.608024,60.736374,62.31805,0.37,3.01,-0.07,2.54
1999-11-17,62.318091,62.588294,61.158194,61.474529,0.0,0.43,-1.86,-1.35
1999-11-18,61.896312,63.359364,61.527254,63.359364,0.69,3.07,0.09,3.07
1999-11-19,63.082548,64.031554,62.845297,63.926109,-0.44,1.06,-0.81,0.89
1999-11-22,64.05793,65.375995,62.950756,62.950756,0.21,2.27,-1.53,-1.53
1999-11-23,64.479711,64.532433,62.634421,63.24073,2.43,2.51,-0.5,0.46
1999-11-24,63.425253,65.580288,62.76622,65.323265,0.29,3.7,-0.75,3.29
1999-11-26,66.140466,66.456802,65.270544,65.534157,1.25,1.74,-0.08,0.32
1999-11-29,65.402376,65.955963,64.374285,64.453369,-0.2,0.64,-1.77,-1.65
1999-11-30,64.585173,64.690618,62.001766,62.001766,0.2,0.37,-3.8,-3.8
1999-12-01,62.687133,63.6625,62.21263,63.346165,1.11,2.68,0.34,2.17
1999-12-02,63.583427,65.48144,63.543885,65.356224,0.37,3.37,0.31,3.17
1999-12-03,66.90491,67.643026,66.562213,66.746742,2.37,3.5,1.85,2.13
1999-12-06,67.003801,67.906675,66.377721,67.353088,0.39,1.74,-0.55,0.91
1999-12-07,67.563979,67.827592,66.502937,67.353088,0.31,0.7,-1.26,0.0
1999-12-08,67.372836,67.900062,66.377698,66.535866,0.03,0.81,-1.45,-1.21
1999-12-09,67.484866,67.853924,65.165074,66.852196,1.43,1.98,-2.06,0.48
1999-12-10,67.405792,67.643044,65.903199,67.405792,0.83,1.18,-1.42,0.83
1999-12-13,67.175145,68.611835,66.878581,68.321861,-0.34,1.79,-0.78,1.36
1999-12-14,68.11756,68.512979,66.641328,67.08947,-0.3,0.28,-2.46,-1.8
1999-12-15,66.325007,68.381187,65.745058,68.381187,-1.14,1.93,-2.0,1.93
1999-12-16,69.277445,70.226451,68.961109,70.068283,1.31,2.7,0.85,2.47
1999-12-17,71.280916,71.597251,70.378042,70.674606,1.73,2.18,0.44,0.87
1999-12-20,71.201825,71.91358,70.595516,71.597244,0.75,1.75,-0.11,1.31
1999-12-21,71.808113,75.445969,71.399513,75.445969,0.29,5.38,-0.28,5.38
1999-12-22,75.235094,75.340539,73.758862,75.208733,-0.28,-0.14,-2.24,-0.31
1999-12-23,75.808447,76.553153,75.076921,76.105011,0.8,1.79,-0.18,1.19
1999-12-27,76.18407,76.210432,74.154253,75.656845,0.1,0.14,-2.56,-0.59
1999-12-28,75.709606,76.342277,74.707878,75.182381,0.07,0.91,-1.25,-0.63
1999-12-29,75.920508,78.029411,75.815063,78.029411,0.98,3.79,0.84,3.79
1999-12-30,78.978412,79.083857,77.185844,77.185844,1.22,1.35,-1.08,-1.08
1999-12-31,78.134889,78.609392,77.080437,77.080437,1.23,1.84,-0.14,-0.14
2000-01-03,81.140025,81.140025,76.553162,79.927406,5.27,5.27,-0.68,3.69
2000-01-04,77.60759,78.872931,74.180624,74.444237,-2.9,-1.32,-7.19,-6.86
2000-01-05,73.811583,75.60415,71.07001,72.546242,-0.85,1.56,-4.53,-2.55
2000-01-06,73.284363,74.233369,67.273991,67.563965,1.02,2.33,-7.27,-6.87
2000-01-07,69.962858,75.920509,69.5938,75.920509,3.55,12.37,3.0,12.37
2000-01-10,76.76407,79.242031,75.867786,78.029411,1.11,4.37,-0.07,2.78
2000-01-11,77.396738,78.345744,73.389822,74.233383,-0.81,0.41,-5.95,-4.86
2000-01-12,75.076961,75.281261,72.546276,72.598999,1.14,1.41,-2.27,-2.2
2000-01-13,74.655197,77.185881,73.455758,76.974991,2.83,6.32,1.18,6.03
2000-01-14,78.451182,78.978407,77.607621,78.767517,1.92,2.6,0.82,2.33
2000-01-18,77.660361,79.663819,77.133135,79.189316,-1.41,1.14,-2.07,0.54
2000-01-19,78.866409,80.981903,77.970125,80.981903,-0.41,2.26,-1.54,2.26
2000-01-20,80.56009,81.719987,79.301339,80.191032,-0.52,0.91,-2.08,-0.98
2000-01-21,81.403632,81.456354,80.191013,81.192741,1.51,1.58,-0.0,1.25
2000-01-24,82.194473,82.352641,76.737688,77.291275,1.23,1.43,-5.49,-4.81
2000-01-25,77.502181,79.393603,75.419639,78.451187,0.27,2.72,-2.42,1.5
2000-01-26,78.662071,78.714793,75.076936,75.287827,0.27,0.34,-4.3,-4.03
2000-01-27,77.396725,78.029396,73.917036,76.394997,2.8,3.64,-1.82,1.47
2000-01-28,75.920486,76.315905,71.491791,72.546242,-0.62,-0.1,-6.42,-5.04
2000-01-31,72.44077,75.920458,70.437314,75.656845,-0.15,4.65,-2.91,4.29
2000-02-01,75.525059,78.02938,74.602414,77.686684,-0.17,3.14,-1.39,2.68
2000-02-02,77.818508,79.901049,77.686702,78.345734,0.17,2.85,0.0,0.85
2000-02-03,79.558358,81.509094,77.844875,81.403648,1.55,4.04,-0.64,3.9
2000-02-04,81.8254,82.873261,81.166368,81.957207,0.52,1.81,-0.29,0.68
2000-02-07,82.036361,83.196258,81.192799,83.090813,0.1,1.51,-0.93,1.38
2000-02-08,83.828877,86.78134,83.828877,86.57045,0.89,4.44,0.89,4.19
2000-02-09,86.095964,86.208,83.301668,83.512558,-0.55,-0.42,-3.78,-3.53
2000-02-10,84.197925,86.254105,83.136883,86.254105,0.82,3.28,-0.45,3.28
2000-02-11,86.095954,86.095954,82.668987,84.250664,-0.18,-0.18,-4.16,-2.32
2000-02-14,84.349525,84.356116,82.458103,84.145226,0.12,0.13,-2.13,-0.13
2000-02-15,83.459785,84.883294,80.876381,84.751488,-0.81,0.88,-3.88,0.72
2000-02-16,84.276988,85.77958,83.776123,84.356071,-0.56,1.21,-1.15,-0.47
2000-02-17,85.357843,87.097688,84.039779,86.148682,1.19,3.25,-0.37,2.13
2000-02-18,86.57046,86.886795,83.038048,83.038048,0.49,0.86,-3.61,-3.61
2000-02-22,83.512518,84.303357,81.192726,83.301628,0.57,1.52,-2.22,0.32
2000-02-23,84.085915,88.573925,83.644364,87.941254,0.94,6.33,0.41,5.57
2000-02-24,88.468462,90.096271,86.043224,89.839249,0.6,2.45,-2.16,2.16
2000-02-25,89.575664,90.682838,87.624929,87.783096,-0.29,0.94,-2.46,-2.29
2000-02-28,87.097646,89.153825,84.777854,87.730316,-0.78,1.56,-3.42,-0.06
2000-02-29,89.20661,90.340145,88.521216,90.050171,1.68,2.97,0.9,2.64
2000-03-01,90.471934,91.579108,89.839263,90.788269,0.47,1.7,-0.23,0.82
2000-03-02,91.157353,91.262798,88.363056,88.685982,0.41,0.52,-2.67,-2.32
2000-03-03,91.104642,93.740772,90.261081,93.688049,2.73,5.7,1.78,5.64
2000-03-06,94.267972,95.506953,93.00263,94.42614,0.62,1.94,-0.73,0.79
2000-03-07,96.007811,96.060534,91.737283,93.002625,1.68,1.73,-2.85,-1.51
2000-03-08,93.635278,94.478839,89.654724,93.846169,0.68,1.59,-3.6,0.91
2000-03-09,93.819806,97.431302,92.027239,97.009521,-0.03,3.82,-1.94,3.37
2000-03-10,96.904058,98.222122,95.750752,96.587723,-0.11,1.25,-1.3,-0.43
2000-03-13,92.791719,96.271408,92.396299,94.05706,-3.93,-0.33,-4.34,-2.62
2000-03-14,95.111518,95.638744,88.57392,90.577377,1.12,1.68,-5.83,-3.7
2000-03-15,89.839258,90.261039,85.937788,86.781349,-0.81,-0.35,-5.12,-4.19
2000-03-16,88.890277,92.159078,85.199697,91.737297,2.43,6.2,-1.82,5.71
2000-03-17,91.104589,93.687994,91.051866,93.477104,-0.69,2.13,-0.75,1.9
2000-03-20,93.6353,94.057081,89.628384,90.841003,0.17,0.62,-4.12,-2.82
2000-03-21,89.522892,94.426089,87.361267,94.267921,-1.45,3.95,-3.83,3.77
2000-03-22,95.744159,97.8267,93.740702,96.165939,1.57,3.78,-0.56,2.01
2000-03-23,96.574589,99.329344,95.796931,97.853111,0.42,3.29,-0.38,1.75
2000-03-24,99.105224,101.649087,97.022683,99.171127,1.28,3.88,-0.85,1.35
2000-03-27,99.54016,100.805501,98.802044,99.329269,0.37,1.65,-0.37,0.16
2000-03-28,98.683423,99.381996,95.427805,96.798592,-0.65,0.05,-3.93,-2.55
2000-03-29,97.325882,97.378605,92.79174,92.79174,0.54,0.6,-4.14,-4.14
2000-03-30,90.471886,95.11147,87.308533,90.471886,-2.5,2.5,-5.91,-2.5
2000-03-31,91.223248,93.318971,87.730377,92.369965,0.83,3.15,-3.03,2.1
2000-04-03,90.906879,92.053594,84.988771,86.834061,-1.58,-0.34,-7.99,-5.99
2000-04-04,87.414011,87.677623,74.496983,85.990501,0.67,0.97,-14.21,-0.97
2000-04-05,82.247208,87.677632,81.192756,84.461555,-4.35,1.96,-5.58,-1.78
2000-04-06,86.359597,87.624939,84.145248,86.465042,2.25,3.75,-0.37,2.37
2000-04-07,87.835822,90.577396,86.57048,89.944725,1.59,4.76,0.12,4.02
2000-04-10,90.788264,90.840986,83.72344,84.461555,0.94,1.0,-6.92,-6.1
2000-04-11,81.930859,85.621438,80.191014,82.458084,-3.0,1.37,-5.06,-2.37
2000-04-12,82.352659,83.301666,76.131396,77.607628,-0.13,1.02,-7.67,-5.88
2000-04-13,78.293021,80.981873,74.233383,74.233383,0.88,4.35,-4.35,-4.35
2000-04-14,72.599018,74.6552,65.797803,67.801262,-2.2,0.57,-11.36,-8.66
2000-04-17,65.81092,75.920469,65.79774,75.604134,-2.94,11.98,-2.95,11.51
2000-04-18,75.485544,78.451189,73.706157,77.607628,-0.16,3.77,-2.51,2.65
2000-04-19,78.029435,78.978442,75.129693,75.235138,0.54,1.77,-3.19,-3.06
2000-04-20,76.236829,76.737693,72.598972,73.6007,1.33,2.0,-3.5,-2.17
2000-04-24,70.384625,71.913579,67.379438,71.491798,-4.37,-2.29,-8.45,-2.87
2000-04-25,72.968013,76.342256,72.546233,76.315895,2.06,6.78,1.47,6.75
2000-04-26,76.447704,77.963477,73.495241,73.706131,0.17,2.16,-3.7,-3.42
2000-04-27,70.85917,78.016262,69.382937,76.974991,-3.86,5.85,-5.87,4.43
2000-04-28,78.925678,79.927406,77.713059,79.927406,2.53,3.84,0.96,3.84
2000-05-01,80.77098,81.719986,79.505638,80.665535,1.06,2.24,-0.53,0.92
2000-05-02,80.032863,80.665534,75.709612,76.025948,-0.78,-0.0,-6.14,-5.75
2000-05-03,75.498716,76.131387,72.137652,75.182381,-0.69,0.14,-5.11,-1.11
2000-05-04,75.076933,76.553165,73.917036,75.340546,-0.14,1.82,-1.68,0.21
2000-05-05,74.338814,77.871226,74.25973,77.13311,-1.33,3.36,-1.43,2.38
2000-05-08,76.342301,76.553191,74.022507,74.127953,-1.03,-0.75,-4.03,-3.9
2000-05-09,74.655144,75.18237,71.122733,72.546242,0.71,1.42,-4.05,-2.13
2000-05-10,71.175448,71.689493,67.063089,67.273979,-1.89,-1.18,-7.56,-7.27
2000-05-11,69.804698,71.913601,68.223021,71.386375,3.76,6.9,1.41,6.11
2000-05-12,72.019046,73.864337,70.85915,71.386375,0.89,3.47,-0.74,0.0
2000-05-15,71.544545,74.760622,69.699254,74.497009,0.22,4.73,-2.36,4.36
2000-05-16,75.920487,77.185829,74.286088,76.605881,1.91,3.61,-0.28,2.83
2000-05-17,75.287798,76.342249,74.022457,75.024185,-1.72,-0.34,-3.37,-2.06
2000-05-18,75.076923,75.380078,72.019015,72.33535,0.07,0.47,-4.01,-3.58
2000-05-19,70.648278,71.70273,68.592096,68.908432,-2.33,-0.87,-5.17,-4.74
2000-05-22,68.855652,69.382877,63.754745,68.855652,-0.08,0.69,-7.48,-0.08
2000-05-23,68.644779,69.69923,62.634407,63.10891,-0.31,1.23,-9.04,-8.35
2000-05-24,63.267064,67.379423,60.947271,67.063087,0.25,6.77,-3.43,6.27
2000-05-25,67.695794,69.382917,64.53244,65.586891,0.94,3.46,-3.77,-2.2
2000-05-26,65.586891,66.852233,63.899769,65.586891,0.0,1.93,-2.57,0.0
2000-05-30,67.484899,72.493543,67.484899,72.177208,2.89,10.53,2.89,10.05
2000-05-31,71.254529,73.112999,69.804659,70.120995,-1.28,1.3,-3.29,-2.85
