Date,equity,position,drawdown_pct
2000-06-14,17965652,230888,-21.76
2000-06-15,18282550,230888,-20.38
2000-06-16,18380060,230888,-19.96
2000-06-19,19111359,230888,-16.77
2000-06-20,19038230,230888,-17.09
2000-06-21,19281997,230888,-16.03
2000-06-22,18575066,230888,-19.11
2000-06-23,17843759,230888,-22.29
2000-06-26,18331303,230888,-20.17
2000-06-27,18111916,230888,-21.13
2000-06-28,18331303,230888,-20.17
2000-06-29,17871191,230888,-22.17
2000-06-30,18221610,230888,-20.65
2000-07-03,18575066,230888,-19.11
2000-07-05,17855956,230888,-22.24
2000-07-06,18331303,230888,-20.17
2000-07-07,18709142,230888,-18.52
2000-07-10,18425760,230888,-19.76
2000-07-11,18526319,230888,-19.32
2000-07-12,18965096,230888,-17.41
2000-07-13,19208859,230888,-16.35
2000-07-14,19623270,230888,-14.54
2000-07-17,19842660,230888,-13.59
2000-07-18,19403879,230888,-15.5
2000-07-19,18965096,230888,-17.41
2000-07-20,19574517,230888,-14.76
2000-07-21,18916344,230888,-17.62
2000-07-24,18526319,230888,-19.32
2000-07-25,18672578,230888,-18.68
2000-07-26,18648193,230888,-18.79
2000-07-27,17916898,230888,-21.97
2000-07-28,16941826,230888,-26.22
2000-07-31,17441549,230888,-24.04
2000-08-01,17209967,230888,-25.05
2000-08-02,16905266,230888,-26.38
2000-08-03,17636569,230888,-23.2
2000-08-04,17575631,230888,-23.46
2000-08-07,17990026,230888,-21.66
2000-08-08,18355668,230888,-20.06
2000-08-09,17868142,230888,-22.19
2000-08-10,17514681,230888,-23.73
2000-08-11,17758452,230888,-22.66
2000-08-14,18136294,230888,-21.02
2000-08-15,18136294,230888,-21.02
2000-08-16,18319120,230888,-20.22
2000-08-17,18672578,230888,-18.68
2000-08-18,18575066,230888,-19.11
2000-08-21,18623823,230888,-18.9
2000-08-22,18623823,230888,-18.9
2000-08-23,18928530,230888,-17.57
2000-08-24,19221055,230888,-16.3
2000-08-25,19117453,230888,-16.75
2000-08-28,19208859,230888,-16.35
2000-08-29,19306364,230888,-15.92
2000-08-30,19281997,230888,-16.03
2000-08-31,19818277,230888,-13.69
2000-09-01,20013305,230888,-12.84
2000-09-05,19403879,230888,-15.5
2000-09-06,18721326,230888,-18.47
2000-09-07,19135731,230888,-16.67
2000-09-08,18550693,230888,-19.21
2000-09-11,18099726,230888,-21.18
2000-09-12,17819390,230888,-22.4
2000-09-13,18233802,230888,-20.59
2000-09-14,18136294,230888,-21.02
2000-09-15,17807205,230888,-22.45
2000-09-18,17526870,230888,-23.67
2000-09-19,18172849,230888,-20.86
2000-09-20,18453187,230888,-19.64
2000-09-21,17112468,230888,-25.48
2000-09-22,18124093,230888,-21.07
2000-09-25,17642657,230888,-23.17
2000-09-26,17441549,230888,-24.04
2000-09-27,17465929,230888,-23.94
2000-09-28,17855956,230888,-22.24
2000-09-29,17307486,230888,-24.63
2000-10-02,16917454,230888,-26.33
2000-10-03,16381167,230888,-28.66
2000-10-04,16698067,230888,-27.28
2000-10-05,16746819,230888,-27.07
2000-10-06,16186156,230888,-29.51
2000-10-09,16113017,230888,-29.83
2000-10-10,15272024,230888,-33.49
2000-10-11,15028253,230888,-34.55
2000-10-12,14650411,230888,-36.2
2000-10-13,15844876,230888,-31.0
2000-10-16,15991131,230888,-30.36
2000-10-17,15259836,230888,-33.55
2000-10-18,15211079,230888,-33.76
2000-10-19,16588367,230888,-27.76
2000-10-20,16832132,230888,-26.7
2000-10-23,16807756,230888,-26.8
2000-10-24,16088644,230888,-29.94
2000-10-25,15186706,230888,-33.86
2000-10-26,15576730,230888,-32.17
2000-10-27,15546260,230888,-32.3
2000-10-30,14970363,230888,-34.81
2000-10-31,15933247,230888,-30.61
2000-11-01,15796122,230888,-31.21
2000-11-02,15991131,230888,-30.36
2000-11-03,16198340,230888,-29.46
2000-11-06,16076462,230888,-29.99
2000-11-07,16015518,230888,-30.25
2000-11-08,14763159,230888,-35.71
2000-11-09,14760115,230888,-35.72
2000-11-10,13992247,230888,-39.07
2000-11-13,14013571,230888,-38.97
2000-11-14,14790579,230888,-35.59
2000-11-15,15089193,230888,-34.29
2000-11-16,14211640,230888,-38.11
2000-11-17,14202490,230888,-38.15
2000-11-20,13623549,230888,-40.67
2000-11-21,13602220,230888,-40.76
2000-11-22,12992803,230888,-43.42
2000-11-24,13736288,230888,-40.18
2000-11-27,13565657,230888,-40.92
2000-11-28,12764270,230888,-44.41
2000-11-29,12273689,230888,-46.55
2000-11-30,12282833,230888,-46.51
2000-12-01,12480890,230888,-45.65
2000-12-04,12675908,230888,-44.8
2000-12-05,13785046,230888,-39.97
2000-12-06,13260946,230888,-42.25
2000-12-07,12968424,230888,-43.52
2000-12-08,13260946,230888,-42.25
2000-12-11,14504162,230888,-36.84
2000-12-12,13973967,230888,-39.15
2000-12-13,13404155,230888,-41.63
2000-12-14,12749039,230888,-44.48
2000-12-15,12456515,230888,-45.75
2000-12-18,12480890,230888,-45.65
2000-12-19,11530200,230888,-49.79
2000-12-20,10868978,230888,-52.67
2000-12-21,10932969,230888,-52.39
2000-12-22,11798344,230888,-48.62
2000-12-26,11871475,230888,-48.3
2000-12-27,12005544,230888,-47.72
2000-12-28,11981166,230888,-47.82
2000-12-29,11383936,230888,-50.42
2001-01-02,10421058,230888,-54.62
2001-01-03,12176184,230888,-46.97
2001-01-04,11956794,230888,-47.93
2001-01-05,11042664,230888,-51.91
2001-01-08,11164549,230888,-51.38
2001-01-09,11164549,230888,-51.38
2001-01-10,11737404,230888,-48.89
2001-01-11,12078673,230888,-47.4
2001-01-12,12234079,230888,-46.72
2001-01-16,12087814,230888,-47.36
2001-01-17,12456515,230888,-45.75
2001-01-18,12980616,230888,-43.47
2001-01-19,12931860,230888,-43.68
2001-01-22,12944051,230888,-43.63
2001-01-23,13215240,230888,-42.45
2001-01-24,13090308,230888,-42.99
2001-01-25,12578400,230888,-45.22
2001-01-26,12782555,230888,-44.33
2001-01-29,13065929,230888,-43.1
2001-01-30,13017182,230888,-43.31
2001-01-31,12539393,230888,-45.39
2001-02-01,12705153,230888,-44.67
2001-02-02,12003108,230888,-47.73
2001-02-05,11993357,230888,-47.77
2001-02-06,12012860,230888,-47.69
2001-02-07,11817843,230888,-48.54
2001-02-08,11464869,230888,-50.07
2001-02-09,10998784,230888,-52.1
2001-02-12,11131398,230888,-51.52
2001-02-13,10774518,230888,-53.08
2001-02-14,11203548,230888,-51.21
2001-02-15,11388815,230888,-50.4
2001-02-16,10751119,230888,-53.18
2001-02-20,10333792,230888,-55.0
2001-02-21,10043221,230888,-56.26
2001-02-22,9945716,230888,-56.69
2001-02-23,9980816,230888,-56.53
2001-02-26,10169979,230888,-55.71
2001-02-27,9555686,230888,-58.39
2001-02-28,9253415,230888,-59.7
2001-03-01,9516682,230888,-58.56
2001-03-02,9107151,230888,-60.34
2001-03-05,9272914,230888,-59.62
2001-03-06,9633691,230888,-58.05
2001-03-07,9637589,230888,-58.03
2001-03-08,9458178,230888,-58.81
2001-03-09,8795135,230888,-61.7
2001-03-12,8249093,230888,-64.08
2001-03-13,8668373,230888,-62.25
2001-03-14,8531866,230888,-62.84
2001-03-15,8219842,230888,-64.2
2001-03-16,8034578,230888,-65.01
2001-03-19,8436304,230888,-63.26
2001-03-20,7868819,230888,-65.73
2001-03-21,7868819,230888,-65.73
2001-03-22,8346602,230888,-63.65
2001-03-23,8346602,230888,-63.65
2001-03-26,8153539,230888,-64.49
2001-03-27,8434357,230888,-63.27
2001-03-28,7742057,230888,-66.28
2001-03-29,7595799,230888,-66.92
2001-03-30,7634800,230888,-66.75
2001-04-02,7293526,230888,-68.24
2001-04-03,6759188,230888,-70.56
2001-04-04,6640230,230888,-71.08
2001-04-05,7275970,230888,-68.31
2001-04-06,7010755,230888,-69.47
2001-04-09,7225272,230888,-68.53
2001-04-10,7761560,230888,-66.2
2001-04-11,7995572,230888,-65.18
2001-04-12,8346602,230888,-63.65
2001-04-16,7849317,230888,-65.82
2001-04-17,8044328,230888,-64.97
2001-04-18,8882887,230888,-61.32
2001-04-19,9419173,230888,-58.98
2001-04-20,9438675,230888,-58.9
2001-04-23,8804881,230888,-61.66
2001-04-24,8639125,230888,-62.38
2001-04-25,8795135,230888,-61.7
2001-04-26,8570866,230888,-62.68
2001-04-27,8804881,230888,-61.66
2001-04-30,8999894,230888,-60.81
2001-05-01,9370422,230888,-59.19
2001-05-02,9551781,230888,-58.4
2001-05-03,9126658,230888,-60.25
2001-05-04,9399673,230888,-59.07
2001-05-07,9204662,230888,-59.92
2001-05-08,9399673,230888,-59.07
2001-05-09,9077902,230888,-60.47
2001-05-10,8925794,230888,-61.13
2001-05-11,8882887,230888,-61.32
2001-05-14,8740531,230888,-61.94
2001-05-15,8804881,230888,-61.66
2001-05-16,9194909,230888,-59.96
2001-05-17,9341172,230888,-59.32
2001-05-18,9368471,230888,-59.2
2001-05-21,9955468,230888,-56.65
2001-05-22,9926213,230888,-56.77
2001-05-23,9487429,230888,-58.68
2001-05-24,9731197,230888,-57.62
2001-05-25,9553736,230888,-58.39
2001-05-29,8994049,230888,-60.83
2001-05-30,8664472,230888,-62.27
2001-05-31,8722973,230888,-62.01
2001-06-01,8980394,230888,-60.89
2001-06-04,8937492,230888,-61.08
2001-06-05,9331420,230888,-59.36
2001-06-06,9259267,230888,-59.68
2001-06-07,9497183,230888,-58.64
2001-06-08,9233909,230888,-59.79
2001-06-11,8980394,230888,-60.89
2001-06-12,8931638,230888,-61.1
2001-06-13,8687875,230888,-62.17
2001-06-14,8239344,230888,-64.12
2001-06-15,8307594,230888,-63.82
2001-06-18,8196436,230888,-64.31
2001-06-19,8155486,230888,-64.48
2001-06-20,8340749,230888,-63.68
2001-06-21,8453860,230888,-63.18
2001-06-22,8434357,230888,-63.27
2001-06-25,8455811,230888,-63.18
2001-06-26,8485060,230888,-63.05
2001-06-27,8539663,230888,-62.81
2001-06-28,8648874,230888,-62.34
2001-06-29,8912138,230888,-61.19
2001-07-02,8863384,230888,-61.4
2001-07-03,8900440,230888,-61.24
2001-07-05,8473359,230888,-63.1
2001-07-06,8122339,230888,-64.63
2001-07-09,8192540,230888,-64.32
2001-07-10,7898067,230888,-65.61
2001-07-11,7995572,230888,-65.18
2001-07-12,8502613,230888,-62.97
2001-07-13,8414855,230888,-63.35
2001-07-16,8258847,230888,-64.03
2001-07-17,8444107,230888,-63.23
2001-07-18,8122339,230888,-64.63
2001-07-19,8315400,230888,-63.79
2001-07-20,8122339,230888,-64.63
2001-07-23,7919518,230888,-65.51
2001-07-24,7829815,230888,-65.9
2001-07-25,7898067,230888,-65.61
2001-07-26,8015075,230888,-65.1
2001-07-27,8180836,230888,-64.37
2001-07-30,8132082,230888,-64.59
2001-07-31,8143783,230888,-64.54
2001-08-01,8405101,230888,-63.4
2001-08-02,8563065,230888,-62.71
2001-08-03,8420707,230888,-63.33
2001-08-06,8288095,230888,-63.91
2001-08-07,8245192,230888,-64.09
2001-08-08,7898067,230888,-65.61
2001-08-09,7931219,230888,-65.46
2001-08-10,7855162,230888,-65.79
2001-08-13,8015075,230888,-65.1
2001-08-14,7917572,230888,-65.52
2001-08-15,7625048,230888,-66.79
2001-08-16,7714754,230888,-66.4
2001-08-17,7363733,230888,-67.93
2001-08-20,7465140,230888,-67.49
2001-08-21,7155067,230888,-68.84
2001-08-22,7350078,230888,-67.99
2001-08-23,7277928,230888,-68.31
2001-08-24,7664052,230888,-66.62
2001-08-27,7673802,230888,-66.58
2001-08-28,7433930,230888,-67.63
2001-08-29,7324725,230888,-68.1
2001-08-30,7053658,230888,-69.28
2001-08-31,7143366,230888,-68.89
2001-09-04,6917147,230888,-69.88
2001-09-05,6889847,230888,-70.0
2001-09-06,6610977,230888,-71.21
2001-09-07,6571976,230888,-71.38
2001-09-10,6649982,230888,-71.04
2001-09-17,6084440,230888,-73.5
2001-09-18,5947931,230888,-74.1
2001-09-19,5844575,230888,-74.55
2001-09-20,5649559,230888,-75.4
2001-09-21,5497448,230888,-76.06
2001-09-24,5774368,230888,-74.85
2001-09-25,5791922,230888,-74.78
2001-09-26,5591057,230888,-75.65
2001-09-27,5554004,230888,-75.81
2001-09-28,5651510,230888,-75.39
2001-10-01,5602757,230888,-75.6
2001-10-02,5620310,230888,-75.52
2001-10-03,6045439,230888,-73.67
2001-10-04,6103942,230888,-73.42
2001-10-05,6193649,230888,-73.03
2001-10-08,6213151,230888,-72.94
2001-10-09,6062989,230888,-73.6
2001-10-10,6337960,230888,-72.4
2001-10-11,6766988,230888,-70.53
2001-10-12,6737737,230888,-70.66
2001-10-15,6708487,230888,-70.79
2001-10-16,6817690,230888,-70.31
2001-10-17,6328207,230888,-72.44
2001-10-18,6499819,230888,-71.69
2001-10-19,6542725,230888,-71.51
2001-10-22,6718234,230888,-70.74
2001-10-23,6753338,230888,-70.59
2001-10-24,6899601,230888,-69.95
2001-10-25,7176517,230888,-68.75
2001-10-26,7022455,230888,-69.42
2001-10-29,6638279,230888,-71.09
2001-10-30,6509569,230888,-71.65
2001-10-31,6610977,230888,-71.21
2001-11-01,6891796,230888,-69.99
2001-11-02,6942499,230888,-69.77
2001-11-05,7168722,230888,-68.78
2001-11-06,7447587,230888,-67.57
2001-11-07,7437839,230888,-67.61
2001-11-08,7361778,230888,-67.94
2001-11-09,7357882,230888,-67.96
2001-11-12,7410538,230888,-67.73
2001-11-13,7675753,230888,-66.57
2001-11-14,7730352,230888,-66.34
2001-11-15,7699158,230888,-66.47
2001-11-16,7677703,230888,-66.56
2001-11-19,7896118,230888,-65.61
2001-11-20,7531443,230888,-67.2
2001-11-21,7492442,230888,-67.37
2001-11-23,7660153,230888,-66.64
2001-11-26,7849317,230888,-65.82
2001-11-27,7839565,230888,-65.86
2001-11-28,7556796,230888,-67.09
2001-11-29,7790813,230888,-66.07
2001-11-30,7732304,230888,-66.33
2001-12-03,7599697,230888,-66.9
2001-12-04,7962420,230888,-65.32
2001-12-05,8356351,230888,-63.61
2001-12-06,8368053,230888,-63.56
2001-12-07,8137935,230888,-64.56
2001-12-10,7995572,230888,-65.18
2001-12-11,8040427,230888,-64.99
2001-12-12,8104784,230888,-64.7
2001-12-13,7753760,230888,-66.23
2001-12-14,7822015,230888,-65.94
2001-12-17,7956571,230888,-65.35
2001-12-18,8046277,230888,-64.96
2001-12-19,7900017,230888,-65.6
2001-12-20,7564594,230888,-67.06
2001-12-21,7699158,230888,-66.47
2001-12-24,7667949,230888,-66.61
2001-12-26,7740109,230888,-66.29
2001-12-27,7802505,230888,-66.02
2001-12-28,7864916,230888,-65.75
2001-12-31,7587996,230888,-66.96
2002-01-02,7822015,230888,-65.94
2002-01-03,8093084,230888,-64.76
2002-01-04,8126236,230888,-64.61
2002-01-07,8036530,230888,-65.0
2002-01-08,8091129,230888,-64.76
2002-01-09,8017029,230888,-65.09
2002-01-10,8069680,230888,-64.86
2002-01-11,7966320,230888,-65.31
2002-01-14,7792761,230888,-66.06
2002-01-15,7866868,230888,-65.74
2002-01-16,7562647,230888,-67.07
2002-01-17,7732304,230888,-66.33
2002-01-18,7525595,230888,-67.23
2002-01-22,7293526,230888,-68.24
2002-01-23,7494394,230888,-67.36
2002-01-24,7593849,230888,-66.93
2002-01-25,7572393,230888,-67.02
2002-01-28,7615295,230888,-66.84
2002-01-29,7406633,230888,-67.75
2002-01-30,7463186,230888,-67.5
2002-01-31,7509994,230888,-67.3
2002-02-01,7437839,230888,-67.61
2002-02-04,7199923,230888,-68.65
2002-02-05,7080962,230888,-69.16
2002-02-06,7032208,230888,-69.38
2002-02-07,6862546,230888,-70.11
2002-02-08,7053658,230888,-69.28
2002-02-11,7143366,230888,-68.89
2002-02-12,7084861,230888,-69.15
2002-02-13,7205770,230888,-68.62
2002-02-14,7192117,230888,-68.68
