Date,equity,cash,rebalanced,rebalance_reason,spy_value,spy_weight,spy_signal,spy_shares,spy_avg_price,tqqq_value,tqqq_weight,tqqq_signal,tqqq_shares,tqqq_avg_price,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,tlt_value,tlt_weight,tlt_signal,tlt_shares,tlt_avg_price,drawdown_pct
2007-10-24,14310674,163,False,,5367937,0.3751,buy,49887,81.43192,3229225,0.2257,buy,3763573,0.47175,3679410,0.2571,buy,48721,48.805844,2033940,0.1421,buy,39242,48.930168,-0.56
2007-10-25,14209954,163,False,,5380696,0.3787,buy,49887,81.43192,3097823,0.218,buy,3763573,0.47175,3704258,0.2607,buy,48721,48.805844,2027014,0.1426,buy,39242,48.930168,-1.26
2007-10-26,14501770,163,False,,5443773,0.3754,buy,49887,81.43192,3250380,0.2241,buy,3763573,0.47175,3785135,0.261,buy,48721,48.805844,2022320,0.1395,buy,39242,48.930168,0.0
2007-10-29,14586720,163,False,,5461849,0.3744,buy,49887,81.43192,3288482,0.2254,buy,3763573,0.47175,3806085,0.2609,buy,48721,48.805844,2030142,0.1392,buy,39242,48.930168,0.0
2007-10-30,14528500,163,False,,5423929,0.3733,buy,49887,81.43192,3306814,0.2276,buy,3763573,0.47175,3768569,0.2594,buy,48721,48.805844,2029025,0.1397,buy,39242,48.930168,-0.4
2007-10-31,14767460,163,False,,5480273,0.3711,buy,49887,81.43192,3445879,0.2333,buy,3763573,0.47175,3830445,0.2594,buy,48721,48.805844,2010700,0.1362,buy,39242,48.930168,0.0
2007-11-01,14436514,163,False,,5351990,0.3707,buy,49887,81.43192,3250707,0.2252,buy,3763573,0.47175,3796828,0.263,buy,48721,48.805844,2036826,0.1411,buy,39242,48.930168,-2.24
2007-11-02,14609612,21,True,monthly,5778390,0.3955,buy,53801,83.361852,2960657,0.2027,buy,3351192,0.47175,3698125,0.2531,buy,46325,48.805844,2172418,0.1487,buy,41721,49.10591,-1.07
2007-11-05,14502428,21,False,,5734439,0.3954,buy,53801,83.361852,2902085,0.2001,buy,3351192,0.47175,3694419,0.2547,buy,46325,48.805844,2171463,0.1497,buy,41721,49.10591,-1.79
2007-11-06,14743763,21,False,,5811642,0.3942,buy,53801,83.361852,2998891,0.2034,buy,3351192,0.47175,3772245,0.2559,buy,46325,48.805844,2160964,0.1466,buy,41721,49.10591,-0.16
2007-11-07,14405831,21,False,,5652658,0.3924,buy,53801,83.361852,2778604,0.1929,buy,3351192,0.47175,3809768,0.2645,buy,46325,48.805844,2164780,0.1503,buy,41721,49.10591,-2.45
2007-11-08,14118413,21,False,,5623995,0.3983,buy,53801,83.361852,2524128,0.1788,buy,3351192,0.47175,3809305,0.2698,buy,46325,48.805844,2160964,0.1531,buy,41721,49.10591,-4.4
2007-11-09,13802801,21,False,,5546797,0.4019,buy,53801,83.361852,2269658,0.1644,buy,3351192,0.47175,3806989,0.2758,buy,46325,48.805844,2179336,0.1579,buy,41721,49.10591,-6.53
2007-11-12,13401856,21,False,,5491766,0.4098,buy,53801,83.361852,2095608,0.1564,buy,3351192,0.47175,3627248,0.2707,buy,46325,48.805844,2187213,0.1632,buy,41721,49.10591,-9.25
2007-11-13,13898910,0,True,daily,5525360,0.3975,buy,52529,83.361852,2983091,0.2146,buy,4246955,0.509914,3388631,0.2438,buy,42829,48.805844,2001828,0.144,buy,38327,49.10591,-5.88
2007-11-14,13819378,0,False,,5510059,0.3987,buy,52529,83.361852,2866988,0.2075,buy,4246955,0.509914,3438312,0.2488,buy,42829,48.805844,2004019,0.145,buy,38327,49.10591,-6.42
2007-11-15,13611207,0,False,,5430582,0.399,buy,52529,83.361852,2819231,0.2071,buy,4246955,0.509914,3338520,0.2453,buy,42829,48.805844,2022873,0.1486,buy,38327,49.10591,-7.83
2007-11-16,13691535,0,False,,5439911,0.3973,buy,52529,83.361852,2895948,0.2115,buy,4246955,0.509914,3329955,0.2432,buy,42829,48.805844,2025721,0.148,buy,38327,49.10591,-7.29
2007-11-19,13505475,0,False,,5364165,0.3972,buy,52529,83.361852,2794322,0.2069,buy,4246955,0.509914,3308112,0.2449,buy,42829,48.805844,2038876,0.151,buy,38327,49.10591,-8.55
2007-11-20,13663995,0,False,,5396999,0.395,buy,52529,83.361852,2826693,0.2069,buy,4246955,0.509914,3403621,0.2491,buy,42829,48.805844,2036683,0.1491,buy,38327,49.10591,-7.47
2007-11-21,13459033,0,False,,5286552,0.3928,buy,52529,83.361852,2725050,0.2025,buy,4246955,0.509914,3398909,0.2525,buy,42829,48.805844,2048521,0.1522,buy,38327,49.10591,-8.86
2007-11-23,13724079,0,False,,5377971,0.3919,buy,52529,83.361852,2811595,0.2049,buy,4246955,0.509914,3479856,0.2536,buy,42829,48.805844,2054658,0.1497,buy,38327,49.10591,-7.07
2007-11-26,13501206,0,False,,5259316,0.3895,buy,52529,83.361852,2664680,0.1974,buy,4246955,0.509914,3481998,0.2579,buy,42829,48.805844,2095212,0.1552,buy,38327,49.10591,-8.57
2007-11-27,13648955,0,False,,5319760,0.3898,buy,52529,83.361852,2823329,0.2069,buy,4246955,0.509914,3430603,0.2513,buy,42829,48.805844,2075263,0.152,buy,38327,49.10591,-7.57
2007-11-28,14038693,0,False,,5489908,0.3911,buy,52529,83.361852,3079645,0.2194,buy,4246955,0.509914,3407904,0.2428,buy,42829,48.805844,2061235,0.1468,buy,38327,49.10591,-4.93
2007-11-29,14041047,0,False,,5491776,0.3911,buy,52529,83.361852,3117626,0.222,buy,4246955,0.509914,3352654,0.2388,buy,42829,48.805844,2078991,0.1481,buy,38327,49.10591,-4.92
2007-11-30,13972998,0,False,,5547001,0.397,buy,52529,83.361852,3045555,0.218,buy,4246955,0.509914,3311538,0.237,buy,42829,48.805844,2068904,0.1481,buy,38327,49.10591,-5.38
2007-12-03,13915999,0,False,,5510431,0.396,buy,52529,83.361852,2967590,0.2133,buy,4246955,0.509914,3352654,0.2409,buy,42829,48.805844,2085324,0.1499,buy,38327,49.10591,-5.77
2007-12-04,13876390,0,False,,5461179,0.3936,buy,52529,83.361852,2929482,0.2111,buy,4246955,0.509914,3400623,0.2451,buy,42829,48.805844,2085106,0.1503,buy,38327,49.10591,-6.03
2007-12-05,14066444,0,False,,5552595,0.3947,buy,52529,83.361852,3085969,0.2194,buy,4246955,0.509914,3367644,0.2394,buy,42829,48.805844,2060236,0.1465,buy,38327,49.10591,-4.75
2007-12-06,14290977,0,False,,5632076,0.3941,buy,52529,83.361852,3217374,0.2251,buy,4246955,0.509914,3399338,0.2379,buy,42829,48.805844,2042189,0.1429,buy,38327,49.10591,-3.23
2007-12-07,14234353,0,False,,5630954,0.3956,buy,52529,83.361852,3217739,0.2261,buy,4246955,0.509914,3366359,0.2365,buy,42829,48.805844,2019300,0.1419,buy,38327,49.10591,-3.61
2007-12-10,14363127,0,False,,5674610,0.3951,buy,52529,83.361852,3255002,0.2266,buy,4246955,0.509914,3426320,0.2385,buy,42829,48.805844,2007194,0.1397,buy,38327,49.10591,-2.74
2007-12-11,13968996,0,False,,5519014,0.3951,buy,52529,83.361852,3026754,0.2167,buy,4246955,0.509914,3376638,0.2417,buy,42829,48.805844,2046590,0.1465,buy,38327,49.10591,-5.41
2007-12-12,14153017,0,False,,5573492,0.3938,buy,52529,83.361852,3106758,0.2195,buy,4246955,0.509914,3447306,0.2436,buy,42829,48.805844,2025461,0.1431,buy,38327,49.10591,-4.16
2007-12-13,13982382,0,False,,5561923,0.3978,buy,52529,83.361852,3054928,0.2185,buy,4246955,0.509914,3362076,0.2405,buy,42829,48.805844,2003453,0.1433,buy,38327,49.10591,-5.32
2007-12-14,13807757,0,False,,5491403,0.3977,buy,52529,83.361852,2959210,0.2143,buy,4246955,0.509914,3362933,0.2436,buy,42829,48.805844,1994210,0.1444,buy,38327,49.10591,-6.5
2007-12-17,13513184,0,False,,5413045,0.4006,buy,52529,83.361852,2741872,0.2029,buy,4246955,0.509914,3346230,0.2476,buy,42829,48.805844,2012036,0.1489,buy,38327,49.10591,-8.49
2007-12-18,13629569,0,False,,5443267,0.3994,buy,52529,83.361852,2767082,0.203,buy,4246955,0.509914,3394198,0.249,buy,42829,48.805844,2025021,0.1486,buy,38327,49.10591,-7.71
2007-12-19,13653058,0,False,,5443267,0.3987,buy,52529,83.361852,2764148,0.2025,buy,4246955,0.509914,3393770,0.2486,buy,42829,48.805844,2051873,0.1503,buy,38327,49.10591,-7.55
2007-12-20,13826873,0,False,,5477595,0.3962,buy,52529,83.361852,2932450,0.2121,buy,4246955,0.509914,3369357,0.2437,buy,42829,48.805844,2047471,0.1481,buy,38327,49.10591,-6.37
2007-12-21,14109339,0,False,,5556560,0.3938,buy,52529,83.361852,3104639,0.22,buy,4246955,0.509914,3430603,0.2431,buy,42829,48.805844,2017537,0.143,buy,38327,49.10591,-4.46
2007-12-24,14211478,0,False,,5597818,0.3939,buy,52529,83.361852,3173270,0.2233,buy,4246955,0.509914,3432316,0.2415,buy,42829,48.805844,2008074,0.1413,buy,38327,49.10591,-3.76
2007-12-26,14310905,0,False,,5609824,0.392,buy,52529,83.361852,3219192,0.2249,buy,4246955,0.509914,3491420,0.244,buy,42829,48.805844,1990469,0.1391,buy,38327,49.10591,-3.09
2007-12-27,14146427,0,False,,5539303,0.3916,buy,52529,83.361852,3101823,0.2193,buy,4246955,0.509914,3493133,0.2469,buy,42829,48.805844,2012168,0.1422,buy,38327,49.10591,-4.21
2007-12-28,14215204,0,False,,5525425,0.3887,buy,52529,83.361852,3091426,0.2175,buy,4246955,0.509914,3554807,0.2501,buy,42829,48.805844,2043545,0.1438,buy,38327,49.10591,-3.74
2007-12-31,14054758,0,False,,5484535,0.3902,buy,52529,83.361852,2982624,0.2122,buy,4246955,0.509914,3531679,0.2513,buy,42829,48.805844,2055920,0.1463,buy,38327,49.10591,-4.83
2008-01-02,13996373,0,False,,5436521,0.3884,buy,52529,83.361852,2839854,0.2029,buy,4246955,0.509914,3634469,0.2597,buy,42829,48.805844,2085528,0.149,buy,38327,49.10591,-5.22
2008-01-03,14055568,0,False,,5433897,0.3866,buy,52529,83.361852,2874135,0.2045,buy,4246955,0.509914,3664878,0.2607,buy,42829,48.805844,2082658,0.1482,buy,38327,49.10591,-4.82
2008-01-04,13524621,0,False,,5300731,0.3919,buy,52529,83.361852,2494759,0.1845,buy,4246955,0.509914,3646033,0.2696,buy,42829,48.805844,2083098,0.154,buy,38327,49.10591,-8.42
2008-01-07,13477131,0,False,,5296229,0.393,buy,52529,83.361852,2458129,0.1824,buy,4246955,0.509914,3630614,0.2694,buy,42829,48.805844,2092159,0.1552,buy,38327,49.10591,-8.74
2008-01-08,13282853,0,False,,5210704,0.3923,buy,52529,83.361852,2265721,0.1706,buy,4246955,0.509914,3716701,0.2798,buy,42829,48.805844,2089728,0.1573,buy,38327,49.10591,-10.05
2008-01-09,13475646,0,False,,5265469,0.3907,buy,52529,83.361852,2409620,0.1788,buy,4246955,0.509914,3706850,0.2751,buy,42829,48.805844,2093706,0.1554,buy,38327,49.10591,-8.75
2008-01-10,13564211,0,False,,5299979,0.3907,buy,52529,83.361852,2419151,0.1783,buy,4246955,0.509914,3779659,0.2786,buy,42829,48.805844,2065422,0.1523,buy,38327,49.10591,-8.15
2008-01-11,13408526,0,False,,5257216,0.3921,buy,52529,83.361852,2275964,0.1697,buy,4246955,0.509914,3793793,0.2829,buy,42829,48.805844,2081552,0.1552,buy,38327,49.10591,-9.2
2008-01-14,13617790,0,False,,5299604,0.3892,buy,52529,83.361852,2393992,0.1758,buy,4246955,0.509914,3834909,0.2816,buy,42829,48.805844,2089286,0.1534,buy,38327,49.10591,-7.79
2008-01-15,13259111,0,False,,5182945,0.3909,sell,52529,83.361852,2194933,0.1655,buy,4246955,0.509914,3768524,0.2842,buy,42829,48.805844,2112709,0.1593,buy,38327,49.10591,-10.21
2008-01-16,13071104,5137102,False,,0,0.0,sell,0,0.0,2123265,0.1624,sell,4246955,0.509914,3713274,0.2841,buy,42829,48.805844,2097462,0.1605,buy,38327,49.10591,-11.49
2008-01-17,13109554,7280203,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3704708,0.2826,buy,42829,48.805844,2124643,0.1621,buy,38327,49.10591,-11.23
2008-01-18,13134373,7280203,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3744111,0.2851,buy,42829,48.805844,2110058,0.1607,buy,38327,49.10591,-11.06
2008-01-22,13189032,7280203,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3776233,0.2863,buy,42829,48.805844,2132595,0.1617,buy,38327,49.10591,-10.69
2008-01-23,13172179,7280203,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3764241,0.2858,buy,42829,48.805844,2127735,0.1615,buy,38327,49.10591,-10.8
2008-01-24,13223328,7280203,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3858036,0.2918,buy,42829,48.805844,2085088,0.1577,buy,38327,49.10591,-10.46
2008-01-25,13267884,7280203,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3867459,0.2915,buy,42829,48.805844,2120222,0.1598,buy,38327,49.10591,-10.15
2008-01-28,13322033,7280203,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3929561,0.295,buy,42829,48.805844,2112269,0.1586,buy,38327,49.10591,-9.79
2008-01-29,13281972,7280203,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3903863,0.2939,buy,42829,48.805844,2097905,0.158,buy,38327,49.10591,-10.06
2008-01-30,13307245,7280203,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3942838,0.2963,buy,42829,48.805844,2084204,0.1566,buy,38327,49.10591,-9.89
2008-01-31,13293783,7280203,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3914571,0.2945,buy,42829,48.805844,2099009,0.1579,buy,38327,49.10591,-9.98
2008-02-01,13218601,7280203,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3826771,0.2895,buy,42829,48.805844,2111626,0.1597,buy,38327,49.10591,-10.49
2008-02-04,13180905,7931075,True,monthly,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3288948,0.2495,buy,36913,48.805844,1960882,0.1488,buy,35961,49.10591,-10.74
2008-02-05,13143470,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3236532,0.2462,buy,36913,48.805844,1975863,0.1503,buy,35961,49.10591,-11.0
2008-02-06,13184314,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3283411,0.249,buy,36913,48.805844,1969828,0.1494,buy,35961,49.10591,-10.72
2008-02-07,13175094,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3316633,0.2517,buy,36913,48.805844,1927386,0.1463,buy,35961,49.10591,-10.78
2008-02-08,13239597,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3359083,0.2537,buy,36913,48.805844,1949439,0.1472,buy,35961,49.10591,-10.35
2008-02-11,13259892,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3371264,0.2542,buy,36913,48.805844,1957553,0.1476,buy,35961,49.10591,-10.21
2008-02-12,13174416,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3297438,0.2503,buy,36913,48.805844,1945903,0.1477,buy,35961,49.10591,-10.79
2008-02-13,13157879,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3301499,0.2509,buy,36913,48.805844,1925306,0.1463,buy,35961,49.10591,-10.9
2008-02-14,13139550,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3311465,0.252,buy,36913,48.805844,1897010,0.1444,buy,35961,49.10591,-11.02
2008-02-15,13133443,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3290794,0.2506,buy,36913,48.805844,1911574,0.1456,buy,35961,49.10591,-11.06
2008-02-19,13203794,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3380493,0.256,buy,36913,48.805844,1892226,0.1433,buy,35961,49.10591,-10.59
2008-02-20,13278176,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3441768,0.2592,buy,36913,48.805844,1905333,0.1435,buy,35961,49.10591,-10.08
2008-02-21,13298724,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3442137,0.2588,buy,36913,48.805844,1925512,0.1448,buy,35961,49.10591,-9.95
2008-02-22,13292867,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3447305,0.2593,buy,36913,48.805844,1914487,0.144,buy,35961,49.10591,-9.99
2008-02-25,13249318,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3423312,0.2584,buy,36913,48.805844,1894932,0.143,buy,35961,49.10591,-10.28
2008-02-26,13285746,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3459117,0.2604,buy,36913,48.805844,1895554,0.1427,buy,35961,49.10591,-10.03
2008-02-27,13326907,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3498614,0.2625,buy,36913,48.805844,1897218,0.1424,buy,35961,49.10591,-9.75
2008-02-28,13405275,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3543279,0.2643,buy,36913,48.805844,1930921,0.144,buy,35961,49.10591,-9.22
2008-02-29,13441834,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3550292,0.2641,buy,36913,48.805844,1960466,0.1458,buy,35961,49.10591,-8.98
2008-03-03,13475907,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3589420,0.2664,buy,36913,48.805844,1955412,0.1451,buy,35961,49.10591,-8.75
2008-03-04,13380864,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3513379,0.2626,buy,36913,48.805844,1936410,0.1447,buy,35961,49.10591,-9.39
2008-03-05,13451444,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3607138,0.2682,buy,36913,48.805844,1913231,0.1422,buy,35961,49.10591,-8.91
2008-03-06,13416643,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3562104,0.2655,buy,36913,48.805844,1923463,0.1434,buy,35961,49.10591,-9.15
2008-03-07,13404014,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3546970,0.2646,buy,36913,48.805844,1925969,0.1437,buy,35961,49.10591,-9.23
2008-03-10,13424292,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3538849,0.2636,buy,36913,48.805844,1954368,0.1456,buy,35961,49.10591,-9.1
2008-03-11,13412017,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3543279,0.2642,buy,36913,48.805844,1937663,0.1445,buy,35961,49.10591,-9.18
2008-03-12,13487046,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3580930,0.2655,buy,36913,48.805844,1975041,0.1464,buy,35961,49.10591,-8.67
2008-03-13,13520687,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3630024,0.2685,buy,36913,48.805844,1959588,0.1449,buy,35961,49.10591,-8.44
2008-03-14,13558569,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3643682,0.2687,buy,36913,48.805844,1983812,0.1463,buy,35961,49.10591,-8.19
2008-03-17,13590795,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3660662,0.2693,buy,36913,48.805844,1999058,0.1471,buy,35961,49.10591,-7.97
2008-03-18,13484509,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3562104,0.2642,buy,36913,48.805844,1991330,0.1477,buy,35961,49.10591,-8.69
2008-03-19,13389784,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3434386,0.2565,buy,36913,48.805844,2024323,0.1512,buy,35961,49.10591,-9.33
2008-03-20,13279258,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3318848,0.2499,buy,36913,48.805844,2029335,0.1528,buy,35961,49.10591,-10.08
2008-03-24,13247012,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3325861,0.2511,buy,36913,48.805844,1990076,0.1502,buy,35961,49.10591,-10.3
2008-03-25,13352448,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3422943,0.2564,buy,36913,48.805844,1998430,0.1497,buy,35961,49.10591,-9.58
2008-03-26,13383591,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3462440,0.2587,buy,36913,48.805844,1990076,0.1487,buy,35961,49.10591,-9.37
2008-03-27,13357050,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3449889,0.2583,buy,36913,48.805844,1976086,0.1479,buy,35961,49.10591,-9.55
2008-03-28,13317939,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3391566,0.2547,buy,36913,48.805844,1995298,0.1498,buy,35961,49.10591,-9.82
2008-03-31,13270776,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3337304,0.2515,buy,36913,48.805844,2002397,0.1509,buy,35961,49.10591,-10.14
2008-04-01,13107147,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3206263,0.2446,buy,36913,48.805844,1969809,0.1503,buy,35961,49.10591,-11.24
2008-04-02,13200301,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3295223,0.2496,buy,36913,48.805844,1974002,0.1495,buy,35961,49.10591,-10.61
2008-04-03,13210242,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3300760,0.2499,buy,36913,48.805844,1978406,0.1498,buy,35961,49.10591,-10.54
2008-04-04,13258915,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3331398,0.2513,buy,36913,48.805844,1996442,0.1506,buy,35961,49.10591,-10.22
2008-04-07,13282389,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3365358,0.2534,buy,36913,48.805844,1985956,0.1495,buy,35961,49.10591,-10.06
2008-04-08,13245200,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3335089,0.2518,buy,36913,48.805844,1979036,0.1494,buy,35961,49.10591,-10.31
2008-04-09,13337362,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3406701,0.2554,buy,36913,48.805844,1999587,0.1499,buy,35961,49.10591,-9.68
2008-04-10,13311457,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3387506,0.2545,buy,36913,48.805844,1992876,0.1497,buy,35961,49.10591,-9.86
2008-04-11,13307530,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3370157,0.2533,buy,36913,48.805844,2006298,0.1508,buy,35961,49.10591,-9.89
2008-04-14,13288774,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3363143,0.2531,buy,36913,48.805844,1994556,0.1501,buy,35961,49.10591,-10.01
2008-04-15,13284330,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3383446,0.2547,buy,36913,48.805844,1969809,0.1483,buy,35961,49.10591,-10.04
2008-04-16,13324466,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3442875,0.2584,buy,36913,48.805844,1950515,0.1464,buy,35961,49.10591,-9.77
2008-04-17,13294902,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3416667,0.257,buy,36913,48.805844,1947159,0.1465,buy,35961,49.10591,-9.97
2008-04-18,13221614,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3345056,0.253,buy,36913,48.805844,1945483,0.1471,buy,35961,49.10591,-10.47
2008-04-21,13215716,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3331398,0.2521,buy,36913,48.805844,1953242,0.1478,buy,35961,49.10591,-10.51
2008-04-22,13223164,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3332136,0.252,buy,36913,48.805844,1959952,0.1482,buy,35961,49.10591,-10.46
2008-04-23,13177905,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3293378,0.2499,buy,36913,48.805844,1953452,0.1482,buy,35961,49.10591,-10.76
2008-04-24,13087512,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3219552,0.246,buy,36913,48.805844,1936885,0.148,buy,35961,49.10591,-11.38
2008-04-25,13078033,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3221397,0.2463,buy,36913,48.805844,1925560,0.1472,buy,35961,49.10591,-11.44
2008-04-28,13099407,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3236901,0.2471,buy,36913,48.805844,1931431,0.1474,buy,35961,49.10591,-11.3
2008-04-29,13037350,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3167504,0.243,buy,36913,48.805844,1938771,0.1487,buy,35961,49.10591,-11.72
2008-04-30,13082198,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3198512,0.2445,buy,36913,48.805844,1952612,0.1493,buy,35961,49.10591,-11.41
2008-05-01,12984136,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3100323,0.2388,buy,36913,48.805844,1952738,0.1504,buy,35961,49.10591,-12.08
2008-05-02,12981290,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3122102,0.2405,buy,36913,48.805844,1928114,0.1485,buy,35961,49.10591,-12.1
2008-05-05,13043673,7931075,False,,0,0.0,sell,0,0.0,0,0.0,sell,0,0.0,3184484,0.2441,buy,36913,48.805844,1928114,0.1478,buy,35961,49.10591,-11.67
2008-05-06,13043071,7931075,False,,0,0.0,sell,0,0.0,0,0.0,buy,0,0.0,3197773,0.2452,buy,36913,48.805844,1914223,0.1468,buy,35961,49.10591,-11.68
2008-05-07,12869776,5217302,True,daily,0,0.0,sell,0,0.0,2456783,0.1909,buy,4693614,0.555779,3230866,0.251,buy,37647,49.525681,1964825,0.1527,buy,36754,49.195562,-12.85
2008-05-08,12995535,5217302,False,,0,0.0,sell,0,0.0,2511445,0.1933,buy,4693614,0.555779,3284324,0.2527,buy,37647,49.525681,1982464,0.1525,buy,36754,49.195562,-12.0
2008-05-09,12979468,5217302,False,,0,0.0,sell,0,0.0,2481288,0.1912,buy,4693614,0.555779,3291101,0.2536,buy,37647,49.525681,1989777,0.1533,buy,36754,49.195562,-12.11
2008-05-12,13095571,5217302,False,,0,0.0,sell,0,0.0,2616591,0.1998,buy,4693614,0.555779,3274912,0.2501,buy,37647,49.525681,1986766,0.1517,buy,36754,49.195562,-11.32
2008-05-13,13033788,5217302,False,,0,0.0,sell,0,0.0,2636769,0.2023,buy,4693614,0.555779,3214677,0.2466,buy,37647,49.525681,1965040,0.1508,buy,36754,49.195562,-11.74
2008-05-14,13009208,5217302,False,,0,0.0,sell,0,0.0,2618483,0.2013,buy,4693614,0.555779,3207524,0.2466,buy,37647,49.525681,1965899,0.1511,buy,36754,49.195562,-11.91
2008-05-15,13231777,5217302,False,,0,0.0,sell,0,0.0,2755433,0.2082,buy,4693614,0.555779,3275289,0.2475,buy,37647,49.525681,1983753,0.1499,buy,36754,49.195562,-10.4
2008-05-16,13308638,5217302,False,,0,0.0,sell,0,0.0,2761408,0.2075,buy,4693614,0.555779,3354348,0.252,buy,37647,49.525681,1975580,0.1484,buy,36754,49.195562,-9.88
