date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2009-01-02,spy,0,0,0.0,0.0,0,0,0,0,daily
2009-01-02,tqqq,0,0,0.0,0.0,0,0,0,0,daily
2009-01-02,gld,0,37118,0.0,25.1,0,3200685,37118,3200685,daily
2009-01-02,tlt,28777,26720,16.16,14.68,2067738,1871674,-2057,-196064,daily
2009-01-02,cash,0,0,83.84,60.22,10728879,7677984,0,-3050895,daily
2009-02-03,spy,0,0,0.0,0.0,0,0,0,0,monthly
2009-02-03,tqqq,0,0,0.0,0.0,0,0,0,0,monthly
2009-02-03,gld,37118,35674,26.02,25.01,3297562,3156078,-1444,-141484,monthly
2009-02-03,tlt,26720,29907,13.41,14.72,1700036,1857487,3187,157451,monthly
2009-02-03,cash,0,0,60.57,60.27,7677984,7605330,0,-72654,monthly
2009-05-08,spy,0,0,0.0,0.0,0,0,0,0,
2009-05-08,tqqq,0,0,0.0,0.0,0,0,0,0,
2009-05-08,gld,35674,35674,25.48,25.6,3190682,3209946,0,19264,
2009-05-08,tlt,29907,0,13.78,0.0,1724861,0,-29907,-1724861,
2009-05-08,cash,0,0,60.74,74.4,7605330,9330645,0,1725315,
2009-06-04,spy,0,0,0.0,0.0,0,0,0,0,daily
2009-06-04,tqqq,0,19765582,0.0,20.28,0,2600478,19765582,2600478,daily
2009-06-04,gld,35674,33639,26.52,25.25,3367982,3237081,-2035,-130901,daily
2009-06-04,tlt,0,0,0.0,0.0,0,0,0,0,daily
2009-06-04,cash,0,0,73.48,54.47,9330645,6984152,0,-2346493,daily
2009-07-27,spy,0,72592,0.0,39.81,0,5288103,72592,5288103,daily
2009-07-27,tqqq,19765582,17041318,23.27,20.39,3070326,2707967,-2724264,-362359,daily
2009-07-27,gld,33639,35305,23.81,24.91,3142219,3308431,1666,166212,daily
2009-07-27,tlt,0,0,0.0,0.0,0,0,0,0,daily
2009-07-27,cash,0,0,52.92,14.9,6984152,1979611,0,-5004541,daily
2009-10-02,spy,72592,73133,39.71,40.02,5562883,5578216,541,15333,monthly
2009-10-02,tqqq,17041318,15826403,21.5,19.89,3011729,2772263,-1214915,-239466,monthly
2009-10-02,gld,35305,35779,24.67,25.25,3456006,3519580,474,63574,monthly
2009-10-02,tlt,0,33762,0.0,14.84,0,2068665,33762,2068665,monthly
2009-10-02,cash,0,0,14.13,0.0,1979611,94,0,-1979517,monthly
2009-12-02,spy,73133,75615,38.68,39.79,6057720,6260493,2482,202773,monthly
2009-12-02,tqqq,15826403,14589436,21.71,20.0,3399637,3146532,-1236967,-253105,monthly
2009-12-02,gld,35779,33376,26.82,25.28,4199738,3977751,-2403,-221987,monthly
2009-12-02,tlt,33762,39575,12.79,14.93,2002890,2349709,5813,346819,monthly
2009-12-02,cash,0,0,0.0,0.0,94,139,0,45,monthly
2009-12-28,spy,75615,75615,40.36,40.28,6363786,6377366,0,13580,
2009-12-28,tqqq,14589436,14589436,22.68,22.94,3576337,3632098,0,55761,
2009-12-28,gld,33376,33376,22.94,22.89,3616623,3622964,0,6341,
2009-12-28,tlt,39575,0,14.02,0.0,2211187,0,-39575,-2211187,
2009-12-28,cash,0,0,0.0,13.89,139,2198551,0,2198412,
2010-01-05,spy,75615,75239,40.2,40.08,6411877,6396882,-376,-14995,monthly
2010-01-05,tqqq,14589436,12654600,23.04,19.97,3674991,3187415,-1934836,-487576,monthly
2010-01-05,gld,33376,36305,22.98,24.95,3664684,3982658,2929,317974,monthly
2010-01-05,tlt,0,0,0.0,0.0,0,0,0,0,monthly
2010-01-05,cash,0,0,13.78,14.99,2198551,2392485,0,193934,monthly
2010-02-02,spy,75239,73611,40.88,40.01,6139611,6079467,-1628,-60144,monthly
2010-02-02,tqqq,12654600,14878459,16.99,20.28,2551534,3080852,2223859,529318,monthly
2010-02-02,gld,36305,34658,26.19,24.89,3933646,3782227,-1647,-151419,monthly
2010-02-02,tlt,0,0,0.0,0.0,0,0,0,0,monthly
2010-02-02,cash,0,0,15.93,14.82,2392485,2252503,0,-139982,monthly
2010-03-17,spy,73611,75469,39.01,40.16,6411586,6612380,1858,200794,daily
2010-03-17,tqqq,14878459,12394906,24.01,20.1,3945707,3309873,-2483553,-635834,daily
2010-03-17,gld,34658,37216,23.28,24.77,3826243,4078501,2558,252258,daily
2010-03-17,tlt,0,0,0.0,0.0,0,0,0,0,daily
2010-03-17,cash,0,0,13.7,14.97,2252503,2465509,0,213006,daily
2010-05-20,spy,75469,76542,39.45,39.93,6336830,6184250,1073,-152580,daily
2010-05-20,tqqq,12394906,13710810,18.18,18.75,2920512,2903798,1315904,-16714,daily
2010-05-20,gld,37216,34413,27.02,25.74,4340501,3986401,-2803,-354100,daily
2010-05-20,tlt,0,38712,0.0,15.58,0,2412543,38712,2412543,daily
2010-05-20,cash,0,0,15.35,0.0,2465509,28,0,-2465481,daily
2010-07-01,spy,76542,0,39.31,0.0,5964060,0,-76542,-5964060,
2010-07-01,tqqq,13710810,13710810,16.59,16.65,2516715,2492186,0,-24529,
2010-07-01,gld,34413,34413,27.6,26.9,4187373,4027697,0,-159676,
2010-07-01,tlt,38712,38712,16.51,16.76,2504915,2508865,0,3950,
2010-07-01,cash,0,0,0.0,39.69,28,5942164,0,5942136,
2010-07-02,spy,0,0,0.0,0.0,0,0,0,0,monthly
2010-07-02,tqqq,13710810,16457160,16.65,19.86,2492186,2975026,2746350,482840,monthly
2010-07-02,gld,34413,31996,26.9,25.31,4027697,3791205,-2417,-236492,monthly
2010-07-02,tlt,38712,34619,16.76,14.86,2508865,2225717,-4093,-283148,monthly
2010-07-02,cash,0,0,39.69,39.97,5942164,5988214,0,46050,monthly
2010-07-27,spy,0,0,0.0,0.0,0,0,0,0,daily
2010-07-27,tqqq,16457160,13558498,24.34,20.15,3822455,3148513,-2898662,-673942,daily
2010-07-27,gld,31996,33994,23.53,24.7,3696177,3858659,1998,162482,daily
2010-07-27,tlt,34619,37092,14.0,14.94,2199659,2334078,2473,134419,daily
2010-07-27,cash,0,0,38.13,40.21,5988214,6282718,0,294504,daily
2010-08-06,spy,0,74905,0.0,39.97,0,6355022,74905,6355022,daily
2010-08-06,tqqq,13558498,13275821,20.41,19.82,3233430,3151175,-282677,-82255,daily
2010-08-06,gld,33994,33860,25.1,25.1,3976618,3990062,-134,13444,daily
2010-08-06,tlt,37092,37498,14.84,15.11,2350414,2402053,406,51639,daily
2010-08-06,cash,0,0,39.66,0.0,6282718,47,0,-6282671,daily
2010-09-02,spy,74905,75890,39.48,39.97,6132802,6271308,985,138506,monthly
2010-09-02,tqqq,13275821,15089353,17.58,20.46,2730504,3210018,1813532,479514,monthly
2010-09-02,gld,33860,31921,26.52,24.88,4120423,3903619,-1939,-216804,monthly
2010-09-02,tlt,37498,34216,16.42,14.68,2551201,2303312,-3282,-247889,monthly
2010-09-02,cash,0,0,0.0,0.0,47,67,0,20,monthly
2010-09-27,spy,75890,78745,38.54,39.88,6613012,6828928,2855,215916,daily
2010-09-27,tqqq,15089353,12254711,24.64,19.81,4226633,3393341,-2834642,-833292,daily
2010-09-27,gld,31921,33846,23.57,25.04,4044071,4288965,1925,244894,daily
2010-09-27,tlt,34216,38681,13.25,15.27,2273004,2614306,4465,341302,daily
2010-09-27,cash,0,0,0.0,0.0,67,246,0,179,daily
2010-11-02,spy,78745,80154,39.29,39.81,7083513,7267438,1409,183925,monthly
2010-11-02,tqqq,12254711,11102433,22.12,20.4,3988749,3723234,-1152278,-265515,monthly
2010-11-02,gld,33846,34164,24.77,24.8,4464964,4526388,318,61424,monthly
2010-11-02,tlt,38681,41947,13.82,15.0,2491674,2737570,3266,245896,monthly
2010-11-02,cash,0,0,0.0,0.0,246,155,0,-91,monthly
2010-12-16,spy,80154,80154,40.55,40.58,7549086,7592882,0,43796,
2010-12-16,tqqq,11102433,11102433,21.45,21.79,3993911,4077246,0,83335,
2010-12-16,gld,34164,34164,24.72,24.43,4601890,4571484,0,-30406,
2010-12-16,tlt,41947,0,13.29,0.0,2473932,0,-41947,-2473932,
2010-12-16,cash,0,0,0.0,13.2,155,2469106,0,2468951,
2011-01-04,spy,80154,79306,40.43,40.23,7769181,7682750,-848,-86431,monthly
2011-01-04,tqqq,11102433,10016506,22.19,20.11,4264588,3841490,-1085927,-423098,monthly
2011-01-04,gld,34164,34820,24.53,24.57,4714632,4691995,656,-22637,monthly
2011-01-04,tlt,0,0,0.0,0.0,0,0,0,0,monthly
2011-01-04,cash,0,0,12.85,15.09,2469106,2882681,0,413575,monthly
2011-06-02,spy,79306,80109,39.6,40.02,8013274,8085820,803,72546,monthly
2011-06-02,tqqq,10016506,9837235,20.37,20.15,4121291,4071001,-179271,-50290,monthly
2011-06-02,gld,34820,33748,25.79,24.97,5219866,5045326,-1072,-174540,monthly
2011-06-02,tlt,0,47298,0.0,14.87,0,3004140,47298,3004140,monthly
2011-06-02,cash,0,0,14.24,0.0,2882681,102,0,-2882579,monthly
2011-08-05,spy,80109,0,37.93,0.0,7418364,0,-80109,-7418364,
2011-08-05,tqqq,9837235,9837235,17.34,17.02,3392340,3317528,0,-74812,
2011-08-05,gld,33748,33748,27.72,28.0,5421278,5458739,0,37461,
2011-08-05,tlt,47298,47298,17.01,16.57,3326937,3230943,0,-95994,
2011-08-05,cash,0,0,0.0,38.41,102,7488461,0,7488359,
2011-08-09,spy,0,0,0.0,0.0,0,0,0,0,
2011-08-09,tqqq,9837235,0,14.25,0.0,2734702,0,-9837235,-2734702,
2011-08-09,gld,33748,33748,29.38,29.4,5639965,5690250,0,50285,
2011-08-09,tlt,47298,47298,17.36,17.27,3332937,3343044,0,10107,
2011-08-09,cash,0,0,39.01,53.33,7488461,10322697,0,2834236,
2011-08-17,spy,0,0,0.0,0.0,0,0,0,0,daily
2011-08-17,tqqq,0,0,0.0,0.0,0,0,0,0,daily
2011-08-17,gld,33748,28079,30.03,24.98,5869452,4897539,-5669,-971913,daily
2011-08-17,tlt,47298,41329,17.16,15.21,3354407,2982404,-5969,-372003,daily
2011-08-17,cash,0,0,52.81,59.81,10322697,11727822,0,1405125,daily
2011-10-04,spy,0,0,0.0,0.0,0,0,0,0,monthly
2011-10-04,tqqq,0,0,0.0,0.0,0,0,0,0,monthly
2011-10-04,gld,28079,30563,22.96,24.65,4519596,4817951,2484,298355,monthly
2011-10-04,tlt,41329,35530,17.45,14.92,3435160,2915712,-5799,-519448,monthly
2011-10-04,cash,0,0,59.58,60.43,11727822,11809548,0,81726,monthly
2011-10-17,spy,0,0,0.0,0.0,0,0,0,0,daily
2011-10-17,tqqq,0,9993134,0.0,19.4,0,3765972,9993134,3765972,daily
2011-10-17,gld,30563,29869,25.58,25.03,4993994,4857296,-694,-136698,daily
2011-10-17,tlt,35530,38261,13.92,15.34,2717975,2977494,2731,259519,daily
2011-10-17,cash,0,0,60.5,40.23,11809548,7808533,0,-4001015,daily
2011-11-25,spy,0,0,0.0,0.0,0,0,0,0,daily
2011-11-25,tqqq,9993134,12756559,15.69,19.75,2957837,3690179,2763425,732342,daily
2011-11-25,gld,29869,28569,26.12,24.99,4923307,4668174,-1300,-255133,daily
2011-11-25,tlt,38261,34227,16.75,14.9,3156705,2782875,-4034,-373830,daily
2011-11-25,cash,0,0,41.43,40.36,7808533,7538499,0,-270034,daily
2011-12-02,spy,0,0,0.0,0.0,0,0,0,0,monthly
2011-12-02,tqqq,12756559,11089276,23.1,19.86,4531576,3901817,-1667283,-629759,monthly
2011-12-02,gld,28569,28910,24.7,24.99,4846159,4909496,341,63337,monthly
2011-12-02,tlt,34227,37277,13.77,15.19,2701981,2984009,3050,282028,monthly
2011-12-02,cash,0,0,38.43,39.95,7538499,7847351,0,308852,monthly
2012-01-09,spy,0,78148,0.0,40.06,0,7792702,78148,7792702,daily
2012-01-09,tqqq,11089276,10446249,21.24,19.92,4149296,3875986,-643027,-273310,daily
2012-01-09,gld,28910,31061,23.26,24.99,4544651,4861046,2151,316395,daily
2012-01-09,tlt,37277,36461,15.33,15.04,2995897,2925134,-816,-70763,daily
2012-01-09,cash,0,0,40.17,0.0,7847351,93,0,-7847258,daily
2012-02-17,spy,78148,81411,38.39,40.17,8281496,8650114,3263,368618,daily
2012-02-17,tqqq,10446249,8682422,24.05,19.86,5189090,4276249,-1763827,-912841,daily
2012-02-17,gld,31061,32098,24.19,24.94,5218248,5371600,1037,153352,daily
2012-02-17,tlt,36461,40914,13.37,15.03,2884893,3236393,4453,351500,daily
2012-02-17,cash,0,0,0.0,0.0,93,239,0,146,daily
2012-04-03,spy,81411,81912,39.75,40.2,9033857,9052285,501,18428,monthly
2012-04-03,tqqq,8682422,7418145,23.41,20.19,5320596,4546217,-1264277,-774379,monthly
2012-04-03,gld,32098,34852,23.02,24.75,5230048,5572486,2754,342438,monthly
2012-04-03,tlt,40914,44399,13.81,14.87,3139194,3347554,3485,208360,monthly
2012-04-03,cash,0,0,0.0,0.0,239,144,0,-95,monthly
2012-05-15,spy,81912,81912,40.58,40.51,8594095,8544754,0,-49341,
2012-05-15,tqqq,7418145,7418145,17.16,17.08,3633281,3601576,0,-31705,
2012-05-15,gld,34852,0,24.9,0.0,5274153,0,-34852,-5274153,
2012-05-15,tlt,44399,44399,17.36,17.5,3677011,3691883,0,14872,
2012-05-15,cash,0,0,0.0,24.9,144,5252568,0,5252424,
2012-05-18,spy,81912,80931,40.49,40.15,8385829,8214484,-981,-171345,daily
2012-05-18,tqqq,7418145,9270709,15.96,19.39,3306601,3966491,1852564,659890,daily
2012-05-18,gld,0,0,0.0,0.0,0,0,0,0,daily
2012-05-18,tlt,44399,36529,18.19,15.16,3768048,3100886,-7870,-667162,daily
2012-05-18,cash,0,0,25.36,25.31,5252568,5178159,0,-74409,daily
2012-08-20,spy,80931,81532,39.7,39.97,9048767,9116606,601,67839,daily
2012-08-20,tqqq,9270709,7663692,24.17,20.04,5508303,4570993,-1607017,-937310,daily
2012-08-20,gld,0,0,0.0,0.0,0,0,0,0,daily
2012-08-20,tlt,36529,40861,13.41,15.01,3055226,3424573,4332,369347,daily
2012-08-20,cash,0,0,22.72,24.98,5178159,5697808,0,519649,daily
2012-09-07,spy,81532,82096,39.72,40.15,9217910,9317828,564,99918,daily
2012-09-07,tqqq,7663692,7439446,20.6,19.91,4779745,4619910,-224246,-159835,daily
2012-09-07,gld,0,34475,0.0,25.02,0,5806969,34475,5806969,daily
2012-09-07,tlt,40861,40529,15.12,14.93,3509617,3464898,-332,-44719,daily
2012-09-07,cash,0,0,24.55,0.0,5697808,30,0,-5697778,daily
2012-11-02,spy,82096,79232,41.45,40.32,9270210,8867259,-2864,-402951,monthly
2012-11-02,tqqq,7439446,8420568,17.63,19.56,3943970,4300872,981122,356902,monthly
2012-11-02,gld,34475,33658,25.6,24.88,5725263,5472791,-817,-252472,monthly
2012-11-02,tlt,40529,39686,15.31,15.24,3425136,3351426,-843,-73710,monthly
2012-11-02,cash,0,0,0.0,0.0,30,0,0,-30,monthly
2013-02-21,spy,79232,79232,42.31,42.41,9547106,9489069,0,-58037,
2013-02-21,tqqq,8420568,8420568,20.88,20.37,4711046,4557859,0,-153187,
2013-02-21,gld,33658,0,22.59,0.0,5097167,0,-33658,-5097167,
2013-02-21,tlt,39686,39686,14.22,14.42,3207635,3226393,0,18758,
2013-02-21,cash,0,0,0.0,22.8,0,5100668,0,5100668,
2013-05-02,spy,79232,75715,41.86,39.94,10029319,9673141,-3517,-356178,monthly
2013-05-02,tqqq,8420568,7490961,22.48,20.51,5387403,4966155,-929607,-421248,monthly
2013-05-02,gld,0,0,0.0,0.0,0,0,0,0,monthly
2013-05-02,tlt,39686,41425,14.37,14.82,3443258,3589503,1739,146245,monthly
2013-05-02,cash,0,0,21.29,24.73,5100668,5990094,0,889426,monthly
2013-06-21,spy,75715,75715,40.71,40.93,9651946,9682936,0,30990,
2013-06-21,tqqq,7490961,7490961,20.51,20.27,4863394,4794874,0,-68520,
2013-06-21,gld,0,0,0.0,0.0,0,0,0,0,
2013-06-21,tlt,41425,0,13.51,0.0,3203614,0,-41425,-3203614,
2013-06-21,cash,0,0,25.27,38.8,5990094,9180623,0,3190529,
2013-08-02,spy,75715,74888,40.44,39.91,10388440,10292435,-827,-96005,monthly
2013-08-02,tqqq,7490961,6286299,23.82,20.25,6119635,5221117,-1204662,-898518,monthly
2013-08-02,gld,0,0,0.0,0.0,0,0,0,0,monthly
2013-08-02,tlt,0,0,0.0,0.0,0,0,0,0,monthly
2013-08-02,cash,0,0,35.74,39.84,9180623,10275394,0,1094771,monthly
2013-10-02,spy,74888,76958,38.93,40.01,10245198,10518440,2070,273242,monthly
2013-10-02,tqqq,6286299,5692191,22.03,19.94,5798532,5240902,-594108,-557630,monthly
2013-10-02,gld,0,0,0.0,0.0,0,0,0,0,monthly
2013-10-02,tlt,0,0,0.0,0.0,0,0,0,0,monthly
2013-10-02,cash,0,0,39.04,40.05,10275394,10527722,0,252328,monthly
2013-12-03,spy,76958,77239,39.85,39.93,11224100,11216415,281,-7685,monthly
2013-12-03,tqqq,5692191,4997009,22.76,19.98,6411074,5611706,-695182,-799368,monthly
2013-12-03,gld,0,0,0.0,0.0,0,0,0,0,monthly
2013-12-03,tlt,0,0,0.0,0.0,0,0,0,0,monthly
2013-12-03,cash,0,0,37.38,40.1,10527722,11265245,0,737523,monthly
2014-03-04,spy,77239,78220,39.49,39.98,11605435,11918027,981,312592,monthly
2014-03-04,tqqq,4997009,4521695,22.17,20.58,6516274,6133778,-475314,-382496,monthly
2014-03-04,gld,0,0,0.0,0.0,0,0,0,0,monthly
2014-03-04,tlt,0,0,0.0,0.0,0,0,0,0,monthly
2014-03-04,cash,0,0,38.33,39.44,11265245,11754840,0,489595,monthly
2014-04-16,spy,78220,75901,41.23,39.95,11754927,11525939,-2319,-228988,daily
2014-04-16,tqqq,4521695,5136383,17.55,20.46,5002857,5903532,614688,900675,daily
2014-04-16,gld,0,0,0.0,0.0,0,0,0,0,daily
2014-04-16,tlt,0,53617,0.0,14.89,0,4296483,53617,4296483,daily
2014-04-16,cash,0,0,41.23,24.7,11754840,7128182,0,-4626658,daily
2014-06-03,spy,75901,77309,39.27,40.09,11945167,12160448,1408,215281,monthly
2014-06-03,tqqq,5136383,4480544,22.88,19.99,6960471,6062816,-655839,-897655,monthly
2014-06-03,gld,0,0,0.0,0.0,0,0,0,0,monthly
2014-06-03,tlt,53617,55810,14.41,14.86,4383622,4506771,2193,123149,monthly
2014-06-03,cash,0,0,23.43,25.07,7128182,7604494,0,476312,monthly
2014-09-03,spy,77309,80396,38.45,40.08,12713677,13214093,3087,500416,monthly
2014-09-03,tqqq,4480544,3709651,24.18,19.73,7993631,6504698,-770893,-1488933,monthly
2014-09-03,gld,0,0,0.0,0.0,0,0,0,0,monthly
2014-09-03,tlt,55810,58261,14.37,15.12,4750653,4986903,2451,236250,monthly
2014-09-03,cash,0,0,23.0,25.07,7604494,8265822,0,661328,monthly
2015-01-26,spy,80396,82585,38.94,40.15,13646745,14051136,2189,404391,daily
2015-01-26,tqqq,3709651,3533990,20.99,19.98,7355729,6991953,-175661,-363776,daily
2015-01-26,gld,0,70831,0.0,24.89,0,8711504,70831,8711504,daily
2015-01-26,tlt,58261,52985,16.49,14.97,5779233,5239885,-5276,-539348,daily
