Date,equity,cash,rebalanced,qqq_value,qqq_weight,qqq_signal,spy_value,spy_weight,spy_signal,gld_value,gld_weight,gld_signal,drawdown_pct
2005-03-11,10044083,7500079,False,0,0.0,sell,2544004,0.2533,buy,0,0.0,sell,-0.5
2005-03-14,10059933,7500079,False,0,0.0,sell,2559853,0.2545,buy,0,0.0,sell,-0.35
2005-03-15,10038800,7500079,False,0,0.0,sell,2538721,0.2529,buy,0,0.0,sell,-0.55
2005-03-16,10017247,7500079,False,0,0.0,sell,2517167,0.2513,buy,0,0.0,sell,-0.77
2005-03-17,10022319,7500079,False,0,0.0,sell,2522239,0.2517,buy,0,0.0,sell,-0.72
2005-03-18,10014829,7500079,False,0,0.0,sell,2514749,0.2511,buy,0,0.0,sell,-0.79
2005-03-21,10005495,7500079,False,0,0.0,sell,2505416,0.2504,buy,0,0.0,sell,-0.88
2005-03-22,9980037,7500079,False,0,0.0,sell,2479958,0.2485,buy,0,0.0,sell,-1.14
2005-03-23,9982159,7500079,False,0,0.0,sell,2482079,0.2487,buy,0,0.0,sell,-1.12
2005-03-24,9985129,7500079,False,0,0.0,sell,2485050,0.2489,buy,0,0.0,sell,-1.09
2005-03-28,9988735,7500079,False,0,0.0,sell,2488656,0.2491,buy,0,0.0,sell,-1.05
2005-03-29,9972188,7500079,False,0,0.0,sell,2472109,0.2479,buy,0,0.0,sell,-1.21
2005-03-30,10007193,7500079,False,0,0.0,sell,2507113,0.2505,buy,0,0.0,sell,-0.87
2005-03-31,10002524,7500079,False,0,0.0,sell,2502445,0.2502,buy,0,0.0,sell,-0.91
2005-04-01,9991281,7500079,False,0,0.0,sell,2491202,0.2493,buy,0,0.0,sell,-1.03
2005-04-04,9995524,7500079,False,0,0.0,sell,2495445,0.2497,buy,0,0.0,sell,-0.98
2005-04-05,10007403,7500079,False,0,0.0,sell,2507324,0.2505,buy,0,0.0,sell,-0.87
2005-04-06,10016102,7500079,False,0,0.0,sell,2516022,0.2512,buy,0,0.0,sell,-0.78
2005-04-07,10029679,7500079,False,0,0.0,sell,2529600,0.2522,buy,0,0.0,sell,-0.65
2005-04-08,10003375,7500079,False,0,0.0,sell,2503295,0.2502,buy,0,0.0,sell,-0.91
2005-04-11,10005283,7500079,False,0,0.0,sell,2505204,0.2504,buy,0,0.0,sell,-0.89
2005-04-12,10018224,7500079,False,0,0.0,sell,2518144,0.2514,buy,0,0.0,sell,-0.76
2005-04-13,9988523,7500079,False,0,0.0,sell,2488444,0.2491,buy,0,0.0,sell,-1.05
2005-04-14,9956066,7500079,False,0,0.0,sell,2455987,0.2467,buy,0,0.0,sell,-1.37
2005-04-15,9921698,7500079,False,0,0.0,sell,2421619,0.2441,buy,0,0.0,sell,-1.71
2005-04-18,9929124,7500079,False,0,0.0,sell,2429044,0.2446,buy,0,0.0,sell,-1.64
2005-04-19,9948428,7500079,False,0,0.0,sell,2448349,0.2461,buy,0,0.0,sell,-1.45
2005-04-20,9914274,7500079,False,0,0.0,sell,2414194,0.2435,buy,0,0.0,sell,-1.79
2005-04-21,9961157,7500079,False,0,0.0,sell,2461078,0.2471,buy,0,0.0,sell,-1.32
2005-04-22,9951824,7500079,False,0,0.0,sell,2451745,0.2464,buy,0,0.0,sell,-1.42
2005-04-25,9967946,7500079,False,0,0.0,sell,2467867,0.2476,buy,0,0.0,sell,-1.26
2005-04-26,9943974,7500079,False,0,0.0,sell,2443894,0.2458,buy,0,0.0,sell,-1.49
2005-04-27,9953520,7500079,False,0,0.0,sell,2453440,0.2465,buy,0,0.0,sell,-1.4
2005-04-28,9922759,7500079,False,0,0.0,sell,2422680,0.2442,buy,0,0.0,sell,-1.7
2005-04-29,9955642,7500079,False,0,0.0,sell,2455563,0.2467,buy,0,0.0,sell,-1.38
2005-05-02,9969431,7500079,False,0,0.0,sell,2469352,0.2477,buy,0,0.0,sell,-1.24
2005-05-03,9973673,7500079,False,0,0.0,sell,2473594,0.248,buy,0,0.0,sell,-1.2
2005-05-04,9992767,7500079,False,0,0.0,sell,2492687,0.2494,buy,0,0.0,sell,-1.01
2005-05-05,9991918,7500079,False,0,0.0,sell,2491839,0.2494,buy,0,0.0,sell,-1.02
2005-05-06,9984068,7500079,False,0,0.0,sell,2483989,0.2488,buy,0,0.0,sell,-1.1
2005-05-09,9999555,7500079,False,0,0.0,sell,2499476,0.25,buy,0,0.0,sell,-0.94
2005-05-10,9973673,7500079,False,0,0.0,sell,2473594,0.248,buy,0,0.0,sell,-1.2
2005-05-11,9987251,7500079,False,0,0.0,sell,2487171,0.249,buy,0,0.0,sell,-1.07
2005-05-12,9959884,7500079,False,0,0.0,sell,2459805,0.247,buy,0,0.0,sell,-1.34
2005-05-13,9955005,7500079,False,0,0.0,sell,2454926,0.2466,buy,0,0.0,sell,-1.38
2005-05-16,9977916,7500079,False,0,0.0,sell,2477837,0.2483,buy,0,0.0,sell,-1.16
2005-05-17,9994463,7500079,False,0,0.0,sell,2494384,0.2496,buy,0,0.0,sell,-0.99
2005-05-18,10020134,7500079,False,0,0.0,sell,2520054,0.2515,buy,0,0.0,sell,-0.74
2005-05-19,10030739,7500079,False,0,0.0,sell,2530660,0.2523,buy,0,0.0,sell,-0.63
2005-05-20,10027133,7500079,False,0,0.0,sell,2527054,0.252,buy,0,0.0,sell,-0.67
2005-05-23,10041135,7500079,False,0,0.0,sell,2541056,0.2531,buy,0,0.0,sell,-0.53
2005-05-24,10035196,7500079,False,0,0.0,sell,2535116,0.2526,buy,0,0.0,sell,-0.59
2005-05-25,10033286,7500079,False,0,0.0,buy,2533207,0.2525,buy,0,0.0,sell,-0.61
2005-05-26,10053059,5016582,True,2514643,0.2501,buy,2521834,0.2509,buy,0,0.0,sell,-0.41
2005-05-27,10058579,5016582,False,2515961,0.2501,buy,2526036,0.2511,buy,0,0.0,sell,-0.36
2005-05-31,10033844,5016582,False,2507401,0.2499,buy,2509861,0.2501,buy,0,0.0,sell,-0.6
2005-06-01,10075682,5016582,False,2527813,0.2509,buy,2531287,0.2512,buy,0,0.0,sell,-0.19
2005-06-02,10098923,5016582,False,2545593,0.2521,buy,2536748,0.2512,buy,0,0.0,sell,0.0
2005-06-03,10049234,5016582,False,2508718,0.2496,buy,2523934,0.2512,buy,0,0.0,sell,-0.49
2005-06-06,10047584,5016582,False,2509377,0.2497,buy,2521625,0.251,buy,0,0.0,sell,-0.51
2005-06-07,10028403,5016582,False,2488306,0.2481,buy,2523515,0.2516,buy,0,0.0,sell,-0.7
2005-06-08,10018514,5016582,False,2483038,0.2478,buy,2518893,0.2514,buy,0,0.0,sell,-0.8
2005-06-09,10046289,5016582,False,2498840,0.2487,buy,2530867,0.2519,buy,0,0.0,sell,-0.52
2005-06-10,10014068,5016582,False,2472502,0.2469,buy,2524984,0.2521,buy,0,0.0,sell,-0.84
2005-06-13,10033904,5016582,False,2484354,0.2476,buy,2532968,0.2524,buy,0,0.0,sell,-0.64
2005-06-14,10029910,5016582,False,2474478,0.2467,buy,2538849,0.2531,buy,0,0.0,sell,-0.68
2005-06-15,10042644,5016582,False,2482381,0.2472,buy,2543681,0.2533,buy,0,0.0,sell,-0.56
2005-06-16,10062323,5016582,False,2495547,0.248,buy,2550193,0.2534,buy,0,0.0,sell,-0.36
2005-06-17,10072103,5016582,False,2495878,0.2478,buy,2559642,0.2541,buy,0,0.0,sell,-0.27
2005-06-20,10072946,5016582,False,2495878,0.2478,buy,2560486,0.2542,buy,0,0.0,sell,-0.26
2005-06-21,10073104,5016582,False,2494559,0.2476,buy,2561962,0.2543,buy,0,0.0,sell,-0.26
2005-06-22,10072576,5016582,False,2491924,0.2474,buy,2564070,0.2546,buy,0,0.0,sell,-0.26
2005-06-23,10008831,5016582,False,2464243,0.2462,buy,2528006,0.2526,buy,0,0.0,sell,-0.89
2005-06-24,9962589,5016582,False,2436562,0.2446,buy,2509444,0.2519,buy,0,0.0,sell,-1.35
2005-06-27,9954970,5016582,False,2425358,0.2436,buy,2513030,0.2524,buy,0,0.0,sell,-1.43
2005-06-28,9999129,5016582,False,2448426,0.2449,buy,2534121,0.2534,buy,0,0.0,sell,-0.99
2005-06-29,9987107,5016582,False,2443153,0.2446,buy,2527373,0.2531,buy,0,0.0,sell,-1.11
2005-06-30,9954285,5016582,False,2424041,0.2435,buy,2513662,0.2525,buy,0,0.0,sell,-1.43
2005-07-01,9958373,5016582,False,2420745,0.2431,buy,2521046,0.2532,buy,0,0.0,sell,-1.39
2005-07-05,10003664,5016582,False,2445790,0.2445,buy,2541292,0.254,buy,0,0.0,sell,-0.94
2005-07-06,9970499,5016582,False,2433927,0.2441,buy,2519991,0.2527,buy,0,0.0,sell,-1.27
2005-07-07,9988979,5016582,False,2442493,0.2445,buy,2529904,0.2533,buy,0,0.0,sell,-1.09
2005-07-08,10064669,5016582,False,2489288,0.2473,buy,2558798,0.2542,buy,0,0.0,sell,-0.34
2005-07-11,10100812,5016582,False,2512355,0.2487,buy,2571875,0.2546,buy,0,0.0,sell,0.0
2005-07-12,10119423,5016582,False,2524217,0.2494,buy,2578624,0.2548,buy,0,0.0,sell,0.0
2005-07-13,10128942,5016582,False,2530149,0.2498,buy,2582210,0.2549,buy,0,0.0,sell,0.0
2005-07-14,10164108,5016582,False,2555193,0.2514,buy,2592333,0.255,buy,0,0.0,sell,0.0
2005-07-15,10170542,5016582,False,2563102,0.252,buy,2590858,0.2547,buy,0,0.0,sell,0.0
2005-07-18,10149661,5016582,False,2552557,0.2515,buy,2580522,0.2542,buy,0,0.0,sell,-0.21
2005-07-19,10193451,5016582,False,2582215,0.2533,buy,2594653,0.2545,buy,0,0.0,sell,0.0
2005-07-20,10220765,5016582,False,2600670,0.2544,buy,2603513,0.2547,buy,0,0.0,sell,0.0
2005-07-21,10206237,5016582,False,2601329,0.2549,buy,2588326,0.2536,buy,0,0.0,sell,-0.14
2005-07-22,10220236,5016582,False,2598033,0.2542,buy,2605621,0.2549,buy,0,0.0,sell,-0.01
2005-07-25,10202967,5016582,False,2588147,0.2537,buy,2598238,0.2547,buy,0,0.0,sell,-0.17
2005-07-26,10216018,5016582,False,2598033,0.2543,buy,2601403,0.2546,buy,0,0.0,sell,-0.05
2005-07-27,10245283,5016582,False,2617806,0.2555,buy,2610894,0.2548,buy,0,0.0,sell,0.0
2005-07-28,10274255,5016582,False,2630327,0.256,buy,2627345,0.2557,buy,0,0.0,sell,0.0
2005-07-29,10235000,5016582,False,2608578,0.2549,buy,2609839,0.255,buy,0,0.0,sell,-0.38
2005-08-01,10237716,5016582,False,2613192,0.2553,buy,2607941,0.2547,buy,0,0.0,sell,-0.36
2005-08-02,10281664,5016582,False,2641532,0.2569,buy,2623550,0.2552,buy,0,0.0,sell,0.0
2005-08-03,10287304,5016582,False,2640213,0.2566,buy,2630509,0.2557,buy,0,0.0,sell,0.0
2005-08-04,10240508,5016582,False,2614509,0.2553,buy,2609417,0.2548,buy,0,0.0,sell,-0.45
2005-08-05,10210269,5016582,False,2601987,0.2548,buy,2591700,0.2538,buy,0,0.0,sell,-0.75
2005-08-08,10186306,5016582,False,2582874,0.2536,buy,2586850,0.254,buy,0,0.0,sell,-0.98
2005-08-09,10219050,5016582,False,2600010,0.2544,buy,2602458,0.2547,buy,0,0.0,sell,-0.66
2005-08-10,10195376,5016582,False,2577602,0.2528,buy,2601191,0.2551,buy,0,0.0,sell,-0.89
2005-08-11,10226800,5016582,False,2598691,0.2541,buy,2611527,0.2554,buy,0,0.0,sell,-0.59
2005-08-12,10196271,5016582,False,2584191,0.2534,buy,2595498,0.2546,buy,0,0.0,sell,-0.88
2005-08-15,10228119,5016582,False,2600010,0.2542,buy,2611527,0.2553,buy,0,0.0,sell,-0.58
2005-08-16,10151982,5016582,False,2557831,0.252,buy,2577569,0.2539,buy,0,0.0,sell,-1.32
2005-08-17,10166930,5016582,False,2572989,0.2531,buy,2577358,0.2535,buy,0,0.0,sell,-1.17
2005-08-18,10153537,5016582,False,2559807,0.2521,buy,2577148,0.2538,buy,0,0.0,sell,-1.3
2005-08-19,10158126,5016582,False,2558490,0.2519,buy,2583054,0.2543,buy,0,0.0,sell,-1.26
2005-08-22,10159443,5016582,False,2559807,0.252,buy,2583054,0.2543,buy,0,0.0,sell,-1.24
2005-08-23,10147341,5016582,False,2552557,0.2515,buy,2578202,0.2541,buy,0,0.0,sell,-1.36
2005-08-24,10109194,5016582,False,2537399,0.251,buy,2555213,0.2528,buy,0,0.0,sell,-1.73
2005-08-25,10124406,5016582,False,2543331,0.2512,buy,2564493,0.2533,buy,0,0.0,sell,-1.58
2005-08-26,10098331,5016582,False,2534763,0.251,buy,2546987,0.2522,buy,0,0.0,sell,-1.84
2005-08-29,10137720,5016582,False,2554535,0.252,buy,2566603,0.2532,buy,0,0.0,sell,-1.45
2005-08-30,10114996,5016582,False,2545309,0.2516,buy,2553105,0.2524,buy,0,0.0,sell,-1.67
2005-08-31,10170989,5016582,False,2569034,0.2526,buy,2585373,0.2542,buy,0,0.0,sell,-1.13
2005-09-01,10165137,5016582,False,2565080,0.2523,buy,2583475,0.2542,buy,0,0.0,sell,-1.19
2005-09-02,10150610,5016582,False,2555193,0.2517,buy,2578835,0.2541,buy,0,0.0,sell,-1.33
2005-09-06,10218338,5016582,False,2592760,0.2537,buy,2608997,0.2553,buy,0,0.0,sell,-0.67
2005-09-07,10227381,5016582,False,2597373,0.254,buy,2613425,0.2555,buy,0,0.0,sell,-0.58
2005-09-08,10218075,5016582,False,2596716,0.2541,buy,2604777,0.2549,buy,0,0.0,sell,-0.67
2005-09-09,10255774,5016582,False,2611214,0.2546,buy,2627977,0.2562,buy,0,0.0,sell,-0.31
2005-09-12,10257751,5016582,False,2618464,0.2553,buy,2622705,0.2557,buy,0,0.0,sell,-0.29
2005-09-13,10236608,5016582,False,2611874,0.2552,buy,2608152,0.2548,buy,0,0.0,sell,-0.49
2005-09-14,10197458,5016582,False,2582215,0.2532,buy,2598661,0.2548,buy,0,0.0,sell,-0.87
2005-09-15,10194875,5016582,False,2580897,0.2532,buy,2597396,0.2548,buy,0,0.0,sell,-0.9
2005-09-16,10229163,5016582,False,2596716,0.2539,buy,2615865,0.2557,buy,0,0.0,sell,-0.57
2005-09-19,10200047,5016582,False,2576284,0.2526,buy,2607181,0.2556,buy,0,0.0,buy,-0.85
2005-09-20,10120960,29,True,2539545,0.2509,buy,2528402,0.2498,buy,5052985,0.4993,buy,-1.62
2005-09-21,10160013,29,False,2511496,0.2472,buy,2504784,0.2465,buy,5143705,0.5063,buy,-1.24
2005-09-22,10101543,29,False,2520627,0.2495,buy,2513693,0.2488,buy,5067194,0.5016,buy,-1.81
2005-09-23,10102046,29,False,2527803,0.2502,buy,2515764,0.249,buy,5058450,0.5007,buy,-1.8
2005-09-26,10137298,29,False,2528457,0.2494,buy,2518665,0.2485,buy,5090148,0.5021,buy,-1.46
2005-09-27,10095828,29,False,2522585,0.2499,buy,2518044,0.2494,buy,5055171,0.5007,buy,-1.86
2005-09-28,10159082,29,False,2523238,0.2484,buy,2520529,0.2481,buy,5115287,0.5035,buy,-1.25
2005-09-29,10246302,29,False,2557159,0.2496,buy,2541038,0.248,buy,5148077,0.5024,buy,-0.4
2005-09-30,10227416,29,False,2574120,0.2517,buy,2548910,0.2492,buy,5104357,0.4991,buy,-0.58
2005-10-03,10194220,29,False,2580644,0.2531,buy,2539796,0.2491,buy,5073752,0.4977,buy,-0.9
2005-10-04,10151948,29,False,2563682,0.2525,buy,2511206,0.2474,buy,5077032,0.5001,buy,-1.32
2005-10-05,10073949,29,False,2528457,0.251,buy,2478269,0.246,buy,5067194,0.503,buy,-2.07
2005-10-06,10124677,29,False,2495188,0.2464,buy,2469360,0.2439,buy,5160100,0.5097,buy,-1.58
2005-10-07,10155437,29,False,2501058,0.2463,buy,2477855,0.244,buy,5176495,0.5097,buy,-1.28
2005-10-10,10121907,29,False,2487359,0.2457,buy,2456931,0.2427,buy,5177588,0.5115,buy,-1.61
2005-10-11,10108177,29,False,2474964,0.2448,buy,2453410,0.2427,buy,5179774,0.5124,buy,-1.74
2005-10-12,10000534,29,False,2445609,0.2445,buy,2434144,0.2434,buy,5120752,0.512,buy,-2.79
2005-10-13,10036583,29,False,2464528,0.2456,buy,2432693,0.2424,buy,5139333,0.5121,buy,-2.44
2005-10-14,10056489,29,False,2482793,0.2469,buy,2458381,0.2445,buy,5115287,0.5087,buy,-2.24
2005-10-17,10123709,29,False,2490620,0.246,buy,2467496,0.2437,buy,5165565,0.5102,buy,-1.59
2005-10-18,10050957,29,False,2473008,0.246,buy,2440773,0.2428,buy,5137147,0.5111,buy,-2.3
2005-10-19,10068998,29,False,2522585,0.2505,buy,2481376,0.2464,buy,5065008,0.503,buy,-2.12
2005-10-20,9962455,29,False,2499102,0.2509,buy,2437665,0.2447,buy,5025660,0.5045,buy,-3.16
2005-10-21,10046662,29,False,2514757,0.2503,buy,2447194,0.2436,buy,5084683,0.5061,buy,-2.34
2005-10-24,10110155,29,False,2554549,0.2527,buy,2485104,0.2458,buy,5070473,0.5015,buy,-1.72
2005-10-25,10168631,29,False,2544764,0.2503,buy,2480134,0.2439,buy,5143705,0.5058,buy,-1.15
2005-10-26,10134124,29,False,2531718,0.2498,buy,2472881,0.244,buy,5129496,0.5062,buy,-1.49
2005-10-27,10084259,29,False,2480836,0.246,buy,2446573,0.2426,buy,5156821,0.5114,buy,-1.97
2005-10-28,10142765,29,False,2499753,0.2465,buy,2481790,0.2447,buy,5161193,0.5089,buy,-1.41
2005-10-31,10095853,29,False,2535631,0.2512,buy,2488626,0.2465,buy,5071567,0.5023,buy,-1.86
2005-11-01,10028124,29,False,2533675,0.2527,buy,2496086,0.2489,buy,4998335,0.4984,buy,-2.52
2005-11-02,10131214,29,False,2566944,0.2534,buy,2522186,0.249,buy,5042055,0.4977,buy,-1.52
2005-11-03,10161893,29,False,2605432,0.2564,buy,2532959,0.2493,buy,5023474,0.4943,buy,-1.22
2005-11-04,10118527,29,False,2614565,0.2584,buy,2529645,0.25,buy,4974288,0.4916,buy,-1.64
2005-11-07,10152691,29,False,2617825,0.2578,buy,2532131,0.2494,buy,5002707,0.4927,buy,-1.31
2005-11-08,10168646,29,False,2618478,0.2575,buy,2532131,0.249,buy,5018009,0.4935,buy,-1.15
2005-11-09,10244310,29,False,2619782,0.2557,buy,2535445,0.2475,buy,5089055,0.4968,buy,-0.42
2005-11-10,10283951,29,False,2648487,0.2575,buy,2555125,0.2485,buy,5080310,0.494,buy,-0.03
2005-11-11,10334804,29,False,2655663,0.257,buy,2563827,0.2481,buy,5115287,0.495,buy,0.0
2005-11-14,10313679,29,False,2655663,0.2575,buy,2562375,0.2484,buy,5095613,0.4941,buy,-0.2
2005-11-15,10296335,29,False,2643268,0.2567,buy,2553054,0.248,buy,5099985,0.4953,buy,-0.37
2005-11-16,10440239,29,False,2659576,0.2547,buy,2558233,0.245,buy,5222402,0.5002,buy,0.0
2005-11-17,10575799,29,False,2694802,0.2548,buy,2582056,0.2441,buy,5298912,0.501,buy,0.0
2005-11-18,10592897,29,False,2703935,0.2553,buy,2592207,0.2447,buy,5296726,0.5,buy,0.0
2005-11-21,10670401,29,False,2710458,0.254,buy,2605258,0.2442,buy,5354656,0.5018,buy,0.0
2005-11-22,10727442,29,False,2720242,0.2536,buy,2616446,0.2439,buy,5390725,0.5025,buy,0.0
2005-11-23,10730508,29,False,2726767,0.2541,buy,2631568,0.2452,buy,5372144,0.5006,buy,0.0
2005-11-25,10767961,29,False,2732638,0.2538,buy,2633640,0.2446,buy,5401655,0.5016,buy,0.0
2005-11-28,10761461,29,False,2709805,0.2518,buy,2614995,0.243,buy,5436632,0.5052,buy,-0.06
2005-11-29,10752072,29,False,2696759,0.2508,buy,2612094,0.2429,buy,5443190,0.5062,buy,-0.15
2005-11-30,10654951,29,False,2690235,0.2525,buy,2598008,0.2438,buy,5366679,0.5037,buy,-1.05
2005-12-01,10848650,29,False,2740465,0.2526,buy,2624526,0.2419,buy,5483631,0.5055,buy,0.0
