entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,pre_shares,post_shares,order_amount,holding_days
2004-11-19,2005-01-31,44.422764,45.723395,1224,1592,0.0293,0.0,0,tlt,rebalance,33766,32542,55965.435560784004,73
2004-11-19,2005-05-26,44.422764,47.524172,1058,3281,0.0698,0.0,0,tlt,rebalance,32542,31484,50280.574481724005,188
2005-01-31,2005-05-26,80.033316,81.112945,262,283,0.0135,0.0,3,spy,rebalance,37349,37087,21251.591577424002,115
2005-05-26,2005-12-02,32.45501,35.657521,971,3110,0.0987,0.0,3,qqq,rebalance,108118,107147,34623.452458905,190
2004-11-19,2005-12-02,44.464867,49.78021,4200,22324,0.1195,0.0,0,gld,rebalance,47889,43689,209076.88199999998,378
2004-11-19,2006-04-04,44.464867,58.264679,4649,64155,0.3104,0.0,0,gld,rebalance,43689,39040,270872.492684947,501
2005-05-26,2006-06-12,32.589139,32.578929,111266,-1136,-0.0003,0.0,3,qqq,signal,111266,0,3624927.1274659196,382
2005-01-31,2006-08-02,80.259668,88.304198,65,523,0.1002,0.0,3,spy,rebalance,38201,38136,5739.772887939999,548
2004-11-19,2006-08-02,44.464867,64.545778,4115,82633,0.4516,0.0,0,gld,rebalance,39040,34925,265605.87649469,621
2004-11-19,2006-08-02,44.760771,45.929353,720,841,0.0261,0.0,0,tlt,rebalance,37236,36516,33069.134399040006,621
2004-11-19,2006-09-29,44.760771,48.44605,1434,5285,0.0823,0.0,0,tlt,rebalance,36516,35082,69471.63501885,679
2005-01-31,2006-09-29,80.259668,93.016664,1633,20832,0.1589,0.0,3,spy,rebalance,38136,36503,151896.212863954,606
2005-01-31,2007-06-04,80.259668,107.760187,1208,33221,0.3426,0.0,3,spy,rebalance,36503,35295,130174.30550944,854
2006-09-29,2007-06-04,35.135386,40.439268,3277,17381,0.151,0.0,3,qqq,rebalance,112998,109721,132519.481717719,248
2004-11-19,2008-01-03,45.936926,84.615393,5816,224954,0.842,0.0,0,gld,rebalance,38418,32602,492123.12563565595,1140
2004-11-19,2008-01-03,45.181117,54.032459,1735,15357,0.1959,0.0,0,tlt,rebalance,39875,38140,93746.31613598001,1140
2005-01-31,2008-01-16,83.080967,97.795546,40103,590099,0.1771,0.0,3,spy,signal,40103,0,3921894.7633921653,1080
2006-09-29,2008-01-17,35.284671,39.65091,111718,487787,0.1237,0.0,3,qqq,signal,111718,0,4429720.401028966,475
2004-11-19,2008-03-04,45.936926,96.988159,4650,237388,1.1113,0.0,0,gld,rebalance,32602,27952,450994.93936395005,1201
2004-11-19,2008-03-04,45.181117,54.38649,634,5836,0.2037,0.0,0,tlt,rebalance,38140,37506,34481.034393719994,1201
2004-11-19,2008-05-02,45.181117,53.555145,997,8349,0.1853,0.0,0,tlt,rebalance,37506,36509,53394.479682646,1260
2004-11-19,2008-05-07,50.219966,85.213591,866,30304,0.6968,0.0,0,gld,rebalance,31474,30608,73794.969803402,1265
2008-05-07,2008-07-03,42.251716,38.627537,109874,-398203,-0.0858,0.0,3,qqq,signal,109874,0,4244161.966936304,57
2004-11-19,2008-11-04,45.368546,55.424945,3634,36545,0.2217,0.0,0,tlt,rebalance,37376,33742,201414.24954856,1446
2004-11-19,2008-12-02,53.092452,76.669302,658,15514,0.4441,0.0,0,gld,rebalance,34944,34286,50448.400712052,1474
2004-11-19,2008-12-02,45.368546,64.944153,4160,81435,0.4315,0.0,0,tlt,rebalance,33742,29582,270167.67766144,1474
2004-11-19,2009-02-03,53.092452,89.071976,4208,151402,0.6777,0.0,0,gld,rebalance,34286,30078,374814.87505849596,1537
2004-11-19,2009-06-02,53.092452,95.901432,2259,96705,0.8063,0.0,0,gld,rebalance,30078,27819,216641.334874446,1656
2004-11-19,2009-06-04,47.62564,55.690115,515,4153,0.1693,0.0,0,tlt,rebalance,35846,35331,28680.40919204,1658
2009-06-04,2009-07-27,31.575076,33.944986,6749,15995,0.0751,0.0,3,qqq,rebalance,147475,140726,229094.707942631,53
2009-07-27,2010-01-05,72.716287,84.489764,662,7794,0.1619,0.0,3,spy,rebalance,56063,55401,55932.223775943996,162
2004-11-19,2010-01-05,54.901702,109.550357,564,30822,0.9954,0.0,0,gld,rebalance,29088,28524,61786.401353076006,1873
2009-06-04,2010-01-05,31.575076,40.143951,4707,40334,0.2714,0.0,3,qqq,rebalance,140726,136019,188957.576250855,215
2009-07-27,2010-07-01,72.716287,77.632361,55401,272355,0.0676,0.0,3,spy,signal,55401,0,4300910.438575324,339
2004-11-19,2010-07-02,54.901702,117.855369,2189,137806,1.1467,0.0,0,gld,rebalance,28524,26335,257985.402747567,2051
2004-11-19,2010-07-02,48.969376,64.302419,6212,95249,0.3131,0.0,0,tlt,rebalance,41812,35600,399446.628561148,2051
2009-06-04,2010-08-06,31.933573,40.281257,9103,75989,0.2614,0.0,3,qqq,rebalance,145069,135966,366680.278902624,428
2009-06-04,2010-12-02,31.933573,46.433675,4210,61045,0.4541,0.0,3,qqq,rebalance,135966,131756,195485.77097115,546
2004-11-19,2010-12-02,56.794803,135.213135,1283,100611,1.3807,0.0,0,gld,rebalance,27145,25862,173478.45222424497,2204
2010-08-06,2011-08-05,84.719257,93.477122,57184,500810,0.1034,0.0,3,spy,signal,57184,0,5345395.7335258555,364
2009-06-04,2011-08-09,31.933573,45.012828,131756,1723270,0.4096,0.0,3,qqq,signal,131756,0,5930710.189815836,796
2004-11-19,2011-08-19,56.794803,181.095079,4417,549034,2.1886,0.0,0,gld,rebalance,25862,21445,799896.9639562509,2464
2004-11-19,2011-08-19,51.151774,73.65,3548,79824,0.4398,0.0,0,tlt,rebalance,42209,38661,261310.20054994,2464
2004-11-19,2011-10-04,51.151774,83.242841,4361,139949,0.6274,0.0,0,tlt,rebalance,38661,34300,363022.02976235695,2510
