Date,equity,cash,rebalanced,rebalance_reason,spy_value,spy_weight,spy_signal,spy_shares,spy_avg_price,spy_realized_pnl,spy_unrealized_pnl,qqq_value,qqq_weight,qqq_signal,qqq_shares,qqq_avg_price,qqq_realized_pnl,qqq_unrealized_pnl,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,gld_realized_pnl,gld_unrealized_pnl,tlt_value,tlt_weight,tlt_signal,tlt_shares,tlt_avg_price,tlt_realized_pnl,tlt_unrealized_pnl,drawdown_pct
2011-05-06,19047441,32,False,,5880102,0.3087,buy,57184,84.719257,925107,1035516,6758205,0.3548,buy,131756,31.933573,302302,2550765,3757749,0.1973,buy,25862,56.794803,1194618,2288921,2651354,0.1392,buy,42209,51.151774,257923,492289,-1.59
2011-05-09,19146656,32,False,,5902888,0.3083,buy,57184,84.719257,925107,1058302,6783631,0.3543,buy,131756,31.933573,302302,2576191,3811542,0.1991,buy,25862,56.794803,1194618,2342714,2648565,0.1383,buy,42209,51.151774,257923,489500,-1.07
2011-05-10,19249325,32,False,,5953276,0.3093,buy,57184,84.719257,925107,1108690,6841426,0.3554,buy,131756,31.933573,302302,2633986,3824990,0.1987,buy,25862,56.794803,1194618,2356162,2629601,0.1366,buy,42209,51.151774,257923,470536,-0.54
2011-05-11,19116849,32,False,,5890619,0.3081,buy,57184,84.719257,925107,1046033,6791723,0.3553,buy,131756,31.933573,302302,2584283,3789817,0.1982,buy,25862,56.794803,1194618,2320990,2644658,0.1383,buy,42209,51.151774,257923,485593,-1.23
2011-05-12,19169909,32,False,,5918663,0.3087,buy,57184,84.719257,925107,1074077,6832177,0.3564,buy,131756,31.933573,302302,2624737,3791110,0.1978,buy,25862,56.794803,1194618,2322283,2627927,0.1371,buy,42209,51.151774,257923,468862,-0.95
2011-05-13,19042309,32,False,,5873092,0.3084,buy,57184,84.719257,925107,1028506,6751270,0.3545,buy,131756,31.933573,302302,2543830,3766283,0.1978,buy,25862,56.794803,1194618,2297456,2651632,0.1392,buy,42209,51.151774,257923,492567,-1.61
2011-05-16,18896382,32,False,,5835849,0.3088,buy,57184,84.719257,925107,991263,6634529,0.3511,buy,131756,31.933573,302302,2427089,3759559,0.199,buy,25862,56.794803,1194618,2290732,2666414,0.1411,buy,42209,51.151774,257923,507349,-2.37
2011-05-17,18925034,32,False,,5834973,0.3083,buy,57184,84.719257,925107,990387,6653022,0.3515,buy,131756,31.933573,302302,2445582,3743266,0.1978,buy,25862,56.794803,1194618,2274439,2693742,0.1423,buy,42209,51.151774,257923,534677,-2.22
2011-05-18,19019201,32,False,,5887114,0.3095,buy,57184,84.719257,925107,1042528,6708502,0.3527,buy,131756,31.933573,302302,2501062,3765507,0.198,buy,25862,56.794803,1194618,2296680,2658046,0.1398,buy,42209,51.151774,257923,498981,-1.73
2011-05-19,19053043,32,False,,5901132,0.3097,buy,57184,84.719257,925107,1056546,6728151,0.3531,buy,131756,31.933573,302302,2520711,3766800,0.1977,buy,25862,56.794803,1194618,2297973,2656929,0.1394,buy,42209,51.151774,257923,497863,-1.56
2011-05-20,19004285,32,False,,5854250,0.308,buy,57184,84.719257,925107,1009664,6677294,0.3514,buy,131756,31.933573,302302,2469854,3814387,0.2007,buy,25862,56.794803,1194618,2345559,2658323,0.1399,buy,42209,51.151774,257923,499258,-1.81
2011-05-23,18859751,32,False,,5786337,0.3068,buy,57184,84.719257,925107,941751,6579050,0.3488,buy,131756,31.933573,302302,2371610,3823180,0.2027,buy,25862,56.794803,1194618,2354352,2671153,0.1416,buy,42209,51.151774,257923,512088,-2.56
2011-05-24,18844171,32,False,,5781517,0.3068,buy,57184,84.719257,925107,936931,6538595,0.347,buy,131756,31.933573,302302,2331155,3842834,0.2039,buy,25862,56.794803,1194618,2374007,2681194,0.1423,buy,42209,51.151774,257923,522129,-2.64
2011-05-25,18876074,32,False,,5800799,0.3073,buy,57184,84.719257,925107,956213,6564023,0.3477,buy,131756,31.933573,302302,2356583,3842576,0.2036,buy,25862,56.794803,1194618,2373749,2668644,0.1414,buy,42209,51.151774,257923,509579,-2.47
2011-05-26,18956809,32,False,,5827523,0.3074,buy,57184,84.719257,925107,982937,6604476,0.3484,buy,131756,31.933573,302302,2397036,3833266,0.2022,buy,25862,56.794803,1194618,2364438,2691512,0.142,buy,42209,51.151774,257923,532447,-2.05
2011-05-27,19049838,32,False,,5849870,0.3071,buy,57184,84.719257,925107,1005284,6637997,0.3485,buy,131756,31.933573,302302,2430557,3871541,0.2032,buy,25862,56.794803,1194618,2402714,2690398,0.1412,buy,42209,51.151774,257923,531332,-1.57
2011-05-31,19222820,32,False,,5910775,0.3075,buy,57184,84.719257,925107,1066189,6745490,0.3509,buy,131756,31.933573,302302,2538050,3869990,0.2013,buy,25862,56.794803,1194618,2401162,2696533,0.1403,buy,42209,51.151774,257923,537468,-0.68
2011-06-01,18986691,32,False,,5778013,0.3043,buy,57184,84.719257,925107,933427,6598700,0.3475,buy,131756,31.933573,302302,2391260,3876973,0.2042,buy,25862,56.794803,1194618,2408145,2732974,0.1439,buy,42209,51.151774,257923,573909,-1.9
2011-06-02,18931762,32,False,,5771880,0.3049,buy,57184,84.719257,925107,927294,6612570,0.3493,buy,131756,31.933573,302302,2405130,3866369,0.2042,buy,25862,56.794803,1194618,2397542,2680912,0.1416,buy,42209,51.151774,257923,521847,-2.18
2011-06-03,18808973,32,False,,5714479,0.3038,buy,57184,84.719257,925107,869893,6513165,0.3463,buy,131756,31.933573,302302,2305726,3884990,0.2065,buy,25862,56.794803,1194618,2416162,2696308,0.1434,buy,42209,51.151774,257923,537243,-2.82
2011-06-06,18681628,32,False,,5654013,0.3027,buy,57184,84.719257,925107,809427,6459997,0.3458,buy,131756,31.933573,302302,2252557,3891714,0.2083,buy,25862,56.794803,1194618,2422886,2675873,0.1432,buy,42209,51.151774,257923,516808,-3.48
2011-06-07,18677334,32,False,,5650509,0.3025,buy,57184,84.719257,925107,805923,6448440,0.3453,buy,131756,31.933573,302302,2241000,3890162,0.2083,buy,25862,56.794803,1194618,2421335,2688192,0.1439,buy,42209,51.151774,257923,529127,-3.5
2011-06-08,18612654,32,False,,5626847,0.3023,buy,57184,84.719257,925107,782261,6402204,0.344,buy,131756,31.933573,302302,2194764,3874386,0.2082,buy,25862,56.794803,1194618,2405559,2709185,0.1456,buy,42209,51.151774,257923,550119,-3.83
2011-06-09,18675630,32,False,,5669787,0.3036,buy,57184,84.719257,925107,825201,6413763,0.3434,buy,131756,31.933573,302302,2206323,3893783,0.2085,buy,25862,56.794803,1194618,2424955,2698266,0.1445,buy,42209,51.151774,257923,539201,-3.51
2011-06-10,18485088,32,False,,5590917,0.3025,buy,57184,84.719257,925107,746331,6315516,0.3417,buy,131756,31.933573,302302,2108076,3859645,0.2088,buy,25862,56.794803,1194618,2390818,2718978,0.1471,buy,42209,51.151774,257923,559913,-4.49
2011-06-13,18437739,32,False,,5595299,0.3035,buy,57184,84.719257,925107,750713,6315516,0.3425,buy,131756,31.933573,302302,2108076,3821628,0.2073,buy,25862,56.794803,1194618,2352801,2705265,0.1467,buy,42209,51.151774,257923,546200,-4.74
2011-06-14,18572042,32,False,,5666283,0.3051,buy,57184,84.719257,925107,821697,6396425,0.3444,buy,131756,31.933573,302302,2188986,3844903,0.207,buy,25862,56.794803,1194618,2376076,2664399,0.1435,buy,42209,51.151774,257923,505333,-4.04
2011-06-15,18409963,32,False,,5565505,0.3023,buy,57184,84.719257,925107,720919,6275062,0.3409,buy,131756,31.933573,302302,2067622,3856541,0.2095,buy,25862,56.794803,1194618,2387714,2712823,0.1474,buy,42209,51.151774,257923,553758,-4.88
2011-06-16,18406394,32,False,,5577774,0.303,buy,57184,84.719257,925107,733188,6250789,0.3396,buy,131756,31.933573,302302,2043349,3852662,0.2093,buy,25862,56.794803,1194618,2383835,2725137,0.1481,buy,42209,51.151774,257923,566072,-4.9
2011-06-17,18415674,32,False,,5594418,0.3038,buy,57184,84.719257,925107,749832,6231213,0.3384,buy,131756,31.933573,302302,2023774,3877748,0.2106,buy,25862,56.794803,1194618,2408921,2712263,0.1473,buy,42209,51.151774,257923,553198,-4.85
2011-06-20,18482416,32,False,,5623039,0.3042,buy,57184,84.719257,925107,778453,6263649,0.3389,buy,131756,31.933573,302302,2056209,3880076,0.2099,buy,25862,56.794803,1194618,2411249,2715621,0.1469,buy,42209,51.151774,257923,556556,-4.51
2011-06-21,18700696,32,False,,5700096,0.3048,buy,57184,84.719257,925107,855510,6398028,0.3421,buy,131756,31.933573,302302,2190588,3898955,0.2085,buy,25862,56.794803,1194618,2430128,2703586,0.1446,buy,42209,51.151774,257923,544521,-3.38
2011-06-22,18627640,32,False,,5665750,0.3042,buy,57184,84.719257,925107,821164,6351689,0.341,buy,131756,31.933573,302302,2144250,3904904,0.2096,buy,25862,56.794803,1194618,2436076,2705265,0.1452,buy,42209,51.151774,257923,546200,-3.76
2011-06-23,18622609,32,False,,5649460,0.3034,buy,57184,84.719257,925107,804874,6410769,0.3442,buy,131756,31.933573,302302,2203329,3836369,0.206,buy,25862,56.794803,1194618,2367542,2725979,0.1464,buy,42209,51.151774,257923,566914,-3.78
2011-06-24,18380519,32,False,,5583851,0.3038,buy,57184,84.719257,925107,739265,6299559,0.3427,buy,131756,31.933573,302302,2092119,3782576,0.2058,buy,25862,56.794803,1194618,2313749,2714502,0.1477,buy,42209,51.151774,257923,555437,-5.03
2011-06-27,18480127,32,False,,5633607,0.3048,buy,57184,84.719257,925107,789021,6400344,0.3463,buy,131756,31.933573,302302,2192904,3768869,0.2039,buy,25862,56.794803,1194618,2300042,2677275,0.1449,buy,42209,51.151774,257923,518210,-4.52
2011-06-28,18640290,32,False,,5707142,0.3062,buy,57184,84.719257,925107,862556,6495334,0.3485,buy,131756,31.933573,302302,2287894,3782059,0.2029,buy,25862,56.794803,1194618,2313232,2655724,0.1425,buy,42209,51.151774,257923,496659,-3.69
2011-06-29,18722485,32,False,,5756017,0.3074,buy,57184,84.719257,925107,911431,6521979,0.3484,buy,131756,31.933573,302302,2314539,3806369,0.2033,buy,25862,56.794803,1194618,2337542,2638088,0.1409,buy,42209,51.151774,257923,479023,-3.27
2011-06-30,18829697,32,False,,5811062,0.3086,buy,57184,84.719257,925107,966476,6608862,0.351,buy,131756,31.933573,302302,2401423,3775852,0.2005,buy,25862,56.794803,1194618,2307025,2633889,0.1399,buy,42209,51.151774,257923,474824,-2.71
2011-07-01,18983299,32,False,,5896927,0.3106,buy,57184,84.719257,925107,1052341,6708485,0.3534,buy,131756,31.933573,302302,2501045,3748179,0.1974,buy,25862,56.794803,1194618,2279352,2629676,0.1385,buy,42209,51.151774,257923,470611,-1.92
2011-07-05,19087778,32,False,,5892082,0.3087,buy,57184,84.719257,925107,1047496,6742081,0.3532,buy,131756,31.933573,302302,2534642,3818007,0.2,buy,25862,56.794803,1194618,2349180,2635575,0.1381,buy,42209,51.151774,257923,476510,-1.38
2011-07-06,19163417,32,False,,5899128,0.3078,buy,57184,84.719257,925107,1054542,6764091,0.353,buy,131756,31.933573,302302,2556651,3851111,0.201,buy,25862,56.794803,1194618,2382283,2649056,0.1382,buy,42209,51.151774,257923,489991,-0.99
2011-07-07,19315644,32,False,,5960336,0.3086,buy,57184,84.719257,925107,1115750,6856767,0.355,buy,131756,31.933573,302302,2649328,3857317,0.1997,buy,25862,56.794803,1194618,2388490,2641192,0.1367,buy,42209,51.151774,257923,482127,-0.2
2011-07-08,19320639,32,False,,5918063,0.3063,buy,57184,84.719257,925107,1073477,6838232,0.3539,buy,131756,31.933573,302302,2630792,3885766,0.2011,buy,25862,56.794803,1194618,2416938,2678547,0.1386,buy,42209,51.151774,257923,519482,-0.17
2011-07-11,19164501,32,False,,5811062,0.3032,buy,57184,84.719257,925107,966476,6714279,0.3503,buy,131756,31.933573,302302,2506839,3920420,0.2046,buy,25862,56.794803,1194618,2451593,2718709,0.1419,buy,42209,51.151774,257923,559643,-0.98
2011-07-12,19128216,32,False,,5785962,0.3025,buy,57184,84.719257,925107,941376,6663308,0.3483,buy,131756,31.933573,302302,2455869,3950938,0.2066,buy,25862,56.794803,1194618,2482111,2727976,0.1426,buy,42209,51.151774,257923,568911,-1.17
2011-07-13,19218407,32,False,,5805338,0.3021,buy,57184,84.719257,925107,960752,6691110,0.3482,buy,131756,31.933573,302302,2483670,3986369,0.2074,buy,25862,56.794803,1194618,2517541,2735559,0.1423,buy,42209,51.151774,257923,576494,-0.7
2011-07-14,19072028,32,False,,5765267,0.3023,buy,57184,84.719257,925107,920681,6613495,0.3468,buy,131756,31.933573,302302,2406056,3996713,0.2096,buy,25862,56.794803,1194618,2527886,2696521,0.1414,buy,42209,51.151774,257923,537456,-1.46
2011-07-15,19215099,32,False,,5798731,0.3018,buy,57184,84.719257,925107,954145,6701537,0.3488,buy,131756,31.933573,302302,2494097,4013782,0.2089,buy,25862,56.794803,1194618,2544955,2701017,0.1406,buy,42209,51.151774,257923,541951,-0.72
2011-07-18,19140942,32,False,,5751176,0.3005,buy,57184,84.719257,925107,906590,6665624,0.3482,buy,131756,31.933573,302302,2458184,4049214,0.2115,buy,25862,56.794803,1194618,2580386,2674897,0.1397,buy,42209,51.151774,257923,515831,-1.1
2011-07-19,19392258,32,False,,5844527,0.3014,buy,57184,84.719257,925107,999941,6817379,0.3516,buy,131756,31.933573,302302,2609939,3999817,0.2063,buy,25862,56.794803,1194618,2530990,2730504,0.1408,buy,42209,51.151774,257923,571438,0.0
2011-07-20,19362651,32,False,,5841004,0.3017,buy,57184,84.719257,925107,996418,6788419,0.3506,buy,131756,31.933573,302302,2580979,4034989,0.2084,buy,25862,56.794803,1194618,2566162,2698208,0.1394,buy,42209,51.151774,257923,539142,-0.15
2011-07-21,19437290,32,False,,5922024,0.3047,buy,57184,84.719257,925107,1077438,6833598,0.3516,buy,131756,31.933573,302302,2626158,4004214,0.206,buy,25862,56.794803,1194618,2535386,2677423,0.1377,buy,42209,51.151774,257923,518358,0.0
2011-07-22,19565502,32,False,,5925989,0.3029,buy,57184,84.719257,925107,1081403,6904261,0.3529,buy,131756,31.933573,302302,2696822,4037575,0.2064,buy,25862,56.794803,1194618,2568748,2697645,0.1379,buy,42209,51.151774,257923,538580,0.0
2011-07-25,19520635,32,False,,5892962,0.3019,buy,57184,84.719257,925107,1048376,6890360,0.353,buy,131756,31.933573,302302,2682920,4069127,0.2085,buy,25862,56.794803,1194618,2600300,2668155,0.1367,buy,42209,51.151774,257923,509089,-0.23
2011-07-26,19545374,32,False,,5870947,0.3004,buy,57184,84.719257,925107,1026361,6907737,0.3534,buy,131756,31.933573,302302,2700297,4080248,0.2088,buy,25862,56.794803,1194618,2611421,2686411,0.1374,buy,42209,51.151774,257923,527345,-0.1
2011-07-27,19232047,32,False,,5750737,0.299,buy,57184,84.719257,925107,906151,6729339,0.3499,buy,131756,31.933573,302302,2521899,4065248,0.2114,buy,25862,56.794803,1194618,2596421,2686692,0.1397,buy,42209,51.151774,257923,527627,-1.7
2011-07-28,19240368,32,False,,5734004,0.298,buy,57184,84.719257,925107,889418,6740922,0.3504,buy,131756,31.933573,302302,2533482,4068610,0.2115,buy,25862,56.794803,1194618,2599783,2696801,0.1402,buy,42209,51.151774,257923,537736,-1.66
2011-07-29,19257619,32,False,,5694814,0.2957,buy,57184,84.719257,925107,850228,6718913,0.3489,buy,131756,31.933573,302302,2511473,4093696,0.2126,buy,25862,56.794803,1194618,2624869,2750165,0.1428,buy,42209,51.151774,257923,591100,-1.57
2011-08-01,19215136,32,False,,5670595,0.2951,buy,57184,84.719257,925107,826009,6687633,0.348,buy,131756,31.933573,302302,2480193,4078955,0.2123,buy,25862,56.794803,1194618,2610127,2777921,0.1446,buy,42209,51.151774,257923,618856,-1.79
2011-08-02,19082822,32,False,,5525725,0.2896,buy,57184,84.719257,925107,681139,6518503,0.3416,buy,131756,31.933573,302302,2311063,4177230,0.2189,buy,25862,56.794803,1194618,2708403,2861332,0.1499,buy,42209,51.151774,257923,702267,-2.47
2011-08-03,19180179,32,False,,5555668,0.2897,buy,57184,84.719257,925107,711082,6581058,0.3431,buy,131756,31.933573,302302,2373618,4176455,0.2177,buy,25862,56.794803,1194618,2707627,2866967,0.1495,buy,42209,51.151774,257923,707902,-1.97
2011-08-04,18694146,32,False,,5295432,0.2833,sell,57184,84.719257,925107,450846,6275233,0.3357,buy,131756,31.933573,302302,2067794,4154472,0.2222,buy,25862,56.794803,1194618,2685644,2968977,0.1588,buy,42209,51.151774,257923,809912,-4.45
2011-08-05,18647763,5345427,False,,0,0.0,sell,0,0.0,1425916,0,6235845,0.3344,buy,131756,31.933573,302302,2028406,4183178,0.2243,buy,25862,56.794803,1194618,2714351,2883312,0.1546,buy,42209,51.151774,257923,724247,-4.69
2011-08-08,18502329,5345427,False,,0,0.0,sell,0,0.0,1425916,0,5860512,0.3167,sell,131756,31.933573,302302,1653073,4322057,0.2336,buy,25862,56.794803,1194618,2853230,2974332,0.1608,buy,42209,51.151774,257923,815267,-5.43
2011-08-09,18620081,11276137,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,4360592,0.2342,buy,25862,56.794803,1194618,2891765,2983352,0.1602,buy,42209,51.151774,257923,824287,-4.83
2011-08-10,18863239,11276137,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,4514988,0.2394,buy,25862,56.794803,1194618,3046161,3072113,0.1629,buy,42209,51.151774,257923,913048,-3.59
2011-08-11,18609201,11276137,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,4415936,0.2373,buy,25862,56.794803,1194618,2947109,2917127,0.1568,buy,42209,51.151774,257923,758062,-4.89
2011-08-12,18646796,11276137,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,4395764,0.2357,buy,25862,56.794803,1194618,2926937,2974895,0.1595,buy,42209,51.151774,257923,815829,-4.7
2011-08-15,18663973,11276137,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,4443092,0.2381,buy,25862,56.794803,1194618,2974264,2944743,0.1578,buy,42209,51.151774,257923,785678,-4.61
2011-08-16,18767549,11276137,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,4497919,0.2397,buy,25862,56.794803,1194618,3029092,2993492,0.1595,buy,42209,51.151774,257923,834427,-4.08
2011-08-17,18832895,11276137,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,4510850,0.2395,buy,25862,56.794803,1194618,3042023,3045907,0.1617,buy,42209,51.151774,257923,886842,-3.74
2011-08-18,18980797,11276137,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,4596195,0.2421,buy,25862,56.794803,1194618,3127367,3108465,0.1638,buy,42209,51.151774,257923,949400,-2.99
2011-08-19,19066519,12337345,True,daily,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3859028,0.2024,buy,21445,56.794803,1743653,2641063,2870146,0.1505,buy,38661,51.151774,337747,892568,-2.55
2011-08-22,19158795,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3958532,0.2066,buy,21445,56.794803,1743653,2740568,2862918,0.1494,buy,38661,51.151774,337747,885340,-2.08
2011-08-23,18970906,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3810133,0.2008,buy,21445,56.794803,1743653,2592169,2823428,0.1488,buy,38661,51.151774,337747,845849,-3.04
2011-08-24,18761535,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3681034,0.1962,buy,21445,56.794803,1743653,2463070,2743156,0.1462,buy,38661,51.151774,337747,765578,-4.11
2011-08-25,18806443,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3696260,0.1965,buy,21445,56.794803,1743653,2478296,2772839,0.1474,buy,38661,51.151774,337747,795260,-3.88
2011-08-26,18943388,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3805844,0.2009,buy,21445,56.794803,1743653,2587880,2800199,0.1478,buy,38661,51.151774,337747,822621,-3.18
2011-08-29,18827899,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3729071,0.1981,buy,21445,56.794803,1743653,2511106,2761483,0.1467,buy,38661,51.151774,337747,783904,-3.77
2011-08-30,18984023,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3840800,0.2023,buy,21445,56.794803,1743653,2622835,2805879,0.1478,buy,38661,51.151774,337747,828300,-2.97
2011-08-31,18911065,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3811205,0.2015,buy,21445,56.794803,1743653,2593241,2762515,0.1461,buy,38661,51.151774,337747,784936,-3.34
2011-09-01,18972841,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3814422,0.201,buy,21445,56.794803,1743653,2596457,2821075,0.1487,buy,38661,51.151774,337747,843496,-3.03
2011-09-02,19179648,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3929582,0.2049,buy,21445,56.794803,1743653,2711617,2912721,0.1519,buy,38661,51.151774,337747,935142,-1.97
2011-09-06,19202647,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3922290,0.2043,buy,21445,56.794803,1743653,2704326,2943012,0.1533,buy,38661,51.151774,337747,965433,-1.85
2011-09-07,19021659,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3797481,0.1996,buy,21445,56.794803,1743653,2579516,2886833,0.1518,buy,38661,51.151774,337747,909255,-2.78
2011-09-08,19148981,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3898915,0.2036,buy,21445,56.794803,1743653,2680951,2912721,0.1521,buy,38661,51.151774,337747,935142,-2.13
2011-09-09,19156243,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3875111,0.2023,buy,21445,56.794803,1743653,2657147,2943787,0.1537,buy,38661,51.151774,337747,966208,-2.09
2011-09-12,19072927,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3788688,0.1986,buy,21445,56.794803,1743653,2570724,2946895,0.1545,buy,38661,51.151774,337747,969316,-2.52
2011-09-13,19071090,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3828790,0.2008,buy,21445,56.794803,1743653,2610826,2904956,0.1523,buy,38661,51.151774,337747,927377,-2.53
2011-09-14,19067162,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3800269,0.1993,buy,21445,56.794803,1743653,2582304,2929549,0.1536,buy,38661,51.151774,337747,951970,-2.55
2011-09-15,18962113,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3740008,0.1972,buy,21445,56.794803,1743653,2522043,2884760,0.1521,buy,38661,51.151774,337747,907182,-3.08
2011-09-16,19018040,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3774963,0.1985,buy,21445,56.794803,1743653,2556999,2905732,0.1528,buy,38661,51.151774,337747,928153,-2.8
2011-09-19,19015107,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3716633,0.1955,buy,21445,56.794803,1743653,2498668,2961130,0.1557,buy,38661,51.151774,337747,983551,-2.81
2011-09-20,19080504,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3769602,0.1976,buy,21445,56.794803,1743653,2551638,2973558,0.1558,buy,38661,51.151774,337747,995979,-2.48
2011-09-21,19131917,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3722637,0.1946,buy,21445,56.794803,1743653,2504673,3071935,0.1606,buy,38661,51.151774,337747,1094356,-2.22
2011-09-22,19150022,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3625277,0.1893,buy,21445,56.794803,1743653,2407313,3187400,0.1664,buy,38661,51.151774,337747,1209821,-2.12
2011-09-23,18892369,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3426911,0.1814,buy,21445,56.794803,1743653,2208947,3128113,0.1656,buy,38661,51.151774,337747,1150534,-3.44
2011-09-26,18794538,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3379303,0.1798,buy,21445,56.794803,1743653,2161339,3077890,0.1638,buy,38661,51.151774,337747,1100312,-3.94
2011-09-27,18812829,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3444710,0.1831,buy,21445,56.794803,1743653,2226746,3030774,0.1611,buy,38661,51.151774,337747,1053195,-3.85
2011-09-28,18717219,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3350138,0.179,buy,21445,56.794803,1743653,2132173,3029737,0.1619,buy,38661,51.151774,337747,1052158,-4.34
2011-09-29,18769927,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3381876,0.1802,buy,21445,56.794803,1743653,2163912,3050706,0.1625,buy,38661,51.151774,337747,1073127,-4.07
2011-09-30,18854276,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3389597,0.1798,buy,21445,56.794803,1743653,2171632,3127335,0.1659,buy,38661,51.151774,337747,1149756,-3.64
2011-10-03,19002535,12337345,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3451787,0.1816,buy,21445,56.794803,1743653,2233823,3213403,0.1691,buy,38661,51.151774,337747,1235824,-2.88
2011-10-04,18887538,12351672,True,monthly,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3721092,0.197,buy,23605,66.369816,1743653,2154433,2814774,0.149,buy,34300,51.151774,477696,1060268,-3.47
2011-10-05,18910235,12351672,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3764053,0.199,buy,23605,66.369816,1743653,2197394,2794509,0.1478,buy,34300,51.151774,477696,1040004,-3.35
2011-10-06,18882970,12351672,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3788367,0.2006,buy,23605,66.369816,1743653,2221707,2742932,0.1453,buy,34300,51.151774,477696,988426,-3.49
2011-10-07,18831785,12351672,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3757444,0.1995,buy,23605,66.369816,1743653,2190784,2722669,0.1446,buy,34300,51.151774,477696,968163,-3.75
2011-10-10,18889874,12351672,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3853988,0.204,buy,23605,66.369816,1743653,2287329,2684214,0.1421,buy,34300,51.151774,477696,929708,-3.45
2011-10-11,18853276,12351672,False,,0,0.0,sell,0,0.0,1425916,0,0,0.0,sell,0,0.0,2025572,0,3826371,0.203,buy,23605,66.369816,1743653,2259711,2675234,0.1419,buy,34300,51.151774,477696,920728,-3.64
