date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2009-07-27,spy,0,51429,0.0,29.79,0,3746444,51429,3746444,daily
2009-07-27,tqqq,27441634,24136078,34.2,30.5,4262701,3835367,-3305556,-427334,daily
2009-07-27,gld,24906,26675,18.66,19.88,2326469,2499714,1769,173245,daily
2009-07-27,tlt,0,0,0.0,0.0,0,0,0,0,daily
2009-07-27,cash,0,0,47.14,19.83,5876670,2493285,0,-3383385,daily
2009-10-02,spy,51429,52115,29.61,30.06,3941116,3975069,686,33953,monthly
2009-10-02,tqqq,24136078,22558764,32.05,29.89,4265593,3951551,-1577314,-314042,monthly
2009-10-02,gld,26675,27194,19.62,20.23,2611215,2675073,519,63858,monthly
2009-10-02,tlt,0,42770,0.0,19.82,0,2620604,42770,2620604,monthly
2009-10-02,cash,0,0,18.73,0.0,2493285,162,0,-2493123,monthly
2009-12-02,spy,52115,53930,28.99,29.85,4316766,4465098,1815,148332,monthly
2009-12-02,tqqq,22558764,20810740,32.54,30.0,4845802,4488293,-1748024,-357509,monthly
2009-12-02,gld,27194,25391,21.43,20.23,3192031,3026099,-1803,-165932,monthly
2009-12-02,tlt,42770,50180,17.04,19.92,2537278,2979366,7410,442088,monthly
2009-12-02,cash,0,0,0.0,0.0,162,49,0,-113,monthly
2009-12-28,spy,53930,53930,29.87,29.78,4538769,4548454,0,9685,
2009-12-28,tqqq,20810740,20810740,33.57,33.92,5101378,5180916,0,79538,
2009-12-28,gld,25391,25391,18.11,18.05,2751368,2756193,0,4825,
2009-12-28,tlt,50180,0,18.45,0.0,2803724,0,-50180,-2803724,
2009-12-28,cash,0,0,0.0,18.25,49,2787575,0,2787526,
2010-01-05,spy,53930,54449,29.71,30.07,4573068,4629299,519,56231,monthly
2010-01-05,tqqq,20810740,18317650,34.06,29.97,5242100,4613813,-2493090,-628287,monthly
2010-01-05,gld,25391,28024,18.11,19.97,2787931,3074232,2633,286301,monthly
2010-01-05,tlt,0,0,0.0,0.0,0,0,0,0,monthly
2010-01-05,cash,0,0,18.11,19.99,2787575,3078177,0,290602,monthly
2010-02-02,spy,54449,52391,31.18,29.98,4443117,4326926,-2058,-116191,monthly
2010-02-02,tqqq,18317650,21181367,25.92,30.39,3693369,4385983,2863717,692614,monthly
2010-02-02,gld,28024,26314,21.31,19.89,3036400,2871646,-1710,-164754,monthly
2010-02-02,tlt,0,0,0.0,0.0,0,0,0,0,monthly
2010-02-02,cash,0,0,21.6,19.74,3078177,2850069,0,-228108,monthly
2010-03-24,spy,52391,55119,28.52,30.15,4621456,4838492,2728,217036,daily
2010-03-24,tqqq,21181367,17462935,36.31,29.8,5884628,4782556,-3718432,-1102072,daily
2010-03-24,gld,26314,29958,17.59,19.85,2850332,3184535,3644,334203,daily
2010-03-24,tlt,0,0,0.0,0.0,0,0,0,0,daily
2010-03-24,cash,0,0,17.59,20.2,2850069,3241436,0,391367,daily
2010-05-20,spy,55119,55305,29.9,30.1,4628122,4468396,186,-159726,daily
2010-05-20,tqqq,17462935,19844745,26.58,28.32,4114651,4202898,2381810,88247,daily
2010-05-20,gld,29958,26518,22.57,20.7,3494001,3071845,-3440,-422156,daily
2010-05-20,tlt,0,49736,0.0,20.88,0,3099562,49736,3099562,daily
2010-05-20,cash,0,0,20.94,0.0,3241436,34,0,-3241402,daily
2010-07-01,spy,55305,0,29.93,0.0,4309299,0,-55305,-4309299,
2010-07-01,tqqq,19844745,19844745,25.3,25.35,3642641,3607139,0,-35502,
2010-07-01,gld,26518,26518,22.41,21.81,3226710,3103666,0,-123044,
2010-07-01,tlt,49736,49736,22.35,22.66,3218239,3223314,0,5075,
2010-07-01,cash,0,0,0.0,30.18,34,4293492,0,4293458,
2010-07-02,spy,0,0,0.0,0.0,0,0,0,0,monthly
2010-07-02,tqqq,19844745,23461771,25.35,29.84,3607139,4241278,3617026,634139,monthly
2010-07-02,gld,26518,24328,21.81,20.28,3103666,2882624,-2190,-221042,monthly
2010-07-02,tlt,49736,43861,22.66,19.84,3223314,2819902,-5875,-403412,monthly
2010-07-02,cash,0,0,30.18,30.03,4293492,4268228,0,-25264,monthly
2010-08-03,spy,0,0,0.0,0.0,0,0,0,0,monthly
2010-08-03,tqqq,23461771,19563148,35.94,29.71,5527522,4561382,-3898623,-966140,monthly
2010-08-03,gld,24328,26606,18.28,20.1,2810857,3086029,2278,275172,monthly
2010-08-03,tlt,43861,48633,18.02,20.13,2771764,3091068,4772,319304,monthly
2010-08-03,cash,0,0,27.75,30.05,4268228,4613626,0,345398,monthly
2010-08-06,spy,0,54866,0.0,29.99,0,4654891,54866,4654891,daily
2010-08-06,tqqq,19563148,19460736,30.15,29.76,4665419,4619239,-102412,-46180,daily
2010-08-06,gld,26606,26456,20.11,20.09,3112369,3117574,-150,5205,daily
2010-08-06,tlt,48633,48833,19.92,20.16,3081734,3128153,200,46419,daily
2010-08-06,cash,0,0,29.82,0.0,4613626,81,0,-4613545,daily
2010-09-02,spy,54866,55094,29.87,29.94,4492121,4552793,228,60672,monthly
2010-09-02,tqqq,19460736,21909847,26.62,30.65,4002586,4660969,2449111,658383,monthly
2010-09-02,gld,26456,24718,21.41,19.88,3219430,3022764,-1738,-196666,monthly
2010-09-02,tlt,48833,44153,22.1,19.54,3322385,2972239,-4680,-350146,monthly
2010-09-02,cash,0,0,0.0,0.0,81,80,0,-1,monthly
2010-09-27,spy,55094,58524,28.24,29.9,4800860,5075321,3430,274461,daily
2010-09-27,tqqq,21909847,18216134,36.09,29.72,6137101,5044065,-3693713,-1093036,daily
2010-09-27,gld,24718,26831,18.42,20.03,3131523,3400024,2113,268501,daily
2010-09-27,tlt,44153,51098,17.25,20.35,2933129,3453526,6945,520397,daily
2010-09-27,cash,0,0,0.0,0.0,80,187,0,107,daily
2010-12-02,spy,58524,60055,29.23,30.02,5374681,5585927,1531,211246,monthly
2010-12-02,tqqq,18216134,16204986,33.73,30.55,6201646,5684482,-2011148,-517164,monthly
2010-12-02,gld,26831,27161,19.76,19.73,3632380,3672167,330,39787,monthly
2010-12-02,tlt,51098,59102,17.28,19.7,3177675,3665842,8004,488167,monthly
2010-12-02,cash,0,0,0.0,0.0,187,118,0,-69,monthly
2010-12-16,spy,60055,60055,30.36,30.34,5656116,5688930,0,32814,
2010-12-16,tqqq,16204986,16204986,31.29,31.73,5829468,5951102,0,121634,
2010-12-16,gld,27161,27161,19.64,19.38,3658586,3634413,0,-24173,
2010-12-16,tlt,59102,0,18.71,0.0,3485692,0,-59102,-3485692,
2010-12-16,cash,0,0,0.0,18.55,118,3478792,0,3478674,
2011-02-02,spy,60055,59584,30.24,30.03,5990084,5931742,-471,-58342,monthly
2011-02-02,tqqq,16204986,14168412,34.27,29.91,6789565,5909517,-2036574,-880048,monthly
2011-02-02,gld,27161,30293,17.93,20.0,3552658,3951721,3132,399063,monthly
2011-02-02,tlt,0,0,0.0,0.0,0,0,0,0,monthly
2011-02-02,cash,0,0,17.56,20.06,3478792,3962199,0,483407,monthly
2011-06-02,spy,59584,60427,29.58,30.01,6020514,6099212,843,78698,monthly
2011-06-02,tqqq,14168412,14835352,28.64,30.2,5829593,6139402,666940,309809,monthly
2011-06-02,gld,30293,27150,22.31,19.97,4541223,4058925,-3143,-482298,monthly
2011-06-02,tlt,0,63428,0.0,19.82,0,4028640,63428,4028640,monthly
2011-06-02,cash,0,0,19.47,0.0,3962199,67,0,-3962132,monthly
2011-08-05,spy,60427,0,28.65,0.0,5595744,0,-60427,-5595744,
2011-08-05,tqqq,14835352,14835352,26.19,25.82,5115926,5003103,0,-112823,
2011-08-05,gld,27150,27150,22.33,22.66,4361375,4391512,0,30137,
2011-08-05,tlt,63428,63428,22.84,22.36,4461519,4332789,0,-128730,
2011-08-05,cash,0,0,0.0,29.15,67,5648609,0,5648542,
2011-08-09,spy,0,0,0.0,0.0,0,0,0,0,daily
2011-08-09,tqqq,14835352,0,21.96,0.0,4124153,0,-14835352,-4124153,daily
2011-08-09,gld,27150,22538,24.16,20.02,4537307,3800132,-4612,-737175,daily
2011-08-09,tlt,63428,53218,23.8,19.82,4469566,3761473,-10210,-708093,daily
2011-08-09,cash,0,0,30.08,60.16,5648609,11417872,0,5769263,daily
2011-10-04,spy,0,0,0.0,0.0,0,0,0,0,monthly
2011-10-04,tqqq,0,0,0.0,0.0,0,0,0,0,monthly
2011-10-04,gld,22538,24186,18.63,19.71,3627716,3812681,1648,184965,monthly
2011-10-04,tlt,53218,46857,22.72,19.88,4423343,3845244,-6361,-578099,monthly
2011-10-04,cash,0,0,58.65,60.4,11417872,11681338,0,263466,monthly
2011-10-17,spy,0,0,0.0,0.0,0,0,0,0,daily
2011-10-17,tqqq,0,14756490,0.0,29.18,0,5561071,14756490,5561071,daily
2011-10-17,gld,24186,23523,20.56,20.07,3951992,3825310,-663,-126682,daily
2011-10-17,tlt,46857,50223,18.65,20.51,3584468,3908385,3366,323917,daily
2011-10-17,cash,0,0,60.78,30.25,11681338,5765346,0,-5915992,daily
2011-11-28,spy,0,0,0.0,0.0,0,0,0,0,daily
2011-11-28,tqqq,14756490,18352179,23.77,31.67,4268713,5857079,3595689,1588366,daily
2011-11-28,gld,23523,22013,21.4,19.83,3843658,3668026,-1510,-175632,daily
2011-11-28,tlt,50223,44053,22.73,19.36,4083453,3580014,-6170,-503439,daily
2011-11-28,cash,0,0,32.1,29.14,5765346,5388187,0,-377159,daily
2011-12-02,spy,0,0,0.0,0.0,0,0,0,0,monthly
2011-12-02,tqqq,18352179,16203240,34.1,29.78,6519336,5701191,-2148939,-818145,monthly
2011-12-02,gld,22013,22537,19.53,19.99,3734065,3827233,524,93168,monthly
2011-12-02,tlt,44053,48439,18.19,20.26,3477675,3877522,4386,399847,monthly
2011-12-02,cash,0,0,28.18,29.97,5388187,5735900,0,347713,monthly
2012-01-09,spy,0,57703,0.0,30.05,0,5753983,57703,5753983,daily
2012-01-09,tqqq,16203240,15425693,31.52,29.89,6062798,5723564,-777547,-339234,daily
2012-01-09,gld,22537,24463,18.42,20.0,3542816,3828459,1926,285643,daily
2012-01-09,tlt,48439,47863,20.24,20.06,3892970,3839875,-576,-53095,daily
2012-01-09,cash,0,0,29.82,0.0,5735900,77,0,-5735823,daily
2012-02-29,spy,57703,62456,27.71,30.39,6182770,6665774,4753,483004,daily
2012-02-29,tqqq,15425693,12827207,36.08,30.12,8050545,6606447,-2598486,-1444098,daily
2012-02-29,gld,24463,25722,19.02,19.27,4244085,4225867,1259,-18218,daily
2012-02-29,tlt,47863,55631,17.2,20.21,3837063,4432629,7768,595566,daily
2012-02-29,cash,0,0,0.0,0.0,77,240,0,163,daily
2012-04-03,spy,62456,62858,29.81,30.14,6930496,6946583,402,16087,monthly
2012-04-03,tqqq,12827207,11384518,33.81,30.27,7860525,6977013,-1442689,-883512,monthly
2012-04-03,gld,25722,28525,18.03,19.79,4191142,4560862,2803,369720,monthly
2012-04-03,tlt,55631,60570,18.36,19.81,4268380,4566801,4939,298421,monthly
2012-04-03,cash,0,0,0.0,0.0,240,233,0,-7,monthly
2012-05-15,spy,62858,62858,30.67,30.61,6594975,6557112,0,-37863,
2012-05-15,tqqq,11384518,11384518,25.93,25.8,5575943,5527285,0,-48658,
2012-05-15,gld,28525,0,20.07,0.0,4316688,0,-28525,-4316688,
2012-05-15,tlt,60570,60570,23.33,23.51,5016252,5036540,0,20288,
2012-05-15,cash,0,0,0.0,20.07,233,4299136,0,4298903,
2012-05-18,spy,62858,61391,30.72,30.22,6435155,6231177,-1467,-203978,daily
2012-05-18,tqqq,11384518,14066294,24.22,29.19,5074591,6018292,2681776,943701,daily
2012-05-18,gld,0,0,0.0,0.0,0,0,0,0,daily
2012-05-18,tlt,60570,49254,24.54,20.28,5140447,4181091,-11316,-959356,daily
2012-05-18,cash,0,0,20.52,20.32,4299136,4189792,0,-109344,daily
2012-09-05,spy,61391,63797,28.86,30.06,6808509,7069326,2406,260817,monthly
2012-09-05,tqqq,14066294,12030047,35.05,29.92,8266760,7037782,-2036247,-1228978,monthly
2012-09-05,gld,0,0,0.0,0.0,0,0,0,0,monthly
2012-09-05,tlt,49254,53759,18.33,19.96,4322509,4695633,4505,373124,monthly
2012-09-05,cash,0,0,17.76,20.06,4189792,4717546,0,527754,monthly
2012-09-07,spy,63797,63818,29.99,30.15,7212812,7243290,21,30478,daily
2012-09-07,tqqq,12030047,11564922,31.2,29.89,7502983,7181839,-465125,-321144,daily
2012-09-07,gld,0,28585,0.0,20.04,0,4814857,28585,4814857,daily
2012-09-07,tlt,53759,55968,19.2,19.92,4617447,4784807,2209,167360,daily
2012-09-07,cash,0,0,19.61,0.0,4717546,174,0,-4717372,daily
2012-11-02,spy,63818,60623,31.59,30.3,7206274,6784630,-3195,-421644,monthly
2012-11-02,tqqq,11564922,12888122,26.87,29.4,6131062,6582711,1323200,451649,monthly
2012-11-02,gld,28585,27462,20.81,19.94,4747111,4465321,-1123,-281790,monthly
2012-11-02,tlt,55968,53969,20.73,20.36,4729897,4557605,-1999,-172292,monthly
2012-11-02,cash,0,0,0.0,0.0,174,0,0,-174,monthly
2013-02-21,spy,60623,60623,31.71,31.86,7304803,7260397,0,-44406,
2013-02-21,tqqq,12888122,12888122,31.3,30.62,7210504,6976044,0,-234460,
2013-02-21,gld,27462,0,18.05,0.0,4158845,0,-27462,-4158845,
2013-02-21,tlt,53969,53969,18.94,19.26,4362064,4387572,0,25508,
2013-02-21,cash,0,0,0.0,18.26,0,4161701,0,4161701,
2013-05-02,spy,60623,58690,30.99,29.88,7673760,7498073,-1933,-175687,monthly
2013-05-02,tqqq,12888122,11612868,33.3,30.68,8245704,7698785,-1275254,-546919,monthly
2013-05-02,gld,0,0,0.0,0.0,0,0,0,0,monthly
2013-05-02,tlt,53969,57084,18.91,19.71,4682488,4946365,3115,263877,monthly
2013-05-02,cash,0,0,16.81,19.74,4161701,4952716,0,791015,monthly
2013-06-04,spy,58690,58527,30.08,30.09,7713986,7655580,-163,-58406,monthly
2013-06-04,tqqq,11612868,10662826,32.68,29.78,8379880,7578795,-950042,-801085,monthly
2013-06-04,gld,0,0,0.0,0.0,0,0,0,0,monthly
2013-06-04,tlt,57084,63735,17.92,19.98,4595160,5083178,6651,488018,monthly
2013-06-04,cash,0,0,19.32,20.15,4952716,5128280,0,175564,monthly
2013-06-21,spy,58527,58527,30.53,30.74,7460866,7484821,0,23955,
2013-06-21,tqqq,10662826,10662826,28.32,28.03,6922679,6825146,0,-97533,
2013-06-21,gld,0,0,0.0,0.0,0,0,0,0,
2013-06-21,tlt,63735,0,20.17,0.0,4928964,0,-63735,-4928964,
2013-06-21,cash,0,0,20.98,41.23,5128280,10037112,0,4908832,
2013-10-02,spy,58527,61143,28.72,30.04,8006900,8356882,2616,349982,monthly
2013-10-02,tqqq,10662826,9027713,35.28,29.88,9835476,8311977,-1635113,-1523499,monthly
2013-10-02,gld,0,0,0.0,0.0,0,0,0,0,monthly
2013-10-02,tlt,0,0,0.0,0.0,0,0,0,0,monthly
2013-10-02,cash,0,0,36.0,40.08,10037112,11151879,0,1114767,monthly
2013-12-03,spy,61143,62196,29.49,29.94,8917528,9031916,1053,114388,monthly
2013-12-03,tqqq,9027713,8048404,33.63,29.96,10167849,9038462,-979309,-1129387,monthly
2013-12-03,gld,0,0,0.0,0.0,0,0,0,0,monthly
2013-12-03,tlt,0,0,0.0,0.0,0,0,0,0,monthly
2013-12-03,cash,0,0,36.88,40.1,11151879,12095016,0,943137,monthly
2014-04-16,spy,62196,60587,30.8,29.85,9346835,9200433,-1609,-146402,daily
2014-04-16,tqqq,8048404,8223374,29.34,30.67,8904850,9451584,174970,546734,daily
2014-04-16,gld,0,0,0.0,0.0,0,0,0,0,daily
2014-04-16,tlt,0,76088,0.0,19.78,0,6097149,76088,6097149,daily
2014-04-16,cash,0,0,39.86,19.69,12095016,6069321,0,-6025695,daily
2014-06-03,spy,60587,62845,28.92,30.09,9535076,9885309,2258,350233,monthly
2014-06-03,tqqq,8223374,7286289,33.8,30.01,11143749,9859390,-937085,-1284359,monthly
2014-06-03,gld,0,0,0.0,0.0,0,0,0,0,monthly
2014-06-03,tlt,76088,80658,18.87,19.83,6220808,6513297,4570,292489,monthly
2014-06-03,cash,0,0,18.41,20.07,6069321,6593893,0,524572,monthly
2014-09-03,spy,62845,67091,28.09,30.09,10335032,11027249,4246,692217,monthly
2014-09-03,tqqq,7286289,6191688,35.33,29.63,12999293,10856833,-1094601,-2142460,monthly
2014-09-03,gld,0,0,0.0,0.0,0,0,0,0,monthly
2014-09-03,tlt,80658,86449,18.66,20.19,6865762,7399681,5791,533919,monthly
2014-09-03,cash,0,0,17.92,20.08,6593893,7358920,0,765027,monthly
2015-01-26,spy,67091,69982,28.76,30.12,11388300,11906843,2891,518543,daily
2015-01-26,tqqq,6191688,5990105,31.0,29.98,12277269,11851344,-201583,-425925,daily
2015-01-26,gld,0,64025,0.0,19.92,0,7874434,64025,7874434,daily
2015-01-26,tlt,86449,79826,21.66,19.97,8575358,7894292,-6623,-681066,daily
2015-01-26,cash,0,0,18.58,0.0,7358920,104,0,-7358816,daily
2015-03-03,spy,69982,69708,30.12,30.09,12285877,12187549,-274,-98328,monthly
2015-03-03,tqqq,5990105,5376305,33.38,29.74,13616898,12046229,-613800,-1570669,monthly
2015-03-03,gld,64025,70487,18.16,20.1,7406412,8139133,6462,732721,monthly
2015-03-03,tlt,79826,86999,18.35,20.07,7483851,8126760,7173,642909,monthly
2015-03-03,cash,0,0,0.0,0.0,104,191,0,87,monthly
2015-03-09,spy,69708,69708,30.44,30.37,11978571,12028216,0,49645,
2015-03-09,tqqq,5376305,5376305,29.36,29.45,11553308,11664501,0,111193,
2015-03-09,gld,70487,0,20.03,0.0,7884675,0,-70487,-7884675,
2015-03-09,tlt,86999,86999,20.17,20.23,7939681,8012968,0,73287,
2015-03-09,cash,0,0,0.0,19.95,191,7900567,0,7900376,
2015-06-11,spy,69708,69708,30.81,30.8,12232090,12271523,0,39433,
2015-06-11,tqqq,5376305,5376305,30.46,30.51,12091277,12157578,0,66301,
