Date,equity,cash,is_month_start,rebalanced,rebalance_reason,sso_close,sso_shares,sso_weight,sso_signal_today,sso_pending_intent,sso_pending_reason,sso_pending_delta,sso_executed_intent,sso_exec_side,sso_exec_shares,sso_exec_price,qld_close,qld_shares,qld_weight,qld_signal_today,qld_pending_intent,qld_pending_reason,qld_pending_delta,qld_executed_intent,qld_exec_side,qld_exec_shares,qld_exec_price
2006-08-03,10000000,10000000,False,False,,3.774107,0,0.0,hold,,,0.0,,,0,0.0,0.894307,0,0.0,hold,,,0.0,,,0,0.0
2006-08-04,10000000,10000000,False,False,,3.773088,0,0.0,hold,,,0.0,,,0,0.0,0.886146,0,0.0,hold,,,0.0,,,0,0.0
2006-08-07,10000000,10000000,False,False,,3.752197,0,0.0,hold,,,0.0,,,0,0.0,0.8754,0,0.0,hold,,,0.0,,,0,0.0
2006-08-08,10000000,10000000,False,False,,3.721626,0,0.0,hold,,,0.0,,,0,0.0,0.864383,0,0.0,hold,,,0.0,,,0,0.0
2006-08-09,10000000,10000000,False,False,,3.693092,0,0.0,hold,,,0.0,,,0,0.0,0.863975,0,0.0,hold,,,0.0,,,0,0.0
2006-08-10,10000000,10000000,False,False,,3.725702,0,0.0,hold,,,0.0,,,0,0.0,0.874992,0,0.0,hold,,,0.0,,,0,0.0
2006-08-11,10000000,10000000,False,False,,3.698697,0,0.0,hold,,,0.0,,,0,0.0,0.866424,0,0.0,hold,,,0.0,,,0,0.0
2006-08-14,10000000,10000000,False,False,,3.711435,0,0.0,hold,,,0.0,,,0,0.0,0.874312,0,0.0,hold,,,0.0,,,0,0.0
2006-08-15,10000000,10000000,False,False,,3.802641,0,0.0,hold,,,0.0,,,0,0.0,0.919878,0,0.0,hold,,,0.0,,,0,0.0
2006-08-16,10000000,10000000,False,False,,3.866334,0,0.0,hold,,,0.0,,,0,0.0,0.963674,0,0.0,hold,,,0.0,,,0,0.0
2006-08-17,10000000,10000000,False,False,,3.882129,0,0.0,hold,,,0.0,,,0,0.0,0.969796,0,0.0,hold,,,0.0,,,0,0.0
2006-08-18,10000000,10000000,False,False,,3.897924,0,0.0,hold,,,0.0,,,0,0.0,0.968436,0,0.0,hold,,,0.0,,,0,0.0
2006-08-21,10000000,10000000,False,False,,3.87958,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,3500000.0,,,0,0.0,0.950754,0,0.0,hold,,,0.0,,,0,0.0
2006-08-22,9999166,6500003,False,False,,3.886205,900406,0.3499,hold,,,0.0,ENTER_TO_TARGET,buy,900406,3.875505,0.953202,0,0.0,hold,,,0.0,,,0,0.0
2006-08-23,9967510,6500003,False,False,,3.851048,900406,0.3479,hold,,,0.0,,,0,0.0,0.937152,0,0.0,hold,,,0.0,,,0,0.0
2006-08-24,9980355,6500003,False,False,,3.865314,900406,0.3487,hold,,,0.0,,,0,0.0,0.944361,0,0.0,hold,,,0.0,,,0,0.0
2006-08-25,9986779,6500003,False,False,,3.872448,900406,0.3491,hold,,,0.0,,,0,0.0,0.948034,0,0.0,hold,,,0.0,,,0,0.0
2006-08-28,10016599,6500003,False,False,,3.905567,900406,0.3511,hold,,,0.0,,,0,0.0,0.961635,0,0.0,hold,,,0.0,,,0,0.0
2006-08-29,10033116,6500003,False,False,,3.92391,900406,0.3521,hold,,,0.0,,,0,0.0,0.967756,0,0.0,hold,,,0.0,,,0,0.0
2006-08-30,10032657,6500003,False,False,,3.923401,900406,0.3521,hold,,,0.0,,,0,0.0,0.976325,0,0.0,hold,,,0.0,,,0,0.0
2006-08-31,10029905,6500003,False,False,,3.920344,900406,0.3519,hold,,,0.0,,,0,0.0,0.975237,0,0.0,hold,,,0.0,,,0,0.0
2006-09-01,10065690,6500003,True,False,,3.960088,900406,0.3542,hold,,,0.0,,,0,0.0,0.984078,0,0.0,hold,,,0.0,,,0,0.0
2006-09-05,10072113,6500003,False,False,,3.967221,900406,0.3547,hold,,,0.0,,,0,0.0,1.00176,0,0.0,hold,,,0.0,,,0,0.0
2006-09-06,10009718,6500003,False,False,,3.897924,900406,0.3506,hold,,,0.0,,,0,0.0,0.962723,0,0.0,hold,,,0.0,,,0,0.0
2006-09-07,9974391,6500003,False,False,,3.85869,900406,0.3483,hold,,,0.0,,,0,0.0,0.954154,0,0.0,hold,,,0.0,,,0,0.0
2006-09-08,9999166,6500003,False,False,,3.886205,900406,0.3499,hold,,,0.0,,,0,0.0,0.963674,0,0.0,hold,,,0.0,,,0,0.0
2006-09-11,9998247,6500003,False,False,,3.885185,900406,0.3499,hold,,,0.0,,,0,0.0,0.976596,0,0.0,hold,,,0.0,,,0,0.0
2006-09-12,10066608,6500003,False,False,,3.961107,900406,0.3543,hold,,,0.0,,,0,0.0,1.014545,0,0.0,hold,,,0.0,,,0,0.0
2006-09-13,10101474,6500003,False,False,,3.99983,900406,0.3565,hold,,,0.0,,,0,0.0,1.026242,0,0.0,hold,,,0.0,,,0,0.0
2006-09-14,10084042,6500003,False,False,,3.980469,900406,0.3554,hold,,,0.0,,,0,0.0,1.025154,0,0.0,hold,,,0.0,,,0,0.0
2006-09-15,10114778,6500003,False,False,,4.014605,900406,0.3574,hold,REDUCE_TO_TARGET,rebalance 2006-09-15,-74602.0,,,0,0.0,1.035083,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,3540172.0,,,0,0.0
2006-09-18,10093655,3034434,False,True,daily,4.014098,881732,0.3507,hold,,,0.0,REDUCE_TO_TARGET,sell,18674,3.994944,1.034267,3403244,0.3487,hold,,,0.0,ENTER_TO_TARGET,buy,3403244,1.037123
2006-09-19,10028157,3034434,False,False,,3.988111,881732,0.3507,hold,,,0.0,,,0,0.0,1.021754,3403244,0.3468,hold,,,0.0,,,0,0.0
2006-09-20,10174062,3034434,False,False,,4.036517,881732,0.3498,hold,,,0.0,,,0,0.0,1.052085,3403244,0.3519,hold,,,0.0,,,0,0.0
2006-09-21,10089137,3034434,False,False,,3.992697,881732,0.3489,hold,,,0.0,,,0,0.0,1.038484,3403244,0.3503,hold,,,0.0,,,0,0.0
2006-09-22,10008717,3034434,False,False,,3.970788,881732,0.3498,hold,,,0.0,,,0,0.0,1.02053,3403244,0.347,hold,,,0.0,,,0,0.0
2006-09-25,10202082,3034434,False,False,,4.04467,881732,0.3496,hold,,,0.0,,,0,0.0,1.058206,3403244,0.353,hold,,,0.0,,,0,0.0
2006-09-26,10278430,3034434,False,False,,4.09766,881732,0.3515,hold,,,0.0,,,0,0.0,1.066911,3403244,0.3533,hold,,,0.0,,,0,0.0
2006-09-27,10268904,3034434,False,False,,4.107853,881732,0.3527,hold,,,0.0,,,0,0.0,1.061471,3403244,0.3518,hold,,,0.0,,,0,0.0
2006-09-28,10301874,3034434,False,False,,4.121099,881732,0.3527,hold,,,0.0,,,0,0.0,1.067727,3403244,0.3527,hold,,,0.0,,,0,0.0
2006-09-29,10259278,3034434,False,False,,4.104285,881732,0.3527,hold,,,0.0,,,0,0.0,1.059567,3403244,0.3515,hold,,,0.0,,,0,0.0
2006-10-02,10141223,3034434,True,False,,4.070146,881732,0.3539,hold,,,0.0,,,0,0.0,1.033723,3403244,0.3469,hold,,,0.0,,,0,0.0
2006-10-03,10179251,3034434,False,False,,4.084921,881732,0.3538,hold,,,0.0,,,0,0.0,1.041069,3403244,0.3481,hold,,,0.0,,,0,0.0
2006-10-04,10426187,3034434,False,False,,4.180715,881732,0.3536,hold,,,0.0,,,0,0.0,1.088809,3403244,0.3554,hold,,,0.0,,,0,0.0
2006-10-05,10492317,3034434,False,False,,4.200587,881732,0.353,hold,,,0.0,,,0,0.0,1.103092,3403244,0.3578,hold,,,0.0,,,0,0.0
2006-10-06,10460699,3034434,False,False,,4.188357,881732,0.353,hold,,,0.0,,,0,0.0,1.09697,3403244,0.3569,hold,,,0.0,,,0,0.0
2006-10-09,10482811,3034434,False,False,,4.192434,881732,0.3526,hold,,,0.0,,,0,0.0,1.102411,3403244,0.3579,hold,,,0.0,,,0,0.0
2006-10-10,10514877,3034434,False,False,,4.205172,881732,0.3526,hold,,,0.0,,,0,0.0,1.108533,3403244,0.3588,hold,,,0.0,,,0,0.0
2006-10-11,10486162,3034434,False,False,,4.188357,881732,0.3522,hold,,,0.0,,,0,0.0,1.104452,3403244,0.3584,hold,,,0.0,,,0,0.0
2006-10-12,10677185,3034434,False,False,,4.263258,881732,0.3521,hold,,,0.0,,,0,0.0,1.141176,3403244,0.3637,hold,,,0.0,,,0,0.0
2006-10-13,10724335,3034434,False,False,,4.28313,881732,0.3521,hold,,,0.0,,,0,0.0,1.149882,3403244,0.3649,hold,,,0.0,,,0,0.0
2006-10-16,10743423,3034434,False,False,,4.296379,881732,0.3526,hold,,,0.0,,,0,0.0,1.152058,3403244,0.3649,hold,,,0.0,,,0,0.0
2006-10-17,10636493,3034434,False,False,,4.26173,881732,0.3533,hold,,,0.0,,,0,0.0,1.129615,3403244,0.3614,hold,,,0.0,,,0,0.0
2006-10-18,10594041,3034434,False,False,,4.273958,881732,0.3557,hold,,,0.0,,,0,0.0,1.113973,3403244,0.3579,hold,,,0.0,,,0,0.0
2006-10-19,10633183,3034434,False,False,,4.281602,881732,0.355,hold,,,0.0,,,0,0.0,1.123494,3403244,0.3596,hold,,,0.0,,,0,0.0
2006-10-20,10647832,3034434,False,False,,4.287717,881732,0.3551,hold,,,0.0,,,0,0.0,1.126214,3403244,0.36,hold,,,0.0,,,0,0.0
2006-10-23,10751384,3034434,False,False,,4.327459,881732,0.3549,hold,,,0.0,,,0,0.0,1.146345,3403244,0.3629,hold,,,0.0,,,0,0.0
2006-10-24,10731428,3034434,False,False,,4.346823,881732,0.3572,hold,,,0.0,,,0,0.0,1.135464,3403244,0.3601,hold,,,0.0,,,0,0.0
2006-10-25,10800204,3034434,False,False,,4.371278,881732,0.3569,hold,,,0.0,,,0,0.0,1.149337,3403244,0.3622,hold,,,0.0,,,0,0.0
2006-10-26,10895941,3034434,False,False,,4.408985,881732,0.3568,hold,,,0.0,,,0,0.0,1.167699,3403244,0.3647,hold,,,0.0,,,0,0.0
2006-10-27,10732241,3034434,False,False,,4.350899,881732,0.3575,hold,,,0.0,,,0,0.0,1.134647,3403244,0.3598,hold,,,0.0,,,0,0.0
2006-10-30,10772663,3034434,False,False,,4.345292,881732,0.3557,hold,,,0.0,,,0,0.0,1.147977,3403244,0.3627,hold,,,0.0,,,0,0.0
2006-10-31,10783230,3034434,False,False,,4.331027,881732,0.3541,hold,,,0.0,,,0,0.0,1.154778,3403244,0.3645,hold,,,0.0,,,0,0.0
2006-11-01,10631386,3034434,True,False,,4.279564,881732,0.3549,hold,,,0.0,,,0,0.0,1.123494,3403244,0.3596,hold,,,0.0,,,0,0.0
2006-11-02,10631944,3034434,False,False,,4.275997,881732,0.3546,hold,,,0.0,,,0,0.0,1.124582,3403244,0.36,hold,,,0.0,,,0,0.0
2006-11-03,10586362,3034434,False,False,,4.249501,881732,0.3539,hold,,,0.0,,,0,0.0,1.118053,3403244,0.3594,hold,,,0.0,,,0,0.0
2006-11-06,10763201,3034434,False,False,,4.352938,881732,0.3566,hold,,,0.0,,,0,0.0,1.143216,3403244,0.3615,hold,,,0.0,,,0,0.0
2006-11-07,10862113,3034434,False,False,,4.375865,881732,0.3552,hold,,,0.0,,,0,0.0,1.16634,3403244,0.3654,hold,,,0.0,,,0,0.0
2006-11-08,10940967,3034434,False,False,,4.4044,881732,0.355,hold,,,0.0,,,0,0.0,1.182117,3403244,0.3677,hold,,,0.0,,,0,0.0
2006-11-09,10840478,3034434,False,False,,4.353956,881732,0.3541,hold,,,0.0,,,0,0.0,1.165659,3403244,0.3659,hold,,,0.0,,,0,0.0
2006-11-10,10891193,3034434,False,False,,4.361598,881732,0.3531,hold,,,0.0,,,0,0.0,1.178581,3403244,0.3683,hold,,,0.0,,,0,0.0
2006-11-13,10971718,3034434,False,False,,4.379431,881732,0.3519,hold,,,0.0,,,0,0.0,1.197622,3403244,0.3715,hold,,,0.0,,,0,0.0
2006-11-14,11130685,3034434,False,False,,4.441594,881732,0.3518,hold,,,0.0,,,0,0.0,1.228227,3403244,0.3755,hold,,,0.0,,,0,0.0
2006-11-15,11184926,3034434,False,False,,4.473186,881732,0.3526,hold,,,0.0,,,0,0.0,1.23598,3403244,0.3761,hold,,,0.0,,,0,0.0
2006-11-16,11245047,3034434,False,False,,4.492549,881732,0.3523,hold,,,0.0,,,0,0.0,1.248629,3403244,0.3779,hold,,,0.0,,,0,0.0
2006-11-17,11234887,3034434,False,False,,4.491529,881732,0.3525,hold,,,0.0,,,0,0.0,1.245908,3403244,0.3774,hold,,,0.0,,,0,0.0
2006-11-20,11248843,3034434,False,False,,4.48898,881732,0.3519,hold,,,0.0,,,0,0.0,1.250669,3403244,0.3784,hold,,,0.0,,,0,0.0
2006-11-21,11272546,3034434,False,False,,4.50274,881732,0.3522,hold,,,0.0,,,0,0.0,1.254069,3403244,0.3786,hold,,,0.0,,,0,0.0
2006-11-22,11343314,3034434,False,False,,4.522101,881732,0.3515,hold,,,0.0,,,0,0.0,1.269847,3403244,0.381,hold,,,0.0,,,0,0.0
2006-11-24,11284555,3034434,False,False,,4.486435,881732,0.3506,hold,,,0.0,,,0,0.0,1.261822,3403244,0.3805,hold,,,0.0,,,0,0.0
2006-11-27,10985487,3034434,False,False,,4.366693,881732,0.3505,hold,,,0.0,,,0,0.0,1.204968,3403244,0.3733,hold,,,0.0,,,0,0.0
2006-11-28,11021330,3034434,False,False,,4.393696,881732,0.3515,hold,,,0.0,,,0,0.0,1.208504,3403244,0.3732,hold,,,0.0,,,0,0.0
2006-11-29,11158093,3034434,False,False,,4.472678,881732,0.3534,hold,,,0.0,,,0,0.0,1.228227,3403244,0.3746,hold,,,0.0,,,0,0.0
2006-11-30,11148273,3034434,False,False,,4.476242,881732,0.354,hold,,,0.0,,,0,0.0,1.224418,3403244,0.3738,hold,,,0.0,,,0,0.0
2006-12-01,11074757,3034434,True,False,,4.455864,881732,0.3548,hold,,,0.0,,,0,0.0,1.208096,3403244,0.3712,hold,,,0.0,,,0,0.0
2006-12-04,11240883,3034434,False,False,,4.527199,881732,0.3551,hold,,,0.0,,,0,0.0,1.238428,3403244,0.3749,hold,,,0.0,,,0,0.0
2006-12-05,11293593,3034434,False,False,,4.563883,881732,0.3563,hold,,,0.0,,,0,0.0,1.244412,3403244,0.375,hold,,,0.0,,,0,0.0
2006-12-06,11250901,3034434,False,False,,4.550634,881732,0.3566,hold,,,0.0,,,0,0.0,1.2353,3403244,0.3737,hold,,,0.0,,,0,0.0
2006-12-07,11119834,3034434,False,False,,4.518535,881732,0.3583,hold,,,0.0,,,0,0.0,1.205104,3403244,0.3688,hold,,,0.0,,,0,0.0
2006-12-08,11169579,3034434,False,False,,4.527706,881732,0.3574,hold,,,0.0,,,0,0.0,1.217345,3403244,0.3709,hold,,,0.0,,,0,0.0
2006-12-11,11222652,3034434,False,False,,4.551145,881732,0.3576,hold,,,0.0,,,0,0.0,1.226867,3403244,0.372,hold,,,0.0,,,0,0.0
2006-12-12,11160842,3034434,False,False,,4.542993,881732,0.3589,hold,,,0.0,,,0,0.0,1.210817,3403244,0.3692,hold,,,0.0,,,0,0.0
2006-12-13,11191254,3034434,False,False,,4.565411,881732,0.3597,hold,,,0.0,,,0,0.0,1.213945,3403244,0.3692,hold,,,0.0,,,0,0.0
2006-12-14,11333115,3034434,False,False,,4.626554,881732,0.36,hold,,,0.0,,,0,0.0,1.239788,3403244,0.3723,hold,,,0.0,,,0,0.0
2006-12-15,11377963,3034434,False,False,,4.645918,881732,0.36,hold,,,0.0,,,0,0.0,1.247949,3403244,0.3733,hold,,,0.0,,,0,0.0
2006-12-18,11254693,3034434,False,False,,4.616363,881732,0.3617,hold,,,0.0,,,0,0.0,1.219385,3403244,0.3687,hold,,,0.0,,,0,0.0
2006-12-19,11260510,3034434,False,False,,4.641332,881732,0.3634,hold,,,0.0,,,0,0.0,1.214625,3403244,0.3671,hold,,,0.0,,,0,0.0
2006-12-20,11216365,3034434,False,False,,4.623626,881732,0.3635,hold,,,0.0,,,0,0.0,1.206241,3403244,0.366,hold,,,0.0,,,0,0.0
2006-12-21,11135315,3034434,False,False,,4.59598,881732,0.3639,hold,,,0.0,,,0,0.0,1.189588,3403244,0.3636,hold,,,0.0,,,0,0.0
2006-12-22,11001259,3034434,False,False,,4.530579,881732,0.3631,hold,,,0.0,,,0,0.0,1.167142,3403244,0.3611,hold,,,0.0,,,0,0.0
2006-12-26,11073949,3034434,False,False,,4.59066,881732,0.3655,hold,,,0.0,,,0,0.0,1.172935,3403244,0.3605,hold,,,0.0,,,0,0.0
2006-12-27,11169610,3034434,False,False,,4.654996,881732,0.3675,hold,,,0.0,,,0,0.0,1.184375,3403244,0.3609,hold,,,0.0,,,0,0.0
2006-12-28,11119200,3034434,False,False,,4.636387,881732,0.3677,hold,,,0.0,,,0,0.0,1.174384,3403244,0.3594,hold,,,0.0,,,0,0.0
2006-12-29,11074045,3034434,False,False,,4.588534,881732,0.3653,hold,,,0.0,,,0,0.0,1.173514,3403244,0.3606,hold,,,0.0,,,0,0.0
2007-01-03,11060608,3034434,True,False,,4.558762,881732,0.3634,hold,,,0.0,,,0,0.0,1.177279,3403244,0.3622,hold,,,0.0,,,0,0.0
2007-01-04,11225137,3034434,False,False,,4.582155,881732,0.3599,hold,,,0.0,,,0,0.0,1.219563,3403244,0.3697,hold,,,0.0,,,0,0.0
2007-01-05,11101253,3034434,False,False,,4.509844,881732,0.3582,hold,,,0.0,,,0,0.0,1.201896,3403244,0.3685,hold,,,0.0,,,0,0.0
2007-01-08,11160166,3034434,False,False,,4.547596,881732,0.3593,hold,,,0.0,,,0,0.0,1.209426,3403244,0.3688,hold,,,0.0,,,0,0.0
2007-01-09,11200120,3034434,False,False,,4.535897,881732,0.3571,hold,,,0.0,,,0,0.0,1.224197,3403244,0.372,hold,,,0.0,,,0,0.0
2007-01-10,11327315,3034434,False,False,,4.556633,881732,0.3547,hold,,,0.0,,,0,0.0,1.256199,3403244,0.3774,hold,,,0.0,,,0,0.0
2007-01-11,11447058,3034434,False,False,,4.611399,881732,0.3552,hold,,,0.0,,,0,0.0,1.277195,3403244,0.3797,hold,,,0.0,,,0,0.0
2007-01-12,11539231,3034434,False,False,,4.665631,881732,0.3565,hold,,,0.0,,,0,0.0,1.290228,3403244,0.3805,hold,,,0.0,,,0,0.0
2007-01-16,11533136,3034434,False,False,,4.658719,881732,0.3562,hold,,,0.0,,,0,0.0,1.290228,3403244,0.3807,hold,,,0.0,,,0,0.0
2007-01-17,11451428,3034434,False,False,,4.656593,881732,0.3585,hold,,,0.0,,,0,0.0,1.26677,3403244,0.3765,hold,,,0.0,,,0,0.0
2007-01-18,11240778,3034434,False,False,,4.61778,881732,0.3622,hold,,,0.0,,,0,0.0,1.214929,3403244,0.3678,hold,,,0.0,,,0,0.0
2007-01-19,11277474,3034434,False,False,,4.645426,881732,0.3632,hold,,,0.0,,,0,0.0,1.218549,3403244,0.3677,hold,,,0.0,,,0,0.0
2007-01-22,11152092,3034434,False,False,,4.595447,881732,0.3633,hold,,,0.0,,,0,0.0,1.194656,3403244,0.3646,hold,,,0.0,,,0,0.0
2007-01-23,11161469,3034434,False,False,,4.627881,881732,0.3656,hold,,,0.0,,,0,0.0,1.189008,3403244,0.3625,hold,,,0.0,,,0,0.0
2007-01-24,11347938,3034434,False,False,,4.700191,881732,0.3652,hold,,,0.0,,,0,0.0,1.225065,3403244,0.3674,hold,,,0.0,,,0,0.0
2007-01-25,11151144,3034434,False,False,,4.605549,881732,0.3642,hold,,,0.0,,,0,0.0,1.19176,3403244,0.3637,hold,,,0.0,,,0,0.0
2007-01-26,11112741,3034434,False,False,,4.593853,881732,0.3645,hold,,,0.0,,,0,0.0,1.183506,3403244,0.3624,hold,,,0.0,,,0,0.0
2007-01-29,11124203,3034434,False,False,,4.580028,881732,0.363,hold,,,0.0,,,0,0.0,1.190456,3403244,0.3642,hold,,,0.0,,,0,0.0
2007-01-30,11177711,3034434,False,False,,4.628412,881732,0.3651,hold,,,0.0,,,0,0.0,1.193643,3403244,0.3634,hold,,,0.0,,,0,0.0
2007-01-31,11278606,3034434,False,False,,4.685836,881732,0.3663,hold,,,0.0,,,0,0.0,1.208412,3403244,0.3646,hold,,,0.0,,,0,0.0
2007-02-01,11331819,3034434,True,False,,4.740598,881732,0.3689,hold,,,0.0,,,0,0.0,1.20986,3403244,0.3634,hold,,,0.0,,,0,0.0
2007-02-02,11381370,3034434,False,False,,4.75655,881732,0.3685,hold,,,0.0,,,0,0.0,1.220287,3403244,0.3649,hold,,,0.0,,,0,0.0
2007-02-05,11361454,3034434,False,False,,4.750169,881732,0.3686,hold,,,0.0,,,0,0.0,1.216088,3403244,0.3643,hold,,,0.0,,,0,0.0
2007-02-06,11342722,3034434,False,False,,4.750169,881732,0.3693,hold,,,0.0,,,0,0.0,1.210584,3403244,0.3632,hold,,,0.0,,,0,0.0
2007-02-07,11455329,3034434,False,False,,4.766654,881732,0.3669,hold,,,0.0,,,0,0.0,1.239401,3403244,0.3682,hold,,,0.0,,,0,0.0
2007-02-08,11448370,3034434,False,False,,4.757083,881732,0.3664,hold,,,0.0,,,0,0.0,1.239836,3403244,0.3686,hold,,,0.0,,,0,0.0
2007-02-09,11267095,3034434,False,False,,4.700725,881732,0.3679,hold,,,0.0,,,0,0.0,1.201172,3403244,0.3628,hold,,,0.0,,,0,0.0
2007-02-12,11199876,3034434,False,False,,4.661378,881732,0.367,hold,,,0.0,,,0,0.0,1.191615,3403244,0.3621,hold,,,0.0,,,0,0.0
2007-02-13,11307520,3034434,False,False,,4.733156,881732,0.3691,hold,,,0.0,,,0,0.0,1.204648,3403244,0.3626,hold,,,0.0,,,0,0.0
2007-02-14,11493520,3034434,False,False,,4.804935,881732,0.3686,hold,,,0.0,,,0,0.0,1.240705,3403244,0.3674,hold,,,0.0,,,0,0.0
2007-02-15,11537428,3034434,False,False,,4.803872,881732,0.3671,hold,,,0.0,,,0,0.0,1.253882,3403244,0.3699,hold,,,0.0,,,0,0.0
2007-02-16,11522199,3034434,False,False,,4.802808,881732,0.3675,hold,,,0.0,,,0,0.0,1.249683,3403244,0.3691,hold,,,0.0,,,0,0.0
2007-02-20,11591638,3034434,False,False,,4.825672,881732,0.3671,hold,,,0.0,,,0,0.0,1.264163,3403244,0.3712,hold,,,0.0,,,0,0.0
2007-02-21,11611762,3034434,False,False,,4.816633,881732,0.3657,hold,,,0.0,,,0,0.0,1.272418,3403244,0.3729,hold,,,0.0,,,0,0.0
2007-02-22,11650090,3034434,False,False,,4.808127,881732,0.3639,hold,,,0.0,,,0,0.0,1.285884,3403244,0.3756,hold,,,0.0,,,0,0.0
