entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,pre_shares,post_shares,order_amount,holding_days
2006-08-22,2006-09-18,3.887132,3.994944,18674,2013,0.0277,0.0,3,sso,rebalance,900406,881732,74601.58621677,27
2006-08-22,2007-07-03,3.887132,5.153571,44558,56430,0.3258,0.0,3,sso,rebalance,881732,837174,229632.80619142798,315
2006-09-18,2007-07-03,1.040234,1.396137,310867,110638,0.3421,0.0,3,qld,rebalance,3403244,3092377,434012.91642686207,288
2006-09-18,2007-11-02,1.040234,1.727376,408552,280733,0.6606,0.0,3,qld,rebalance,3092377,2683825,705723.0331294561,410
2006-08-22,2008-01-16,3.996509,4.066934,926409,65243,0.0176,0.0,3,sso,signal,926409,0,3767644.708387956,512
2006-09-18,2008-01-17,1.040234,1.219668,2683825,481568,0.1725,0.0,3,qld,signal,2683825,0,3273375.4325264497,486
2008-05-07,2008-07-03,1.330636,1.102968,2892465,-658521,-0.1711,0.0,3,qld,signal,2892465,0,3190296.7381726354,57
2009-06-04,2009-07-27,0.585735,0.675389,546002,48951,0.1531,0.0,3,qld,rebalance,6177430,5631428,368763.60117947403,53
2009-07-27,2010-04-05,1.685688,2.458718,198618,153538,0.4586,0.0,3,sso,rebalance,2264299,2065681,488345.582604936,252
2009-06-04,2010-04-05,0.585735,0.998851,570476,235673,0.7053,0.0,3,qld,rebalance,5631428,5060952,569820.767810204,305
2009-07-27,2010-07-01,1.685688,1.853022,2065681,345659,0.0993,0.0,3,sso,signal,2065681,0,3827752.763512286,339
2009-06-04,2010-08-06,0.585735,0.900367,204293,64277,0.5372,0.0,3,qld,rebalance,5060952,4856659,183938.628952196,428
2010-08-06,2010-12-02,2.174966,2.543361,22312,8220,0.1694,0.0,3,sso,rebalance,2065121,2042809,56747.469694896005,118
2009-06-04,2010-12-02,0.585735,1.182121,460957,274908,1.0182,0.0,3,qld,rebalance,4856659,4395702,544906.9341244621,546
2010-08-06,2011-08-05,2.174966,2.585215,2042809,838060,0.1886,0.0,3,sso,signal,2042809,0,5281100.5057055615,364
2009-06-04,2011-08-09,0.585735,1.076787,4395702,2158518,0.8384,0.0,3,qld,signal,4395702,0,4733234.413422138,796
2012-01-09,2012-04-03,2.806157,3.429327,16524,10297,0.2221,0.0,3,sso,rebalance,1793901,1777377,56666.200372488,85
2011-10-17,2012-04-03,1.352825,1.851879,475927,237513,0.3689,0.0,3,qld,rebalance,3782534,3306607,881359.048830769,169
2012-01-09,2013-02-04,2.806157,3.908447,166463,183491,0.3928,0.0,3,sso,rebalance,1777377,1610914,650611.875551088,392
2012-01-09,2013-10-02,2.806157,4.95981,50047,107784,0.7675,0.0,3,sso,rebalance,1610914,1560867,248223.60096050598,632
2011-10-17,2013-10-02,1.381953,2.464608,410766,444718,0.7834,0.0,3,qld,rebalance,3542265,3131499,1012377.1401528482,716
2012-01-09,2014-07-02,2.806157,6.870717,105277,427905,1.4484,0.0,3,sso,rebalance,1560867,1455590,723328.455396079,905
2011-10-17,2014-07-02,1.381953,3.559076,319195,694927,1.5754,0.0,3,qld,rebalance,3131499,2812304,1136039.1505057751,989
2011-10-17,2015-03-03,1.381953,4.648526,321176,1049145,2.3637,0.0,3,qld,rebalance,2812304,2491128,1492995.133674608,1233
2011-10-17,2015-08-25,1.381953,4.032083,2491128,6601814,1.9177,0.0,3,qld,signal,2491128,0,10044435.736501055,1408
2012-01-09,2015-08-25,2.834453,6.800728,1463595,5805022,1.3993,0.0,3,sso,signal,1463595,0,9953512.117724279,1324
2015-10-28,2015-11-03,4.961322,5.024785,27933,1773,0.0128,0.0,3,qld,rebalance,2118383,2090450,140357.32736590502,6
2015-11-03,2016-01-11,7.895039,6.660269,1340786,-1655563,-0.1564,0.0,3,sso,signal,1340786,0,8929995.52528902,69
2015-10-28,2016-01-14,4.961322,4.003213,2090450,-2002879,-0.1931,0.0,3,qld,signal,2090450,0,8368517.082020351,78
2016-04-04,2017-03-02,7.677651,10.327387,75178,199202,0.3451,0.0,3,sso,rebalance,1209009,1133831,776392.270867292,332
2016-04-05,2017-03-02,4.538041,6.47657,218656,423871,0.4272,0.0,3,qld,rebalance,2027755,1809099,1416140.8518738558,331
2016-04-05,2017-09-05,4.538041,7.879391,178541,596568,0.7363,0.0,3,qld,rebalance,1809099,1630558,1406794.2949687,518
2016-04-04,2018-06-04,7.770992,13.527326,10926,62894,0.7407,0.0,3,sso,rebalance,1165467,1154541,147799.56289266,791
2016-04-05,2018-06-04,4.538041,10.820651,189680,1191685,1.3844,0.0,3,qld,rebalance,1630558,1440878,2052461.15129256,790
2016-04-05,2018-11-21,4.538041,9.119754,1440878,6601689,1.0096,0.0,3,qld,signal,1440878,0,13140453.497653734,960
2016-04-04,2018-12-18,7.770992,11.708008,1154541,4545446,0.5066,0.0,3,sso,signal,1154541,0,13517375.594526727,988
2019-02-22,2019-02-28,13.729093,13.712903,2896,-47,-0.0012,0.0,3,sso,rebalance,1019559,1016663,39712.56565448,6
2019-02-22,2019-12-03,13.729093,16.598368,30965,88847,0.209,0.0,3,sso,rebalance,1016663,985698,513968.4670088651,284
2019-02-28,2019-12-03,10.320799,13.292242,137391,408250,0.2879,0.0,3,qld,rebalance,1358326,1220935,1826234.459503653,278
2019-02-22,2020-03-10,13.729093,13.855916,985698,125009,0.0092,0.0,3,sso,signal,985698,0,13657748.859893752,382
2019-02-28,2020-03-13,10.320799,11.099496,1220935,950739,0.0754,0.0,3,qld,signal,1220935,0,13551763.533354525,379
2020-04-20,2020-06-02,13.776703,16.39499,110027,288082,0.1901,0.0,3,qld,rebalance,1055992,945965,1803891.568140837,43
2020-04-20,2020-08-04,13.776703,21.347089,110148,833863,0.5495,0.0,3,qld,rebalance,945965,835817,2351339.162586588,106
2020-06-02,2021-02-02,15.035054,22.705827,47992,368136,0.5102,0.0,3,sso,rebalance,1047726,999734,1089698.0279315761,245
2020-04-20,2021-02-02,13.776703,30.355167,86959,1441647,1.2034,0.0,3,qld,rebalance,835817,748858,2639655.0088063614,288
2020-06-02,2021-05-04,15.035054,27.230623,104090,1269437,0.8111,0.0,3,sso,rebalance,999734,895644,2834435.5810665297,336
2020-06-02,2021-09-02,15.035054,32.277392,8729,150508,1.1468,0.0,3,sso,rebalance,895644,886915,281749.358713508,457
2020-04-20,2021-09-02,14.335738,40.882212,72196,1916549,1.8518,0.0,3,qld,rebalance,773075,700879,2951532.200365936,500
2020-04-20,2022-01-26,14.335738,34.294195,700879,13988464,1.3922,0.0,3,qld,signal,700879,0,24036080.98456348,646
2020-06-02,2022-05-02,15.035054,26.303428,886915,9994091,0.7495,0.0,3,sso,signal,886915,0,23328905.085860882,699
2023-03-22,2023-06-02,23.086179,29.288795,112915,700368,0.2687,0.0,3,qld,rebalance,1068112,955197,3307144.3124921303,72
2023-02-07,2024-02-02,24.681377,33.436034,56012,490366,0.3547,0.0,3,sso,rebalance,1080297,1024285,1872819.1402168162,360
2023-03-22,2024-02-02,23.086179,40.008559,93075,1575050,0.733,0.0,3,qld,rebalance,955197,862122,3723796.6440031496,317
2023-02-07,2024-12-03,24.681377,48.324656,111444,2634902,0.9579,0.0,3,sso,rebalance,1024285,912841,5385492.941198088,665
2023-03-22,2024-12-03,23.086179,54.633706,58449,1843921,1.3665,0.0,3,qld,rebalance,862122,803673,3193285.4644593,622
2023-03-22,2025-04-04,23.086179,38.374569,803673,12286866,0.6622,0.0,3,qld,signal,803673,0,30840604.89790726,744
2023-02-07,2025-04-07,24.681377,30.985841,912841,5754973,0.2554,0.0,3,sso,signal,912841,0,28285145.870676205,790
2025-05-16,2025-11-04,44.648213,56.825474,29626,360764,0.2727,0.0,3,sso,rebalance,761197,731571,1683511.481199486,172
2025-05-16,2025-11-04,52.871233,72.987885,78828,1585755,0.3805,0.0,3,qld,rebalance,642809,563981,5753489.036302128,172
2025-05-16,2026-06-02,44.648213,69.165584,9612,235661,0.5491,0.0,3,sso,rebalance,731571,721959,664819.5923026201,382
2025-05-16,2026-06-02,52.871233,99.194944,59153,2740186,0.8762,0.0,3,qld,rebalance,563981,504828,5867678.506342384,382
