Date,equity,cash,rebalanced,rebalance_reason,sso_value,sso_weight,sso_signal,sso_shares,sso_avg_price,sso_realized_pnl,sso_unrealized_pnl,qld_value,qld_weight,qld_signal,qld_shares,qld_avg_price,qld_realized_pnl,qld_unrealized_pnl,drawdown_pct,sso_current_price,sso_return_pct,sso_contribution,qld_current_price,qld_return_pct,qld_contribution,total_pnl,total_return_pct
2010-09-16,13086877,3849919,False,,4562583,0.3486,buy,2065121,2.174966,622883,71015,4674374,0.3572,buy,4856659,0.585735,563320,1829659,-14.3,2.209354,1.5810642991441526,693898,0.9624669999999999,64.31783721343216,2392979,3086876.704935383,30.868767049353828
2010-09-17,13126789,3849919,False,,4572097,0.3483,buy,2065121,2.174966,622883,80529,4704772,0.3584,buy,4856659,0.585735,563320,1860057,-14.04,2.213961,1.7928836649977686,703412,0.968726,65.38640927161066,2423377,3126788.546063382,31.26788546063382
2010-09-20,13425064,3849919,False,,4706500,0.3506,buy,2065121,2.174966,622883,214931,4868645,0.3627,buy,4856659,0.585735,563320,2023930,-12.09,2.279043,4.785205776672452,837814,1.002468,71.14703531204178,2587250,3425064.1389633827,34.25064138963383
2010-09-21,13395811,3849919,False,,4688368,0.35,buy,2065121,2.174966,622883,196799,4857523,0.3626,buy,4856659,0.585735,563320,2012809,-12.28,2.270263,4.38152137636969,819682,1.000178,70.75607349494182,2576129,3395810.627473384,33.958106274733844
2010-09-22,13337740,3849919,False,,4646615,0.3484,buy,2065121,2.174966,622883,155046,4841205,0.363,buy,4856659,0.585735,563320,1996490,-12.66,2.250045,3.45194379034226,777929,0.9968179999999999,70.18243519561607,2559810,3337739.6368553825,33.377396368553825
2010-09-23,13252912,3849919,False,,4565493,0.3445,buy,2065121,2.174966,622883,73924,4837499,0.365,buy,4856659,0.585735,563320,1992785,-13.22,2.210763,1.645846909625548,696807,0.9960549999999999,70.05217149847753,2556105,3252911.9229163826,32.529119229163825
2010-09-24,13632833,3849919,False,,4750400,0.3485,buy,2065121,2.174966,622883,258831,5032514,0.3691,buy,4856659,0.585735,563320,2187799,-10.73,2.300301,5.7626001937152616,881714,1.036209,76.90749062678859,2751119,3632833.012500383,36.32833012500383
2010-09-27,13540366,3849919,False,,4709841,0.3478,buy,2065121,2.174966,622883,218272,4980606,0.3678,buy,4856659,0.585735,563320,2135891,-11.33,2.280661,4.859597731079024,841155,1.025521,75.08277451274294,2699211,3540366.0646683834,35.40366064668383
2010-09-28,13582379,3849919,False,,4744438,0.3493,buy,2065121,2.174966,622883,252869,4988022,0.3672,buy,4856659,0.585735,563320,2143307,-11.06,2.297414,5.629862509925498,875752,1.027048,75.34347263270438,2706627,3582379.155074384,35.82379155074384
2010-09-29,13530796,3849919,False,,4721771,0.349,buy,2065121,2.174966,622883,230202,4959105,0.3665,buy,4856659,0.585735,563320,2114390,-11.4,2.286438,5.125211031824928,853085,1.021094,74.32697190824445,2677710,3530795.8392923847,35.30795839292385
2010-09-30,13461995,3849919,False,,4696719,0.3489,buy,2065121,2.174966,622883,205150,4915357,0.3651,buy,4856659,0.585735,563320,2070642,-11.85,2.274307,4.567455284664046,828033,1.012086,72.78907494386169,2633962,3461995.072169382,34.61995072169382
2010-10-01,13489792,3849919,False,,4734895,0.351,buy,2065121,2.174966,622883,243326,4904978,0.3636,buy,4856659,0.585735,563320,2060263,-11.66,2.292793,5.417399455962069,866209,1.009949,72.42423415646316,2623583,3489792.2186923847,34.89792218692385
2010-10-04,13309503,3849919,False,,4662122,0.3503,buy,2065121,2.174966,622883,170553,4797461,0.3605,buy,4856659,0.585735,563320,1952746,-12.84,2.257554,3.7971905058175714,793436,0.987811,68.64470895691764,2516066,3309502.702831384,33.09502702831384
2010-10-05,13729783,3849919,False,,4851804,0.3534,buy,2065121,2.174966,622883,360235,5028060,0.3662,buy,4856659,0.585735,563320,2183345,-10.09,2.349404,8.020244283472211,983118,1.035292,76.7509351742643,2746665,3729783.0926603824,37.29783092660382
2010-10-06,13650897,3849919,False,,4852999,0.3555,buy,2065121,2.174966,622883,361430,4947979,0.3625,buy,4856659,0.585735,563320,2103264,-10.61,2.349983,8.046865384585566,984313,1.018803,73.93583936546015,2666584,3650897.3474683836,36.508973474683835
2010-10-07,13666405,3849919,False,,4841067,0.3542,buy,2065121,2.174966,622883,349498,4975419,0.3641,buy,4856659,0.585735,563320,2130704,-10.51,2.344205,7.781206106117544,972381,1.024453,74.90043948188587,2694024,3666405.2016803846,36.66405201680384
2010-10-08,13778503,3849919,False,,4892365,0.3551,buy,2065121,2.174966,622883,400796,5036219,0.3655,buy,4856659,0.585735,563320,2191504,-9.77,2.369045,8.923292723830567,1023679,1.036972,77.03775432392715,2754825,3778503.321341384,37.78503321341384
2010-10-11,13804074,3849919,False,,4903103,0.3552,buy,2065121,2.174966,622883,411534,5051052,0.3659,buy,4856659,0.585735,563320,2206337,-9.61,2.374245,9.162376878907374,1034417,1.040026,77.55915056384998,2769657,3804074.1871273816,38.040741871273816
2010-10-12,13908043,3849919,False,,4932926,0.3547,buy,2065121,2.174966,622883,441357,5125198,0.3685,buy,4856659,0.585735,563320,2280483,-8.93,2.388686,9.826341164188923,1064240,1.055293,80.16561958641127,2843803,3908043.212441385,39.080432124413846
2010-10-13,14061351,3849919,False,,5006890,0.3561,buy,2065121,2.174966,622883,515321,5204541,0.3701,buy,4856659,0.585735,563320,2359827,-7.92,2.424502,11.473079260002518,1138204,1.07163,82.95476509119828,2923147,4061350.824260384,40.61350824260384
2010-10-14,14010309,3849919,False,,4975872,0.3552,buy,2065121,2.174966,622883,484303,5184517,0.3701,buy,4856659,0.585735,563320,2339803,-8.26,2.409482,10.782493873607613,1107186,1.067507,82.250863094734,2903123,4010308.701783385,40.10308701783385
2010-10-15,14243372,3849919,False,,4990191,0.3504,buy,2065121,2.174966,622883,498623,5403261,0.3794,buy,4856659,0.585735,563320,2558546,-6.73,2.416416,11.101303398858086,1121506,1.112547,89.94034791664787,3121867,4243372.172157384,42.433721721573846
2010-10-18,14280291,3849919,False,,5042681,0.3531,buy,2065121,2.174966,622883,551112,5387691,0.3773,buy,4856659,0.585735,563320,2542976,-6.49,2.441833,12.269919162240207,1173995,1.109341,89.39300137270789,3106296,4280290.903860383,42.80290903860383
2010-10-19,14011236,3849919,False,,4901910,0.3499,buy,2065121,2.174966,622883,410341,5259407,0.3754,buy,4856659,0.585735,563320,2414692,-8.25,2.373667,9.135801755516137,1033224,1.082927,84.8834531469967,2978012,4011236.0749483854,40.112360749483855
2010-10-20,14187371,3849919,False,,5000926,0.3525,buy,2065121,2.174966,622883,509357,5336526,0.3761,buy,4856659,0.585735,563320,2491811,-7.1,2.421614,11.340295598490634,1132240,1.098806,87.5944062883637,3055131,4187371.3197963834,41.87371319796384
2010-10-21,14229156,3849919,False,,5021205,0.3529,buy,2065121,2.174966,622883,529637,5358031,0.3766,buy,4856659,0.585735,563320,2513316,-6.82,2.431434,11.791796829808732,1152520,1.103234,88.35037961854655,3076636,4229156.094068382,42.29156094068382
2010-10-22,14325972,3849919,False,,5043874,0.3521,buy,2065121,2.174966,622883,552305,5432178,0.3792,buy,4856659,0.585735,563320,2587463,-6.19,2.442411,12.296494285631443,1175188,1.118501,90.9568486411078,3150783,4325971.540238384,43.25971540238384
2010-10-25,14394322,3849919,False,,5067733,0.3521,buy,2065121,2.174966,622883,576164,5476670,0.3805,buy,4856659,0.585735,563320,2631955,-5.74,2.453964,12.82767490940111,1199047,1.127662,92.52086663519201,3195275,4394321.736250382,43.943217362503816
2010-10-26,14429334,3849919,False,,5070118,0.3514,buy,2065121,2.174966,622883,578549,5509297,0.3818,buy,4856659,0.585735,563320,2664582,-5.51,2.455119,12.88077917846142,1201432,1.13438,93.6678017824748,3227902,4429333.986167382,44.29333986167382
2010-10-27,14441192,3849919,False,,5042681,0.3492,buy,2065121,2.174966,622883,551112,5548592,0.3842,buy,4856659,0.585735,563320,2703877,-5.43,2.441833,12.269919162240207,1173995,1.142471,95.04914329433329,3267197,4441192.016530383,44.41192016530383
2010-10-28,14469855,3849919,False,,5049838,0.349,buy,2065121,2.174966,622883,558270,5570097,0.3849,buy,4856659,0.585735,563320,2725382,-5.25,2.445299,12.429277947143325,1181153,1.146899,95.8051166245161,3288702,4469855.011968382,44.698550119683816
2010-10-29,14453702,3849919,False,,5052224,0.3495,buy,2065121,2.174966,622883,560655,5551559,0.3841,buy,4856659,0.585735,563320,2706845,-5.35,2.446454,12.482382216203657,1183538,1.143082,95.15345668745472,3270165,4453702.3593203835,44.537023593203834
2010-11-01,14458762,3849919,False,,5055802,0.3497,buy,2065121,2.174966,622883,564234,5553041,0.3841,buy,4856659,0.585735,563320,2708326,-5.32,2.448187,12.562061608655206,1187117,1.143387,95.20552802117325,3271646,4458762.495008383,44.58762495008383
2010-11-02,14653913,3849919,False,,5134539,0.3504,buy,2065121,2.174966,622883,642971,5669455,0.3869,buy,4856659,0.585735,563320,2824740,-4.04,2.486314,14.315054220311607,1265853,1.167357,99.29782267439874,3388060,4653913.479605384,46.539134796053844
2010-11-03,14754854,3849919,False,,5179871,0.3511,buy,2065121,2.174966,622883,688302,5725064,0.388,buy,4856659,0.585735,563320,2880349,-3.38,2.508265,15.324311198790607,1311185,1.178807,101.2526317598986,3443669,4754853.6962263845,47.548536962263846
2010-11-04,15085458,3849919,False,,5375518,0.3563,buy,2065121,2.174966,622883,883949,5860020,0.3885,buy,4856659,0.585735,563320,3015306,-1.22,2.603004,19.680194615679248,1506832,1.206595,105.99675707586984,3578626,5085458.0349373855,50.854580349373855
2010-11-05,15129886,3849919,False,,5418464,0.3581,buy,2065121,2.174966,622883,926896,5861502,0.3874,buy,4856659,0.585735,563320,3016787,-0.92,2.6238,20.636347325097937,1549779,1.2069,106.0488284095884,3580107,5129885.572248384,51.298855722483836
2010-11-08,15126819,3849919,False,,5400570,0.357,buy,2065121,2.174966,622883,909001,5876329,0.3885,buy,4856659,0.585735,563320,3031614,-0.94,2.615135,20.237950362840152,1531884,1.209953,106.57005392382692,3594934,5126818.678710382,51.26818678710382
2010-11-09,14970356,3849919,False,,5318254,0.3553,buy,2065121,2.174966,622883,826686,5802183,0.3876,buy,4856659,0.585735,563320,2957468,-1.97,2.575275,18.405278358732225,1449569,1.194686,103.96358490126562,3520788,4970356.342697382,49.703563426973815
2010-11-10,14994767,3849919,False,,5361203,0.3575,buy,2065121,2.174966,622883,869634,5783645,0.3857,buy,4856659,0.585735,563320,2938930,-1.81,2.596072,19.36147704587303,1492517,1.190869,103.31192496420422,3502250,4994766.796731383,49.947667967313826
2010-11-11,14967101,3849919,False,,5319448,0.3554,buy,2065121,2.174966,622883,827879,5797734,0.3874,buy,4856659,0.585735,563320,2953019,-1.99,2.575853,18.43185348212344,1450762,1.19377,103.80720017442565,3516339,4967101.282991383,49.67101282991383
2010-11-12,14645631,3849919,False,,5192993,0.3546,buy,2065121,2.174966,622883,701424,5602720,0.3826,buy,4856659,0.585735,563320,2758005,-4.1,2.514619,15.616453645205608,1324307,1.153616,96.95188104611458,3321325,4645631.378191385,46.456313781913856
2010-11-15,14595271,3849919,False,,5177483,0.3547,buy,2065121,2.174966,622883,685915,5567868,0.3815,buy,4856659,0.585735,563320,2723153,-4.43,2.507109,15.271160952008135,1308798,1.14644,95.72675353541177,3286473,4595270.9344973825,45.952709344973826
2010-11-16,14246174,3849919,False,,5015241,0.352,buy,2065121,2.174966,622883,523673,5381013,0.3777,buy,4856659,0.585735,563320,2536298,-6.71,2.428546,11.65901316829685,1146556,1.107966,89.15825355676361,3099618,4246173.735008385,42.46173735008385
2010-11-17,14277027,3849919,False,,5016435,0.3514,buy,2065121,2.174966,622883,524866,5410673,0.379,buy,4856659,0.585735,563320,2565958,-6.51,2.429124,11.685588291688088,1147749,1.114073,90.200875310925,3129278,4277026.991459385,42.77026991459385
2010-11-18,14605622,3849919,False,,5171521,0.3541,buy,2065121,2.174966,622883,679953,5584182,0.3823,buy,4856659,0.585735,563320,2739467,-4.36,2.504222,15.138423268218393,1302836,1.149799,96.30022110905321,3302787,4605622.447751384,46.056224477513844
2010-11-19,14638832,3849919,False,,5196571,0.355,buy,2065121,2.174966,622883,705003,5592341,0.382,buy,4856659,0.585735,563320,2747626,-4.14,2.516352,15.696133037657155,1327886,1.151479,96.58704025871604,3310946,4638831.552601382,46.38831552601383
2010-11-22,14729555,3849919,False,,5189414,0.3523,buy,2065121,2.174966,622883,697845,5690222,0.3863,buy,4856659,0.585735,563320,2845507,-3.55,2.512886,15.536774252754038,1320728,1.171633,100.02784570056447,3408827,4729554.948701382,47.295549487013815
2010-11-23,14401280,3849919,False,,5039102,0.3499,buy,2065121,2.174966,622883,547533,5512259,0.3828,buy,4856659,0.585735,563320,2667544,-5.7,2.4401,12.190239769788658,1170416,1.13499,93.77194444991193,3230865,4401280.495858382,44.01280495858382
2010-11-24,14766465,3849919,False,,5187028,0.3513,buy,2065121,2.174966,622883,695460,5729517,0.388,buy,4856659,0.585735,563320,2884802,-3.3,2.511731,15.483669983693726,1318343,1.179724,101.40918721242294,3448122,4766464.961915385,47.66464961915385
2010-11-26,14577211,3849919,False,,5074888,0.3481,buy,2065121,2.174966,622883,583319,5652403,0.3878,buy,4856659,0.585735,563320,2807688,-4.54,2.457429,12.986987716582089,1206202,1.163846,98.69840479674023,3371008,4577210.729771383,45.77210729771383
2010-11-29,14598842,3849919,False,,5098749,0.3493,buy,2065121,2.174966,622883,607180,5650174,0.387,buy,4856659,0.585735,563320,2805459,-4.4,2.468983,13.518214318073895,1230063,1.163387,98.62004170763592,3368779,4598841.931324385,45.98841931324385
2010-11-30,14386707,3849919,False,,5031944,0.3498,buy,2065121,2.174966,622883,540375,5504843,0.3826,buy,4856659,0.585735,563320,2660128,-5.79,2.436634,12.030880984885561,1163258,1.133463,93.51124632995054,3223448,4386706.668179385,43.86706668179385
2010-12-01,14838590,3849919,False,,5250256,0.3538,buy,2065121,2.174966,622883,758687,5738415,0.3867,buy,4856659,0.585735,563320,2893700,-2.83,2.542348,16.891369902152633,1381570,1.181556,101.72195666610291,3457020,4838590.170860384,48.38590170860383
2010-12-02,15083975,4451574,True,monthly,5329241,0.3533,buy,2042809,2.174966,631103,886200,5303160,0.3516,buy,4395702,0.585735,838228,2728443,-1.22,2.608781,19.945807916425153,1517303,1.206442,105.97063604616838,3566672,5083974.56728074,50.83974567280739
2010-12-03,15134098,4451574,False,,5355201,0.3539,buy,2042809,2.174966,631103,912160,5327323,0.352,buy,4395702,0.585735,838228,2752606,-0.9,2.621489,20.53009280925515,1543263,1.211939,106.90911513289265,3590835,5134097.757946741,51.340977579467406
2010-12-06,15117597,4451574,False,,5343400,0.3535,buy,2042809,2.174966,631103,900359,5322624,0.3521,buy,4395702,0.585735,838228,2747907,-1.0,2.615712,20.264479508509247,1531462,1.21087,106.7266093763512,3586136,5117597.444915742,51.175974449157415
2010-12-07,15136597,4451574,False,,5351661,0.3536,buy,2042809,2.174966,631103,908620,5333362,0.3523,buy,4395702,0.585735,838228,2758646,-0.88,2.619756,20.450413416803602,1539723,1.213313,107.14369222315266,3596874,5136597.264497742,51.36597264497742
2010-12-08,15220687,4451574,False,,5394145,0.3544,buy,2042809,2.174966,631103,951105,5374968,0.3531,buy,4395702,0.585735,838228,2800251,-0.33,2.640553,21.40661210394441,1582207,1.222778,108.75961082527104,3638480,5220686.882700741,52.20686882700741
2010-12-09,15263149,4451574,False,,5431909,0.3559,buy,2042809,2.174966,631103,988868,5379667,0.3525,buy,4395702,0.585735,838228,2804950,-0.05,2.659039,22.256556275242435,1619970,1.223847,108.94211658181247,3643179,5263149.255312741,52.631492553127416
2010-12-10,15402225,4451574,False,,5499172,0.357,buy,2042809,2.174966,631103,1056131,5451479,0.3539,buy,4395702,0.585735,838228,2876763,0.0,2.691966,23.770464731822006,1687234,1.240184,111.73126208659951,3714991,5402225.4108297415,54.02225410829742
2010-12-13,15368340,4451574,False,,5501530,0.358,buy,2042809,2.174966,631103,1058489,5415237,0.3524,buy,4395702,0.585735,838228,2840520,-0.22,2.69312,23.8235230231602,1689591,1.231939,110.32362881935529,3678749,5368340.249425739,53.68340249425739
2010-12-14,15390372,4451574,False,,5512150,0.3582,buy,2042809,2.174966,631103,1069109,5426648,0.3526,buy,4395702,0.585735,838228,2851932,-0.08,2.698319,24.062561200514885,1700212,1.234535,110.76683269585814,3690160,5390372.055808742,53.90372055808742
2010-12-15,15300889,4451574,False,,5464949,0.3572,buy,2042809,2.174966,631103,1021908,5384366,0.3519,buy,4395702,0.585735,838228,2809649,-0.66,2.675213,23.00019995297553,1653011,1.224916,109.12462233835392,3647878,5300888.65351674,53.0088865351674
2010-12-16,15434037,4451574,False,,5521594,0.3578,buy,2042809,2.174966,631103,1078553,5460869,0.3538,buy,4395702,0.585735,838228,2886152,0.0,2.702942,24.275116209922597,1709656,1.24232,112.09593214831375,3724381,5434036.501885742,54.34036501885742
2010-12-17,15466161,4451574,False,,5536936,0.358,buy,2042809,2.174966,631103,1093895,5477651,0.3542,buy,4395702,0.585735,838228,2902935,0.0,2.710452,24.62040890312005,1724997,1.246138,112.74776281105945,3741163,5466160.78771174,54.66160787711739
2010-12-20,15499987,4451574,False,,5559356,0.3587,buy,2042809,2.174966,631103,1116315,5489058,0.3541,buy,4395702,0.585735,838228,2914342,0.0,2.721427,25.125014403498458,1747417,1.248733,113.190795961878,3752570,5499987.463176742,54.99987463176742
2010-12-21,15627328,4451574,False,,5628981,0.3602,buy,2042809,2.174966,631103,1185940,5546774,0.3549,buy,4395702,0.585735,838228,2972057,0.0,2.75551,26.692073106860526,1817042,1.261863,115.43242419704067,3810286,5627328.08958374,56.273280895837395
2010-12-22,15669280,4451574,False,,5665561,0.3616,buy,2042809,2.174966,631103,1222520,5552145,0.3543,buy,4395702,0.585735,838228,2977429,0.0,2.773417,27.51539617704517,1853623,1.263085,115.64105098328356,3815657,5669280.218190741,56.69280218190741
2010-12-23,15626763,4451574,False,,5652579,0.3617,buy,2042809,2.174966,631103,1209538,5522611,0.3534,buy,4395702,0.585735,838228,2947894,-0.27,2.767062,27.223207752908053,1840641,1.256366,114.49394511031645,3786123,5626763.445257742,56.26763445257742
2010-12-27,15634523,4451574,False,,5659662,0.362,buy,2042809,2.174966,631103,1216621,5523287,0.3533,buy,4395702,0.585735,838228,2948571,-0.22,2.770529,27.38261251553329,1847723,1.25652,114.5202368657022,3786800,5634522.802168742,56.34522802168742
2010-12-28,15629042,4451574,False,,5670286,0.3628,buy,2042809,2.174966,631103,1227245,5507182,0.3524,buy,4395702,0.585735,838228,2932465,-0.26,2.77573,27.621742648332216,1858348,1.252856,113.89469795834226,3770694,5629041.599649742,56.29041599649742
2010-12-29,15659448,4451574,False,,5678547,0.3626,buy,2042809,2.174966,631103,1235506,5529327,0.3531,buy,4395702,0.585735,838228,2954611,-0.06,2.779774,27.80767655662657,1866609,1.257894,114.7548139559622,3792839,5659448.265921742,56.59448265921741
2010-12-30,15617094,4451574,False,,5664383,0.3627,buy,2042809,2.174966,631103,1221342,5501138,0.3523,buy,4395702,0.585735,838228,2926421,-0.33,2.77284,27.488867031376074,1852444,1.251481,113.65995014239796,3764650,5617093.791389741,56.17093791389741
2010-12-31,15587938,4451574,False,,5671465,0.3638,buy,2042809,2.174966,631103,1228424,5464899,0.3506,buy,4395702,0.585735,838228,2890183,-0.52,2.776307,27.64827179400133,1859527,1.243237,112.25248760083804,3728411,5587938.042904738,55.87938042904739
2011-01-03,15864303,4451574,False,,5780055,0.3643,buy,2042809,2.174966,631103,1337014,5632675,0.3551,buy,4395702,0.585735,838228,3057958,0.0,2.829464,30.092309569273933,1968116,1.281405,118.76874552008334,3896187,5864302.794853739,58.643027948537394
2011-01-04,15845980,4451574,False,,5771793,0.3642,buy,2042809,2.174966,631103,1328753,5622613,0.3548,buy,4395702,0.585735,838228,3047896,-0.12,2.82542,29.906375660979577,1959855,1.279116,118.37795442866769,3886125,5845979.91337974,58.4597991337974
2011-01-05,16004156,4451574,False,,5831989,0.3644,buy,2042809,2.174966,631103,1388948,5720593,0.3574,buy,4395702,0.585735,838228,3145877,0.0,2.854887,31.26120119898883,2020051,1.301406,122.18342993223033,3984105,6004155.563762743,60.04155563762743
2011-01-06,16017808,4451574,False,,5810744,0.3628,buy,2042809,2.174966,631103,1367703,5755490,0.3593,buy,4395702,0.585735,838228,3180774,0.0,2.844487,30.783032888835216,1998805,1.309345,123.53882114007165,4019003,6017807.828340739,60.17807828340739
2011-01-07,15987997,4451574,False,,5788318,0.362,buy,2042809,2.174966,631103,1345277,5748106,0.3595,buy,4395702,0.585735,838228,3173389,-0.19,2.833509,30.278289455290384,1976379,1.307665,123.25200199040881,4011618,5987997.09177874,59.8799709177874
2011-01-10,16010912,4451574,False,,5772972,0.3606,buy,2042809,2.174966,631103,1329931,5786366,0.3614,buy,4395702,0.585735,838228,3211650,-0.04,2.825997,29.932904806648676,1961034,1.316369,124.73799834675732,4049878,6010911.700778741,60.10911700778742
2011-01-11,16065297,4451574,False,,5811924,0.3618,buy,2042809,2.174966,631103,1368883,5801799,0.3611,buy,4395702,0.585735,838228,3227083,0.0,2.845065,30.80960801222645,1999986,1.31988,125.33741622441585,4065311,6065297.292512741,60.652972925127415
2011-01-12,16254580,4451574,False,,5919333,0.3642,buy,2042809,2.174966,631103,1476292,5883674,0.362,buy,4395702,0.585735,838228,3308957,0.0,2.897644,33.22707066410781,2107395,1.338506,128.51735282061853,4147186,6254580.492375743,62.54580492375743
2011-01-13,16255021,4451574,False,,5906349,0.3634,buy,2042809,2.174966,631103,1463308,5897098,0.3628,buy,4395702,0.585735,838228,3322382,0.0,2.891288,32.93483626224856,2094411,1.34156,129.0387490605414,4160610,6255020.872279741,62.55020872279741
2011-01-14,16415122,4451574,False,,5981890,0.3644,buy,2042809,2.174966,631103,1538849,5981658,0.3644,buy,4395702,0.585735,838228,3406942,0.0,2.928267,34.63504644889952,2169952,1.360797,132.32299904986547,4245170,6415122.025664739,64.15122025664739
2011-01-18,16470938,4451574,False,,6005495,0.3646,buy,2042809,2.174966,631103,1562454,6013870,0.3651,buy,4395702,0.585735,838228,3439154,0.0,2.939822,35.16631902811345,2193557,1.368125,133.5740768645854,4277382,6470938.387915742,64.70938387915741
2011-01-19,16216833,4451574,False,,5886285,0.363,buy,2042809,2.174966,631103,1443244,5878974,0.3625,buy,4395702,0.585735,838228,3304258,-1.54,2.881466,32.48324307548618,2074346,1.337437,128.3348470640771,4142487,6216832.922935739,62.16832922935739
2011-01-20,16110728,4451574,False,,5872120,0.3645,buy,2042809,2.174966,631103,1429079,5787034,0.3592,buy,4395702,0.585735,838228,3212318,-2.19,2.874532,32.164433550235685,2060182,1.316521,124.76394865077447,4050546,6110727.582297742,61.10727582297743
2011-01-21,16047761,4451574,False,,5895727,0.3674,buy,2042809,2.174966,631103,1452686,5700461,0.3552,buy,4395702,0.585735,838228,3125744,-2.57,2.886088,32.69575210717175,2083788,1.296826,121.4015062980304,3963973,6047760.932211742,60.477609322117424
2011-01-24,16281335,4451574,False,,5968906,0.3666,buy,2042809,2.174966,631103,1525865,5860855,0.36,buy,4395702,0.585735,838228,3286139,-1.15,2.921911,34.34281204704026,2156968,1.333315,127.63111579329714,4124367,6281335.24929674,62.8133524929674
2011-01-25,16291728,4451574,False,,5966547,0.3662,buy,2042809,2.174966,631103,1523506,5873607,0.3605,buy,4395702,0.585735,838228,3298891,-1.09,2.920756,34.28970777797993,2154608,1.336216,128.12639100351853,4137119,6291727.736403741,62.9172773640374
2011-01-26,16406215,4451574,False,,6012579,0.3665,buy,2042809,2.174966,631103,1569538,5942062,0.3622,buy,4395702,0.585735,838228,3367345,-0.39,2.94329,35.32576976846082,2200641,1.351789,130.78510208548266,4205574,6406214.661655743,64.06214661655743
2011-01-27,16511584,4451574,False,,6046809,0.3662,buy,2042809,2.174966,631103,1603768,6013202,0.3642,buy,4395702,0.585735,838228,3438485,0.0,2.960046,36.0961724804737,2234870,1.367973,133.54812656056828,4276714,6511584.010427743,65.11584010427744
2011-01-28,15993763,4451574,False,,5834348,0.3648,buy,2042809,2.174966,631103,1391307,5707841,0.3569,buy,4395702,0.585735,838228,3133125,-3.14,2.856042,31.31430546804914,2022410,1.298505,121.68815472200892,3971353,5993763.076655742,59.93763076655741
2011-01-31,16133436,4451574,False,,5916974,0.3668,buy,2042809,2.174966,631103,1473933,5764888,0.3573,buy,4395702,0.585735,838228,3190172,-2.29,2.896489,33.173966395047486,2105035,1.311483,123.90383265315452,4028401,6133435.992834739,61.334359928347396
2011-02-01,16540264,4451574,False,,6111727,0.3695,buy,2042809,2.174966,631103,1668686,5976963,0.3614,buy,4395702,0.585735,838228,3402247,0.0,2.991825,37.55729851204785,2299789,1.359729,132.14066401900837,4240476,6540264.270350739,65.4026427035074
2011-02-02,16494326,4451574,False,,6084580,0.3689,buy,2042809,2.174966,631103,1641539,5958172,0.3612,buy,4395702,0.585735,838228,3383456,-0.28,2.978536,36.94630056266024,2272642,1.355454,131.41081171852696,4221684,6494325.755499739,64.94325755499739
2011-02-03,16540098,4451574,False,,6112906,0.3696,buy,2042809,2.174966,631103,1669865,5975618,0.3613,buy,4395702,0.585735,838228,3400902,-0.0,2.992402,37.58382765771693,2300967,1.359423,132.0884219596055,4239130,6540097.886331741,65.4009788633174
2011-02-04,16649169,4451574,False,,6149497,0.3694,buy,2042809,2.174966,631103,1706456,6048099,0.3633,buy,4395702,0.585735,838228,3473383,0.0,3.010314,38.40738061651228,2337558,1.375912,134.9035177684096,4311611,6649169.411417741,66.49169411417742
2011-02-07,16784279,4451574,False,,6226218,0.371,buy,2042809,2.174966,631103,1783177,6106487,0.3638,buy,4395702,0.585735,838228,3531771,0.0,3.047871,40.13416592655445,2414280,1.389195,137.17126703327378,4369999,6784279.298696741,67.84279298696741
2011-02-08,16927506,4451574,False,,6282872,0.3712,buy,2042809,2.174966,631103,1839831,6193061,0.3659,buy,4395702,0.585735,838228,3618344,0.0,3.075604,41.40926609439,2470933,1.40889,140.53370938601785,4456573,6927505.871583741,69.27505871583742
2011-02-09,16866942,4451574,False,,6249825,0.3705,buy,2042809,2.174966,631103,1806784,6165543,0.3655,buy,4395702,0.585735,838228,3590827,-0.36,3.059427,40.6654844834905,2437887,1.40263,139.46496660215507,4429056,6866942.255870741,68.66942255870741
2011-02-10,16897351,4451574,False,,6258088,0.3704,buy,2042809,2.174966,631103,1815047,6187689,0.3662,buy,4395702,0.585735,838228,3612973,-0.18,3.063472,40.85146436950697,2446150,1.407668,140.32508259977502,4451201,6897350.964951742,68.97350964951742
2011-02-11,17054420,4451574,False,,6331270,0.3712,buy,2042809,2.174966,631103,1888229,6271577,0.3677,buy,4395702,0.585735,838228,3696860,0.0,3.099296,42.49857028709761,2519331,1.426752,143.58321155939765,4535089,7054420.131535742,70.54420131535743
2011-02-14,17114132,4451574,False,,6360774,0.3717,buy,2042809,2.174966,631103,1917733,6301784,0.3682,buy,4395702,0.585735,838228,3727068,0.0,3.113739,43.162626527823434,2548836,1.433624,144.75643846206623,4565296,7114131.686066739,71.14131686066739
2011-02-15,17064467,4451574,False,,6326547,0.3707,buy,2042809,2.174966,631103,1883506,6286346,0.3684,buy,4395702,0.585735,838228,3711630,-0.29,3.096984,42.3922697935327,2514608,1.430112,144.15684985872338,4549858,7064466.715847742,70.64466715847742
2011-02-16,17218504,4451574,False,,6397365,0.3715,buy,2042809,2.174966,631103,1954324,6369566,0.3699,buy,4395702,0.585735,838228,3794849,0.0,3.131651,43.98617948661876,2585427,1.449044,147.38902851432894,4633078,7218504.20571474,72.1850420571474
