date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2019-09-04,gld,39011,37190,20.97,19.97,5685853,5454285,-1821,-231568,monthly
2019-09-04,tlt,49470,44463,22.23,19.86,6027104,5425181,-5007,-601923,monthly
2019-09-04,cash,0,0,0.0,0.0,249,82,0,-167,monthly
2020-01-03,spy,61763,58084,63.74,59.48,18336701,17113874,-3679,-1222827,monthly
2020-01-03,gld,37190,39923,18.61,20.24,5353500,5823168,2733,469668,monthly
2020-01-03,tlt,44463,50321,17.65,20.28,5076186,5833449,5858,757263,monthly
2020-01-03,cash,0,0,0.0,0.0,82,128,0,46,monthly
2020-03-03,spy,58084,61242,56.89,58.74,16406833,16803555,3158,396722,monthly
2020-03-03,gld,39923,38668,20.65,20.8,5956511,5950618,-1255,-5893,monthly
2020-03-03,tlt,50321,44803,22.45,20.46,6475136,5854607,-5518,-620529,monthly
2020-03-03,cash,0,0,0.0,0.0,128,279,0,151,monthly
2020-03-10,spy,61242,0,55.08,0.0,15347854,0,-61242,-15347854,
2020-03-10,gld,38668,38668,21.9,21.38,6102197,5973432,0,-128765,
2020-03-10,tlt,44803,44803,23.02,21.78,6414860,6086048,0,-328812,
2020-03-10,cash,0,0,0.0,56.84,279,15882960,0,15882681,
2020-04-02,spy,0,0,0.0,0.0,0,0,0,0,monthly
2020-04-02,gld,38668,37384,20.69,20.24,5778932,5678629,-1284,-100303,monthly
2020-04-02,tlt,44803,39982,22.43,20.05,6264737,5626101,-4821,-638636,monthly
2020-04-02,cash,0,0,56.87,59.71,15882960,16755811,0,872851,monthly
2020-06-02,spy,0,60117,0.0,60.17,0,17025127,60117,17025127,monthly
2020-06-02,gld,37384,34604,21.6,19.89,6118265,5626610,-2780,-491655,monthly
2020-06-02,tlt,39982,41587,19.23,19.94,5445348,5643346,1605,197998,monthly
2020-06-02,cash,0,0,59.17,0.0,16755811,235,0,-16755576,monthly
2020-12-02,spy,60117,56245,64.1,60.05,20397346,19123744,-3872,-1273602,monthly
2020-12-02,gld,34604,37380,18.51,20.12,5888908,6409175,2776,520267,monthly
2020-12-02,tlt,41587,47836,17.39,19.83,5533179,6314100,6249,780921,monthly
2020-12-02,cash,0,0,0.0,0.0,235,179,0,-56,monthly
2021-02-08,spy,56245,56245,62.19,62.25,20300637,20447256,0,146619,
2021-02-08,gld,37380,37380,19.44,19.52,6347497,6411417,0,63920,
2021-02-08,tlt,47836,0,18.37,0.0,5995109,0,-47836,-5995109,
2021-02-08,cash,0,0,0.0,18.23,179,5988204,0,5988025,
2021-03-01,spy,56245,56245,62.33,62.84,19915793,20398553,0,482760,
2021-03-01,gld,37380,0,18.93,0.0,6048457,0,-37380,-6048457,
2021-03-01,tlt,0,0,0.0,0.0,0,0,0,0,
2021-03-01,cash,0,0,18.74,37.16,5988204,12063983,0,6075779,
2021-05-21,spy,56245,52413,64.39,60.06,21815435,20312494,-3832,-1502941,daily
2021-05-21,gld,0,38258,0.0,19.91,0,6734938,38258,6734938,daily
2021-05-21,tlt,0,0,0.0,0.0,0,0,0,0,daily
2021-05-21,cash,0,0,35.61,20.03,12063983,6775630,0,-5288353,daily
2021-08-06,spy,52413,50629,62.11,60.41,21696162,20992313,-1784,-703849,daily
2021-08-06,gld,38258,41421,18.49,19.62,6460245,6819553,3163,359308,daily
2021-08-06,tlt,0,55028,0.0,19.97,0,6940068,55028,6940068,daily
2021-08-06,cash,0,0,19.4,0.0,6775630,11,0,-6775619,daily
2022-02-11,spy,50629,50629,61.37,60.64,21459758,21036596,0,-423162,
2022-02-11,gld,41421,41421,20.2,20.75,7064765,7199383,0,134618,
2022-02-11,tlt,55028,0,18.43,0.0,6446112,0,-55028,-6446112,
2022-02-11,cash,0,0,0.0,18.61,11,6456977,0,6456966,
2022-05-02,spy,50629,0,58.88,0.0,19738466,0,-50629,-19738466,
2022-05-02,gld,41421,41421,21.86,21.58,7327789,7191928,0,-135861,
2022-05-02,tlt,0,0,0.0,0.0,0,0,0,0,
2022-05-02,cash,0,0,19.26,78.42,6456977,26139568,0,19682591,
2022-07-07,spy,0,0,0.0,0.0,0,0,0,0,
2022-07-07,gld,41421,0,20.44,0.0,6716000,0,-41421,-6716000,
2022-07-07,tlt,0,0,0.0,0.0,0,0,0,0,
2022-07-07,cash,0,0,79.56,100.0,26139568,32847397,0,6707829,
2023-02-07,spy,0,50220,0.0,60.28,0,19988602,50220,19988602,daily
2023-02-07,gld,38133,37862,20.14,19.87,6628278,6587230,-271,-41048,daily
2023-02-07,tlt,0,0,0.0,0.0,0,0,0,0,daily
2023-02-07,cash,0,0,79.86,19.85,26278023,6581571,0,-19696452,daily
2023-12-20,spy,50220,47964,62.81,59.71,23207791,21858097,-2256,-1349694,daily
2023-12-20,gld,37862,39072,19.38,20.08,7160840,7349443,1210,188603,daily
2023-12-20,tlt,0,81741,0.0,20.22,0,7401171,81741,7401171,daily
2023-12-20,cash,0,0,17.81,0.0,6581571,243,0,-6581328,daily
2024-04-02,spy,47964,46498,61.87,59.72,24449840,23551842,-1466,-897998,monthly
