Date,equity,position,upper_band,lower_band,buy_buffer_pct,sell_buffer_pct,drawdown_pct
1999-03-10,10000000,0,44.366567,42.643594,0.03,0.01,0.0
1999-03-11,10000000,0,44.370868,42.647728,0.03,0.01,0.0
1999-03-12,10000000,0,44.353578,42.631109,0.03,0.01,0.0
1999-03-15,10000000,0,44.361362,42.638591,0.03,0.01,0.0
1999-03-16,10000000,0,44.37652,42.65316,0.03,0.01,0.0
1999-03-17,10000000,0,44.384926,42.661239,0.03,0.01,0.0
1999-03-18,10000000,0,44.41037,42.685696,0.03,0.01,0.0
1999-03-19,10000000,0,44.412191,42.687446,0.03,0.01,0.0
1999-03-22,10000000,0,44.403223,42.678826,0.03,0.01,0.0
1999-03-23,10000000,0,44.363785,42.64092,0.03,0.01,0.0
1999-03-24,10000000,0,44.353625,42.631154,0.03,0.01,0.0
1999-03-25,10000000,0,44.375388,42.652072,0.03,0.01,0.0
1999-03-26,10000000,0,44.387042,42.663273,0.03,0.01,0.0
1999-03-29,10000000,0,44.430725,42.70526,0.03,0.01,0.0
1999-03-30,9789932,237775,44.467091,42.740214,0.03,0.01,-2.1
1999-03-31,9353901,237775,44.489296,42.761556,0.03,0.01,-6.46
1999-04-01,9934027,237775,44.529879,42.800563,0.03,0.01,-0.66
1999-04-05,11006933,237775,44.602994,42.870839,0.03,0.01,0.0
1999-04-06,11066322,237775,44.676542,42.941531,0.03,0.01,0.0
1999-04-07,10715465,237775,44.738688,43.001263,0.03,0.01,-3.17
1999-04-08,10965507,237775,44.80713,43.067048,0.03,0.01,-0.91
1999-04-09,11163708,237775,44.880131,43.137213,0.03,0.01,0.0
1999-04-12,10932934,237775,44.945235,43.199789,0.03,0.01,-2.07
1999-04-13,10483573,237775,44.996145,43.248722,0.03,0.01,-6.09
1999-04-14,9399854,237775,45.013787,43.265679,0.03,0.01,-15.8
1999-04-15,9778778,237775,45.043447,43.294187,0.03,0.01,-12.41
1999-04-16,8917450,237775,45.045636,43.29629,0.03,0.01,-20.12
1999-04-19,7658074,237775,45.005843,43.258043,0.03,0.01,-31.4
1999-04-20,7533950,0,44.986195,43.239158,0.03,0.01,-32.51
1999-04-21,7533950,0,45.009948,43.261989,0.03,0.01,-32.51
1999-04-22,7533950,0,45.057964,43.30814,0.03,0.01,-32.51
1999-04-23,7926720,178928,45.117396,43.365264,0.03,0.01,-29.0
1999-04-26,8470114,178928,45.197561,43.442315,0.03,0.01,-24.13
1999-04-27,8076326,178928,45.261217,43.5035,0.03,0.01,-27.66
1999-04-28,7243240,178928,45.290816,43.53195,0.03,0.01,-35.12
1999-04-29,7062842,178928,45.312302,43.552601,0.03,0.01,-36.73
1999-04-30,7195654,178928,45.339276,43.578527,0.03,0.01,-35.54
1999-05-03,7078919,178928,45.360877,43.59929,0.03,0.01,-36.59
1999-05-04,6739956,178928,45.367533,43.605687,0.03,0.01,-39.63
1999-05-05,7349190,178928,45.401479,43.638314,0.03,0.01,-34.17
1999-05-06,6544371,178928,45.400879,43.637738,0.03,0.01,-41.38
1999-05-07,6822980,178928,45.413195,43.649576,0.03,0.01,-38.88
1999-05-10,7024748,178928,45.434408,43.669965,0.03,0.01,-37.08
1999-05-11,7353474,178928,45.469718,43.703903,0.03,0.01,-34.13
1999-05-12,7806369,178928,45.523684,43.755774,0.03,0.01,-30.07
1999-05-13,7366946,178928,45.558839,43.789564,0.03,0.01,-34.01
1999-05-14,6944472,178928,45.575554,43.80563,0.03,0.01,-37.79
1999-05-17,7315747,178928,45.608472,43.83727,0.03,0.01,-34.47
1999-05-18,7214203,178928,45.636572,43.864278,0.03,0.01,-35.38
1999-05-19,7510370,178928,45.677019,43.903154,0.03,0.01,-32.73
1999-05-20,6887403,178928,45.690722,43.916325,0.03,0.01,-38.31
1999-05-21,6693290,178928,45.695686,43.921096,0.03,0.01,-40.04
1999-05-24,6179535,178928,45.677432,43.903551,0.03,0.01,-44.65
1999-05-25,6138577,0,45.630505,43.858447,0.03,0.01,-45.01
1999-05-26,6138577,0,45.608434,43.837233,0.03,0.01,-45.01
1999-05-27,6138577,0,45.585994,43.815664,0.03,0.01,-45.01
1999-05-28,6138577,0,45.578514,43.808475,0.03,0.01,-45.01
1999-06-01,6138577,0,45.551289,43.782307,0.03,0.01,-45.01
1999-06-02,6138577,0,45.539389,43.770869,0.03,0.01,-45.01
1999-06-03,6138577,0,45.515089,43.747513,0.03,0.01,-45.01
1999-06-04,6138577,0,45.518155,43.750459,0.03,0.01,-45.01
1999-06-07,6138577,0,45.539977,43.771434,0.03,0.01,-45.01
1999-06-08,6138577,0,45.538248,43.769773,0.03,0.01,-45.01
1999-06-09,6138577,0,45.551608,43.782613,0.03,0.01,-45.01
1999-06-10,6138577,0,45.554219,43.785123,0.03,0.01,-45.01
1999-06-11,6138577,0,45.543067,43.774404,0.03,0.01,-45.01
1999-06-14,6138577,0,45.515334,43.747748,0.03,0.01,-45.01
1999-06-15,6138577,0,45.501189,43.734152,0.03,0.01,-45.01
1999-06-16,6138577,0,45.532891,43.764623,0.03,0.01,-45.01
1999-06-17,6579646,163960,45.574315,43.804439,0.03,0.01,-41.06
1999-06-18,6666272,163960,45.619221,43.8476,0.03,0.01,-40.29
1999-06-21,7261531,163960,45.691598,43.917167,0.03,0.01,-34.95
1999-06-22,6600529,163960,45.733106,43.957063,0.03,0.01,-40.88
1999-06-23,6909319,163960,45.788712,44.01051,0.03,0.01,-38.11
1999-06-24,6494140,163960,45.824129,44.044552,0.03,0.01,-41.83
1999-06-25,6465762,163960,45.857636,44.076757,0.03,0.01,-42.08
1999-06-28,6922398,163960,45.912792,44.129771,0.03,0.01,-37.99
1999-06-29,7202812,163960,45.980028,44.194396,0.03,0.01,-35.48
1999-06-30,7532238,163960,46.060989,44.272212,0.03,0.01,-32.53
1999-07-01,7681317,163960,46.147066,44.354947,0.03,0.01,-31.19
1999-07-02,7968813,163960,46.244075,44.448189,0.03,0.01,-28.62
1999-07-06,7811865,163960,46.332711,44.533382,0.03,0.01,-30.02
1999-07-07,7845251,163960,46.421204,44.618439,0.03,0.01,-29.73
1999-07-08,8155442,163960,46.521387,44.714731,0.03,0.01,-26.95
1999-07-09,8396173,163960,46.629801,44.818935,0.03,0.01,-24.79
1999-07-12,8260062,163960,46.730692,44.915908,0.03,0.01,-26.01
1999-07-13,8138476,163960,46.824746,45.006309,0.03,0.01,-27.1
1999-07-14,8549339,163960,46.934277,45.111587,0.03,0.01,-23.42
1999-07-15,8780754,163960,47.051183,45.223953,0.03,0.01,-21.35
1999-07-16,9019622,163960,47.175453,45.343396,0.03,0.01,-19.21
1999-07-19,8739153,163960,47.286508,45.450138,0.03,0.01,-21.72
1999-07-20,7722907,163960,47.355039,45.516008,0.03,0.01,-30.82
1999-07-21,7830262,163960,47.427051,45.585224,0.03,0.01,-29.86
1999-07-22,7228708,163960,47.471965,45.628394,0.03,0.01,-35.25
1999-07-23,7257358,163960,47.517468,45.672129,0.03,0.01,-34.99
1999-07-26,6718900,163960,47.537874,45.691743,0.03,0.01,-39.81
1999-07-27,7121065,163960,47.577233,45.729573,0.03,0.01,-36.21
1999-07-28,7535896,163960,47.635033,45.785129,0.03,0.01,-32.5
1999-07-29,7048565,163960,47.670317,45.819043,0.03,0.01,-36.86
1999-07-30,6940162,163960,47.700063,45.847633,0.03,0.01,-37.83
1999-08-02,6878817,163960,47.726532,45.873074,0.03,0.01,-38.38
1999-08-03,6740740,163960,47.746159,45.891939,0.03,0.01,-39.62
1999-08-04,6370698,163960,47.747923,45.893635,0.03,0.01,-42.93
1999-08-05,6670914,163960,47.764707,45.909767,0.03,0.01,-40.24
1999-08-06,6451964,163960,47.770809,45.915632,0.03,0.01,-42.21
1999-08-09,6199662,163960,47.764557,45.909623,0.03,0.01,-44.47
1999-08-10,6028619,163960,47.749962,45.895595,0.03,0.01,-46.0
1999-08-11,6333266,0,47.766302,45.9113,0.03,0.01,-43.27
1999-08-12,6333266,0,47.771028,45.915842,0.03,0.01,-43.27
1999-08-13,6333266,0,47.817061,45.960087,0.03,0.01,-43.27
1999-08-16,6472782,143743,47.870112,46.011079,0.03,0.01,-42.02
1999-08-17,6565761,143743,47.927087,46.065841,0.03,0.01,-41.19
1999-08-18,6340807,143743,47.971642,46.108666,0.03,0.01,-43.2
1999-08-19,6110825,143743,48.003486,46.139273,0.03,0.01,-45.26
1999-08-20,6398583,143743,48.050292,46.184261,0.03,0.01,-42.68
1999-08-23,7005573,143743,48.127894,46.258849,0.03,0.01,-37.25
1999-08-24,7144417,143743,48.210948,46.338678,0.03,0.01,-36.0
1999-08-25,7596478,143743,48.314402,46.438114,0.03,0.01,-31.95
1999-08-26,7213016,143743,48.398198,46.518657,0.03,0.01,-35.39
1999-08-27,6993759,143743,48.469986,46.587656,0.03,0.01,-37.35
1999-08-30,6694212,143743,48.525835,46.641336,0.03,0.01,-40.04
1999-08-31,6913758,143743,48.591869,46.704806,0.03,0.01,-38.07
1999-09-01,7059094,143743,48.663989,46.774125,0.03,0.01,-36.77
1999-09-02,6980740,143743,48.731051,46.838583,0.03,0.01,-37.47
1999-09-03,7938098,143743,48.8441,46.947241,0.03,0.01,-28.89
1999-09-07,7826639,143743,48.950071,47.049097,0.03,0.01,-29.89
1999-09-08,7504534,143743,49.039426,47.134983,0.03,0.01,-32.78
1999-09-09,7820386,143743,49.142068,47.233638,0.03,0.01,-29.95
1999-09-10,8086104,143743,49.255043,47.342225,0.03,0.01,-27.57
1999-09-13,7790249,143743,49.352742,47.436131,0.03,0.01,-30.22
1999-09-14,7914576,143743,49.454421,47.533861,0.03,0.01,-29.1
1999-09-15,7451555,143743,49.533252,47.60963,0.03,0.01,-33.25
1999-09-16,7435921,143743,49.609984,47.683383,0.03,0.01,-33.39
1999-09-17,8100769,143743,49.716919,47.786165,0.03,0.01,-27.44
1999-09-20,8153099,143743,49.82429,47.889366,0.03,0.01,-26.97
1999-09-21,7561249,143743,49.903324,47.965331,0.03,0.01,-32.27
1999-09-22,7797251,143743,49.992084,48.050644,0.03,0.01,-30.16
1999-09-23,6823474,143743,50.03446,48.091374,0.03,0.01,-38.88
1999-09-24,6846219,143743,50.077341,48.13259,0.03,0.01,-38.67
1999-09-27,6986515,143743,50.126632,48.179967,0.03,0.01,-37.42
1999-09-28,7079937,143743,50.179785,48.231056,0.03,0.01,-36.58
1999-09-29,6649988,143743,50.210917,48.260979,0.03,0.01,-40.43
1999-09-30,6855515,143743,50.252186,48.300645,0.03,0.01,-38.59
1999-10-01,6859606,143743,50.293041,48.339913,0.03,0.01,-38.55
1999-10-04,7317615,143743,50.356341,48.400755,0.03,0.01,-34.45
1999-10-05,7469448,143743,50.425915,48.467627,0.03,0.01,-33.09
1999-10-06,7914136,143743,50.515483,48.553717,0.03,0.01,-29.11
1999-10-07,7853888,143743,50.600724,48.635647,0.03,0.01,-29.65
1999-10-08,8097391,143743,50.695702,48.726937,0.03,0.01,-27.47
1999-10-11,8435072,143743,50.804257,48.831276,0.03,0.01,-24.44
1999-10-12,7855409,143743,50.885392,48.90926,0.03,0.01,-29.63
1999-10-13,7151633,143743,50.932661,48.954693,0.03,0.01,-35.94
1999-10-14,7281497,143743,50.98558,49.005557,0.03,0.01,-34.78
1999-10-15,6632816,143743,51.006132,49.025311,0.03,0.01,-40.59
1999-10-18,6377187,143743,51.013239,49.032142,0.03,0.01,-42.88
1999-10-19,6477200,143743,51.025716,49.044135,0.03,0.01,-41.98
1999-10-20,7066049,143743,51.069131,49.085864,0.03,0.01,-36.71
1999-10-21,7408102,143743,51.128892,49.143304,0.03,0.01,-33.64
1999-10-22,7303458,143743,51.182629,49.194954,0.03,0.01,-34.58
