Date,equity,position,upper_band,lower_band,buy_buffer_pct,sell_buffer_pct,drawdown_pct
1999-03-10,10000000,0,,,0.05,0.03,0.0
1999-03-11,10000000,0,,,0.05,0.03,0.0
1999-03-12,10000000,0,,,0.05,0.03,0.0
1999-03-15,10000000,0,,,0.05,0.03,0.0
1999-03-16,10000000,0,,,0.05,0.03,0.0
1999-03-17,10000000,0,,,0.05,0.03,0.0
1999-03-18,10000000,0,,,0.05,0.03,0.0
1999-03-19,10000000,0,,,0.05,0.03,0.0
1999-03-22,10000000,0,,,0.05,0.03,0.0
1999-03-23,10000000,0,,,0.05,0.03,0.0
1999-03-24,10000000,0,,,0.05,0.03,0.0
1999-03-25,10000000,0,,,0.05,0.03,0.0
1999-03-26,10000000,0,,,0.05,0.03,0.0
1999-03-29,10000000,0,,,0.05,0.03,0.0
1999-03-30,10000000,0,,,0.05,0.03,0.0
1999-03-31,10000000,0,,,0.05,0.03,0.0
1999-04-01,10000000,0,,,0.05,0.03,0.0
1999-04-05,10000000,0,,,0.05,0.03,0.0
1999-04-06,10000000,0,,,0.05,0.03,0.0
1999-04-07,10000000,0,,,0.05,0.03,0.0
1999-04-08,10000000,0,,,0.05,0.03,0.0
1999-04-09,10000000,0,,,0.05,0.03,0.0
1999-04-12,10000000,0,,,0.05,0.03,0.0
1999-04-13,10000000,0,,,0.05,0.03,0.0
1999-04-14,10000000,0,,,0.05,0.03,0.0
1999-04-15,10000000,0,,,0.05,0.03,0.0
1999-04-16,10000000,0,,,0.05,0.03,0.0
1999-04-19,10000000,0,,,0.05,0.03,0.0
1999-04-20,10000000,0,,,0.05,0.03,0.0
1999-04-21,10000000,0,,,0.05,0.03,0.0
1999-04-22,10000000,0,,,0.05,0.03,0.0
1999-04-23,10000000,0,,,0.05,0.03,0.0
1999-04-26,10000000,0,,,0.05,0.03,0.0
1999-04-27,10000000,0,,,0.05,0.03,0.0
1999-04-28,10000000,0,,,0.05,0.03,0.0
1999-04-29,10000000,0,,,0.05,0.03,0.0
1999-04-30,10000000,0,,,0.05,0.03,0.0
1999-05-03,10000000,0,,,0.05,0.03,0.0
1999-05-04,10000000,0,,,0.05,0.03,0.0
1999-05-05,10000000,0,,,0.05,0.03,0.0
1999-05-06,10000000,0,,,0.05,0.03,0.0
1999-05-07,10000000,0,,,0.05,0.03,0.0
1999-05-10,10000000,0,,,0.05,0.03,0.0
1999-05-11,10000000,0,,,0.05,0.03,0.0
1999-05-12,10000000,0,,,0.05,0.03,0.0
1999-05-13,10000000,0,,,0.05,0.03,0.0
1999-05-14,10000000,0,,,0.05,0.03,0.0
1999-05-17,10000000,0,,,0.05,0.03,0.0
1999-05-18,10000000,0,,,0.05,0.03,0.0
1999-05-19,10000000,0,,,0.05,0.03,0.0
1999-05-20,10000000,0,,,0.05,0.03,0.0
1999-05-21,10000000,0,,,0.05,0.03,0.0
1999-05-24,10000000,0,,,0.05,0.03,0.0
1999-05-25,10000000,0,,,0.05,0.03,0.0
1999-05-26,10000000,0,,,0.05,0.03,0.0
1999-05-27,10000000,0,,,0.05,0.03,0.0
1999-05-28,10000000,0,,,0.05,0.03,0.0
1999-06-01,10000000,0,,,0.05,0.03,0.0
1999-06-02,10000000,0,,,0.05,0.03,0.0
1999-06-03,10000000,0,,,0.05,0.03,0.0
1999-06-04,10000000,0,,,0.05,0.03,0.0
1999-06-07,10000000,0,,,0.05,0.03,0.0
1999-06-08,10000000,0,,,0.05,0.03,0.0
1999-06-09,10000000,0,,,0.05,0.03,0.0
1999-06-10,10000000,0,,,0.05,0.03,0.0
1999-06-11,10000000,0,,,0.05,0.03,0.0
1999-06-14,10000000,0,,,0.05,0.03,0.0
1999-06-15,10000000,0,,,0.05,0.03,0.0
1999-06-16,10000000,0,,,0.05,0.03,0.0
1999-06-17,10000000,0,,,0.05,0.03,0.0
1999-06-18,10000000,0,,,0.05,0.03,0.0
1999-06-21,10000000,0,,,0.05,0.03,0.0
1999-06-22,10000000,0,,,0.05,0.03,0.0
1999-06-23,10000000,0,,,0.05,0.03,0.0
1999-06-24,10000000,0,,,0.05,0.03,0.0
1999-06-25,10000000,0,,,0.05,0.03,0.0
1999-06-28,10000000,0,,,0.05,0.03,0.0
1999-06-29,10000000,0,,,0.05,0.03,0.0
1999-06-30,10000000,0,,,0.05,0.03,0.0
1999-07-01,10000000,0,,,0.05,0.03,0.0
1999-07-02,10000000,0,,,0.05,0.03,0.0
1999-07-06,10000000,0,,,0.05,0.03,0.0
1999-07-07,10000000,0,,,0.05,0.03,0.0
1999-07-08,10000000,0,,,0.05,0.03,0.0
1999-07-09,10000000,0,,,0.05,0.03,0.0
1999-07-12,10000000,0,,,0.05,0.03,0.0
1999-07-13,10000000,0,,,0.05,0.03,0.0
1999-07-14,10000000,0,,,0.05,0.03,0.0
1999-07-15,10000000,0,,,0.05,0.03,0.0
1999-07-16,10000000,0,,,0.05,0.03,0.0
1999-07-19,10000000,0,,,0.05,0.03,0.0
1999-07-20,10000000,0,,,0.05,0.03,0.0
1999-07-21,10000000,0,,,0.05,0.03,0.0
1999-07-22,10000000,0,,,0.05,0.03,0.0
1999-07-23,10000000,0,,,0.05,0.03,0.0
1999-07-26,10000000,0,,,0.05,0.03,0.0
1999-07-27,10000000,0,,,0.05,0.03,0.0
1999-07-28,10000000,0,,,0.05,0.03,0.0
1999-07-29,10000000,0,,,0.05,0.03,0.0
1999-07-30,10000000,0,,,0.05,0.03,0.0
1999-08-02,10000000,0,,,0.05,0.03,0.0
1999-08-03,10000000,0,,,0.05,0.03,0.0
1999-08-04,10000000,0,,,0.05,0.03,0.0
1999-08-05,10000000,0,,,0.05,0.03,0.0
1999-08-06,10000000,0,,,0.05,0.03,0.0
1999-08-09,10000000,0,,,0.05,0.03,0.0
1999-08-10,10000000,0,,,0.05,0.03,0.0
1999-08-11,10000000,0,,,0.05,0.03,0.0
1999-08-12,10000000,0,,,0.05,0.03,0.0
1999-08-13,10000000,0,,,0.05,0.03,0.0
1999-08-16,10000000,0,,,0.05,0.03,0.0
1999-08-17,10000000,0,,,0.05,0.03,0.0
1999-08-18,10000000,0,,,0.05,0.03,0.0
1999-08-19,10000000,0,,,0.05,0.03,0.0
1999-08-20,10000000,0,,,0.05,0.03,0.0
1999-08-23,10000000,0,,,0.05,0.03,0.0
1999-08-24,10000000,0,,,0.05,0.03,0.0
1999-08-25,10000000,0,,,0.05,0.03,0.0
1999-08-26,10000000,0,,,0.05,0.03,0.0
1999-08-27,10000000,0,,,0.05,0.03,0.0
1999-08-30,10000000,0,,,0.05,0.03,0.0
1999-08-31,10000000,0,,,0.05,0.03,0.0
1999-09-01,10000000,0,,,0.05,0.03,0.0
1999-09-02,10000000,0,,,0.05,0.03,0.0
1999-09-03,10000000,0,,,0.05,0.03,0.0
1999-09-07,10000000,0,,,0.05,0.03,0.0
1999-09-08,10000000,0,,,0.05,0.03,0.0
1999-09-09,10000000,0,,,0.05,0.03,0.0
1999-09-10,10000000,0,,,0.05,0.03,0.0
1999-09-13,10000000,0,,,0.05,0.03,0.0
1999-09-14,10000000,0,,,0.05,0.03,0.0
1999-09-15,10000000,0,,,0.05,0.03,0.0
1999-09-16,10000000,0,,,0.05,0.03,0.0
1999-09-17,10000000,0,,,0.05,0.03,0.0
1999-09-20,10000000,0,,,0.05,0.03,0.0
1999-09-21,10000000,0,,,0.05,0.03,0.0
1999-09-22,10000000,0,,,0.05,0.03,0.0
1999-09-23,10000000,0,,,0.05,0.03,0.0
1999-09-24,10000000,0,,,0.05,0.03,0.0
1999-09-27,10000000,0,,,0.05,0.03,0.0
1999-09-28,10000000,0,,,0.05,0.03,0.0
1999-09-29,10000000,0,,,0.05,0.03,0.0
1999-09-30,10000000,0,,,0.05,0.03,0.0
1999-10-01,10000000,0,,,0.05,0.03,0.0
1999-10-04,10000000,0,,,0.05,0.03,0.0
1999-10-05,10000000,0,,,0.05,0.03,0.0
1999-10-06,10000000,0,,,0.05,0.03,0.0
1999-10-07,10000000,0,,,0.05,0.03,0.0
1999-10-08,10000000,0,,,0.05,0.03,0.0
1999-10-11,10000000,0,49.7475,45.9572,0.05,0.03,0.0
1999-10-12,10000000,0,49.819,46.0233,0.05,0.03,0.0
1999-10-13,10000000,0,49.878,46.0778,0.05,0.03,0.0
1999-10-14,10000000,0,49.9466,46.1412,0.05,0.03,0.0
1999-10-15,10000000,0,49.996,46.1868,0.05,0.03,0.0
1999-10-18,10000000,0,50.0384,46.2259,0.05,0.03,0.0
1999-10-19,10000000,0,50.0848,46.2688,0.05,0.03,0.0
1999-10-20,10000000,0,50.1361,46.3162,0.05,0.03,0.0
1999-10-21,10000000,0,50.2011,46.3763,0.05,0.03,0.0
1999-10-22,10000000,0,50.2682,46.4383,0.05,0.03,0.0
1999-10-25,10000000,0,50.346,46.5101,0.05,0.03,0.0
1999-10-26,9382682,189176,50.4111,46.5702,0.05,0.03,-6.17
1999-10-27,9334406,189176,50.4647,46.6198,0.05,0.03,-6.66
1999-10-28,10298147,189176,50.5342,46.684,0.05,0.03,0.0
1999-10-29,11371201,189176,50.6057,46.75,0.05,0.03,0.0
1999-11-01,11186049,189176,50.6774,46.8163,0.05,0.03,-1.63
1999-11-02,11199381,189176,50.754,46.887,0.05,0.03,-1.51
1999-11-03,11862479,189176,50.8317,46.9589,0.05,0.03,0.0
1999-11-04,12255226,189176,50.9025,47.0242,0.05,0.03,0.0
1999-11-05,12622352,189176,50.9767,47.0928,0.05,0.03,0.0
1999-11-08,13378377,189176,51.0624,47.172,0.05,0.03,0.0
1999-11-09,13099900,189176,51.1428,47.2462,0.05,0.03,-2.08
1999-11-10,13607537,189176,51.2265,47.3235,0.05,0.03,0.0
1999-11-11,14328331,189176,51.3197,47.4097,0.05,0.03,0.0
1999-11-12,14885355,189176,51.423,47.505,0.05,0.03,0.0
1999-11-15,14789448,189176,51.5364,47.6098,0.05,0.03,-0.64
1999-11-16,15906356,189176,51.6564,47.7207,0.05,0.03,0.0
1999-11-17,15250927,189176,51.7797,47.8346,0.05,0.03,-4.12
1999-11-18,16644605,189176,51.9306,47.974,0.05,0.03,0.0
1999-11-19,17081279,189176,52.0788,48.1109,0.05,0.03,0.0
1999-11-22,16289187,189176,52.2054,48.2279,0.05,0.03,-4.64
1999-11-23,16504532,189176,52.3256,48.3389,0.05,0.03,-3.38
1999-11-24,18125171,189176,52.4561,48.4595,0.05,0.03,0.0
1999-11-26,18289830,189176,52.5806,48.5744,0.05,0.03,0.0
1999-11-29,17373974,189176,52.7026,48.6872,0.05,0.03,-5.01
1999-11-30,15380997,189176,52.8187,48.7945,0.05,0.03,-15.9
1999-12-01,16372571,189176,52.9468,48.9128,0.05,0.03,-10.48
1999-12-02,17921559,189176,53.087,49.0423,0.05,0.03,-2.01
1999-12-03,19055004,189176,53.2385,49.1822,0.05,0.03,0.0
1999-12-06,19563185,189176,53.3992,49.3307,0.05,0.03,0.0
1999-12-07,19551764,189176,53.5506,49.4705,0.05,0.03,-0.06
1999-12-08,18828662,189176,53.7078,49.6158,0.05,0.03,-3.75
1999-12-09,19086243,189176,53.8628,49.759,0.05,0.03,-2.44
1999-12-10,19549237,189176,54.0186,49.9029,0.05,0.03,-0.07
1999-12-13,20334842,189176,54.1757,50.0481,0.05,0.03,0.0
1999-12-14,19222555,189176,54.3177,50.1792,0.05,0.03,-5.47
1999-12-15,20321647,189176,54.4747,50.3243,0.05,0.03,-0.06
1999-12-16,21813932,189176,54.6497,50.4859,0.05,0.03,0.0
1999-12-17,22367468,189176,54.8232,50.6461,0.05,0.03,0.0
1999-12-20,23230423,189176,55.0045,50.8137,0.05,0.03,0.0
1999-12-21,26963130,189176,55.2084,51.002,0.05,0.03,0.0
1999-12-22,26693021,189176,55.4195,51.1971,0.05,0.03,-1.0
1999-12-23,27631777,189176,55.6398,51.4005,0.05,0.03,0.0
1999-12-27,27127460,189176,55.8648,51.6085,0.05,0.03,-1.83
1999-12-28,26601272,189176,56.0965,51.8225,0.05,0.03,-3.73
1999-12-29,29607746,189176,56.3399,52.0474,0.05,0.03,0.0
1999-12-30,28630172,189176,56.5777,52.267,0.05,0.03,-3.3
1999-12-31,28496157,189176,56.8098,52.4814,0.05,0.03,-3.75
2000-01-03,31636594,189176,57.0686,52.7205,0.05,0.03,0.0
2000-01-04,25106500,189176,57.284,52.9195,0.05,0.03,-20.64
2000-01-05,23171055,189176,57.4904,53.1102,0.05,0.03,-26.76
2000-01-06,18383122,189176,57.6528,53.2602,0.05,0.03,-41.89
2000-01-07,25193111,189176,57.8672,53.4582,0.05,0.03,-20.37
2000-01-10,27277303,189176,58.1042,53.6772,0.05,0.03,-13.78
2000-01-11,23279891,189176,58.3095,53.8669,0.05,0.03,-26.41
2000-01-12,21728162,189176,58.5071,54.0494,0.05,0.03,-31.32
2000-01-13,25644116,189176,58.7399,54.2644,0.05,0.03,-18.94
2000-01-14,27420210,189176,58.991,54.4964,0.05,0.03,-13.33
2000-01-18,27844186,189176,59.2405,54.727,0.05,0.03,-11.99
2000-01-19,29718268,189176,59.487,54.9547,0.05,0.03,-6.06
2000-01-20,28829739,189176,59.7244,55.174,0.05,0.03,-8.87
2000-01-21,29892721,189176,59.9674,55.3984,0.05,0.03,-5.51
2000-01-24,25565504,189176,60.1733,55.5887,0.05,0.03,-19.19
2000-01-25,26701094,189176,60.3975,55.7957,0.05,0.03,-15.6
2000-01-26,23455031,189176,60.5944,55.9777,0.05,0.03,-25.86
2000-01-27,24475645,189176,60.8056,56.1728,0.05,0.03,-22.64
2000-01-28,20761671,189176,60.9903,56.3434,0.05,0.03,-34.37
2000-01-31,23419771,189176,61.189,56.527,0.05,0.03,-25.97
2000-02-01,25289859,189176,61.3975,56.7196,0.05,0.03,-20.06
2000-02-02,25917307,189176,61.6054,56.9117,0.05,0.03,-18.08
2000-02-03,28935436,189176,61.8324,57.1214,0.05,0.03,-8.54
