entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,holding_days
2004-12-10,2005-01-31,44.808273,45.906119,566,621,0.0245,0.0,3,tlt,rebalance,52
2005-01-31,2005-05-26,80.251897,81.334452,196,212,0.0135,0.0,3,spy,rebalance,115
2004-12-10,2005-05-26,44.808273,47.714061,643,1868,0.0648,0.0,3,tlt,rebalance,167
2005-05-26,2005-09-20,0.475039,0.498446,88769,2078,0.0493,0.0,3,tqqq,rebalance,117
2005-01-31,2005-09-20,80.251897,84.344916,693,2836,0.051,0.0,3,spy,rebalance,232
2005-09-20,2005-12-02,46.65956,49.78021,165,515,0.0669,0.0,3,gld,rebalance,73
2005-05-26,2005-12-02,0.475039,0.592284,448926,52634,0.2468,0.0,3,tqqq,rebalance,190
2005-09-20,2006-04-04,46.65956,58.264679,6560,76130,0.2487,0.0,3,gld,rebalance,196
2004-12-10,2006-05-02,45.157923,44.44316,25323,-18100,-0.0158,0.0,3,tlt,signal,508
2005-09-20,2006-05-19,46.65956,65.562722,8829,166896,0.4051,0.0,3,gld,rebalance,241
2005-05-26,2006-06-12,0.477724,0.40959,5175734,-352645,-0.1426,0.0,3,tqqq,signal,382
2005-01-31,2006-09-25,80.813358,91.82773,4436,48860,0.1363,0.0,3,spy,rebalance,602
2005-09-20,2006-09-29,47.869748,59.34144,538,6172,0.2396,0.0,3,gld,rebalance,374
2005-01-31,2006-09-29,80.813358,93.27069,192,2392,0.1541,0.0,3,spy,rebalance,606
2006-09-29,2007-05-02,0.47175,0.599085,459745,58542,0.2699,0.0,3,tqqq,rebalance,215
2006-09-29,2007-09-05,0.47175,0.690429,490077,107170,0.4635,0.0,3,tqqq,rebalance,341
2005-09-20,2007-11-02,48.816634,78.314353,2611,77019,0.6043,0.0,3,gld,rebalance,773
2006-09-29,2007-11-02,0.47175,0.881233,400768,164108,0.868,0.0,3,tqqq,rebalance,399
2005-09-20,2007-11-13,48.816634,79.161802,4304,130606,0.6216,0.0,3,gld,rebalance,784
2005-01-31,2007-11-13,84.012208,103.233145,1311,25199,0.2288,0.0,3,spy,rebalance,1016
2006-09-25,2007-11-13,49.319473,52.338856,2311,6978,0.0612,0.0,3,tlt,rebalance,414
2005-01-31,2008-01-16,84.012208,98.062588,53550,752398,0.1672,0.0,3,spy,signal,1080
2006-09-29,2008-01-17,0.509884,0.504621,4341202,-22849,-0.0103,0.0,3,tqqq,signal,475
2005-09-20,2008-02-04,48.816634,88.244472,7044,277730,0.8077,0.0,3,gld,rebalance,867
2006-09-25,2008-02-04,49.319473,54.662768,1491,7967,0.1083,0.0,3,tlt,rebalance,497
2005-09-20,2008-07-01,49.539685,92.252409,3698,157952,0.8622,0.0,3,gld,rebalance,1015
2006-09-25,2008-07-01,49.409304,54.696314,1189,6286,0.107,0.0,3,tlt,rebalance,645
2008-05-07,2008-07-03,0.524285,0.414298,6188232,-680624,-0.2098,0.0,3,tqqq,signal,57
2005-09-20,2008-08-12,49.539685,80.497778,42704,1322034,0.6249,0.0,3,gld,signal,1057
2006-09-25,2008-12-02,49.409304,65.203664,4541,71722,0.3197,0.0,3,tlt,rebalance,799
2006-09-25,2009-01-02,49.409304,72.346314,1460,33488,0.4642,0.0,3,tlt,rebalance,830
2009-01-02,2009-02-03,86.18779,89.071976,1430,4124,0.0335,0.0,3,gld,rebalance,32
2006-09-25,2009-05-08,50.991489,57.919883,20154,139635,0.1359,0.0,3,tlt,signal,956
2009-01-02,2009-06-04,86.18779,94.954278,2163,18962,0.1017,0.0,3,gld,rebalance,153
2009-06-04,2009-07-27,0.128492,0.158203,2794802,83035,0.2312,0.0,3,tqqq,rebalance,53
2009-06-04,2009-10-02,0.128492,0.172591,1204857,53132,0.3432,0.0,3,tqqq,rebalance,120
2009-01-02,2009-12-02,86.740393,118.443603,2506,79448,0.3655,0.0,3,gld,rebalance,334
2009-06-04,2009-12-02,0.128492,0.216353,1104781,97067,0.6838,0.0,3,tqqq,rebalance,181
2009-10-02,2009-12-28,62.066908,55.772456,27217,-171316,-0.1014,0.0,3,tlt,signal,87
2009-06-04,2010-01-05,0.128492,0.250652,2003556,244753,0.9507,0.0,3,tqqq,rebalance,215
2009-07-27,2010-01-05,73.396353,84.720484,392,4439,0.1543,0.0,3,spy,rebalance,162
2009-01-02,2010-02-02,88.634702,108.832524,2078,41971,0.2279,0.0,3,gld,rebalance,396
2009-07-27,2010-02-02,73.396353,81.728439,1735,14456,0.1135,0.0,3,spy,rebalance,190
2009-06-04,2010-03-18,0.139616,0.26715,2621511,334333,0.9135,0.0,3,tqqq,rebalance,287
2009-01-02,2010-05-20,90.327668,115.791579,3743,95311,0.2819,0.0,3,gld,rebalance,503
2009-07-27,2010-07-01,73.906785,77.844403,79361,312493,0.0533,0.0,3,spy,signal,339
2009-01-02,2010-07-02,90.327668,117.855369,3091,85088,0.3048,0.0,3,gld,rebalance,546
2010-05-20,2010-07-02,62.488958,64.559366,2871,5944,0.0331,0.0,3,tlt,rebalance,43
2009-06-04,2010-07-27,0.153886,0.234989,3002217,243490,0.527,0.0,3,tqqq,rebalance,418
2009-01-02,2010-08-06,91.804824,117.636028,136,3513,0.2814,0.0,3,gld,rebalance,581
2009-06-04,2010-08-06,0.153886,0.229216,282585,21287,0.4895,0.0,3,tqqq,rebalance,428
2009-01-02,2010-09-02,91.804824,122.012857,2484,75037,0.329,0.0,3,gld,rebalance,608
2010-05-20,2010-09-02,62.573717,67.588612,2303,11549,0.0801,0.0,3,tlt,rebalance,105
2009-06-04,2010-09-27,0.160256,0.280556,2901726,349076,0.7507,0.0,3,tqqq,rebalance,480
2009-06-04,2010-11-02,0.160256,0.332315,1159385,199482,1.0736,0.0,3,tqqq,rebalance,516
2010-05-20,2010-12-16,63.342338,59.094065,29067,-123485,-0.0671,0.0,3,tlt,signal,210
2009-06-04,2011-01-04,0.160256,0.387767,1068257,243040,1.4197,0.0,3,tqqq,rebalance,579
2010-08-06,2011-01-04,85.050914,97.114862,368,4440,0.1418,0.0,3,spy,rebalance,151
