Date,equity,cash,rebalanced,rebalance_reason,spy_value,spy_weight,spy_signal,spy_shares,spy_avg_price,spy_realized_pnl,spy_unrealized_pnl,qqq_value,qqq_weight,qqq_signal,qqq_shares,qqq_avg_price,qqq_realized_pnl,qqq_unrealized_pnl,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,gld_realized_pnl,gld_unrealized_pnl,tlt_value,tlt_weight,tlt_signal,tlt_shares,tlt_avg_price,tlt_realized_pnl,tlt_unrealized_pnl,drawdown_pct
2010-12-22,17707365,147,False,,5456340,0.3081,buy,56861,84.665534,936568,642173,5398566,0.3049,buy,112292,31.996122,296943,1805657,3472811,0.1961,buy,25715,53.468774,1067101,2097861,3379502,0.1909,buy,55960,50.830065,326010,535051,-0.09
2010-12-23,17668860,147,False,,5448531,0.3084,buy,56861,84.665534,936568,634364,5384794,0.3048,buy,112292,31.996122,296943,1791885,3462782,0.196,buy,25715,53.468774,1067101,2087832,3372606,0.1909,buy,55960,50.830065,326010,528156,-0.3
2010-12-27,17713357,147,False,,5450701,0.3077,buy,56861,84.665534,936568,636534,5387743,0.3042,buy,112292,31.996122,296943,1794834,3472039,0.196,buy,25715,53.468774,1067101,2097090,3402727,0.1921,buy,55960,50.830065,326010,558277,-0.05
2010-12-28,17701258,147,False,,5458508,0.3084,buy,56861,84.665534,936568,644341,5377906,0.3038,buy,112292,31.996122,296943,1784997,3528612,0.1993,buy,25715,53.468774,1067101,2153663,3336085,0.1885,buy,55960,50.830065,326010,491635,-0.12
2010-12-29,17786019,147,False,,5462412,0.3071,buy,56861,84.665534,936568,648245,5389712,0.303,buy,112292,31.996122,296943,1796804,3541213,0.1991,buy,25715,53.468774,1067101,2166263,3392535,0.1907,buy,55960,50.830065,326010,548084,0.0
2010-12-30,17744520,147,False,,5453738,0.3073,buy,56861,84.665534,936568,639571,5376924,0.303,buy,112292,31.996122,296943,1784016,3523726,0.1986,buy,25715,53.468774,1067101,2148777,3389985,0.191,buy,55960,50.830065,326010,545534,-0.23
2010-12-31,17807113,147,False,,5455038,0.3063,buy,56861,84.665534,936568,640871,5357250,0.3008,buy,112292,31.996122,296943,1764341,3567185,0.2003,buy,25715,53.468774,1067101,2192235,3427493,0.1925,buy,55960,50.830065,326010,583043,0.0
2011-01-03,17902752,147,False,,5511434,0.3079,buy,56861,84.665534,936568,697267,5440865,0.3039,buy,112292,31.996122,296943,1847956,3548670,0.1982,buy,25715,53.468774,1067101,2173720,3401637,0.19,buy,55960,50.830065,326010,557187,0.0
2011-01-04,17816213,147,False,,5508396,0.3092,buy,56861,84.665534,936568,694229,5436930,0.3052,buy,112292,31.996122,296943,1844022,3465096,0.1945,buy,25715,53.468774,1067101,2090147,3405644,0.1912,buy,55960,50.830065,326010,561193,-0.48
2011-01-05,17806288,147,False,,5537028,0.311,buy,56861,84.665534,936568,722861,5483164,0.3079,buy,112292,31.996122,296943,1890255,3455324,0.1941,buy,25715,53.468774,1067101,2080375,3330625,0.187,buy,55960,50.830065,326010,486175,-0.54
2011-01-06,17813828,147,False,,5526181,0.3102,buy,56861,84.665534,936568,712014,5500871,0.3088,buy,112292,31.996122,296943,1907963,3441439,0.1932,buy,25715,53.468774,1067101,2066489,3345191,0.1878,buy,55960,50.830065,326010,500741,-0.5
2011-01-07,17809482,147,False,,5515337,0.3097,buy,56861,84.665534,936568,701170,5495952,0.3086,buy,112292,31.996122,296943,1903044,3435010,0.1929,buy,25715,53.468774,1067101,2060060,3363037,0.1888,buy,55960,50.830065,326010,518586,-0.52
2011-01-10,17855296,147,False,,5508396,0.3085,buy,56861,84.665534,936568,694229,5516613,0.309,buy,112292,31.996122,296943,1923704,3448896,0.1932,buy,25715,53.468774,1067101,2073946,3381245,0.1894,buy,55960,50.830065,326010,536795,-0.27
2011-01-11,17884061,147,False,,5527916,0.3091,buy,56861,84.665534,936568,713749,5524480,0.3089,buy,112292,31.996122,296943,1931571,3469211,0.194,buy,25715,53.468774,1067101,2094261,3362308,0.188,buy,55960,50.830065,326010,517858,-0.1
2011-01-12,17961219,147,False,,5577805,0.3105,buy,56861,84.665534,936568,763638,5563828,0.3098,buy,112292,31.996122,296943,1970919,3483354,0.1939,buy,25715,53.468774,1067101,2108405,3336085,0.1857,buy,55960,50.830065,326010,491635,0.0
2011-01-13,17947681,147,False,,5568694,0.3103,buy,56861,84.665534,936568,754528,5565794,0.3101,buy,112292,31.996122,296943,1972886,3447096,0.1921,buy,25715,53.468774,1067101,2072146,3365950,0.1875,buy,55960,50.830065,326010,521499,-0.08
2011-01-14,17972884,147,False,,5609039,0.3121,buy,56861,84.665534,936568,794872,5607110,0.312,buy,112292,31.996122,296943,2014202,3412123,0.1898,buy,25715,53.468774,1067101,2037174,3344465,0.1861,buy,55960,50.830065,326010,500015,0.0
2011-01-18,18001537,147,False,,5618582,0.3121,buy,56861,84.665534,936568,804415,5622850,0.3124,buy,112292,31.996122,296943,2029942,3431152,0.1906,buy,25715,53.468774,1067101,2056203,3328806,0.1849,buy,55960,50.830065,326010,484355,0.0
2011-01-19,17913997,147,False,,5563489,0.3106,buy,56861,84.665534,936568,749322,5558908,0.3103,buy,112292,31.996122,296943,1966000,3438610,0.192,buy,25715,53.468774,1067101,2063660,3352843,0.1872,buy,55960,50.830065,326010,508393,-0.49
2011-01-20,17756221,147,False,,5556113,0.3129,buy,56861,84.665534,936568,741946,5519562,0.3109,buy,112292,31.996122,296943,1926653,3373808,0.19,buy,25715,53.468774,1067101,1998858,3306592,0.1862,buy,55960,50.830065,326010,462141,-1.36
2011-01-21,17748350,147,False,,5568694,0.3138,buy,56861,84.665534,936568,754528,5477262,0.3086,buy,112292,31.996122,296943,1884353,3369436,0.1898,buy,25715,53.468774,1067101,1994487,3332811,0.1878,buy,55960,50.830065,326010,488360,-1.41
2011-01-24,17839994,147,False,,5600362,0.3139,buy,56861,84.665534,936568,786195,5553008,0.3113,buy,112292,31.996122,296943,1960099,3352207,0.1879,buy,25715,53.468774,1067101,1977258,3334270,0.1869,buy,55960,50.830065,326010,489819,-0.9
2011-01-25,17875892,147,False,,5603398,0.3135,buy,56861,84.665534,936568,789231,5560876,0.3111,buy,112292,31.996122,296943,1967968,3345522,0.1872,buy,25715,53.468774,1067101,1970572,3365950,0.1883,buy,55960,50.830065,326010,521499,-0.7
2011-01-26,17903369,147,False,,5625089,0.3142,buy,56861,84.665534,936568,810922,5590387,0.3123,buy,112292,31.996122,296943,1997478,3372780,0.1884,buy,25715,53.468774,1067101,1997830,3314967,0.1852,buy,55960,50.830065,326010,470517,-0.55
2011-01-27,17883548,147,False,,5638969,0.3153,buy,56861,84.665534,936568,824803,5624816,0.3145,buy,112292,31.996122,296943,2031907,3289720,0.184,buy,25715,53.468774,1067101,1914770,3329897,0.1862,buy,55960,50.830065,326010,485446,-0.66
2011-01-28,17720354,147,False,,5540498,0.3127,buy,56861,84.665534,936568,726331,5482180,0.3094,buy,112292,31.996122,296943,1889271,3350150,0.1891,buy,25715,53.468774,1067101,1975201,3347379,0.1889,buy,55960,50.830065,326010,502929,-1.56
2011-01-31,17752522,147,False,,5582141,0.3144,buy,56861,84.665534,936568,767975,5508741,0.3103,buy,112292,31.996122,296943,1915833,3339607,0.1881,buy,25715,53.468774,1067101,1964657,3321886,0.1871,buy,55960,50.830065,326010,477436,-1.38
2011-02-01,17952645,147,False,,5671504,0.3159,buy,56861,84.665534,936568,857337,5612030,0.3126,buy,112292,31.996122,296943,2019121,3363522,0.1874,buy,25715,53.468774,1067101,1988573,3305442,0.1841,buy,55960,50.830065,326010,460991,-0.27
2011-02-02,17924678,147,False,,5660661,0.3158,buy,56861,84.665534,936568,846494,5603177,0.3126,buy,112292,31.996122,296943,2010268,3354522,0.1871,buy,25715,53.468774,1067101,1979572,3306173,0.1844,buy,55960,50.830065,326010,461723,-0.43
2011-02-03,17964690,147,False,,5673240,0.3158,buy,56861,84.665534,936568,859074,5613014,0.3124,buy,112292,31.996122,296943,2020106,3399523,0.1892,buy,25715,53.468774,1067101,2024573,3278766,0.1825,buy,55960,50.830065,326010,434316,-0.2
2011-02-04,17965076,147,False,,5689292,0.3167,buy,56861,84.665534,936568,875125,5644492,0.3142,buy,112292,31.996122,296943,2051583,3385637,0.1885,buy,25715,53.468774,1067101,2010687,3245509,0.1807,buy,55960,50.830065,326010,401058,-0.2
2011-02-07,18044530,147,False,,5724863,0.3173,buy,56861,84.665534,936568,910696,5671051,0.3143,buy,112292,31.996122,296943,2078142,3386151,0.1877,buy,25715,53.468774,1067101,2011201,3262319,0.1808,buy,55960,50.830065,326010,417868,0.0
2011-02-08,18115518,147,False,,5750891,0.3175,buy,56861,84.665534,936568,936724,5708433,0.3151,buy,112292,31.996122,296943,2115524,3423695,0.189,buy,25715,53.468774,1067101,2048746,3232353,0.1784,buy,55960,50.830065,326010,387903,0.0
2011-02-09,18119002,147,False,,5737876,0.3167,buy,56861,84.665534,936568,923709,5698594,0.3145,buy,112292,31.996122,296943,2105685,3421895,0.1889,buy,25715,53.468774,1067101,2046946,3260491,0.1799,buy,55960,50.830065,326010,416041,0.0
2011-02-10,18086729,147,False,,5740046,0.3174,buy,56861,84.665534,936568,925879,5707449,0.3156,buy,112292,31.996122,296943,2114541,3416238,0.1889,buy,25715,53.468774,1067101,2041288,3222849,0.1782,buy,55960,50.830065,326010,378399,-0.18
2011-02-11,18195100,147,False,,5774318,0.3174,buy,56861,84.665534,936568,960151,5748763,0.316,buy,112292,31.996122,296943,2155854,3402609,0.187,buy,25715,53.468774,1067101,2027659,3269264,0.1797,buy,55960,50.830065,326010,424813,0.0
2011-02-14,18241145,147,False,,5788198,0.3173,buy,56861,84.665534,936568,974031,5762536,0.3159,buy,112292,31.996122,296943,2169627,3418809,0.1874,buy,25715,53.468774,1067101,2043860,3271456,0.1793,buy,55960,50.830065,326010,427005,0.0
2011-02-15,18255899,147,False,,5769977,0.3161,buy,56861,84.665534,936568,955810,5754665,0.3152,buy,112292,31.996122,296943,2161757,3445039,0.1887,buy,25715,53.468774,1067101,2070089,3286072,0.18,buy,55960,50.830065,326010,441622,0.0
2011-02-16,18322468,147,False,,5806416,0.3169,buy,56861,84.665534,936568,992249,5792046,0.3161,buy,112292,31.996122,296943,2199138,3448382,0.1882,buy,25715,53.468774,1067101,2073432,3275477,0.1788,buy,55960,50.830065,326010,431027,0.0
2011-02-17,18367137,147,False,,5823768,0.3171,buy,56861,84.665534,936568,1009601,5790080,0.3152,buy,112292,31.996122,296943,2197171,3472553,0.1891,buy,25715,53.468774,1067101,2097604,3280590,0.1786,buy,55960,50.830065,326010,436139,0.0
2011-02-18,18365781,147,False,,5835915,0.3178,buy,56861,84.665534,936568,1021749,5777292,0.3146,buy,112292,31.996122,296943,2184384,3482068,0.1896,buy,25715,53.468774,1067101,2107119,3270359,0.1781,buy,55960,50.830065,326010,425909,-0.01
2011-02-22,18153023,147,False,,5718789,0.315,buy,56861,84.665534,936568,904622,5610062,0.309,buy,112292,31.996122,296943,2017153,3504697,0.1931,buy,25715,53.468774,1067101,2129748,3319329,0.1829,buy,55960,50.830065,326010,474878,-1.17
2011-02-23,18115083,147,False,,5683652,0.3138,buy,56861,84.665534,936568,869485,5563828,0.3071,buy,112292,31.996122,296943,1970919,3536070,0.1952,buy,25715,53.468774,1067101,2161120,3331388,0.1839,buy,55960,50.830065,326010,486937,-1.37
2011-02-24,18135399,147,False,,5679748,0.3132,buy,56861,84.665534,936568,865581,5593338,0.3084,buy,112292,31.996122,296943,2000430,3509583,0.1935,buy,25715,53.468774,1067101,2134634,3352583,0.1849,buy,55960,50.830065,326010,508133,-1.26
2011-02-25,18316719,147,False,,5740479,0.3134,buy,56861,84.665534,936568,926312,5671051,0.3096,buy,112292,31.996122,296943,2078142,3532727,0.1929,buy,25715,53.468774,1067101,2157777,3372316,0.1841,buy,55960,50.830065,326010,527866,-0.27
2011-02-28,18375678,147,False,,5776049,0.3143,buy,56861,84.665534,936568,961882,5682855,0.3093,buy,112292,31.996122,296943,2089946,3539927,0.1926,buy,25715,53.468774,1067101,2164977,3376701,0.1838,buy,55960,50.830065,326010,532251,0.0
2011-03-01,18258630,147,False,,5679748,0.3111,buy,56861,84.665534,936568,865581,5591373,0.3062,buy,112292,31.996122,296943,1998465,3600871,0.1972,buy,25715,53.468774,1067101,2225922,3386491,0.1855,buy,55960,50.830065,326010,542040,-0.64
2011-03-02,18245397,147,False,,5691893,0.312,buy,56861,84.665534,936568,877726,5620882,0.3081,buy,112292,31.996122,296943,2027974,3598043,0.1972,buy,25715,53.468774,1067101,2223093,3334432,0.1828,buy,55960,50.830065,326010,489981,-0.71
2011-03-03,18374907,147,False,,5789932,0.3151,buy,56861,84.665534,936568,975765,5732041,0.3119,buy,112292,31.996122,296943,2139132,3550984,0.1933,buy,25715,53.468774,1067101,2176035,3301803,0.1797,buy,55960,50.830065,326010,457352,-0.0
2011-03-04,18361915,147,False,,5746555,0.313,buy,56861,84.665534,936568,932388,5702530,0.3106,buy,112292,31.996122,296943,2109621,3583385,0.1952,buy,25715,53.468774,1067101,2208436,3329299,0.1813,buy,55960,50.830065,326010,484848,-0.07
2011-03-07,18228319,147,False,,5701438,0.3128,buy,56861,84.665534,936568,887271,5625801,0.3086,buy,112292,31.996122,296943,2032892,3592900,0.1971,buy,25715,53.468774,1067101,2217950,3308034,0.1815,buy,55960,50.830065,326010,463584,-0.8
2011-03-08,18271410,147,False,,5751324,0.3148,buy,56861,84.665534,936568,937157,5648426,0.3091,buy,112292,31.996122,296943,2055518,3583642,0.1961,buy,25715,53.468774,1067101,2208693,3287871,0.1799,buy,55960,50.830065,326010,443420,-0.57
2011-03-09,18257985,147,False,,5743085,0.3146,buy,56861,84.665534,936568,928918,5610062,0.3073,buy,112292,31.996122,296943,2017153,3584928,0.1963,buy,25715,53.468774,1067101,2209979,3319764,0.1818,buy,55960,50.830065,326010,475313,-0.64
2011-03-10,18077709,147,False,,5636802,0.3118,buy,56861,84.665534,936568,822635,5522511,0.3055,buy,112292,31.996122,296943,1929603,3542756,0.196,buy,25715,53.468774,1067101,2167806,3375494,0.1867,buy,55960,50.830065,326010,531043,-1.62
2011-03-11,18143687,147,False,,5675843,0.3128,buy,56861,84.665534,936568,861676,5556941,0.3063,buy,112292,31.996122,296943,1964033,3554327,0.1959,buy,25715,53.468774,1067101,2179378,3356429,0.185,buy,55960,50.830065,326010,511978,-1.26
2011-03-14,18104740,147,False,,5641574,0.3116,buy,56861,84.665534,936568,827407,5537269,0.3058,buy,112292,31.996122,296943,1944360,3570785,0.1972,buy,25715,53.468774,1067101,2195835,3354966,0.1853,buy,55960,50.830065,326010,510515,-1.47
2011-03-15,17945027,147,False,,5576937,0.3108,buy,56861,84.665534,936568,762770,5458572,0.3042,buy,112292,31.996122,296943,1865663,3504183,0.1953,buy,25715,53.468774,1067101,2129234,3405189,0.1898,buy,55960,50.830065,326010,560739,-2.34
2011-03-16,17747690,147,False,,5473691,0.3084,buy,56861,84.665534,936568,659524,5326756,0.3001,buy,112292,31.996122,296943,1733847,3503412,0.1974,buy,25715,53.468774,1067101,2128462,3443685,0.194,buy,55960,50.830065,326010,599234,-3.42
2011-03-17,17861693,147,False,,5546136,0.3105,buy,56861,84.665534,936568,731969,5375940,0.301,buy,112292,31.996122,296943,1783032,3522184,0.1972,buy,25715,53.468774,1067101,2147234,3417287,0.1913,buy,55960,50.830065,326010,572837,-2.8
2011-03-18,17914917,147,False,,5566309,0.3107,buy,56861,84.665534,936568,752142,5363825,0.2994,buy,112292,31.996122,296943,1770916,3558184,0.1986,buy,25715,53.468774,1067101,2183235,3426452,0.1913,buy,55960,50.830065,326010,582002,-2.51
2011-03-21,18104255,147,False,,5652575,0.3122,buy,56861,84.665534,936568,838408,5467259,0.302,buy,112292,31.996122,296943,1874351,3577985,0.1976,buy,25715,53.468774,1067101,2203036,3406290,0.1881,buy,55960,50.830065,326010,561839,-1.48
2011-03-22,18083845,147,False,,5632968,0.3115,buy,56861,84.665534,936568,818801,5457406,0.3018,buy,112292,31.996122,296943,1864498,3575671,0.1977,buy,25715,53.468774,1067101,2200721,3417654,0.189,buy,55960,50.830065,326010,573203,-1.59
2011-03-23,18159281,147,False,,5649090,0.3111,buy,56861,84.665534,936568,834923,5487946,0.3022,buy,112292,31.996122,296943,1895037,3608843,0.1987,buy,25715,53.468774,1067101,2233893,3413256,0.188,buy,55960,50.830065,326010,568805,-1.18
2011-03-24,18256364,147,False,,5703115,0.3124,buy,56861,84.665534,936568,888948,5585471,0.3059,buy,112292,31.996122,296943,1992562,3580042,0.1961,buy,25715,53.468774,1067101,2205093,3387590,0.1856,buy,55960,50.830065,326010,543140,-0.65
2011-03-25,18280178,147,False,,5720539,0.3129,buy,56861,84.665534,936568,906372,5599262,0.3063,buy,112292,31.996122,296943,2006354,3581071,0.1959,buy,25715,53.468774,1067101,2206121,3379159,0.1849,buy,55960,50.830065,326010,534709,-0.52
2011-03-28,18221947,147,False,,5706598,0.3132,buy,56861,84.665534,936568,892431,5568723,0.3056,buy,112292,31.996122,296943,1975814,3562556,0.1955,buy,25715,53.468774,1067101,2187606,3383924,0.1857,buy,55960,50.830065,326010,539473,-0.84
2011-03-29,18279955,147,False,,5744940,0.3143,buy,56861,84.665534,936568,930773,5622903,0.3076,buy,112292,31.996122,296943,2029994,3554070,0.1944,buy,25715,53.468774,1067101,2179121,3357895,0.1837,buy,55960,50.830065,326010,513445,-0.52
2011-03-30,18384793,147,False,,5784588,0.3146,buy,56861,84.665534,936568,970421,5649500,0.3073,buy,112292,31.996122,296943,2056591,3565899,0.194,buy,25715,53.468774,1067101,2190949,3384660,0.1841,buy,55960,50.830065,326010,540209,0.0
2011-03-31,18408466,147,False,,5776745,0.3138,buy,56861,84.665534,936568,962578,5657382,0.3073,buy,112292,31.996122,296943,2064473,3596500,0.1954,buy,25715,53.468774,1067101,2221550,3377693,0.1835,buy,55960,50.830065,326010,533242,0.0
2011-04-01,18435267,147,False,,5801143,0.3147,buy,56861,84.665534,936568,986976,5660337,0.307,buy,112292,31.996122,296943,2067429,3579528,0.1942,buy,25715,53.468774,1067101,2204578,3394112,0.1841,buy,55960,50.830065,326010,549662,0.0
2011-04-04,18441482,147,False,,5805936,0.3148,buy,56861,84.665534,936568,991769,5641620,0.3059,buy,112292,31.996122,296943,2048712,3595985,0.195,buy,25715,53.468774,1067101,2221036,3397794,0.1842,buy,55960,50.830065,326010,553343,0.0
2011-04-05,18469041,147,False,,5805064,0.3143,buy,56861,84.665534,936568,990897,5626843,0.3047,buy,112292,31.996122,296943,2033934,3652816,0.1978,buy,25715,53.468774,1067101,2277866,3384173,0.1832,buy,55960,50.830065,326010,539722,0.0
2011-04-06,18458811,147,False,,5823364,0.3155,buy,56861,84.665534,936568,1009197,5640634,0.3056,buy,112292,31.996122,296943,2047725,3661302,0.1983,buy,25715,53.468774,1067101,2286352,3333366,0.1806,buy,55960,50.830065,326010,488915,-0.06
2011-04-07,18436775,147,False,,5808551,0.3151,buy,56861,84.665534,936568,994384,5636693,0.3057,buy,112292,31.996122,296943,2043785,3664645,0.1988,buy,25715,53.468774,1067101,2289695,3326740,0.1804,buy,55960,50.830065,326010,482289,-0.17
2011-04-08,18402036,147,False,,5788509,0.3146,buy,56861,84.665534,936568,974342,5610097,0.3049,buy,112292,31.996122,296943,2017188,3694217,0.2008,buy,25715,53.468774,1067101,2319267,3309067,0.1798,buy,55960,50.830065,326010,464617,-0.36
2011-04-11,18342608,147,False,,5771080,0.3146,buy,56861,84.665534,936568,956914,5591380,0.3048,buy,112292,31.996122,296943,1998471,3667988,0.2,buy,25715,53.468774,1067101,2293038,3312013,0.1806,buy,55960,50.830065,326010,467563,-0.68
2011-04-12,18270282,147,False,,5727949,0.3135,buy,56861,84.665534,936568,913782,5552960,0.3039,buy,112292,31.996122,296943,1960052,3641501,0.1993,buy,25715,53.468774,1067101,2266552,3347725,0.1832,buy,55960,50.830065,326010,503275,-1.08
2011-04-13,18345571,147,False,,5727511,0.3122,buy,56861,84.665534,936568,913344,5600246,0.3053,buy,112292,31.996122,296943,2007337,3648958,0.1989,buy,25715,53.468774,1067101,2274009,3368709,0.1836,buy,55960,50.830065,326010,524259,-0.67
2011-04-14,18386616,147,False,,5731868,0.3117,buy,56861,84.665534,936568,917701,5590396,0.304,buy,112292,31.996122,296943,1997487,3698074,0.2011,buy,25715,53.468774,1067101,2323125,3366132,0.1831,buy,55960,50.830065,326010,521681,-0.45
2011-04-15,18475217,147,False,,5752781,0.3114,buy,56861,84.665534,936568,938614,5580544,0.3021,buy,112292,31.996122,296943,1987635,3729961,0.2019,buy,25715,53.468774,1067101,2355011,3411784,0.1847,buy,55960,50.830065,326010,567334,0.0
2011-04-18,18401694,147,False,,5688301,0.3091,buy,56861,84.665534,936568,874134,5541141,0.3011,buy,112292,31.996122,296943,1948232,3752590,0.2039,buy,25715,53.468774,1067101,2377640,3419516,0.1858,buy,55960,50.830065,326010,575066,-0.4
2011-04-19,18483575,147,False,,5720978,0.3095,buy,56861,84.665534,936568,906811,5575619,0.3017,buy,112292,31.996122,296943,1982710,3752590,0.203,buy,25715,53.468774,1067101,2377640,3434242,0.1858,buy,55960,50.830065,326010,589792,0.0
2011-04-20,18680224,147,False,,5798966,0.3104,buy,56861,84.665534,936568,984799,5701710,0.3052,buy,112292,31.996122,296943,2108802,3767248,0.2017,buy,25715,53.468774,1067101,2392298,3412153,0.1827,buy,55960,50.830065,326010,567703,0.0
2011-04-21,18758392,147,False,,5828591,0.3107,buy,56861,84.665534,936568,1014424,5747025,0.3064,buy,112292,31.996122,296943,2154116,3773419,0.2012,buy,25715,53.468774,1067101,2398470,3409210,0.1817,buy,55960,50.830065,326010,564760,0.0
2011-04-25,18783293,147,False,,5822491,0.31,buy,56861,84.665534,936568,1008325,5761802,0.3068,buy,112292,31.996122,296943,2168893,3776762,0.2011,buy,25715,53.468774,1067101,2401812,3422092,0.1822,buy,55960,50.830065,326010,577641,0.0
2011-04-26,18886441,147,False,,5872594,0.3109,buy,56861,84.665534,936568,1058428,5794309,0.3068,buy,112292,31.996122,296943,2201401,3764162,0.1993,buy,25715,53.468774,1067101,2389212,3455229,0.1829,buy,55960,50.830065,326010,610779,0.0
2011-04-27,19001359,147,False,,5910936,0.3111,buy,56861,84.665534,936568,1096769,5833713,0.307,buy,112292,31.996122,296943,2240805,3836678,0.2019,buy,25715,53.468774,1067101,2461728,3419885,0.18,buy,55960,50.830065,326010,575435,0.0
2011-04-28,19053746,147,False,,5930107,0.3112,buy,56861,84.665534,936568,1115941,5824847,0.3057,buy,112292,31.996122,296943,2231938,3852621,0.2022,buy,25715,53.468774,1067101,2477672,3446024,0.1809,buy,55960,50.830065,326010,601573,0.0
2011-04-29,19139013,147,False,,5944049,0.3106,buy,56861,84.665534,936568,1129882,5819921,0.3041,buy,112292,31.996122,296943,2227013,3918194,0.2047,buy,25715,53.468774,1067101,2543245,3456703,0.1806,buy,55960,50.830065,326010,612252,0.0
2011-05-02,19074169,147,False,,5934897,0.3111,buy,56861,84.665534,936568,1120730,5809085,0.3046,buy,112292,31.996122,296943,2216177,3867793,0.2028,buy,25715,53.468774,1067101,2492844,3462247,0.1815,buy,55960,50.830065,326010,617796,-0.34
2011-05-03,19031203,147,False,,5913547,0.3107,buy,56861,84.665534,936568,1099381,5781501,0.3038,buy,112292,31.996122,296943,2188593,3854164,0.2025,buy,25715,53.468774,1067101,2479215,3481844,0.183,buy,55960,50.830065,326010,637393,-0.56
2011-05-04,18943372,147,False,,5874338,0.3101,buy,56861,84.665534,936568,1060171,5772637,0.3047,buy,112292,31.996122,296943,2179728,3798877,0.2005,buy,25715,53.468774,1067101,2423927,3497373,0.1846,buy,55960,50.830065,326010,652923,-1.02
2011-05-05,18782423,147,False,,5821182,0.3099,buy,56861,84.665534,936568,1007015,5741114,0.3057,buy,112292,31.996122,296943,2148205,3689331,0.1964,buy,25715,53.468774,1067101,2314382,3530650,0.188,buy,55960,50.830065,326010,686199,-1.86
2011-05-06,18858378,147,False,,5846889,0.31,buy,56861,84.665534,936568,1032722,5759832,0.3054,buy,112292,31.996122,296943,2166923,3736390,0.1981,buy,25715,53.468774,1067101,2361440,3515122,0.1864,buy,55960,50.830065,326010,670671,-1.47
2011-05-09,18952494,147,False,,5869546,0.3097,buy,56861,84.665534,936568,1055379,5781501,0.3051,buy,112292,31.996122,296943,2188593,3789877,0.2,buy,25715,53.468774,1067101,2414927,3511424,0.1853,buy,55960,50.830065,326010,666973,-0.97
2011-05-10,19040085,147,False,,5919650,0.3109,buy,56861,84.665534,936568,1105483,5830759,0.3062,buy,112292,31.996122,296943,2237850,3803248,0.1997,buy,25715,53.468774,1067101,2428299,3486282,0.1831,buy,55960,50.830065,326010,641831,-0.52
2011-05-11,18920411,147,False,,5857346,0.3096,buy,56861,84.665534,936568,1043179,5788398,0.3059,buy,112292,31.996122,296943,2195490,3768276,0.1992,buy,25715,53.468774,1067101,2393326,3506245,0.1853,buy,55960,50.830065,326010,661794,-1.14
2011-05-12,18961878,147,False,,5885231,0.3104,buy,56861,84.665534,936568,1071065,5822875,0.3071,buy,112292,31.996122,296943,2229967,3769562,0.1988,buy,25715,53.468774,1067101,2394612,3484063,0.1837,buy,55960,50.830065,326010,639613,-0.93
2011-05-13,18854352,147,False,,5839919,0.3097,buy,56861,84.665534,936568,1025752,5753921,0.3052,buy,112292,31.996122,296943,2161012,3744876,0.1986,buy,25715,53.468774,1067101,2369926,3515491,0.1865,buy,55960,50.830065,326010,671040,-1.49
2011-05-16,18730735,147,False,,5802886,0.3098,buy,56861,84.665534,936568,988719,5654425,0.3019,buy,112292,31.996122,296943,2061517,3738189,0.1996,buy,25715,53.468774,1067101,2363240,3535088,0.1887,buy,55960,50.830065,326010,690637,-2.13
2011-05-17,18765656,147,False,,5802015,0.3092,buy,56861,84.665534,936568,987848,5670187,0.3022,buy,112292,31.996122,296943,2077278,3721989,0.1983,buy,25715,53.468774,1067101,2347040,3571319,0.1903,buy,55960,50.830065,326010,726868,-1.95
2011-05-18,18839577,147,False,,5853861,0.3107,buy,56861,84.665534,936568,1039695,5717471,0.3035,buy,112292,31.996122,296943,2124563,3744104,0.1987,buy,25715,53.468774,1067101,2369155,3523994,0.1871,buy,55960,50.830065,326010,679543,-1.56
2011-05-19,18870065,147,False,,5867799,0.311,buy,56861,84.665534,936568,1053633,5734217,0.3039,buy,112292,31.996122,296943,2141309,3745390,0.1985,buy,25715,53.468774,1067101,2370440,3522512,0.1867,buy,55960,50.830065,326010,678062,-1.41
2011-05-20,18829269,147,False,,5821182,0.3092,buy,56861,84.665534,936568,1007015,5690873,0.3022,buy,112292,31.996122,296943,2097964,3792705,0.2014,buy,25715,53.468774,1067101,2417756,3524362,0.1872,buy,55960,50.830065,326010,679911,-1.62
2011-05-23,18703762,147,False,,5753654,0.3076,buy,56861,84.665534,936568,939487,5607142,0.2998,buy,112292,31.996122,296943,2014234,3801449,0.2032,buy,25715,53.468774,1067101,2426499,3541371,0.1893,buy,55960,50.830065,326010,696921,-2.27
2011-05-24,18697345,147,False,,5748860,0.3075,buy,56861,84.665534,936568,934693,5572664,0.298,buy,112292,31.996122,296943,1979755,3820992,0.2044,buy,25715,53.468774,1067101,2446042,3554683,0.1901,buy,55960,50.830065,326010,710232,-2.31
2011-05-25,18721295,147,False,,5768034,0.3081,buy,56861,84.665534,936568,953867,5594335,0.2988,buy,112292,31.996122,296943,2001427,3820735,0.2041,buy,25715,53.468774,1067101,2445785,3538045,0.189,buy,55960,50.830065,326010,693595,-2.18
