entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,pre_shares,post_shares,order_amount,holding_days
2004-11-19,2005-01-31,44.422764,45.723395,1558,2026,0.0293,0.0,0,tlt,rebalance,45021,43463,71237.049512828,73
2004-11-19,2005-05-26,44.422764,47.524172,1330,4125,0.0698,0.0,0,tlt,rebalance,43463,42133,63207.14939574001,188
2005-01-31,2005-05-26,80.033316,81.112945,188,203,0.0135,0.0,3,spy,rebalance,37412,37224,15249.233650976,115
2005-05-26,2005-12-02,32.45501,35.657521,1358,4349,0.0987,0.0,3,qqq,rebalance,93012,91654,48422.912913689994,190
2004-11-19,2005-12-02,44.456112,49.78021,4465,23772,0.1198,0.0,0,gld,rebalance,48065,43600,222268.63765,378
2004-11-19,2006-04-04,44.456112,58.264679,4676,64569,0.3106,0.0,0,gld,rebalance,43600,38924,272445.639018028,501
2005-05-26,2006-06-12,32.585858,32.578929,95088,-659,-0.0002,0.0,3,qqq,signal,95088,0,3097865.21216256,382
2004-11-19,2006-08-02,44.456112,64.545778,3934,79033,0.4519,0.0,0,gld,rebalance,38924,34990,253923.09067560403,621
2004-11-19,2006-08-02,44.747723,45.929353,722,853,0.0264,0.0,0,tlt,rebalance,49501,48779,33160.993105704,621
2004-11-19,2006-09-29,44.747723,48.44605,1795,6638,0.0826,0.0,0,tlt,rebalance,48779,46984,86960.658897375,679
2005-01-31,2006-09-29,80.237808,93.016664,1541,19692,0.1593,0.0,3,spy,rebalance,38206,36665,143338.679744858,606
2005-01-31,2007-06-04,80.237808,107.760187,1482,40788,0.343,0.0,3,spy,rebalance,36665,35183,159700.59665976002,854
2006-09-29,2007-06-04,35.135386,40.439268,3534,18744,0.151,0.0,3,qqq,rebalance,97282,93748,142912.373631498,248
2004-11-19,2007-12-04,45.807025,78.394107,3365,109656,0.7114,0.0,0,gld,rebalance,38299,34934,263796.17008528503,1110
2004-11-19,2007-12-04,45.14621,54.331463,2752,25278,0.2035,0.0,0,tlt,rebalance,53001,50249,149520.186605312,1110
2005-01-31,2008-01-16,82.673016,97.795546,39110,591442,0.1829,0.0,3,spy,signal,39110,0,3824783.78665605,1080
2006-09-29,2008-01-17,35.141456,39.65091,93816,423059,0.1283,0.0,3,qqq,signal,93816,0,3719889.804175992,475
2004-11-19,2008-02-04,45.807025,88.244472,4923,208920,0.9264,0.0,0,gld,rebalance,34934,30011,434427.53562646196,1172
2004-11-19,2008-02-04,45.14621,54.445192,1497,13921,0.206,0.0,0,tlt,rebalance,50249,48752,81504.452338671,1172
2008-05-07,2008-07-03,42.251716,38.627537,94119,-341104,-0.0858,0.0,3,qqq,signal,94119,0,3635585.126290824,57
