Date,Open,High,Low,Close,change_pct
2009-08-13,8.7475,8.79,8.685,8.72,1.6
2009-08-14,8.75,8.76,8.485,8.585,-1.55
2009-08-17,8.3175,8.3725,8.2725,8.3275,-3.0
2009-08-18,8.3625,8.4325,8.36,8.3925,0.78
2009-08-19,8.35,8.5325,8.3425,8.49,1.16
2009-08-20,8.45,8.495,8.425,8.45,-0.47
2009-08-21,8.69,8.72,8.6525,8.695,2.9
2009-08-24,8.69,8.7125,8.3425,8.4475,-2.85
2009-08-25,8.655,8.66,8.4925,8.5375,1.07
2009-08-26,8.525,8.5525,8.44,8.54,0.03
2009-08-27,8.5375,8.6325,8.4675,8.6075,0.79
2009-08-28,8.7775,8.785,8.7,8.7325,1.45
2009-08-31,8.595,8.665,8.565,8.635,-1.12
2009-09-01,8.6375,8.7525,8.585,8.7425,1.24
2009-09-02,8.885,9.19,8.87,9.165,4.83
2009-09-03,9.24,9.4975,9.1875,9.41,2.67
2009-09-04,9.3425,9.475,9.2725,9.4375,0.29
2009-09-08,9.635,9.6375,9.4,9.405,-0.34
2009-09-09,9.505,9.575,9.2925,9.3325,-0.77
2009-09-10,9.3225,9.5,9.2975,9.45,1.26
2009-09-11,9.69,9.765,9.56,9.645,2.06
2009-09-14,9.54,9.5825,9.45,9.495,-1.56
2009-09-15,9.4425,9.7025,9.4225,9.6775,1.92
2009-09-16,9.8775,9.895,9.7925,9.8775,2.07
2009-09-17,9.82,9.9,9.705,9.7625,-1.16
2009-09-18,9.8375,9.855,9.625,9.64,-1.25
2009-09-21,9.4925,9.61,9.085,9.565,-0.78
2009-09-22,9.86,9.86,9.7525,9.8,2.46
2009-09-23,9.7125,9.8425,9.615,9.6375,-1.66
2009-09-24,9.745,9.7625,9.315,9.385,-2.62
2009-09-25,9.295,9.3725,9.2375,9.2875,-1.04
2009-09-28,9.32,9.42,9.285,9.295,0.08
2009-09-29,9.31,9.4125,9.2725,9.35,0.59
2009-09-30,9.535,9.6725,9.4025,9.6325,3.02
2009-10-01,9.64,9.64,9.4475,9.45,-1.89
2009-10-02,9.4275,9.6375,9.4275,9.5325,0.87
2009-10-05,9.5625,9.8225,9.54,9.8225,3.04
2009-10-06,10.105,10.3275,10.095,10.2925,4.78
2009-10-07,10.3075,10.355,10.2125,10.325,0.32
2009-10-08,10.3775,10.675,10.315,10.675,3.39
2009-10-09,10.47,10.5,10.325,10.42,-2.39
2009-10-12,10.5175,10.6325,10.5075,10.5625,1.37
2009-10-13,10.5925,10.755,10.545,10.695,1.25
2009-10-14,10.7125,10.7725,10.6025,10.6875,-0.07
2009-10-15,10.5,10.6275,10.355,10.43,-2.41
2009-10-16,10.375,10.5625,10.3425,10.4825,0.5
2009-10-19,10.475,10.69,10.39,10.6875,1.96
2009-10-20,10.7075,10.7075,10.4675,10.53,-1.47
2009-10-21,10.5125,10.725,10.49,10.58,0.47
2009-10-22,10.525,10.6475,10.455,10.615,0.33
2009-10-23,10.7425,10.745,10.4325,10.52,-0.89
2009-10-26,10.5175,10.6275,10.1775,10.195,-3.09
2009-10-27,10.19,10.23,10.0675,10.1825,-0.12
2009-10-28,10.115,10.2125,9.95,9.9625,-2.16
2009-10-29,10.1625,10.3625,10.125,10.35,3.89
2009-10-30,10.285,10.3425,10.1075,10.3125,-0.36
2009-11-02,10.5025,10.655,10.455,10.5925,2.72
2009-11-03,10.56,11.1575,10.55,11.1225,5.0
2009-11-04,11.2475,11.365,11.1125,11.23,0.97
2009-11-05,11.1975,11.2675,11.1425,11.2175,-0.11
2009-11-06,11.295,11.415,11.235,11.31,0.82
2009-11-09,11.58,11.5925,11.4175,11.48,1.5
2009-11-10,11.4425,11.5975,11.375,11.5175,0.33
2009-11-11,11.7375,11.785,11.6425,11.775,2.24
2009-11-12,11.6775,11.75,11.45,11.4825,-2.48
2009-11-13,11.5,11.805,11.45,11.805,2.81
2009-11-16,11.9925,12.305,11.9875,12.195,3.3
2009-11-17,12.075,12.2725,12.0375,12.27,0.62
2009-11-18,12.4375,12.5125,12.2375,12.345,0.61
2009-11-19,12.2525,12.3475,12.02,12.3425,-0.02
2009-11-20,12.2075,12.4675,12.18,12.465,0.99
2009-11-23,12.845,12.95,12.7,12.785,2.57
2009-11-24,12.8575,12.88,12.6925,12.88,0.74
2009-11-25,13.0725,13.3525,13.0475,13.305,3.3
2009-11-27,12.5,13.095,12.465,12.94,-2.74
2009-11-30,12.8125,13.1225,12.7675,13.075,1.04
2009-12-01,13.4325,13.56,13.32,13.4525,2.89
2009-12-02,13.77,13.87,13.665,13.8575,3.01
2009-12-03,13.725,13.9375,13.595,13.755,-0.74
2009-12-04,13.375,13.4125,12.3075,12.625,-8.22
2009-12-07,12.125,12.68,12.0825,12.45,-1.39
2009-12-08,12.3675,12.4375,11.8175,11.9725,-3.84
2009-12-09,12.105,12.3,11.6375,11.94,-0.27
2009-12-10,11.9175,11.98,11.7825,11.9625,0.19
2009-12-11,11.9,11.9425,11.5,11.625,-2.82
2009-12-14,11.78,11.8675,11.6625,11.82,1.68
2009-12-15,11.755,11.8825,11.6375,11.8125,-0.06
2009-12-16,11.9375,12.17,11.915,12.09,2.35
2009-12-17,11.635,11.74,10.17,11.2075,-7.3
2009-12-18,11.325,11.645,11.225,11.5375,2.94
2009-12-21,11.5825,11.595,11.0875,11.1175,-3.64
2009-12-22,11.0725,11.1275,10.775,10.9425,-1.57
2009-12-23,11.0375,11.2,10.9675,11.04,0.89
2009-12-24,11.2875,11.3925,11.275,11.3925,3.19
2009-12-28,11.4575,11.48,11.32,11.4375,0.39
2009-12-29,11.41,11.42,11.205,11.205,-2.03
2009-12-30,11.04,11.1925,10.9925,11.1,-0.94
2009-12-31,11.3025,11.3375,11.1575,11.17,0.63
2010-01-04,11.68,11.745,11.58,11.6775,4.54
2010-01-05,11.6975,11.8025,11.56,11.6575,-0.17
2010-01-06,11.8625,12.0925,11.8125,12.0325,3.22
2010-01-07,11.95,11.985,11.8625,11.8775,-1.29
2010-01-08,12.0425,12.055,11.77,12.005,1.07
2010-01-11,12.4275,12.4725,12.26,12.3275,2.69
2010-01-12,12.21,12.3625,11.7275,11.8075,-4.22
2010-01-13,11.8875,12.03,11.6025,12.025,1.84
2010-01-14,12.0275,12.195,11.8725,12.135,0.91
2010-01-15,11.9725,11.9825,11.7875,11.8825,-2.08
2010-01-19,11.9,12.0625,11.875,12.0275,1.22
2010-01-20,11.695,11.695,11.3675,11.4575,-4.74
2010-01-21,11.3675,11.4275,10.9775,11.135,-2.81
2010-01-22,11.045,11.185,10.8475,11.1,-0.31
2010-01-25,11.145,11.1975,11.07,11.1625,0.56
2010-01-26,11.0275,11.255,11.0075,11.1625,0.0
2010-01-27,11.1625,11.205,10.88,10.96,-1.81
2010-01-28,11.08,11.08,10.6825,10.945,-0.14
2010-01-29,10.81,10.8975,10.695,10.8425,-0.94
2010-02-01,10.9775,11.3475,10.9175,11.33,4.5
2010-02-02,11.4925,11.585,11.385,11.495,1.46
2010-02-03,11.475,11.5525,11.3375,11.39,-0.91
2010-02-04,10.9825,10.99,10.365,10.4925,-7.88
2010-02-05,10.35,10.5425,10.07,10.535,0.41
2010-02-08,10.4975,10.6375,10.4075,10.4275,-1.02
2010-02-09,10.66,10.8325,10.595,10.7075,2.69
2010-02-10,10.6425,10.71,10.435,10.635,-0.68
2010-02-11,10.7175,11.125,10.6875,11.055,3.95
2010-02-12,10.8325,11.03,10.725,11.0225,-0.29
2010-02-16,11.5075,11.59,11.4375,11.535,4.65
2010-02-17,11.5675,11.6275,11.3875,11.465,-0.61
2010-02-18,11.5375,11.645,11.45,11.6075,1.24
2010-02-19,11.47,11.69,11.3725,11.5175,-0.78
2010-02-22,11.585,11.6125,11.3425,11.43,-0.76
2010-02-23,11.3675,11.3775,11.1375,11.17,-2.27
2010-02-24,11.0475,11.2325,11.0125,11.0625,-0.96
2010-02-25,10.9375,11.3325,10.915,11.265,1.83
2010-02-26,11.385,11.52,11.29,11.48,1.91
2010-03-01,11.5025,11.585,11.4025,11.49,0.09
2010-03-02,11.5875,11.9125,11.5725,11.83,2.96
2010-03-03,11.91,12.0625,11.865,11.955,1.06
2010-03-04,11.875,11.88,11.675,11.8025,-1.28
2010-03-05,11.8575,11.96,11.7775,11.785,-0.15
2010-03-08,11.8525,11.87,11.5075,11.5675,-1.85
2010-03-09,11.41,11.6225,11.39,11.54,-0.24
2010-03-10,11.5775,11.6875,11.1875,11.265,-2.38
2010-03-11,11.2375,11.3125,11.1475,11.295,0.27
2010-03-12,11.2925,11.33,11.075,11.17,-1.11
2010-03-15,11.2,11.29,11.1375,11.255,0.76
2010-03-16,11.59,11.695,11.535,11.6625,3.62
2010-03-17,11.6275,11.6825,11.4875,11.49,-1.48
2010-03-18,11.6075,11.7075,11.485,11.655,1.44
2010-03-19,11.23,11.645,11.1325,11.23,-3.65
2010-03-22,11.0175,11.1575,10.945,11.1025,-1.14
2010-03-23,11.045,11.2625,11.025,11.2075,0.95
2010-03-24,10.9325,10.9575,10.7925,10.8175,-3.48
2010-03-25,10.94,10.9875,10.85,10.905,0.81
2010-03-26,10.985,11.29,10.915,11.265,3.3
2010-03-29,11.33,11.375,11.2425,11.2975,0.29
2010-03-30,11.2625,11.2725,11.12,11.1375,-1.42
2010-03-31,11.4425,11.4575,11.32,11.345,1.86
2010-04-01,11.55,11.655,11.5475,11.605,2.29
2010-04-05,11.67,11.7675,11.6125,11.7375,1.14
2010-04-06,11.7525,11.87,11.7375,11.7775,0.34
2010-04-07,11.9525,12.175,11.9375,12.085,2.61
2010-04-08,12.0875,12.185,12.0525,12.115,0.25
2010-04-09,12.215,12.415,12.1425,12.3325,1.8
2010-04-12,12.3375,12.4225,12.19,12.1975,-1.09
2010-04-13,12.21,12.2175,11.9925,12.115,-0.68
2010-04-14,12.2425,12.3225,12.145,12.2025,0.72
2010-04-15,12.16,12.34,12.16,12.33,1.04
2010-04-16,12.0775,12.19,11.6625,11.8025,-4.28
2010-04-19,11.7225,11.8125,11.685,11.7825,-0.17
2010-04-20,11.88,12.0025,11.825,11.85,0.57
2010-04-21,11.93,12.0925,11.8575,12.035,1.56
2010-04-22,11.92,11.95,11.695,11.9275,-0.89
2010-04-23,11.8075,12.225,11.775,12.2075,2.35
2010-04-26,12.15,12.22,12.105,12.125,-0.68
2010-04-27,12.035,12.55,12.0325,12.5125,3.2
2010-04-28,12.3925,12.595,12.305,12.4475,-0.52
2010-04-29,12.3575,12.485,12.35,12.4325,-0.12
2010-04-30,12.6475,12.74,12.6375,12.67,1.91
2010-05-03,12.7975,12.87,12.7125,12.7475,0.61
2010-05-04,12.91,12.9125,12.4075,12.5575,-1.49
2010-05-05,12.265,12.635,12.2125,12.6075,0.4
2010-05-06,12.7325,13.4,12.7125,13.355,5.93
2010-05-07,13.1525,13.4275,12.96,13.3025,-0.39
2010-05-10,13.1175,13.2075,12.9875,13.145,-1.18
2010-05-11,13.555,13.8725,13.455,13.825,5.17
2010-05-12,13.9575,14.19,13.8525,14.0,1.27
2010-05-13,13.975,14.06,13.7075,13.81,-1.36
2010-05-14,14.115,14.1425,13.4825,13.775,-0.25
2010-05-17,13.8025,13.9275,13.5075,13.52,-1.85
2010-05-18,13.3975,13.725,13.3225,13.5425,0.17
2010-05-19,13.255,13.3025,12.785,12.9125,-4.65
2010-05-20,12.785,12.9675,12.5925,12.73,-1.41
2010-05-21,12.5425,12.8175,12.4325,12.585,-1.14
2010-05-24,12.825,13.0125,12.77,12.9475,2.88
2010-05-25,13.02,13.0925,12.9425,13.0625,0.89
2010-05-26,13.3225,13.4375,13.2875,13.3025,1.84
2010-05-27,13.245,13.42,13.23,13.3425,0.3
2010-05-28,13.29,13.39,13.115,13.39,0.36
2010-06-01,13.62,13.6975,13.5575,13.6075,1.62
2010-06-02,13.4975,13.6,13.365,13.5775,-0.22
2010-06-03,13.4425,13.495,13.075,13.1925,-2.84
2010-06-04,13.175,13.49,12.97,13.425,1.76
2010-06-07,13.34,14.0325,13.3175,13.9525,3.93
2010-06-08,13.9975,14.175,13.775,13.84,-0.81
2010-06-09,13.7325,13.8325,13.5075,13.76,-0.58
2010-06-10,13.4725,13.62,13.3525,13.3875,-2.71
2010-06-11,13.575,13.6975,13.4625,13.6075,1.64
2010-06-14,13.5175,13.6475,13.3975,13.5325,-0.55
2010-06-15,13.55,13.8275,13.5,13.8275,2.18
2010-06-16,13.7625,13.7925,13.625,13.695,-0.96
2010-06-17,13.98,14.1575,13.95,14.0425,2.54
2010-06-18,14.31,14.4075,14.25,14.25,1.48
2010-06-21,14.32,14.32,13.6775,13.6975,-3.88
2010-06-22,13.85,13.9475,13.7875,13.91,1.55
2010-06-23,13.8,13.8225,13.535,13.8225,-0.63
2010-06-24,13.755,14.0775,13.7425,13.89,0.49
2010-06-25,14.22,14.3,14.165,14.2175,2.36
2010-06-28,14.2075,14.395,13.77,13.8325,-2.71
2010-06-29,13.8225,13.9925,13.5725,13.865,0.23
2010-06-30,13.82,14.04,13.79,13.9575,0.67
2010-07-01,13.7725,13.8,12.895,12.895,-7.61
2010-07-02,13.1725,13.2225,13.0,13.2125,2.46
2010-07-06,13.025,13.0425,12.73,12.795,-3.16
2010-07-07,12.7975,13.0525,12.7775,13.0475,1.97
2010-07-08,12.9625,12.9725,12.6975,12.93,-0.9
2010-07-09,13.135,13.2625,13.1075,13.1825,1.95
2010-07-12,13.055,13.14,12.865,12.9675,-1.63
2010-07-13,13.3275,13.33,13.175,13.1825,1.66
2010-07-14,13.1475,13.35,13.0,13.1525,-0.23
2010-07-15,13.2225,13.25,13.0575,13.14,-0.1
2010-07-16,12.8125,12.815,12.65,12.7875,-2.68
2010-07-19,12.5475,12.605,12.46,12.5975,-1.49
2010-07-20,12.5825,12.8025,12.5475,12.785,1.49
2010-07-21,12.8125,12.8525,12.5825,12.6125,-1.35
2010-07-22,12.63,12.9625,12.63,12.8275,1.7
2010-07-23,12.8975,12.9525,12.5925,12.6625,-1.29
2010-07-26,12.73,12.73,12.4875,12.54,-0.97
2010-07-27,12.415,12.415,12.0275,12.0975,-3.53
2010-07-28,12.0775,12.1875,12.005,12.15,0.43
2010-07-29,12.09,12.265,12.0625,12.25,0.82
2010-07-30,12.285,12.5575,12.2225,12.5025,2.06
2010-08-02,12.6375,12.6975,12.47,12.515,0.1
2010-08-03,12.5975,12.7075,12.5825,12.6125,0.78
2010-08-04,12.9225,12.975,12.76,12.76,1.17
2010-08-05,12.8375,12.8575,12.6925,12.825,0.51
2010-08-06,13.035,13.1375,12.935,13.01,1.44
2010-08-09,13.0025,13.01,12.8825,12.9275,-0.63
2010-08-10,12.7275,13.05,12.69,12.9925,0.5
2010-08-11,12.98,13.035,12.7375,12.9,-0.71
2010-08-12,13.165,13.235,13.16,13.21,2.4
2010-08-13,13.215,13.2325,13.125,13.215,0.04
2010-08-16,13.405,13.44,13.3625,13.41,1.48
2010-08-17,13.425,13.4725,13.3925,13.4275,0.13
2010-08-18,13.3175,13.5925,13.26,13.5375,0.82
2010-08-19,13.6175,13.6975,13.5,13.555,0.13
2010-08-20,13.4725,13.495,13.3525,13.475,-0.59
2010-08-23,13.465,13.4875,13.3475,13.435,-0.3
2010-08-24,13.2,13.63,13.18,13.55,0.86
2010-08-25,13.73,13.78,13.64,13.7775,1.68
2010-08-26,13.72,13.7425,13.5825,13.69,-0.64
2010-08-27,13.7425,13.7825,13.5725,13.6975,0.05
2010-08-30,13.6625,13.7075,13.62,13.6775,-0.15
2010-08-31,13.8675,13.955,13.8,13.93,1.85
2010-09-01,13.94,13.965,13.7925,13.8525,-0.56
2010-09-02,14.01,14.0225,13.905,13.9775,0.9
2010-09-03,13.765,13.9675,13.725,13.8875,-0.64
2010-09-07,14.1175,14.1475,14.0575,14.07,1.31
2010-09-08,14.1075,14.225,14.04,14.0775,0.05
2010-09-09,14.0,14.1,13.7725,13.81,-1.9
2010-09-10,13.7575,13.955,13.75,13.8425,0.24
2010-09-13,13.8075,13.93,13.77,13.8125,-0.22
2010-09-14,14.115,14.4875,14.0925,14.3625,3.98
2010-09-15,14.35,14.4175,14.22,14.32,-0.3
2010-09-16,14.475,14.525,14.405,14.4875,1.17
2010-09-17,14.575,14.5875,14.4175,14.4825,-0.03
2010-09-20,14.59,14.6825,14.535,14.55,0.47
2010-09-21,14.5375,14.85,14.4,14.82,1.86
2010-09-22,14.945,14.95,14.74,14.86,0.27
2010-09-23,14.8575,14.9625,14.765,14.885,0.17
2010-09-24,15.0325,15.0325,14.8875,14.96,0.5
2010-09-27,15.0225,15.025,14.925,14.9825,0.15
2010-09-28,14.8975,15.2875,14.8325,15.2675,1.9
2010-09-29,15.2525,15.325,15.165,15.27,0.02
2010-09-30,15.3175,15.34,14.9575,15.255,-0.1
2010-10-01,15.45,15.55,15.385,15.495,1.57
2010-10-04,15.405,15.4175,15.3375,15.395,-0.65
2010-10-05,15.7675,16.012501,15.725,15.9875,3.85
2010-10-06,16.102501,16.190001,16.067499,16.18,1.2
2010-10-07,16.379999,16.387501,15.6225,15.825,-2.19
2010-10-08,15.9225,16.190001,15.8525,16.145,2.02
2010-10-11,16.047501,16.295,15.99,16.2925,0.91
2010-10-12,16.237499,16.254999,16.0625,16.215,-0.48
2010-10-13,16.4025,16.775,16.375,16.727501,3.16
2010-10-14,16.727501,16.9175,16.695,16.889999,0.97
2010-10-15,16.762501,16.82,16.48,16.647499,-1.44
2010-10-18,16.565001,16.785,16.4925,16.7675,0.72
2010-10-19,15.8175,16.08,15.645,15.7375,-6.14
2010-10-20,15.8025,16.1,15.8025,16.040001,1.92
