Date,equity,position,drawdown_pct
2008-12-03,10000000,0,0.0
2008-12-04,9872463,1627105,-1.28
2008-12-05,9673143,1627105,-3.27
2008-12-08,10027038,1627105,0.0
2008-12-09,10104326,1627105,0.0
2008-12-10,10982963,1627105,0.0
2008-12-11,11300248,1627105,0.0
2008-12-12,11231096,1627105,-0.61
2008-12-15,11776176,1627105,0.0
2008-12-16,12390408,1627105,0.0
2008-12-17,12610068,1627105,0.0
2008-12-18,12170749,1627105,-3.48
2008-12-19,11735499,1627105,-6.94
2008-12-22,11938887,1627105,-5.32
2008-12-23,11690753,1627105,-7.29
2008-12-24,12003971,1627105,-4.81
2008-12-26,12606000,1627105,-0.03
2008-12-29,12776846,1627105,0.0
2008-12-30,12728033,1627105,-0.38
2008-12-31,12854133,1627105,0.0
2009-01-02,12772778,1627105,-0.63
2009-01-05,12264308,1627105,-4.59
2009-01-06,12435154,1627105,-3.26
2009-01-07,11715160,1627105,-8.86
2009-01-08,12199224,1627105,-5.09
2009-01-09,12052784,1627105,-6.23
2009-01-12,11125334,1627105,-13.45
2009-01-13,11174147,1627105,-13.07
2009-01-14,10901607,1627105,-15.19
2009-01-15,11072453,1627105,-13.86
2009-01-16,11727363,1627105,-8.77
2009-01-20,12231766,1627105,-4.84
2009-01-21,12109733,1627105,-5.79
2009-01-22,12231766,1627105,-4.84
2009-01-23,13305655,1627105,0.0
2009-01-26,13443959,1627105,0.0
2009-01-27,13256842,1627105,-1.39
2009-01-28,12984302,1627105,-3.42
2009-01-29,13627008,1627105,0.0
2009-01-30,14155817,1627105,0.0
2009-02-02,13342265,1627105,-5.75
2009-02-03,13293452,1627105,-6.09
2009-02-04,13464298,1627105,-4.89
2009-02-05,13777515,1627105,-2.67
2009-02-06,13635144,1627105,-3.68
2009-02-09,13171419,1627105,-6.95
2009-02-10,13761244,1627105,-2.79
2009-02-11,14403951,1627105,0.0
2009-02-12,14648017,1627105,0.0
2009-02-13,14493442,1627105,-1.06
2009-02-17,15429027,1627105,0.0
2009-02-18,15880549,1627105,0.0
2009-02-19,15494111,1627105,-2.43
2009-02-20,16120547,1627105,0.0
2009-02-23,16055462,1627105,-0.4
2009-02-24,15115809,1627105,-6.23
2009-02-25,14599203,1627105,-9.44
2009-02-26,14574797,1627105,-9.59
2009-02-27,14379544,1627105,-10.8
2009-03-02,13911752,1627105,-13.7
2009-03-03,13594466,1627105,-15.67
2009-03-04,13309723,1627105,-17.44
2009-03-05,14216834,1627105,-11.81
2009-03-06,14290054,1627105,-11.36
2009-03-09,13749041,1627105,-14.71
2009-03-10,13012776,1627105,-19.28
2009-03-11,13330062,1627105,-17.31
2009-03-12,13858871,1627105,-14.03
2009-03-13,13940226,1627105,-13.53
2009-03-16,13805990,1627105,-14.36
2009-03-17,13537517,1627105,-16.02
2009-03-18,14436493,1627105,-10.45
2009-03-19,14802592,1627105,-8.18
2009-03-20,14562594,1627105,-9.66
2009-03-23,14074462,1627105,-12.69
2009-03-24,13777515,1627105,-14.53
2009-03-25,14033784,1627105,-12.94
2009-03-26,14045988,1627105,-12.87
2009-03-27,13692092,1627105,-15.06
2009-03-30,13484637,1627105,-16.35
2009-03-31,13549721,1627105,-15.95
2009-04-01,13753109,1627105,-14.69
2009-04-02,13081928,1627105,-18.85
2009-04-03,12719897,1627105,-21.1
2009-04-06,12040581,1627105,-25.31
2009-04-07,12447357,1627105,-22.79
2009-04-08,12394476,1627105,-23.11
2009-04-09,12288714,1627105,-23.77
2009-04-13,12719897,1627105,-21.1
2009-04-14,12618203,1627105,-21.73
2009-04-15,12667016,1627105,-21.42
2009-04-16,12170749,1627105,-24.5
2009-04-17,11975497,1627105,-25.71
2009-04-20,12483967,1627105,-22.56
2009-04-21,12431086,1627105,-22.89
2009-04-22,12565322,1627105,-22.05
2009-04-23,12959895,1627105,-19.61
2009-04-24,13264977,1627105,-17.71
2009-04-27,13065657,1627105,-18.95
2009-04-28,12683287,1627105,-21.32
2009-04-29,12862269,1627105,-20.21
2009-04-30,12532780,1627105,-22.26
2009-05-01,12459560,1627105,-22.71
2009-05-04,12902947,1627105,-19.96
2009-05-05,12809388,1627105,-20.54
2009-05-06,13179554,1627105,-18.24
2009-05-07,13130741,1627105,-18.55
2009-05-08,13281248,1627105,-17.61
2009-05-11,13224300,1627105,-17.97
2009-05-12,13525314,1627105,-16.1
2009-05-13,13602602,1627105,-15.62
2009-05-14,13602602,1627105,-15.62
2009-05-15,13744973,1627105,-14.74
2009-05-18,13395146,1627105,-16.91
2009-05-19,13570060,1627105,-15.82
2009-05-20,13960565,1627105,-13.4
2009-05-21,14424290,1627105,-10.52
2009-05-22,14497509,1627105,-10.07
2009-05-26,14363273,1627105,-10.9
2009-05-27,14290054,1627105,-11.36
2009-05-28,14550390,1627105,-9.74
2009-05-29,15144284,1627105,-6.06
2009-06-01,14989709,1627105,-7.01
2009-06-02,15209368,1627105,-5.65
2009-06-03,14603271,1627105,-9.41
2009-06-04,15164622,1627105,-5.93
2009-06-05,14347002,1627105,-11.0
2009-06-08,14302257,1627105,-11.28
