Date,Open,High,Low,Close,Volume,ma_200,open_pct,high_pct,low_pct,close_pct
2008-12-03,60.3435,63.5488,60.1554,63.1798,519863500,88.1933,-2.19,3.0,-2.5,2.4
2008-12-04,62.2681,63.708,60.5895,61.7182,444173800,88.0218,-1.44,0.84,-4.1,-2.31
2008-12-05,60.5244,63.9757,59.5042,63.6212,471905300,87.8569,-1.93,3.66,-3.59,3.08
2008-12-08,65.3649,66.8409,63.7297,65.8424,412859300,87.6971,2.74,5.06,0.17,3.49
2008-12-09,65.3866,66.66,64.3808,64.7571,370790000,87.5281,-0.69,1.24,-2.22,-1.65
2008-12-10,65.3504,66.1029,64.3953,65.1985,396187400,87.3618,0.92,2.08,-0.56,0.68
2008-12-11,64.7861,65.8424,63.216,63.6284,365061000,87.1925,-0.63,0.99,-3.04,-2.41
2008-12-12,61.8991,64.446,61.6459,64.3881,415060400,87.0379,-2.72,1.28,-3.12,1.19
2008-12-15,64.4098,64.5039,62.4345,63.4909,256694200,86.8799,0.03,0.18,-3.03,-1.39
2008-12-16,66.4791,66.5804,63.802,66.4791,377699500,86.7387,4.71,4.87,0.49,4.71
2008-12-17,65.7267,66.8771,65.1623,65.8352,281819800,86.5912,-1.13,0.6,-1.98,-0.97
2008-12-18,66.1318,66.3272,63.8237,64.6052,374673300,86.4475,0.45,0.75,-3.06,-1.87
2008-12-19,64.991,66.0997,64.2543,64.3273,301451300,86.3072,0.6,2.31,-0.54,-0.43
2008-12-22,64.6117,64.6774,62.3578,63.503,243759500,86.1689,0.44,0.54,-3.06,-1.28
2008-12-23,63.8459,64.1376,62.584,62.8466,221625200,86.0109,0.54,1.0,-1.45,-1.03
2008-12-24,63.0581,63.3644,62.7298,63.2112,62061600,85.8591,0.34,0.82,-0.19,0.58
2008-12-26,63.6343,63.6781,63.0946,63.576,74767700,85.7081,0.67,0.74,-0.18,0.58
2008-12-29,63.6343,63.6999,62.438,63.3936,127795900,85.5635,0.09,0.19,-1.79,-0.29
2008-12-30,63.8313,64.9546,63.3717,64.8962,168256300,85.4311,0.69,2.46,-0.03,2.37
2008-12-31,64.9764,66.355,64.8232,65.8225,193987200,85.2843,0.12,2.25,-0.11,1.43
2009-01-02,65.9684,68.1567,65.5381,67.8066,227566300,85.1592,0.22,3.55,-0.43,3.01
2009-01-05,67.5659,68.3172,67.0261,67.7263,240349700,85.0251,-0.35,0.75,-1.15,-0.12
2009-01-06,68.3026,68.8934,67.6023,68.1786,328260900,84.8838,0.85,1.72,-0.18,0.67
2009-01-07,67.1063,67.296,65.7934,66.1362,280899200,84.7319,-1.57,-1.29,-3.5,-3.0
2009-01-08,65.7642,66.4426,65.4068,66.4061,263834400,84.5872,-0.56,0.46,-1.1,0.41
2009-01-09,66.4936,66.6103,62.263,64.9837,330953600,84.4369,0.13,0.31,-6.24,-2.14
2009-01-12,64.8014,64.8524,63.0289,63.4228,277858500,84.2833,-0.28,-0.2,-3.01,-2.4
2009-01-13,63.2623,64.1011,62.8757,63.5395,356432300,84.1287,-0.25,1.07,-0.86,0.18
2009-01-14,62.3943,62.5475,60.6583,61.5409,435491600,83.9475,-1.8,-1.56,-4.53,-3.15
2009-01-15,61.3586,62.1828,59.6079,61.5628,532647300,83.7661,-0.3,1.04,-3.14,0.04
2009-01-16,62.6277,62.7225,60.5781,62.0442,399237200,83.5858,1.73,1.88,-1.6,0.78
2009-01-20,61.4388,62.0442,58.3898,58.7691,419855200,83.3897,-0.98,-0.0,-5.89,-5.28
2009-01-21,59.7684,61.446,58.6961,61.3075,364360700,83.2061,1.7,4.56,-0.12,4.32
2009-01-22,60.1185,61.3002,59.2068,60.3592,427940300,83.0182,-1.94,-0.01,-3.43,-1.55
2009-01-23,59.0098,61.2637,58.7691,60.6218,386800600,82.8352,-2.24,1.5,-2.63,0.44
2009-01-26,60.9719,62.263,60.403,61.0376,317978800,82.6535,0.58,2.71,-0.36,0.69
2009-01-27,61.3658,62.1099,60.7604,61.6576,273789700,82.4845,0.54,1.76,-0.45,1.02
2009-01-28,63.0216,64.1522,62.7809,63.7437,330007000,82.3274,2.21,4.05,1.82,3.38
2009-01-29,62.8101,63.8167,61.6138,61.6722,294392500,82.1589,-1.46,0.11,-3.34,-3.25
2009-01-30,61.9858,62.2922,59.9654,60.4176,383383600,81.9712,0.51,1.01,-2.77,-2.03
2009-02-02,59.4985,60.6729,59.3089,60.2352,288233300,81.7819,-1.52,0.42,-1.84,-0.3
2009-02-03,60.6145,61.5336,59.9726,61.0813,278385800,81.5917,0.63,2.16,-0.44,1.4
2009-02-04,61.4898,62.2703,60.5708,60.7823,322989300,81.3997,0.67,1.95,-0.84,-0.49
2009-02-05,60.3228,62.212,56.6976,61.6868,417679400,81.2145,-0.76,2.35,-6.72,1.49
2009-02-06,61.8983,63.7072,61.767,63.4447,366101700,81.0388,0.34,3.28,0.13,2.85
2009-02-09,63.4301,63.999,62.9632,63.5322,240075200,80.8614,-0.02,0.87,-0.76,0.14
2009-02-10,62.9268,63.4811,60.1404,60.6218,536212800,80.6649,-0.95,-0.08,-5.34,-4.58
2009-02-11,60.8698,61.3075,60.1039,60.9792,324442500,80.4701,0.41,1.13,-0.85,0.59
2009-02-12,59.9362,61.1397,59.1192,61.023,469302200,80.2774,-1.71,0.26,-3.05,0.07
2009-02-13,60.9428,61.4461,60.3519,60.3665,293998400,80.0844,-0.13,0.69,-1.1,-1.08
2009-02-17,58.4701,60.5124,57.7479,57.7844,478910100,79.8683,-3.14,0.24,-4.34,-4.28
2009-02-18,58.2002,58.3096,57.0987,57.6458,362964800,79.65,0.72,0.91,-1.19,-0.24
2009-02-19,58.2367,58.4628,56.9091,57.0258,316867500,79.4311,1.02,1.42,-1.28,-1.08
2009-02-20,55.9682,57.1425,55.2679,56.4715,477176600,79.2051,-1.85,0.2,-3.08,-0.97
2009-02-23,57.0915,57.0915,54.4072,54.451,379641400,78.978,1.1,1.1,-3.66,-3.58
2009-02-24,54.9178,56.858,54.4874,56.5152,426260900,78.7625,0.86,4.42,0.07,3.79
2009-02-25,56.2672,57.2009,55.1658,56.0703,461985800,78.5458,-0.44,1.21,-2.39,-0.79
2009-02-26,56.7632,58.1126,55.0928,55.1585,363353900,78.3188,1.24,3.64,-1.74,-1.63
2009-02-27,53.9841,55.2095,53.8382,53.9258,470510900,78.0857,-2.13,0.09,-2.39,-2.23
2009-03-02,52.8973,53.9185,51.3291,51.4968,426452600,77.8394,-1.91,-0.01,-4.82,-4.5
2009-03-03,52.2335,52.2992,50.7966,51.1102,443761000,77.5848,1.43,1.56,-1.36,-0.75
2009-03-04,51.9564,53.1526,51.1102,52.3211,462753100,77.3358,1.66,4.0,0.0,2.37
2009-03-05,51.1321,52.321,49.7243,50.1839,485549400,77.0748,-2.27,-0.0,-4.96,-4.08
2009-03-06,50.6215,51.3874,48.9439,50.2714,490470000,76.8183,0.87,2.4,-2.47,0.17
2009-03-09,49.5638,51.0592,49.4034,49.6806,379905300,76.5675,-1.41,1.57,-1.73,-1.18
2009-03-10,50.7018,52.7879,50.5996,52.642,406227900,76.3314,2.06,6.25,1.85,5.96
2009-03-11,53.2474,53.7945,52.394,52.9848,356648300,76.1037,1.15,2.19,-0.47,0.65
2009-03-12,52.9702,55.2533,52.4961,55.071,409702700,75.8828,-0.03,4.28,-0.92,3.94
2009-03-13,55.443,56.1505,54.5093,55.5013,337474700,75.6617,0.68,1.96,-1.02,0.78
2009-03-16,56.1359,56.8726,55.2971,55.3336,360644900,75.4373,1.14,2.47,-0.37,-0.3
2009-03-17,55.4868,57.1571,55.0345,57.0258,356814300,75.2202,0.28,3.3,-0.54,3.06
2009-03-18,56.7559,59.0098,56.2162,58.3023,473273200,75.0145,-0.47,3.48,-1.42,2.24
2009-03-19,59.0317,59.0827,57.3978,57.5802,428520400,74.8082,1.25,1.34,-1.55,-1.24
2009-03-20,57.86,57.9702,56.2218,56.354,371078200,74.596,0.49,0.68,-2.36,-2.13
2009-03-23,57.8454,60.4533,57.5295,60.4019,419933300,74.3942,2.65,7.27,2.09,7.18
2009-03-24,59.682,60.5048,59.1457,59.2118,330271000,74.2025,-1.19,0.17,-2.08,-1.97
2009-03-25,59.6746,60.7545,58.0804,59.8362,441775100,74.0127,0.78,2.61,-1.91,1.05
2009-03-26,60.4239,61.1953,59.7407,61.0557,422025200,73.8314,0.98,2.27,-0.16,2.04
2009-03-27,60.277,60.6296,59.7334,59.9538,322332300,73.6518,-1.28,-0.7,-2.17,-1.8
2009-03-30,58.6241,58.6755,57.2723,57.8821,324108500,73.46,-2.22,-2.13,-4.47,-3.46
2009-03-31,58.4477,59.5644,58.0731,58.4184,364238300,73.2649,0.98,2.91,0.33,0.93
2009-04-01,57.6911,59.8142,57.5442,59.5497,377018300,73.075,-1.24,2.39,-1.5,1.94
