Date,equity,cash,rebalanced,rebalance_reason,spy_value,spy_weight,spy_signal,spy_shares,spy_avg_price,spy_realized_pnl,spy_unrealized_pnl,tqqq_value,tqqq_weight,tqqq_signal,tqqq_shares,tqqq_avg_price,tqqq_realized_pnl,tqqq_unrealized_pnl,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,gld_realized_pnl,gld_unrealized_pnl,tlt_value,tlt_weight,tlt_signal,tlt_shares,tlt_avg_price,tlt_realized_pnl,tlt_unrealized_pnl,drawdown_pct,spy_current_price,spy_return_pct,spy_contribution,tqqq_current_price,tqqq_return_pct,tqqq_contribution,gld_current_price,gld_return_pct,gld_contribution,tlt_current_price,tlt_return_pct,tlt_contribution,total_pnl,total_return_pct
2015-02-10,25748347,43,False,,7830535,0.3041,buy,45721,110.83971,275149,2762833,8182899,0.3178,buy,4131369,0.475253,4595482,6219452,4934631,0.1916,buy,41653,128.141993,426651,-402867,4800238,0.1864,buy,50178,72.059326,687203,1184445,-1.3,171.267807,54.5184546286791,3037982,1.980675,316.76181384611823,10814934,118.470001,-7.547870960268154,23783,95.6642,32.757555751222746,1871648,15748346.829358704,157.48346829358704
2015-02-11,25795481,43,False,,7835081,0.3037,buy,45721,110.83971,275149,2767378,8274921,0.3208,buy,4131369,0.475253,4595482,6311474,4876317,0.189,buy,41653,128.141993,426651,-461182,4809119,0.1864,buy,50178,72.059326,687203,1193326,-1.12,171.367218,54.60814360387041,3042527,2.002949,321.4485760062952,10906956,117.07,-8.640409763469092,-34531,95.841187,33.00316865050736,1880529,15795480.724828705,157.95480724828707
2015-02-12,26155391,43,False,,7910428,0.3024,buy,45721,110.83971,275149,2842725,8564150,0.3274,buy,4131369,0.475253,4595482,6600703,4887563,0.1869,buy,41653,128.141993,426651,-449936,4793207,0.1833,buy,50178,72.059326,687203,1177414,0.0,173.015198,56.09495730995686,3117874,2.072957,336.1792415944099,11196185,117.33999600000001,-8.42970912346308,-23285,95.524078,32.563102086978745,1864617,16155391.147346705,161.55391147346705
2015-02-13,26381488,43,False,,7942991,0.3011,buy,45721,110.83971,275149,2875289,8780246,0.3328,buy,4131369,0.475253,4595482,6816798,4914221,0.1863,buy,41653,128.141993,426651,-423277,4743987,0.1798,buy,50178,72.059326,687203,1128194,0.0,173.727417,56.73752394968259,3150438,2.125263,347.1851579789934,11412280,117.980003,-7.930257707485378,3373,94.543159,31.20183623381805,1815396,16381487.557148706,163.81487557148705
2015-02-17,26264333,43,False,,7955486,0.3029,buy,45721,110.83971,275149,2887784,8804075,0.3352,buy,4131369,0.475253,4595482,6840628,4832165,0.184,buy,41653,128.141993,426651,-505334,4672564,0.1779,buy,50178,72.059326,687203,1056771,-0.44,174.000702,56.984082696553195,3162933,2.131031,348.39882611852386,11436110,116.010002,-9.467615562833076,-78683,93.119766,29.226529112100618,1743973,16264332.691418704,162.64332691418704
2015-02-18,26344390,43,False,,7956247,0.302,buy,45721,110.83971,275149,2888544,8841869,0.3356,buy,4131369,0.475253,4595482,6878422,4845910,0.1839,buy,41653,128.141993,426651,-491589,4700322,0.1784,buy,50178,72.059326,687203,1084529,-0.14,174.017334,56.99908814902206,3163693,2.140179,350.32369368794554,11473904,116.33999600000001,-9.210093425474962,-64938,93.672958,29.994218778466198,1771731,16344390.194960706,163.44390194960704
2015-02-19,26424067,43,False,,7950564,0.3009,buy,45721,110.83971,275149,2882862,8974978,0.3397,buy,4131369,0.475253,4595482,7011530,4829249,0.1828,buy,41653,128.141993,426651,-508250,4669233,0.1767,buy,50178,72.059326,687203,1053440,0.0,173.893051,56.88695956261112,3158011,2.172398,357.10302340145626,11607012,115.94000199999999,-9.522242463973917,-81599,93.05339100000002,29.13441750960999,1740643,16424066.846720707,164.24066846720706
2015-02-20,26630522,43,False,,7998271,0.3003,buy,45721,110.83971,275149,2930568,9147524,0.3435,buy,4131369,0.475253,4595482,7184077,4801758,0.1803,buy,41653,128.141993,426651,-535741,4682926,0.1758,buy,50178,72.059326,687203,1067133,0.0,174.936478,57.82834329596991,3205717,2.214163,365.89096546932876,11779559,115.279999,-10.037298444454656,-109090,93.326279,29.513116582762102,1754336,16630521.867977705,166.30521867977706
2015-02-23,26725451,43,False,,7997137,0.2992,buy,45721,110.83971,275149,2929435,9183678,0.3436,buy,4131369,0.475253,4595482,7220231,4808006,0.1799,buy,41653,128.141993,426651,-529493,4736587,0.1772,buy,50178,72.059326,687203,1120795,0.0,174.911682,57.80597225223389,3204583,2.222914,367.73229866784305,11815712,115.43,-9.920240018768567,-102842,94.395699,30.99719929365574,1807997,16725451.128593702,167.254511285937
2015-02-24,26822160,43,False,,8019854,0.299,buy,45721,110.83971,275149,2952152,9202579,0.3431,buy,4131369,0.475253,4595482,7239132,4800925,0.179,buy,41653,128.141993,426651,-536574,4798759,0.1789,buy,50178,72.059326,687203,1182966,0.0,175.408554,58.25425202490746,3227301,2.227489,368.6949428665864,11834613,115.260002,-10.052903789341983,-109923,95.63472,32.71664501613538,1870169,16822160.295524705,168.22160295524705
2015-02-25,26780443,43,False,,8013038,0.2992,buy,45721,110.83971,275149,2945335,9128627,0.3409,buy,4131369,0.475253,4595482,7165180,4819252,0.18,buy,41653,128.141993,426651,-518246,4819483,0.18,buy,50178,72.059326,687203,1203690,-0.16,175.25946,58.11973886170445,3220484,2.209589,364.92853168461784,11760662,115.69999700000001,-9.709538598378264,-91596,96.047722,33.28978665156812,1890892,16780442.789741706,167.80442789741704
2015-02-26,26859378,43,False,,8003571,0.298,buy,45721,110.83971,275149,2935868,9267491,0.345,buy,4131369,0.475253,4595482,7304044,4834664,0.18,buy,41653,128.141993,426651,-502835,4753609,0.177,buy,50178,72.059326,687203,1137817,0.0,175.052399,57.9329276547748,3211017,2.243201,372.0009681454182,11899525,116.07,-9.420794065480976,-76184,94.734932,31.467968336935837,1825019,16859377.886927705,168.59377886927703
2015-02-27,26753405,43,False,,7976312,0.2981,buy,45721,110.83971,275149,2908609,9145062,0.3418,buy,4131369,0.475253,4595482,7181615,4838413,0.1809,buy,41653,128.141993,426651,-499086,4793576,0.1792,buy,50178,72.059326,687203,1177783,-0.39,174.456192,57.39502747439354,3183758,2.213567,365.7655587059514,11777096,116.16000399999999,-9.350556356762707,-72435,95.531433,32.57330895456923,1864986,16753405.481524702,167.534054815247
2015-03-02,26940982,43,False,,8026670,0.2979,buy,45721,110.83971,275149,2958967,9391560,0.3486,buy,4131369,0.475253,4595482,7428113,4818419,0.1789,buy,41653,128.141993,426651,-519079,4704290,0.1746,buy,50178,72.059326,687203,1088497,0.0,175.557617,58.38873721979474,3234116,2.273232,378.3199119557924,12023595,115.68,-9.725143943265602,-92429,93.75203699999999,30.103960298818123,1775699,16940981.726234704,169.40981726234705
2015-03-03,26741586,257,True,monthly,8048977,0.301,buy,46037,111.284587,275149,2925768,7951022,0.2973,buy,3548589,0.475253,5627778,6264542,5374898,0.201,buy,46548,126.905953,426651,-532321,5366433,0.2007,buy,57449,74.842325,687203,1066816,-0.74,174.837128,57.10812508789933,3200917,2.240615,371.45683745734163,11892320,115.470001,-9.011359759021186,-105670,93.412117,24.811886022230212,1754019,16741586.23070553,167.4158623070553
2015-03-04,26604381,257,False,,8015048,0.3013,buy,46037,111.284587,275149,2891840,7862804,0.2955,buy,3548589,0.475253,5627778,6176325,5358140,0.2014,buy,46548,126.905953,426651,-549078,5368132,0.2018,buy,57449,74.842325,687203,1068515,-1.25,174.100143,56.44587255096734,3166989,2.215755,366.22594460908823,11804102,115.110001,-9.295034394883995,-122427,93.441689,24.851398423961225,1755718,16604381.33154853,166.0438133154853
2015-03-05,26635813,257,False,,8023813,0.3012,buy,46037,111.284587,275149,2900604,7897385,0.2965,buy,3548589,0.475253,5627778,6210906,5353020,0.201,buy,46548,126.905953,426651,-554198,5361338,0.2013,buy,57449,74.842325,687203,1061721,-1.13,174.290527,56.616951049161,3175753,2.2255,368.2764293559196,11838683,115.0,-9.381713543827175,-127548,93.323433,24.693391573592493,1748924,16635813.024069529,166.3581302406953
2015-03-06,25986648,257,False,,7910962,0.3044,buy,46037,111.284587,275149,2787754,7625673,0.2934,buy,3548589,0.475253,5627778,5939194,5206859,0.2004,buy,46548,126.905953,426651,-700359,5242897,0.2018,buy,57449,74.842325,687203,943280,-3.54,171.839218,54.41421204625827,3062902,2.148931,352.16523730049244,11566972,111.860001,-11.855985968645399,-273708,91.26175699999999,21.93869894708058,1630483,15986648.30251953,159.8664830251953
2015-03-09,26146344,257,False,,7943751,0.3038,buy,46037,111.284587,275149,2820542,7699065,0.2945,buy,3548589,0.475253,5627778,6012586,5211980,0.1993,buy,46548,126.905953,426651,-695239,5291292,0.2024,buy,57449,74.842325,687203,991675,-2.95,172.551437,55.054209928984754,3095691,2.169613,356.51702032090986,11640363,111.970001,-11.769307607687319,-268588,92.104164,23.064274620184435,1678878,16146344.366063528,161.46344366063528
2015-03-10,25635233,257,False,,7814889,0.3048,buy,46037,111.284587,275149,2691680,7272794,0.2837,buy,3548589,0.475253,5627778,5586315,5186378,0.2023,buy,46548,126.905953,426651,-720840,5360915,0.2091,buy,57449,74.842325,687203,1061298,-4.85,169.75235,52.53895864592828,2966829,2.049489,331.24124507941326,11214093,111.419998,-12.202701776433,-294189,93.316063,24.68354420443393,1748500,15635232.93881553,156.3523293881553
2015-03-11,25497060,257,False,,7796588,0.3058,buy,46037,111.284587,275149,2673380,7145052,0.2802,buy,3548589,0.475253,5627778,5458573,5155191,0.2022,buy,46548,126.905953,426651,-752027,5399972,0.2118,buy,57449,74.842325,687203,1100355,-5.36,169.354828,52.18174655479171,2948529,2.013491,323.66676073703894,11086351,110.75,-12.730650217207472,-325377,93.99592599999998,25.591937954537336,1787558,15497060.494262531,154.9706049426253
2015-03-12,25727877,257,False,,7895713,0.3069,buy,46037,111.284587,275149,2772504,7281964,0.283,buy,3548589,0.475253,5627778,5595484,5153795,0.2003,buy,46548,126.905953,426651,-753424,5396149,0.2097,buy,57449,74.842325,687203,1096532,-4.5,171.50798,54.116562561087925,3047653,2.052073,331.7849549394249,11223262,110.720001,-12.754288982210937,-326773,93.929375,25.503016344649577,1783735,15727877.131833531,157.27877131833532
2015-03-13,25576494,257,False,,7847297,0.3068,buy,46037,111.284587,275149,2724088,7188103,0.281,buy,3548589,0.475253,5627778,5501624,5161242,0.2018,buy,46548,126.905953,426651,-745976,5379594,0.2103,buy,57449,74.842325,687203,1079978,-5.06,170.456299,53.17152513116304,2999237,2.025623,326.21950377947695,11129402,110.87999700000002,-12.6282145182123,-319325,93.64122,25.11800024425723,1767180,15576493.99179953,155.7649399179953
2015-03-16,26005114,257,False,,7952137,0.3058,buy,46037,111.284587,275149,2828929,7463350,0.287,buy,3548589,0.475253,5627778,5776871,5157984,0.1983,buy,46548,126.905953,426651,-749235,5431386,0.2089,buy,57449,74.842325,687203,1131769,-3.47,172.733612,55.21791184410594,3104078,2.103188,342.5402682112864,11404648,110.809998,-12.683372687200546,-322584,94.54273999999998,26.322559300410052,1818972,16005114.065193526,160.05114065193527
2015-03-17,26040187,257,False,,7928501,0.3045,buy,46037,111.284587,275149,2805293,7504989,0.2882,buy,3548589,0.475253,5627778,5818510,5130055,0.197,buy,46548,126.905953,426651,-777163,5476384,0.2103,buy,57449,74.842325,687203,1176767,-3.34,172.2202,54.756561342411445,3080442,2.114922,345.0092664687847,11446288,110.209999,-13.156162958986773,-350512,95.326012,27.369122195333073,1863970,16040186.69995153,160.40186699951528
2015-03-18,26557711,257,False,,8023813,0.3021,buy,46037,111.284587,275149,2900604,7720949,0.2907,buy,3548589,0.475253,5627778,6034470,5230599,0.197,buy,46548,126.905953,426651,-676619,5582093,0.2102,buy,57449,74.842325,687203,1282476,-1.42,174.290527,56.616951049161,3175753,2.17578,357.81464365941264,11662248,112.37000299999998,-11.454111991869576,-249969,97.166061,29.827689600066208,1969679,16557711.214605529,165.57711214605527
2015-03-19,26526348,257,False,,7987214,0.3011,buy,46037,111.284587,275149,2864006,7758351,0.2925,buy,3548589,0.475253,5627778,6071872,5226875,0.197,buy,46548,126.905953,426651,-680343,5553650,0.2094,buy,57449,74.842325,687203,1254034,-1.54,173.495544,55.90258168130708,3139155,2.18632,360.0324075620913,11699650,112.290001,-11.51715237580927,-253693,96.670967,29.16617353680977,1941236,16526348.121992528,165.2634812199253
2015-03-20,26846629,257,False,,8057713,0.3001,buy,46037,111.284587,275149,2934505,7919262,0.295,buy,3548589,0.475253,5627778,6232783,5286456,0.1969,buy,46548,126.905953,426651,-620762,5582940,0.208,buy,57449,74.842325,687203,1283323,-0.35,175.026901,57.278654543303716,3209654,2.231665,369.5736318663574,11860560,113.57,-10.508532236282198,-194111,97.18080099999999,29.847384338383364,1970526,16846628.81932453,168.4662881932453
2015-03-23,26791314,257,False,,8042015,0.3002,buy,46037,111.284587,275149,2918807,7852921,0.2931,buy,3548589,0.475253,5627778,6166442,5319971,0.1986,buy,46548,126.905953,426651,-587247,5576149,0.2081,buy,57449,74.842325,687203,1276533,-0.56,174.685913,56.972243737027625,3193956,2.21297,365.6399415285416,11794220,114.290001,-9.941182176571484,-160597,97.062599,29.68944963970186,1963735,16791313.90326353,167.9131390326353
2015-03-24,26733319,257,False,,7996827,0.2991,buy,46037,111.284587,275149,2873618,7773170,0.2908,buy,3548589,0.475253,5627778,6086691,5333004,0.1995,buy,46548,126.905953,426651,-574214,5630060,0.2106,buy,57449,74.842325,687203,1330444,-0.77,173.704346,56.090210539718676,3148767,2.190496,360.9110965618623,11714469,114.57,-9.720547136663304,-147563,98.001015,30.943307004195965,2017646,16733318.96833453,167.3331896833453
2015-03-25,26034038,257,False,,7879641,0.3027,buy,46037,111.284587,275149,2756433,7231169,0.2778,buy,3548589,0.475253,5627778,5544690,5340452,0.2051,buy,46548,126.905953,426651,-566766,5582518,0.2144,buy,57449,74.842325,687203,1282901,-3.37,171.158875,53.80285784266672,3031581,2.037759,328.7730884780451,11172468,114.730003,-9.594467156768971,-140115,97.173454,29.83756770049897,1970104,16034037.549569529,160.3403754956953
2015-03-26,25903867,257,False,,7860877,0.3035,buy,46037,111.284587,275149,2737669,7171879,0.2769,buy,3548589,0.475253,5627778,5485400,5375363,0.2075,buy,46548,126.905953,426651,-531855,5495490,0.2121,buy,57449,74.842325,687203,1195873,-3.85,170.751297,53.43660945973128,3012818,2.021051,325.25749082283113,11113178,115.480003,-9.003478332054804,-105204,95.658577,27.813476377724445,1883075,15903866.88739853,159.0386688739853
2015-03-27,26039834,257,False,,7878878,0.3026,buy,46037,111.284587,275149,2755669,7241048,0.2781,buy,3548589,0.475253,5627778,5554569,5355813,0.2057,buy,46548,126.905953,426651,-551406,5563838,0.2137,buy,57449,74.842325,687203,1264221,-3.34,171.142288,53.78795281362259,3030818,2.040543,329.3588811445591,11182347,115.059998,-9.334436013820236,-124755,96.848297,29.403111660675684,1951424,16039833.868393533,160.39833868393535
2015-03-30,26307834,257,False,,7974998,0.3031,buy,46037,111.284587,275149,2851790,7501501,0.2851,buy,3548589,0.475253,5627778,5815021,5294835,0.2013,buy,46548,126.905953,426651,-612383,5536243,0.2104,buy,57449,74.842325,687203,1236626,-2.35,173.230194,55.66413895767648,3126939,2.113939,344.8024294748251,11442799,113.75,-10.366694918350783,-185733,96.367958,28.76131037787173,1923829,16307834.25304453,163.0783425304453
2015-03-31,26013612,257,False,,7905300,0.3039,buy,46037,111.284587,275149,2782092,7269281,0.2794,buy,3548589,0.475253,5627778,5582802,5290646,0.2034,buy,46548,126.905953,426651,-616572,5548128,0.2133,buy,57449,74.842325,687203,1248511,-3.44,171.716232,54.303697191129444,3057240,2.048499,331.03293518722626,11210580,113.660004,-10.437610425376088,-189922,96.574837,29.037730172194486,1935714,16013612.17815353,160.13612178153528
2015-04-01,26026025,257,False,,7877345,0.3027,buy,46037,111.284587,275149,2754136,7146471,0.2746,buy,3548589,0.475253,5627778,5459992,5380949,0.2068,buy,46548,126.905953,426651,-526270,5621003,0.216,buy,57449,74.842325,687203,1321386,-3.4,171.108994,53.75803492388993,3029285,2.013891,323.75092635004376,11087770,115.599998,-8.908924060026035,-99619,97.843353,30.732648128174155,2008589,16026025.010631531,160.2602501063153
2015-04-02,25991910,257,False,,7905682,0.3042,buy,46037,111.284587,275149,2782474,7158469,0.2754,buy,3548589,0.475253,5627778,5471990,5366053,0.2065,buy,46548,126.905953,426651,-541165,5561447,0.214,buy,57449,74.842325,687203,1261831,-3.52,171.724533,54.31115644512931,3057623,2.017272,324.46233619396753,11099768,115.279999,-9.161078503918974,-114514,96.806686,29.34751344112916,1949033,15991909.56304853,159.9190956304853
2015-04-06,26251935,257,False,,7958913,0.3032,buy,46037,111.284587,275149,2835704,7330689,0.2792,buy,3548589,0.475253,5627778,5644210,5431686,0.2069,buy,46548,126.905953,426651,-475532,5530390,0.2107,buy,57449,74.842325,687203,1230773,-2.56,172.880783,55.35015926856212,3110853,2.065804,334.67415001985,11271988,116.690002,-8.050017149501032,-48881,96.266075,28.625180186286393,1917976,16251935.22395153,162.5193522395153
2015-04-07,26216367,257,False,,7937852,0.3028,buy,46037,111.284587,275149,2814643,7296811,0.2783,buy,3548589,0.475253,5627778,5610332,5404688,0.2062,buy,46548,126.905953,426651,-502530,5576758,0.2127,buy,57449,74.842325,687203,1277142,-2.69,172.423309,54.939074487894345,3089792,2.056257,332.66532725145595,11238110,116.110001,-8.507049295265102,-75879,97.073204,29.703619429379845,1964344,16216366.98160353,162.16366981603528
2015-04-08,26388720,257,False,,7964658,0.3018,buy,46037,111.284587,275149,2841450,7470443,0.2831,buy,3548589,0.475253,5627778,5783964,5374898,0.2037,buy,46548,126.905953,426651,-532321,5578463,0.2114,buy,57449,74.842325,687203,1278847,-2.05,173.005585,55.462305975909175,3116598,2.105187,342.96088586227825,11411742,115.470001,-9.011359759021186,-105670,97.102882,29.743273462200513,1966049,16388719.93300753,163.8871993300753
2015-04-09,26453441,257,False,,7999891,0.3024,buy,46037,111.284587,275149,2876683,7609491,0.2877,buy,3548589,0.475253,5627778,5923012,5337659,0.2018,buy,46548,126.905953,426651,-569559,5506142,0.2081,buy,57449,74.842325,687203,1206526,-1.81,173.770905,56.150020259869926,3151831,2.144371,351.2057493122367,11550790,114.669998,-9.641750202671595,-142908,95.844009,28.061239926953018,1893728,16453441.34660253,164.53441346602528
2015-04-10,26656746,257,False,,8043547,0.3017,buy,46037,111.284587,275149,2920339,7700545,0.2889,buy,3548589,0.475253,5627778,6014065,5398172,0.2025,buy,46548,126.905953,426651,-509047,5514225,0.2069,buy,57449,74.842325,687203,1214608,-1.06,174.719193,57.002149046401776,3195488,2.17003,356.6047629724674,11641843,115.970001,-8.617367209211746,-82396,95.984695,28.249216450351188,1901811,16656745.73606753,166.56745736067532
2015-04-13,26532212,257,False,,8007164,0.3018,buy,46037,111.284587,275149,2883955,7643373,0.2881,buy,3548589,0.475253,5627778,5956894,5359537,0.202,buy,46548,126.905953,426651,-547682,5521881,0.2081,buy,57449,74.842325,687203,1222264,-1.52,173.928879,56.2919752281112,3159104,2.153919,353.21478249466327,11584672,115.139999,-9.271396417865619,-121031,96.117966,28.427285478184782,1909467,16532212.085653529,165.3221208565353
2015-04-14,26488443,257,False,,8022485,0.3029,buy,46037,111.284587,275149,2899277,7577728,0.2861,buy,3548589,0.475253,5627778,5891249,5326953,0.2011,buy,46548,126.905953,426651,-580265,5561019,0.2099,buy,57449,74.842325,687203,1261402,-1.68,174.261688,56.59103640922587,3174426,2.13542,349.3223333072199,11519027,114.440002,-9.822983623643545,-153614,96.799232,29.33755383601273,1948605,16488442.85575353,164.8844285575353
2015-04-15,26699952,257,False,,8058481,0.3018,buy,46037,111.284587,275149,2935273,7711836,0.2888,buy,3548589,0.475253,5627778,6025357,5373036,0.2012,buy,46548,126.905953,426651,-534183,5556342,0.2081,buy,57449,74.842325,687203,1256725,-0.89,175.043579,57.29364134467816,3210422,2.173212,357.27430042392126,11653135,115.43,-9.042879950991034,-107532,96.717812,29.228765125443946,1943927,16699951.97653253,166.9995197653253
2015-04-16,26624559,257,False,,8056183,0.3026,buy,46037,111.284587,275149,2932975,7685012,0.2886,buy,3548589,0.475253,5627778,5998533,5354416,0.2011,buy,46548,126.905953,426651,-552802,5528690,0.2077,buy,57449,74.842325,687203,1229073,-1.17,174.993668,57.248791467990316,3208124,2.165653,355.68378075216145,11626311,115.029999,-9.358074778823699,-126151,96.236481,28.58563838942354,1916276,16624559.208407529,166.24559208407527
2015-04-17,26262539,257,False,,7963509,0.3032,buy,46037,111.284587,275149,2840300,7325750,0.2789,buy,3548589,0.475253,5627778,5639270,5380949,0.2049,buy,46548,126.905953,426651,-526270,5592075,0.2129,buy,57449,74.842325,687203,1292458,-2.52,172.980621,55.43987339949046,3115449,2.064412,334.381253686593,11267048,115.599998,-8.908924060026035,-99619,97.33981299999999,30.05984700658484,1979661,16262539.498239532,162.62539498239533
2015-04-20,26572491,257,False,,8036271,0.3024,buy,46037,111.284587,275149,2913063,7653249,0.288,buy,3548589,0.475253,5627778,5966770,5339987,0.201,buy,46548,126.905953,426651,-567232,5542727,0.2086,buy,57449,74.842325,687203,1243110,-1.37,174.561142,56.86012488618868,3188212,2.156702,353.8003647471448,11594548,114.720001,-9.602348583735365,-140581,96.48082,28.912110076375953,1930313,16572490.833113529,165.72490833113528
2015-04-21,26666650,257,False,,8026697,0.301,buy,46037,111.284587,275149,2903488,7751360,0.2907,buy,3548589,0.475253,5627778,6064881,5370708,0.2014,buy,46548,126.905953,426651,-536510,5517627,0.2069,buy,57449,74.842325,687203,1218011,-1.02,174.353165,56.67323737033216,3178637,2.18435,359.61789191804223,11692659,115.37999700000002,-9.082281569927275,-109859,96.043922,28.32835215362872,1905213,16666649.725242529,166.66649725242527
2015-04-22,26675353,257,False,,8066142,0.3024,buy,46037,111.284587,275149,2942934,7876998,0.2953,buy,3548589,0.475253,5627778,6190519,5298559,0.1986,buy,46548,126.905953,426651,-608659,5433396,0.2037,buy,57449,74.842325,687203,1133779,-0.99,175.209991,57.443178674713266,3218083,2.219755,367.06760073913705,11818297,113.830002,-10.303654534411077,-182009,94.577728,26.36930824913741,1820982,16675352.67098353,166.75352670983528
2015-04-23,26852262,257,False,,8086439,0.3011,buy,46037,111.284587,275149,2963230,7971579,0.2969,buy,3548589,0.475253,5627778,6285099,5337194,0.1988,buy,46548,126.905953,426651,-570024,5456794,0.2032,buy,57449,74.842325,687203,1157177,-0.33,175.650864,57.83934584597841,3238379,2.246408,372.6757659476849,11912877,114.660004,-9.649625325757194,-143374,94.985008,26.913492307605267,1844380,16852262.445717532,168.5226244571753
2015-04-24,27142090,257,False,,8105202,0.2986,buy,46037,111.284587,275149,2981993,8283553,0.3052,buy,3548589,0.475253,5627778,6597074,5262252,0.1939,buy,46548,126.905953,426651,-644967,5490827,0.2023,buy,57449,74.842325,687203,1191210,0.0,176.058426,58.20557985136126,3257142,2.334323,391.1743156159956,12224852,113.050003,-10.918282124128709,-218316,95.577408,27.705023038886868,1878412,17142090.040498532,171.42090040498533
2015-04-27,27161582,257,False,,8071502,0.2972,buy,46037,111.284587,275149,2948294,8230615,0.303,buy,3548589,0.475253,5627778,6544136,5368381,0.1976,buy,46548,126.905953,426651,-538837,5490827,0.2022,buy,57449,74.842325,687203,1191210,0.0,175.326416,57.54779783468573,3223443,2.319405,388.0353590789786,12171914,115.330002,-9.121676884982744,-112187,95.577408,27.705023038886868,1878412,17161582.03887853,171.61582038878532
2015-04-28,27104425,257,False,,8097162,0.2987,buy,46037,111.284587,275149,2973953,8176975,0.3017,buy,3548589,0.475253,5627778,6490495,5414929,0.1998,buy,46548,126.905953,426651,-492289,5415102,0.1998,buy,57449,74.842325,687203,1115485,-0.21,175.883789,58.04865156070107,3249102,2.304289,384.854740563524,12118273,116.330002,-8.33369178536385,-65639,94.25928500000002,25.943823069087667,1802688,17104424.50012853,171.0442450012853
2015-04-29,26810584,257,False,,8063845,0.3008,buy,46037,111.284587,275149,2940636,8020986,0.2992,buy,3548589,0.475253,5627778,6334506,5376760,0.2005,buy,46548,126.905953,426651,-530459,5348737,0.1995,buy,57449,74.842325,687203,1049120,-1.29,175.16008,57.3983287980254,3215785,2.260331,375.6053605223523,11962284,115.51000199999999,-8.97983956705134,-103808,93.104095,24.400324781665027,1736323,16810584.36332353,168.10584363323528
2015-04-30,26267272,257,False,,7983041,0.3039,buy,46037,111.284587,275149,2859832,7644076,0.291,buy,3548589,0.475253,5627778,5957597,5281802,0.2011,buy,46548,126.905953,426651,-625417,5358096,0.204,buy,57449,74.842325,687203,1058480,-3.29,173.404892,55.82112206275587,3134981,2.154117,353.25644447310066,11585375,113.470001,-10.587329958258984,-198766,93.267006,24.617997068909816,1745682,16267272.048812531,162.67272048812532
2015-05-01,26572688,257,False,,8069589,0.3037,buy,46037,111.284587,275149,2946380,7953225,0.2993,buy,3548589,0.475253,5627778,6266746,5263648,0.1981,buy,46548,126.905953,426651,-643570,5285968,0.1989,buy,57449,74.842325,687203,986352,-2.17,175.284851,57.51044764886435,3221529,2.241236,371.5875045715317,11894524,113.080002,-10.894643359125256,-216920,92.011497,22.940458316545566,1673554,16572687.836393528,165.72687836393527
2015-05-04,26621499,257,False,,8092564,0.304,buy,46037,111.284587,275149,2969356,7981458,0.2998,buy,3548589,0.475253,5627778,6294979,5311127,0.1995,buy,46548,126.905953,426651,-596092,5236093,0.1967,buy,57449,74.842325,687203,936476,-1.99,175.78392,57.95890957326459,3244505,2.249192,373.2615586141988,11922757,114.099998,-10.09090170945437,-169441,91.143326,21.78045827179971,1623679,16621499.26805953,166.2149926805953
2015-05-05,26158158,257,False,,7999891,0.3058,buy,46037,111.284587,275149,2876683,7603139,0.2907,buy,3548589,0.475253,5627778,5916660,5326022,0.2036,buy,46548,126.905953,426651,-581196,5228848,0.1999,buy,57449,74.842325,687203,929232,-3.69,173.770905,56.150020259869926,3151831,2.142581,350.8291081940398,11544438,114.419998,-9.838746477576322,-154545,91.01722,21.611962703941835,1616434,16158158.171031531,161.5815817103153
2015-05-06,25870566,257,False,,7966954,0.308,buy,46037,111.284587,275149,2843746,7440799,0.2876,buy,3548589,0.475253,5627778,5754319,5323229,0.2058,buy,46548,126.905953,426651,-583989,5139326,0.1987,buy,57449,74.842325,687203,839709,-4.75,173.055466,55.50712889468596,3118895,2.096833,341.20308703467134,11382097,114.360001,-9.886023219598162,-157338,89.458931,19.529866769238915,1526912,15870565.77109953,158.7056577109953
2015-05-07,26055410,257,False,,7998741,0.307,buy,46037,111.284587,275149,2875533,7568551,0.2905,buy,3548589,0.475253,5627778,5882072,5279474,0.2026,buy,46548,126.905953,426651,-627744,5208386,0.1999,buy,57449,74.842325,687203,908769,-4.07,173.745926,56.12757420449563,3150682,2.132834,348.7782026191433,11509850,113.419998,-10.626731577195214,-201093,90.661041,21.136056855972328,1595972,16055409.988454528,160.55409988454528
2015-05-08,26477781,257,False,,8104054,0.3061,buy,46037,111.284587,275149,2980845,7845941,0.2963,buy,3548589,0.475253,5627778,6159462,5305076,0.2004,buy,46548,126.905953,426651,-602143,5222453,0.1972,buy,57449,74.842325,687203,922836,-2.52,176.033493,58.18317513145062,3255994,2.211003,365.22605712659015,11787240,113.970001,-10.193337408449532,-175492,90.905899,21.463222000807146,1610039,16477780.75086053,164.77780750860532
2015-05-11,26205476,257,False,,8065376,0.3078,buy,46037,111.284587,275149,2942167,7759831,0.2961,buy,3548589,0.475253,5627778,6073352,5284594,0.2017,buy,46548,126.905953,426651,-622624,5095418,0.1944,buy,57449,74.842325,687203,795801,-3.52,175.193344,57.42821972984695,3217316,2.186737,360.12015021364886,11701129,113.529999,-10.540052428252045,-195973,88.694626,18.508646486368963,1483003,16205476.115000531,162.0547611500053
