date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2019-05-02,spy,41141,43069,28.65,30.12,10814843,11297217,1928,482374,monthly
2019-05-02,tqqq,1688289,1449184,34.93,29.8,13185361,11179379,-239105,-2005982,monthly
2019-05-02,gld,55081,62718,17.57,20.05,6631752,7522397,7637,890645,monthly
2019-05-02,tlt,69891,74184,18.84,20.03,7111311,7512175,4293,400864,monthly
2019-05-02,cash,0,0,0.0,0.0,93,180,0,87,monthly
2019-06-04,spy,43069,42129,30.67,29.88,10652782,10646472,-940,-6310,monthly
2019-06-04,tqqq,1449184,1841048,23.45,31.39,8144159,11184904,391864,3040745,monthly
2019-06-04,gld,62718,55483,22.59,19.49,7846649,6943697,-7235,-902952,monthly
2019-06-04,tlt,74184,63616,23.28,19.24,8084944,6854142,-10568,-1230802,monthly
2019-06-04,cash,0,0,0.0,0.0,180,3,0,-177,monthly
2019-07-02,spy,42129,44376,28.48,29.78,11275246,11907556,2247,632310,monthly
2019-07-02,tqqq,1841048,1545798,35.7,30.05,14136291,12013385,-295250,-2122906,monthly
2019-07-02,gld,55483,60585,18.3,20.22,7247189,8082645,5102,835456,monthly
2019-07-02,tlt,63616,72579,17.52,19.95,6936299,7974608,8963,1038309,monthly
2019-07-02,cash,0,0,0.0,0.0,3,307,0,304,monthly
2019-09-04,spy,44376,45812,29.05,29.84,11678990,12193770,1436,514780,monthly
2019-09-04,tqqq,1545798,1712732,26.99,30.67,10852885,12530643,166934,1677758,monthly
2019-09-04,gld,60585,55146,21.96,19.79,8830263,8087712,-5439,-742551,monthly
2019-09-04,tlt,72579,65950,21.99,19.69,8842557,8046926,-6629,-795631,monthly
2019-09-04,cash,0,0,0.0,0.0,307,255,0,-52,monthly
2019-11-04,spy,45812,46210,29.74,29.99,12754184,12916673,398,162489,monthly
2019-11-04,tqqq,1712732,1515609,33.98,30.48,14571990,13124963,-197123,-1447027,monthly
2019-11-04,gld,55146,60162,18.33,19.86,7861613,8552027,5016,690414,monthly
2019-11-04,tlt,65950,73539,17.95,19.67,7698796,8471721,7589,772925,monthly
2019-11-04,cash,0,0,0.0,0.0,255,189,0,-66,monthly
2020-01-03,spy,46210,47748,29.04,30.0,13719201,14068474,1538,349273,monthly
2020-01-03,tqqq,1515609,1295321,34.85,29.19,16464697,13689002,-220288,-2775695,monthly
2020-01-03,gld,60162,65550,18.33,20.39,8660319,9561123,5388,900804,monthly
2020-01-03,tlt,73539,82645,17.77,20.43,8395691,9580597,9106,1184906,monthly
2020-01-03,cash,0,0,0.0,0.0,189,132,0,-57,monthly
2020-03-03,spy,47748,50391,28.42,29.96,13487250,13826262,2643,339012,monthly
2020-03-03,tqqq,1295321,1359617,28.56,27.93,13555782,12888871,64296,-666911,monthly
2020-03-03,gld,65550,63632,20.61,21.22,9780059,9792328,-1918,12269,monthly
2020-03-03,tlt,82645,73729,22.41,20.88,10634480,9634492,-8916,-999988,monthly
2020-03-03,cash,0,0,0.0,0.0,132,133,0,1,monthly
2020-03-10,spy,50391,0,29.24,0.0,12628485,0,-50391,-12628485,daily
2020-03-10,tqqq,1359617,1727422,23.05,32.76,9955666,14617590,367805,4661924,daily
2020-03-10,gld,63632,54608,23.25,18.91,10041765,8435843,-9024,-1605922,daily
2020-03-10,tlt,73729,60149,24.45,18.31,10556468,8170651,-13580,-2385817,daily
2020-03-10,cash,0,0,0.0,30.02,133,13394601,0,13394468,daily
2020-03-13,spy,0,0,0.0,0.0,0,0,0,0,
2020-03-13,tqqq,1727422,0,23.94,0.0,9246513,0,-1727422,-9246513,
