Date,equity,cash,rebalanced,qqq_value,qqq_weight,qqq_signal,drawdown_pct
2004-11-18,10000000,10000000,False,0,0.0,sell,0.0
2004-11-19,10000000,10000000,False,0,0.0,sell,0.0
2004-11-22,10000000,10000000,False,0,0.0,sell,0.0
2004-11-23,10000000,10000000,False,0,0.0,sell,0.0
2004-11-24,10000000,10000000,False,0,0.0,sell,0.0
2004-11-26,10000000,10000000,False,0,0.0,sell,0.0
2004-11-29,10000000,10000000,False,0,0.0,sell,0.0
2004-11-30,10000000,10000000,False,0,0.0,sell,0.0
2004-12-01,10000000,10000000,False,0,0.0,sell,0.0
2004-12-02,10000000,10000000,False,0,0.0,sell,0.0
2004-12-03,10000000,10000000,False,0,0.0,sell,0.0
2004-12-06,10000000,10000000,False,0,0.0,sell,0.0
2004-12-07,10000000,10000000,False,0,0.0,sell,0.0
2004-12-08,10000000,10000000,False,0,0.0,sell,0.0
2004-12-09,10000000,10000000,False,0,0.0,sell,0.0
2004-12-10,10000000,10000000,False,0,0.0,sell,0.0
2004-12-13,10000000,10000000,False,0,0.0,sell,0.0
2004-12-14,10000000,10000000,False,0,0.0,sell,0.0
2004-12-15,10000000,10000000,False,0,0.0,sell,0.0
2004-12-16,10000000,10000000,False,0,0.0,sell,0.0
2004-12-17,10000000,10000000,False,0,0.0,sell,0.0
2004-12-20,10000000,10000000,False,0,0.0,sell,0.0
2004-12-21,10000000,10000000,False,0,0.0,sell,0.0
2004-12-22,10000000,10000000,False,0,0.0,sell,0.0
2004-12-23,10000000,10000000,False,0,0.0,sell,0.0
2004-12-27,10000000,10000000,False,0,0.0,sell,0.0
2004-12-28,10000000,10000000,False,0,0.0,sell,0.0
2004-12-29,10000000,10000000,False,0,0.0,sell,0.0
2004-12-30,10000000,10000000,False,0,0.0,sell,0.0
2004-12-31,10000000,10000000,False,0,0.0,sell,0.0
2005-01-03,10000000,10000000,False,0,0.0,sell,0.0
2005-01-04,10000000,10000000,False,0,0.0,sell,0.0
2005-01-05,10000000,10000000,False,0,0.0,sell,0.0
2005-01-06,10000000,10000000,False,0,0.0,sell,0.0
2005-01-07,10000000,10000000,False,0,0.0,sell,0.0
2005-01-10,10000000,10000000,False,0,0.0,sell,0.0
2005-01-11,10000000,10000000,False,0,0.0,sell,0.0
2005-01-12,10000000,10000000,False,0,0.0,sell,0.0
2005-01-13,10000000,10000000,False,0,0.0,sell,0.0
2005-01-14,10000000,10000000,False,0,0.0,sell,0.0
2005-01-18,10000000,10000000,False,0,0.0,sell,0.0
2005-01-19,10000000,10000000,False,0,0.0,sell,0.0
2005-01-20,10000000,10000000,False,0,0.0,sell,0.0
2005-01-21,10000000,10000000,False,0,0.0,sell,0.0
2005-01-24,10000000,10000000,False,0,0.0,sell,0.0
2005-01-25,10000000,10000000,False,0,0.0,sell,0.0
2005-01-26,10000000,10000000,False,0,0.0,sell,0.0
2005-01-27,10000000,10000000,False,0,0.0,sell,0.0
2005-01-28,10000000,10000000,False,0,0.0,sell,0.0
2005-01-31,10000000,10000000,False,0,0.0,sell,0.0
2005-02-01,10000000,10000000,False,0,0.0,sell,0.0
2005-02-02,10000000,10000000,False,0,0.0,sell,0.0
2005-02-03,10000000,10000000,False,0,0.0,sell,0.0
2005-02-04,10000000,10000000,False,0,0.0,sell,0.0
2005-02-07,10000000,10000000,False,0,0.0,sell,0.0
2005-02-08,10000000,10000000,False,0,0.0,sell,0.0
2005-02-09,10000000,10000000,False,0,0.0,sell,0.0
2005-02-10,10000000,10000000,False,0,0.0,sell,0.0
2005-02-11,10000000,10000000,False,0,0.0,sell,0.0
2005-02-14,10000000,10000000,False,0,0.0,sell,0.0
2005-02-15,10000000,10000000,False,0,0.0,sell,0.0
2005-02-16,10000000,10000000,False,0,0.0,sell,0.0
2005-02-17,10000000,10000000,False,0,0.0,sell,0.0
2005-02-18,10000000,10000000,False,0,0.0,sell,0.0
2005-02-22,10000000,10000000,False,0,0.0,sell,0.0
2005-02-23,10000000,10000000,False,0,0.0,sell,0.0
2005-02-24,10000000,10000000,False,0,0.0,sell,0.0
2005-02-25,10000000,10000000,False,0,0.0,sell,0.0
2005-02-28,10000000,10000000,False,0,0.0,sell,0.0
2005-03-01,10000000,10000000,False,0,0.0,sell,0.0
2005-03-02,10000000,10000000,False,0,0.0,sell,0.0
2005-03-03,10000000,10000000,False,0,0.0,sell,0.0
2005-03-04,10000000,10000000,False,0,0.0,sell,0.0
2005-03-07,10000000,10000000,False,0,0.0,sell,0.0
2005-03-08,10000000,10000000,False,0,0.0,sell,0.0
2005-03-09,10000000,10000000,False,0,0.0,sell,0.0
2005-03-10,10000000,10000000,False,0,0.0,sell,0.0
2005-03-11,10000000,10000000,False,0,0.0,sell,0.0
2005-03-14,10000000,10000000,False,0,0.0,sell,0.0
2005-03-15,10000000,10000000,False,0,0.0,sell,0.0
2005-03-16,10000000,10000000,False,0,0.0,sell,0.0
2005-03-17,10000000,10000000,False,0,0.0,sell,0.0
2005-03-18,10000000,10000000,False,0,0.0,sell,0.0
2005-03-21,10000000,10000000,False,0,0.0,sell,0.0
2005-03-22,10000000,10000000,False,0,0.0,sell,0.0
2005-03-23,10000000,10000000,False,0,0.0,sell,0.0
2005-03-24,10000000,10000000,False,0,0.0,sell,0.0
2005-03-28,10000000,10000000,False,0,0.0,sell,0.0
2005-03-29,10000000,10000000,False,0,0.0,sell,0.0
2005-03-30,10000000,10000000,False,0,0.0,sell,0.0
2005-03-31,10000000,10000000,False,0,0.0,sell,0.0
2005-04-01,10000000,10000000,False,0,0.0,sell,0.0
2005-04-04,10000000,10000000,False,0,0.0,sell,0.0
2005-04-05,10000000,10000000,False,0,0.0,sell,0.0
2005-04-06,10000000,10000000,False,0,0.0,sell,0.0
2005-04-07,10000000,10000000,False,0,0.0,sell,0.0
2005-04-08,10000000,10000000,False,0,0.0,sell,0.0
2005-04-11,10000000,10000000,False,0,0.0,sell,0.0
2005-04-12,10000000,10000000,False,0,0.0,sell,0.0
2005-04-13,10000000,10000000,False,0,0.0,sell,0.0
2005-04-14,10000000,10000000,False,0,0.0,sell,0.0
2005-04-15,10000000,10000000,False,0,0.0,sell,0.0
2005-04-18,10000000,10000000,False,0,0.0,sell,0.0
2005-04-19,10000000,10000000,False,0,0.0,sell,0.0
2005-04-20,10000000,10000000,False,0,0.0,sell,0.0
2005-04-21,10000000,10000000,False,0,0.0,sell,0.0
2005-04-22,10000000,10000000,False,0,0.0,sell,0.0
2005-04-25,10000000,10000000,False,0,0.0,sell,0.0
2005-04-26,10000000,10000000,False,0,0.0,sell,0.0
2005-04-27,10000000,10000000,False,0,0.0,sell,0.0
2005-04-28,10000000,10000000,False,0,0.0,sell,0.0
2005-04-29,10000000,10000000,False,0,0.0,sell,0.0
2005-05-02,10000000,10000000,False,0,0.0,sell,0.0
2005-05-03,10000000,10000000,False,0,0.0,sell,0.0
2005-05-04,10000000,10000000,False,0,0.0,sell,0.0
2005-05-05,10000000,10000000,False,0,0.0,sell,0.0
2005-05-06,10000000,10000000,False,0,0.0,sell,0.0
2005-05-09,10000000,10000000,False,0,0.0,sell,0.0
2005-05-10,10000000,10000000,False,0,0.0,sell,0.0
2005-05-11,10000000,10000000,False,0,0.0,sell,0.0
2005-05-12,10000000,10000000,False,0,0.0,sell,0.0
2005-05-13,10000000,10000000,False,0,0.0,sell,0.0
2005-05-16,10000000,10000000,False,0,0.0,sell,0.0
2005-05-17,10000000,10000000,False,0,0.0,sell,0.0
2005-05-18,10000000,10000000,False,0,0.0,sell,0.0
2005-05-19,10000000,10000000,False,0,0.0,sell,0.0
2005-05-20,10000000,10000000,False,0,0.0,sell,0.0
2005-05-23,10000000,10000000,False,0,0.0,sell,0.0
2005-05-24,10000000,10000000,False,0,0.0,sell,0.0
2005-05-25,10000000,10000000,False,0,0.0,buy,0.0
2005-05-26,10025216,26,False,10025190,1.0,buy,0.0
2005-05-27,10030471,26,False,10030445,1.0,buy,0.0
2005-05-31,9996342,26,False,9996316,1.0,buy,-0.34
2005-06-01,10077721,26,False,10077695,1.0,buy,0.0
2005-06-02,10148596,26,False,10148570,1.0,buy,0.0
2005-06-03,10001593,26,False,10001567,1.0,buy,-1.45
2005-06-06,10004221,26,False,10004195,1.0,buy,-1.42
2005-06-07,9920221,26,False,9920194,1.0,buy,-2.25
2005-06-08,9899217,26,False,9899191,1.0,buy,-2.46
2005-06-09,9962219,26,False,9962193,1.0,buy,-1.84
2005-06-10,9857215,26,False,9857189,1.0,buy,-2.87
2005-06-13,9904468,26,False,9904442,1.0,buy,-2.41
2005-06-14,9865085,26,False,9865059,1.0,buy,-2.79
2005-06-15,9896591,26,False,9896565,1.0,buy,-2.48
2005-06-16,9949090,26,False,9949064,1.0,buy,-1.97
2005-06-17,9950407,26,False,9950381,1.0,buy,-1.95
2005-06-20,9950407,26,False,9950381,1.0,buy,-1.95
2005-06-21,9945148,26,False,9945122,1.0,buy,-2.0
2005-06-22,9934640,26,False,9934613,1.0,buy,-2.11
2005-06-23,9824282,26,False,9824256,1.0,buy,-3.2
2005-06-24,9713927,26,False,9713901,1.0,buy,-4.28
2005-06-27,9669260,26,False,9669234,1.0,buy,-4.72
2005-06-28,9761229,26,False,9761202,1.0,buy,-3.82
2005-06-29,9740208,26,False,9740182,1.0,buy,-4.02
2005-06-30,9664009,26,False,9663983,1.0,buy,-4.77
2005-07-01,9650872,26,False,9650845,1.0,buy,-4.9
2005-07-05,9750713,26,False,9750687,1.0,buy,-3.92
2005-07-06,9703420,26,False,9703393,1.0,buy,-4.39
2005-07-07,9737583,26,False,9737557,1.0,buy,-4.05
2005-07-08,9924131,26,False,9924105,1.0,buy,-2.21
2005-07-11,10016088,26,False,10016062,1.0,buy,-1.31
2005-07-12,10063387,26,False,10063361,1.0,buy,-0.84
2005-07-13,10087035,26,False,10087009,1.0,buy,-0.61
2005-07-14,10186884,26,False,10186858,1.0,buy,0.0
2005-07-15,10218410,26,False,10218384,1.0,buy,0.0
2005-07-18,10176372,26,False,10176346,1.0,buy,-0.41
2005-07-19,10294608,26,False,10294582,1.0,buy,0.0
2005-07-20,10368182,26,False,10368156,1.0,buy,0.0
2005-07-21,10370810,26,False,10370784,1.0,buy,0.0
2005-07-22,10357667,26,False,10357641,1.0,buy,-0.13
2005-07-25,10318260,26,False,10318233,1.0,buy,-0.51
2005-07-26,10357667,26,False,10357641,1.0,buy,-0.13
2005-07-27,10436497,26,False,10436471,1.0,buy,0.0
2005-07-28,10486419,26,False,10486393,1.0,buy,0.0
2005-07-29,10399703,26,False,10399677,1.0,buy,-0.83
2005-08-01,10418099,26,False,10418073,1.0,buy,-0.65
2005-08-02,10531091,26,False,10531064,1.0,buy,0.0
2005-08-03,10525829,26,False,10525803,1.0,buy,-0.05
2005-08-04,10423359,26,False,10423332,1.0,buy,-1.02
2005-08-05,10373439,26,False,10373412,1.0,buy,-1.5
2005-08-08,10297238,26,False,10297211,1.0,buy,-2.22
2005-08-09,10365555,26,False,10365529,1.0,buy,-1.57
2005-08-10,10276220,26,False,10276194,1.0,buy,-2.42
2005-08-11,10360299,26,False,10360273,1.0,buy,-1.62
2005-08-12,10302492,26,False,10302466,1.0,buy,-2.17
2005-08-15,10365555,26,False,10365529,1.0,buy,-1.57
2005-08-16,10197393,26,False,10197367,1.0,buy,-3.17
2005-08-17,10257826,26,False,10257800,1.0,buy,-2.59
2005-08-18,10205274,26,False,10205248,1.0,buy,-3.09
2005-08-19,10200018,26,False,10199991,1.0,buy,-3.14
2005-08-22,10205274,26,False,10205248,1.0,buy,-3.09
2005-08-23,10176372,26,False,10176346,1.0,buy,-3.37
2005-08-24,10115936,26,False,10115910,1.0,buy,-3.94
2005-08-25,10139591,26,False,10139565,1.0,buy,-3.72
2005-08-26,10105427,26,False,10105401,1.0,buy,-4.04
2005-08-29,10184250,26,False,10184224,1.0,buy,-3.29
2005-08-30,10147471,26,False,10147444,1.0,buy,-3.64
2005-08-31,10242060,26,False,10242034,1.0,buy,-2.74
2005-09-01,10226292,26,False,10226266,1.0,buy,-2.89
2005-09-02,10186884,26,False,10186858,1.0,buy,-3.27
2005-09-06,10336646,26,False,10336620,1.0,buy,-1.85
2005-09-07,10355041,26,False,10355015,1.0,buy,-1.67
2005-09-08,10352417,26,False,10352390,1.0,buy,-1.7
2005-09-09,10410219,26,False,10410193,1.0,buy,-1.15
2005-09-12,10439119,26,False,10439093,1.0,buy,-0.87
2005-09-13,10412845,26,False,10412819,1.0,buy,-1.12
2005-09-14,10294608,26,False,10294582,1.0,buy,-2.25
2005-09-15,10289351,26,False,10289325,1.0,buy,-2.3
2005-09-16,10352417,26,False,10352390,1.0,buy,-1.7
2005-09-19,10270966,26,False,10270940,1.0,buy,-2.47
2005-09-20,10228922,26,False,10228896,1.0,buy,-2.87
2005-09-21,10115936,26,False,10115910,1.0,buy,-3.94
2005-09-22,10152728,26,False,10152702,1.0,buy,-3.59
2005-09-23,10181626,26,False,10181600,1.0,buy,-3.32
2005-09-26,10184250,26,False,10184224,1.0,buy,-3.29
2005-09-27,10160606,26,False,10160580,1.0,buy,-3.52
2005-09-28,10163236,26,False,10163210,1.0,buy,-3.49
2005-09-29,10299866,26,False,10299840,1.0,buy,-2.2
2005-09-30,10368182,26,False,10368156,1.0,buy,-1.55
2005-10-03,10394451,26,False,10394425,1.0,buy,-1.3
2005-10-04,10326139,26,False,10326113,1.0,buy,-1.95
2005-10-05,10184250,26,False,10184224,1.0,buy,-3.29
2005-10-06,10050253,26,False,10050227,1.0,buy,-4.57
2005-10-07,10073903,26,False,10073876,1.0,buy,-4.34
2005-10-10,10018722,26,False,10018696,1.0,buy,-4.87
2005-10-11,9968801,26,False,9968775,1.0,buy,-5.34
2005-10-12,9850564,26,False,9850538,1.0,buy,-6.46
2005-10-13,9926758,26,False,9926732,1.0,buy,-5.74
2005-10-14,10000326,26,False,10000300,1.0,buy,-5.04
2005-10-17,10031858,26,False,10031832,1.0,buy,-4.74
2005-10-18,9960919,26,False,9960893,1.0,buy,-5.41
2005-10-19,10160606,26,False,10160580,1.0,buy,-3.52
2005-10-20,10066015,26,False,10065989,1.0,buy,-4.42
2005-10-21,10129079,26,False,10129053,1.0,buy,-3.82
2005-10-24,10289351,26,False,10289325,1.0,buy,-2.3
2005-10-25,10249943,26,False,10249917,1.0,buy,-2.67
2005-10-26,10197393,26,False,10197367,1.0,buy,-3.17
2005-10-27,9992441,26,False,9992415,1.0,buy,-5.11
2005-10-28,10068646,26,False,10068620,1.0,buy,-4.39
2005-10-31,10213155,26,False,10213128,1.0,buy,-3.02
2005-11-01,10205274,26,False,10205248,1.0,buy,-3.09
2005-11-02,10339273,26,False,10339247,1.0,buy,-1.82
2005-11-03,10494303,26,False,10494277,1.0,buy,-0.35
2005-11-04,10531091,26,False,10531064,1.0,buy,0.0
2005-11-07,10544225,26,False,10544199,1.0,buy,0.0
2005-11-08,10546852,26,False,10546825,1.0,buy,0.0
2005-11-09,10552102,26,False,10552076,1.0,buy,0.0
2005-11-10,10667711,26,False,10667685,1.0,buy,0.0
2005-11-11,10696617,26,False,10696591,1.0,buy,0.0
2005-11-14,10696617,26,False,10696591,1.0,buy,0.0
2005-11-15,10646694,26,False,10646667,1.0,buy,-0.47
2005-11-16,10712387,26,False,10712361,1.0,buy,0.0
2005-11-17,10854269,26,False,10854243,1.0,buy,0.0
2005-11-18,10891054,26,False,10891028,1.0,buy,0.0
2005-11-21,10917331,26,False,10917305,1.0,buy,0.0
2005-11-22,10956739,26,False,10956712,1.0,buy,0.0
2005-11-23,10983018,26,False,10982991,1.0,buy,0.0
2005-11-25,11006666,26,False,11006640,1.0,buy,0.0
2005-11-28,10914699,26,False,10914673,1.0,buy,-0.84
2005-11-29,10862150,26,False,10862123,1.0,buy,-1.31
2005-11-30,10835873,26,False,10835847,1.0,buy,-1.55
2005-12-01,11038195,26,False,11038169,1.0,buy,0.0
2005-12-02,11064468,26,False,11064442,1.0,buy,0.0
2005-12-05,10983018,26,False,10982991,1.0,buy,-0.74
2005-12-06,11019800,26,False,11019774,1.0,buy,-0.4
2005-12-07,10998783,26,False,10998757,1.0,buy,-0.59
2005-12-08,10919957,26,False,10919931,1.0,buy,-1.31
2005-12-09,10961999,26,False,10961973,1.0,buy,-0.93
2005-12-12,11001407,26,False,11001380,1.0,buy,-0.57
2005-12-13,11046079,26,False,11046053,1.0,buy,-0.17
2005-12-14,11009294,26,False,11009268,1.0,buy,-0.5
2005-12-15,11027689,26,False,11027663,1.0,buy,-0.33
2005-12-16,10951568,26,False,10951541,1.0,buy,-1.02
2005-12-19,10777730,26,False,10777704,1.0,buy,-2.59
2005-12-20,10785637,26,False,10785611,1.0,buy,-2.52
2005-12-21,10833049,26,False,10833023,1.0,buy,-2.09
2005-12-22,10904155,26,False,10904129,1.0,buy,-1.45
2005-12-23,10904155,26,False,10904129,1.0,buy,-1.45
2005-12-27,10809338,26,False,10809312,1.0,buy,-2.31
2005-12-28,10796172,26,False,10796146,1.0,buy,-2.42
2005-12-29,10725056,26,False,10725030,1.0,buy,-3.07
2005-12-30,10643404,26,False,10643378,1.0,buy,-3.81
2006-01-03,10880452,26,False,10880426,1.0,buy,-1.66
2006-01-04,10993709,26,False,10993683,1.0,buy,-0.64
2006-01-05,11041117,26,False,11041091,1.0,buy,-0.21
2006-01-06,11241290,26,False,11241264,1.0,buy,0.0
2006-01-09,11286061,26,False,11286035,1.0,buy,0.0
2006-01-10,11293971,26,False,11293945,1.0,buy,0.0
2006-01-11,11380880,26,False,11380854,1.0,buy,0.0
2006-01-12,11325572,26,False,11325546,1.0,buy,-0.49
2006-01-13,11320306,26,False,11320280,1.0,buy,-0.53
2006-01-17,11246558,26,False,11246532,1.0,buy,-1.18
2006-01-18,11117499,26,False,11117473,1.0,buy,-2.31
2006-01-19,11199147,26,False,11199121,1.0,buy,-1.6
2006-01-20,10864646,26,False,10864620,1.0,buy,-4.54
2006-01-23,10867279,26,False,10867253,1.0,buy,-4.51
2006-01-24,10914687,26,False,10914661,1.0,buy,-4.1
2006-01-25,10867279,26,False,10867253,1.0,buy,-4.51
2006-01-26,10943664,26,False,10943638,1.0,buy,-3.84
2006-01-27,11091158,26,False,11091132,1.0,buy,-2.55
2006-01-30,11112226,26,False,11112200,1.0,buy,-2.36
2006-01-31,11062190,26,False,11062164,1.0,buy,-2.8
2006-02-01,11101695,26,False,11101669,1.0,buy,-2.45
2006-02-02,10912052,26,False,10912026,1.0,buy,-4.12
2006-02-03,10777730,26,False,10777704,1.0,buy,-5.3
2006-02-06,10748763,26,False,10748737,1.0,buy,-5.55
2006-02-07,10701350,26,False,10701324,1.0,buy,-5.97
2006-02-08,10825140,26,False,10825114,1.0,buy,-4.88
2006-02-09,10722418,26,False,10722392,1.0,buy,-5.79
2006-02-10,10788269,26,False,10788243,1.0,buy,-5.21
2006-02-13,10664476,26,False,10664450,1.0,buy,-6.29
2006-02-14,10772468,26,False,10772442,1.0,buy,-5.35
2006-02-15,10840947,26,False,10840920,1.0,buy,-4.74
2006-02-16,10941032,26,False,10941006,1.0,buy,-3.86
2006-02-17,10854111,26,False,10854085,1.0,buy,-4.63
2006-02-21,10732960,26,False,10732934,1.0,buy,-5.69
2006-02-22,10867279,26,False,10867253,1.0,buy,-4.51
2006-02-23,10838307,26,False,10838280,1.0,buy,-4.77
2006-02-24,10867279,26,False,10867253,1.0,buy,-4.51
2006-02-27,10988442,26,False,10988416,1.0,buy,-3.45
2006-02-28,10825140,26,False,10825114,1.0,buy,-4.88
2006-03-01,10972635,26,False,10972609,1.0,buy,-3.59
2006-03-02,10980538,26,False,10980512,1.0,buy,-3.52
2006-03-03,10917327,26,False,10917301,1.0,buy,-4.07
2006-03-06,10822502,26,False,10822476,1.0,buy,-4.91
2006-03-07,10759301,26,False,10759275,1.0,buy,-5.46
2006-03-08,10764563,26,False,10764537,1.0,buy,-5.42
2006-03-09,10672379,26,False,10672352,1.0,buy,-6.23
2006-03-10,10682914,26,False,10682888,1.0,buy,-6.13
2006-03-13,10714523,26,False,10714496,1.0,buy,-5.86
2006-03-14,10896255,26,False,10896228,1.0,buy,-4.26
2006-03-15,10988442,26,False,10988416,1.0,buy,-3.45
2006-03-16,10896255,26,False,10896228,1.0,buy,-4.26
2006-03-17,10924983,26,False,10924957,1.0,buy,-4.01
2006-03-20,10951341,26,False,10951315,1.0,buy,-3.77
2006-03-21,10835373,26,False,10835347,1.0,buy,-4.79
2006-03-22,10861727,26,False,10861701,1.0,buy,-4.56
2006-03-23,10830095,26,False,10830069,1.0,buy,-4.84
2006-03-24,10885451,26,False,10885425,1.0,buy,-4.35
2006-03-27,10888086,26,False,10888059,1.0,buy,-4.33
2006-03-28,10843279,26,False,10843253,1.0,buy,-4.72
2006-03-29,11048863,26,False,11048836,1.0,buy,-2.92
2006-03-30,11083124,26,False,11083098,1.0,buy,-2.62
2006-03-31,11051500,26,False,11051474,1.0,buy,-2.89
2006-04-03,11064675,26,False,11064649,1.0,buy,-2.78
2006-04-04,11125302,26,False,11125276,1.0,buy,-2.25
2006-04-05,11230725,26,False,11230699,1.0,buy,-1.32
2006-04-06,11262352,26,False,11262326,1.0,buy,-1.04
2006-04-07,11154292,26,False,11154266,1.0,buy,-1.99
2006-04-10,11138474,26,False,11138448,1.0,buy,-2.13
2006-04-11,11048863,26,False,11048836,1.0,buy,-2.92
2006-04-12,11051500,26,False,11051474,1.0,buy,-2.89
2006-04-13,11096306,26,False,11096279,1.0,buy,-2.5
2006-04-17,10980330,26,False,10980304,1.0,buy,-3.52
2006-04-18,11191189,26,False,11191163,1.0,buy,-1.67
2006-04-19,11241269,26,False,11241243,1.0,buy,-1.23
2006-04-20,11201730,26,False,11201703,1.0,buy,-1.57
2006-04-21,11069954,26,False,11069928,1.0,buy,-2.73
2006-04-24,11059406,26,False,11059380,1.0,buy,-2.82
2006-04-25,11035684,26,False,11035658,1.0,buy,-3.03
2006-04-26,11033050,26,False,11033024,1.0,buy,-3.06
2006-04-27,11138474,26,False,11138448,1.0,buy,-2.13
2006-04-28,11030405,26,False,11030379,1.0,buy,-3.08
2006-05-01,10922341,26,False,10922315,1.0,buy,-4.03
2006-05-02,10951341,26,False,10951315,1.0,buy,-3.77
2006-05-03,10935530,26,False,10935504,1.0,buy,-3.91
2006-05-04,11025145,26,False,11025119,1.0,buy,-3.13
2006-05-05,11112120,26,False,11112094,1.0,buy,-2.36
2006-05-08,11122668,26,False,11122641,1.0,buy,-2.27
2006-05-09,11080491,26,False,11080465,1.0,buy,-2.64
2006-05-10,10982972,26,False,10982946,1.0,buy,-3.5
2006-05-11,10737849,26,False,10737823,1.0,buy,-5.65
2006-05-12,10592886,26,False,10592860,1.0,buy,-6.92
2006-05-15,10584983,26,False,10584957,1.0,buy,-6.99
2006-05-16,10505905,26,False,10505879,1.0,buy,-7.69
2006-05-17,10363585,26,False,10363559,1.0,buy,-8.94
2006-05-18,10292415,26,False,10292389,1.0,buy,-9.56
2006-05-19,10371490,26,False,10371464,1.0,buy,-8.87
2006-05-22,10271333,26,False,10271307,1.0,buy,-9.75
2006-05-23,10171172,26,False,10171146,1.0,buy,-10.63
2006-05-24,10239704,26,False,10239678,1.0,buy,-10.03
2006-05-25,10374123,26,False,10374097,1.0,buy,-8.85
2006-05-26,10408391,26,False,10408365,1.0,buy,-8.54
2006-05-30,10184355,26,False,10184329,1.0,buy,-10.51
2006-05-31,10231795,26,False,10231769,1.0,buy,-10.1
2006-06-01,10474279,26,False,10474252,1.0,buy,-7.97
2006-06-02,10447922,26,False,10447896,1.0,buy,-8.2
2006-06-05,10221252,26,False,10221226,1.0,buy,-10.19
2006-06-06,10213347,26,False,10213321,1.0,buy,-10.26
2006-06-07,10136915,26,False,10136889,1.0,buy,-10.93
2006-06-08,10121093,26,False,10121067,1.0,buy,-11.07
2006-06-09,10055205,26,False,10055178,1.0,sell,-11.65
2006-06-12,10038176,10038176,False,0,0.0,sell,-11.8
2006-06-13,10038176,10038176,False,0,0.0,sell,-11.8
2006-06-14,10038176,10038176,False,0,0.0,sell,-11.8
2006-06-15,10038176,10038176,False,0,0.0,sell,-11.8
2006-06-16,10038176,10038176,False,0,0.0,sell,-11.8
2006-06-19,10038176,10038176,False,0,0.0,sell,-11.8
2006-06-20,10038176,10038176,False,0,0.0,sell,-11.8
2006-06-21,10038176,10038176,False,0,0.0,sell,-11.8
2006-06-22,10038176,10038176,False,0,0.0,sell,-11.8
2006-06-23,10038176,10038176,False,0,0.0,sell,-11.8
2006-06-26,10038176,10038176,False,0,0.0,sell,-11.8
2006-06-27,10038176,10038176,False,0,0.0,sell,-11.8
2006-06-28,10038176,10038176,False,0,0.0,sell,-11.8
2006-06-29,10038176,10038176,False,0,0.0,sell,-11.8
2006-06-30,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-03,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-05,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-06,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-07,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-10,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-11,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-12,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-13,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-14,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-17,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-18,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-19,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-20,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-21,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-24,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-25,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-26,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-27,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-28,10038176,10038176,False,0,0.0,sell,-11.8
2006-07-31,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-01,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-02,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-03,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-04,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-07,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-08,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-09,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-10,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-11,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-14,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-15,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-16,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-17,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-18,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-21,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-22,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-23,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-24,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-25,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-28,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-29,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-30,10038176,10038176,False,0,0.0,sell,-11.8
2006-08-31,10038176,10038176,False,0,0.0,sell,-11.8
2006-09-01,10038176,10038176,False,0,0.0,sell,-11.8
2006-09-05,10038176,10038176,False,0,0.0,sell,-11.8
2006-09-06,10038176,10038176,False,0,0.0,sell,-11.8
2006-09-07,10038176,10038176,False,0,0.0,sell,-11.8
2006-09-08,10038176,10038176,False,0,0.0,sell,-11.8
