entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,pre_shares,post_shares,order_amount,holding_days
2010-05-14,2011-08-02,0.957647,1.363259,13681,5549,0.4236,0.0,3,qld,rebalance,3527760,3514079,18650.745243477,445
2010-02-16,2011-08-02,12.262915,22.704182,9865,103003,0.8515,0.0,3,ugl,rebalance,103351,93486,223976.75052709502,532
2011-05-27,2011-08-05,17.215216,20.132034,20598,60081,0.1694,0.0,3,ubt,rebalance,113102,92504,414679.639710072,70
2010-08-06,2011-08-05,2.231858,2.590294,1667531,597703,0.1606,0.0,3,sso,signal,1667531,0,4319395.103885816,364
2010-02-16,2011-08-05,12.262915,23.354724,8997,99793,0.9045,0.0,3,ugl,rebalance,93486,84489,210122.451854991,535
2010-05-14,2011-08-09,0.97575,1.077508,3752889,381886,0.1043,0.0,3,qld,signal,3752889,0,4043766.9823897504,452
2011-05-27,2011-08-19,17.215216,22.982983,5914,34111,0.335,0.0,3,ubt,rebalance,92504,86590,135921.358995862,84
2010-02-16,2011-08-19,12.262915,29.361651,13790,235792,1.3943,0.0,3,ugl,rebalance,84489,70699,404897.16724863,549
2011-05-27,2011-09-23,17.215216,28.404459,15517,173623,0.65,0.0,3,ubt,rebalance,86590,71073,440751.993608121,119
2011-05-27,2011-12-20,18.051099,28.184089,15046,152461,0.5614,0.0,3,ubt,rebalance,80174,65128,424057.807788352,207
2011-10-17,2012-01-09,1.341424,1.335384,297971,-1800,-0.0045,0.0,3,qld,rebalance,3720900,3422929,397905.644481974,84
2011-10-17,2012-03-02,1.341424,1.666525,281244,91433,0.2424,0.0,3,qld,rebalance,3422929,3141685,468700.26397271996,137
2012-01-09,2012-04-03,2.812753,3.436064,34329,21398,0.2216,0.0,3,sso,rebalance,1624760,1590431,117956.633881239,85
2011-10-17,2012-04-03,1.341424,1.853118,178672,91425,0.3815,0.0,3,qld,rebalance,3141685,2963013,331100.28464489605,169
2011-05-27,2012-05-10,20.577098,26.426645,16629,97272,0.2843,0.0,3,ubt,rebalance,97823,81194,439448.671573419,349
2010-02-16,2012-05-15,15.903502,19.040208,109934,344831,0.1972,0.0,3,ugl,signal,109934,0,2093166.171305,819
2011-05-27,2012-06-04,20.577098,31.860626,17944,202472,0.5484,0.0,3,ubt,rebalance,81194,63250,571707.0642411599,374
2012-01-09,2012-07-03,2.820783,3.193413,82411,30709,0.1321,0.0,3,sso,rebalance,1717237,1634826,263172.35330387397,176
2011-10-17,2012-07-03,1.363374,1.633169,140038,37782,0.1979,0.0,3,qld,rebalance,3339234,3199196,228705.685552538,260
2011-10-17,2012-09-07,1.363374,1.887237,198525,104000,0.3842,0.0,3,qld,rebalance,3199196,3000671,374663.7754533,326
2012-01-09,2012-09-07,2.820783,3.538725,21765,15626,0.2545,0.0,3,sso,rebalance,1634826,1613061,77020.347034965,242
2012-01-09,2013-02-04,2.820783,3.916127,189825,207924,0.3883,0.0,3,sso,rebalance,1613061,1423236,743378.858458275,392
2012-09-07,2013-02-21,23.019373,18.621467,114950,-505539,-0.1911,0.0,3,ugl,signal,114950,0,2140537.6891249996,167
2012-01-09,2013-06-04,2.820783,4.691521,91058,170346,0.6632,0.0,3,sso,rebalance,1423236,1332178,427200.5270489881,512
2011-10-17,2013-06-04,1.381642,2.119525,181496,133923,0.5341,0.0,3,qld,rebalance,3134297,2952801,384685.362215336,596
2011-05-27,2013-06-21,23.48184,23.665996,103826,19120,0.0078,0.0,3,ubt,signal,103826,0,2457145.739734576,756
