entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,holding_days
2004-12-10,2005-01-31,44.629977,45.723395,1011,1105,0.0245,0.0,3,tlt,rebalance,52
2005-01-31,2005-05-26,80.033316,81.112945,61,66,0.0135,0.0,3,spy,rebalance,115
2004-12-10,2005-05-26,44.629977,47.524172,1211,3505,0.0648,0.0,3,tlt,rebalance,167
2005-05-26,2005-09-20,0.475039,0.498446,149304,3495,0.0493,0.0,3,tqqq,rebalance,117
2005-01-31,2005-09-20,80.033316,84.115184,407,1661,0.051,0.0,3,spy,rebalance,232
2005-05-26,2005-12-02,0.475039,0.592284,689245,80810,0.2468,0.0,3,tqqq,rebalance,190
2005-09-20,2006-03-02,46.702748,55.981552,4248,39416,0.1987,0.0,3,gld,rebalance,163
2005-01-31,2006-03-02,80.41783,88.4734,411,3311,0.1002,0.0,3,spy,rebalance,395
2004-12-10,2006-03-02,44.92579,47.513725,432,1118,0.0576,0.0,3,tlt,rebalance,447
2005-09-20,2006-05-02,46.702748,65.403198,5465,102198,0.4004,0.0,3,gld,rebalance,224
2005-01-31,2006-05-02,80.41783,90.279207,185,1824,0.1226,0.0,3,spy,rebalance,456
2004-12-10,2006-05-02,44.92579,44.266269,48106,-31727,-0.0147,0.0,3,tlt,signal,508
2005-05-26,2006-06-12,0.484211,0.40959,7532950,-562120,-0.1541,0.0,3,tqqq,signal,382
2005-09-20,2006-09-05,46.702748,63.010401,1634,26647,0.3492,0.0,3,gld,rebalance,350
2005-01-31,2006-09-05,80.41783,91.02435,3262,34598,0.1319,0.0,3,spy,rebalance,582
2005-01-31,2006-09-25,80.41783,91.5776,431,4810,0.1388,0.0,3,spy,rebalance,602
2005-09-20,2006-09-29,47.261872,59.34144,521,6293,0.2556,0.0,3,gld,rebalance,374
2005-01-31,2006-09-29,80.41783,93.016664,267,3364,0.1567,0.0,3,spy,rebalance,606
2006-09-29,2007-05-02,0.47175,0.599085,683594,87046,0.2699,0.0,3,tqqq,rebalance,215
2006-09-29,2007-10-02,0.47175,0.788392,939307,297424,0.6712,0.0,3,tqqq,rebalance,368
2005-09-20,2007-12-04,48.804365,78.394107,2977,88089,0.6063,0.0,3,gld,rebalance,805
2006-09-25,2007-12-04,49.098748,54.331463,5058,26467,0.1066,0.0,3,tlt,rebalance,435
2005-09-20,2008-01-14,48.804365,89.181647,6041,243919,0.8273,0.0,3,gld,rebalance,846
2005-01-31,2008-01-14,84.056014,100.501015,697,11462,0.1956,0.0,3,spy,rebalance,1078
2006-09-25,2008-01-14,49.098748,54.147383,3242,16368,0.1028,0.0,3,tlt,rebalance,476
2005-01-31,2008-01-16,84.056014,97.795546,31676,435213,0.1635,0.0,3,spy,signal,1080
2006-09-29,2008-01-17,0.503391,0.504621,8218943,10106,0.0024,0.0,3,tqqq,signal,475
2005-09-20,2008-03-04,48.804365,96.988159,2819,135830,0.9873,0.0,3,gld,rebalance,896
2006-09-25,2008-03-04,49.098748,54.38649,443,2342,0.1077,0.0,3,tlt,rebalance,526
2006-09-25,2008-05-02,49.098748,53.555145,1231,5486,0.0908,0.0,3,tlt,rebalance,585
2005-09-20,2008-05-07,52.759893,85.213591,829,26904,0.6151,0.0,3,gld,rebalance,960
2005-09-20,2008-07-02,52.759893,92.003159,3327,130562,0.7438,0.0,3,gld,rebalance,1016
2006-09-25,2008-07-02,49.191251,54.049572,3280,15935,0.0988,0.0,3,tlt,rebalance,646
2008-05-07,2008-07-03,0.538106,0.414298,9184936,-1137168,-0.2301,0.0,3,tqqq,signal,57
2005-09-20,2008-08-12,52.759893,80.497778,24945,691922,0.5257,0.0,3,gld,signal,1057
2006-09-25,2008-12-02,49.191251,64.944153,7761,122258,0.3202,0.0,3,tlt,rebalance,799
2006-09-25,2009-01-02,49.191251,72.058443,2352,53784,0.4649,0.0,3,tlt,rebalance,830
2009-01-02,2009-03-03,86.18779,90.577448,1810,7945,0.0509,0.0,3,gld,rebalance,60
2006-09-25,2009-05-08,50.700989,57.689356,36972,258374,0.1378,0.0,3,tlt,signal,956
2009-01-02,2009-06-04,86.18779,94.954278,1111,9740,0.1017,0.0,3,gld,rebalance,153
2009-06-04,2009-07-27,0.128492,0.158203,3495178,103844,0.2312,0.0,3,tqqq,rebalance,53
2009-06-04,2009-10-02,0.128492,0.172591,1700547,74991,0.3432,0.0,3,tqqq,rebalance,120
2009-01-02,2009-12-02,87.051387,118.443603,1634,51295,0.3606,0.0,3,gld,rebalance,334
2009-06-04,2009-12-02,0.128492,0.216353,1876618,164881,0.6838,0.0,3,tqqq,rebalance,181
2009-10-02,2009-12-28,61.829201,55.550533,49898,-313293,-0.1015,0.0,3,tlt,signal,87
2009-06-04,2010-01-05,0.128492,0.250652,2737150,334369,0.9507,0.0,3,tqqq,rebalance,215
2009-01-02,2010-02-02,89.378186,108.832524,1942,37780,0.2177,0.0,3,gld,rebalance,396
2009-07-27,2010-02-02,73.376342,81.505857,2100,17072,0.1108,0.0,3,spy,rebalance,190
2009-06-04,2010-03-31,0.138025,0.276269,4174786,577140,1.0016,0.0,3,tqqq,rebalance,300
2009-01-02,2010-05-20,92.138261,115.791579,3692,87328,0.2567,0.0,3,gld,rebalance,503
2009-07-27,2010-05-20,74.330131,81.931384,249,1893,0.1023,0.0,3,spy,rebalance,297
2009-07-27,2010-07-01,74.330131,77.632361,46091,152203,0.0444,0.0,3,spy,signal,339
2009-01-02,2010-07-02,92.138261,117.855369,2384,61310,0.2791,0.0,3,gld,rebalance,546
2010-05-20,2010-07-02,62.240266,64.302419,6233,12853,0.0331,0.0,3,tlt,rebalance,43
2009-06-04,2010-08-03,0.153274,0.234445,4202599,341129,0.5296,0.0,3,tqqq,rebalance,425
2009-06-04,2010-08-06,0.153274,0.229216,108889,8269,0.4955,0.0,3,tqqq,rebalance,428
2009-01-02,2010-08-06,94.494439,117.636028,135,3124,0.2449,0.0,3,gld,rebalance,581
2009-01-02,2010-09-02,94.494439,122.012857,1882,51790,0.2912,0.0,3,gld,rebalance,608
2010-08-06,2010-09-02,84.60348,81.824453,58,-161,-0.0328,0.0,3,spy,rebalance,27
2010-05-20,2010-09-02,62.406064,67.319642,4954,24342,0.0787,0.0,3,tlt,rebalance,105
2009-06-04,2010-10-04,0.15908,0.267274,3537973,382787,0.6801,0.0,3,tqqq,rebalance,487
2009-06-04,2010-11-02,0.15908,0.332315,2257013,390994,1.089,0.0,3,tqqq,rebalance,516
2010-05-20,2010-12-16,63.297788,58.858826,56930,-252710,-0.0701,0.0,3,tlt,signal,210
