entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,holding_days
2004-11-19,2005-01-31,44.422764,45.723395,1558,2026,0.0293,0.0,0,tlt,rebalance,73
2004-11-19,2005-05-26,44.422764,47.524172,1358,4212,0.0698,0.0,0,tlt,rebalance,188
2005-01-31,2005-05-26,80.033316,81.112945,178,192,0.0135,0.0,3,spy,rebalance,115
2004-11-19,2005-12-02,44.457845,49.78021,2229,11864,0.1197,0.0,0,gld,rebalance,378
2005-05-26,2005-12-02,0.475039,0.592284,676424,79307,0.2468,0.0,3,tqqq,rebalance,190
2004-11-19,2006-03-02,44.457845,55.981552,4284,49368,0.2592,0.0,0,gld,rebalance,468
2005-01-31,2006-03-02,80.482775,88.4734,417,3332,0.0993,0.0,3,spy,rebalance,395
2004-11-19,2006-03-02,44.768763,47.513725,440,1208,0.0613,0.0,0,tlt,rebalance,468
2004-11-19,2006-05-02,44.457845,65.403198,5527,115765,0.4711,0.0,0,gld,rebalance,529
2005-01-31,2006-05-02,80.482775,90.279207,187,1832,0.1217,0.0,3,spy,rebalance,456
2005-05-26,2006-06-12,0.484202,0.40959,7618971,-568466,-0.1541,0.0,3,tqqq,signal,382
2004-11-19,2006-07-05,44.457845,62.29256,1815,32370,0.4012,0.0,0,gld,rebalance,593
2005-01-31,2006-07-05,80.482775,88.103515,2588,19722,0.0947,0.0,3,spy,rebalance,520
2004-11-19,2006-07-05,44.750179,44.690692,5747,-342,-0.0013,0.0,0,tlt,rebalance,593
2004-11-19,2006-09-29,44.750179,48.44605,2392,8841,0.0826,0.0,0,tlt,rebalance,679
2005-01-31,2006-09-29,80.482775,93.016664,867,10867,0.1557,0.0,3,spy,rebalance,606
2006-09-29,2007-05-02,0.47175,0.599085,704581,89718,0.2699,0.0,3,tqqq,rebalance,215
2006-09-29,2007-10-02,0.47175,0.788392,968464,306656,0.6712,0.0,3,tqqq,rebalance,368
2004-11-19,2007-12-04,46.996773,78.394107,3070,96390,0.6681,0.0,0,gld,rebalance,1110
2004-11-19,2007-12-04,45.893047,54.331463,5214,43998,0.1839,0.0,0,tlt,rebalance,1110
2004-11-19,2008-01-14,46.996773,89.181647,6228,262727,0.8976,0.0,0,gld,rebalance,1151
2005-01-31,2008-01-14,84.113897,100.501015,719,11782,0.1948,0.0,3,spy,rebalance,1078
2004-11-19,2008-01-14,45.893047,54.147383,3343,27594,0.1799,0.0,0,tlt,rebalance,1151
2005-01-31,2008-01-16,84.113897,97.795546,32659,446829,0.1627,0.0,3,spy,signal,1080
2006-09-29,2008-01-17,0.503391,0.504621,8474093,10417,0.0024,0.0,3,tqqq,signal,475
2004-11-19,2008-03-04,46.996773,96.988159,2907,145325,1.0637,0.0,0,gld,rebalance,1201
2004-11-19,2008-03-04,45.893047,54.38649,457,3882,0.1851,0.0,0,tlt,rebalance,1201
2004-11-19,2008-05-02,45.893047,53.555145,1269,9723,0.167,0.0,0,tlt,rebalance,1260
2004-11-19,2008-05-07,51.154386,85.213591,854,29087,0.6658,0.0,0,gld,rebalance,1265
2004-11-19,2008-07-02,51.154386,92.003159,3430,140111,0.7985,0.0,0,gld,rebalance,1321
2004-11-19,2008-07-02,46.05683,54.049572,3382,27031,0.1735,0.0,0,tlt,rebalance,1321
2008-05-07,2008-07-03,0.538106,0.414298,9470046,-1172467,-0.2301,0.0,3,tqqq,signal,57
2004-11-19,2008-09-03,46.05683,55.810876,3362,32793,0.2118,0.0,0,tlt,rebalance,1384
2004-11-19,2008-12-02,46.05683,64.944153,5125,96798,0.4101,0.0,0,tlt,rebalance,1474
2004-11-19,2009-02-03,55.731679,89.071976,3801,126726,0.5982,0.0,0,gld,rebalance,1537
2004-11-19,2009-06-02,55.731679,95.901432,2191,88012,0.7208,0.0,0,gld,rebalance,1656
2004-11-19,2009-06-04,48.116817,55.690115,588,4453,0.1574,0.0,0,tlt,rebalance,1658
2009-06-04,2009-07-27,0.128492,0.158203,3677290,109255,0.2312,0.0,3,tqqq,rebalance,53
2004-11-19,2009-12-02,59.089037,118.443603,492,29202,1.0045,0.0,0,gld,rebalance,1839
2009-06-04,2009-12-02,0.128492,0.216353,3158001,277464,0.6838,0.0,3,tqqq,rebalance,181
2009-06-04,2010-01-05,0.128492,0.250652,2868402,350402,0.9507,0.0,3,tqqq,rebalance,215
2004-11-19,2010-02-02,64.332175,108.832524,1956,87043,0.6917,0.0,0,gld,rebalance,1901
2009-07-27,2010-02-02,73.715656,81.505857,2052,15985,0.1057,0.0,3,spy,rebalance,190
2004-11-19,2010-02-02,50.761124,57.021267,5547,34725,0.1233,0.0,0,tlt,rebalance,1901
2009-06-04,2010-03-31,0.138275,0.276269,4538314,626258,0.998,0.0,3,tqqq,rebalance,300
2004-11-19,2010-05-27,70.335071,117.805524,4934,234219,0.6749,0.0,0,gld,rebalance,2015
2004-11-19,2010-05-27,51.590562,61.185494,10511,100852,0.186,0.0,0,tlt,rebalance,2015
2009-07-27,2010-07-01,74.714729,77.632361,50037,145990,0.0391,0.0,3,spy,signal,339
2009-06-04,2010-08-06,0.154502,0.229216,2402349,179489,0.4836,0.0,3,tqqq,rebalance,428
2004-11-19,2010-09-02,72.719574,122.012857,2041,100608,0.6779,0.0,0,gld,rebalance,2113
2010-08-06,2010-09-02,84.60348,81.824453,126,-350,-0.0328,0.0,3,spy,rebalance,27
2004-11-19,2010-09-02,51.888203,67.319642,5378,82990,0.2974,0.0,0,tlt,rebalance,2113
2009-06-04,2010-10-04,0.160286,0.267274,3799492,406500,0.6675,0.0,3,tqqq,rebalance,487
2009-06-04,2010-11-02,0.160286,0.332315,2424015,417002,1.0733,0.0,3,tqqq,rebalance,516
2009-06-04,2011-01-04,0.160286,0.387767,1814955,412869,1.4192,0.0,3,tqqq,rebalance,579
2010-08-06,2011-08-05,85.032255,93.477122,54969,464206,0.0993,0.0,3,spy,signal,364
2004-11-19,2011-08-09,81.024973,169.420203,6107,539830,1.091,0.0,0,gld,rebalance,2454
2004-11-19,2011-08-09,55.879578,69.895997,11594,162506,0.2508,0.0,0,tlt,rebalance,2454
2009-06-04,2011-08-09,0.160286,0.288113,19437296,2484618,0.7975,0.0,3,tqqq,signal,796
2004-11-19,2011-10-04,55.879578,83.242841,6910,189080,0.4897,0.0,0,tlt,rebalance,2510
2004-11-19,2011-10-17,86.577736,163.508,729,56082,0.8886,0.0,0,gld,rebalance,2523
2004-11-19,2012-01-09,57.292935,79.951975,3309,74979,0.3955,0.0,0,tlt,rebalance,2607
2011-10-17,2012-03-02,0.390329,0.524193,3343994,447638,0.3429,0.0,3,tqqq,rebalance,137
2011-10-17,2012-04-03,0.390329,0.613639,1474309,329227,0.5721,0.0,3,tqqq,rebalance,169
2004-11-19,2012-05-18,100.677286,153.996627,1458,77740,0.5296,0.0,0,gld,rebalance,2737
2012-01-09,2012-05-18,100.824934,102.466724,1805,2963,0.0163,0.0,3,spy,rebalance,130
2004-11-19,2012-05-18,62.136917,83.999963,12986,283914,0.3519,0.0,0,tlt,rebalance,2737
2011-10-17,2012-09-05,0.401557,0.584649,2241361,410375,0.456,0.0,3,tqqq,rebalance,324
2012-01-09,2013-03-04,101.454084,120.467518,6042,114879,0.1874,0.0,3,spy,rebalance,420
2011-10-17,2013-05-02,0.405565,0.640349,1183571,277884,0.5789,0.0,3,tqqq,rebalance,563
2012-01-09,2013-06-04,101.671071,131.113505,267,7861,0.2896,0.0,3,spy,rebalance,512
2011-10-17,2013-06-04,0.405565,0.723502,1260007,400603,0.7839,0.0,3,tqqq,rebalance,596
2012-01-09,2013-08-02,101.671071,136.488362,856,29804,0.3425,0.0,3,spy,rebalance,571
2011-10-17,2013-08-02,0.405565,0.815079,1279804,524099,1.0097,0.0,3,tqqq,rebalance,655
2011-10-17,2013-11-04,0.405565,1.034707,1518593,955411,1.5513,0.0,3,tqqq,rebalance,749
2011-10-17,2014-01-03,0.405565,1.201112,1157283,920673,1.9616,0.0,3,tqqq,rebalance,809
2004-11-19,2014-02-04,116.202687,120.048774,3148,12107,0.0331,0.0,0,gld,rebalance,3364
2004-11-19,2014-02-04,68.908089,77.529778,8855,76345,0.1251,0.0,0,tlt,rebalance,3364
2011-10-17,2014-06-03,0.458981,1.33719,1132812,994846,1.9134,0.0,3,tqqq,rebalance,960
2011-10-17,2014-09-03,0.458981,1.79161,1309539,1745130,2.9035,0.0,3,tqqq,rebalance,1052
2004-11-19,2015-01-05,71.054698,93.937252,5105,116815,0.322,0.0,0,tlt,rebalance,3699
2011-10-17,2015-01-05,0.458981,1.888677,268230,383487,3.1149,0.0,3,tqqq,rebalance,1176
2011-10-17,2015-03-03,0.458981,2.246584,730398,1305662,3.8947,0.0,3,tqqq,rebalance,1233
2012-01-09,2015-08-25,113.407642,162.866745,66706,3299219,0.4361,0.0,3,spy,signal,1324
2011-10-17,2015-08-25,0.458981,1.774839,7203852,9479249,2.8669,0.0,3,tqqq,signal,1408
2004-11-19,2015-10-02,116.981433,108.214381,3022,-26494,-0.0749,0.0,0,gld,rebalance,3969
2004-11-19,2015-10-02,72.630015,93.918494,10268,218590,0.2931,0.0,0,tlt,rebalance,3969
2004-11-19,2015-10-28,116.981433,112.34196,2698,-12517,-0.0397,0.0,0,gld,rebalance,3995
2015-10-28,2015-11-03,2.384817,2.438569,178856,9614,0.0225,0.0,3,tqqq,rebalance,6
2015-11-03,2016-01-11,176.952225,162.648424,59481,-850804,-0.0808,0.0,3,spy,signal,69
2015-10-28,2016-01-14,2.384817,1.713563,5985914,-4018070,-0.2815,0.0,3,tqqq,signal,78
2004-11-19,2016-02-02,116.717171,107.596238,8897,-81149,-0.0781,0.0,0,gld,rebalance,4092
2004-11-19,2016-02-02,73.098033,96.592459,14260,335031,0.3214,0.0,0,tlt,rebalance,4092
2004-11-19,2016-04-04,116.717171,116.319988,3688,-1465,-0.0034,0.0,0,gld,rebalance,4154
2004-11-19,2016-04-04,73.098033,99.012589,1015,26303,0.3545,0.0,0,tlt,rebalance,4154
2004-11-19,2016-04-05,73.098033,99.93618,252,6763,0.3672,0.0,0,tlt,rebalance,4155
2016-04-05,2016-10-04,2.037089,2.562313,634591,333302,0.2578,0.0,3,tqqq,rebalance,182
2016-04-04,2017-02-02,176.863451,195.933169,1444,27537,0.1078,0.0,3,spy,rebalance,304
2016-04-05,2017-02-02,2.037089,2.961106,687747,635490,0.4536,0.0,3,tqqq,rebalance,303
2016-04-05,2017-05-02,2.037089,3.895127,679069,1261736,0.9121,0.0,3,tqqq,rebalance,392
2016-04-05,2017-11-02,2.037089,5.131764,614944,1903052,1.5192,0.0,3,tqqq,rebalance,576
2016-04-05,2018-02-02,2.037089,6.773738,545044,2581682,2.3252,0.0,3,tqqq,rebalance,668
2004-11-19,2018-04-03,118.474607,126.160381,10221,78556,0.0649,0.0,0,gld,rebalance,4883
2016-04-04,2018-04-03,184.098308,228.074834,1572,69131,0.2389,0.0,3,spy,rebalance,729
2004-11-19,2018-04-03,83.419952,96.49721,16095,210478,0.1568,0.0,0,tlt,rebalance,4883
2016-04-05,2018-06-04,2.54125,7.008136,618246,2761635,1.7578,0.0,3,tqqq,rebalance,790
2016-04-05,2018-09-05,2.54125,8.447838,394030,2327373,2.3243,0.0,3,tqqq,rebalance,883
2004-11-19,2018-10-25,118.358456,116.230262,20259,-43115,-0.018,0.0,0,gld,rebalance,5088
2016-04-04,2018-10-25,188.211293,237.701441,3929,194447,0.2629,0.0,3,spy,rebalance,934
2004-11-19,2018-10-25,85.777671,92.311965,14096,92107,0.0762,0.0,0,tlt,rebalance,5088
2016-04-05,2018-11-21,3.269775,5.23885,3682424,7250970,0.6022,0.0,3,tqqq,signal,960
2016-04-04,2018-12-18,188.211293,228.651367,65558,2651170,0.2149,0.0,3,spy,signal,988
2004-11-19,2019-02-22,118.358456,125.153409,9092,61780,0.0574,0.0,0,gld,rebalance,5208
2004-11-19,2019-02-22,85.777671,98.818535,10393,135534,0.152,0.0,0,tlt,rebalance,5208
2019-02-22,2019-02-28,250.180788,249.444282,115,-85,-0.0029,0.0,3,spy,rebalance,6
2019-02-28,2019-05-02,6.102145,7.788848,461568,778528,0.2764,0.0,3,tqqq,rebalance,63
2004-11-19,2019-06-04,118.59022,124.505357,14123,83539,0.0499,0.0,0,gld,rebalance,5310
2019-02-22,2019-06-04,250.910804,248.890384,2148,-4340,-0.0081,0.0,3,spy,rebalance,102
2004-11-19,2019-06-04,86.893438,107.796555,20253,423351,0.2406,0.0,0,tlt,rebalance,5310
2019-02-28,2019-07-02,6.041341,7.647017,570070,915348,0.2658,0.0,3,tqqq,rebalance,124
2004-11-19,2019-09-04,119.834852,145.103373,10044,253797,0.2109,0.0,0,gld,rebalance,5402
2004-11-19,2019-09-04,89.942976,120.906978,12239,378968,0.3443,0.0,0,tlt,rebalance,5402
2019-02-28,2019-11-04,6.154455,8.654142,387653,969011,0.4062,0.0,3,tqqq,rebalance,249
2019-02-28,2020-01-03,6.154455,10.407566,432719,1840402,0.6911,0.0,3,tqqq,rebalance,309
2004-11-19,2020-03-03,124.095193,150.387476,3412,89709,0.2119,0.0,0,gld,rebalance,5583
