Date,Open,High,Low,Close,Volume
2010-02-11,0.193824,0.207172,0.193203,0.206055,6912000
2010-02-12,0.200448,0.208685,0.199282,0.206898,17203200
2010-02-16,0.211762,0.215409,0.208437,0.214913,19238400
2010-02-17,0.217791,0.21861,0.214516,0.21856,38361600
2010-02-18,0.218337,0.224018,0.217021,0.222703,77721600
2010-02-19,0.22119,0.225606,0.219503,0.222703,92966400
2010-02-22,0.225333,0.225333,0.218634,0.22114,50995200
2010-02-23,0.219924,0.221115,0.209579,0.212506,82252800
2010-02-24,0.216252,0.221438,0.215086,0.218933,70617600
2010-02-25,0.211936,0.220297,0.207693,0.218808,91238400
2010-02-26,0.218163,0.222456,0.216005,0.221537,57600000
2010-03-01,0.224341,0.231983,0.224341,0.23104,28454400
2010-03-02,0.233074,0.237442,0.231809,0.232429,48422400
2010-03-03,0.235035,0.237069,0.231462,0.23372,47961600
2010-03-04,0.234538,0.236622,0.230891,0.2363,29452800
2010-03-05,0.241336,0.247837,0.240046,0.246745,26880000
2010-03-08,0.246969,0.249847,0.246969,0.248061,25344000
2010-03-09,0.246696,0.256322,0.246497,0.252452,46425600
2010-03-10,0.2528,0.260168,0.252625,0.25863,40089600
2010-03-11,0.257067,0.261384,0.255355,0.261011,53913600
2010-03-12,0.26389,0.26389,0.258605,0.261607,36134400
2010-03-15,0.25987,0.261632,0.254313,0.259845,42393600
2010-03-16,0.262401,0.265503,0.259672,0.264759,46579200
2010-03-17,0.265503,0.270365,0.264386,0.266594,39820800
2010-03-18,0.267512,0.270142,0.26575,0.269298,52185600
2010-03-19,0.264535,0.272251,0.261707,0.264535,40051200
2010-03-22,0.261433,0.274857,0.260441,0.27168,58790400
2010-03-23,0.273541,0.277958,0.269298,0.277362,55334400
2010-03-24,0.275403,0.275998,0.27168,0.273417,89241600
2010-03-25,0.280091,0.283019,0.271482,0.271705,93926400
2010-03-26,0.275576,0.278354,0.268827,0.27312,84288000
2010-03-29,0.277238,0.279695,0.274832,0.276866,38054400
2010-03-30,0.279149,0.282176,0.274087,0.279769,39897600
2010-03-31,0.276643,0.280364,0.274087,0.275998,59558400
2010-04-01,0.279074,0.284409,0.269274,0.275452,116620800
2010-04-05,0.277461,0.285079,0.275403,0.283416,67584000
2010-04-06,0.281257,0.288155,0.279471,0.285575,58713600
2010-04-07,0.284607,0.287708,0.279,0.283962,106252800
2010-04-08,0.281084,0.286641,0.276792,0.284979,69657600
2010-04-09,0.285922,0.290809,0.283713,0.290115,58099200
2010-04-12,0.291108,0.293514,0.289197,0.291281,48806400
2010-04-13,0.290339,0.296144,0.287708,0.295673,67238400
2010-04-14,0.299891,0.306341,0.299271,0.306093,61094400
2010-04-15,0.305771,0.311329,0.305498,0.310187,45772800
2010-04-16,0.306912,0.309914,0.29339,0.299146,129484800
2010-04-19,0.296343,0.301404,0.287807,0.298675,112742400
2010-04-20,0.303314,0.305176,0.297633,0.303091,56102400
2010-04-21,0.309244,0.311055,0.302694,0.308426,83980800
2010-04-22,0.299419,0.314032,0.294308,0.312991,122841600
2010-04-23,0.313288,0.318126,0.309592,0.317135,82368000
2010-04-26,0.317357,0.319739,0.313239,0.314777,80524800
2010-04-27,0.311726,0.31505,0.29277,0.29535,133747200
2010-04-28,0.299891,0.300188,0.288874,0.296045,125068800
2010-04-29,0.300163,0.312643,0.300139,0.311155,84748800
2010-04-30,0.310684,0.312147,0.29205,0.29282,88512000
2010-05-03,0.296244,0.309194,0.296169,0.304778,52608000
2010-05-04,0.293241,0.293266,0.271209,0.277834,137241600
2010-05-05,0.269125,0.278156,0.263989,0.273268,138508800
2010-05-06,0.267636,0.275352,0.168715,0.246497,217804800
2010-05-07,0.239972,0.248929,0.212655,0.228559,248256000
