Date,equity,position,drawdown_pct
2001-05-21,11385639,305905,-4.65
2001-05-22,11440955,305905,-4.19
2001-05-23,11175406,305905,-6.41
2001-05-24,11291582,305905,-5.44
2001-05-25,11208601,305905,-6.13
2001-05-29,11064760,305905,-7.34
2001-05-30,10920917,305905,-8.54
2001-05-31,10965172,305905,-8.17
2001-06-01,11094629,305905,-7.09
2001-06-04,11239583,305905,-5.87
2001-06-05,11396698,305905,-4.56
2001-06-06,11324783,305905,-5.16
2001-06-07,11372358,305905,-4.76
2001-06-08,11306231,305905,-5.31
2001-06-11,11156436,305905,-6.57
2001-06-12,11184179,305905,-6.34
2001-06-13,11168649,305905,-6.47
2001-06-14,10890149,305905,-8.8
2001-06-15,10956724,305905,-8.24
2001-06-18,10873513,305905,-8.94
2001-06-19,10840226,305905,-9.22
2001-06-20,10967822,305905,-8.15
2001-06-21,10983353,305905,-8.02
2001-06-22,10784747,305905,-9.68
2001-06-25,10709293,305905,-10.31
2001-06-26,10873513,305905,-8.94
2001-06-27,10978917,305905,-8.06
2001-06-28,11117605,305905,-6.89
2001-06-29,11306231,305905,-5.31
2001-07-02,11051031,305905,-7.45
2001-07-03,10984466,305905,-8.01
2001-07-05,10840226,305905,-9.22
2001-07-06,10640507,305905,-10.89
2001-07-09,10740357,305905,-10.05
2001-07-10,10540645,305905,-11.73
2001-07-11,10540645,305905,-11.73
2001-07-12,10799170,305905,-9.56
2001-07-13,10851320,305905,-9.12
2001-07-16,10668242,305905,-10.66
2001-07-17,10879057,305905,-8.89
2001-07-18,10673796,305905,-10.61
2001-07-19,10762552,305905,-9.87
2001-07-20,10762552,305905,-9.87
2001-07-23,10684882,305905,-10.52
2001-07-24,10507361,305905,-12.0
2001-07-25,10568383,305905,-11.49
2001-07-26,10723721,305905,-10.19
2001-07-27,10707078,305905,-10.33
2001-07-30,10690432,305905,-10.47
2001-07-31,10677125,305905,-10.58
2001-08-01,10840226,305905,-9.22
2001-08-02,10806936,305905,-9.5
2001-08-03,10779196,305905,-9.73
2001-08-06,10629410,305905,-10.98
2001-08-07,10640507,305905,-10.89
2001-08-08,10401949,305905,-12.89
2001-08-09,10507361,305905,-12.0
2001-08-10,10496262,305905,-12.1
2001-08-13,10585030,305905,-11.35
2001-08-14,10618316,305905,-11.08
2001-08-15,10605001,305905,-11.19
2001-08-16,10673796,305905,-10.61
2001-08-17,10507361,305905,-12.0
2001-08-20,10623859,305905,-11.03
2001-08-21,10440789,305905,-12.56
2001-08-22,10579479,305905,-11.4
2001-08-23,10440789,305905,-12.56
2001-08-24,10662697,305905,-10.7
2001-08-27,10623859,305905,-11.03
2001-08-28,10507361,305905,-12.0
2001-08-29,10462982,305905,-12.38
2001-08-30,10330945,305905,-13.48
2001-08-31,10417481,305905,-12.76
2001-09-04,10318741,305905,-13.58
2001-09-05,10246615,305905,-14.19
2001-09-06,10008071,305905,-16.19
2001-09-07,9822771,305905,-17.74
2001-09-10,9747324,305905,-18.37
2001-09-17,9264674,305905,-22.41
2001-09-18,9114893,305905,-23.67
2001-09-19,8894092,305905,-25.52
2001-09-20,8555682,305905,-28.35
2001-09-21,8394798,305905,-29.7
2001-09-24,8654428,305905,-27.52
2001-09-25,8759834,305905,-26.64
2001-09-26,8630019,305905,-27.73
2001-09-27,8768714,305905,-26.57
2001-09-28,8898527,305905,-25.48
2001-10-01,8853313,305905,-25.86
2001-10-02,8950198,305905,-25.05
2001-10-03,9153994,305905,-23.34
2001-10-04,9245309,305905,-22.57
2001-10-05,9198536,305905,-22.97
2001-10-08,9115018,305905,-23.66
2001-10-09,9039292,305905,-24.3
2001-10-10,9354441,305905,-21.66
2001-10-11,9504787,305905,-20.4
2001-10-12,9474714,305905,-20.65
2001-10-15,9510352,305905,-20.35
2001-10-16,9638420,305905,-19.28
2001-10-17,9365586,305905,-21.57
2001-10-18,9305444,305905,-22.07
2001-10-19,9421260,305905,-21.1
2001-10-22,9505898,305905,-20.39
2001-10-23,9443533,305905,-20.91
2001-10-24,9504787,305905,-20.4
2001-10-25,9716368,305905,-18.63
2001-10-26,9716368,305905,-18.63
2001-10-29,9521491,305905,-20.26
2001-10-30,9321033,305905,-21.94
2001-10-31,9476944,305905,-20.63
2001-11-01,9643990,305905,-19.23
2001-11-02,9577169,305905,-19.79
2001-11-05,9716368,305905,-18.63
2001-11-06,9855574,305905,-17.46
2001-11-07,9788757,305905,-18.02
2001-11-08,9766485,305905,-18.21
2001-11-09,9733075,305905,-18.49
2001-11-12,9772059,305905,-18.16
2001-11-13,9950237,305905,-16.67
2001-11-14,10049345,305905,-15.84
2001-11-15,10011480,305905,-16.16
2001-11-16,10021498,305905,-16.07
2001-11-19,10133982,305905,-15.13
2001-11-20,10076077,305905,-15.62
2001-11-21,10041552,305905,-15.91
2001-11-23,10187438,305905,-14.68
2001-11-26,10239774,305905,-14.25
2001-11-27,10206366,305905,-14.53
2001-11-28,10028189,305905,-16.02
2001-11-29,10323297,305905,-13.55
2001-11-30,10200799,305905,-14.57
2001-12-03,10133982,305905,-15.13
2001-12-04,10367836,305905,-13.17
2001-12-05,10596134,305905,-11.26
2001-12-06,10746471,305905,-10.0
2001-12-07,10665178,305905,-10.68
2001-12-10,10480317,305905,-12.23
2001-12-11,10540455,305905,-11.73
2001-12-12,10557159,305905,-11.59
2001-12-13,10368955,305905,-13.16
2001-12-14,10487341,305905,-12.17
2001-12-17,10688374,305905,-10.49
2001-12-18,10783316,305905,-9.69
2001-12-19,10699544,305905,-10.4
2001-12-20,10532018,305905,-11.8
2001-12-21,10744223,305905,-10.02
2001-12-24,10794480,305905,-9.6
2001-12-26,10889414,305905,-8.81
2001-12-27,10934090,305905,-8.43
2001-12-28,10945259,305905,-8.34
2001-12-31,10760974,305905,-9.88
2002-01-02,10860377,305905,-9.05
2002-01-03,11011149,305905,-7.79
2002-01-04,11107201,305905,-6.98
2002-01-07,10928505,305905,-8.48
2002-01-08,11056939,305905,-7.4
2002-01-09,10945259,305905,-8.34
2002-01-10,11012268,305905,-7.78
2002-01-11,10878249,305905,-8.9
2002-01-14,10716297,305905,-10.25
2002-01-15,10788893,305905,-9.65
2002-01-16,10569993,305905,-11.48
2002-01-17,10621364,305905,-11.05
2002-01-18,10487341,305905,-12.17
2002-01-22,10420328,305905,-12.73
2002-01-23,10565522,305905,-11.52
2002-01-24,10649287,305905,-10.82
2002-01-25,10641461,305905,-10.88
2002-01-28,10710716,305905,-10.3
2002-01-29,10521963,305905,-11.88
2002-01-30,10653747,305905,-10.78
2002-01-31,10744223,305905,-10.02
2002-02-01,10682788,305905,-10.54
2002-02-04,10431498,305905,-12.64
2002-02-05,10391295,305905,-12.98
2002-02-06,10275137,305905,-13.95
2002-02-07,10141117,305905,-15.07
2002-02-08,10409162,305905,-12.83
2002-02-11,10454949,305905,-12.44
2002-02-12,10477290,305905,-12.26
2002-02-13,10576693,305905,-11.42
2002-02-14,10442668,305905,-12.55
2002-02-15,10427027,305905,-12.68
2002-02-19,10224875,305905,-14.37
2002-02-20,10397991,305905,-12.92
2002-02-21,10175735,305905,-14.78
2002-02-22,10358909,305905,-13.25
2002-02-25,10423685,305905,-12.71
2002-02-26,10472822,305905,-12.29
2002-02-27,10520849,305905,-11.89
2002-02-28,10409162,305905,-12.83
2002-03-01,10666037,305905,-10.68
2002-03-04,10833569,305905,-9.27
2002-03-05,10858139,305905,-9.07
2002-03-06,10989928,305905,-7.96
2002-03-07,11001097,305905,-7.87
2002-03-08,11112358,305905,-6.94
2002-03-11,11114589,305905,-6.92
2002-03-12,11096699,305905,-7.07
2002-03-13,11002776,305905,-7.86
2002-03-14,11053094,305905,-7.43
2002-03-15,11097817,305905,-7.06
2002-03-18,11160444,305905,-6.54
2002-03-19,11231999,305905,-5.94
2002-03-20,11055325,305905,-7.42
2002-03-21,11240947,305905,-5.86
2002-03-22,11159318,305905,-6.54
2002-03-25,11024023,305905,-7.68
2002-03-26,11148141,305905,-6.64
2002-03-27,11252123,305905,-5.77
2002-03-28,11192865,305905,-6.26
2002-04-01,11204046,305905,-6.17
2002-04-02,11132480,305905,-6.77
2002-04-03,11053094,305905,-7.43
2002-04-04,11096699,305905,-7.07
2002-04-05,11081048,305905,-7.2
2002-04-08,11219704,305905,-6.04
2002-04-09,11178328,305905,-6.39
2002-04-10,11394137,305905,-4.58
2002-04-11,11211866,305905,-6.1
2002-04-12,11461222,305905,-4.02
2002-04-15,11377362,305905,-4.72
2002-04-16,11662493,305905,-2.33
2002-04-17,11564100,305905,-3.15
2002-04-18,11514901,305905,-3.57
2002-04-19,11505946,305905,-3.64
2002-04-22,11353881,305905,-4.92
2002-04-23,11394137,305905,-4.58
2002-04-24,11297968,305905,-5.38
2002-04-25,11328159,305905,-5.13
2002-04-26,11111239,305905,-6.95
2002-04-29,11144788,305905,-6.67
2002-04-30,11327046,305905,-5.14
2002-05-01,11405315,305905,-4.48
2002-05-02,11444456,305905,-4.16
2002-05-03,11394137,305905,-4.58
2002-05-06,11176088,305905,-6.4
2002-05-07,11095581,305905,-7.08
2002-05-08,11360590,305905,-4.86
2002-05-09,11153725,305905,-6.59
2002-05-10,10972584,305905,-8.11
2002-05-13,11114589,305905,-6.92
2002-05-14,11450039,305905,-4.11
2002-05-15,11438863,305905,-4.2
2002-05-16,11303558,305905,-5.34
2002-05-17,11338223,305905,-5.05
2002-05-20,11195100,305905,-6.24
2002-05-21,11025141,305905,-7.67
2002-05-22,10958054,305905,-8.23
2002-05-23,11176088,305905,-6.4
2002-05-24,10999424,305905,-7.88
2002-05-28,10971472,305905,-8.12
2002-05-29,10831695,305905,-9.29
2002-05-30,10870830,305905,-8.96
2002-05-31,10790326,305905,-9.63
2002-06-03,10538737,305905,-11.74
2002-06-04,10540974,305905,-11.72
2002-06-05,10577870,305905,-11.41
2002-06-06,10372133,305905,-13.14
2002-06-07,10466059,305905,-12.35
2002-06-10,10454874,305905,-12.44
2002-06-11,10287150,305905,-13.85
2002-06-12,10320693,305905,-13.57
2002-06-13,10175332,305905,-14.79
2002-06-14,10258411,305905,-14.09
2002-06-17,10497214,305905,-12.09
2002-06-18,10526354,305905,-11.85
2002-06-19,10314468,305905,-13.62
2002-06-20,10292041,305905,-13.81
2002-06-21,10269622,305905,-14.0
2002-06-24,10237104,305905,-14.27
2002-06-25,10092487,305905,-15.48
2002-06-26,10086875,305905,-15.53
2002-06-27,10280832,305905,-13.9
2002-06-28,10163121,305905,-14.89
2002-07-01,9955702,305905,-16.62
2002-07-02,9656361,305905,-19.13
2002-07-03,9540882,305905,-20.1
2002-07-05,9857040,305905,-17.45
2002-07-08,9652994,305905,-19.16
2002-07-09,9615999,305905,-19.47
2002-07-10,9351412,305905,-21.69
2002-07-11,9278536,305905,-22.3
2002-07-12,9198941,305905,-22.96
2002-07-15,9141754,305905,-23.44
2002-07-16,9081215,305905,-23.95
2002-07-17,9165296,305905,-23.24
2002-07-18,8845776,305905,-25.92
2002-07-19,8660793,305905,-27.47
2002-07-22,8488138,305905,-28.91
2002-07-23,8044168,305905,-32.63
2002-07-24,8520649,305905,-28.64
2002-07-25,8453379,305905,-29.21
2002-07-26,8587920,305905,-28.08
2002-07-29,8918651,305905,-25.31
2002-07-30,8945562,305905,-25.08
2002-07-31,8806542,305905,-26.25
2002-08-01,8677612,305905,-27.33
2002-08-02,8405173,305905,-29.61
2002-08-05,8180942,305905,-31.49
2002-08-06,8537463,305905,-28.5
2002-08-07,8569978,305905,-28.23
2002-08-08,8707877,305905,-27.07
2002-08-09,8633884,305905,-27.69
2002-08-12,8655184,305905,-27.52
2002-08-13,8408535,305905,-29.58
2002-08-14,8708998,305905,-27.07
2002-08-15,8717969,305905,-26.99
2002-08-16,8851379,305905,-25.87
2002-08-19,8974708,305905,-24.84
2002-08-20,8929868,305905,-25.22
2002-08-21,9112607,305905,-23.69
2002-08-22,9170910,305905,-23.2
2002-08-23,8929868,305905,-25.22
2002-08-26,9092426,305905,-23.85
2002-08-27,8918651,305905,-25.31
2002-08-28,8744876,305905,-26.76
2002-08-29,8809904,305905,-26.22
2002-08-30,8750482,305905,-26.72
2002-09-03,8492623,305905,-28.88
2002-09-04,8672000,305905,-27.38
2002-09-05,8498225,305905,-28.83
2002-09-06,8778512,305905,-26.48
2002-09-09,8751600,305905,-26.71
2002-09-10,8806542,305905,-26.25
2002-09-11,8778512,305905,-26.48
2002-09-12,8632766,305905,-27.7
2002-09-13,8740300,305905,-26.8
2002-09-16,8639062,305905,-27.65
2002-09-17,8520952,305905,-28.64
2002-09-18,8498451,305905,-28.83
2002-09-19,8187989,305905,-31.43
2002-09-20,8222856,305905,-31.14
2002-09-23,8020380,305905,-32.83
2002-09-24,7958510,305905,-33.35
2002-09-25,8200366,305905,-31.32
2002-09-26,8308351,305905,-30.42
2002-09-27,8104746,305905,-32.13
2002-09-30,8048503,305905,-32.6
2002-10-01,8307223,305905,-30.43
2002-10-02,8104746,305905,-32.13
2002-10-03,8017006,305905,-32.86
2002-10-04,7795407,305905,-34.72
2002-10-07,7586179,305905,-36.47
2002-10-08,7643549,305905,-35.99
2002-10-09,7322957,305905,-38.67
2002-10-10,7536686,305905,-36.88
2002-10-11,7727910,305905,-35.28
2002-10-14,7779658,305905,-34.85
2002-10-15,8093493,305905,-32.22
2002-10-16,7891018,305905,-33.92
2002-10-17,8127249,305905,-31.94
2002-10-18,8144117,305905,-31.8
2002-10-21,8250977,305905,-30.9
2002-10-22,8145240,305905,-31.79
2002-10-23,8274603,305905,-30.7
2002-10-24,8194737,305905,-31.37
2002-10-25,8373588,305905,-29.87
2002-10-28,8279100,305905,-30.67
2002-10-29,8255479,305905,-30.86
2002-10-30,8397214,305905,-29.68
2002-10-31,8380342,305905,-29.82
2002-11-01,8577195,305905,-28.17
2002-11-04,8651433,305905,-27.55
2002-11-05,8666060,305905,-27.42
2002-11-06,8813419,305905,-26.19
2002-11-07,8604193,305905,-27.94
2002-11-08,8487202,305905,-28.92
2002-11-11,8281350,305905,-30.65
2002-11-12,8414085,305905,-29.54
2002-11-13,8459080,305905,-29.16
2002-11-14,8642438,305905,-27.62
2002-11-15,8639062,305905,-27.65
2002-11-18,8572690,305905,-28.21
2002-11-19,8542319,305905,-28.46
2002-11-20,8768425,305905,-26.57
2002-11-21,8939401,305905,-25.14
2002-11-22,9001274,305905,-24.62
2002-11-25,9060890,305905,-24.12
2002-11-26,8959654,305905,-24.97
2002-11-27,9203750,305905,-22.92
2002-11-29,9090138,305905,-23.87
2002-12-02,9159875,305905,-23.29
2002-12-03,8999023,305905,-24.64
2002-12-04,8910159,305905,-25.38
2002-12-05,8868538,305905,-25.73
2002-12-06,8904532,305905,-25.43
2002-12-09,8668314,305905,-27.41
2002-12-10,8837041,305905,-25.99
2002-12-11,8847161,305905,-25.91
2002-12-12,8883159,305905,-25.61
2002-12-13,8709089,305905,-27.06
2002-12-16,8865074,305905,-25.76
2002-12-17,8771254,305905,-26.54
2002-12-18,8631096,305905,-27.72
2002-12-19,8609621,305905,-27.9
2002-12-20,8706831,305905,-27.08
2002-12-23,8765608,305905,-26.59
2002-12-24,8748654,305905,-26.73
2002-12-26,8748654,305905,-26.73
2002-12-27,8606237,305905,-27.93
2002-12-30,8579105,305905,-28.15
2002-12-31,8568931,305905,-28.24
2003-01-02,8805164,305905,-26.26
2003-01-03,8790472,305905,-26.38
2003-01-06,8893333,305905,-25.52
2003-01-07,8846991,305905,-25.91
2003-01-08,8758827,305905,-26.65
2003-01-09,8887680,305905,-25.57
2003-01-10,8906891,305905,-25.41
2003-01-13,8927241,305905,-25.24
2003-01-14,8932894,305905,-25.19
2003-01-15,8912551,305905,-25.36
2003-01-16,8900115,305905,-25.46
2003-01-17,8732829,305905,-26.87
2003-01-21,8606237,305905,-27.93
2003-01-22,8531633,305905,-28.55
2003-01-23,8584753,305905,-28.11
2003-01-24,8407297,305905,-29.59
2003-01-27,8279572,305905,-30.66
2003-01-28,8347390,305905,-30.09
2003-01-29,8410686,305905,-29.56
2003-01-30,8273919,305905,-30.71
2003-01-31,8391473,305905,-29.72
2003-02-03,8319133,305905,-30.33
2003-02-04,8319133,305905,-30.33
2003-02-05,8256965,305905,-30.85
2003-02-06,8211756,305905,-31.23
2003-02-07,8061418,305905,-32.49
2003-02-10,8145065,305905,-31.79
2003-02-11,8122458,305905,-31.98
2003-02-12,8008299,305905,-32.93
2003-02-13,7986819,305905,-33.11
2003-02-14,8059162,305905,-32.51
2003-02-18,8220797,305905,-31.15
2003-02-19,8121328,305905,-31.99
2003-02-20,8104374,305905,-32.13
2003-02-21,8174449,305905,-31.54
2003-02-24,8048989,305905,-32.59
2003-02-25,8122458,305905,-31.98
2003-02-26,8081764,305905,-32.32
2003-02-27,8125849,305905,-31.95
2003-02-28,8139411,305905,-31.84
2003-03-03,8114545,305905,-32.04
2003-03-04,8009430,305905,-32.92
2003-03-05,8025251,305905,-32.79
2003-03-06,7959693,305905,-33.34
2003-03-07,7981218,305905,-33.16
2003-03-10,7844140,305905,-34.31
2003-03-11,7788627,305905,-34.77
2003-03-12,7805623,305905,-34.63
2003-03-13,8016338,305905,-32.87
2003-03-14,8026534,305905,-32.78
2003-03-17,8212324,305905,-31.22
2003-03-18,8319953,305905,-30.32
2003-03-19,8299559,305905,-30.49
2003-03-20,8353933,305905,-30.04
2003-03-21,8470623,305905,-29.06
2003-03-24,8289364,305905,-30.58
2003-03-25,8377730,305905,-29.84
2003-03-26,8274635,305905,-30.7
2003-03-27,8330150,305905,-30.24
2003-03-28,8326750,305905,-30.27
2003-03-31,8156813,305905,-31.69
2003-04-01,8298428,305905,-30.5
2003-04-02,8463828,305905,-29.12
2003-04-03,8468359,305905,-29.08
2003-04-04,8443436,305905,-29.29
2003-04-07,8449100,305905,-29.24
2003-04-08,8455901,305905,-29.18
2003-04-09,8409452,305905,-29.57
2003-04-10,8411713,305905,-29.55
2003-04-11,8365267,305905,-29.94
2003-04-14,8517076,305905,-28.67
2003-04-15,8608839,305905,-27.9
2003-04-16,8519338,305905,-28.65
2003-04-17,8649621,305905,-27.56
2003-04-21,8708533,305905,-27.07
2003-04-22,8828616,305905,-26.06
2003-04-23,8921519,305905,-25.29
2003-04-24,8876201,305905,-25.66
2003-04-25,8751590,305905,-26.71
2003-04-28,8906795,305905,-25.41
2003-04-29,8966829,305905,-24.91
2003-04-30,8995151,305905,-24.67
2003-05-01,8983826,305905,-24.76
2003-05-02,9210400,305905,-22.87
