Date,Open,High,Low,Close,change_pct
2015-07-15,110.158598,110.306865,109.251583,109.504501,-0.53
2015-07-16,109.984207,110.533646,109.86211,110.15863,0.6
2015-07-17,110.158591,110.21964,109.330072,109.678925,-0.44
2015-07-20,109.69641,109.766182,108.806841,109.085922,-0.54
2015-07-21,109.077148,109.713805,108.239905,108.571312,-0.47
2015-07-22,108.213748,109.094594,108.039318,108.972496,0.37
2015-07-23,109.007411,109.356264,107.533518,107.76899,-1.1
2015-07-24,107.690486,107.891072,105.954945,106.03344,-1.61
2015-07-27,105.64097,105.806677,104.890939,105.15258,-0.83
2015-07-28,105.457855,106.23405,104.07989,106.050903,0.85
2015-07-29,105.841591,106.687557,105.501461,106.347427,0.28
2015-07-30,106.077056,106.783485,105.53634,106.652664,0.29
2015-07-31,106.792189,107.856187,106.591603,107.236977,0.55
2015-08-03,107.298019,107.4114,105.928777,106.704971,-0.5
2015-08-04,106.739853,107.236967,106.059594,106.452049,-0.24
2015-08-05,106.914291,107.734094,106.321249,106.696259,0.23
2015-08-06,106.809636,106.975343,104.463607,105.257248,-1.35
2015-08-07,104.77759,105.039231,103.844412,104.550835,-0.67
2015-08-10,104.943291,105.98112,104.925845,105.754372,1.15
2015-08-11,105.074106,105.606099,104.350238,104.847351,-0.86
2015-08-12,104.280497,104.952033,102.885091,104.64679,-0.19
2015-08-13,104.742693,105.170034,104.123482,104.297905,-0.33
2015-08-14,104.21069,105.082819,103.800788,104.969444,0.64
2015-08-17,104.681637,106.120651,104.306621,106.077042,1.06
2015-08-18,105.928809,105.928809,105.109005,105.23111,-0.8
2015-08-19,104.568264,105.09154,103.556591,104.140923,-1.04
2015-08-20,103.207752,103.443231,101.507103,101.507103,-2.53
2015-08-21,100.408211,101.742574,99.745397,100.320999,-1.17
2015-08-24,95.506852,100.225066,94.416691,96.405144,-3.9
2015-08-25,99.466301,99.509903,95.550437,95.663818,-0.77
2015-08-26,97.530176,98.280207,95.428342,98.097061,2.54
2015-08-27,98.812223,100.399497,97.992419,99.850052,1.79
2015-08-28,99.736679,100.905329,99.605858,100.835564,0.99
2015-08-31,100.38205,101.149527,100.085529,100.469261,-0.36
2015-09-01,98.646523,99.527375,97.329606,97.591248,-2.86
2015-09-02,98.908151,99.396541,97.748218,99.344215,1.8
2015-09-03,99.492454,100.408185,99.030227,99.18721,-0.16
2015-09-04,98.140668,99.161057,97.922635,98.437195,-0.76
2015-09-08,99.911077,100.791929,99.518622,100.687271,2.29
2015-09-09,101.315212,101.533244,99.431417,99.527351,-1.15
2015-09-10,99.204664,100.53902,99.187224,99.980858,0.46
2015-09-11,99.562237,100.469245,99.126172,100.451805,0.47
2015-09-14,100.748334,100.76578,99.797716,99.989586,-0.46
2015-09-15,100.172723,101.332656,100.059349,101.114624,1.13
2015-09-16,101.123358,102.056536,100.983821,101.986771,0.86
2015-09-17,101.969317,103.687412,101.760008,102.335609,0.34
2015-09-18,100.957631,101.899525,100.643664,100.922745,-1.38
2015-09-21,101.637893,102.300713,100.364585,100.739601,-0.18
2015-09-22,99.815166,100.059368,98.594191,99.213402,-1.51
2015-09-23,99.440154,99.789007,98.611634,98.916878,-0.3
2015-09-24,98.367436,98.916875,97.565079,98.751175,-0.17
2015-09-25,99.550595,99.629315,97.022909,97.451477,-1.32
2015-09-28,97.127855,97.215317,94.355268,94.722618,-2.8
2015-09-29,94.678892,95.431076,93.576854,94.049156,-0.71
2015-09-30,94.880036,95.710934,94.381497,95.509766,1.55
2015-10-01,95.658488,95.929622,93.9617,95.34362,-0.17
2015-10-02,94.442715,96.760483,93.690531,96.760483,1.49
2015-10-05,97.661383,99.226968,97.556425,99.069534,2.39
2015-10-06,99.017042,99.419372,97.766319,98.387306,-0.69
2015-10-07,98.92085,100.145335,98.509772,100.127846,1.77
2015-10-08,100.040379,101.238627,99.664287,101.028717,0.9
2015-10-09,101.212384,101.579728,100.932502,101.229874,0.2
2015-10-12,101.273597,101.44852,100.643861,101.081177,-0.15
2015-10-13,100.678854,101.719668,99.646789,99.699265,-1.37
2015-10-14,99.743014,100.364001,98.579752,98.719696,-0.98
2015-10-15,98.999556,101.081177,98.536002,101.081177,2.39
2015-10-16,101.282338,101.282338,100.084091,100.949974,-0.13
2015-10-19,100.495215,101.640981,100.276557,101.142441,0.19
2015-10-20,101.089926,101.719662,100.608876,101.002464,-0.14
2015-10-21,101.387314,101.439797,99.401903,99.463127,-1.52
2015-10-22,100.06662,100.949993,99.47187,100.337753,0.88
2015-10-23,101.151126,101.50098,100.346467,101.32605,0.98
2015-10-26,101.107434,101.343588,100.521432,100.635132,-0.68
2015-10-27,100.224042,100.468944,98.920842,99.533089,-1.1
2015-10-28,99.830469,102.454364,99.638049,102.436874,2.92
2015-10-29,102.104492,102.428108,101.072427,101.343567,-1.07
2015-10-30,101.072433,101.48351,100.652613,100.880013,-0.46
2015-11-02,100.976256,103.267794,100.950018,102.979164,2.08
2015-11-03,102.847928,104.107399,102.673004,103.51265,0.52
2015-11-04,103.775065,104.081185,102.93542,103.460197,-0.05
2015-11-05,103.416447,103.731315,102.410619,103.538895,0.08
2015-11-06,103.215287,104.396038,102.585551,104.27359,0.71
2015-11-09,104.1424,104.33482,102.56806,103.04911,-1.17
2015-11-10,102.611774,103.355209,102.296906,103.355209,0.3
2015-11-11,103.477663,103.503901,102.40187,102.454346,-0.87
2015-11-12,101.745902,101.885839,100.346492,100.495178,-1.91
2015-11-13,100.092857,100.880021,99.410646,99.769241,-0.72
2015-11-16,99.673036,100.661368,99.148259,100.626389,0.86
2015-11-17,100.713849,101.58848,100.101602,100.241547,-0.38
2015-11-18,100.521418,102.025786,100.162816,101.938324,1.69
2015-11-19,101.842122,102.025794,101.229876,101.509758,-0.42
2015-11-20,101.877079,102.646753,101.789611,102.165703,0.65
2015-11-23,102.078254,103.11032,102.052017,102.673004,0.5
2015-11-24,102.226946,103.57388,101.947064,103.425194,0.73
2015-11-25,103.468903,104.361024,103.302721,104.229828,0.78
2015-11-27,104.317294,104.868316,103.976189,104.623421,0.38
2015-11-30,104.973307,105.017042,104.12492,104.168648,-0.43
2015-12-01,104.614678,104.87707,103.99369,104.859573,0.66
2015-12-02,104.719677,104.990811,103.600142,103.731339,-1.08
2015-12-03,104.019941,104.474747,101.579718,101.982048,-1.69
2015-12-04,101.982064,103.145326,101.754658,103.01413,1.01
2015-12-07,102.89165,102.917888,101.028688,101.466003,-1.5
2015-12-08,100.547648,101.466014,100.110332,100.90625,-0.55
2015-12-09,100.608867,101.605946,99.358143,99.777969,-1.12
2015-12-10,99.611797,100.65261,99.401887,100.110336,0.33
2015-12-11,99.069528,99.130752,97.547671,97.880035,-2.23
2015-12-14,97.845035,98.291092,96.454367,97.180313,-0.71
2015-12-15,97.722592,98.798385,97.608886,98.579727,1.44
2015-12-16,99.261951,100.276526,98.684697,100.084106,1.53
2015-12-17,100.503937,100.530175,98.80715,99.017059,-1.07
2015-12-18,98.536018,98.737179,97.468966,97.503952,-1.53
2015-12-21,98.107436,98.509766,97.521434,98.238632,0.75
2015-12-22,98.518508,99.288182,97.775073,99.139496,0.92
2015-12-23,99.638037,100.547655,99.471861,100.390221,1.26
2015-12-24,100.527291,101.15976,100.272546,100.579994,0.19
2015-12-28,100.123174,100.202229,99.227174,100.114388,-0.46
2015-12-29,100.5624,101.273924,100.202242,101.194862,1.08
2015-12-30,101.063102,101.326626,100.14075,100.175888,-1.01
2015-12-31,99.754245,100.114404,98.8319,98.928528,-1.25
2016-01-04,97.162897,97.356152,95.818903,96.635841,-2.32
2016-01-05,96.987208,97.13654,96.23176,96.846657,0.22
2016-01-06,95.485066,96.275652,94.870169,95.370872,-1.52
2016-01-07,93.7458,94.430972,92.665331,92.823448,-2.67
2016-01-08,92.999144,93.543765,91.057819,91.224716,-1.72
2016-01-11,91.540939,92.041642,89.871925,90.829414,-0.43
2016-01-12,91.549738,92.226124,89.546924,91.101738,0.3
2016-01-13,91.277407,91.7254,87.535303,88.176552,-3.21
2016-01-14,88.598217,90.223307,87.131245,89.397583,1.38
2016-01-15,87.034608,88.097505,85.655477,87.948174,-1.62
2016-01-19,88.782677,88.89687,85.857512,86.762291,-1.35
2016-01-20,85.585226,88.132668,83.50335,87.122475,0.42
2016-01-21,87.254217,88.642134,86.419707,86.92041,-0.23
2016-01-22,88.413773,89.257063,87.956986,89.046242,2.45
2016-01-25,88.492812,88.791481,86.832584,87.069763,-2.22
2016-01-26,87.421111,89.07256,87.122449,88.809029,2.0
2016-01-27,88.361057,89.239485,87.017064,87.588043,-1.37
2016-01-28,88.325913,88.677279,87.157603,87.570465,-0.02
2016-01-29,87.877895,90.460474,87.807619,90.442902,3.28
2016-02-01,89.722581,90.557084,88.940781,90.030029,-0.46
2016-02-02,89.011051,89.13403,87.640699,88.088699,-2.16
2016-02-03,88.773899,88.782685,86.208892,88.202927,0.13
2016-02-04,87.842772,89.573276,87.81642,88.545517,0.39
2016-02-05,88.150214,88.229276,86.050772,86.121048,-2.74
2016-02-08,85.216269,85.216269,83.397924,84.706779,-1.64
2016-02-09,83.564831,85.321687,83.468204,84.135811,-0.67
2016-02-10,84.724347,86.015636,84.04796,84.179726,0.05
2016-02-11,82.642461,83.801985,82.255951,83.266144,-1.09
2016-02-12,84.030382,85.023002,83.61752,84.847313,1.9
2016-02-16,85.901427,87.052165,85.400723,86.85891,2.37
2016-02-17,87.465064,88.800271,87.429926,88.220512,1.57
2016-02-18,88.290767,88.404961,87.438692,87.798843,-0.48
2016-02-19,87.456237,88.334665,87.060948,88.238037,0.5
2016-02-22,89.019844,89.608396,88.932003,89.221886,1.11
2016-02-23,88.932001,89.151607,88.32589,88.404945,-0.92
2016-02-24,87.508973,89.441511,86.937993,89.257042,0.96
2016-02-25,89.415146,90.12667,89.063774,90.073967,0.92
2016-02-26,90.530766,90.890925,90.214532,90.644966,0.63
2016-02-29,90.592233,91.382819,90.232081,90.240868,-0.45
2016-03-01,91.022704,92.182228,90.539565,92.182228,2.15
2016-03-02,92.05045,93.192402,91.874761,93.130913,1.03
2016-03-03,93.157253,94.123522,93.043053,94.105949,1.05
2016-03-04,94.05325,95.151285,93.701878,94.624229,0.55
2016-03-07,94.176211,95.739811,94.176211,95.65197,1.09
2016-03-08,95.12492,95.12492,93.236299,93.341713,-2.42
2016-03-09,93.657961,94.000547,93.174823,93.816078,0.51
2016-03-10,94.079616,94.422202,92.068015,93.051857,-0.81
2016-03-11,93.807296,95.160075,93.693103,95.045876,2.14
2016-03-14,94.756002,95.168857,94.34314,94.799919,-0.26
2016-03-15,94.176234,94.237723,93.139689,93.324158,-1.56
2016-03-16,92.87618,94.281663,92.87618,93.982994,0.71
2016-03-17,93.982948,95.836431,93.40319,95.423569,1.53
2016-03-18,95.546587,96.583132,95.485097,96.28447,0.9
2016-03-21,96.135123,96.574337,95.818888,96.056061,-0.24
2016-03-22,95.555369,96.354741,95.283058,95.941879,-0.12
2016-03-23,95.630861,95.674911,94.097809,94.168289,-1.85
2016-03-24,93.604389,94.467836,93.163856,94.450211,0.3
2016-03-28,94.652871,94.961243,93.877536,94.564766,0.12
2016-03-29,94.309257,97.216769,94.071365,97.190338,2.78
2016-03-30,97.701365,97.904013,96.961273,97.199158,0.01
2016-03-31,97.340113,97.948043,97.216757,97.472267,0.28
2016-04-01,96.573596,97.992112,96.45906,97.904007,0.44
2016-04-04,97.718978,98.080212,97.005311,97.08461,-0.84
2016-04-05,96.36215,96.79387,95.89518,95.983292,-1.13
2016-04-06,95.974467,97.155091,95.674901,97.066986,1.13
2016-04-07,96.362133,96.811472,95.269607,95.754196,-1.35
2016-04-08,96.573574,96.978863,95.710127,96.133041,0.4
2016-04-11,96.688108,97.401775,95.815855,95.833473,-0.31
2016-04-12,95.85113,97.075811,95.533946,96.864357,1.08
2016-04-13,97.428237,99.058207,97.366562,98.952477,2.16
2016-04-14,98.908409,99.296073,98.573599,98.829109,-0.12
2016-04-15,98.591209,99.234382,98.555965,99.07579,0.25
2016-04-18,98.661709,99.904007,98.564791,99.824715,0.76
2016-04-19,100.009753,100.556009,99.463489,99.904022,0.08
2016-04-20,99.904015,100.626489,99.533969,100.053795,0.15
2016-04-21,99.97452,100.370997,99.260859,99.551605,-0.5
2016-04-22,99.542774,100.608863,99.542774,100.538376,0.99
2016-04-25,100.265247,100.362165,99.392988,99.824715,-0.71
2016-04-26,100.150748,100.908466,99.710216,100.802742,0.98
2016-04-27,100.864397,101.366604,100.353378,101.155144,0.35
2016-04-28,100.679364,101.322544,99.727818,100.000946,-1.14
2016-04-29,99.569236,99.965713,98.43266,99.102272,-0.9
2016-05-02,99.410613,100.009738,98.837919,99.983307,0.89
2016-05-03,99.163919,99.172725,97.736591,98.344528,-1.64
2016-05-04,97.789461,98.670526,97.243204,97.533951,-0.82
2016-05-05,97.930441,98.089034,97.00532,97.146294,-0.4
2016-05-06,96.740996,97.736597,96.511917,97.718979,0.59
2016-05-09,97.727781,98.582415,97.472271,98.000916,0.29
2016-05-10,98.379771,99.031757,97.859939,98.987701,1.01
2016-05-11,98.76743,98.917209,97.683723,97.763016,-1.24
2016-05-12,97.965683,98.229999,96.47668,97.24321,-0.53
2016-05-13,96.970067,97.745409,96.353324,96.600021,-0.66
2016-05-16,96.846694,98.256397,96.802644,97.824677,1.27
2016-05-17,97.692541,98.168317,95.833492,96.274025,-1.59
2016-05-18,95.868726,97.498702,95.851108,96.776222,0.52
2016-05-19,96.071379,96.714554,95.146258,96.000893,-0.8
2016-05-20,96.291652,97.613251,96.238791,97.613251,1.68
2016-05-23,97.595637,98.1419,97.357752,97.498726,-0.12
2016-05-24,98.071427,99.754266,98.036183,99.507568,2.06
