Date,equity,position,buffer_zone_pct,upper_band,lower_band,drawdown_pct
1999-04-16,8339756.835319009,222371,0.05,45.769920654385544,41.41088059206311,-20.121261553884874
1999-04-19,7161982.843192009,222371,0.05,45.74551240134733,41.388796934552346,-31.402058167441147
1999-04-20,7646289.0915120095,222371,0.05,45.734642068879154,41.378961871843046,-26.76334112793015
1999-04-21,8774416.53417901,222371,0.05,45.75328164147679,41.39582624705042,-15.958062424233384
1999-04-22,9481748.44272301,222371,0.05,45.788559959470476,41.427744725235186,-9.183190970200592
1999-04-23,9851352.61604901,222371,0.05,45.83181387722584,41.46687922225195,-5.643097934793656
1999-04-26,10526675.10862701,222371,0.05,45.88945319540829,41.51902908155987,0.0
1999-04-27,10037276.11966501,222371,0.05,45.936142715998905,41.561271981141864,-4.649131695542871
1999-04-28,9001908.960680008,222371,0.05,45.9598220747274,41.58269616284859,-14.484783962767109
1999-04-29,8777704.51178501,222371,0.05,45.978048710161474,41.59918692824132,-16.6146535234915
1999-04-30,8942780.28940901,222371,0.05,46.00007209413285,41.61911284707257,-15.04648716592325
1999-05-03,8797693.21860401,222371,0.05,46.01849985182645,41.635785580223924,-16.424767290538245
1999-05-04,8376414.027556009,222371,0.05,46.026772284252594,41.643270161942816,-20.426782995409262
1999-05-05,9133588.61678201,222371,0.05,46.05365623081878,41.667593732645564,-13.233869930148344
1999-05-06,8133340.954569009,222371,0.05,46.05705810590728,41.67067161963039,-22.735898366394654
1999-05-07,8479604.62299301,222371,0.05,46.06922507668997,41.681679831290914,-19.446505800833055
1999-05-10,8730357.72320701,222371,0.05,46.08747098295897,41.69818803220097,-17.064432661627883
1999-05-11,9138916.62594201,222371,0.05,46.115386414972754,41.72344485164201,-13.183255570865665
1999-05-12,9701765.200946009,222371,0.05,46.156146794244634,41.760323290030854,-7.836376625749153
1999-05-13,9155648.709466008,222371,0.05,46.18425380557914,41.78575344314303,-13.024306203175145
1999-05-14,8630593.420138009,222371,0.05,46.199874890273456,41.79988680548551,-18.012161189767227
1999-05-17,9092020.80575201,222371,0.05,46.226576976495004,41.824045835876426,-13.628750655553597
1999-05-18,8965818.14738001,222371,0.05,46.25008042117719,41.84531085725554,-14.82763498578786
1999-05-19,9333895.96616201,222371,0.05,46.28208222884371,41.87426487371574,-11.331015065597239
1999-05-20,8559679.97535101,222371,0.05,46.2959488966736,41.88681090651421,-18.68581591982423
1999-05-21,8318425.45240201,222371,0.05,46.30385022453223,41.893959726957725,-20.97765565515797
1999-05-24,7679931.377731009,222371,0.05,46.29586268712121,41.88673290739538,-27.043142317206943
1999-05-25,6921482.602675009,222371,0.05,46.268158780669275,41.861667468224574,-34.24815973466693
1999-05-26,7497231.586502009,222371,0.05,46.257156753772996,41.851713253413656,-28.778731089005085
1999-05-27,7472784.118762009,222371,0.05,46.24574981796143,41.841392692441296,-29.010974104845523
1999-05-28,7838464.333422009,222371,0.05,46.244405160769894,41.840176097839425,-25.537130646332102
1999-06-01,7311845.77596401,222371,0.05,46.22949666791201,41.8266874614442,-30.539836173231237
1999-06-02,7678579.80679301,222371,0.05,46.22488006039,41.82251053082904,-27.05598180283799
1999-06-03,7347600.80905401,222371,0.05,46.21169817548417,41.8105840635333,-30.200174953320523
1999-06-04,8019117.199596009,222371,0.05,46.217044620842,41.81542132361895,-23.82098699879093
1999-06-07,8515569.796678009,222371,0.05,46.235168247056016,41.83181889019354,-19.10484831341308
1999-06-08,7871360.120194009,222371,0.04,45.79691227042448,42.274072865007206,-25.224631339261816
1999-06-09,8262259.65233501,222371,0.04,45.80914401253806,42.28536370388128,-21.51121254265961
1999-06-10,7973990.118340009,222371,0.04,45.814123865087225,42.28996049084974,-24.249679637162725
1999-06-11,7607295.224807009,222371,0.04,45.80976644170858,42.285938253884844,-27.73316221593519
1999-06-14,7172956.629671009,222371,0.04,45.79410511135483,42.27148164125061,-31.859238024810903
1999-06-15,7490214.66959701,222371,0.04,45.787467991469335,42.26535506904862,-28.845389524195586
1999-06-16,8640494.26654201,222371,0.04,45.811732038204845,42.287752650650624,-17.918106359520902
1999-06-17,8923678.62050901,222371,0.04,45.842674154784916,42.316314604416846,-15.227946826289754
1999-06-18,9041138.76301601,222371,0.04,45.876114695251346,42.34718279561662,-14.11211356179832
1999-06-21,9848455.56666101,222371,0.04,45.92829111306259,42.395345642827,-6.442865719396754
1999-06-22,8951989.11726101,222371,0.04,45.95987050812136,42.42449585365049,-14.959006287516994
1999-06-23,9370799.32309601,222371,0.04,46.00112129980188,42.46257350750942,-10.980445141540612
1999-06-24,8807693.02010301,222371,0.04,46.028918331592585,42.48823230608546,-16.329772418978045
1999-06-25,8769196.59732501,222371,0.04,46.05552908958474,42.5127960826936,-16.695475951962074
1999-06-28,9388519.62334401,222371,0.04,46.096876106676326,42.55096256000892,-10.812108035425533
1999-06-29,9768828.95898101,222371,0.04,46.14658306049519,42.59684590199555,-7.19929267148102
1999-06-30,10215621.88671401,222371,0.04,46.20581181148201,42.65151859521416,-2.9549047415558656
1999-07-01,10417794.48404201,222371,0.04,46.268800848151116,42.70966232137026,-1.0343306263510403
1999-07-02,10807724.033881009,222371,0.04,46.33949980592395,42.77492289777595,0.0
1999-07-06,10594870.290310008,222371,0.04,46.40489939524946,42.835291749461035,-1.9694594616195553
1999-07-07,10640135.241586009,222371,0.04,46.4705235251137,42.895867869335724,-1.5506390778449508
1999-07-08,11060844.940503009,222371,0.04,46.54436801988041,42.96403201835115,0.0
1999-07-09,11387337.82568801,222371,0.04,46.62414256266345,43.03767005784319,0.0
1999-07-12,11202723.64252001,222371,0.04,46.69922451123745,43.10697647191149,-1.6212233798099815
1999-07-13,11037835.76839101,222371,0.04,46.77003985387007,43.17234448049545,-3.0692165512871674
1999-07-14,11595043.45823801,222371,0.04,46.85164248044133,43.24766998194583,0.0
1999-07-15,11908943.47369301,222371,0.04,46.93861829712422,43.32795535119159,0.0
1999-07-16,12232902.21896201,222371,0.04,47.030986457427225,43.41321826839435,0.0
1999-07-19,11852500.599360008,222371,0.04,47.11485933931561,43.49063939013748,-3.1096596113745454
1999-07-20,10474225.57271201,222371,0.04,47.17035293535116,43.54186424801645,-14.376610020833045
1999-07-21,10619814.090122009,222371,0.04,47.2283835634922,43.59543098168511,-13.18647120664123
1999-07-22,9803970.69285301,222371,0.04,47.26828477828039,43.63226287225882,-19.855725833759678
1999-07-23,9842801.561615009,222371,0.04,47.30865709856807,43.669529629447446,-19.538296101493785
1999-07-26,9112518.519790009,222371,0.04,47.33213370918306,43.69120034693821,-25.508122629600916
1999-07-27,9657968.787754009,222371,0.04,47.36838837051839,43.724666188170815,-21.049243957959884
1999-07-28,10220584.76269201,222371,0.04,47.41716097806119,43.76968705667187,-16.45004121058649
1999-07-29,9559640.33423201,222371,0.04,47.450835062060385,43.80077082651727,-21.853047109182505
1999-07-30,9412608.40666101,222371,0.04,47.48079098865561,43.828422451066714,-23.054985332338486
1999-08-02,9329420.52741601,222371,0.04,47.508532283110505,43.85402979979431,-23.73501920946743
1999-08-03,9142143.45152301,222371,0.04,47.53163402982428,43.87535448906856,-25.265948440657592
1999-08-04,8640270.338945009,222371,0.04,47.542613175389526,43.88548908497494,-29.36859802940405
1999-08-05,9047439.645301009,222371,0.04,47.56362722074861,43.9048866653064,-26.040121278197343
1999-08-06,8750489.63695001,222371,0.04,47.577364216500285,43.917566969077185,-28.467591089005616
1999-08-09,8408304.91977901,222371,0.04,47.58264761495724,43.92244395226821,-31.26483994333379
1999-08-10,8176327.49257901,222371,0.04,47.58213484972601,43.92197063051632,-33.16118001903893
1999-08-11,8979016.310972009,222371,0.04,47.60235260482898,43.94063317368828,-26.599459799050866
1999-08-12,8657842.31773601,222371,0.04,47.614667625162376,43.95200088476526,-29.2249528136043
1999-08-13,9784231.48629601,222371,0.04,47.65481527198141,43.98906025105976,-20.01708743220688
1999-08-16,10013466.63432401,222371,0.04,47.69979414573001,44.03057921144308,-18.143164597504025
1999-08-17,10157313.31969101,222371,0.04,47.747540260885906,44.074652548510066,-16.967264694175892
1999-08-18,9809288.472947009,222371,0.04,47.78701872418544,44.1110942069404,-19.812254709746632
1999-08-19,9453506.43623901,222371,0.04,47.81797545419623,44.13966965002729,-22.720657232220063
1999-08-20,9898670.71876801,222371,0.04,47.859066053213496,44.17759943373554,-19.081583899001075
1999-08-23,10837692.75118001,222371,0.04,47.92106395555505,44.23482826666619,-11.405383962109253
1999-08-24,11052486.01461301,222371,0.04,47.9869668668722,44.29566172326664,-9.649518840420855
1999-08-25,11751825.909417009,222371,0.04,48.06690374227787,44.36944960825649,-3.9326424828222115
1999-08-26,11158601.233442008,222371,0.04,48.13387452608876,44.4312687933127,-8.782061413478367
1999-08-27,10819422.08270701,222371,0.04,48.19295941024652,44.4858086863814,-11.55474073898824
1999-08-30,10356015.817564009,222371,0.04,48.24144502229624,44.53056463596575,-15.34293635151168
1999-08-31,10695642.156380009,222371,0.04,48.29692354226583,44.58177557747615,-12.566601408773797
1999-09-01,10920504.60106401,222371,0.04,48.35666665826231,44.636923069165206,-10.72842400279858
1999-09-02,10799288.83473801,222371,0.04,48.41316437775553,44.68907481023587,-11.719323497916792
1999-09-03,12280308.602968011,222371,0.04,48.50090875632831,44.77006962122612,0.0
1999-09-07,12107881.90719701,222371,0.04,48.58421855293323,44.84697097193837,-1.404090901504932
1999-09-08,11609590.30194501,222371,0.04,48.65660838296061,44.9137923535021,-5.461738159095577
1999-09-09,12098214.550343009,222371,0.04,48.738219822656504,44.98912599014446,-1.482813327516804
1999-09-10,12509275.79394101,222371,0.04,48.82711245334979,45.07118072616904,0.0
1999-09-13,12051573.344948009,222371,0.04,48.90601077105377,45.144009942511175,-3.6589044524439522
1999-09-14,12243939.82591801,222371,0.04,48.98786362865572,45.21956642645142,-2.1211137430635145
1999-09-15,11527629.688249009,222371,0.04,49.05454359330928,45.281117163054724,-7.847345616662086
1999-09-16,11503446.84199901,222371,0.04,49.119976903066785,45.341517141292414,-8.040664931451778
1999-09-17,12531975.20325001,222371,0.04,49.20599473799305,45.42091821968589,0.0
1999-09-20,12612911.798491009,222371,0.04,49.29259995311897,45.50086149518675,0.0
1999-09-21,11697329.226076009,222371,0.04,49.36033366923661,45.56338492544917,-7.259089630076847
1999-09-22,12062423.71552201,222371,0.04,49.434805351498376,45.63212801676773,-4.364480555828975
1999-09-23,10555993.168380009,222371,0.04,49.478113697041444,45.67210495111518,-16.308039435882574
1999-09-24,10591167.59078901,222371,0.04,49.52175732701441,45.71239137878253,-16.02916313062521
1999-09-27,10808209.247403009,222371,0.04,49.569731296193034,45.75667504263972,-14.30837367231817
1999-09-28,10952739.72359501,222371,0.04,49.620342046707044,45.8033926584988,-13.162480650143127
1999-09-29,10287601.822817009,222371,0.04,49.65610280688311,45.83640259096903,-18.43594891349511
1999-09-30,10605542.76408401,222371,0.04,49.69866144308334,45.87568748592308,-15.915191245903726
1999-10-01,10611879.003358008,222371,0.04,49.74092921310873,45.91470388902344,-15.864955111890982
1999-10-04,11320429.282611009,222371,0.04,49.7983619313457,45.96771870585757,-10.247296869503446
1999-10-05,11555304.203941008,222371,0.04,49.8601239592749,46.024729808561446,-8.385118452001949
1999-10-06,12243251.58767301,222371,0.04,49.9355204758408,46.094326593083814,-2.9308078635912125
1999-10-07,12150044.115910009,222371,0.04,50.00819130185615,46.161407355559525,-3.669792431565064
1999-10-08,12526745.926814009,222371,0.04,50.087625822361375,46.23473152833357,-0.6831560630377899
1999-10-11,13049135.43259401,222371,0.04,50.17646096007844,46.31673319391856,0.0
1999-10-12,12152399.91428401,222371,0.04,50.2470312403423,46.381874991085205,-6.871991810814864
1999-10-13,11063658.82313701,222371,0.04,50.294852312125855,46.4260175188854,-15.215388174282381
1999-10-14,11264547.67268201,222371,0.04,50.346493396203655,46.47368621188029,-13.675908025710836
1999-10-15,10261042.942432009,222371,0.04,50.37627207016122,46.50117421861036,-21.36610892395162
1999-10-18,9865576.79943501,222371,0.04,50.39683960406638,46.520159634522805,-24.396701602216012
1999-10-19,10020303.430719009,222371,0.04,50.420861446661526,46.542333643072176,-23.210978363437114
1999-10-20,10931254.904688008,222371,0.04,50.46565268259979,46.58367939932288,-16.230044809068193
1999-10-21,11460414.49556301,222371,0.04,50.52148519912165,46.63521710688152,-12.174913389761503
1999-10-22,11298536.190548008,222371,0.04,50.57330612416639,46.68305180692282,-13.415442356996094
1999-10-25,11309161.07692801,222371,0.04,50.62480399060128,46.73058829901656,-13.334020208878425
1999-10-26,11029098.14468801,222371,0.04,50.66980262595755,46.772125500883895,-15.480238505766211
1999-10-27,10972357.07084401,222371,0.04,50.71311447885878,46.81210567279272,-15.915064813892904
1999-10-28,12105203.003760008,222371,0.04,50.78057620602621,46.87437803633189,-7.233677922264923
1999-10-29,13366560.917883009,222371,0.04,50.8729586054166,46.95965409730762,0.0
1999-11-01,13148905.072567008,222371,0.04,50.96011795633824,47.04010888277375,-1.6283608525271478
1999-11-02,13164590.23342301,222371,0.04,51.04657740698276,47.119917606445625,-1.5110145810938125
1999-11-03,13944028.829540009,222371,0.04,51.147071112320745,47.21268102675761,0.0
1999-11-04,14405703.93644801,222371,0.04,51.25495980222378,47.312270586668106,0.0
1999-11-05,14837243.770178009,222371,0.04,51.3694181910685,47.41792448406323,0.0
1999-11-08,15725925.455610009,222371,0.04,51.498357978736465,47.536945826525965,0.0
1999-11-09,15398606.90690201,222371,0.04,51.62013642881943,47.64935670352562,-2.081394507636006
1999-11-10,15995322.140464008,222371,0.04,51.75084618313971,47.77001186135973,0.0
1999-11-11,16842600.56940601,222371,0.04,51.89436738124382,47.90249296730199,0.0
1999-11-12,17497340.179853007,222371,0.04,52.046894880829996,48.043287582304615,0.0
1999-11-15,17384622.98840501,222371,0.04,52.195766373269336,48.18070742147938,-0.6441961480395847
1999-11-16,18697562.96917201,222371,0.04,52.363935476669745,48.33594044000284,0.0
1999-11-17,17927077.696628004,222371,0.04,52.51824268783969,48.478377865698164,-4.120779129421077
1999-11-18,19565283.74177301,222371,0.04,52.69650200376234,48.642924926549846,0.0
1999-11-19,20078596.508075006,222371,0.04,52.880216978017145,48.81250797970813,0.0
1999-11-22,19147534.912721008,222371,0.04,53.04804655128845,48.967427585804714,-4.637085042171914
1999-11-23,19400624.68740301,222371,0.04,53.217651968092575,49.12398643208545,-3.3765896953969774
1999-11-24,21305628.34515401,222371,0.04,53.41373404745559,49.30498527457439,0.0
1999-11-26,21499181.39778001,222371,0.04,53.61012717000585,49.486271233851554,0.0
1999-11-29,20422616.675480008,222371,0.04,53.78901267715809,49.6513963173767,-5.007468435105933
1999-11-30,18079980.663341008,222371,0.04,53.93171627719573,49.783122717411445,-15.90386476199538
1999-12-01,19245542.040148012,222371,0.04,54.09107232968321,49.93022061201527,-10.482442637861112
1999-12-02,21066364.93213901,222371,0.04,54.276040882667544,50.10096081477003,-2.0131764909230068
1999-12-03,22398665.421650007,222371,0.04,54.47773753428784,50.28714233934262,0.0
1999-12-06,22996028.19956401,222371,0.04,54.685125739661515,50.478577605841394,0.0
1999-12-07,22982602.32806801,222371,0.04,54.88976708138786,50.66747730589648,-0.058383436389480264
1999-12-08,22132638.32455901,222371,0.04,55.080426972760215,50.84347105177866,-3.7545173780112546
1999-12-09,22435380.207976013,222371,0.04,55.27292431934618,51.0211609101657,-2.4380209778948956
1999-12-10,22979632.56336301,222371,0.04,55.47050729895749,51.203545199037684,-0.07129768696888515
1999-12-13,23903092.40608201,222371,0.04,55.6781075360574,51.395176187129906,0.0
1999-12-14,22595634.092836007,222371,0.04,55.865960561540085,51.56857897988315,-5.469829137728341
1999-12-15,23887567.35234601,222371,0.04,56.0691408465528,51.756130012202576,-0.06494997999527034
1999-12-16,25641693.17608101,222371,0.04,56.292898989512366,51.9626759903191,0.0
1999-12-17,26292377.184230007,222371,0.04,56.52205595759829,52.174205499321495,0.0
1999-12-20,27306792.99233701,222371,0.04,56.760903532199634,52.394680183568894,0.0
1999-12-21,31694488.36678601,222371,0.04,57.049669934157265,52.66123378537593,0.0
1999-12-22,31376992.16751901,222371,0.04,57.33133952761214,52.92123648702658,-1.0017394683667384
1999-12-23,32480431.092282012,222371,0.04,57.62163983797489,53.18920600428451,0.0
1999-12-27,31887668.05850301,222371,0.04,57.90191402608119,53.447920639459554,-1.8249851182543413
1999-12-28,31269088.86347901,222371,0.04,58.171931687192696,53.69716771125479,-3.7294524366421973
1999-12-29,34803166.678889014,222371,0.04,58.47763992550802,53.97935993123817,0.0
1999-12-30,33654094.111732006,222371,0.04,58.767664450997984,54.247074877844284,-3.3016322272019427
1999-12-31,33496512.903921008,222371,0.04,59.0523932037,54.50990141879999,-3.7544105886220946
2000-01-03,37187988.24869601,222371,0.04,59.37261758828676,54.80549315841854,0.0
2000-01-04,29512127.142381012,222371,0.04,59.61297604672005,55.02736250466465,-20.640700042665383
2000-01-05,27237028.093765005,222371,0.04,59.823973061200576,55.22212897956976,-26.758533127373273
2000-01-06,21608894.13464701,222371,0.04,59.963458467012494,55.350884738780756,-41.89281229697946
2000-01-07,29613819.402020007,222371,0.04,60.21635120890637,55.58432419283664,-20.367245455773176
2000-01-10,32063803.902554013,222371,0.04,60.49498104296059,55.841520962732844,-13.779138338631892
2000-01-11,27364906.762364008,222371,0.04,60.71756496980879,56.04698304905426,-26.414662230825147
2000-01-12,25540914.41651001,222371,0.04,60.91465860676497,56.228915637013806,-31.31945120100548
2000-01-13,30143997.67444601,222371,0.04,61.16949574203961,56.46414991572886,-18.94157470187163
2000-01-14,32231813.643152013,222371,0.04,61.445681464131795,56.7190905822755,-13.327353371199854
2000-01-18,32730177.963721015,222371,0.04,61.7240265541433,56.97602451151689,-11.987231616733947
2000-01-19,34933088.49223601,222371,0.04,62.023407916869886,57.252376538649116,-6.063516373567381
2000-01-20,33888585.22071601,222371,0.04,62.30791640220936,57.514999755885555,-8.872227790100188
2000-01-21,35138188.381408006,222371,0.04,62.6024731216503,57.78689826613873,-5.511994500965986
2000-01-24,30051648.33237201,222371,0.04,62.839318689840354,58.00552494446802,-19.189905806680017
2000-01-25,31386508.756835006,222371,0.04,63.08902522692857,58.23602328639559,-15.600412297281041
2000-01-26,27570784.06055201,222371,0.04,63.291794133591765,58.42319458485393,-25.86104987403083
2000-01-27,28770506.73749201,222371,0.04,63.50714756228591,58.621982365186994,-22.63494721712771
2000-01-28,24404848.77388501,222371,0.04,63.6665661460967,58.769137981012335,-34.37437752567655
2000-01-31,27529373.91056101,222371,0.04,63.866775085088804,58.953946232389654,-25.97240343721383
2000-02-01,29727581.95953901,222371,0.04,64.09232834753796,59.16214924388119,-20.061333351148928
2000-02-02,30465150.097695008,222371,0.04,64.32398391485535,59.37598515217416,-18.077982885338614
2000-02-03,34012875.933230005,222371,0.04,64.59474600657911,59.62591939068841,-8.538005052148355
2000-02-04,34685021.63370201,222371,0.04,64.86955679536615,59.879590888030286,-6.73057815941889
2000-02-07,36102077.05089501,222371,0.04,65.15636239118912,60.14433451494379,-2.920059000069925
2000-02-08,40614615.72979301,222371,0.04,65.48736140799457,60.449872068918054,0.0
2000-02-09,36284803.08190201,222371,0.04,65.77180119119994,60.71243186879994,-10.660725381958615
2000-02-10,39835085.961566016,222371,0.04,66.09028572853504,61.0064175955708,-1.919333112525718
2000-02-11,37033847.56499701,222371,0.04,66.37692007809086,61.27100314900695,-8.816452157564832
2000-02-14,36871121.35935901,222371,0.04,66.65830366804994,61.530741847430704,-9.217111385072014
2000-02-15,37644616.86813001,222371,0.04,66.94432314900293,61.79475982984885,-7.312635632015457
2000-02-16,37093565.29704701,222371,0.04,67.22109981616845,62.05024598415548,-8.669417079239087
2000-02-17,39434624.25405401,222371,0.04,67.51893468694767,62.32517048025939,-2.9053370431704337
2000-02-18,35137699.83232101,222371,0.04,67.76992192870996,62.55685101111688,-13.485086092921932
2000-02-22,35449810.65071001,222371,0.04,68.02121991852837,62.78881838633387,-12.716616878623672
2000-02-23,41350453.82156901,222371,0.04,68.33318014848165,63.07678167552151,0.0
2000-02-24,44001368.53265401,222371,0.04,68.66718612267393,63.38509488246824,0.0
2000-02-25,40952031.25612701,222371,0.04,68.96840907098289,63.663146834753434,-6.9300964452140805
2000-02-28,40852061.926996015,222371,0.04,69.2649151791818,63.93684478078319,-7.1572923994871935
2000-02-29,44066581.05211401,222371,0.04,69.58948886210655,64.23645125732912,0.0
2000-03-01,45121305.38427801,222371,0.04,69.9199438747939,64.5414866536559,0.0
2000-03-02,41957232.89947801,222371,0.04,70.21702666214763,64.8157169189055,-7.012369118874119
2000-03-03,49029100.347030014,222371,0.04,70.57916371509933,65.1499972754763,0.0
2000-03-06,50155787.27035901,222371,0.04,70.94668456973379,65.48924729513887,0.0
2000-03-07,47854551.84625801,222371,0.04,71.28970421675717,65.80588081546816,-4.588175262201463
2000-03-08,49125373.203028016,222371,0.04,71.63981537468092,66.1290603458593,-2.054427062976133
2000-03-09,54060840.84342301,222371,0.04,72.02891840071163,66.48823236988767,0.0
2000-03-10,53320314.948596016,222371,0.04,72.40705090719227,66.83727776048518,-1.3698009192490854
2000-03-13,49094197.23357002,222371,0.04,72.74527091424933,67.14948084392246,-9.187137181676354
2000-03-14,43613268.42903201,222371,0.04,73.03101901551756,67.41324832201622,-19.325582531448987
2000-03-15,38101269.50363201,222371,0.04,73.26062661107362,67.62519379483719,-29.521500388820954
2000-03-16,44603979.26616801,222371,0.04,73.55554626814549,67.89742732444199,-17.492997574057355
2000-03-17,47112523.39058401,222371,0.04,73.87055574168,68.1882053000123,-12.852773550014673
2000-03-20,43095883.60497801,222371,0.04,74.14503555119417,68.44157127802539,-20.28262429399299
2000-03-21,47944937.87477301,222371,0.04,74.46314478097969,68.73521056705818,-11.313000081451847
2000-03-22,50809532.66006501,222371,0.04,74.80321862811903,69.04912488749449,-6.014165027093821
2000-03-23,53450393.97824001,222371,0.04,75.1620571872168,69.3803604805078,-1.1291849250940058
2000-03-24,55575241.83431801,222371,0.04,75.53432180089605,69.72398935467326,0.0
2000-03-27,55804662.88450201,222371,0.04,75.9038367683014,70.06508009381668,0.0
2000-03-28,51502833.40325101,222371,0.04,76.23355442276099,70.36943485177937,-7.708727656243399
2000-03-29,45073295.263007015,222371,0.04,76.5036407334529,70.61874529241805,-19.230234655669417
2000-03-30,41663268.22180201,222371,0.04,76.73815482387076,70.83521983741915,-25.340883595996644
2000-03-31,44258065.83206902,222371,0.04,76.99574002196519,71.07299078950632,-20.691097223059646
2000-04-03,36270691.19587101,222371,0.04,77.17356190246898,71.2371340638175,-35.00419262286404
2000-04-04,35188995.92985901,222371,0.04,77.33739392919124,71.38836362694575,-36.942552627386895
2000-04-05,33288108.581689008,222371,0.04,77.47796873489732,71.51812498605905,-40.348876131399884
2000-04-06,35634321.20899201,222371,0.04,77.64431369258081,71.67167417776689,-36.14454533531762
2000-04-07,39912316.52172101,222371,0.04,77.85644798963271,71.86749045196866,-28.47852767370555
2000-04-10,32585908.773454003,222371,0.04,77.99014790712103,71.99090576041941,-41.60719357646418
2000-04-11,30244927.646297008,222371,0.04,78.0944447019936,72.08717972491716,-45.802149707642826
2000-04-12,24887045.833270013,222371,0.04,78.13046113878838,72.12042566657388,-55.40328612901341
2000-04-13,21624036.93263401,222371,0.04,78.11946254781107,72.11027312105635,-61.25048371425713
2000-04-14,15988373.93619801,222371,0.04,78.01989651777384,72.01836601640662,-71.34939428038678
2000-04-17,14536610.50175646,0,0.04,78.02926838800201,72.0270169735403,-73.9509034722732
2000-04-18,14536610.50175646,0,0.04,78.06614808723376,72.06105977283116,-73.9509034722732
2000-04-19,14536610.50175646,0,0.04,78.06981704289956,72.06444650113804,-73.9509034722732
2000-04-20,14536610.50175646,0,0.04,78.05089545133798,72.04698041661966,-73.9509034722732
2000-04-24,14536610.50175646,0,0.04,78.00313865224742,72.00289721745914,-73.9509034722732
2000-04-25,14536610.50175646,0,0.04,78.02254918559514,72.02081463285704,-73.9509034722732
2000-04-26,14536610.50175646,0,0.04,78.0057079365144,72.00526886447483,-73.9509034722732
2000-04-27,14536610.50175646,0,0.04,78.03417355748772,72.03154482229635,-73.9509034722732
2000-04-28,14536610.50175646,0,0.04,78.1029836327528,72.09506181484872,-73.9509034722732
2000-05-01,14536610.50175646,0,0.04,78.18106211178917,72.16713425703617,-73.9509034722732
2000-05-02,14536610.50175646,0,0.04,78.1941164922953,72.17918445442642,-73.9509034722732
2000-05-03,14536610.50175646,0,0.04,78.19536325981457,72.1803353167519,-73.9509034722732
2000-05-04,14536610.50175646,0,0.04,78.19877557160511,72.18348514302009,-73.9509034722732
2000-05-05,14536610.50175646,0,0.04,78.22686617330571,72.20941492920527,-73.9509034722732
2000-05-08,14536610.50175646,0,0.04,78.2131360994871,72.19674101491115,-73.9509034722732
2000-05-09,14536610.50175646,0,0.04,78.17777337816938,72.16409850292558,-73.9509034722732
2000-05-10,14536610.50175646,0,0.04,78.07016285713404,72.06476571427756,-73.9509034722732
2000-05-11,14536610.50175646,0,0.04,78.02069678909253,72.01910472839309,-73.9509034722732
2000-05-12,14536610.50175646,0,0.04,77.97188590076017,71.97404852377862,-73.9509034722732
2000-05-15,14536610.50175646,0,0.04,77.96662336008785,71.96919079392725,-73.9509034722732
2000-05-16,14536610.50175646,0,0.04,77.99051750366286,71.99124692645802,-73.9509034722732
2000-05-17,14536610.50175646,0,0.04,77.99228014228986,71.99287397749832,-73.9509034722732
2000-05-18,14536610.50175646,0,0.04,77.95693377855093,71.96024656481623,-73.9509034722732
2000-05-19,14536610.50175646,0,0.04,77.87479023711317,71.88442175733523,-73.9509034722732
