entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,holding_days
2004-11-19,2005-01-31,44.422764,45.723395,940,1223,0.0293,0.0,0,tlt,rebalance,73
2005-01-31,2005-09-20,80.033316,84.115184,1113,4543,0.051,0.0,3,spy,rebalance,232
2004-11-19,2005-09-20,44.422764,47.539854,21,65,0.0702,0.0,0,tlt,rebalance,305
2005-09-20,2006-02-02,46.65956,56.868881,6091,62185,0.2188,0.0,3,gld,rebalance,135
2005-09-20,2006-05-02,46.65956,65.403198,4758,89182,0.4017,0.0,3,gld,rebalance,224
2005-01-31,2007-01-04,80.493082,98.72897,2515,45863,0.2266,0.0,3,spy,rebalance,703
2004-11-19,2007-01-04,44.663468,48.917811,1407,5986,0.0953,0.0,0,tlt,rebalance,776
2005-09-20,2007-11-02,48.244647,78.314353,5190,156062,0.6233,0.0,3,gld,rebalance,773
2005-01-31,2008-01-16,81.44058,97.795546,78271,1280119,0.2008,0.0,3,spy,signal,1080
2004-11-19,2008-02-04,45.05902,54.445192,2647,24845,0.2083,0.0,0,tlt,rebalance,1172
2005-09-20,2008-02-04,48.244647,88.244472,6121,244839,0.8291,0.0,3,gld,rebalance,867
2005-09-20,2008-08-12,48.244647,80.497778,38812,1251809,0.6685,0.0,3,gld,signal,1057
2004-11-19,2008-12-02,45.05902,64.944153,6006,119430,0.4413,0.0,0,tlt,rebalance,1474
2004-11-19,2009-01-02,45.05902,72.058443,2280,61559,0.5992,0.0,0,tlt,rebalance,1505
2009-01-02,2009-02-03,86.18779,89.071976,1596,4603,0.0335,0.0,3,gld,rebalance,32
2009-01-02,2009-06-02,86.18779,95.901432,2809,27286,0.1127,0.0,3,gld,rebalance,151
2004-11-19,2009-07-27,48.12458,55.135879,426,2987,0.1457,0.0,0,tlt,rebalance,1711
2009-07-27,2010-01-05,72.716287,84.489764,2220,26137,0.1619,0.0,3,spy,rebalance,162
2009-01-02,2010-01-05,86.338841,109.550357,1004,23304,0.2688,0.0,3,gld,rebalance,368
