Date,equity,cash,rebalanced,rebalance_reason,qld_value,qld_weight,qld_signal,qld_shares,qld_avg_price,qld_realized_pnl,qld_unrealized_pnl,drawdown_pct,qld_current_price,qld_return_pct,qld_contribution,total_pnl,total_return_pct
2011-03-04,17314634,0,False,,17314634,1.0,buy,12372686,0.977911,2099385,5215249,-3.42,1.399424,43.103417397230984,7314634,7314633.7829507105,73.1463378295071
2011-03-07,16866941,0,False,,16866940,1.0,buy,12372686,0.977911,2099385,4767555,-5.92,1.3632399999999998,39.40328501769379,6866941,6866940.512726709,68.6694051272671
2011-03-08,16993501,0,False,,16993501,1.0,buy,12372686,0.977911,2099385,4894115,-5.22,1.373469,40.449290271681384,6993501,6993500.717820711,69.93500717820712
2011-03-09,16755487,0,False,,16755487,1.0,buy,12372686,0.977911,2099385,4656102,-6.54,1.354232,38.48213775716789,6755487,6755487.357238712,67.55487357238712
2011-03-10,16249234,0,False,,16249234,1.0,buy,12372686,0.977911,2099385,4149849,-9.37,1.313315,34.29801448241876,6249234,6249234.16417671,62.492341641767105
2011-03-11,16434354,0,False,,16434354,1.0,buy,12372686,0.977911,2099385,4334969,-8.33,1.328277,35.82801063161827,6434354,6434354.292108709,64.34354292108709
2011-03-14,16315341,0,False,,16315341,1.0,buy,12372686,0.977911,2099385,4215956,-9.0,1.318658,34.84438324496209,6315341,6315341.425474713,63.15341425474713
2011-03-15,15871434,0,False,,15871434,1.0,buy,12372686,0.977911,2099385,3772049,-11.47,1.28278,31.175542057889505,5871434,5871434.197166711,58.7143419716671
2011-03-16,15106382,0,False,,15106381,1.0,buy,12372686,0.977911,2099385,3006996,-15.74,1.220946,24.85247148646843,5106382,5106381.531042712,51.06381531042712
2011-03-17,15368955,0,False,,15368955,1.0,buy,12372686,0.977911,2099385,3269569,-14.28,1.242168,27.022607716806046,5368955,5368954.67333471,53.68954673334711
2011-03-18,15306621,0,False,,15306621,1.0,buy,12372686,0.977911,2099385,3207236,-14.62,1.23713,26.507427887928436,5306621,5306621.081266711,53.0662108126671
2011-03-21,15867648,0,False,,15867648,1.0,buy,12372686,0.977911,2099385,3768263,-11.5,1.282474,31.144250865424894,5867648,5867648.1552507095,58.6764815525071
2011-03-22,15848767,0,False,,15848767,1.0,buy,12372686,0.977911,2099385,3749382,-11.6,1.280948,30.98820393829762,5848767,5848767.436414711,58.48767436414711
2011-03-23,16007447,0,False,,16007447,1.0,buy,12372686,0.977911,2099385,3908062,-10.72,1.293773,32.299673034239596,6007447,6007447.134364711,60.074471343647105
2011-03-24,16613820,0,False,,16613820,1.0,buy,12372686,0.977911,2099385,4514435,-7.33,1.342782,37.311274509718714,6613820,6613820.10253871,66.1382010253871
2011-03-25,16655355,0,False,,16655355,1.0,buy,12372686,0.977911,2099385,4555970,-7.1,1.346139,37.65455729763896,6655355,6655355.20944071,66.5535520944071
2011-03-28,16457021,0,False,,16457021,1.0,buy,12372686,0.977911,2099385,4357636,-8.21,1.330109,36.01534875121013,6457021,6457021.052860711,64.5702105286071
2011-03-29,16780047,0,False,,16780047,1.0,buy,12372686,0.977911,2099385,4680662,-6.41,1.3562170000000002,38.68512147299206,6780047,6780047.1389487125,67.80047138948713
2011-03-30,16944394,0,False,,16944393,1.0,buy,12372686,0.977911,2099385,4845008,-5.49,1.3695,40.04342509883196,6944394,6944393.527086709,69.44393527086709
2011-03-31,16995394,0,False,,16995394,1.0,buy,12372686,0.977911,2099385,4896008,-5.2,1.373622,40.464935867913645,6995394,6995393.73877871,69.95393738778711
2011-04-01,17008620,0,False,,17008620,1.0,buy,12372686,0.977911,2099385,4909235,-5.13,1.374691,40.5742505239419,7008620,7008620.140112713,70.08620140112714
2011-04-04,16906607,0,False,,16906607,1.0,buy,12372686,0.977911,2099385,4807222,-5.7,1.366446,39.73112672697958,6906607,6906607.344042711,69.06607344042712
2011-04-05,16802714,0,False,,16802714,1.0,buy,12372686,0.977911,2099385,4703329,-6.28,1.358049,38.872459592583894,6802714,6802713.899700712,68.02713899700711
2011-04-06,16883941,0,False,,16883941,1.0,buy,12372686,0.977911,2099385,4784555,-5.83,1.364614,39.54378860738772,6883941,6883940.583290711,68.8394058329071
2011-04-07,16876393,0,False,,16876393,1.0,buy,12372686,0.977911,2099385,4777008,-5.87,1.3640039999999998,39.48141074005633,6876393,6876393.244830709,68.76393244830709
2011-04-08,16712047,0,False,,16712047,1.0,buy,12372686,0.977911,2099385,4612662,-6.79,1.350721,38.123107114216445,6712047,6712046.856692711,67.1204685669271
2011-04-11,16600594,0,False,,16600594,1.0,buy,12372686,0.977911,2099385,4501208,-7.41,1.341713,37.20195985369048,6600594,6600593.70120471,66.0059370120471
2011-04-12,16379568,0,False,,16379568,1.0,buy,12372686,0.977911,2099385,4280183,-8.64,1.323849,35.375208670072,6379568,6379568.038500711,63.79568038500712
2011-04-13,16649701,0,False,,16649701,1.0,buy,12372686,0.977911,2099385,4550316,-7.13,1.345682,37.6078250265399,6649701,6649700.891938711,66.4970089193871
2011-04-14,16577915,0,False,,16577915,1.0,buy,12372686,0.977911,2099385,4478529,-7.53,1.33988,37.01451947529972,6577915,6577914.567766709,65.77914567766709
2011-04-15,16525034,0,False,,16525034,1.0,buy,12372686,0.977911,2099385,4425648,-7.83,1.335606,36.57746536878464,6525034,6525033.707802711,65.25033707802712
2011-04-18,16287020,0,False,,16287020,1.0,buy,12372686,0.977911,2099385,4187635,-9.16,1.316369,34.61031285427114,6287020,6287020.34722071,62.870203472207095
2011-04-19,16492914,0,False,,16492914,1.0,buy,12372686,0.977911,2099385,4393529,-8.01,1.33301,36.31200152683023,6492914,6492914.214946711,64.92914214946711
2011-04-20,17227740,0,False,,17227740,1.0,buy,12372686,0.977911,2099385,5128355,-3.91,1.392401,42.38525385252918,7227740,7227740.40917271,72.2774040917271
2011-04-21,17501635,0,False,,17501635,1.0,buy,12372686,0.977911,2099385,5402249,-2.38,1.414538,44.648956883863875,7501635,7501634.559154712,75.01634559154712
2011-04-25,17601767,0,False,,17601767,1.0,buy,12372686,0.977911,2099385,5502381,-1.82,1.422631,45.476537343392785,7601767,7601766.70695271,76.01766706952709
2011-04-26,17786887,0,False,,17786887,1.0,buy,12372686,0.977911,2099385,5687502,-0.79,1.437593,47.006533492592276,7786887,7786886.834884711,77.86886834884712
2011-04-27,18036234,0,False,,18036234,1.0,buy,12372686,0.977911,2099385,5936848,0.0,1.4577460000000002,49.06735506690174,8036234,8036233.575842712,80.36233575842712
2011-04-28,17990900,0,False,,17990900,1.0,buy,12372686,0.977911,2099385,5891515,-0.25,1.454082,48.692678827718,7990900,7990900.054338712,79.90900054338712
2011-04-29,17975781,0,False,,17975781,1.0,buy,12372686,0.977911,2099385,5876395,-0.34,1.45286,48.56771857545748,7975781,7975780.632046711,79.75780632046711
2011-05-02,17898340,0,False,,17898340,1.0,buy,12372686,0.977911,2099385,5798955,-0.76,1.446601,47.92768075311824,7898340,7898339.99037271,78.9833999037271
2011-05-03,17713207,0,False,,17713207,1.0,buy,12372686,0.977911,2099385,5613822,-1.79,1.431638,46.397582345119815,7713207,7713207.48975471,77.1320748975471
2011-05-04,17675434,0,False,,17675434,1.0,buy,12372686,0.977911,2099385,5576048,-2.0,1.428585,46.08538623206635,7675434,7675433.679396711,76.75433679396711
2011-05-05,17461968,0,False,,17461968,1.0,buy,12372686,0.977911,2099385,5362582,-3.18,1.411332,44.32111517457811,7461968,7461967.72783871,74.6196772783871
2011-05-06,17597981,0,False,,17597981,1.0,buy,12372686,0.977911,2099385,5498595,-2.43,1.422325,45.4452461509282,7597981,7597980.665036712,75.97980665036712
2011-05-09,17724553,0,False,,17724553,1.0,buy,12372686,0.977911,2099385,5625168,-1.73,1.4325550000000002,46.49135366371468,7724553,7724553.242816713,77.24553242816712
2011-05-10,18015447,0,False,,18015447,1.0,buy,12372686,0.977911,2099385,5916062,-0.12,1.456066,48.89556028474325,8015447,8015447.463362712,80.15447463362713
2011-05-11,17750994,0,False,,17750994,1.0,buy,12372686,0.977911,2099385,5651608,-1.58,1.434692,46.709880716972194,7750994,7750993.672798712,77.50993672798711
2011-05-12,17951233,0,False,,17951233,1.0,buy,12372686,0.977911,2099385,5851848,-0.47,1.450876,48.36483711843223,7951233,7951233.2230227105,79.5123322302271
2011-05-13,17535647,0,False,,17535647,1.0,buy,12372686,0.977911,2099385,5436262,-2.78,1.417287,44.930066322050564,7535647,7535647.07296871,75.3564707296871
2011-05-16,16925500,0,False,,16925500,1.0,buy,12372686,0.977911,2099385,4826115,-6.16,1.367973,39.88727591290577,6925500,6925500.435564712,69.25500435564712
2011-05-17,17012394,0,False,,17012394,1.0,buy,12372686,0.977911,2099385,4913009,-5.68,1.374996,40.605439457607574,7012394,7012393.809342712,70.12393809342711
2011-05-18,17312741,0,False,,17312741,1.0,buy,12372686,0.977911,2099385,5213355,-4.01,1.3992710000000002,43.087771800998695,7312741,7312740.761992712,73.12740761992713
2011-05-19,17407194,0,False,,17407194,1.0,buy,12372686,0.977911,2099385,5307809,-3.49,1.406905,43.86841547183074,7407194,7407193.846916713,74.07193846916714
2011-05-20,17142728,0,False,,17142728,1.0,buy,12372686,0.977911,2099385,5043342,-4.95,1.38553,41.68263364526077,7142728,7142727.68366671,71.42727683666709
2011-05-23,16653487,0,False,,16653487,1.0,buy,12372686,0.977911,2099385,4554102,-7.67,1.345988,37.639116219004464,6653487,6653486.93385471,66.5348693385471
2011-05-24,16440021,0,False,,16440021,1.0,buy,12372686,0.977911,2099385,4340636,-8.85,1.328735,35.87484516151625,6440021,6440020.982296711,64.40020982296711
2011-05-25,16562808,0,False,,16562807,1.0,buy,12372686,0.977911,2099385,4463422,-8.17,1.338659,36.88966148183812,6562808,6562807.518160712,65.62807518160712
2011-05-26,16774380,0,False,,16774380,1.0,buy,12372686,0.977911,2099385,4674995,-7.0,1.355759,38.63828694309406,6774380,6774380.448760711,67.74380448760711
2011-05-27,16938727,0,False,,16938727,1.0,buy,12372686,0.977911,2099385,4839342,-6.09,1.369042,39.99659056893401,6938727,6938726.836898711,69.38726836898711
2011-05-31,17463861,0,False,,17463861,1.0,buy,12372686,0.977911,2099385,5364475,-3.17,1.411485,44.336760770810415,7463861,7463860.748796713,74.63860748796712
2011-06-01,16712047,0,False,,16712047,1.0,buy,12372686,0.977911,2099385,4612662,-7.34,1.350721,38.123107114216445,6712047,6712046.856692711,67.1204685669271
2011-06-02,16791368,0,False,,16791368,1.0,buy,12372686,0.977911,2099385,4691983,-6.9,1.357132,38.77868827398907,6791368,6791368.14663871,67.9136814663871
2011-06-03,16292675,0,False,,16292675,1.0,buy,12372686,0.977911,2099385,4193289,-9.67,1.316826,34.6570451253702,6292675,6292674.664722711,62.926746647227105
2011-06-06,16009328,0,False,,16009328,1.0,buy,12372686,0.977911,2099385,3909943,-11.24,1.293925,32.31521637167298,6009328,6009327.782636711,60.09327782636711
2011-06-07,15963994,0,False,,15963994,1.0,buy,12372686,0.977911,2099385,3864609,-11.49,1.290261,31.94054013248926,5963994,5963994.261132712,59.639942611327115
2011-06-08,15722207,0,False,,15722207,1.0,buy,12372686,0.977911,2099385,3622822,-12.83,1.270719,29.94219868431007,5722207,5722207.231320709,57.22207231320709
2011-06-09,15767541,0,False,,15767541,1.0,buy,12372686,0.977911,2099385,3668155,-12.58,1.274383,30.31687492349382,5767541,5767540.752824711,57.6754075282471
2011-06-10,15302835,0,False,,15302835,1.0,buy,12372686,0.977911,2099385,3203450,-15.16,1.236824,26.476136695463847,5302835,5302835.039350709,53.02835039350708
2011-06-13,15280168,0,False,,15280168,1.0,buy,12372686,0.977911,2099385,3180783,-15.28,1.234992,26.288798575871986,5280168,5280168.278598711,52.80168278598711
2011-06-14,15663635,0,False,,15663635,1.0,buy,12372686,0.977911,2099385,3564250,-13.15,1.265985,29.458105530299218,5663635,5663634.93579671,56.6363493579671
2011-06-15,15113929,0,False,,15113929,1.0,buy,12372686,0.977911,2099385,3014544,-16.2,1.221556,24.914849353799774,5113929,5113928.869502712,51.13928869502712
2011-06-16,14985476,0,False,,14985476,1.0,buy,12372686,0.977911,2099385,2886090,-16.91,1.211174,23.853198503579918,4985476,4985475.643450711,49.85475643450711
2011-06-17,14883475,0,False,,14883475,1.0,buy,12372686,0.977911,2099385,2784090,-17.48,1.20293,23.01017696541654,4883475,4883475.220066711,48.83475220066711
2011-06-20,15028929,0,False,,15028928,1.0,buy,12372686,0.977911,2099385,2929543,-16.67,1.214686,24.212331405330257,5028929,5028928.5166827105,50.2892851668271
2011-06-21,15669302,0,False,,15669302,1.0,buy,12372686,0.977911,2099385,3569916,-13.12,1.266443,29.504940060197193,5669302,5669301.62598471,56.6930162598471
2011-06-22,15459622,0,False,,15459622,1.0,buy,12372686,0.977911,2099385,3360236,-14.29,1.249496,27.771960195173516,5459622,5459621.71634271,54.5962171634271
2011-06-23,15746755,0,False,,15746755,1.0,buy,12372686,0.977911,2099385,3647369,-12.69,1.272703,30.145080141335324,5746755,5746754.640344709,57.46754640344709
2011-06-24,15197049,0,False,,15197049,1.0,buy,12372686,0.977911,2099385,3097663,-15.74,1.228274,25.60182396483588,5197049,5197048.5740507115,51.97048574050711
2011-06-27,15690100,0,False,,15690100,1.0,buy,12372686,0.977911,2099385,3590715,-13.01,1.268124,29.67683710115456,5690100,5690100.111150712,56.90100111150712
2011-06-28,16143460,0,False,,16143460,1.0,buy,12372686,0.977911,2099385,4044075,-10.49,1.304766,33.423804010589706,6143460,6143460.071562711,61.434600715627106
2011-06-29,16285115,0,False,,16285115,1.0,buy,12372686,0.977911,2099385,4185730,-9.71,1.316215,34.59456499923994,6285115,6285114.95357671,62.85114953576711
2011-06-30,16704487,0,False,,16704487,1.0,buy,12372686,0.977911,2099385,4605102,-7.38,1.35011,38.06062698808616,6704487,6704487.14554671,67.0448714554671
2011-07-01,17216407,0,False,,17216407,1.0,buy,12372686,0.977911,2099385,5117022,-4.55,1.3914849999999999,42.291584792733246,7216407,7216407.02879671,72.16407028796709
