Date,equity,cash,rebalanced,spy_value,spy_weight,spy_signal,gld_value,gld_weight,gld_signal,tlt_value,tlt_weight,tlt_signal,drawdown_pct
2004-11-18,10000000,10000000,False,0,0.0,sell,0,0.0,buy,0,0.0,buy,0.0
2004-11-19,9993516,6000019,False,0,0.0,sell,2508755,0.251,buy,1484743,0.1486,buy,-0.06
2004-11-22,10010779,6000019,False,0,0.0,sell,2518279,0.2516,buy,1492481,0.1491,buy,0.0
2004-11-23,10001424,6000019,False,0,0.0,sell,2507074,0.2507,buy,1494331,0.1494,buy,-0.09
2004-11-24,10018231,6000019,False,0,0.0,sell,2523881,0.2519,buy,1494331,0.1492,buy,0.0
2004-11-26,10021921,6000019,False,0,0.0,sell,2537327,0.2532,buy,1484574,0.1481,buy,0.0
2004-11-29,10012270,6000019,False,0,0.0,sell,2543490,0.254,buy,1468761,0.1467,buy,-0.1
2004-11-30,9990358,6000019,False,0,0.0,sell,2527803,0.253,buy,1462536,0.1464,buy,-0.31
2004-12-01,10002644,6000019,False,0,0.0,sell,2542369,0.2542,buy,1460256,0.146,buy,-0.19
2004-12-02,9972643,6000019,False,0,0.0,sell,2518279,0.2525,buy,1454345,0.1458,buy,-0.49
2004-12-03,10031693,6000019,False,0,0.0,sell,2554694,0.2547,buy,1476979,0.1472,buy,0.0
2004-12-06,10012670,6000019,False,0,0.0,sell,2530604,0.2527,buy,1482047,0.148,buy,-0.19
2004-12-07,10011168,6000019,False,0,0.0,sell,2527243,0.2524,buy,1483906,0.1482,buy,-0.2
2004-12-08,9972682,6000019,False,0,0.0,sell,2465616,0.2472,buy,1507046,0.1511,buy,-0.59
2004-12-09,9949829,6000019,False,0,0.0,sell,2452731,0.2465,buy,1497079,0.1505,buy,-0.82
2004-12-10,9934497,6000019,False,0,0.0,sell,2433683,0.245,buy,1500795,0.1511,buy,-0.97
2004-12-13,9964038,6000019,False,0,0.0,sell,2460014,0.2469,buy,1504005,0.1509,buy,-0.67
2004-12-14,9949781,6000019,False,0,0.0,sell,2439845,0.2452,buy,1509917,0.1518,buy,-0.82
2004-12-15,9988114,6000019,False,0,0.0,sell,2464496,0.2467,buy,1523599,0.1525,buy,-0.43
2004-12-16,9948282,6000019,False,0,0.0,sell,2447128,0.246,buy,1501134,0.1509,buy,-0.83
2004-12-17,9974826,6000019,False,0,0.0,sell,2475701,0.2482,buy,1499106,0.1503,buy,-0.57
2004-12-20,9985933,6000019,False,0,0.0,sell,2484104,0.2488,buy,1501810,0.1504,buy,-0.46
2004-12-21,9983771,6000019,False,0,0.0,sell,2477381,0.2481,buy,1506371,0.1509,buy,-0.48
2004-12-22,9967498,6000019,False,0,0.0,sell,2466176,0.2474,buy,1501302,0.1506,buy,-0.64
2004-12-23,9976606,6000019,False,0,0.0,sell,2480182,0.2486,buy,1496404,0.15,buy,-0.55
2004-12-27,9976716,6000019,False,0,0.0,sell,2491948,0.2498,buy,1484749,0.1488,buy,-0.55
2004-12-28,9969370,6000019,False,0,0.0,sell,2485785,0.2493,buy,1483566,0.1488,buy,-0.62
2004-12-29,9928074,6000019,False,0,0.0,sell,2446008,0.2464,buy,1482047,0.1493,buy,-1.03
2004-12-30,9947563,6000019,False,0,0.0,sell,2455532,0.2468,buy,1492012,0.15,buy,-0.84
2004-12-31,9955292,6000019,False,0,0.0,sell,2453851,0.2465,buy,1501421,0.1508,buy,-0.76
2005-01-03,9914816,6000019,False,0,0.0,sell,2410152,0.2431,buy,1504645,0.1518,buy,-1.17
2005-01-04,9883361,6000019,False,0,0.0,sell,2394466,0.2423,buy,1488876,0.1506,buy,-1.48
2005-01-05,9887408,6000019,False,0,0.0,sell,2390544,0.2418,buy,1496845,0.1514,buy,-1.44
2005-01-06,9859292,6000019,False,0,0.0,sell,2361412,0.2395,buy,1497861,0.1519,buy,-1.72
2005-01-07,9845317,6000019,False,0,0.0,sell,2344044,0.2381,buy,1501253,0.1525,buy,-1.86
2005-01-10,9853853,6000019,False,0,0.0,sell,2350207,0.2385,buy,1503627,0.1526,buy,-1.77
2005-01-11,9877235,6000019,False,0,0.0,sell,2364773,0.2394,buy,1512443,0.1531,buy,-1.54
2005-01-12,9901120,6000019,False,0,0.0,sell,2386622,0.241,buy,1514479,0.153,buy,-1.3
2005-01-13,9915701,6000019,False,0,0.0,sell,2386622,0.2407,buy,1529060,0.1542,buy,-1.16
2005-01-14,9899846,6000019,False,0,0.0,sell,2370936,0.2395,buy,1528891,0.1544,buy,-1.31
2005-01-18,9904932,6000019,False,0,0.0,sell,2370936,0.2394,buy,1533977,0.1549,buy,-1.26
2005-01-19,9905980,6000019,False,0,0.0,sell,2367574,0.239,buy,1538387,0.1553,buy,-1.25
2005-01-20,9908471,6000019,False,0,0.0,sell,2367014,0.2389,buy,1541438,0.1556,buy,-1.23
2005-01-21,9937619,6000019,False,0,0.0,sell,2394466,0.2409,buy,1543134,0.1553,buy,-0.94
2005-01-24,9945912,6000019,False,0,0.0,sell,2396146,0.2409,buy,1549747,0.1558,buy,-0.86
2005-01-25,9901637,6000019,False,0,0.0,sell,2366454,0.239,buy,1535164,0.155,buy,-1.3
2005-01-26,9929730,6000019,False,0,0.0,sell,2391665,0.2409,buy,1538046,0.1549,buy,-1.02
2005-01-27,9922926,6000019,False,0,0.0,sell,2387743,0.2406,buy,1535164,0.1547,buy,-1.08
2005-01-28,9942277,6000019,False,0,0.0,buy,2391665,0.2406,buy,1550594,0.156,buy,-0.89
2005-01-31,9912419,94,True,5958031,0.6011,buy,2458935,0.2481,buy,1495359,0.1509,buy,-1.19
2005-02-01,9940871,94,False,5995845,0.6032,buy,2451946,0.2467,buy,1492986,0.1502,buy,-0.91
2005-02-02,9965952,94,False,6013997,0.6035,buy,2455441,0.2464,buy,1496421,0.1502,buy,-0.66
2005-02-03,9921553,94,False,5998370,0.6046,buy,2427485,0.2447,buy,1495604,0.1507,buy,-1.1
2005-02-04,9994143,94,False,6062405,0.6066,buy,2415254,0.2417,buy,1516390,0.1517,buy,-0.37
2005-02-07,9985721,94,False,6054339,0.6063,buy,2403606,0.2407,buy,1527682,0.153,buy,-0.46
2005-02-08,10000872,94,False,6061398,0.6061,buy,2403024,0.2403,buy,1536357,0.1536,buy,-0.31
2005-02-09,9962496,94,False,6016016,0.6039,buy,2405936,0.2415,buy,1540450,0.1546,buy,-0.69
2005-02-10,9989014,94,False,6037695,0.6044,buy,2431562,0.2434,buy,1519663,0.1521,buy,-0.43
2005-02-11,10059192,94,False,6089636,0.6054,buy,2450781,0.2436,buy,1518681,0.151,buy,0.0
2005-02-14,10086772,94,False,6085096,0.6033,buy,2478154,0.2457,buy,1523427,0.151,buy,0.0
2005-02-15,10103520,94,False,6107788,0.6045,buy,2479902,0.2454,buy,1515736,0.15,buy,0.0
2005-02-16,10098330,94,False,6111823,0.6052,buy,2476407,0.2452,buy,1510006,0.1495,buy,-0.05
2005-02-17,10051650,94,False,6062405,0.6031,buy,2488638,0.2476,buy,1500513,0.1493,buy,-0.51
2005-02-18,10047460,94,False,6070471,0.6042,buy,2489803,0.2478,buy,1487092,0.148,buy,-0.55
2005-02-22,9998414,94,False,5980214,0.5981,buy,2537560,0.2538,buy,1480546,0.1481,buy,-1.04
2005-02-23,10037451,94,False,6023076,0.6001,buy,2528824,0.2519,buy,1485457,0.148,buy,-0.65
2005-02-24,10068769,94,False,6062910,0.6022,buy,2523583,0.2506,buy,1482183,0.1472,buy,-0.34
2005-02-25,10145876,94,False,6122914,0.6035,buy,2533484,0.2497,buy,1489385,0.1468,buy,0.0
2005-02-28,10091245,94,False,6082575,0.6028,buy,2535231,0.2512,buy,1473345,0.146,buy,-0.54
2005-03-01,10102985,94,False,6112830,0.6051,buy,2517176,0.2492,buy,1472885,0.1458,buy,-0.42
2005-03-02,10099737,94,False,6109805,0.6049,buy,2518923,0.2494,buy,1470915,0.1456,buy,-0.45
2005-03-03,10085127,94,False,6112324,0.6061,buy,2502616,0.2481,buy,1470093,0.1458,buy,-0.6
2005-03-04,10201073,94,False,6188464,0.6066,buy,2526495,0.2477,buy,1486020,0.1457,buy,0.0
2005-03-07,10215252,94,False,6191491,0.6061,buy,2531736,0.2478,buy,1491931,0.146,buy,0.0
2005-03-08,10210555,94,False,6168298,0.6041,buy,2564351,0.2511,buy,1477812,0.1447,buy,-0.05
2005-03-09,10117256,94,False,6099718,0.6029,buy,2563769,0.2534,buy,1453676,0.1437,buy,-0.96
2005-03-10,10150224,94,False,6113336,0.6023,buy,2574252,0.2536,buy,1462542,0.1441,buy,-0.64
2005-03-11,10110083,94,False,6070471,0.6004,buy,2587648,0.2559,buy,1451870,0.1436,buy,-1.03
2005-03-14,10133309,94,False,6108292,0.6028,buy,2564351,0.2531,buy,1460571,0.1441,buy,-0.8
2005-03-15,10075436,94,False,6057867,0.6013,buy,2566099,0.2547,buy,1451376,0.1441,buy,-1.37
2005-03-16,10047432,94,False,6006436,0.5978,buy,2580659,0.2568,buy,1460244,0.1453,buy,-1.64
2005-03-17,10035757,94,False,6018537,0.5997,buy,2552121,0.2543,buy,1465005,0.146,buy,-1.76
2005-03-18,10012769,94,False,6000668,0.5993,buy,2556197,0.2553,buy,1455810,0.1454,buy,-1.98
2005-03-21,9939800,94,False,5978396,0.6015,buy,2509605,0.2525,buy,1451705,0.146,buy,-2.7
2005-03-22,9841114,94,False,5917649,0.6013,buy,2483979,0.2524,buy,1439392,0.1463,buy,-3.66
2005-03-23,9839675,94,False,5922711,0.6019,buy,2470583,0.2511,buy,1446287,0.147,buy,-3.68
2005-03-24,9847975,94,False,5929801,0.6021,buy,2468836,0.2507,buy,1449244,0.1472,buy,-3.6
2005-03-28,9856449,94,False,5938406,0.6025,buy,2477572,0.2514,buy,1440377,0.1461,buy,-3.51
2005-03-29,9826665,94,False,5898920,0.6003,buy,2478737,0.2522,buy,1448915,0.1474,buy,-3.8
2005-03-30,9920324,94,False,5982444,0.603,buy,2481649,0.2502,buy,1456137,0.1468,buy,-2.89
2005-03-31,9931930,94,False,5971311,0.6012,buy,2493880,0.2511,buy,1466646,0.1477,buy,-2.77
2005-04-01,9898398,94,False,5944482,0.6005,buy,2482231,0.2508,buy,1471590,0.1487,buy,-3.1
2005-04-04,9895374,94,False,5954603,0.6018,buy,2469419,0.2496,buy,1471259,0.1487,buy,-3.13
2005-04-05,9922848,94,False,5982952,0.6029,buy,2472331,0.2492,buy,1467472,0.1479,buy,-2.86
2005-04-06,9959193,94,False,6003708,0.6028,buy,2482814,0.2493,buy,1472578,0.1479,buy,-2.51
2005-04-07,9976230,94,False,6036104,0.605,buy,2479319,0.2485,buy,1460713,0.1464,buy,-2.34
2005-04-08,9925553,94,False,5973329,0.6018,buy,2486308,0.2505,buy,1465823,0.1477,buy,-2.84
2005-04-11,9943263,94,False,5977888,0.6012,buy,2491550,0.2506,buy,1473732,0.1482,buy,-2.66
2005-04-12,9991316,94,False,6008768,0.6014,buy,2495044,0.2497,buy,1487410,0.1489,buy,-2.19
2005-04-13,9920317,94,False,5937900,0.5986,buy,2498539,0.2519,buy,1483784,0.1496,buy,-2.89
2005-04-14,9806196,94,False,5860448,0.5976,buy,2464177,0.2513,buy,1481477,0.1511,buy,-4.0
2005-04-15,9749041,94,False,5778441,0.5927,buy,2469419,0.2533,buy,1501087,0.154,buy,-4.56
2005-04-18,9782495,94,False,5796160,0.5925,buy,2486308,0.2542,buy,1499934,0.1533,buy,-4.24
2005-04-19,9877422,94,False,5842223,0.5915,buy,2520670,0.2552,buy,1514435,0.1533,buy,-3.31
2005-04-20,9799121,94,False,5760722,0.5879,buy,2527660,0.2579,buy,1510646,0.1542,buy,-4.07
2005-04-21,9882945,94,False,5872596,0.5942,buy,2515429,0.2545,buy,1494826,0.1513,buy,-3.25
2005-04-22,9884846,94,False,5850323,0.5918,buy,2527077,0.2557,buy,1507352,0.1525,buy,-3.23
2005-04-25,9930680,94,False,5888798,0.593,buy,2529989,0.2548,buy,1511799,0.1522,buy,-2.79
2005-04-26,9882816,94,False,5831594,0.5901,buy,2541637,0.2572,buy,1509492,0.1527,buy,-3.25
2005-04-27,9885243,94,False,5854373,0.5922,buy,2516011,0.2545,buy,1514765,0.1532,buy,-3.23
2005-04-28,9811399,94,False,5780972,0.5892,buy,2504363,0.2553,buy,1525970,0.1555,buy,-3.95
2005-04-29,9907610,94,False,5859434,0.5914,buy,2524747,0.2548,buy,1523335,0.1538,buy,-3.01
2005-05-02,9912812,94,False,5892340,0.5944,buy,2497374,0.2519,buy,1523004,0.1536,buy,-2.96
2005-05-03,9920080,94,False,5902463,0.595,buy,2490385,0.251,buy,1527138,0.1539,buy,-2.89
2005-05-04,9960396,94,False,5948021,0.5972,buy,2498539,0.2508,buy,1513742,0.152,buy,-2.49
2005-05-05,9962429,94,False,5945997,0.5968,buy,2499121,0.2509,buy,1517217,0.1523,buy,-2.47
2005-05-06,9909739,94,False,5927269,0.5981,buy,2476407,0.2499,buy,1505970,0.152,buy,-2.99
2005-05-09,9949930,94,False,5964223,0.5994,buy,2478154,0.2491,buy,1507459,0.1515,buy,-2.6
2005-05-10,9904161,94,False,5902463,0.596,buy,2483396,0.2507,buy,1518208,0.1533,buy,-3.05
2005-05-11,9944100,94,False,5934860,0.5968,buy,2486308,0.25,buy,1522838,0.1531,buy,-2.65
2005-05-12,9853887,94,False,5869560,0.5957,buy,2455441,0.2492,buy,1528793,0.1551,buy,-3.54
2005-05-13,9835967,94,False,5857918,0.5956,buy,2443210,0.2484,buy,1534746,0.156,buy,-3.71
2005-05-16,9884740,94,False,5912587,0.5982,buy,2439133,0.2468,buy,1532927,0.1551,buy,-3.24
2005-05-17,9927361,94,False,5952073,0.5996,buy,2437968,0.2456,buy,1537226,0.1548,buy,-2.82
2005-05-18,10009935,94,False,6013326,0.6007,buy,2449034,0.2447,buy,1547481,0.1546,buy,-2.01
2005-05-19,10027197,94,False,6038635,0.6022,buy,2444957,0.2438,buy,1543512,0.1539,buy,-1.84
2005-05-20,10001191,94,False,6030029,0.6029,buy,2425738,0.2425,buy,1545330,0.1545,buy,-2.1
2005-05-23,10044926,94,False,6063438,0.6036,buy,2423990,0.2413,buy,1557404,0.155,buy,-1.67
2005-05-24,10041461,94,False,6049267,0.6024,buy,2430397,0.242,buy,1561703,0.1555,buy,-1.7
2005-05-25,10034140,94,False,6044707,0.6024,buy,2438551,0.243,buy,1550789,0.1546,buy,-1.77
2005-05-26,10055559,94,False,6077106,0.6044,buy,2428067,0.2415,buy,1550292,0.1542,buy,-1.56
2005-05-27,10078403,94,False,6087231,0.604,buy,2439133,0.242,buy,1551946,0.154,buy,-1.34
2005-05-31,10045215,94,False,6048254,0.6021,buy,2425738,0.2415,buy,1571130,0.1564,buy,-1.66
2005-06-01,10109097,94,False,6099886,0.6034,buy,2418749,0.2393,buy,1590368,0.1573,buy,-1.04
2005-06-02,10159277,94,False,6113050,0.6017,buy,2451946,0.2414,buy,1594187,0.1569,buy,-0.55
2005-06-03,10119358,94,False,6082168,0.601,buy,2456023,0.2427,buy,1581073,0.1562,buy,-0.94
2005-06-06,10140145,94,False,6076601,0.5993,buy,2474078,0.244,buy,1589373,0.1567,buy,-0.74
2005-06-07,10151491,94,False,6081156,0.599,buy,2468254,0.2431,buy,1601988,0.1578,buy,-0.62
2005-06-08,10130391,94,False,6070022,0.5992,buy,2465924,0.2434,buy,1594352,0.1574,buy,-0.83
2005-06-09,10153838,94,False,6098873,0.6006,buy,2461847,0.2425,buy,1593025,0.1569,buy,-0.6
2005-06-10,10142122,94,False,6084700,0.5999,buy,2482231,0.2447,buy,1575097,0.1553,buy,-0.72
2005-06-13,10161215,94,False,6103937,0.6007,buy,2491550,0.2452,buy,1565635,0.1541,buy,-0.53
2005-06-14,10154614,94,False,6118110,0.6025,buy,2481066,0.2443,buy,1555344,0.1532,buy,-0.59
2005-06-15,10177233,94,False,6129753,0.6023,buy,2489220,0.2446,buy,1558166,0.1531,buy,-0.37
2005-06-16,10242662,94,False,6145446,0.6,buy,2531154,0.2471,buy,1565968,0.1529,buy,0.0
2005-06-17,10275166,94,False,6168216,0.6003,buy,2541055,0.2473,buy,1565802,0.1524,buy,0.0
2005-06-20,10276293,94,False,6170251,0.6004,buy,2542802,0.2474,buy,1563146,0.1521,buy,0.0
2005-06-21,10300037,94,False,6173808,0.5994,buy,2551538,0.2477,buy,1574598,0.1529,buy,0.0
2005-06-22,10318969,94,False,6178891,0.5988,buy,2546297,0.2468,buy,1593688,0.1544,buy,0.0
2005-06-23,10247869,94,False,6091978,0.5945,buy,2563769,0.2502,buy,1592028,0.1554,buy,-0.69
2005-06-24,10204119,94,False,6047249,0.5926,buy,2556780,0.2506,buy,1599996,0.1568,buy,-1.11
2005-06-27,10217658,94,False,6055890,0.5927,buy,2557362,0.2503,buy,1604312,0.157,buy,-0.98
2005-06-28,10230737,94,False,6106716,0.5969,buy,2530572,0.2473,buy,1593356,0.1557,buy,-0.86
2005-06-29,10222470,94,False,6090454,0.5958,buy,2541055,0.2486,buy,1590867,0.1556,buy,-0.94
2005-06-30,10192642,94,False,6057417,0.5943,buy,2529989,0.2482,buy,1605143,0.1575,buy,-1.22
2005-07-01,10147874,94,False,6075203,0.5987,buy,2486891,0.2451,buy,1585687,0.1563,buy,-1.66
2005-07-05,10157215,94,False,6123996,0.6029,buy,2462429,0.2424,buy,1570696,0.1546,buy,-1.57
2005-07-06,10112799,94,False,6072666,0.6005,buy,2460682,0.2433,buy,1579357,0.1562,buy,-2.0
2005-07-07,10146424,94,False,6096552,0.6009,buy,2467089,0.2431,buy,1582689,0.156,buy,-1.67
2005-07-08,10203736,94,False,6166184,0.6043,buy,2461265,0.2412,buy,1576194,0.1545,buy,-1.12
2005-07-11,10251552,94,False,6197693,0.6046,buy,2477572,0.2417,buy,1576194,0.1538,buy,-0.65
2005-07-12,10264814,94,False,6213959,0.6054,buy,2483396,0.2419,buy,1567365,0.1527,buy,-0.52
2005-07-13,10254234,94,False,6222600,0.6068,buy,2466506,0.2405,buy,1565033,0.1526,buy,-0.63
2005-07-14,10248427,94,False,6246999,0.6096,buy,2440298,0.2381,buy,1561036,0.1523,buy,-0.68
2005-07-15,10257766,94,False,6243438,0.6087,buy,2449034,0.2387,buy,1565200,0.1526,buy,-0.59
2005-07-18,10218868,94,False,6218530,0.6085,buy,2446704,0.2394,buy,1553540,0.152,buy,-0.97
2005-07-19,10251433,94,False,6252588,0.6099,buy,2439715,0.238,buy,1559036,0.1521,buy,-0.65
2005-07-20,10299330,94,False,6273934,0.6092,buy,2457770,0.2386,buy,1567532,0.1522,buy,-0.19
2005-07-21,10256555,94,False,6237338,0.6081,buy,2472913,0.2411,buy,1546211,0.1508,buy,-0.6
2005-07-22,10309644,94,False,6279015,0.609,buy,2472331,0.2398,buy,1558204,0.1511,buy,-0.09
2005-07-25,10289689,94,False,6261229,0.6085,buy,2475825,0.2406,buy,1552541,0.1509,buy,-0.28
2005-07-26,10284665,94,False,6268850,0.6095,buy,2460682,0.2393,buy,1555039,0.1512,buy,-0.33
2005-07-27,10316105,94,False,6291722,0.6099,buy,2471748,0.2396,buy,1552541,0.1505,buy,-0.03
2005-07-28,10387628,94,False,6331367,0.6095,buy,2489803,0.2397,buy,1566365,0.1508,buy,0.0
2005-07-29,10334032,94,False,6289183,0.6086,buy,2493880,0.2413,buy,1550875,0.1501,buy,-0.52
2005-08-01,10341742,94,False,6284607,0.6077,buy,2511934,0.2429,buy,1545107,0.1494,buy,-0.44
2005-08-02,10374923,94,False,6322220,0.6094,buy,2512517,0.2422,buy,1540093,0.1484,buy,-0.12
2005-08-03,10421931,94,False,6338991,0.6082,buy,2535231,0.2433,buy,1547616,0.1485,buy,0.0
2005-08-04,10376664,94,False,6288166,0.606,buy,2543967,0.2452,buy,1544438,0.1488,buy,-0.43
2005-08-05,10317274,94,False,6245471,0.6053,buy,2539307,0.2461,buy,1532402,0.1485,buy,-1.0
2005-08-08,10288182,94,False,6233781,0.6059,buy,2524747,0.2454,buy,1529560,0.1487,buy,-1.28
2005-08-09,10330898,94,False,6271395,0.6071,buy,2524165,0.2443,buy,1535244,0.1486,buy,-0.87
2005-08-10,10344229,94,False,6268344,0.606,buy,2542220,0.2458,buy,1533572,0.1483,buy,-0.75
2005-08-11,10426426,94,False,6293249,0.6036,buy,2588813,0.2483,buy,1544272,0.1481,buy,0.0
2005-08-12,10405843,94,False,6254620,0.6011,buy,2591142,0.249,buy,1559987,0.1499,buy,-0.2
2005-08-15,10419492,94,False,6293249,0.604,buy,2570175,0.2467,buy,1555974,0.1493,buy,-0.07
2005-08-16,10372990,94,False,6211418,0.5988,buy,2594636,0.2501,buy,1566842,0.1511,buy,-0.51
2005-08-17,10324842,94,False,6210910,0.6016,buy,2557362,0.2477,buy,1556476,0.1508,buy,-0.97
2005-08-18,10331212,94,False,6210404,0.6011,buy,2552703,0.2471,buy,1568011,0.1518,buy,-0.91
2005-08-19,10331879,94,False,6224632,0.6025,buy,2539307,0.2458,buy,1567846,0.1517,buy,-0.91
2005-08-22,10336030,94,False,6224632,0.6022,buy,2545132,0.2462,buy,1566172,0.1515,buy,-0.87
2005-08-23,10335023,94,False,6212942,0.6012,buy,2548626,0.2466,buy,1573362,0.1522,buy,-0.88
2005-08-24,10271229,94,False,6157544,0.5995,buy,2538725,0.2472,buy,1574866,0.1533,buy,-1.49
2005-08-25,10306760,94,False,6179906,0.5996,buy,2546879,0.2471,buy,1579881,0.1533,buy,-1.15
2005-08-26,10257087,94,False,6137723,0.5984,buy,2539890,0.2476,buy,1579380,0.154,buy,-1.62
2005-08-29,10304029,94,False,6184988,0.6002,buy,2537560,0.2463,buy,1581387,0.1535,buy,-1.17
2005-08-30,10248917,94,False,6152462,0.6003,buy,2504945,0.2444,buy,1591417,0.1553,buy,-1.7
2005-08-31,10362770,94,False,6230224,0.6012,buy,2527660,0.2439,buy,1604792,0.1549,buy,-0.61
2005-09-01,10396288,94,False,6225649,0.5988,buy,2575417,0.2477,buy,1595128,0.1534,buy,-0.29
2005-09-02,10388198,94,False,6214468,0.5982,buy,2577164,0.2481,buy,1596472,0.1537,buy,-0.37
2005-09-06,10450800,94,False,6287146,0.6016,buy,2578329,0.2467,buy,1585230,0.1517,buy,0.0
2005-09-07,10450038,94,False,6297822,0.6027,buy,2581824,0.2471,buy,1570299,0.1503,buy,-0.01
2005-09-08,10446604,94,False,6276985,0.6009,buy,2597548,0.2487,buy,1571977,0.1505,buy,-0.04
2005-09-09,10521523,94,False,6332892,0.6019,buy,2611526,0.2482,buy,1577011,0.1499,buy,0.0
2005-09-12,10500821,94,False,6320184,0.6019,buy,2614438,0.249,buy,1566105,0.1491,buy,-0.2
2005-09-13,10454753,94,False,6285116,0.6012,buy,2595219,0.2482,buy,1574325,0.1506,buy,-0.63
2005-09-14,10449140,94,False,6262244,0.5993,buy,2618515,0.2506,buy,1568286,0.1501,buy,-0.69
2005-09-15,10459962,94,False,6259193,0.5984,buy,2645306,0.2529,buy,1555369,0.1487,buy,-0.59
2005-09-16,10517533,94,False,6303703,0.5994,buy,2668603,0.2537,buy,1545134,0.1469,buy,-0.04
2005-09-19,10525005,94,False,6282775,0.5969,buy,2693646,0.2559,buy,1548490,0.1471,buy,0.0
2005-09-20,10474784,94,False,6229693,0.5947,buy,2692481,0.257,buy,1552515,0.1482,buy,-0.48
2005-09-21,10479364,94,False,6171506,0.5889,buy,2740822,0.2615,buy,1566944,0.1495,buy,-0.43
2005-09-22,10459032,94,False,6193451,0.5922,buy,2700053,0.2582,buy,1565434,0.1497,buy,-0.63
2005-09-23,10447734,94,False,6198557,0.5933,buy,2695393,0.258,buy,1553690,0.1487,buy,-0.73
2005-09-26,10464725,94,False,6205704,0.593,buy,2712283,0.2592,buy,1546644,0.1478,buy,-0.57
2005-09-27,10446735,94,False,6204169,0.5939,buy,2693646,0.2578,buy,1548826,0.1483,buy,-0.74
2005-09-28,10495296,94,False,6210297,0.5917,buy,2725679,0.2597,buy,1559226,0.1486,buy,-0.28
2005-09-29,10556250,94,False,6260826,0.5931,buy,2743151,0.2599,buy,1552179,0.147,buy,0.0
2005-09-30,10546984,94,False,6280223,0.5955,buy,2719855,0.2579,buy,1546812,0.1467,buy,-0.09
2005-10-03,10496123,94,False,6257763,0.5962,buy,2703547,0.2576,buy,1534719,0.1462,buy,-0.57
2005-10-04,10432487,94,False,6187326,0.5931,buy,2705295,0.2593,buy,1539772,0.1476,buy,-1.17
2005-10-05,10352826,94,False,6106171,0.5898,buy,2700053,0.2608,buy,1546508,0.1494,buy,-1.93
2005-10-06,10374485,94,False,6084220,0.5865,buy,2749558,0.265,buy,1540614,0.1485,buy,-1.72
2005-10-07,10410382,94,False,6105149,0.5864,buy,2758294,0.265,buy,1546845,0.1486,buy,-1.38
2005-10-10,10358402,94,False,6053597,0.5844,buy,2758876,0.2663,buy,1545835,0.1492,buy,-1.87
2005-10-11,10347689,94,False,6044919,0.5842,buy,2760041,0.2667,buy,1542635,0.1491,buy,-1.98
2005-10-12,10253778,94,False,5997448,0.5849,buy,2728591,0.2661,buy,1527645,0.149,buy,-2.87
2005-10-13,10254549,94,False,5993877,0.5845,buy,2738492,0.2671,buy,1522086,0.1484,buy,-2.86
2005-10-14,10302671,94,False,6057170,0.5879,buy,2725679,0.2646,buy,1519729,0.1475,buy,-2.4
2005-10-17,10351583,94,False,6079628,0.5873,buy,2752470,0.2659,buy,1519392,0.1468,buy,-1.94
2005-10-18,10272281,94,False,6013785,0.5854,buy,2737327,0.2665,buy,1521075,0.1481,buy,-2.69
2005-10-19,10334554,94,False,6113823,0.5916,buy,2698888,0.2612,buy,1521750,0.1472,buy,-2.1
2005-10-20,10209934,94,False,6006127,0.5883,buy,2677921,0.2623,buy,1525793,0.1494,buy,-3.28
2005-10-21,10279013,94,False,6029607,0.5866,buy,2709371,0.2636,buy,1539941,0.1498,buy,-2.63
2005-10-24,10352890,94,False,6123014,0.5914,buy,2701800,0.261,buy,1527982,0.1476,buy,-1.93
2005-10-25,10366523,94,False,6110764,0.5895,buy,2740822,0.2644,buy,1514844,0.1461,buy,-1.8
2005-10-26,10329970,94,False,6092898,0.5898,buy,2733250,0.2646,buy,1503728,0.1456,buy,-2.14
2005-10-27,10285100,94,False,6028077,0.5861,buy,2747810,0.2672,buy,1509118,0.1467,buy,-2.57
2005-10-28,10374366,94,False,6114847,0.5894,buy,2750140,0.2651,buy,1509286,0.1455,buy,-1.72
2005-10-31,10346316,94,False,6131691,0.5926,buy,2702383,0.2612,buy,1512149,0.1462,buy,-1.99
2005-11-01,10323926,94,False,6150065,0.5957,buy,2663361,0.258,buy,1510406,0.1463,buy,-2.2
2005-11-02,10404432,94,False,6214380,0.5973,buy,2686657,0.2582,buy,1503301,0.1445,buy,-1.44
2005-11-03,10410921,94,False,6240921,0.5995,buy,2676756,0.2571,buy,1493150,0.1434,buy,-1.38
2005-11-04,10374177,94,False,6232753,0.6008,buy,2650548,0.2555,buy,1490783,0.1437,buy,-1.72
2005-11-07,10400524,94,False,6238882,0.5999,buy,2665691,0.2563,buy,1495858,0.1438,buy,-1.48
2005-11-08,10423226,94,False,6238882,0.5986,buy,2673844,0.2565,buy,1510406,0.1449,buy,-1.26
2005-11-09,10453682,94,False,6247045,0.5976,buy,2711701,0.2594,buy,1494843,0.143,buy,-0.97
2005-11-10,10515786,94,False,6295536,0.5987,buy,2707042,0.2574,buy,1513114,0.1439,buy,-0.38
2005-11-11,10556707,94,False,6316975,0.5984,buy,2725679,0.2582,buy,1513960,0.1434,buy,0.0
2005-11-14,10531315,94,False,6313401,0.5995,buy,2715195,0.2578,buy,1502625,0.1427,buy,-0.24
2005-11-15,10520488,94,False,6290432,0.5979,buy,2717525,0.2583,buy,1512438,0.1438,buy,-0.34
